footnote_no,footnote
libtech_29_footnote,
libtech_30_footnote,"1In October, 1927"
libtech_31_footnote,"1For Gandhiji’s 	reply to Shankaran, vide 	“Letter to 	Shankaran”, January 19,"
libtech_32_footnote,
libtech_33_footnote,2From the postmark
libtech_34_footnote,"42 NISBET ROAD, LAHORE"
libtech_35_footnote,"1The addressee had written: “A certain student in  the  Medical  College poisoned and killed his wife. He is under arrest now. . . . A letter . . . instigating him  to murder his wife was brought to me by an aunt of the accused to read it to her. After hearing the contents in it, she destroyed the letter. The police got scent of the letter and examined me in the affair. I told them all that I had read in the letter. Many of the big men now, being interested in the accused, insist upon my not speaking the truth in the court. Kindly . . bless me with your advice in this, my most trying affair . . .” (S.N. 14879)."
libtech_36_footnote,1“One’s life one 	may give up but not one’s pledge.”
libtech_37_footnote,"1Vide “Telegram 	to Mirabehn”, Januery 19, 1929."
libtech_38_footnote,2This telegram is 	not traceable.
libtech_39_footnote,"3For 	Gandhiji’s decision to 	postpone the 	European tour, vide “My"
libtech_40_footnote,1The addressee wanted to know the definite programme of work for 1929 and 1930 (S.N. 15282).
libtech_41_footnote,"2Vide “Scheme for Boycott of Foreign Cloth through Khadi”, 24 -1-1929."
libtech_42_footnote,"1The addressee, who 	owned a piece of land in Natal, had given a General Power of 	Attorney to 	Messrs Pather & 	Co., Durban. 	asking them to 	forward to 	him in 	India the 	proceeds, through 	the Protector 	of Indian 	Immigrants. But 	as they 	had done nothing in the matter the addressee wrote to Gandhiji seeking his help (S.N. 14876)."
libtech_43_footnote,1From the postmark
libtech_44_footnote,1An active political and khaddar worker of Bihar. There were allegations against him about misappropriation of the Congress funds.
libtech_45_footnote,"2Dated January 18, 	1929. The 	addressee informed 	Gandhiji about his 	election  as 	a member of the Executive Committee of the Universal Religions Peace 	Conference and wanted to know his impression of Dr. Atkinson. The letter also said that Prof. P."
libtech_46_footnote,4Of the Universal 	Religions Peace Conference
libtech_47_footnote,"5Dated January 21, 	1928 (S.N. 14887)"
libtech_48_footnote,"1A. A. Paul,  	Honorary  General  Secretary  of  the  Federation  of  Interna- tional Fellowships, Madras"
libtech_49_footnote,3Attitudes 	Towards Other Religions by 	Rev. Dr. D. J. Fleming
libtech_50_footnote,2These lines are in 	Gujarati.
libtech_51_footnote,6Central Committee 	of the Universal Religions Peace Conference for India
libtech_52_footnote,"1Vide “Appeal 	for Lajpat Rai Memorial Fund”, November 26, 1928 and “Lalaji 	Memorial”, January 10, 1929."
libtech_53_footnote,"4. to attract new members,"
libtech_54_footnote,"1Vide “Letter to Gangadharrao Deshpande”, January 9, 1929."
libtech_55_footnote,4. Foreign cloth collected should be publicly burnt wherever possible.
libtech_56_footnote,"1Dated January 21, 	1929; it read: “. . . I spoke to you some years ago at Delhi, 	after your great fast of twenty-one days [in 1924 	], about my idea of 	the Mahabharata, 	and you had said that you would give anything to be sure that it was 	a philosophical work and not a mere story . . . I am sending you a 	copy of the Preface, which will indicate the idea of the work; and 	if you feel interested I should feel happy in sending you a copy of 	the manuscript . . .” (S.N. 14885)."
libtech_57_footnote,"1From the contents; vide “Letter to Prabhavati”, March 11, 1929, “Letter to Mirabehn”, March 23, 1929 and Letter to Chhaganlal Joshi”, March 24 , 1929. Gandhiji reached Calcutta on March 24 , 1929, a Sunday."
libtech_58_footnote,1Vide the following item.
libtech_59_footnote,4Secretary of the 	U.P. branch of All-India Spinners’ Association
libtech_60_footnote,1The source has 	“make”.
libtech_61_footnote,"2Vide “Speech 	on Constructive Programme, Calcutta Congress”, January 1,"
libtech_62_footnote,3Later known as 	Bhikshu Nirmalanand
libtech_63_footnote,"3Vide “Letter 	to Motilal Nehru”, January 17, 1929 ."
libtech_64_footnote,"1The Congress was 	likely to organize a campaign of non-violent non- co-operation after 	December 31, 1929. Vide 	pp. 306-10."
libtech_65_footnote,"1Dated January 22, 	1929; the addressee had asked Gandhiji whether there was any 	possibility of his being able to work as an English teacher in 	Sabarmati after June (S.N. 14992)."
libtech_66_footnote,
libtech_67_footnote,
libtech_68_footnote,
libtech_69_footnote,
libtech_70_footnote,
libtech_71_footnote,"1Anne Marie 	Petersen; vide “Letter 	to Anne Marie Petersen”, January 20,"
libtech_72_footnote,
libtech_73_footnote,
libtech_74_footnote,
libtech_75_footnote,"1This letter, 	dated August 	15, 1928, read: “. 	. . I hope 	the length of 	my first letter 	was not a 	burden to you.	From your reply I am a little afraid that my letter"
libtech_76_footnote,
libtech_77_footnote,1Complaining that in 	the interview given to him Gandhiji did not receive him well and 	concluding “I did not meet the Mahatma I expected.”
libtech_78_footnote,
libtech_79_footnote,
libtech_80_footnote,
libtech_81_footnote,2Vide the 	following item.
libtech_82_footnote,
libtech_83_footnote,"3Dated 	January 21, 1929, 	which read: “Your 	letter. Apparently some"
libtech_84_footnote,"1Honorary General 	Secretary, Indian Association of Central Europe"
libtech_85_footnote,2Wherein it was 	argued that either dogs should be kept and fed properly or the 	unwanted young ones be destroyed at birth
libtech_86_footnote,
libtech_87_footnote,2On life in India. 	The addressee had asked Gandhiji if he would like to write a 	prefactory statement to it (S.N. 15125).
libtech_88_footnote,
libtech_89_footnote,"1In which, inter alia, the addressee had written: “Now I am reading in a French monthly an article by Dhangopal Mukerjee ‘A Visit to Gandhi’.	He pretends that"
libtech_90_footnote,
libtech_91_footnote,"1Regarding 	publication of An 	Autobiography in 	America; vide “Letter 	to John Haynes Holmes”, December 7, 1928."
libtech_92_footnote,"1Dated January 21, 1929; it read: “. . . Pandit Nehru was supporting a measure in the Assembly which advocates, in the opinion of many,  the  unqualified confiscation of British property. ”"
libtech_93_footnote,"2Vide “Notes”, 31-1-1929, sub-topic “Village Workers’ Training Class”."
libtech_94_footnote,"2For the campaign of non-violent non-co-operation envisaged by the Calcutta Congress; vide “Speech on Resolution on Nehru Report, Calcutta Congress—III”, December 31, 1928."
libtech_95_footnote,
libtech_96_footnote,"3Narayandas Bechar, 	labour leader in Karachi"
libtech_97_footnote,4Congress leader of 	Karachi
libtech_98_footnote,1Sister of J. B. Kripalani
libtech_99_footnote,
libtech_100_footnote,"1In which the addressee had pleaded: “Anyhow, please do not postpone your visit to Andhra. Your March is ours already and we want half of your April too” (S.N. 15307)."
libtech_101_footnote,
libtech_102_footnote,
libtech_103_footnote,"1The letter is not translated here. The correspondent, mentioning the bhajans or devotional songs that a farmer used to sing while lifting water from the well, had asked Gandhiji why he had advised maintenance of silence during spinning and not singing bhajans or repeating Ramanama."
libtech_104_footnote,"4On account of a 	lack of understanding between Narandas Gandhi and Chhaganlal Joshi; 	vide “Letter 	to Narandas Gandhi”, January 27, 1929."
libtech_105_footnote,
libtech_106_footnote,"1These are not translated here. The correspondent had listed various facilities offered to traders by the Khadi Bhandar, Bombay."
libtech_107_footnote,
libtech_108_footnote,
libtech_109_footnote,"1From the reference 	to the lack of understanding between the addressee and Chhaganlal 	Joshi; vide “Letter 	to Narandas Gandhi”, on or before January 16, 1929. Gandhiji left 	on the Sind tour on February 2, 1929. The preceding Sunday was 	January 27."
libtech_110_footnote,
libtech_111_footnote,
libtech_112_footnote,2From the reference 	to Narandas in the last paragraph; vide 	the preceding
libtech_113_footnote,1Mat or carpet to 	sit on
libtech_114_footnote,
libtech_115_footnote,
libtech_116_footnote,2Harjivan Kotak who 	had established a branch of A.I.S.A. in Kashmir
libtech_117_footnote,
libtech_118_footnote,
libtech_119_footnote,"1The Monday before 	January 31, 1929, the first date in Gandhiji’s itinerary, fell on 	this date."
libtech_120_footnote,1Omissions in the letter are as in the source.
libtech_121_footnote,"2For Gandhiji’s 	letter to Karsandas Chitalia, vide 	the following item."
libtech_122_footnote,2Vide the 	preceding item.
libtech_123_footnote,3Addressee’s wife
libtech_124_footnote,
libtech_125_footnote,5Narahari D. Parikh
libtech_126_footnote,1An African employee 	at the Phoenix Press who had died
libtech_127_footnote,6To collect funds 	for the Lala Lajpat Rai Memorial
libtech_128_footnote,2Not reproduced here. It described in detail  the  irregularities  in  the registration of the delegates to the Calcutta Congress Session.
libtech_129_footnote,
libtech_130_footnote,
libtech_131_footnote,"7Gandhiji, however, 	left Ahmedabad only on February 2, 1929, owing to the severe cold in 	Karachi."
libtech_132_footnote,
libtech_133_footnote,
libtech_134_footnote,"1In reply to his 	telegram dated January 30, 1929, which read: “Extremely cold 	Quetta winds blowing. Feel your travelling Sind inadvisable now. 	Pray postpone week . . .”"
libtech_135_footnote,
libtech_136_footnote,
libtech_137_footnote,1Not reproduced here
libtech_138_footnote,
libtech_139_footnote,"1What follows is a translation of the last paragraph of a Gujarati article “European Visit Postponed’, appearing in Navajivan, 3-2-1929."
libtech_140_footnote,"1Vide also “Speech to Gujarat College Students, Ahmedabad”, January 30,"
libtech_141_footnote,
libtech_142_footnote,"2Vide An Autobiography, Pt. V, Ch. XL."
libtech_143_footnote,"1This was published in Navajivan, 27-1-1929 under the sub-title “An Omission”."
libtech_144_footnote,"1Vide “letter to Jugal Kishore”, January 25, 1929."
libtech_145_footnote,
libtech_146_footnote,
libtech_147_footnote,2Released by the Free Press of India from Ahmedabad on this date
libtech_148_footnote,"1Organ of the Majur Mahajan, Ahmedabad"
libtech_149_footnote,"1Durbar Gopaldas, 	ex-ruler of Dhasa in Kathiawar; vide 	also “My Notes”, 	19-2-1922, sub-topic “Satyagraha by Dhasa Durbar”."
libtech_150_footnote,2Raojibhai Patel
libtech_151_footnote,"1Vide also 	“Letter to Motilal Nehru”, February 1, 1929."
libtech_152_footnote,"1Vide “Not That Way”, January 31, 1929."
libtech_153_footnote,3Addressee’s wife
libtech_154_footnote,"2Dated January 29, 	1929. The addressee had expressed his inability to go over   to 	Sabarmati before the 	end of the month."
libtech_155_footnote,"2Vide “Telegram to Narayandas”, on or after January 30, 1929."
libtech_156_footnote,1Vide the 	following item.
libtech_157_footnote,"1Vide “My 	Apologies”, January 31, 1929."
libtech_158_footnote,2Pattabhi 	Sitaramayya
libtech_159_footnote,"1Son of Harilal, 	who had gone 	to Delhi 	to help 	Devdas in khadi 	work; he died on February 	8, 1929."
libtech_160_footnote,"1Vide “My Notes”, February 3, 1929"
libtech_161_footnote,1The letter is not translated here. The correspondent had stated that Wadhwan State had agreed to constitute an elected municipality. But there was a clause in its constitution whereby untouchables would have to elect a representative from the ‘touchable’ class.
libtech_162_footnote,2Of the survival of 	Rasik
libtech_163_footnote,1The letter is not translated here. The correspondent had described the foul conditions prevailing in Ahmedabad and his own unsuccessful efforts to improve them. He wanted that children in primary schools should be given lessons in cleanliness.
libtech_164_footnote,1The original Gujarati article appeared in Navajivan 3-2-1929. This is a translation by Pyarelal.
libtech_165_footnote,2From the reference 	to Rasik’s illness; vide 	the preceding item.
libtech_166_footnote,3Swami Anandanand 	managed the affairs of the Navajivan Press.
libtech_167_footnote,
libtech_168_footnote,"1Wife of Suraj 	Bhanji, a khadi worker of Ambala"
libtech_169_footnote,"2On 17-11-1921. Vide “A Deep Stain”, November 18, 1921 and “Appeal to Bombay Citizens”, November 19, 1921."
libtech_170_footnote,
libtech_171_footnote,"1Vide “letter 	to Chhaganlal Joshi”, Februaru 2, 1929."
libtech_172_footnote,
libtech_173_footnote,
libtech_174_footnote,
libtech_175_footnote,
libtech_176_footnote,"1Read out by Jamshed Mehta, President of the Karachi Municipality"
libtech_177_footnote,"1The chapters, in Gujarati, under the title “Experiments with Truth or an Autobiography”, appeared serially in the issues of Navajivan, beginning  on November 29, 1925 and ending on February 3, 1929. The Autobiography as a whole has therefore been placed under this last date. English translations of these chapters"
libtech_178_footnote,"1Gandhiji was arrested in Ahmedabad on the night of March 10, 1922, sentenced to six years’ imprisonment on March 18, 1922, brought to Yeravda Prison on March 21, 1922, and released on February 5, 1924"
libtech_179_footnote,"1Literally,‘liberation’;  freedom  from   the   phenomenal  cycle   of   birth and"
libtech_180_footnote,"2Jairamdas Doulatram (b. 1892), General Secretary, Indian National Congress, 1931-34; later Governor of Bihar, of Assam and Union Minister for Food."
libtech_181_footnote,"1Ramayana, “Balakanda”"
libtech_182_footnote,"1For the genealogical table, vide Appendix to An Autobiography “Geneal- ogical Table of Gandhiji”."
libtech_183_footnote,"2Vide “Open Letter to Kathiawar Princes”, August 8, 1921."
libtech_184_footnote,TThis and other notes regarding translation from the Gujarati original are
libtech_185_footnote,"1Mahadev Desai has reported the following conversation with Gandhiji in Yeravda Prison in 1932; “In the morning while examining the proofs of the abridged edition of An Autobiography, I asked Bapu; ‘You have spoken of your mother’s austere vows such as ekadashi, chaturmas kandrayana, etc., but you have used the word saintliness. Do you not wish to say penance instead of saintliness here ? Cannot the word austerity be put in ?’"
libtech_186_footnote,"1King of Ayodhya who suffered great hardships for the sake of his pledge and, while in the service of a Chandala, got ready to kill his wife Taramati in the performance of his duty."
libtech_187_footnote,"2Vide, however,”Injustice to Kathiawaris”, June 1, 1924."
libtech_188_footnote,1A Gujarati poet of the Swaminarayan cult
libtech_189_footnote,"2Literally, ‘a period of four months’. A vow of fasting and semi-fasting during the four months of the rains."
libtech_190_footnote,"1A ceremony consisting of seven steps in which a Hindu bride and bridegroom walk together, making at the same time promises of mutual fidelity and devotion, after which the marriage becomes irrevocable. For details, vide “With Bare Religious Rites”, March 7, 1926."
libtech_191_footnote,2A wheat preparation which the pair partake of after the ceremony
libtech_192_footnote,1Member of the Vaishnava sect; a worshipper of Vishnu
libtech_193_footnote,2Belladonna
libtech_194_footnote,3A sort of fast in which the daily quantity of food is increased or diminished according as the moon waxes or wanes.
libtech_195_footnote,"1Sheikh Mehtab; vide “London Diary”, November 12, 1888."
libtech_196_footnote,"1Vide “Power of ‘Ramanama’”, May 17, 1925."
libtech_197_footnote,"2Vide “Speech 	at Suppressed Classes Conference, Ahmedabad”, April 13,"
libtech_198_footnote,"1Literally, ‘conduct 	that leads one to God’; hence self-restraint, parti- cularly"
libtech_199_footnote,"1Vide “Letter to Manilal Gandhi”, March 25, 1925 : “My keenest enjoyment was to nurse my father.”"
libtech_200_footnote,"2From September 17, to October 8, 1924, to bring about Hindu-Muslim unity; vide “Letter to Mahomed Ali” & “Silence Day Note”, September 17, 1924, and “Statement before Breaking Silence”, October 8, 1924."
libtech_201_footnote,1An aromatic plant the leaves of which are offered in worship. Prayer beads are made out of its stalk.
libtech_202_footnote,"1Name of Rama, name 	of God"
libtech_203_footnote,"2Alias Mavji Joshi, a leading lawyer of Kathiawar; for another account of the decision on going to England and of the voyage to England, vide “London Diary”, November 12, 1888."
libtech_204_footnote,1Eleventh day of the bright and the dark half of a lunar month.
libtech_205_footnote,
libtech_206_footnote,3A hymn invoking 	Rama’s protection
libtech_207_footnote,"1Laws of Manu, Hindu law-giver. They have the sanction of religion."
libtech_208_footnote,"4Lord Siva, God of 	destruction in the Hindu Trinity"
libtech_209_footnote,1By Shamal Bhatt
libtech_210_footnote,"1Vide “Speech at Alfred High School”, July 4, 1888."
libtech_211_footnote,"5St. Matthew, 	ix. 22 and St. Mark 	and St. 	Luke"
libtech_212_footnote,1In 1888
libtech_213_footnote,1Vide “Satyagraha in South Africa — Chapter XIV : Deputation to England”.
libtech_214_footnote,1The Vegetarian; commenced publication in 1888 as an independent journal and became the London Vegetarian Society’s official organ
libtech_215_footnote,"2However, in a paper read in London on 2-5-1891, Gandhiji stated : “I am"
libtech_216_footnote,"1For a report of this ‘nervous’ speech, vide Speech at Farewell Dinner”, June 11, 1891."
libtech_217_footnote,"1One who observes brahmacharya, i.e., complete self-restraint"
libtech_218_footnote,"2This should be 1891, vide “The Foods of India”, June 1, 1891."
libtech_219_footnote,"3Throne, seat"
libtech_220_footnote,"1‘Nirbalke Bal Ram’—refrain of Surdas’s famous hymn, ‘Rama the help of the helpless, the strength of the weak’"
libtech_221_footnote,"1Vide also “Power of ‘Ramanama’”, May 17, 1925."
libtech_222_footnote,"2Died in 1905; for an obituary by Gandhiji, vide “The Late Miss Manning”, September 16, 1905."
libtech_223_footnote,
libtech_224_footnote,"1Gandhiji mentions him as the author of a biography of  the  Prophet  Mohammed; vide “letter to Jamnadas Gandhi”, August 28, 1911."
libtech_225_footnote,
libtech_226_footnote,1An Indian pulse
libtech_227_footnote,"T2Although,  as  I  have  said  before,  I  took  a  keen  interest   in religious communionT3  and in public work and always gave some of my time to them, they were not then my primary interest. The prep- aration of the case was my primary interest. Reading of law and looking up law cases, when necessary, had always a prior claim on my time. As a result, I acquired such a grasp of the facts of the case as perhaps was not possessed even by the parties themselves, inasmuch as   I had with me the papers of both the parties."
libtech_228_footnote,
libtech_229_footnote,
libtech_230_footnote,
libtech_231_footnote,"1Gandhiji often cites this maxim; vide, e.g., “Speech on Swadeshi at  Missionary Conference, Madras”, February 14, 1916."
libtech_232_footnote,"1Died in 1901; vide “Letter to Revashankar Zaveri”, May 21, 1901; also “Preface to ‘Shrimad Rajchandra’”, November 5, 1926 & Appendix “Gandhiji’s Questions to Rajchandra and His Replies”, before December 12, 1926."
libtech_233_footnote,
libtech_234_footnote,
libtech_235_footnote,"1Seer, knower"
libtech_236_footnote,"T6My business could flourish if I drafted memorials without any fees. But that would bring no grist to the mill. So I thought I might take up a teacher’s job. My knowledge of English was good enough, and I should have loved to teach English to Matriculation boys in some school. In this way I could have met part at least of the expen- ses. I came across an advertisement in the papers : ‘Wanted, an Eng- lish teacher to teach one hour daily. Salary Rs. 75.’ The advertise- ment was from a famous high school. I applied for the post and was called for an interview. I went there in high spirits, but when the principal found that I was not a graduate, he regretfully refused me."
libtech_237_footnote,
libtech_238_footnote,1Messenger on horseback
libtech_239_footnote,"2This incident is mentioned in a speech in 1921; vide “Speech on Non- Cooperation, Bombay”, June 18, 1921."
libtech_240_footnote,
libtech_241_footnote,1Head clerk
libtech_242_footnote,"1Vide also “Power of ‘Ramanama’”, May 17, 1925."
libtech_243_footnote,
libtech_244_footnote,
libtech_245_footnote,"1For the text of questions raised by Gandhiji, vide “Questions on Religion”, before June 1894; for Raychandbhai’s replies, vide “Gandhiji’s Questions to Rajchandra and His Replies”, before December 26, 1926."
libtech_246_footnote,
libtech_247_footnote,"1Vide “Petition to Natal Legislative Assembly”, June 28, 1894."
libtech_248_footnote,2Ibid.
libtech_249_footnote,"1Vide “Petition to Lord Ripon”, before May 5, 1895."
libtech_250_footnote,
libtech_251_footnote,"1It was formally established on 22-8-1894; vide “Constitution of the Natal Indian Congress”, August 22, 1894."
libtech_252_footnote,"1Vide “Open Letter”, before December 19, 1894 & “The Indian Franchise”, December 16, 1895."
libtech_253_footnote,
libtech_254_footnote,"1Mr. Askew; vide “Report of the Natal Indian Congress”, August 1895."
libtech_255_footnote,"1Vide “Memorial to J. Chamberlain” and “Memorial to Lord Elgin”, August 11, 1895."
libtech_256_footnote,
libtech_257_footnote,"Thus I gained more knowledge of the different religions. The study stimulated my self-introspection and fostered in me the habit of putting into practice whatever appealed to me in my studies. Thus I began some of the Yogic practicesT3, as well as I could  understand them from a reading of the Hindu books. But I could not get on very far, and decided to follow them with the help of some expert when I returned to India. The desire has never been fulfilled."
libtech_258_footnote,"1Vide “Vegetarianism and Children”, May 5, 1894."
libtech_259_footnote,"2The drafting of the pamphlet was completed at Rajkot on August 14, 1896; vide “The Credentials”, 26-5-1896, “The Grievances of the British Indians in South Africa : An Appeal to the Indian Public”, 14-8-1896 and “Notes on the Grievances of the British Indians in South Africa”, 22-9-1896."
libtech_260_footnote,"1Sheikh Mehtab. Vide Pyarelal’s Mahatma Gandhi—The Early Phase,Volume I, p. 492."
libtech_261_footnote,"This made him worse. There was no help for it. So I said to the clerk standing downstairs: ‘Please go and inform the Police Supe- rintendent, with my compliments, that a person living with me has misbehaved himselfT7. I do not want to keep him in my house, but he refuses to leave. I shall be much obliged if police help can be sent me.’"
libtech_262_footnote,
libtech_263_footnote,
libtech_264_footnote,"2For other versions of this visit to Poona, vide “A Confession of Faith”, July 13, 1921 and “Satyagraha in South Africa — Chapter VII : A Review of the Early Struggle (continued)”."
libtech_265_footnote,"1Ganga, Yamuna and the invisible Saraswati"
libtech_266_footnote,3Gokuldas
libtech_267_footnote,"1Minister of St. Aidan’s Church, Durban"
libtech_268_footnote,
libtech_269_footnote,1Mahadev Govind Ranade (1842-1901); social reformer and author; Judge of the Bombay High Court; one of the founders of the Indian National Congress
libtech_270_footnote,
libtech_271_footnote,
libtech_272_footnote,"1The written address is not available; for newspaper reports, vide “Speech at Public Meeting, Bombay”, September 26, 1896."
libtech_273_footnote,1III. 35
libtech_274_footnote,"1Vide “Speech at Meeting, Madras”, October 26, 1896."
libtech_275_footnote,
libtech_276_footnote,"1Vide “Interview to The Statesman”, November 10, 1896 & “Interview to The Englishman”, on or before November 13, 1896."
libtech_277_footnote,"1The s.s. Naderi left Bombay on November 28, 1896 and the s.s. Courland"
libtech_278_footnote,
libtech_279_footnote,
libtech_280_footnote,
libtech_281_footnote,2Harilal and Manilal
libtech_282_footnote,
libtech_283_footnote,4Raliathehn
libtech_284_footnote,
libtech_285_footnote,1Illusion; ignorance of one’s real self
libtech_286_footnote,
libtech_287_footnote,"1Vide “Satyagraha in South Africa — Chapter VII : A Review of the Early Struggle (continued)” and “Letter to Attorney-Geberal”, January 20, 1897."
libtech_288_footnote,2Gandhiji wrote to the Colonial Secretary denying the allegation that he had
libtech_289_footnote,"1He relinquished his post in 1907. For the Durban Indian community’s letters of thanks to Mr. and Mrs. Alexander, vide Letter to R. C. Alexander” and “Letter to Mrs. Alexander”, March 24, 1897; for the proposal to present Mr. Alexander with an"
libtech_290_footnote,"1For a report of the interview, vide “Interview to The Natal Advertiser”, january 13, 1897."
libtech_291_footnote,"1According to contemporary Press reports, however, Gandhiji had quietly been removed to his residence at ‘Beach Grove’ after a day’s stay at the Central Police Station, where Mr. Alexander had provided him asylum in the officers’ quarters upstairs."
libtech_292_footnote,"1Harilal Gandhi left his father’s home in the Transvaal and sailed for India in 1911; vide “Letter to Maganlal Gandhi”, May 18, 1911."
libtech_293_footnote,"2Some English editions had ‘1899’, evidently a slip."
libtech_294_footnote,"The final resolution could only be made as late as 1906. Satyagraha had not then been started. I had not the least notion of its coming. I was practising in Johannesburg at the time of the Zulu ‘Rebellion’ in Natal, which came soon after the Boer War. I felt that I must offer my services to the Natal Government on that occasionT5. The offer was accepted, as we shall see in another chapter. But the work set me furiously thinking in the direction of self-control and according to my wont I discussed my thoughts with my co-workers. It became my conviction that procreation and the consequent care of children were inconsistent with public service. I had to break up my"
libtech_295_footnote,
libtech_296_footnote,"The ‘Rebellion’ did not occupy me for more than six weeks, but this brief period proved to be a very important epoch in my life. The importance of vows grew upon me more clearly than ever before.  I realized that a vow, far from closing the door to real  freedom, opened it. Up to this time I had not met with success because the will had been lacking, because I had had no faith in myself, no faith in the grace of God, and therefore, my mind had been tossed on the boisterous sea of doubtT6. I realized that in refusing to take a vow man was drawn into temptation, and that to be bound by a vow was like a passage from libertinism to a real monogamous marriage. ‘I believe in effort, I do not want to bind myself with vows,’ is the mentality of weakness and betrays a subtle desire for the thing to be avoided. Or where can be the difficulty in making a final decision ? I vow to flee from the serpent which I know will bite me, I do not simply make an effort to flee from him. I know that mere effort may mean certain death. Mere effort means ignorance of the certain fact that the serpent is bound to kill me. The fact, therefore, that I could rest content with an effort only, means that I have not yet clearly realized the necessity of definite action. ‘But supposing my views are changed in the future, how can I bind myself by a vow ’ Such a doubt often deters us. But that doubt also betrays a lack of clear perception that a particular thing must be renounced. That is why Nishkulanand has sung :"
libtech_297_footnote,"1Bhagavad Gita, II. 59"
libtech_298_footnote,
libtech_299_footnote,1Vide “Satyagraha in South Africa — Chapter IX : The Boer War.
libtech_300_footnote,"1Vide “Relief to Indian Refugees”, October 14, 1899."
libtech_301_footnote,
libtech_302_footnote,"1Vide “Letter to The Natal Mercury”, February 2, 1897, “Appeal for Funds”, February 3, 1897, “Letter to J. B. Robinson”, February 4, 1897, “To the Cergymen of Durban”, February 6, 1897 and “The Famine Fund”, February 16, 1901."
libtech_303_footnote,"1Vide “Speech at Farewell Meeting”, October 15, 1901."
libtech_304_footnote,
libtech_305_footnote,
libtech_306_footnote,"1Vide “Letter to Parsee Rustomjee”, October 18, 1901."
libtech_307_footnote,"1 For a report of his speech at reception by the Indian community of Mauritius,"
libtech_308_footnote,
libtech_309_footnote,1Duties of the four fundamental divisions of Hindu society
libtech_310_footnote,"1For the text of the resolution and Gandhiji’s speech, vide “Speech at Calcutta Congress”, December 27, 1901."
libtech_311_footnote,1Waiters
libtech_312_footnote,"1Justice Telang of the Bombay High Court, one of the founders of the Indian National Congress"
libtech_313_footnote,"1Vide “Letter to G. K. Gokhale”, january 30, 1902."
libtech_314_footnote,
libtech_315_footnote,
libtech_316_footnote,"2R. N. Mandlik, a member of the Executive Committee, Satyagraha Sabha, Bombay"
libtech_317_footnote,
libtech_318_footnote,1Founded by Raja Ram Mohan Roy in 1828
libtech_319_footnote,
libtech_320_footnote,
libtech_321_footnote,2Brahmo Samaj leaders
libtech_322_footnote,3ibid
libtech_323_footnote,
