chapter_no,date,title,content
11,"May 7, 1928",LETTER TO BRIJRISHNA CHANDIWALA,"
  
 May 7, 1928
 CHI. BRIJKRISHNA,
 Your letter. Hip-baths should not be given up. Yes, do go to Almora. Stick to the same diet as in Delhi, but there is no harm in eating more if you have the appetite."
12,"May 8, 	1928",LETTER TO MOTILAL NEHRU,"
      From 	a photostat of the Hindi: G.N. 2357            DEAR 	MOTILALJI,  Blessings 	from  BAPU        THE 	ASHRAM, 	SABARMATI, 	May 8, 	1928 
  	I have your letter. As I have no power in me to resist you, I have 	sent you just now a wirelibtech_11_footnotelibtech_12_footnotesaying I would be in Bombay as desired by you. But as I 	have said in my wire, I have really no confidence in myself to 	render active service at the present moment. My views are like that 	of a mad man. Here, Maganlal’s death has cast upon me a tremendous 	burden; but it is a task which pleases me and which, if I can 	consolidate, is likely to be of great service to the country if not 	now certainly in the near futrue. And to tear myself away from that 	work even for a day in the vain hope of doing something in Bombay is 	not a pleasant contemplation. But unless you countermand your 	orders, you will find me in Bombay on 16th.libtech_13_footnote  	If none of these big political bodies which you mention want a 	constitution for swaraj, what can we do? We won’t be able to force 	the situation; for we have not the ability to carry things by storm. I 	have no faith in a legislative solution of the communal      for 	the Woring Committee to 	go thoroughly into 	the various aspects of 	the situation 	and fully 	make up its mind 	as to what 	is in the best 	interest of the country 	to do at the 	present moment. When we 	have so 	made up 	our minds we 	can press our 	views on 	the all-Parties 	or some-Parties 	Conference whatever it is 	going to 	be with confidence 	born of conviction.        I simply want you to be in Bombay, while these meetings  are 	being held, to be accessible to those who might wish to consult 	you.” 
 question. And who will listen to my drastic views on almost every matter? But apart from my views, will it be good statesmanship to have the meeting in Bombay unless we can be sure of a representative attendance? It might be as well to ascertain beforehand whether those whom we would like to attend the meeting would do so or not, and, in the event of negative replies, to convene a meeting of the Working Committee only to decide upon the future pro- gramme. I throw out this suggestion for what it is worth. As I am not au fait with the full situation, I know that my opinion should not carry much weight. You must be the sole judge.
 Of mills when we meet."
13,"May 9, 1928",LETTER TO MIRABEHN,"
    PANDIT 	MOTILAL 	NEHRU 	ANAND 	BHAVAN 	ALLAHABAD  From 	a photostat: S.N. 13218       Yours sincerely,              [May 9, 1928]libtech_14_footnote "
14,,"MILL-CLOTH v.
KHADI","
  CHI. 	MIRA,  	Your letter. Never mind the cold bath if you took all the 	precautions after. The bath in the circumstances you mentioned was 	almost inevitable. In future it is better to remember that a sponge 	in such circumstances is better. Tell Pyarelal to write to me. 	Chhotelal has taken up his work.  BAPU  From 	the original: C.W. 5302. Courtesy: Mirabehn      A 	friend writes in effect :  Several 	Congressmen are nowadays advocating the use of indigenous mill-cloth 	side by side with khadi. There is a movement to give mill-cloth a 	place in Congress khadi shops. Will you not give your clear opinion 	on this point? I know what it is but all Congress workers do not. 	They would like to have your guidance especially in view of your 	recent articles on the part the indigenous mills may play in the 	boycott movement. The 	Congress resolutions on khadi are unequivocal. For those therefore 	who wish to  respect them there is  no  course open but to    
 avoid the use of cloth manufactured in our mills. But in these days of growing anarchy, it is idle to quote Congress resolutions either to support or to oppose particular conduct on the part of Congressmen.
 Let us therefore re-examine the question of Congressmen optionally using indigenous mill-cloth in the place of foreign cloth, or hawking such mill-cloth. We know the experience of Bengal. The swadeshi movement of Bengal during the partition days suffered a check because of the greed and dishonesty of mill-owners. They inflated prices and even sold foreign cloth in the name of swadeshi. There is no warrant for the belief that they would behave better on this occasion. Indeed the facts about spurious khadi that I have brought to light show that the mills will not be slow to exploit the swadeshi spirit for their own benefit as opposed to the larger benefit of the consumer.
 But even if the mills were to play the game, Congressmen will not need to use mill-cloth or to advertise it. The mills playing the game means their advertising and selling khadi, their assimilation of the khadi, spirit, their recognition of the predominance of khadi over mill-cloth.
 It must be definitely realized that mills alone, even if  they wished, cannot in our generation displace foreign cloth. Therefore there be in the country an agency that would devote its attention, so far as boycott of foreign cloth is concerned, exclusively to khadi propaganda. That agency has been the Congress since 1920. Khadi production and khadi propaganda act at once as a check upon the greed of mills and also, strange as it may appear, as an indirect but very effective encouragement to mills in their struggle against foreign competition. Exclusive devotion to khadi on the part of Congressmen enables khadi to find a foothold and enables mills effectively to carry on their operations where the Congress has as yet no influence worth the name. Hence it is that the mills have never resented the khadi propaganda. On the contrary many of their agents have assured me that they have benefited by the khadi propaganda inasmuch as it has created an anti-foreign-cloth atmosphere enabling them to sell their comparatively coarser-count cloth. Stop exclusive khadi propaganda, play with mill-cloth and you kill khadi and in the long run you kill even mill-cloth, for it cannot by itself stand foreign competition. In a competition between indigenous and foreign mills the one disturbing factor of healthy mass sentiment will be wholly wanting, if there was no khadi spirit.
 Last but not least the inestimable value of khadi consists in its
 capacity for tremendous mass education, mass uplift and sub- stantial relief of growing starvation. Whereas mill-cloth affords no work and no financial help to the masses, every yard of khadi means so much work and money to the masses who are being doubly ruined for want of work and wages. Therefore for every patriotic lover of the country there is no escape from exclusive use of and propaganda of khadi.
 Young India, 10-5-1928
 "
15,,"MORE OF MILL-OWNERS’
CREED","
  
 The figures I gave the other day of spurious khadi manufa- ctured by our mills were for nine months only.libtech_15_footnoteI have now obtained them for ten months. Here are the magic figures :
 Figures of the Production of Khadi, Dungri or Khaddar for Ten Months, April to January :
           1925-26   1926-27   1927-28     Lb.   2,58,22,442    3,11,95,169   3,70,36,206     Yards   7,32,44,238    8,54,31,611   10,30,61,072   
 This shows that they manufactured one crore yards for month, meaning at least 20 lakhs of rupees worth of khadi per month. This means a year’s output of genuine khadi. This is taking money directly out of the mouths of the poor people through a movement that was designed for helping the starving millions. Baseness could go no further. The mill-owners could have served the country if they had made common cause with khadi and helped it directly instead of trying to kill it by unfair and dishonest competition. Their action is on a par with of marchants who sell to a gullible public artificial ghee claiming it as genuine product. Like the Government they have traded on the ignorance of the people and like all their predecessors in kind they will find, if they do not retrace their steps that they played the trick once too often. It is possible to fool some people for all times but it is not possible to fool all the people all the time. It should not be necessary for capital to be dishonest for its growth.
 Young India, 10-5-1928
 
 
 
 
  "
16,,DEADLY MARCH OF CIVILIZATION (?),"
  
 “Although at the time of writing (1917) foreign cloths are being imported to a certain extent into the Shan States, it is the custom for all Shan women to weave cloth for their own garments and those of their families.       The cotton
 from which the cloths are made  is  grown  locally  and  prepared  by  the women.	In Shan villages nearly every house has a loom made sometimes
 of bamboo, sometimes of heavy wood, and generally kept on the ground in the open space beneath the living rooms. The raw cotton is prepared by drying the balls in the sun, extracting the seeds by passing them through the usual small two-roller gin and then opening it out by catching the partly cleaned cotton up from the revolving basket in which it is placed, by means of an instrument shaped like the bow of a  violoncello.  After  the   cotton  fibres   have   been
 separated in this way they are made into slivers and wound round a stick about
 8 in. long and libtech_16_footnotelibtech_17_footnotein. thick, from which the cotton is converted into thread by a
 form of spinning jenny.” From Burmese Textile from the Shan and Cachin Dt.	Notes from Bankfield Museum, by Laura E. Start 1917.
But for the hypnotic spell under which the intoxicating
 education of our times drives us to live, we would consider it a sacrilege to deprive people of their own existing honourable occupation in the distant, vague and often hope of bettering their fleeting material condition. If civilization means change of form merely without regard to substance it is an article of doubtful value. And yet that is what the foregoing paragraph sent by Sjt. Balaji Rao means. Under the guise of the civilizing influence of commerce the innocent people of Burma are being impoverished and reduced to the condition of cattle. As Sjt. Madhusudan Das has pointed out, people who merely work with cattle and forget the cunning of the hand by giving up handicrafts are impoverished not only in body but also in mind.
 Young India, 10-5-1928
 "
17,"May 10, 1928",LETTER TO BEHRAMJI KHAMBHATTA,"
  
 May 10, 1928
 BHAISHRI KHAMBHATTA,
 I have your letter. I have already written to you in reply to your telegram. Do not grieve about your son Jal. His soul is immortal. It was, moreover, a highly advanced soul and, therefore, you may be
 sure he is happy wherever he is now. If we suffer it is because of our selfish attachment to transitory things. Improve your health if you can. I do not know anyone connected with Kuhne. If you find his place, he will do for you what he does for others. You can of course make use of my ordinary letters.
To both of you,"
18,"May 	11, 	1928",LETTER TO MRS. E. BJERRUM,"
      From 	a photostat of the Gujarati: G.N. 7540            I must try to answer 	your questions today.  Blessings 	from  BAPU          THE 	ASHRAM, SABARMATI, 	May 	11, 	1928libtech_18_footnote 
  	What you say about prayer at the Ashram is largely true. It is still 	a formal thing, soulless; but I continue it in the hope of it 	becoming a soulful thing. Human nature is much the same whether in 	the East or in the West. It does not therefore surprise me that you 	have not found anything special about prayers in the East and 	probably the Ashram prayer is a hotchpot of something Eastern and 	something Wes-tern. As I have no prejudice against taking anything 	good from the West or against giving up anything bad in the East, 	there is an unconscious blending of the two. For a congregational 	life a congregational prayer is a necessity and, therefore, form 	also is necessary. It need not be considered on that account to  be  	hypocritical or harmful. If the leader at such congregational prayer 	meetings is a good man the general level of the meeting is also 	good. The spiritual effect of an honest intelligent attendance at 	such congregational prayers is undoubtedly great. Congregational 	prayer is not intended to supplant individual prayer, which, as you 	well put it, must be heart-felt and never formal. It is there you 	are in tune with the Infinite. Congregational prayer is an aid to 	being in tune with the Infinite. For man who is a social being 	cannot find God unless he discharges social obligations and the 	obligation of coming to a common prayer meeting is perhaps the 	supremest. It is a cleansing    
 process for the whole congregation. But, like all human institutions, if one does not take care, such meetings do become formal and even hypocritical. One has to devise methods of avoiding the formality and hypocrisy. In all, especially in spiritual matters, it is the personal equation that counts in the end.
 The roll call is not the ordinary roll call. It is a note of the results of the daily yajna, that is, sacrifice. Everyone says what he has spun. Spinning has been conceived in a sacrificial spirit. The idea is to see God through service of the millions. The day must not close without every member of the congregation confessing whether he or she has or has not performed the daily sacrifice to the measure of his or her promise. It is therefore not business at the end of the prayer, but it is the finishing touch to the prayer. It is not done at  the beginning of the meeting, because those who are late should have the opportunity of registering their sacrifice. Remember, too, this is a sacrifice not intended to be made in secret. It is designed to be done in the open.
 In my opinion, Christianity or the message of Jesus is a response to the human want even as are the messages of Krishna, Buddha, Muhammad and Zoroaster. Though they were designed and delivered at different places and at different times, they have also a universal value. According to the needs of the time one message puts more emphasis on one thing than upon another. A man of religion will not hesitate to profit by all these messages and according to  his predilection derive more comfort from one than from another.
 I do believe that real art consists in seeing the hidden beauty of moral acts and effects and, therefore, much that passes for art and beauty is, perhaps, neither art nor beauty.
 I think I have now answered all your quesitons. You will please remind me if I have missed any and you will not hesitate to write to me again if I am anywhere obscure or unconsciously evasive.
My love to both of you.libtech_19_footnote
 Yours sincerely,
 MRS. E. BJERRUM
 UNITED THEOLOGICAL COLLEGE BANGALORE
 From a photostat: S.N. 13221 and 15365
 
 "
19,"May 	11, 1928",LETTER TO MARY J. CAMPBELL,"
  
 
 THE ASHRAM, SABARMATI,
   DEAR 	FRIEND, I 	have your kind letter for which I thank you.  May 	11, 1928 
  	The only message I can think of sending to the  World Convention of 	Temperance Women is that the sisters assembled should study the 	facts about every country in which temperance movement is being 	carried on by them and then and not till then may they expect a 	proper solution. For I find that many movements of reform lack this 	very simple foundation of facts. I take India by way of 	illustration. Very few temperance societies realize that total 	prohibition in India is impeded not by the people but the policy of 	the existing Government.  	I thank you for your sympathy in my loss and reciprocate your wish 	that we may some day meet. 
    MISS 	MARY 	J. CAMPBELL 	DELHI  Yours 	sincerely, "
20,"May 11, 1928",LETTER TO S. GANESAN,"
  From 	a photostat: S.N. 13220            MY 	DEAR GANESAN,        THE 	ASHRAM, 	SABARMATI, 	May 11, 1928 
  	I am asking the Manager, Young India, to supply you with the 	list you require if he has not any objection.  	I see no objection to your turning the concern into a limited 	company if you can find sufficient friends to support you. I cannot 	reconcile myself to your getting a loan carrying a big interest.  	What I mean by offering to take Mr. Gregg’s book off your 	shoulders was that if it would be of any help to you I might try to 	have the books bught out.  Yours 	sinerely,  From 	a microfilm: S.N. 13221 
  "
21,"May 11, 1928",LETTER TO ANNE MARIE PETERSEN,"
  
 THE ASHRAM, SABARMATI, May 11, 1928
 MY DEAR PETERSEN,
 I was glad to have you letter. I know that if you did not write it is not for want of affection but it is because of affection. I have you often in my thoughts.
 Yes, Maganlal’s death is a heavy blow, if I am to consider this to be a Godless universe and we a purposeless creation; but when I realize that the hand of God is in everything, the grief itself turns to joy and gives me zest for greater service, greater dedication.
 Yours sincerely,"
22,"May 11, 1928",LETTER TO S. N. MITRA,"
  MISS 	MARIE 	PETERSEN 	KODAIKANAL  From 	a microfilm: 	S.N. 13222           DEAR 	FRIEND,          THE 	ASHRAM, 	SABARMATI, 	May 11, 1928 
  	I have your letter. The only thing I can advise the students to do 	is that they should at least boldly adopt khadi and spinning 	irrespective of cost and consequences if they would at all identify 	themselves with the poorest at whose expense they are being taught 	in Government colleges and schools. "
23,"May 	11, 1928",LETTER TO DEVCHAND PAREKH,"
    SJT. 	SACHINDRA 	NATH 	MITRA 	5/2 KANTAPUKUR 	LANE 	BAGBAZAR  CALCUTTA  From 	a microfilm: S.N. 13600       Yours 	sincerely, 
    BHAI 	DEVCHANDBHAI,  May 	11, 1928 
  	Bhai Bhagwanji was here and he told me that it would be better if an 	arbitrator is appointed to settle the dispute between Revashanker 
 and Manasukhbhai’s wife. He suggests Krishnalal Jhaveri’s name for the purpose, but will accept any other name which you may propose. I am sure you will agree to this proposal."
24,"May 	11, 1928",LETTER TO MIRABEHN,"
      From 	a photostat of the Gujarati: G.N. 5699       Vandemataram 	from  BAPU          May 	11, 1928 
   CHI. MIRA,  	I am glad your fever has left you. You must be strong and send me 	your weight. You are there under Vallabhbai’s jurisdiction. If he 	wants you, you may stay on and take part in the struggle to the 	extent desired by him. You may come whenever you like to fetch your 	things if you are to stay there beyond your programme as originally 	mapped. Love. "
25,"May 12, 1928",LETTER TO T. B. KESHAVARAO,"
    From 	the original: C.W. 5303. Courtesy: Mirabehn         BAPU 
   
          DEAR 	FRIEND,  THE 	ASHRAM, 	SABARMATI, 	May 12, 1928 
  	I have your letter. Nothing would please me better than to dot India 	with model dairies and model tanneries after my conviction; but 	unfortunately I have not been able to convert even the existing cow 	societies to my view. In spite of repeated letters to them 	individually, they have not responded even to the extent of 	supplying the Secretary with the information wanted.  	The monetary help received also is not much, as you can notice from 	Young India. The substantial help received has been from 	personal friends only, not from the general public. Every donation 	and yarn contribution is published periodically in the pages of 	Young 
 India. Both the tannery and the goshala in the Ashram are partly helped by the funds collected.
I think this deals with all your questions.
   SJT. 	T. B. KESHAVARAO  PRANIDAYA 	GNYANAPRASARAKA 	SANGHA 	DAVANGERE, 	MYSORE 	STATE  From 	a microfilm: S.N. 13223; also G.N. 161  Yours 	sincerely, 
     "
26,"May 	12, 1928","LETTER TO NIRANJAN
SINGHlibtech_20_footnote","
         DEAR 	FRIEND,       May 	12, 1928 
  	I have your letter. There is no objection to your publishing a 	Punjabi translation of “My Experiments with Truth” as long as 	nothing is omitted from the book. "
27,"May 12, 1928",LETTER TO MOTILAL NEHRU,"
      From 	a microfilm: 	S.N. 13215            DEAR 	MOTILALJI,  Yours,  K. GANDHI         THE 	ASHRAM, 	SABARMATI, 	May 12, 1928 
  	As every day spent at the Ashram just now is precious to me, I 	propose to be in Bombay not on the 16th but  the  17th  instant. 	Jawahar expects me to be in Bombay not earlier. You yourself tell me 	in your wire that you will be in Bombay in the afternoon of the 	16th. Unless therefore you want me in Bombay on the 16th, I propose 	to reach there on the 17th, that is, if you do not absolve me from 	the obligation altogether.  Yours 	sincerely,  From 	a photostat: S.N. 13224            
  "
28,"May 12, 1928",LETTER TO SHANKARAN,"
          MY 	DEAR SHANKARAN,    THE 	ASHRAM, 	SABARMATI, 	May 12, 1928 
  	I have your letter. I am glad you have written. But you are 	mistaken. I do not want to turn all into Maganlals. That would be an 	impossible task. But I am trying to put the Ashram on a basis such 	that it becomes easy of management. If we have a common kitchen, it 	should be common to all, should it not? But there too I shall be 	doing nothing without the consent of the general body of the people. 	In any case under the present constitution I can do nothing except 	through the Managing Board in which I have no voice officially. That 	 everbody still listens to me is of course true. I wish you were 	here whilst these changes are being made. But you are on duty. That 	is as good as being here.  	I cannot send you to Bardoli unless I can replace you, which it is 	not possible to do just now. 
   From 	a microfilm: S.N. 13225  BAPU 
   "
29,"May 12, 1928",LETTER TO LAJPAT RAI,"
             DEAR 	LALAJI,       THE 	ASHRAM, 	SABARMATI, 	May 12, 1928 
  	I have your letter. Please do not think that I used the term 	“patronizing” in any offensive sense.libtech_21_footnotelibtech_22_footnoteLet 	me reiterate what I  have said and want to say. I want you not as a 	distant admirer of khadi and khadi movement. I want you to throw 	yourself heart and soul into it with a full deep conviction just as 	you have thrown yourself into untouchability movement. You are not 	satisfied with merely recounting the merits of removal, but you are 	devoting your great energy to the eradication of the evil. And so I 	want you not to wait for the hostile criticism that may appear in 	the Press, but to ask those who are likely to be hostile critics to 	let you have their views, unless of    
 course a second and serious reading of the literature, especially of Gregg’s book, has made your conviction unshakable. I know that your health cannot permit you to engage in a hurricane tour. But you know what I want, and that you can give me only if you have an immovable heart conviction.
 Yours sincerely,
 From a photostat: S.N. 13226
 "
