footnote_no,footnote
libtech_46_footnote,2An address of welcome praising Gandhiji’s services for the removal of untouchability was presented. S. V. Puntambekar translated the speech into Marathi.
libtech_47_footnote,1In the spinning competition organized by the Bombay Provincial Congress Committee before the function.
libtech_48_footnote,2As in the source.
libtech_49_footnote,"1Banarasidas 	Chaturvedi (b. 1892); journalist and writer; professor of Hindi, 	1921-25, Gujarat Mahavidyalaya, a constituent college of the Gujarat 	Vidyapith."
libtech_50_footnote,1The year and month as in the source
libtech_51_footnote,"2Anandbehn, Gandhiji’s sister’s daughter"
libtech_52_footnote,"1From the reference 	to Gandhiji’s visit to Travancore, which took place in March, 1925"
libtech_53_footnote,1 In reply to the Englishman’s telegram requesting Gandhiji for  his views on
libtech_54_footnote,2Son of Swami 	Shraddhanand
libtech_55_footnote,"3On Hindu-Muslim 	riots in the country, specially in Kohat"
libtech_56_footnote,"4According to the 	addressee, he had described the report as “dry” but Gandhiji 	misread the word to mean “lame”."
libtech_57_footnote,
libtech_58_footnote,"3The postmark bears the date March 29, 1925, in which year Chaitra Sud 4"
libtech_59_footnote,1Indian string instrument.
libtech_60_footnote,2Siva’s consort
libtech_61_footnote,3Swami Dayanand
libtech_62_footnote,1Fast among Muslims
libtech_63_footnote,2Atonement
libtech_64_footnote,3W. H. Pitt
libtech_65_footnote,1Going round and round in a circle
libtech_66_footnote,2Morning and evening prayers with a set formula
libtech_67_footnote,"1Behramji Merwanji Malbari (1854-1912) ; poet, author and social reformer"
libtech_68_footnote,1Petticoat worn low up to ankles
libtech_69_footnote,1Satyagraha in Vykom
libtech_70_footnote,"1Imam Abdul Kadir Bawazeer, a Muslim priest who took prominent part in satyagraha in South Africa and later lived with Gandhiji as Sabarmati"
libtech_71_footnote,1Giving away the bride
libtech_72_footnote,"2Vide “Speech at Ahmedabad”, 25-2-1925."
libtech_73_footnote,1Elders of the community
libtech_74_footnote,"1From the references to the appeal for Rs. 25,000 for the Muslim University and the illness of the addressee’s wife, it is evident that the letter belongs to 1925."
libtech_75_footnote,1The date is given 	on the presumption that Jamnalal Bajaj toured Rajasthan in
libtech_76_footnote,"2Vide, however, “My Notes”, 19-4-1925, sub-title, “A Correction”."
libtech_77_footnote,"3Vide “Telegram to Arya, Rangoon”, 26-2-1925.\"
libtech_78_footnote,3A sacred plant tended in Indian homes
libtech_79_footnote,"2From the reference to the visit to Kanyakumari, Kathiawar and Bombay"
libtech_80_footnote,1Not reproduced here
libtech_81_footnote,"3The addressee received the letter on April 1, 1925, in which year Chaitra  Sud  6 corresponded to March 30."
libtech_82_footnote,"2A   businessman,   jeweller   and   karmayogi  who  profoundly	influenced Gandhiji; vide An Autobiography, P. II, Ch. I."
libtech_83_footnote,3One who has attained deliverance in one’s life
libtech_84_footnote,"4Vasumati Pandit. For Gandhiji’s letter to her dated March 30, 1925."
libtech_85_footnote,"1The appointment of Sir John Kerr as the acting Governor of Bengal for the period Lord Lytton was to take over as Viceroy during Lord Reading’s absence from India. Sir Abdur Rahim, a senior member of the Council, should have been given the Governorship."
libtech_86_footnote,"2Vide “Letter 	to Associated Press of India”, 24-3-1925."
libtech_87_footnote,
libtech_88_footnote,"2The Bengal Ordinance, promulgated to supplement the ordinary criminal law  in Bengal for the suppression of revolutionary crime"
libtech_89_footnote,"1The Calcutta Pact;  vide   “Joint Statement with Party Leaders”, November 6,"
libtech_90_footnote,"1Vide “Birth-control”, 12-3-1925"
libtech_91_footnote,21849-1926; Swedish author who wrote on welfare of women and children.
libtech_92_footnote,
libtech_93_footnote,
libtech_94_footnote,"1Authors of the smritis, law-books regulating social and moral conduct"
libtech_95_footnote,"2Regulation of breathing, the fourth stage of  yoga"
libtech_96_footnote,
libtech_97_footnote,11880-1958; author of works on birth-control
libtech_98_footnote,"2Durbar Gopaldas, ruler of a small State in Saurashtra; he had joined the Congress."
libtech_99_footnote,1Those who practise yoga as a means of  liberation
libtech_100_footnote,1The letter is not translated here. The correspondent had described the harassment of the villagers by the officials and constables in charge of a customs post in the taluk.
libtech_101_footnote,"1In what follows, Gandhiji refers to several names of the Ashram"
libtech_102_footnote,"1Literally, “not this, not this”, indicating the ineffable nature of Reality"
libtech_103_footnote,"2Gandhiji then explained the scheme of the Kathiawar Political Conference for raising a fund of Rs. 20,000 and continued as follows."
libtech_104_footnote,1King of Ayodhya who suffered the severest ordeals for the sake of truth
libtech_105_footnote,"1Vide “Hind Swaraj”, November 22, 1909."
libtech_106_footnote,"1Vide “Letter to Ranchhodlal Patwari”, June 5 and 9, 1915."
libtech_107_footnote,1Apparently a slip for Valmiki
libtech_108_footnote,3Outcastes regarded as untouchable
libtech_109_footnote,1Alms
libtech_110_footnote,"1The Phoenix Settlement near Durban started by Gandhiji in 1904; vide An Autobiography, Pt. IV, Ch. XIX."
libtech_111_footnote,2James Tod (1782-1835); historian; Political Agent to the Western Rajput States; author of Annals and Antiquities of Rajasthan
libtech_112_footnote,"1Gandhiji visited Munishri Kapurvijay at Palitana. Lalan who accompanied Gandhiji, asked the Munishri whether there was any objection to a muni (saint) spinning on a wheel. Munishri replied in the affirmative and added that a muni claiming to practise supreme ahimsa could not ply a wheel. thereupon Gandhiji initiated the conversation. The conversation has been  extracted  from  Mahadev Desai’s article “Third Time in Kathiawar.”"
libtech_113_footnote,3A reference to the historic battle of Thermopylae (480 B.C.)
libtech_114_footnote,2A community in Malabar traditionally regarded as untouchable
libtech_115_footnote,1Action allowable only during extreme distress or calamity
libtech_116_footnote,1A spindle consisting of a round disc attached in the centre to a thin rod about seven inches long
libtech_117_footnote,"1This took place at Guntakal on March 25, while Gandhiji was on his way to Bombay."
libtech_118_footnote,1The letter is not translated here. The correspondent had cited  several  instances to show that people had not been sincere in their support of the non-co- operation movement and suggested to Gandhiji that he should adopt the programme of the Swaraj Party.
libtech_119_footnote,2The correspondent had argued that Gandhiji was taken in by the sight of people in khadi caps wherever he went.
libtech_120_footnote,"2The letter is not translated here. The correspondent had drawn Gandhiji’s attention to a small khadi store run by a private gentleman at some loss to himself, and said that Gandhiji had done it an injustice by not mentioning it in his article “Is Bombay Asleep?”, 23-3-1925."
libtech_121_footnote,"1Vide “Resolution on Calcutta Agreement and Spinning Franchise, Belgaum Congress”, December 26, 1924."
libtech_122_footnote,1An aboriginal tribe
libtech_123_footnote,"1Vide “The Coming Week”, March 29, 1925."
libtech_124_footnote,"1A weaver; vide An Autobiograhy, Pt. V, Ch. XL."
libtech_125_footnote,2The letter is not translated here. The correspondent had recounted the difficulties he had had to face on having adopted khadi and insisting on wearing khadi at the time of marriage.
libtech_126_footnote,"1The date has been inferred from Gandhiji’s blessings for the sixteenth birthday of the addressee who was born on April 5, l909."
libtech_127_footnote,"2The teachers at the Antyaja school, while submitting their report before Gandhiji, had suggested the building of a temple for Antyajas."
libtech_128_footnote,3The date has been inferred from the contents of the letter and from Gandhiji’s itinerary.
libtech_129_footnote,"1The postmark bears 	the date April 9, 1925. The silence-day, i.e., Monday, preceding 	this date fell on April 6."
libtech_130_footnote,2Son of Narandas Gandhi
libtech_131_footnote,"1Vide “Trial and Statement in Court”, March 11, 1922."
libtech_132_footnote,"2Vide Letter 	to the addressee dated March 30, 1925."
libtech_133_footnote,"2On March 7, 1925. Vide “Speech in Reply to Corporation Address, Madras”."
libtech_134_footnote,"1The person in the audience who had protested against the admission of Antyajas was finally persuaded to leave, after which Gandhiji proceeded with his speech."
libtech_135_footnote,3The critic again interrupted Gandhiji.
libtech_136_footnote,"2Someone in the audience protested at this point, saying that in  fact  volunteers had admitted Antyajas."
libtech_137_footnote,"1The code of Manu, an ancient Hindu jurist"
libtech_138_footnote,2A Jain prayer
libtech_139_footnote,1Gandhiji was interrupted at this stage by a member of the audience.
libtech_140_footnote,"1Dwijendranath Tagore, elder brother of Rabindranath Tagore"
libtech_141_footnote,2The person in question protested to say that he was not angry and had spoken calmly.
libtech_142_footnote,"11856-1924; President of the U.S.A., 1913-21"
libtech_143_footnote,"1Vide “A Revolutionary’s Defence”, 12-2-1925."
libtech_144_footnote,"1B. G. Tilak (1856-1920); patriot, politician and scholar."
libtech_145_footnote,"1Effort without desire, the principal teaching of the Gita"
libtech_146_footnote,"2Vide “Draft Constitution of All-India Cow Protection Sabha”, 24-1-1925."
libtech_147_footnote,1Of the dead say nothing but good.
libtech_148_footnote,"1A nationalist weekly, now defunct, founded in Patna by Rajendra Prasad"
libtech_149_footnote,"1A month in the 	Indian calendar, roughly corresponding to May"
libtech_150_footnote,2Devotional songs
libtech_151_footnote,"1Mythological drink of the gods, supposed to confer immortality"
libtech_152_footnote,1A folk dance in Gujarat accompanied by singing and circular movement
libtech_153_footnote,"2Son of Narandas 	Gandhi, Gandhiji’s nephew"
libtech_154_footnote,"1A small soul, the opposite of mahatma"
libtech_155_footnote,"2Under Secretary of State for India. On April 6, he had rejected in Parliament a suggestion that C. R. Das, Gandhiji and other Indian leaders should be called to London for consultations during the Viceroy’s visit."
libtech_156_footnote,1From the postmark
libtech_157_footnote,"1Lord Birkenhead, in reply to a question in Parliament on March 31, 1925 invited C. R. Das to dissociate himself from revolutionary activities and co-operate with the Government in repressing violence for the realization of responsible government."
libtech_158_footnote,"2From  the 	circumstances mentioned,  	it is evident that the 	letter was written in 1925."
libtech_159_footnote,3Those outside the four castes
libtech_160_footnote,"1On April 3, C. R. Das in a statement replied that the Bengal Act would not finally eradicate the evil and that he could do nothing unless a “favourable atmosphere” was created by the Government itself; vide India in 1925-26, pp 2-3."
libtech_161_footnote,2Patel had referred to the reduction in the number of Congress members from 25 lakhs to 11 thousand as a result of the spinning franchise.
libtech_162_footnote,1 The year has been inferred from the contents of the letter; vide “Letter to G.
libtech_163_footnote,"2This was in reply 	to the addressee's telegram dated April 15, 1925 from Madras which 	read: “Sammelan insists depositing money its own name opinion 	differs other matters also making position awkward definite 	settlement indispensable wire here when shall I meet you 	postponement harmful.”"
libtech_164_footnote,1Darkness; strife
libtech_165_footnote,"2In this article, Khwaja Kamaluddin wrote:"
libtech_166_footnote,"1Under the auspices of the Bombay Provincial Congress Committee at the Congress House, Girgaum to observe the Jallianwala Bagh Day. Sarojini Naidu presided."
libtech_167_footnote,1Peace
libtech_168_footnote,4Improper and wilful insistence; the opposite of satyagraha
libtech_169_footnote,"2Vide “All about Travancore”, 26-3-1925."
libtech_170_footnote,"1Formerly of the 	Ganganath Vidyalaya, Baroda; also called “Anna” (brother)"
libtech_171_footnote,"1A devotee of God cruelly persecuted by his unbelieving  father Hiranyakashipu, a demon-king. Hiranyakashipu was eventually killed by Narasinha, an incarnation of Vishnu, who emerged from a pillar of his palace to rescue Prahlad."
libtech_172_footnote,"1V. S. Srinivasa Sastri (1869-1946); scholar and statesman; president, Servants of India Society, 1916-27"
libtech_173_footnote,2Forest abodes which servcd as educational institutions in olden times
libtech_174_footnote,"1For Gandhiji’s reply, Vide, “Speech at Ashram, Pudupalayam”, 21-3-1925."
libtech_175_footnote,3Excise
libtech_176_footnote,"1Vide “Stoning to Death”, March 26, 1925."
libtech_177_footnote,"1exclusively by the Quran. Apostasy, after all, is a change of opinion in religion. If it is punished, it is compulsion in religion, and therefore contrary to the Quran I agree with the Mahatma when he says that ‘everything has to submit"
libtech_178_footnote,"1In Bardoli taluk, in reply to an address of welcome"
libtech_179_footnote,1Extracted from Mahadev Desai’s article “With Gandhiji in Gujarat”.
libtech_180_footnote,"21871-1918; Parsi philanthropist who sent large sums of money for the satyagrahis in South Africa; vide “Public Letter to Ratan J. Tata”, April 1, 1912."
libtech_181_footnote,1The letter must have been written before Gandhiji left on his Bengal tour towards the end of April 1925.
libtech_182_footnote,"1The printed 	source has given 	the date 	as Saturday, 	19-4-1925, but Saturday  	was the 18th."
libtech_183_footnote,"1Vide “My Notes”, 29-3-1925."
libtech_184_footnote,"1Dated April 5, 1925"
libtech_185_footnote,"1The addressee 	received the letter on April 20, 1925. The Sunday preceding this 	date fell on April 19."
libtech_186_footnote,"1Vide “Work in Delhi”, 23-4-1925."
libtech_187_footnote,
libtech_188_footnote,
libtech_189_footnote,3Swami Shraddhanand
libtech_190_footnote,
libtech_191_footnote,2A public worker of Dholka taluk in Gujarat
libtech_192_footnote,
libtech_193_footnote,2Addressee’s 	mother
libtech_194_footnote,2Pragji Khandubhai 	Desai referred to in the letter was in jail at this time.
libtech_195_footnote,"3The postmark bears 	the date “April 19, 1925”. Chaitra 	Vad 10 in 1925 	corresponded to April 18."
libtech_196_footnote,"1Vide “Speech at Public Meeting, Madras”, 22-3-1925."
libtech_197_footnote,4In Gujarat
libtech_198_footnote,"1Literally twice-born—the term refers to the ceremony of investiture with Upanayma ( sacred thread) which was denied to the Sudras but considered obligatory for the Brahmins, Vaisyas and Kshatriyas."
libtech_199_footnote,1The National Week which was observed from April 6 to 13
libtech_200_footnote,2Co-worker of Gandhiji; author of At the Feet of Bapu
libtech_201_footnote,
libtech_202_footnote,3Gandhiji’s 	colleague since South African days.
libtech_203_footnote,1The postmark bears 	the date “24 April 25”
libtech_204_footnote,2Not reproduced here. The report mentioned the names of prize-winners at a spinning competition held at the Navchandi Fair.
libtech_205_footnote,"1As in the 	printed source, except 	that the date 	has been 	corrected to 	tally with 	the tithi"
libtech_206_footnote,"2An inmate of the 	Sabarmati Ashram; daughter-in-law of Navalram Pandya, a well-known 	literature of Gujarat"
libtech_207_footnote,"1The addressee 	received the 	letter on 	April 25, 	1925. The 	date has been inferred 	from the reference 	to Gandhiji’s 	reaching Tithal the 	previous day. He 	arrived at 	Tithal on 	April 23."
libtech_208_footnote,
libtech_209_footnote,"2The letter has on 	it the words “Ashram file” with the date 27-4-1925, evidently 	the date of receipt"
libtech_210_footnote,3Sent to Calcutta from Sabarmati
libtech_211_footnote,4Pragji’s wife
libtech_212_footnote,"1Dated March 3, 1925"
libtech_213_footnote,"1 The postmark bears the date “April 26, 1925”, in which year Vaishakh Sud 2"
libtech_214_footnote,2The forthcoming 	tour of Bengal in connection with the Bengal Provincial Conference 	at Faridpur.
libtech_215_footnote,"1The letter is not translated here. The correspondent had suggested that Gandhiji should present yarn spun by himself to khadi-workers with whose work he was satisfied. This, he had argued, would inspire greater devotion in them and would help in popularizing khadi."
libtech_216_footnote,4In connection with the Bengal Provincial Conference at Faridpur
libtech_217_footnote,1The remarks are not translated here. The correspondent had asked Gandhiji whether he was right in suggesting in his speech that people should be offered inducement to wear khadi.
libtech_218_footnote,3Not reproduced here
libtech_219_footnote,1The remarks are not translated here. He had alleged that people had no genuine interest in the spinning-wheel.
libtech_220_footnote,4ibid
libtech_221_footnote,"1 A type of residential educational institution, generally run by Arya Samajists"
libtech_222_footnote,2A medical practitioner and Congress leader of the Punjab
libtech_223_footnote,1Gandhiji was at 	Tithal from 23rd to 27th.
libtech_224_footnote,5For khaddar production and sale business
libtech_225_footnote,1Youngest son of Gandhiji
libtech_226_footnote,2The letter is not translated here. The correspondent had said that people who contributed to the fund which he was collecting did so very unwillingly.
libtech_227_footnote,"3That is, the last page of the addressee’s 5-page letter on which Gandhiji began writing his reply. The addressee therein had chiefly requested Gandhiji to put down in writing his views on agriculture and use of machine tools."
libtech_228_footnote,1As in the printed 	source. The original telegram in English is not available.
libtech_229_footnote,2The head
libtech_230_footnote,6July to December 1924
libtech_231_footnote,
libtech_232_footnote,"2Vaishakh Sud 3 in Samvat 1981 corresponded to April 26, 1925."
libtech_233_footnote,"1Vide “My Position”, 16-4-1925."
libtech_234_footnote,2The postmark bears 	this date.
libtech_235_footnote,1Classification of units of administration into a fivefold grade—from the village to the Central Government.
libtech_236_footnote,"2Mrs. Besant’s Bill which was published early in January 1925, contained the following proposals:"
libtech_237_footnote,"1Vide “Draft Constitution of All-India Cow-Protection Sabha”, 24-1-1925"
libtech_238_footnote,2. Definition of the qualifications of voters.
libtech_239_footnote,
libtech_240_footnote,4. Viceroy’s control as King’s representative over military forces and foreign relations until the Indian Parliament assumed control.
libtech_241_footnote,"1Vide “Presidential Address at Cow-Protection Conference, Belgaum”, 28-12-1924."
libtech_242_footnote,3.A declaration of Fundamental Rights.
libtech_243_footnote,1Gandhiji left Bombay for Bengal on this date.
libtech_244_footnote,5. Previous approval of the Viceroy before the Central Legislature took any step concerning the Indian States.
libtech_245_footnote,1Home Rule leader and a member of the All-Party Conference Committee’s sub-committee on Hindu-Muslim unity.
libtech_246_footnote,2Cousins of the Pandavas
libtech_247_footnote,
libtech_248_footnote,
libtech_249_footnote,"1Five brothers, heroes of the Mahabharata"
libtech_250_footnote,2The grove (lucus) is so named from its not shining (lucendo).
libtech_251_footnote,
libtech_252_footnote,
libtech_253_footnote,"1Vide “Notes”, 12-3-1925, sub-title, “A Politician”."
libtech_254_footnote,1Path of knowledge and conduct prescribed by the Shastras
libtech_255_footnote,1God
libtech_256_footnote,2Chitta Ranjan Das (1870-1925); eminent lawyer and Congress leader; orator
libtech_257_footnote,
libtech_258_footnote,
libtech_259_footnote,"1From the reference to the “journey to Calcutta”, the article appears to have been written on April 30 after the halt at Nagpur. Gandhiji reached Calcutta on the morning of May 1."
libtech_260_footnote,
libtech_261_footnote,
libtech_262_footnote,"1By striking his name off the rolls; vide Appendix “Inner Temple Order”, 21-12-1922."
libtech_263_footnote,"2Secretary of State for India, 1924-28"
libtech_264_footnote,"1Lord Reading (1860-1935); Chief Justice of England, 1913-21; Viceroy and Governor-General of India, 1921-26; Foreign Secretary, 1931"
libtech_265_footnote,"2Vide An Autobiography, Pt. III, Ch. IX."
libtech_266_footnote,"1The meeting, held 	at Mirzapur Park, was attended by about 10,000 persons. Dr. P. C. 	Ray presided."
libtech_267_footnote,
libtech_268_footnote,"11861-1931; lawyer and Swarajist leader; President,  Indian  National  Congress, Amritsar, 1919, and Calcutta, 1928"
libtech_269_footnote,"1Prafulla Chandra Ray (1861-1944); professor of Chemistry at Presidency college, Calcutta; author of History of Hindu Chemistry; educationist and patriot"
libtech_270_footnote,"2The address was to have been presented in a theatre; Gandhiji, however, sent  a message through J. B. Kripalani that he would like to receive the address at his camp where he was busy spinning. So the students went to Gandhiji’s camp and presented the address there."
libtech_271_footnote,"1P. C. Ray, who presided over the second session of the Sammelan requested Gandhiji to speak “on the burning questions of the day”. Gandhiji spoke in Hindi."
libtech_272_footnote,1The division of society into four varnas or castes and of the individual life into four ashramas or stages
libtech_273_footnote,"2Shaukat Ali (1873-1938); Muslim leader who, along with his brother Mahomed Ali, took a leading part in the Khilafat movement"
libtech_274_footnote,1Jitendra Mohan Roy
libtech_275_footnote,"1Gandhiji was at Faridpur from May 1 to May 4. May 4 being a Monday was Gandhiji’s silence day. This talk, therefore, must have been given on or before May 3."
libtech_276_footnote,1The name is omitted in the source.
libtech_277_footnote,"2Held on April 28, 1925, with Gandhiji in the chair"
libtech_278_footnote,"1Vide An Autobiography, Pt. II, Ch. IX."
libtech_279_footnote,"1Presented by students who attended the Students’ Conference in Faridpur; the first paragraph has been reproduced from Young India, 14-5-1925."
libtech_280_footnote,3Hindu communities traditionally regarded as untouchables
libtech_281_footnote,2Voluntary suffering as moral discipline
libtech_282_footnote,"3Held at Belgaum on December 28, 1924 under Gandhiji’s chairmanship"
libtech_283_footnote,"1Charles Freer Andrews (1871-1940); English missionary, author, educationist, and a close associate of Gandhiji"
libtech_284_footnote,2Names of the sub-castes of the Lad community
libtech_285_footnote,1A community in Bengal
libtech_286_footnote,"2A sixteenth-century Hindi poet, author of the Ramacharitamanasa"
libtech_287_footnote,1Opposite of dharma
libtech_288_footnote,"4Vide    “Speech   at    All-India	Cow-Protection Conference, Bombay”, 28-4-1925."
libtech_289_footnote,"1Not translated here. The correspondent had stated that in his Lad community there were many sub-castes and differences of opinion became so grave, at times, as to lead to fighting."
libtech_290_footnote,3Lad Youth Association
libtech_291_footnote,1The letter is not translated here. The correspondent had requested Gandhiji to explain his meaning for the benefit of persons like himself who had lost faith in idol- worship and yet respected it in some of its forms.
libtech_292_footnote,"1The letter is not translated here. The correspondent had stated that he himself had, in the course of four months, picked 7 maunds of cotton, carded it and made slivers from it; that he had spun 18 seers of yarn (measuring 3 lakh yards) and intended to give all his spare time to spinning in the current month."
libtech_293_footnote,1Not translated here. It stated that on the day of reporting there was a huge crowd to buy slivers at cheap prices. Among them was an old woman of 60 who was especially happy because she could now work and not be dependent on others.
libtech_294_footnote,2The letter is not translated here.
libtech_295_footnote,"1July 5, 1924"
libtech_296_footnote,"11878-1931; 	Journalist and 	politician; led 	the Khilafat delegation 	to England 	in 1920; 	President, Indian National Congress, Cocanada, 	1923"
libtech_297_footnote,"1Gandhiji and C. R. Das were presented with addresses at a meeting of the Municipal Corporation, Faridpur, held in front of the Town Hall. C. R. Das requested Gandhiji to reply on his behalf also."
libtech_298_footnote,"2Mahadev Desai 	(1892-1943); lawyer, 	journalist and 	 author;  Gandhiji’s 	private secretary and biographer"
libtech_299_footnote,1At the Congress session in 1922
libtech_300_footnote,"1Annie Besant (1847-1933); British theosophist, orator and writer; founded the Theosophical Society in 1907; established the Indian Home Rule League in 1916; presided over the Indian National Congress in 1917; edited a daily, New India, and a weekly, The Commonweal; author of The Religious Problem in India and other books"
libtech_301_footnote,2During 1922-24
libtech_302_footnote,"11897-1945; politician and nationalist; President, All-India Trade Union Congress, 1929-31; President, India National Congress, 1938, 1939; author of The Indian Struggle, founder of the Indian National Army"
libtech_303_footnote,2Vedic prayer to Sun-god
libtech_304_footnote,"1Gopal Krishna Gokhale (1866-1915); scholar, patriot and statesman; was associated with the Indian National Congress since its inception and presided over its Banaras session in 1905; founded Servants of India Society at Pooona, member of Indian Public Services Commission, 1912-15"
libtech_305_footnote,"1Shankerlal Ghelabhai Banker, a Congress worker and labour  leader  of Gujarat; Ghandhiji’s associate for many years"
libtech_306_footnote,4Business communities
libtech_307_footnote,1Bengal Provincial Agricultural Conference
libtech_308_footnote,"1On May 3, 1925"
libtech_309_footnote,1From the postmark. 	Vaishakh Sud 11 	corresponded to this 	date in 1925.
libtech_310_footnote,"1Vide “Speech at Opening of Tibbia College”, 13-2-1921."
libtech_311_footnote,1Gandhiji was operated upon for appendicitis in 1924
libtech_312_footnote,"1Vide also “General Knowledge About Health [-II]”, 11-1-1913."
libtech_313_footnote,"2Satish Chandra Dasgupta, an associate of Acharya P. C. Ray, worked for Khadi Pratishtan; then Secretary, Bengal Provincial Congress Committee"
libtech_314_footnote,1A friend of Gandhiji and brother of Dr. Pranjivan Mehta
libtech_315_footnote,3Author of Seven 	Months with Mahatma Gandhi
libtech_316_footnote,"1Vide “Hind Swaraj - Chapter II : The Partition of Bengal”, 22-11-1909."
libtech_317_footnote,2From the postmark. 	May 4 in 1925 was a Monday.
libtech_318_footnote,"3Satis Chandra Das 	Gupta of Khadi Prathisthan, Sodepur"
libtech_319_footnote,3Slip for 1909; for Gandhiji's observation on doctors and medicine in Hind
libtech_320_footnote,"11848-1925; President, Indian National Congress in 1895 and 1902; later, one of the leaders of the Moderate party; author of A Nation in Making"
libtech_321_footnote,"21865-1927; eminent Muslim physician and politician who took a leading part in the Khilafat movement; President, Indian National Congres, 1921"
libtech_322_footnote,"2Surgeon-General Sassoon Hospital, Poona, who performed the operation"
libtech_323_footnote,"2Vide “Hind Swaraj”, 22-11-1909."
libtech_324_footnote,"1Madan Mohan Malaviya (1861-1946); elected four times President of the congress; founder of Benares Hindu University; author and parliamentarian; member, Round Table Conference and Imperial Legislative Council"
libtech_325_footnote,2The General Secretary of the Society had spoken earlier on the teachings of  the Buddha and the way he had himself been carrying on the work of the Buddha in Bengal.
libtech_326_footnote,"3Slip for Gopi Nath Saha; vide “Interview to The Times of India”, 5-6-1924."
