chapter_no,date,title,content
11,"September 	11, 1938",LETTER TO MAHADEV DESAI,"
          CHI. 	MAHADEV,     September 	11, 1938 "
12,"September 	11, 1938",LETTER TO PYARELAL,"
  	It is just now striking 9. Sushila has not returned and so I feel a 	little worried about your health. For the present let the post come 	unopened. You need not carry any load. I am thinking about future 	arrangements for  Harijan.  I am not at all worried. The 	Great Editorlibtech_7_footnotewill 	do whatever is necessary.  	I am having hearty talks with Mother. She is a flawless jewel.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: S.N. 11645         Unrevised	September 	11, 1938  CHI. 	PYARELAL,  	Yesterday I had a long talk with Mother. As I see it she will not be 	at peace till Sushila goes to Delhi. It also seems to me that 	although Sushila’s heart is here, she cannot stay here in peace so 	long as  Mother is not at ease. And that is how it should be. 	Children can hardly find peace by making the parents miserable. That 	would re- quire a special reason involving a religious principle as 	it was in the case of Prahlad. Sushila does not have such a reason. 	My idea of Sushila’s good is irrelevant here. Hence I feel that 	Sushila must decide in favour of Delhi. Mother insists that I should 	send a letter to Sushila. So if you brother and sister agree with my 	view I shall send the letter.  	There is no cause for worry about my health. I shall take care of 	it. I certainly do not desire to end my life.  	Mahadev being an invalid I certainly wish to take work from you. But 	can you work like him in your present state of mind? I do not wish 	to burden you. At the same time, we have to decide what you should 	do when Mahadev recovers. If it is necessary for you to be in Delhi 	for the sake of the peace of mind of Sushila and Mother, you    
 must be there. It seems to me that none of us, especially I, have given any thought to Mother. Only this time I have been able somewhat to understand her. I can understand every feeling of hers and I appre- ciate it. Hence, from now on, in whatever I think about the two of you, I shall always keep in mind Mother’s feelings.
Do not hurt her feelings. Talk to her patiently and cheer her up.
 Blessings from
 BAPU
 From the Gujarati original: Pyarelal Papers. Nehru Memorial Museum and Library. Courtesy: Beladevi Nayyar and Dr. Sushila Nayyar
 "
13,"September 11, 1938",NOTE TO SUSHILA NAYYAR,"
  
 [After September 11, 1938]libtech_8_footnote
 This letter is also a madness. Living with me, you shall not continue to be silly. How can you be affected by whatever other people may say or do? Yes, if Mother’s feelings are hurt even slightly, it should be intolerable to both of us. Criticism from others has got to be faced.
 From the Hindi original: Pyarelal Papers. Nehru Memorial  Museum  and Library. Courtesy : Dr. Sushila Nayyar
 "
14,"September 	12, 1938",LETTER TO MAHADEV DESAI,"
         CHI. 	MAHADEV,     September 	12, 1938 
  	I have not been able to touch the mail at all today. After it has 	been passed on to me, is not your responsibility over? I will do 	what I can and be content. Go through today’s articles. I have not 	revised the one about violence. I have omitted from your Notes the 	one about the Frontier Province. I will now see your today’s 	editorial. I have already discussed that subject from another point 	of view. I am attending to the other things also. And the many 	responsibilities here, too, take a good deal of my time. If you are 	fully restored it will be great good news indeed for me. In any case 	you and I have had a warning.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: S.N. 11646      "
15,"September 12, 1938",A CIRCULAR LETTERlibtech_9_footnote,"
  
 September 12, 1938
 I hear that the inmates of the Ashram have been complaining quite a lot about the way Sushilabehn serves me. One complaint is of partiality. The other is that I am crossing my limits. For instance, I lean on her shoulders while walking, which cannot be part of the service. Even when Krishnachandra is present I prefer Sushila’s shoul- ders to lean on. I let Sushila have her bath just when I am myself having my bath. And I cover myself with her sari when there is no need for it.
 I feel that those who have been talking in this way have betrayed me. It is the clear duty of those who have any grudge in this regard to tell me so at once.
 I have never been conscious of any sin in my physical con-tacts with women. That is why when I accepted service from Sushila, I did not want to exclude my leaning on her shoulders. l con-sider service from Sushila necessary for me if it is available. No one should have the slightest suspicion of partiality in this. I have an im-pression that I had made all this clear when I discussed this matter the last time.
 There are two new points. Why does Sushila have her bath in the same bathroom when I am lying in the bathtub? The suggestion was mine. I have to be in the bathtub for about 15 minutes. If she can get herself ready by that time, it is convenient to me and she can then have her meal early. The bathing arrangement is this: she bathes in the space behind the bathtub and while she is bathing I keep my eyes-tightly shut. I do not know the manner of her bathing—whether she bathes naked or with her underwear on. I can tell from the sound that she uses soap. I have seen no part of her body which everybody here will not have seen. What can be terrible is that she massages me while I am lying naked. So long as I have not become wholly free from passion I have to be very alert while I bear with that massage. In the hospital, an Englishwoman used to bathe me. She had to clean myprivate parts too. It never embarrassed me. For, I have a somewhat different conception of brahmacharya. It is not brahmacharya which cannot bear physical contact with women when it is called for. But this is a digression.
 
 Now about the sari. When I was returning after seeing the patients, I had on only my short dhoti. I felt cold. Therefore I used Sushila’s sari. I did the same thing on a rainy day. There was an umbrella too, but I did not use it. These things are natural with me and Sushila. Let no one complain against Sushila. She is grown up, but so far God has not made her experience passion. This is what she says and I take her at her word. I have been further convinced by many other instances of her behaviour. I know two other such girls. I have not come across a fourth in thousands.
 Now anyone who wants to say anything about this matter should write to me frankly. But no one must discuss the matter among themselves.
 This  must  be  returned  to  me  after  the  following   persons have read it: Pyarelal, Sushila, Chimanlal, Shakaribehn, Sharada, Vasu- mati, Sushila Gandhi, Manu, Kanubhai, Bhansali, Munnalal, Krishna- chandra, Sankaran, Chakraiya, Nanavati, Ba, Mirabehn, Raj-kumari, Amtussalaam, Balwant Singh, Panerkar, Parnerkar’s mother.
 From the Hindi original : Pyarelal Papers. Nehru Memorial Museum and Library Courtesy : Beladevi Nayyar and Dr. Sushila Nayyar
 "
16,"September 12, 1938","NOTE TO AMRIT
KAURlibtech_10_footnote","
  
 [After September 12, 1938]
 You do sometimes talk as if you were a child without knowledge of the world.
 A common malady does not yield to heroic treatment. Concu- binage is a common malady. Only when women learn self-respect will concubinage go. In this both are equally guilty.
Congress can take up Hindu legislation up to a point.
 Unless you have some hard-working and learned women tackl- ing the problem there will be no solid legislation. I can  guide  a woman or women who have industry, ability and also faith in my ins- tinct. When it is optional, where is the harm? If a husband becomes a leper or contracts that vile disease due to his unfaithfulness,  why should the poor wife be condemned to live with him? You must not raise fine objections. I think infectious disease also should allow a woman. Why do you put an undue strain on either?
 From the original: C.W. 4222. Courtesy: Amrit Kaur. Also G.N. 7858
 
  "
17,"September 12, 1938",LETTER TO MAHADEV DESAI,"
          CHI. 	MAHADEV,     [After September 12, 1938]libtech_11_footnote 
  	I am dictating this letter. Enclosed are the letters for despatch. I 	am sending two articles for Harijan. You must have sent that 	adver- tisement about Gandhi Jayanti to Harijan Sevak.  	Take complete rest. I will not have the courage to take you to Delhi 	in your present state of weakness. In all there are eighteen post- 	cards and envelopes. Do you want the manuscript of Maithili-sharan’s 	poem? 
     [PS.]  Blessings 	from  BAPU    	I have dictated this with the help of that board. I shall be ready "
18,"September 	13, 1938",LETTER TO KHWAJA NAZIMUDDIN,"
 to 	carry on with signs even if both my hands get disabled.  From 	a photostat of the Gujarati: S.N. 11647       SEGAON, WARDHA,  September 	13, 1938  DEAR 	KHWAJA SAHEB,  	I am thankful for your letterlibtech_12_footnotelibtech_13_footnoteof 	the 8th instant regarding the political convicts. Much as I should 	like, if only for the trouble you have taken in the matter, to fall 	in with your proposal, it would be a breach of faith on my part to 	do so. For, as you know, I am bound by  a solemn promise made to 	these friends when, at my instance, they suspended their 	hunger-strike. Consistently with that promise I have to make every 	reasonable attempt to secure their early release. This I cannot do 	if I identify myself with your proposal. I 	cannot agree with you that if you fixed a time-limit it would be     
 inconsistent with the reference of the very thing to a tribunal. Surely there is nothing inconsistent with such reference to say that you ex- pect the tribunal to regulate the dates of discharge within a parti-cular period. Under the terms of your reference the judges need never discharge a single prisoner if, in their opinion, the enormity of their crime did not merit any consideration. However theoretical my objec- tion may appear, it is impossible for me to run risks.
 Perhaps the Bengal Government and their advisers have missed one big factor in the consideration of the question of release. These prisoners have no sense of guilt. The crimes, however bad in them- selves, were not committed for personal gain. The prisoners, having changed their views on violence, feel their detention an intolerable hardship. They are fretting for public service. The public estimate also in this matter is of a different character from that of the Government. But since yours is admittedly a Government responsible to the people, you are bound to give considerable weight to public opinion which, so far as one can judge, emphatically demands their release.
 Though you have, and I admit properly, ruled out the idea of exploiting my influence with the prisoners and the public for the pre- servation of public peace, I urge that there is nothing  inherently  wrong in using it if there is a reasonable chance of its telling on the side of public peace. But I may not labour this point.
 For the considerations mentioned by me in this letter and in my previous letters and during the talks between ourselves and between your good self now and Subhas Babu who, in this matter, was acting as my representative, I must regretfully withhold co-operation from the Government in the projected scheme. But that does not in any way mean that I should obstruct you in your endeavour to accelerate the process of discharge. My action will largely depend upon the pace with which the discharges take place. My measuring rod will always be my letter of the 13th April, 1938.
 I trust that in the interest of the common cause the facilities for correspondence and interviews with prisoners which you have hitherto afforded me will be continued.
 I can have no objection to the correspondence that has taken place between us being published. I entertain the hope that this very important question will be kept by all concerned above party politics. I venture also to hope that the Press and the public will write or do
 nothing that may give a violent turn to the agitation that may become necessary to procure the prompt discharge of the prisoners.
 Yours sincerely,
 M. K. GANDHI
 KHWAJA SAHEB SIR NAZIMUDDIN BENGAL SECRETARIAT
 CALCUTTA
 From a copy: C.W. 9933
 "
19,"September 13, 1938",LETTER TO SUBHAS CHANDRA BOSE,"
  
 September 13, 1938
 DEAR SUBHAS,
I hope the statement will be soon published.
 I suppose it will be issued in pamphlet form. Of course the poison is there but as the agitation is wholly false it is bound to die out. Maharashtra can never be lost for the Congress province and I would feel unmoved if in doing right all the provinces were lost. The thing needful is that the present ministry acts on the square. You will give me your reaction to my letterlibtech_14_footnoteto Sir Khwaja Nazimuddin.
 Yours ,
 BAPU
 From the manuscript of Mahadev Desai’s Diary. Courtesy: Narayan Desai
 "
20,"September 	13, 1938",LETTER TO CARL HEATH,"
        SEGAON, 	WARDHA, 
    DEAR 	FRIEND,  September 	13, 1938 
  	Your letter is quite like you.libtech_15_footnoteIt is not easy for the Congress to make a statement 	offhand. Whatever has to happen will happen as a result of 	negotiations between parties. Let this be made clear that there is 	no real difference between Jawaharlal and me. Our language often 	differs but we arrive at the same conclusion. The present British 	policy     
 seems to be to do nothing through negotiation. There is something to be said for it.
     FRIEND 	CARL 	HEATH  Yours sincerely,  M. K. GANDHI 
  From 	a photostat: G.N. 1031. Also Gandhi-Nehru Papers, 1938. Courtesy: 	Nehru Memorial Museum and Library   "
21,"September 	13, 1938",LETTER TO MAHADEV DESAI,"
         CHI. 	MAHADEV,     September 	13, 1938 
  	This is the result of overworking. You must now stop working 	altogether and take complete rest. You will perhaps get more peace 	of mind if you come over here. If you do not come, keep Sushila 	there. I 	am not at all worried.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: S.N. 11650   "
22,"September 	13, 1938",LETTER TO MAHADEV DESAI,"
          CHI. 	MAHADEV,     September 	13, 1938 
  	I completely forgot. Let those C. I. D. men come. I believe they 	have been coming for the last three nights. Whatever is ordained as 	Natesan’s fate will happen tomorrow.  	I think you should send wires to the doctors that they should not 	take any trouble. I also believe that Calomel has done you good. I 	cannot cope with the mail, but, unlike you, I will not be overeager 	to finish the work by keeping awake the whole night. You may go on 	sending the mail without any qualms.  	Gibbon may come for a few minutes if he wishes. I am signing the 	cheque and sending it to you. Send 	a telegram to Sir Nazimuddin:  	“Thanks letter. Reply posted. Gandhi.” Send a telegram to Subhas 	also: 
 “Reply Government posted. Sending you copy. Bapu.” The rest tomorrow."
23,"September 	13, 1938",LETTER TO NARANDAS GANDHI,"
    From 	a photostat of the Gujarati: S.N. 11648       BAPU         SEGAON, 
    CHI. 	NARANDAS,  September 	13, 1938 "
24,"September 	13, 1938",LETTER TO NARANDAS GANDHI,"
  	I got Chhaganlal’s letters. A good many letters are lying un- 	answered. I get no time and Mahadev gets attacks of giddiness. He 	has the same illness that I had. Tell Chhaganlal that I shall have 	no objec- tion to starting a khadi society provided Shankerlal 	approves of it. The financial arrangement may be as you have 	suggested. My 	message is as follows:  	“Congratulations to all those who participated in this charkha 	yajna. Let us hope that hand-spinning will spread so widely 	that everybody will be wearing khadi.”  	I understand about Purushottam. If even men like him cannot subsist 	on what they get, whom can we expect to cling to spinning, Harijan 	work, etc.? In saying this I am not blaming Purushottam. The 	prevailing wind may drive a man along, even against his will.  Blessings 	from  BAPU  From 	a microfilm of the Gujarati: M.M.U./II. Also C.W. 8548. Courtesy: 	Narandas Gandhi       SEGAON,WARDHA,  September 	13, 1938  CHI. 	NARANDAS,  	You seem to be progressing very well indeed. Read my letter to 	Manjula and give it to her. What is the difficulty about the music 	teacher?  	Convey my humble pranams to Gokibehn and tell her that she is 	often in the thoughts of us all. How is she keeping? How is Kumi 
 doing? Has Gijubhai’s Mandir started? How many childrenare en- rolled in it? Does it have any connection with your school?
 Blessings from
 BAPU
 [PS.]   here.   Pyarelal is down with 	typhoid. Cholera too is fairly wide-spread   From 	a  microfilm 	of  the 	Gujarati: M.M.U./II. Also 	C.W. 8549.  Courtesy: "
25,"September 	13, 1938",LETTER TO MUNNALAL G. SHAH,"
  Narandas 	Gandhi       September 	13, 1938  CHI. 	MUNNALAL,  	With regard to your previous letter, since you had said you would be 	coming over I kept silent. The views that you have expressed are 	correct. As long as you do not hear the inner voice, you should come 	to no decision. You should, however, try very hard to come to a 	definite decision.  	I am not weak-minded in regard to my resolutions. My repu- tation is 	just the opposite of that. But when I myself have a doubt, a 	resolution made in the past cannot be regarded irrevocable. Whatever 	I did here was in the nature of an experiment and there are bound to 	be changes in an experiment. I had no misgiving about my behaviour 	because it was the result of fifty years of disciplined habit. I 	therefore felt that I should make no distinction between Matajilibtech_16_footnotelibtech_17_footnoteand 	Parnerkar’s mother. I have observed that my physical touch has 	some special effect on men and women. Mataji had been deeply pained 	on my account. I could remove her pain by putting my hand on her. I 	had not been able to go to see Parnerkar’s mother, but that is not 	because I did not care for her. As the treatment was being carried 	out under my supervision, I expressed my love for her by putting my 	hand on her and made her feel at once that I had not been 	indifferent to her.  	Is  there  danger  of my being   pierced with  Cupid’s  arrows in 	my letting myself be massaged naked, or in a thousand naked women 	bathing by my side when I am blind? I do feel afraid of my- self in 	letting the pure-minded Sushilabehn massage me. But if I am lying 	blind-folded and those two are bathing, I would feel no fear at    
 all. By all means let those who are as minutely scru-pulous as I am make themselves perfectly blind and permit some Rambhalibtech_18_footnoteto bathe near them. But anybody who lets himself be massaged is sure to be maligned. If he is sure of himself, however, let him by all means copy my example. I think I have replied to all your questions.
 Blessings from
 BAPU
 From a microfilm of the Gujarati: G.N. 8565. Also C.W. 7040. Courtesy: Munnalal G. Shah
 "
26,"September 13, 1938",LETTER TO MUNNALAL G. SHAH,"
  
 September 13, 1938
 CHI. MUNNALAL,
 Explain fully to Kashinath the contents of the enclosed. If he does not have a copy of the Gram Panchayat Act, ask him to get one from the Government. After he has got it, we shall advise whether a court should be constituted.
 From a photostat of the Gujarati: G.N. 8567. Also C.W. 7039. Courtesy: Munnalal G. Shah
 "
27,"September 13, 1938",NOTE TO RAGHUNATH GANESH PANDIT SHELOLIKARlibtech_19_footnote,"
  
 September 13, 1938
We can hope to see  that   scene   only  as  a  result   of  the  pure
 tapashcharya of thousands of us.
I found the recitation from the Gita very pleasing.
 From a photostat of the Hindi: G. N. 2794-1
 
 
 
 
 
 
 
 
  "
28,"September 14, 1938",LETTER TO THE NAWAB OF BHOPAL,"
  
 September 14, 1938
 DEAR NAWAB SAHEB,
I have your kind message through Shuaib. I understand.
 I am sure you will see to prompt arrangements being made for Harold Ansari. He is in dire need. And he won’t gain admission to the Hospital if the fees are not guaranteed."
29,"September 	14, 1938",LETTER TO M. C. RAJAH,"
         From 	a facsimile: Madhya 	Pradesh aur Gandhiji, 	p. 125       I 	am, Yours sincerely,  M. K. GANDHI         SEGAON, 	WARDHA, 
    DEAR 	FRIEND,  September 	14, 1938 
  	I must apologize for the delay in replying to your letter.libtech_20_footnoteI have been overwhelmed with work. Now I have your 	wire.  	I wish you would trust C. R. to do his best. He should be allowed to 	do the thing in his own way. If you cannot trust, naturally you will 	take the course which commends itself to you. All I know is that 	Harijans have no better friend than him. Go to him, reason with him 	and if you cannot persuade him, bear with him. That is my advice.  Yours sincerely,  M. K. GANDHI  M. 	C. Rajah Papers. Courtesy: Nehru Memorial Museum and Library                  
  "
30,"September 14, 1938",LETTER TO JAWAHARLAL NEHRU,"
  
 MAGANWADI,
 WARDHA,
 September 14, 1938
 MY DEAR JAWAHARBHAI,
 Kripalani sent me the other day copy of your letter to him in which you said you want some more definite expression of opinion than this that “Bapu was happy” to read your letter. I was in a hurry. Bapu was in substantial agreement with all that you had said and indeed he felt that you had amplified certain points in a way he would never be able to do. Will this do as a definite opinion? The enclosed will help to confirm what I have said.
      	[PS.]  Yours 	affectionately,  MAHADEV   Bapu 	is as well as he can be with the overwhelming burden of work that he 	has 
  to 	carry. I hope Indu is quite well now and that Sarupben is 	flourishing.  From 	a copy: Gandhi-Nehru Papers. Courtesy : Nehru Memorial Museum and 	Library   "
31,"September 	14, 1938",LETTER TO MAHADEV DESAI,"
         DEAR 	MAHADEV,     September 	14, 1938 
  	Shall we say you have a mania for work? That is why I had to write 	severely. We should admire the British in this respect. Don’t you 	know that if you were to be disabled, I would be a bird without 	wings? If you become bed-ridden, I would have to wind up 	three-fourths of my activities. Although I had not apprehended that 	you would fall ill, I had made up my mind as to what activities to 	curtail in case you were bed-ridden and had thus lightened my mind. 	But would not curtailing work in this manner be like a stab in my 	heart? So I wrote to you to take complete rest and recover fully 	soon. Follow me in the matter of hip-bath as much as you do in 	drinking milk. Surely taking hip-bath is not my sole prerogative.  	Sushila did not give Jivaraj’s letter to Shivdas. Now it is being 	sent with Shuaib.  	I sent the letter for Rishikesh directly with Radhakisan. Thus I do 	save your labour. The note about the letter was sent by  an  	oversight. 
 I wanted to send the telegram to Raja yesterday,  but  forgot about it, Here it is:
 “Tortures inconsistent with your rich humour. You must not be grieved over anything. Love. Bapu.”libtech_21_footnote
 Blessings from
 BAPU
 From a photostat of the Gujarati: S. N. 11651
 "
