chapter_no,date,title,content
132,,NOTES,"
    
 SHETH JAMNALALJI’S ACTION
 As a self-respecting man, Sheth Jamnalalji could not have acted otherwise than he had in reply to the request of the Deputy Commissioner of Police, Bombay, to deliver the copy in his possession of Pandit Sunderlalji’s History of British Rule. He rightly regards the action of the U.P. Government as “high-handed and tyrannical” and house searches all over India as “highly insulting,objectionable and vindictive”. He claims to have read the book which in his opinion is “unobjectionable and a praiseworthy endeavour to inculcate  the lesson of non-violence”. The action of the police in searching his house and offices in spite of his assurance that the book was not in any of them affords additional justification, if such was wanted, for the language used by him. The object of the search was clearly not to find the book but to insult Jamnalalji. The proper answer to this insult is for everyone who has Pandit Sunderlal’s volume in his possession to inform the police in his or her district and the press of such possession
 
 
 and challenge search or prosecution or both. If this course is adopted by the public and if there are many copies still untraced, the Government will soon discover that it will make of itself a laughing- stock by continuing the fruitless searches of numberless houses. Searches, imprisonments and the like are effective only so long as they frighten people.
 
 “GITA” IN NATIONAL SCHOOLS
 
 A correspondent asks whether Gita may be compulsorily taught in national schools to all boys whether Hindus or non-Hindus. When I was travelling in Mysore two years ago, I had occasion to express my sorrow that the Hindu boys of a high school did not know the Gita.libtech_139_footnotelibtech_140_footnoteI am thus partial to the teaching of the Gita not only in national schools but in every educational institution. It should be considered a shame for a Hindu boy or girl not to know the Gita. But my insistence stops short at compulsion, especially so for national schools. Whilst it is true that Gita is a book of universal religion, it is a claim which cannot be forced upon anyone. A Christian or a Mussalman or a Parsi may reject the claim or may advance the same claim for the Bible, the Koran or the Avesta as the case may be. I fear the Gita teachingcannot be made compulsory even regarding all those who may choose to be classed as Hindus. Many Sikhs and Jains regard themselves as Hindus but may object to compulsory Gita teaching for their boys and girls. The case will be different for sectional schools. I should hold it quite appropriate for a Vaishnava school for instance to lay down Gita as part of religious instruction. Every private school has the right to prescribe its own course of instruction. But a national school has to act within well-defined limits. There is no compulsion where there is no interference with a right. No one can claim the right to enter a private school, every member of a nation has the right presumptively to enter a national school. Hence what would be regarded in the one case as a condition of entrance, would in the other be regarded as compulsion. The Gita will never be universal by compulsion from without. It will be so if its admirers will not seek to force it down the throats of others and if they will illustrate its teachings in their own lives.
 
 A CONTRADICTION
 The reader will recall a paragraphlibtech_141_footnoteI  gave  to  a  letter  from  an Andhra correspondent who had complained that the ladies at the women’s meeting at Tanuku had a purificatory bath after the meeting under the belief that the Antyaja girl Lakshmi was with me at that meeting. Two correspondents have sent letters energetically protesting that the charge is wholly false. I gladly reproduce one of the letters:libtech_142_footnote
 We were all surprised to read your note in Young India for the 16th instant entitled “Untouchability” about the ladies’ meeting at Tanuku. The remarks are justified if what your correspondent wrote is true. But I am sorry to say your correspondent has erred grievously. ...
 I was at the place of the meeting as the ladies of my family had been to the meeting. I am a Brahmin and my ladies have not had a purificatory bath. I know many ladies who attended and they assured me they never contemplated such a thing. Some might have bathed as they had to cook the evening
 meals. But to suggest that they did this to purify themselves from the touch of  a so-called untouchable, is a gross libel.
Both the correspondents have given their names. I have no
 reason to disbelieve their statements and I am sorry for hurting the feelings of the ladies who attended the meeting. I had the name of the correspondent who had made the charge now contradicted. I have therefore written to him to inquire how he came to make the serious charge. it is a matter of joy to me that ladies nowadays resent the imputation that they would regard as pollution the presence of the so- called untouchables at meetings attended by them.
 Young India, 20-6-1929
 "
133,,A FEW QUESTIONS,"
    
 A gentleman has asked me some questions. This letter begins with praise of me. He has described me as completely free from fear and ill will, a perfect  tyagilibtech_143_footnoteand a perfect satyagrahi. Such adjectives are nearly always used in addresses, but as addresses are given to exaggeration, their use there may be considered excusable. But the use of such adjectives in letters is unpardonable and discourteous. It is
 
 
 uncivilized to praise a man to his face. I have noticed such praise specially in Hindi letters. That’s why I have mentioned it here. In fact,  I am not completely free from fear and ill will, nor am I a perfect satyagrahi or a perfect tyagi. If you take the word ‘satyagrahi’ in its literal sense, I could perhaps be considered a perfect satyagrahi, because it is easy to insist on truth after we have understood its value. One must also remember that insisting on truth is not the same thing as following truth. I am fully aware that I am not completely free from fear and ill will or a perfect tyagi. Mere external tyaga cannot make one perfect in these respects. Internal tyaga is a highly difficult affair and I cannot claim at all that my heart is free from fear,ill will and the like. It is true that my constant endeavour is to master my mind. But the difference between effort and achievement is as great as that between earth and sun. Therefore no one should think that I can never be wrong. I try to see things dispassionately…with a mind cleansed of all impurity, and say only what I so see. But one is free to reject it if it does not appeal to one’s reason. Blind faith has caused us great harm. I don’t wish others to have blind faith in me, I wish to avoid it. It is a barrier in my way. I will now discuss the questions put by this gentleman. He and other readers can give them intelligent consideration.
This is the first question:
 What are the ways and means needed to develop spiritual strength apart from listening to or recitation of scriptures? I mean the kind of spiritual strength Prahlad and others had.
 It is difficult, if not impossible, to acquire spiritual strength if we totally ignore listening or recitation. Hearing pious things serves as the spark to light the fire of awakening during the time when the soul is asleep. However, with the attainment of the inner seeing…the intuition…the need to hear good things vanishes. Prahlad had this capacity of inner hearing in an abudant measure. For the common man, the outer hearing is the first step.
The second qestion is this:
 Is there no way of dealing with the problem of widows in India except remarriage which lowers the banner of chastity…a way which will safeguard their virtue and at the same time enable them to participate in work for the country? In India, there are more girls than boys and more widows than widowers. How then can this problem be solved by remarriage?
 To say that widow remarriage leads to loss of chastity is wrong. To forcibly prevent a widow from remarrying, when she wishes to do so, would be harming chastity and dharma as well. Only by marrying a child-widow can we safeguard dharma and chastity. We  can safeguard brahmacharya only by respecting the widows, by providing them means of education, and by granting them full freedom to remarry. Mental and physical prostitution is widespread today and the reason for this is the coercion used against widows. It cannot  be proved that there are more girls than boys or more widows than widowers. It is true of a few castes. It is however to be desired that the too many castes now existing should disappear. There can be no more castes than the four varnas. The Hindu Shastras do not authorize the existence of the innumerable castes found today. It may be that the multiplication of castes served some useful purpose. But today, castes serve no purpose and meet no need.
[From Hindi]
 Hindi Navajivan, 20-6-1929
 "
134,"June 20, 1929",SPEECH AT ALMORA,"
    
 June 20, 1929
 I have noted what you wanted to tell me in your addresses. But at the moment, my heart is with Padam Singh…the man who was crushed under the car when he came to see me. The doctor had hoped that he would survive and I had shared this hope. But his life-thread has snapped. I have done a great deal of travelling and I have been doing it for the past many, many years. I have taken part in many gatherings and in order to do this, I have travelled a lot by car, but in my old age, this is the first time such an unhappy incident has taken place. I will never be able to get over it. I believe that I have no fear of death. All of us have to die one day. Padam Singh has become immortal by meeting his death in this manner. My unhappiness stems from the fact that I became the cause of his death. I have always felt that riding in cars makes men proud. The chauffeurs who drive are vain and hot-tempered. One should beware of drivers with a hot temper. But under the illusion that I will be able to serve better, I continue to use cars. I have reaped the fruit today. And yet, I cannot promise to give up the use of cars, as I canot give up the fond desire to serve the country. I must therefore content myself with expressing
 my sorrow at this meeting. The chauffeurs should remember that they must not be easily excited. I could see that the driver of this car had a hot temper. Padam Singh forgave him and gave a generous statement before the magistrate. But I do not consider myself or the driver free from blame. The unforgivable fact is that I should have got down in that crowd and it was the duty of the driver not to drive fast. But that’s what he did. How can I forget this sad fact? Padam Singh was brave. Yesterday, he was able to talk without effort. But to die thus was his fate and it was my misfortune to witness his death, and now he is gone,   I would like you to learn a lesson from this incident. Caught in the jaws of Death, we are like puppets in the hands of Fate, more delicate than a piece of yarn. In a short while, we all have to depart from this world. Then why stray from the path of duty? Why waste time in anger and in pleasure-seeking?
 In your address you say that you want freedom and swaraj for India. You have also mentioned that swaraj can only be attained through peaceful means. You must therefore remember that yourwork should be faultless. It is easy to make it so. The District Board address mentions that young pupils do spinning. I would like to congratulate you on this. You have said that you spend as much as 60 per cent of your income on education and that you consider even this insufficient. Since you are working hard in the field of education, I would like to speak to you of my experience.
 Even if we have crores of rupees, it is impossible to impart education in India in this way. Education should pay for itself. That is, we should not have to spend any money on it. If we are successful in doing this, we will be able to achieve two things. Firstly, we shall save money and secondly, we shall impart true education. The eduaction given to our boys and girls today makes them unmindful of their morals, unhealthy and restless, whereas by making education self- sustaining, we will be making them mentally poised and morally excellent. I would request the District Board to try this out in two or three schools. There is no doubt in my mind that you will be successful.
 I am grateful for the purse. As to the few presents given to me, you know now that I do not require such presents and I cannot accept them for my personal use. If I do so, I shall stray from the right path and it will also detract from my fitness as a leader. I will make an
 exception of the fan and the  asanalibtech_144_footnotelibtech_145_footnotepresented by the District Board. There is a small museum in the Ashram where the latter will be kept as a memento of the love and industry of the boys. I will lovingly use the shawl in winter and remember the boys who have made it even though  I don’t know their names. I would request those who have not given their contributions to do so now. You should know what the money will be used for. It will be used for financing the spinning  and weaving work among the poor …among such poor folks who are even poorer than the poorest among you. There are about a crore of such people in the country whose one and only meal in the day consists of dry roti and salt. I call them Daridranarayana. It is only for them you have given your contribution.
 I know that the coolie or begar system came to an end in 1921 and I hope you will stop being afraid of anyone whosoever he may be… a high officer or an Englishman. If we follow our own path, why should we be afraid? Fear is a barrier in the way of swaraj. There is no more time. But I will ask for some time to bargain with you. I was asked not to auction these things. But I hope there are people here who can afford to pay and buy them. There are two more points I ought not to omit. the Nayaka Community here commits adharma in the name of dharma. They get their women to lead an evil life. I would request them respectfully to refrain from this adharma. It can only cause harm to them and the country. Their girls ought to get married and be educated. No woman in this world was born to lead the life of vice. Each woman ought to become as pure as Sita. Likewise, untouchability is a stain on us. It is our duty as Hindus to wipe it off. I am thankful that Hindus, Muslims, Christians and other communities here live in amity.
[From Hindi]
 Aaj, 4-7-1929
 "
135,"June 20, 1929",TELEGRAM TO MOTILAL NEHRUlibtech_146_footnote,"
    
 [On or after June 20, 1929]
 YOUR		WIRE.  5TH	JULY   DELHI   WILL   SUIT   SO   AS   ENABLE ME	LEAVE NIGHT TRAIN. HOW IS KAMALA?
   From 	a photostat: S.N. 15403  GANDHI 
     
  "
136,"June 21, 1929",LETTER TO MAHADEV DESAI,"
          CHI. 	MAHADEV,       [June 21, 1929]libtech_147_footnote 
  	I am nestling in the lap of the Himalayas; and this king of seers 	clad in white is lost in delight while taking a sun-bath. His trance 	is enviable. It stings me that you are not here to share my envy. 	But your place is there. Thus the pain of the sting is blunted.  	Today, I begin the end of my work on the Gita which is still 	to be completed.  	It is all right that you have become the President. You must 	associate yourself with work of this kind.  	Tell Vallabhbhai that he must not budge from there before he is hale 	and hearty. Do not insist on showing me everything that you write 	for Young India. It does not matter if you commit mistakes.  	I don’t like Sunderlal’s throwing off the burden. I must have a 	look at his book, whether Gujarati or English, which you write 	about. If 	I write any more, that would amount to an affront to the Gita and 	Kaka.  	I can stand the luxury of this place only if I give a major part of 	my time to the Gita. We 	will be leaving here on Tuesday the 2nd. 
     [PS.]  Blessings 	from  BAPU    	On the 5th, the Working Committee is [meeting] at Delhi and on 
 the 	6th night [I shall be ]at the Ashram.  From 	a photostat of the Gujarati: S.N. 11453                
  "
137,"June 22, 1929","TELEGRAM TO PRESIDENT CONGRESS COMMITTEE,","
    
 KARIMGANJlibtech_148_footnote
 [On or after June 22, 1929]
 WIRE INCOMPLETE. WHO ARE YOU? GIVE DATE FLOOD. HAVE NO FUNDS TO SEND. IF I GET AUTHENTIC PARTICULARS CAN SEND REPRESENTATIVE INVESTIGATE. THEN IF NECESSARY CAN MAKE APPEAL.
    From 	a phtostat: S. N. 15404  GANDHI "
138,"June 22, 1929",TELEGRAM TO G.D. BIRLA,"
         [On or after June 22, 1929]libtech_149_footnote  GHANSHYAMDAS 	BIRLA 	ROYAL 	EXCHANGE 	CALCUTTA  CAN	YOU	SEND	REPRESENTATIVE	INVESTIGATE	DAMAGE	DONE	BY 	FLOODS	KARIMGANJ ASSAM?  GANDHI    From 	a photostat: S.N. 15404                           "
139,,THE CONGRESS AND KHADI,"
    
Shri Chinoy writes:libtech_150_footnote
 We are reaping as we have sown. As we have been indifferent in doing khadi propaganda, we are facing a difficult situation today. I shall never advise enrolment of members by keeping the people in the dark. On the contrary, I would not even say bluntly to those people: ‘You become members, but you will not get voting rights until your wear khadi.’ I would put in their hands a pamphlet for the purpose of explaining the position. I would include in it the Congress provisions concerning khadi and set out the benefits and explain their duty of becoming members. Our aim is not to frighten the people away but to attract them to the Congress. The problem relating to students and lawyers is a difficult one. They do understand everything. If they do not like khadi, how can they be convinced? Or, I would say to them: ‘If you believe in the Congress as a great force and not in khadi, join the Congress, wear khadi if only to observe the rules and try to get the khadi clause abrogated. Congress work is carried on by majority opinion; hence, submit to the khadi clause until it is abolished and be proud to be its members.’ I would say that those who do not understand even this much are not fit to remain in the Congress or any other organization because they do not appreciate the first condition of remaining in any  organization…submitting  to  rules. They behave as if they were obliging the organization they join. Such patrons cannot serve the Congress and no help will be forthcoming from them in winning swaraj. Whichever organization they happen to be in, they will be a bruden to it. It is the workers’ duty to appeal to lawyers and students, but if they cannot be brought round ultimately, we should do without them. I would only appeal to that category not to insist on the condition described by Shri Chinoy.
 
 Our real task is to reach the classes we have neglected so far. They are the merchants, craftsmen, farmers and labourers. I believe that these classes will not advance the argument which the president of the Youth League is believed to have offered. A bulletin meant for them would contain a short history of the Congress from its inception up to date, an account of its main activities and the benefits of joining the organization. Whether they become members or not, such a movement itself constitutes the political education of the people. It is my firm belief that where the Congress volunteers have been working and they are known , there should be no difficulty in enrolling the said classes as Congress members.
 Now there remains the last question: What if, after everything is done, people do not enrol themselves because of the khadi clause? In that case, this matter should be communicated to the Congress and we should get the khadi clause rescinded. Or, if they themselves value khadi as much as swaraj, they should have patience till the people begin to believe in khadi. Do we not have in India people who say that they do not want swaraj? Again, if swaraj is interpreted to mean independence, more people will get alarmed. Even if this happens, those to whom swaraj is their life-breath will not relax the condition relating to swaraj.
 I am personally neutral on the khadi clause. Khadi is the very breath of life to me. Hence I wish to see khadi wherever I am. But I do not wish to insist on retaining the khadi clause in the Congress constitution. If my other colleagues do not have as much faith in khadi as I have and if, in their opinion, that clause hampers the work propaganda will be continued even despite that. And my belief will remain unshaken forever that swaraj will come near us by as many yards as the number of yards of khadi by which we step up its production. To my mind, swaraj without khadi is as unthinkable as a barren woman having a son, becuase it would be no swaraj at all for the millions.
[From Gujarati]
 Navajivan, 23-6-1929
 
  "
140,,MAURYA EMPIRE AND UNTOUCHABILITY,"
    
 A reader sends the follwoing extractlibtech_151_footnotelibtech_152_footnotewhich is worth knowing. The reader has culled the extract from Maurya Samrajya  Ka
Itihas.  It shows that the revolt against untouchability is not  a  novel
 phenonmenon of recent date. Our ancestors too have fought against it. That poisonous tree deserves to be destroyed root and branch.
[From Gujarati)
 Navajivan, 23-6-1929
 "
141,,A SUGGESTION CONCERNING “NAVAJIVAN”,"
    
 A lover of Navajivan writes:libtech_153_footnote
 I do not want to oppose this suggestion. I had laid down the scope of Navajivan when it became a weekly and came into my  charge. And that was because of my inability. Purveying news is also an art. I had cultivated it specially for Indian Opinion. I used to give maximum news in minimum space and I had trained my associates to do so. This was necessary there. The task of Navajivan here was of a different sort. There is no dearth of newspapers here, hence we had no desire to issue Navajivan as a newspaper. Through it, satyagraha, ahimsa, etc., were to be propagated. It has succeeded fairly well in doing so. In trying to convert Navajivan into a newspaper also, there was the risk of having both aims defeated. That risk is present even today. Moreover, I am now older by over ten years; hence I cannot do that by myself. If I decide to give news, I shall have to increase the cost of producing Navajivan, its size too will perhaps have to be increased and fresh competent men will have to be employed whose
 
 only job will be to process news. A man of ordinary ability cannot make an abstract of news. Therefore, providing news is not such an easy thing as the lover of Navajivan believes.
 Although I believe that the task of providing news is a difficult one, I do not wish to reject this suggestion outright. Hence, I ask for the readers’ opinion in brief on the following questions:
 Do 	you approve 	of the 	suggestion made 	by the 	lover of 
 Navajivan?
  If 	you do, do 	you believe 	in the 	necessity of 	increasing its size or will you be 	satisfied with its present size?  Do 	you not get the desired 	news by reading 	other newspapers in 	addition to Navajivan? 
 It will do even if the reader sends me his replies to these three questions on a postcard. He should superscribe at top left corner on the postcard or envelope the words “about Navajivan”, so that the communication will surely reach me. I hope no readers make the mistake of believing that I read every letter addressed to me by name. Only those letters are passed on to me which my colleagues believe that I ought to read.
[From Gujarati]
 Navajivan, 23-6-1929
 
 "
142,"June 23, 	1929",TELEGRAM TO MOTILAL NEHRUlibtech_154_footnote,"
        NEHRU 	ALLAHABAD       [On 	or after June 23, 	1929] 
  YOUR	WIRE. 	  I	CERTAINLY 	   MEANTlibtech_155_footnote	FIFTH	NOT	FIFTEENTH.  GANDHI  From 	a photostat: S.N. 15405               
 
 
 
 CHI. MIRA,libtech_156_footnote"
143,"June 24, 1929",LETTER TO MIRABEHN,"
    
 
 June 24, 1929
  	It is well you do not want me to speak to you tomorrow on the 	incident. But I did want, after witnessing the exhibition, to reduce 	to writing my thoughts. I do that now.  	The exhibition is proof of the correctness of my  statement.  None 	else would have felt like committing suicide over a simple innocent 	remark of mine. You want to be with me in my tours occasionally, it 	is true; you want to come to the Ashram leaving your work at least 	every four months. You recognize these desires as limitations. I 	make allowance for them. But why feel disturbed when I tell you what 	I feel to be the truth that they are not themselves the been 	touched. If you were not what I have described you to be, you would 	disease, but they are symptoms of a deep-seated disease which has 	not rejoice over my drawing attention to the disease and 	courageously strive to overcome it. Instead, you simply collapsed, 	much to my grief and anxiety.  	This disease is idolatry. If it is not, why hanker after my company! 	Why touch or kiss the feet that must one day be dead cold? There is 	nothing in the body. The truth I represent is before you. Experience 	and effort will unravel it before you, never my association in the 	manner you wish. When it comes in the course of business you will, 	like others, gain from it and more because of your devotion. Why so 	helplessly rely on me? Why do everything to please me? Why not 	independently of me and even in spite of me? I have put no restric- 	tions on your liberty, save those you have welcomed. Break the idol 	to pieces if you can and will. If you cannot, I am prepared to 	suffer with you. But you must give me the liberty to issue warnings.  	My diagnosis may be wrong. If so, it is well. Strive with me 	cheerfully instead of being nerve-broken. Everyone but you takes my 	blows without being unstrung.  	If your effort has hitherto failed, what does it matter? You have 	hitherto dealt mechanically with symptoms. There you have had 	considerable success. But if I say you have not been able to touch 	the root, why weep over it? I do not mind your failures. They are 	but    
 stepping-stones to success. You must rise from this torpor never to fall into it again.
 I have done. May God be with you. Love.
    From 	the original: C.W. 5378. Courtesy: Mirabehn; also G.N. 9434  BAPU "
144,"June 24, 1929",LETTER TO CHHAGANLAL JOSHI,"
        Silence 	Day [June 24, 1929]libtech_157_footnote  CHI. 	 CHHAGANLAL (JOSHI), I 	got your letters.  	In front of me are Himalayan peaks wrapped in snow and  shining 	brilliantly in sunlight. Below are hills clad with greenery, as 	though, feeling shy, they had covered their bodies with it. The 	solitude of the place is beyond description. We are to stay here for 	seven or eight days. I can permit myself such luxury only if there 	is some pretext for it. This was provided by Kaka and the 	arrangement was also suggested by him. He had entrusted the task to 	Devdas and Prabhudas, and I accepted this luxury after deciding  to  	give practically all my time to the Gita. I wish, therefore, 	to write the fewest possible letters this week and also do the 	minimum work for Young India. Accordingly, I have 	decided to suspend routine corres- pondence.  	What remains of what you want, I shall give you immediately I arrive 	there. Keep yourself ready. Note down all the things about which you 	wish to consult me. Think and decide who will do in your absence the 	work that you are doing. It would be good if Ramniklal agrees to do 	it. Also think and decide where you wish to go for rest.  	Many boys do what Katto and others do. Giriraj is of course 	responsible for his faults. His letter throws a new light on the 	matter.  	If possible, we should dispose of the Thana land. The other 	conditions of Dholka, we can accept but not the prohibition of 	tanninglibtech_158_footnote.  We 	 may   have   connection   with  a   dairy   which   does   no     
 tanning, but owning a goshala [is a different matter]. ‘ Dhuni’ for ‘faddist’ is quite correct.
 Vaydo…”Stupidly obstinate”
 Chakram…”Madcap”
Are there two d’s in the English word?
 I have read Kakasaheb’s draft and am returning it. I only expressed my view as a member. You may include the names which all of you approve.
 You should send to Subbiah his usual pay. We have given him to Rajaji as interest-free loan.
 There are many spelling and other mistakes in the copy of the telegram to Swami. I hope the wire was not sent with all mistakes.
 Blessings from
 BAPU
[PS.]
I shall leave this place on the 2nd. On the 5th in Delhi, and on
 6th morning or evening, in the Ashram. Send the mail to me only as long as I am at Almora.
 From a photostat of the Gujarati: G.N. 5426
 "
145,"June 24, 1929",LETTER TO PRABHAVATI,"
         CHI. 	PRABHAVATI,       Silence Day [June 24, 1929]libtech_159_footnote 
  	I have your letter. It is good that you observe the rules. Discuss 	everything with Father at length. We are in a secluded spot and we 	are going to spend eight days here. I will not write more as I want 	to finish [the work] on the Gita.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 3350          
  "
146,"June 	24,1929",TELEGRAM TO DR. M.A. ANSARIlibtech_160_footnote,"
        DR. 	ANSARI 	DARYAGANJ 	DELHI       [On 	or after June 	24,1929] 
  PRAY	THANK 	  HIS	HIGHNESS	FOR	INVITATION. 	DO NOT CONSIDER POSSIBLE 	VISIT BHOPAL BEFORE SEPTEMBER. MUST 	REACH ASHRAM 6TH JULY.  GANDHI  From 	a photostat: S.N. 15406   "
147,"June 	25, 1929",LETTER TO PRABHAVATI,"
          CHI. 	PRABHAVATI,         June 	25, 1929 
  	I got your letter yesterday after I had posted onelibtech_161_footnoteto you. You must get rid of your cough. The vaids 	usually have some ordinary medicine for it, as also the doctors. You 	can take it from eithter. Have your throat examined by a doctor. Has 	Jayaprakash left America? If his arrival is postponed or if he has 	come and agrees, you can come to the Ashram and finish your [study 	of the] Gita and English. In the meanwhile, you should 	analyse every single word from the Hindi translation and know its 	meaning. In this way, you will surely avoid some of your errors of 	pronunciation. 
      	[PS.]  Blessings 	from  BAPU    	We shall leave here on the 2nd and reach the Ashram on the 6th.  From 	a photostat of the Gujarati: G.N. 3349 
             "
148,"June 26, 1929",TELEGRAM TO KLOETZUlibtech_162_footnote,"
    
 [On or after June 26, 1929]
 REACHING ASHRAM SIXTH. DIFFICULT MEET ANYWHERE TILL THEN.
     From 	a microfilm: S.N. 15408  GANDHI "
149,,A QUAINT ADDRESS,"
         	Among the Andhra notes still lying unattended to, I find the 	following extracts from a quaint but instructive address presented 	by the working hands of S.L.N. Factory, Nallagaka:  It 	was in 	the year 1916 we 	could see 	for the first time 	our cotton being 	ginned by 	foreign mechanism 	driven by 	steam power. Till then  	ginning cotton 	in these parts was done by handgins when we had work enough for 	three months of 	summer to 	feed ourselves and 	our children. Our 	factory can 	now gin the produce of 20 villages and only a limited number of us are allowed to work.  About 	the year 	1920 when you were 	beginning to revive 	hand-spinning in 	storm-beaten and 	almost worn-out Northern 	India, there were few 	among agricultural 	and labour 	classes in these 	parts who could 	buy cloth 	for daily 	use. Eight years 	have rolled by. Mill-yarn 	has appeared in the market.  Its 	cheapness and 	evenness have 	attracted us.Self-spinning 	has lost its importance. 	We have 	almost come to the 	stage of 	buying cloth, woven 	mainly out 	of mill-yarn by local weavers majority of whom come from the 	suppressed. We still 	consider mill-made cloth and 	foreign cloth to 	be matter of 	luxury only 	fit to 	be used by 	Brahmin and 	Vaishya communities, the 	foremost to 	adopt foreign 	cloth for daily use. We 	have still belief 	in the 	quality of 	khadi cloth 	and always prefer that if available at a reasonable price.  We 	generally use 	in these 	parts eight-spoke charkha 	with an 	iron axis, 	all complete, 	costing Rs. 6, 	handgin costs 	Rs. 1-8-0, 	the cost 	of 20 tolas 	of seedless 	cotton as. 4, 	spindle costs 	Re. 0-0-6, carding charge 	for 52 	tolas of 	cotton as. 	6 to 	8, spinning 20 	tolas 	costs as. 	2, arranging 	yarn to 	make cloth 	of 30’X27” is as. 3, weaving charge of cloth 30’X27” Re. 1, male  dhoti  measures 10-1/2’X30” weighing nearly 30  tolas and female sari  measures    
 30’X30” weighing nearly 140 tolas. Carding is done by a professional carder, carding and weaving charges are often paid in cholam grain, the chief food crop of the district. The labourer gets his cotton as wages when picking up cotton from fields. Fortunately your visit to these parts has happened in a spinning season. You can see some of the villagers, quite illiterate of the present-day civilization, still plying their charkhas.
 Though our number is small (only 50), we represent the important religions of the district, besides almost all communities and their sub-sections among Hindus. We observe untouchability as regards food and drinking water. One community of Hindus do not even drink water from the hands of another. Among the suppressed there are more than four sub-sections. One sub-section of them does not allow another to touch even drinking well. These suppressed classes are made to live outside the villages and their chief occupation is scavenging, spinning, weaving and shoemaking.
 Muharram festival in these parts (we speak only of the villages) is mainly conducted by Hindus funds and help. Mohammedans help Hindus in celebrating Hindu festivals. In processions some of them actually carry on their shoulders Hindu idols. Hindus worship Muslim saints and are called by Mohammedan names, and Mohammedans worship Hindu gods and are called by Hindu names. Though this is all through our illiteracy we seem to follow the Sanskrit saying:
 
 Buffalo is the chief milk-producer and cow is scarcely reared for milking. Oxen used for agriculture are imported from Northern Circars. We have not got sufficient pasture land, and it is one of the chief reasons why the agriculturist does not welcome the cow.
 Drink evil, on a large scale, exists among labourers and agriculturists. God bless us, none of us are habitual drunkards. Malaria, typhoid, cholera hold their sway for nearly three months in the year.
 Strikes, A.I.S.A., Congress, swaraj, Hindu-Muslim question, these are all words or phrases we the villagers in general do not understand. None try to explain them for us, nor are we literate enough to know them.
 We have all today assembled here to request you to accept our few coppers which may be of use in your public work and some samples of cotton and its products for your information about the qualities availablehere. We further demand your prayer to Almighty for our sound health, so that we may daily labour to earn our bread honestly.
 I have tried to make the language more readable than it is in the original. Its merit lies in its directness, its sense of humour and its perception of the true situation in spite of adverse circumstances. It is wonderful how even those whose interests are opposed to the message of the spinning-wheel do not fail to perceive its truth. It shows how the so-called higher classes are responsible for the ruin of the supple- mentary occupation of millions and therefore for their  semi- starvation. The remarks about untouchability and Hindu-Muslim relations are no less instructive
 Young India, 27-6-1929
 "
150,,SEXUAL PERVERSION,"
    
 Some years ago the Bihar Government in its education depar- tment had an inquiry into the question of unnatural vice in its schools, and the Committee of Inquiry had found the existence of the vice even among teachers who were abusing their position among their boys in order to satisfy their unnatural lust. The Director of Education had issued a circular prescribing departmental action on such vice being found to exist in connection with any teacher. It would be interesting to know the results, if any, issuing from the circular.
 I have had literature too sent to me from other provinces inviting my attention to such vice and showing that it was on the increase practically all over India in public as well as private schools. Personal letters received from boys have confirmed the information.
 Unnatural though the vice is, it has come down to us from times immemorial. The remedy for all secret vice is most difficult to find. And it becomes still more difficult when it affects guardians of boys which the teachers are. “If the salt loses its savour, wherewith shall it be salted?”In my opinion departmental action, necessary as it is in all proved cases, can hardly meet the case. The levelling up of public opinion alone can cope with the evil. But in most matters there is no such thing as effective public opinion in this country. The feeling of helplessness that pervades political life has affected all other
 departments. We therefore pass by many a wrong that is being perpetrated in front of us.
 "
151,,A TRAGEDY,"
    
 Throughout a life of continuous bustle lived among crowds for nearly thirty years I cannot recall a serious accident though I can many narrow escapes. But in Almora on the day of my entry, i.e., 18th instant, and after a crowded meeting, as I was returning to my host’s house, a villager named Padam Singh who came rushing as villagers do to the car for darshan met with what proved to be a fatal accident. He could not dodge the car in time, fell and the car ran over him. He was quickly carried by kind bystanders to the hospital where he received the utmost attention and hope was entertained that he would survive. He was strongly built and brave. He lived for two days, his pulse was good he was taking nourishment. But the heart suddenly stopped on 20th instant at 3.15. Padam Singh died leaving an orphan boy 12 years old.
 Death or lesser accidents generally do not give me more than a momentary shock, but even at the time of writing this I have not recovered from the shock. I suppose it is because I feel guilty of being party to Padam Singh’s death. I have found chauffeurs to be almost without exception hot-tempered, easily excitable and impatient, as inflammable as the petrol with which they have to come in daily contact. The chauffeur of my car had more than a fair share of all these shortcomings. For the crowd through which the car was struggling to pass he was driving rashly. I should have either insisted on walking or the car proceeding only at a walking pace till we had been clear of the crowd. But constant moter-riding had evidently coarsened me, and freedom from serious accidents produced an unconsious but unforgivable indifference to the safety of pedestrains. This sense of the wrong is probably responsible for the shock. It is well with Padam Singh. Pandit Govid Vallabh Pant has assured me that the son will be well looked after. Padam Singh received attention at the hospital which moneyed men might have envied. He was himself resigned and at peace. But his death is a lesson to me as, I hope, it would be to motorists. Although I may be twitted about my inconsistency, I must repeat my belief that motoring in spite of all its advantages in an unnatural form of locomotion. It therefore behoves those who use it to restrain their drivers and to realize that speed is not
 
 the summum bonum of life and may even be no gain in the long run. I have never been clear in my mind that my mad rush through India has been all to the good. Any way Padam Singh’s death has set me thinking furiously.
 Young India, 27-6-1929
 "
