chapter_no,date,title,content
11,"October 	24, 1936","LETTER TO MARGARETE
SPIEGELlibtech_15_footnote","
            CHI. 	AMALA,     ON 	THE TRAIN,  October 	24, 1936 
  	Mira and Nanavati had been ill, and so the delay in replying.libtech_16_footnoteThey are now better. I am on my way to Benares. I 	return to Segaon about 5th November. I reach Ahmedabad on 30th and 	[shall] be there for four days at least. I hope you understand my 	corrections. Of course you need milk and butter and so do you need 	fruit. Take it as medicine to save more expenses.  	Love. 
   Spiegel 	Papers. Courtesy: Nehru Memorial Museum and Library  BAPU "
12,"October 	24, 1936",LETTER TO JETHALAL G. SAMPAT,"
       ON 	THE  TRAIN 	TO KASHI,  October 	24, 1936  CHI. 	JETHALAL,  	I have had no free time, as I was busy nursing Mirabehn and 	Nanavati. Now they are better. I have found some time in the train 	as I am going to Kashi. I have read your letters. I have decided to 	write to the Home Member myself. Let us see what happens. I shall 	write in Harijan also at the opportune moment. I could never 	abandon this thing.  	You can certainly bring the craftsmen to the Exhibition. But the 	expenses for bringing them will have to be borne by you. It has been 	decided not to spend more than Rs.5,000 for the Exhibition this time 	and so all who come will meet their own expenses. The Committee will 	bear the expenses of their lodging and boarding. If there is any 	profit after these expenses are met, it will be distributed among 	those who would have incurred the expenses. If you bring any tools 	or have them made, I shall arrange for thier sale up to Rs. 200 at a 	profit of 20 per cent over their cost price. This would give you a 	net profit of Rs.  I am interested in testing the strength of the Gandhi tools. I am of      
 course making other arrangements. You must also find out what is possible at Jalgaon and other places. How can I have the time for it?
 Blessings from
 BAPU
[PS.]
I shall return to Segaon between 5th and 9th  November.
 From the Gujarati original: C.W. 9857. Courtesy: Narayan J. Sampat
 
 
 
 
 
 BHAI KAKUBHAI,
 On the basis of your letter, I have written about silk and khadi for  Harijan.libtech_17_footnoteI can get no free moment at all while in Segaon. How could I, therefore, possibly write even a postcard to you? Your saleshave been wonderful. Go on writing to me when you think it necessary.
 Blessings from
 BAPU
 From a photostat of the Gujarati: C. W. 10839. Courtesy: Purushottam K. Jerajani
 "
13,"October 25, 1936","SPEECH AT BHARAT
MATA MANDIR, BANARASlibtech_18_footnote","
    
 October 25, 1936
 The temple contains no image of any God or Goddess. It has only a relief map of India made of marble stone in it. I hope this temple, which will serve as a cosmopolitan platform for people of all religions, castes and creeds including Harijans, will go a great way in promoting religious unity, peace and love in the country.libtech_19_footnote
 I can hardly express my sentiments in declaring open this shrine. I have left Segaon, and my dear patients and my work in the village, to come to Kashi in obedience to the irresistible call of love— love which, in Saint Mirabai’s language, is as soft and fragile as a
 
 weak thread, but as strong as life itself. It draws men together from thousands of miles, and I could not possibly resist Shivprasad’s affection. I am in no way worthy of opening  the shrine, but Shivprasad’s  affection  has  made  me  forget  my  limitations.libtech_20_footnoteBabu Shivprasad lives on the bank of the Ganga which purifies his body, but even in his heart flows another Ganga—that of emotion and imagination. One can fly on the wings of emotion and imagination right up to Heaven, and also sink to hell when they are unhealthy. Shivprasad’s pure and noble imagination has prompted him to think of the shrine of Mother India and to dedicate a portion of his wealth to its making. In the temple about to be opened he has given  a concrete shape to his imagination which he conceived in Prof. Karve’s Home for Widowslibtech_21_footnotelibtech_22_footnote. He rallied craftsmen, sculptors and engineers who could appreciate his sentiment. There was a time when he had despaired of life, but God has enabled him to live to see his dream take shape.libtech_23_footnote
 As  I   was  asked   to   perform   the   openinglibtech_24_footnotelibtech_25_footnoteceremony   in   the morning, and as I listened to the chanting of the Vedic mantras , I thought of a verse in our morning prayer which we have been repeating now for 20 years: ‘Mother Earth, Spouse of Vishnu, ocean- clad and mountain-breasted, I bow to Thee. Forgive me the touch of my feet.’ It is this Mother Earth to the service and devotion of which we are dedicating ourselves today. The Mother who gave us birth was bound to die some day; not so the Universal Mother who bears and sustains us. She must die some day, but when she passed away she would take all her children also along with her. She therefore demands a life-long dedication. Shivprasad had dedicated this shrine for the worship by all, irrespective of creed. He had imposed no conditions whatsoever. Everyone who loved Mother India  was welcome to the shrine to offer his or her worship according to his or her light and capacity. Therefore, I could not resist Shivprasad’s affectionate summons. Let us all forget our divisions and differences,
 
 sacrifice them at her feet and bring the purest of our service to her. Shivprasad’s dream has, thank God, been realized. May God also be pleased to fulfil his heart’s desire—the ceasing of the strife of all warring creeds and opinions and interests and may He let him live long enough to see the fulfilment.
 Harijan, 31-10-1936, Harijanbandhu, 1-11-1936, and The Bombay Chronicle, 26-10-1936
 "
14,"October 25, 1936",SPEECH AT BANARAS,"
    
 October 25, 1936
 It strikes me as peculiarly inappropriate to ask a man like me to make this presentationlibtech_26_footnote. I am wholly unfit for the tasklibtech_27_footnote. I am neither a Hindi scholar nor a poet. I do not even like celebrating jubilees of great or small people. If we must celebrate somebody’s jubilee we should do so when he is no more among us.
 I regard it as peculiarly inappropriate if not impertinent for people to present great men with a book of what I should call certificates of merit. I therefore refused to contribute anything to the Commemoration Volume; but the word Mahatma covers a multitude of disqualifications and so, I suppose, I was asked to present the Volume. It is my innermost conviction that a man cannot be called a poet or a Mahatma or an avatar so long as he is alivelibtech_28_footnote.
Ramchandraji was not considered an avatar during his lifetime.
Tulsidas’s birth anniversary was not celebrated when he was living.
 It is we who have made them avatars. After all the Gita maxim, “To work thou hast the right, not to the fruit thereof”, applies peculiarly to poets and Mahatmas. I should therefore have a bone to pick with Maithilisharanji if he were to believe that he was a great poet of India.libtech_29_footnote
 So this anniversary should have been celebrated when the Poet was no more. People would have then known that something was being done for honouring him. You will please forgive me. When Padmanarayanji came to Segaon I told him that it was not decent to
 
 go about collecting opinions on a reputed poet. Such a poet’s work does not call for an expression of opinions. If ever I had delivered myself of an opinion on Gurudev or Malaviyaji or Dwivediji, it was always under pressure. If you ask me, I have never felt like writing about great men.
 The fact that I did so on former occasions is no reason why I should repeat the mistake. If you also press me I  might  write something for you too, but not willingly. I know Maithilisharanji very well. Even if I refused to write about him he would not misunderstand me. I had the honour of having his hospitality in Chirgaon.
 A poet writes under inspiration and not to the dictation of any one. He therefore does not write for applause. His work is its own joy and compensation.libtech_30_footnote
[From Hindi]
 Sampadakke Pachchis Varsh, p. 86, and Harijan, 31-10-1936
 "
15,"October 	26, 1936",LETTER TO MIRABEHN,"
            CHI. 	MIRA,           KASHI,  October 	26, 1936 
  	I have not been able to write to you before now. I have just got 	good news from Munnalal about you bothlibtech_31_footnote. I hope you are well both in mind and body. It is a 	matter of joy that our weaknesses exhibit themselves as a warning to 	us. Therefore the memory of the last day’s incident should bring 	you joy only.  	Prabha is here.  	Love. 
   From 	the original: C.W. 6366. Courtesy: Mirabehn. Also G.N. 9832  BAPU "
16,"October 	26, 1936",LETTER TO AMRITLAL T. NANAVATI,"
         October 	26, 1936  CHI. 	AMRITLAL, I 	just got the wire about you. Keep growing day after day. Do     
 write to me.
 Kakasaheb is here. Take up the dilruba when your strength returns.
 Blessings from
 BAPU
 From a photostat of the Gujarati: G.N. 10721
 "
17,"October 26, 1936",LETTER TO MUNNALAL G. SHAH,"
    
 October 26, 1936
 CHI. MUNNALAL,
 Your telegram came at the expected time. Be patient in all that you do. There my . . . libtech_32_footnote
 Blessings from
 BAPU
 From a photostat of the Gujarati: G.N. 8594. Also C.W. 7002. Courtesy: Munnalal G. Shah
 "
18,"October 	26, 1936","LETTER TO MOTILAL
ROYlibtech_33_footnote","
           DEAR 	MOTI BABU,       IN 	A MOVING TRAIN,  October 	26, 1936 
  	I had your affectionate wire as also your letter about the debt. 	Neither you nor I can afford to be satisfied till the whole debt is 	paid.  I send you for your consideration the latest letter from 	Annada Babu. It is [a]libtech_34_footnotelibtech_35_footnoteserious matter if the kahdi delivered has not been 	priced at the market rate. And how should you ask for a certficate 	till the debt is discharged or a settlement arrived at to the 	satisfaction of the council?  Yours sincerely,  M. K. GANDHI  From 	a photostat: G.N. 11047          "
19,"October 26, 1936","LETTER TO EDMOND AND YVONNE
PRIVATE","
    
 AS AT SEGAON, WARDHA,
 C.P. INDIA,
 October 26, 1936
 DEAR BHAKTI AND ANAND,
 Your dear letter has just come into my hands. You need not have included yourselves among those to whom  my appeal for sparing me was addressed. Letters from informal friends and co- workers like you living in distant lands are always welcome.
 That you cannot come again to India owing to your duty  keeping you there is no cause for regret. Where hearts are one,  physical separation is of no moment.
 Truth and ahimsa are truer than many so called scientific facts. Only they are difficult to put into practice. And then too, they are not so difficult as they seem if there is the proper previous preparation. But we do not care to give this most important thing in life more than a part of our leisure hours. Our valuations need revising.
 Mira, of whose serious illness you must have read, is out of the wood. She is still weak.
 This is being written in a moving train. Love to you both."
20,"October 	28, 1936",LETTER TO MIRABEHN,"
    From 	a photostat: G.N. 2338            CHI. 	MIRA,  BAPU       ON 	THE TRAIN,  October 	28, 1936 
  	This is my 2nd letterlibtech_36_footnotelibtech_37_footnoteduring travelling and only to tell you that you are 	never out of my mind. Hope the progress of both continues. I had a 	very busy day in Delhi doing quiet work. Ba is with us. Manu 	remaining with Devdas. It is delightfully cool in Delhi just  now. 	Devdas is much better. Love. 
 [PS.]   Tomorrow 	Rajkot. 30th Ahmedabad  From 	the original: C.W. 6367. Courtesy: Mirabehn. Also G.N. 9833     BAPU "
21,"October 	28, 1936",LETTER TO SYED MAHMUD,"
    
 
 
ON THE TRAIN,
     MY 	DEAR MAHMUD,  October 	28, 1936 
  	This is being written in a moving train. I hope you got my previous 	letterlibtech_38_footnotelibtech_39_footnotewritten to you on a cursory glance at your note. Now I 	have read it carefully. There is one very big historical error in 	it. You will evidently think that the vast majority of Mussalmans 	are immigrants and their descendants. The truth is just the 	opposite. The vast majority are converts and their descendants and 	therefore inheritors of the Vedic civilization and culture. And why 	should not the immigrants take pride in the achievements of the 	ancestors of the original inhabitants? Your note contains several 	other glaring inaccuracies and faulty conclusions or inferences. I 	detect much haste in its preparation. I wish I had time to point out 	these. But I have no time. You should reread your note and perhaps 	you will detect some errors yourself.  	To conclude, I should even now refuse to go to heaven without 	Mussalmans nor has my effort for unity abated in any way. Only my 	method is different but deeper and more substantial. The result is 	in God’s lap. Love. 
    From 	a photostat: G.N.5078  BAPU 
   "
22,"October 	28, 1936",LETTER TO KANU GANDHI,"
           CHI. 	KANAIYO,       ON 	THE TRAIN, PALANPUR,  October 	28, 1936 
  	Of all your fellow-students you alone seem to have remained firm so 	far. I believe that you have thereby lost nothing whatever. May God 	grant you the strength to remain firm for ever. May you live long.  Blessings 	from  BAPU  From 	a microfilm of the Gujarati: M.M.U./II      
  "
23,,LETTER TO MUNNALAL G. SHAH,"
          ON 	THE TRAIN, 
      CHI. 	MUNNALAL,  October [2]libtech_40_footnote8, 1936 
  	All of you must be working without strain. Both of you men are, I 	trust, cheerful. Yesterday I waited for your letter and telegram in 	Delhi but neither came. Now I shall see what I hear from you at 	Rajkot. I am not writing separately to Nanavati today.  	Balwantsinha must be doing well and I expect you both have mixed as 	well with each other as milk and sugar.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 8593. Also C.W. 7001. Courtesy: 	Munnalal G. Shah   "
24,"October 	29, 1936","ADDRESS TO HARIJAN
WORKERSlibtech_41_footnote","
           RAJKOT, 
  October 	29, 1936  Gandhiji 	said to them that in view of cases of impurity of Harijan workers 	having come to his notice, he had been confirmed in his conviction 	that no Harijan ashrams should look to the central office for any 	financial help; that they may be, if they would; under the 	discipline and control of the Central Body; and that the impurity 	had so far alarmed him that he had not the courage to ask 	individuals to support these institutions financially. It was the 	clearest duty of those in charge of these institutions to put the 	public at ease about the purity of the institutions before they 	approached them for financial help.  Harijan, 	7-11-1936           
  "
25,"October 30, 1936","SPEECH AT VITHAL KANYA VIDYALAYA HOSTEL,
		NADIADlibtech_42_footnote","
    
 October 30, 1936
 I ought not to have been asked to speak on this occasion, inasmuch as my presence is enough to show that the institution has my blessings. Besides, I already blessed the institution when I came here last yearlibtech_43_footnotelibtech_44_footnoteto lay the foundation stone. But now that I have been asked to speak, let me say that my blessings are conditional. I should like to impress on those in charge of this institution, the teachers and the girls that the institution will not last without a moral foundation. The workers should all be selfless workers and the education imparted here should be true education, that is to say, which draws out the best in the character of the taught. Every one of us has good inherent in the soul, it needs to be drawn out by the teachers, and only those teachers can perform this sacred function whose own character is unsullied, who are always ready to learn and to grow from perfection to perfection. The girls also will have to be receptive, they will not think of showing themselves off but of enabling their teachers to draw out the best in themselves. I have had bitter experience of institutions of this character and therefore hesitate to bless newly opened institutions. I am even doubtful about the teachers needing my blessings. Some of them, I dare say, think of me a back number, not in touch with the spirit of the age and modern tendencies and not at all competent to speak to the modern youth. Well, let those who think like that reject what I have said.
 Harijan, 7-11-1936
 "
26,"October 30, 1936",TALK WITH STUDENTS,"
    
 NADIAD,
 October 30, 1936
 The girls of the institutionlibtech_45_footnotegathered in the afternoon to give Gandhiji their yarn spun on the occasion of his birthday. There were boys, too, of the Vallabh Vidyalaya of Bochasan. The girls gave 122,475 yards of yarn but, what is more, 60 of them took pledge to spin 100,000 yards during the year for their own clothing needs.
 
 [GANDHIJI:] You know that Seth Jamnalal Bajaj has opened your hostel today. You must try to be worthy of that good man. You perhaps know that he is a good man?
 [GIRLS:] Oh, yes.
No ‘oh, yes’ but ‘yes, please’.
 ‘Yes, please,’ they shouted in a chorus.
But if he is a good man, what about the rest?
 Everyone is good.
Not including you?
 We are good, too.
All, without exception? Are you sure?
 Yes, Sir.
Well, then, now tell me if any of you tell lies.
 ‘We do,’ said some of them. Always or on occasions? On certain occasions.
And don’t you quarrel?
 We do.
Always?
 ‘Yes’, which was drowned in hearty laughter.
 Well, but I must say that you are good, because you are ready to confess that you sometimes tell lies and quarrel amongst yourselves. And the rest of us are also good only in that sense and no other. But what about those who go about saying that everyone must tell the truth but who, themselves never do so?
 They are hypocrites.
 That’s perfect. Let us never be hypocrites. Now, one more question. You have taken a pledge to spin 100,000 yards during the year. What if you break the pledge?
 ‘No fear,’ they emphatically protested.
But if you do?
 ‘We know we will not,” they rejoined with even greater emphasis.
But supposing you do?
 (One voice) ‘Fasting !’
Who is to fast? I or you?
 We of course.
 Fasting on milk and fruit?
 No, Sir, We shall take only water.
But how many days will you fast?
 So long as we do not finish our promised quota.
 Splendid. But know that there are reporters here  who  will publish this talk of ours and you will have to rue it if you fail.
 Then came the turn of Vallabh Vidyalaya boys—boys of the  Dharala community who are being taught and given their board and lodging free. The teacher presented to Gandhiji cloth woven out of the yarn spun from slivers carded on the 12th of October, from cotton purchased out of the wages they had earned from carding. The teacher said that the boys did cleaning and sweeping of the streets as well.
Every day?
 No, we did so on Gandhiji’s birthday.
 Well, I tell you, if you do it every day you will make Bochasan a model village from the standpoint of sanitation and you may some day be Sardar Vallabhbhai Patel. Even if you fail to be Sardar Vallabhbhai, you will have done something good. But you may take it from me that if you do not do this street cleaning, you will never be Sardar Vallabhbhai.
 But,’said one of the boys, ‘ours is a bad village. It does not deserve these heroic measures. We may clean the streets, but they will go on spoiling them.’
 Now, now, don’t say so. All villages are like that, and it is our duty to persevere the more, the more they persist in  defiling  the streets. And you must not forget that you belong to the village.
 Harijan, 7-11-1936
 "
27,"October 30, 1936","SPEECH AT MUNICIPAL
GIRLS’ SCHOOLlibtech_46_footnote","
    
 AHMEDABAD,
 October 30, 1936
 My heart is in Segaon. I am not interested in such things although I used to take interest in them before my life turned in a different direction.
 He added that women’s education should aid development of womanhood whereby women might lead pure life.
 The Bombay Chronicle, 31-10-1936
 "
28,,VOLUNTEER BHANGIS,"
    
 Let not the word Bhangi frighten any reader as it does many. [The] Bhangi is probably the most useful member of society.  Its health depends more upon proper sanitation than perhaps on proper food. Needless to say I am not thinking of the Bhangi caste. I am thinking purely of the occupation that the word ‘Bhangi’ connotes. I regard the scavenger’s or the cleaner’s as a noble ‘profession’, nobler than the professions known as ‘honourable’. They  may  easily  become dishonourable; this never can.
 Well, Shri Appa Patwardhan who is an M.A. has become commander of a corps of volunteer Bhangis which he is trying to form for attending to the sanitation of the Congress camp at Faizpur. The issue before the Reception Committee was whether to employ professional Bhangis or to have the sanitation attended to by volunteers. Someone pointed out that at the previous Congress the work was done by the town Bhangis. But the volunteer scheme won the day. The task could not have been allotted to fitter hands. Appasaheb has qualified himself for it by long previous training and, what is more, by his love of the most despised member of society. His love has not been purely sentimental. He has done the work  of sanitation side by side with Bhangis, and he knows that proper scavenging is as much a science as any other. He has invited applications for the free services of two hundred persons not under 18 years of age for the work. They must be willing and ready to attend to the cleaning of latrines and the whole camp while the Congress work lasts. They must be zealous youths who won’t neglect the duty entrusted to them for the sake of seeing the tamasha or the Congress delegates at work. Theirs will be the privilege of making the work of the delegates possible by attending to their sanitary comforts.
 Maharashtra is a bee-hive of good hardy workers. It should not be difficult for the province to supply two hundred good and true young men to do the work. Not that young men from other provinces may not apply. But for the sake of economy, if nothing more, it is better to have young men from the province and, better still, the taluq or the district in which the Congress is held.
 Harijan, 31-10-1936
  "
29,,WHOSE IS THE HUMILIATION?,"
    
 From a long letter of a worker among Harijans I take the following paragraph:
 There is a growing discontent on the part of educated Harijans to  call themselves Hindus. Because if they say they are Hindus, they have to disclose their caste also, and the inferiority complex makes this unpleasant. They would rather call themselves Christians than undergo humiliation by calling themselves Hindus. Why may we not then ask them to become Sikhs or Buddhists and end the humiliation? For Sikhs and Buddhists are as good as Hindus.
 The correspondent gives up his case when he says that Sikhs and Buddhists are as good as Hindus. For if that is so, there is no occasion to prompt Harijans or anyone else in the direction. Any Hindu is free to call himself a follower of any one of the innumerable Hindu sects and yet remain Hindu. And why should a Hindu disclose his caste if he does not want to or if he has renounced caste? Many Hindus do not believe in caste. I have endeavoured to show that caste is no part of Hinduism. Varna is not caste, it is class. A man may call himself a Brahmin, i.e., a teacher of religion, if he is one in fact; or a Kshatriya, i.e., a soldier, if he is one; or a Vaishya, i.e., a merchant or a farmer, if he is that; or a Shudra, i.e., an employee, if he is one. These divisions are not castes but classes and have reference to callings. There is no such class as untouchable. Hence an untouchable is not bound to say he is one. He may say if he wishes that Hindu society has regarded him as such but he does not recognize that distinction. I may say that though I have been classified by Hindu society as belonging to the Bania caste, I am not that, as I do not believe in caste, but that if I must call myself anything more than mere Hindu, I am a Harijan by choice, having made, so far as in me lies, common cause with Harijans.
 And why is there any humiliation in a Harijan disclosing his classification made by Hindu Society? Surely the humiliation is of the society that reduces its members to the condition of helots, consigned to ghettos and shunned by society. The very education of the Harijan should make him proud of the fact that he can truthfully call himself a Hindu even though so-called higher castes have denied their religion in their lives and persecuted him in a manner beyond description. If untouchability is destroyed root and branch and Hinduism lives, the future historian will assign the place of honour to Harijans who will have stood by their faith in spite of heartless persecution by their
 fellows. Each time, therefore, a Harijan has to say what he is classed as in Hindu society, the humiliation is not his but of his persecutors—the so-called caste Hindus.
 Harijan, 31-10-1936
 "
