chapter_no,date,title,content
12,"March 5, 1945",INTERVIEW TO ORIENT PRESS,"
  
 March 5, 1945libtech_12_footnote
 When asked by the representative of the Orient Press on what he had to say about the recent warning given to local Congress workers by the District Magistrate, Nagpur,libtech_13_footnoteGandhiji said:
 Congressmen who have associated for the fulfilment of our constructive programme need not be agitated over what local governments say or do. Whether their policy is merely local or represents the Centre, they should learn to shed fear.
 The District Magistrate’s strictures if they are properly reported are undoubtedly revealing. They need not alarm us.
 In reply to another question as to how without any political action and only by social and economic improvement the country could reach its destined goal as revealed by him in his statement published on 20th February,libtech_14_footnotelibtech_15_footnoteGandhiji replied:
 I must refer you to my statement and you may ask yourself whether, if the programme is universally responded to, it will not lead to swaraj. Indeed the Muslim League and even the  Government  should join in its prosecution if they are honest about independence.
 When asked what he thought about anti-Indian propaganda carried on in America by Britishers Gandhiji replied:
Anti-Indian British propaganda should not matter if we are
truthful.
 The Hitavada, 6-3-1945
 
 
 
 
 
 
 
  "
13,"March 6, 1945",A LETTER,"
  
 March 6, 1945
 My guidance is of no use for you. I do not know your staying capacity or your father’s. Hence you should act as you think proper. You know my general advice as I see from your letter.
    From 	a copy: C.W. 10520. Courtesy: Government of Assam  M. K. GANDHI 
   "
14,"March 	6, 1945",LETTER TO ADRIENNE,"
            DEAR 	ADRIENNE,        SEVAGRAM,  March 	6, 1945 
  	Your sweet note. You will be doing well if you will never swerve 	from the truth you have found with sufficient labour. Love. "
15,"March 	6, 1945",LETTER TO CHIMANLAL N. SHAH,"
    From 	a copy: Pyarelal Papers. Courtesy: Pyarelal       BAPU         SEVAGRAM, 
     CHI. 	CHIMANLAL,  March 	6, 1945 
  	What do you mean when you say, “Leave aside the question of 	sleeping together”? I do not know how to solve your difficulty. 	Why don’t you explain it to me more clearly? There is no need now 	for Balvant Sinha to go to Nathjilibtech_16_footnote. But if there is, let him go with such other persons 	as you choose to send. Come over at 3.30  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 10618        
  "
16,"March 	6, 1945",LETTER TO MUNNALAL G. SHAH,"
          CHI. 	MU.,     March 	6, 1945    	Why need  you  feel   embarrassed?  This   problem  cannot be 
  	solved in that way. Ask me any question you wish without the 	slightest hesitation. My statement has undergone some revision and 	may undergo more. I don’t wish to exclude anybody. I have 	mentioned four. Perhaps they will say, “We were not objects of 	your experiment; we slept with you as with a mother.” I would not 	contradict them. It is enough here to mention that such a thing has 	happened. I don’t consider Abha, Kanchan and Vina as part of the 	experiment. If we distinguish between sleeping together and the 	experiment, the difference between the two in my view is a big one. 	Abha slept with me for hardly three nights. Kanchan slept one night 	only. Vina’s sleeping with me might be called an accident. All 	that can be said is that she slept close to me. If Abha had 	continued, her case would have been and altogether different one. 	Kanchan’s case was rather tragic. I didn’t understand her at 	all. What Abha or Kanchan told me was this; that she had no 	intention whatever of observing brahmacharya, butwished to 	enjoy the pleasure of sex. She, therefore, stayed only reluctantly 	and undressed only for fear of hurting me. If I remember rightly, 	she was not with me even for an hour. I then stopped both the women 	sleeping with me, for I realized that Kanu and you were upset. I 	myself advised them that they should tell you both and  also  	Bhansali. You will thus see that these three names cannot be 	included in the experiment. Lilavati, Amtussalaam, Rajkumari and 	Prabhavati are not here. I have deliberately included Pra. in the 	experiment. Maybe I should not. She often used to sleep with me to 	keep me warm even before I was conscious that I was making an 	experiment. I used to draw her to me when she lay on the floor, 	shivering, for my sake. This is an old, old story. I think I have 	now told you everything. If you have any more questions, you may ask 	me. Kanchan’s labouring under a misunderstanding pained me, but I 	was helpless.  	I formed no judgment regarding Sushila and you. I did not get 	sufficient material, for doing that either. If she herself wishes 	and you too wish it, I would spare some time and hear you both. I 	will examine witnesses and try to weigh the evidence. But let me 	repeat that if you 
 two feel as brother and sister to each other, you should not ask even your father to examine you and pronounce judgment. But do as you wish.
 I understand about a separate kitchen. I shall try. Will the purchase of provisions for the hospital and the Ashram kitchens be under one account or two? I see that a catering service can be run only if it is managed by a third party. I think this is enough for today. About the third party and going to villages, etc., later on. I have not revised this. If you feel that anything needs correction, ask me.
 Blessings from
 BAPU
 From a photostat of the Gujarati: C.W. 5841. Courtesy: Munnalal G. Shah
 "
17,"March 	6, 1945",LETTER TO SHRIMAN NARAYAN,"
        SEVAGRAM, 
     CHI. 	SHRIMAN NARAYAN,  March 	6, 1945 
  	I have made a few changes.libtech_17_footnoteThere is no need to explain them. I have deleted 	clause eleven. If it is necessary to have it, we shall give it 	elsewhere. Remember we have decided that we shall strive to become 	one nation but the movement for swaraj cannot remain in abeyance 	till we have succeeded in that. The question of language should be 	removed from that area. It is true that greater unity will be 	achieved if the two forms are combined. 
      SHRIMAN 	NARAYAN 	MAHILA 	ASHRAM 	WARDHA [From 	Hindi]  Panchaven 	Putrako Bapuke Ashirvad, p. 	304  Blessings 	from  BAPU 
          
  "
18,"March 6, 1945",NOTE TO KRISHNACHANDRA,"
  
 March 6, 1945
 You have raised a pertinent question. I am dealing with it patiently. Asha Devi, Aryanayakum, etc., are looking after this. All the papers are with them.
 Blessings from
 BAPU
 From a photostat of the Hindi: G.N. 4496
 "
19,"March 6, 1945","NOTE TO MUNNALAL
G. SHAHlibtech_18_footnote","
  
 March 6, 1945 This discussion is somewhat out of place because at present nothing is happening. For this too friends are responsible. I have gone
as far as I could to satisfy them. It will not be proper for me to do
 anything until I have satisfied my co-workers. I am as much against compromise as I am for it. For this very reason my elder brother remained my enemy for 13 years. He asked my forgiveness five or six months before his death. My caste also became my enemy in the same manner. Now it does not show any feeling of animosity. But quite a few sanatanists are still opposed to me. On this account I let myself be deprived of lakhs of rupees. I used to be a friend of the Empire. Today I have become its enemy. What more need I say? I showed the door to a wife like Ba. Thus, I am what I am. There is therefore no point in talking about the welfare of society. What else may I give up? I cannot give up thinking. As far as possible I have postponed the practice of sleeping together. But it cannot be given up altogether. You can say that ever since I went to England I have been pursuing the idea of brahmacharya. It has not harmed anyone. It is true of course that I should do what others too can be permitted to do. If I can restrain myself and sleep beside a woman, others can also do so on the same condition. They can fulfil that condition if they so wish.
 The same applies to non-violence. If I completely give up sleeping together, my brahmacharya will be put to shame. It is not that I would do anything for the mere pleasure of it. I have not done it
 
 for years, and I shall not do it now. It is true that people may indulge in licentiousness by imitating me. Who can stop it? Is there any place where   asatyagrahalibtech_19_footnotelibtech_20_footnotehas   never   been   practised   in   the   name   of satyagraha? In any case, the thing has been postponed because it calls for consideration. But since there is need for a halt let it be so. You can ask any questions. I suggest that you should not ask questions individually.You may all discuss it among yourselves and then ask questions. Let it be understood that right now  everything is postponed. Manu has been left alone by the others. Hence there is scope for a mature deliberation. I claim that whatever I have done I have done in the name of God. I go to bed reciting His name. I have got up with His name on my lips. So it is in my dreams, whether alone or with some woman. What God will make me do in days to come He alone knows.
 Such restrictions should not be imosed on me. Kishorelalbhai’s business should be left to him. Do not drag him into this matter. My advice is that everybody should join hands and stand by him. There is no need to plead his case before me. I am glad that I have answered your question but I am not in a position to listen.
 I have said that right now everything stands postponed, leaving aside Manu. But Kishorelal is not satisfied with this. It is your duty to understand him. He is right when he says: “I was not consulted at first. Now I shall not create any confusion.” In the present situation whoever has any doubt in his mind should follow him. I would in any case do that. I would not create difficulties for him. You should consider his delicate health when you bother him. If you do this you will be serving him, no doubt, but you will also be serving me. My love for him is certainly no less than my love for my brother. What more can I do?
 From a copy of the Hindi: C.W. 5891. Courtesy: Munnalal G. Shah
 "
20,"March 7, 1945","FOREWORD TO “GANDHIJI’S CORRESPONDENCE WITH THE
	GOVERNMENT”","
  
 I have read the introduction as also the originals. The introduction may be good enough for the hasty reader, but the publication is not designed for the hasty reader. It is designed for the
 
 serious worker who can affect the politics of his country and even the world affairs. To such my advice is that he must read the originals. The introduction may be used as such and as an aid to memory. I want the readers I have in view to take me at my word. I have written as I felt at the moment as a seeker of long standing of Truth and Non-violence. I have written without reservation and without embellishment.
 After my accidentally premature discharge from detentionlibtech_21_footnotelibtech_22_footnoteand convalescence I studied from reliable witnesses the happenings of the two years after the incarceration of principal Congressmen  and myself. I have heard nothing to modify the opinion expressed in my writings under review.
 I know first hand what has happened, since my discharge, in the various spheres of life. And I have found bitter confirmation of what I have said in the following pages. Indeed, the whole of India is a vast prison. The Viceroy is the irresponsible superintendent of the prison with numerous jailers and warders under him. The four hundred millions of India are not the only prisoners. There are others similarly situated in the other parts of the earth under other superintendents.
 A jailer is as much a prisoner as his prisoner. There is no doubt  a difference. From my point of view he is worse. If there is a Day of Judgment, i.e., if there is a Judge whom we do not see but who nevertheless is much more truly than we exist for a brief moment, the judgment will go hard against the Jailer and in favour of the prisoners.
 India is the only place on earth which knowingly has chosen Truth and Non-violence as the only means for her deliverance. But deliverance to be obtained through these means must be deliverance for the whole world including the jailers otherwise described by me as tyrants and imperialists. I need not mention Fascists or Nazis or Japanese. They seem to be as good as gone.
 The war will end this year or the next. It will bring victory to the Allies. The pity of it is that it will be only so-called if it is attained with India and the like lying prostrate at the feet of the Allies. That victory will be assuredly a prelude to a deadlier war, if anything could be more deadly.
 I know that I do not need to plead for non-violent India. If India has the coin with Truth on one face and Non-violence on the
 
 other, the coin has its own inestimable value which will speak for itself. Truth and Non-violence must express humility at every step. They do not disdain real aid from any quarter, much less from those in whose name and for whom exploitation is practised. If the British and the Allies aid, so much the better. Deliverance will then come sooner. If they do not, deliverance is still certain. Only the agony of the victim will be greater, the time longer. But what are agony and time if theyare spent in favour of liberty, especially when it is to be brought about through Truth and Non-violence!
 M. K. GANDHI
 SEVAGRAM, March 7, 1945
 Gandhiji’s Correspondence with the Government, 1942-44, pp. xiii-xiv
 "
21,"March 	7, 1945",FOREWORD TO “AHAR ANE POSHAN”,"
  
 Bhai Jhaverbhai has ever been undertaking new studies and adding to his store of useful knowledge. He easily finds use for this increased knowledge in disseminating it. He thinks in his  own  language or the national language, so that his ideas are understood by thousands with the utmost ease. If he carries on in this manner, the knowledge he has gained will soon become common possession.
 Bhai Jhaverbhai has written a beautiful essay and given information about food, etc., in simple language. I hope that the knowledge will be widely used and the suggestions made in the essay implemented. The author’s aim is to impart knowledge so that it will be put to use and not merely add to learning.
   March 	7, 1945  From 	a photostat of the Gujarati: G.N. 1359  M. K. GANDHI 
   "
22,"March 	7,1945",LETTER TO MUNNALAL G. SHAH,"
           CHI. 	MU.,       March 	7,1945 
  	If you read my previous letters carefully, you will see that I have 	answered all your questions. If there is anything remaining, wait 	and watch. What I mean to say is that anybody who wishes to leave is 	free to do so. Let nobody think that it is his duty to stay on. 	Nobody 
 should remain, out of false regard for me or by suppressing his feelings. I will have a talk with Sushilabehn and find out. I should like you to present your case and then I shall ask Sushila to answer. If you wish, I will follow the opposite procedure. I may then call any witness I consider necessary. I am thinking about a separate kitchen. If I can I will arrange that.
 Blessings from
 BAPU
 From a photostat of the Gujarati: C.W. 5843. Courtesy: Munnalal G. Shah
 "
23,"March 	7, 1945",LETTER TO MAGANLAL P. MEHTA,"
        CHI. 	MAGAN libtech_23_footnote,     March 	7, 1945 
  	Jekibehnlibtech_24_footnotelibtech_25_footnotesays that the sisters must get a share of their 	mother’s jewellery.libtech_26_footnotelibtech_27_footnotePersonally 	  I   should   like   that.   I   had   a   letter   from 	Mayashankar. I should like you to meet him and satisfy him. He has 	served your father very faithfully. There is no news about Ratilallibtech_28_footnotelibtech_29_footnote. We may get some news if we announce a reward. Most 	probably I shall go to Bombay at the beginning of April.  Blessings 	from  BAPU [PS.] I 	have just heard that Ratilal is in Ahmedabad, safe and sound.    SHRI 	MAGANLAL 	PRANJIVANDAS 	BARRISTOR  ANDHERI, 	BOMBAY  From 	a photostat of the Gujarati: C.W. 1032. Courtesy: Manjula M. Mehta                 
  "
24,"March 	7, 1945",LETTER TO JAYAKUNWAR M. DOCTOR,"
            CHI. 	JEKI,     SEVAGRAM,  March 	7, 1945 
  	I have your letter. Where should I look for  Ratubhai? Sometimes we 	have found him after six months. We can get a photograph of him 	published in the newspapers and offer a reward. However, I do not 	feel like doing that. What can we do if he has left? It will 	certainly be good if he is found.  	I am making inquiries about the jewellery, I had forgotten about it. 	I am all right. I just heard that Ratilal has safely arrived in 	Ahmedabad. 
      JEKIBEHN  35 JUHU 	LANE 	ANDHERI  Blessings 	from  BAPU "
25,"March 	7, 1945",LETTER TO PURUSHOTTAMDAS THAKURDAS,"
  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal       SEVAGRAM,  March 	7, 1945  BHAI 	PARSHOTTAMDAS, Just 	now I heard that you have fallen ill again. How is that?  Yours,  M. K. GANDHI  SHRI 	PARSHOTTAMDAS 	NAVSARI 	CHAMBERS 	BOMBAY  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal "
26,"March 	7, 1945",LETTER TO GOSIBEHN CAPTAIN,"
  
 
 
SEVAGRAM,
    DEAR 	SISTERlibtech_30_footnote  March 	7, 1945 
  	Khurshedbehn is there. She has got disgusted with my contacts with 	women. And I hear so is N. behn. Is not the same true of you other 	two ? If so,why not discuss the whole thing with me ? There is quite 	a storm here. I am contemplating a statement. I do not know whether 	it will see the light of day.  	Do write me fearlessly. I have no reprentance of what I have done. 	Hope you are well. Love.  BAPU  GOSIBEHN 	CAPTAIN 	ANDHERI  From 	a copy : Pyarelal Papers. Nehru Memorial Museum and Library.  Courtesy: 	Beladevi Nayyar and Dr. Sushila Nayyar   "
27,"March 	7, 1945",LETTER TO LILAVATI ASAR,"
            CHI. 	LILI,     SEVAGRAM, 	“VIA” WARDHA,  March 	7, 1945 
  	I have your letter. I learnt about the sad fate of the letter. So 	long as the kitchen is in your charge, what can be wanting ? You 	should definitely pass the very first examination. Little Baba must 	have recovered. How can you be spared from nursing him ? I intend 	reaching there in the beginning of April. Stay with me when I am 	here. 
     SHRI 	LILAVATIBEHN 	UDESHI  G. S. MEDICAL 	COLLEGE 	LADIES 	STUDENTS’ 	HOSTEL BOMBAY  Blessings 	from  BAPU 
  From 	the Gujarati original : Pyarelal Papers. Nehru Memorial Museum and 	Library. Courtesy : Beladevi Nayyar and Dr. Sushila Nayyar    
  "
28,"March 7, 1945","LETTER TO AMRIT
KAURlibtech_31_footnote","
  
 March 7, 1945
 Blessings from Bapu. Pyarelal will be seeing you now. I hope it has not snowed further.
 From the Hindi original: C.W. 4205. Courtesy: Amrit Kaur. Also G.N. 7841
 "
29,"March 	7, 1945",LETTER TO SHIV SHARMA,"
            CHI. 	SHIV SHARMA,        SEVAGRAM,  March 	7, 1945 
  	The news of your ill-health makes me unhappy. Under such 	circumstances I will not give you the trouble of coming here. I hope 	Ramsarandasji is well. You on your part must become perfectly 	healthy. Hari-ichchha is in mid-sea. She is a girl to be pitied. She 	does not want to go anywhere to have her rib taken out. 
      PANDIT 	SHIV 	SHARMA 	CURZON 	ROAD  NEW 	DELHI  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal  Blessings 	from  BAPU "
30,"March 	7, 1945",NOTE TO KRISHNACHANDRA,"
       March 	7, 1945  	In my view you should continue to take garlic in spite of the 	unpleasant odour. Throughout the world its benefits have been 	recognized. Try to avoid being involved in an argument.  From 	a photostat of the Hindi: G.N. 4497              
  "
31,"March 7, 1945",LETTER TO KRISHNACHANDRA,"
  
 March 7, 1945
 CHI. KRISHNACHANDRA,
 There is no discourtesy in your question. Your question shows how imperfect a medium language is.
 If I stop sleeping together for all time it will mean that I have been mistaken. Otherwise why should I stop it? There is a limit toabstaining from it for the sake of friends. Sleeping together came with my taking up of brahmacharya or even before that. Can you understand it now?
 The dangers you have pointed out are certainly there. But for that reason, a good act should not be avoided. Only we should be vigilant.
 The experiment is not meant to be imitated. But if I can become  a perfect brahmachari thereby, would I not be able to contribute more to the welfare of the world? Even if there is a single person who can train himself that way, he should do it. I was not out for  an experiment, but when the situation presented itself before me I did what I felt was necessary."
32,"March 	7, 1945",NOTE TO GOPE GURBUXANI,"
      From 	a photostat of the Hindi: G.N. 4498       Blessings 	from  BAPU          March 	7, 1945 
  	Ordinarily we can distinguish between good and evil, but on occasion 	we cannot. If we always seek God’s help it becomes a habit to know 	the distinction. Remember that God is within us. Let us keep Him 	awake.  	Why have you both signed in English? Let Hindi-knowing persons sign 	in Urdu and Urdu-knowing persons in Hindi. I hope I have not left 	out any question.libtech_32_footnote 
   From 	a photostat of the Hindi: G.N. 1323  BAPU 
    
 
 
 
 
 BROTHERS,"
33,"March 8, 1945",NOTE TO STUDENTSlibtech_33_footnote,"
  
 [After March 8, 1945]libtech_34_footnote
  	I am shocked by your writing to me in English. Why do you not write 	in Hindustani? I have clearly expressed my opinion. Everyone must 	decide whether or not to act according to it. I suggest you form 	your own opinion.  From 	a copy of the Hindi : Pyarelal Papers. Nehru Memorial Museum and 	Library. Courtesy: Beladevi Nayyar and Dr. Sushila Nayyar   "
34,"March 	8, 1945",LETTER TO JAYAKUNWAR M. DOCTOR,"
            CHI. 	JEKI,     SEVAGRAM,  March 	8, 1945 
  	I have written to him about the jewellery.libtech_35_footnoteTry to find out why he gave up his job. It will not 	take him long to find another. He is clever. 
        JEKIBEHN  35 JUHU 	LANE 	ANDHERI  From 	a copy of the Gujarti: Pyarelal Papers. Courtesy: Pyarelal                             Blessings from  BAPU 
  "
35,"March 	8, 1945",LETTER TO CHAKRAYYA,"
            CHI. 	CHAKRAYYA,         SEVAGRAM,  March 	8, 1945 "
36,"March 	8, 1945",LETTER TO KRISHNACHANDRA,"
  	It is good you wrote. I shall write to Sharma on hearing from you. 	But it is your duty first to have a full talk with him yourself. If 	he does not come, write to him and then write to me also.  In  the 	meantime do not spend anything on your house. Spend the very minimum 	On the arrangements. Meet the Harijans also.  Blessings 	from  BAPU  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal       March 	8, 1945  CHI. 	KRISHNACHANDRA,  	Do not give up the quern. You can give up talking. Keep your body 	and mind engaged in good deeds so that you can observe brahmacharya 	in the Ashram. Do not indulge in idle talk with any man or woman 	and do not touch anyone without reason. Consider every woman as your 	mother or sister.  Blessings 	from  BAPU  From 	a photostat of the Hindi: G.N. 4499 
  "
37,"March 	8, 1945",LETTER TO RAMDAS GULATI,"
            CHI. 	RAMDASlibtech_36_footnote,         SEVAGRAM,  March 	8, 1945 
  	I feel that it is useless for you to run away from there and come 	here. And if the climate there also suits you, you should suppress 	the desire to come here.  	I will certainly accept machines which can be operated by hand and 	can be made here. For example I accept the Singer sewing-machine 	even though it is of foreign make. This much I shall say: in all the 	Kisan Charkhas so far made there is very little of iron. They make 	do with a string instead of a spring and Nandlalji has invented a 	technique of doubling. Both the things you must see and introduce 	them there. Krishnachandra should send its description and the 	diagram. It 	is good that Viyogiji is giving a lecture. 
      RAMDAS 	GULATI 	HARIJAN 	ASHRAM 	DELHI  Blessings 	from  BAPU "
38,"March 	8, 1945",NOTE TO GOPE GURBUXANI,"
  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal       March 	8, 1945  	Forgetting East and West we should consider everything on its own 	merits.libtech_37_footnote  From 	a copy of the Hindi: G.N. 1324           
  "
39,"March 8, 1945",A NOTE,"
  
 [After March 8, 1945]libtech_38_footnote
 Write to Bapa whatever seems right to you and send a copy to Purushottam. Chhaganlal too should be appointed on the Committee. It should have on it only persons who work. No one should be there for show. If everyone refuses then Chhaganlal alone should carry on the work. But everyone will not say no. It is enough if all do not refuse. But some are going to refuse, are they? For example Parikshitlal.
 From a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal
 "
40,"March 	9, 1945",LETTER TO T. B. SAPRU,"
            DEAR 	DR. SAPRU,         SEVAGRAM,  March 	9, 1945 
  	P.libtech_39_footnoteis in 	Simla today, probably with Rajkumari.  This  letter  of greetings 	will be presented to you by Shri Narahari Parikh, one of the oldest 	Ashramites.libtech_40_footnoteYou 	may trust him with any message you like. I hope you are keeping fit.  	Please do not forget your promise about Hindustani, though  you said 	you could not become a member.  Yours sincerely,  M. K. GANDHI  Gandhi-Sapru 	Papers. Courtesy: National Library, Calcutta. Also G.N. 7569                    
  "
41,"March 	9, 1945",LETTER TO V. VENKATSUBBAIAH,"
         SEVAGRAM, 
     DEAR 	FRIEND,  March 	9, 1945 
  	I have your estimate. Now let me have your qualifications in detail 	and references. Is Rs. 60 per month meant for you? Is it to be 	devoted merely to women and children? 
      VENKATASUBBAIYA, 	M.L.A. 	ASHRAM  NELLORE  From 	a copy: Pyarelal Papers. Courtesy: Pyarelal  Yours sincerely,  M. K. GANDHI 
   "
42,"March 	9, 1945",LETTER TO SUMITRA GANDHI,"
         CHI 	SUMI,       March 	9, 1945 
  	Here are a couple of lines for your perseverance. It is good you 	passed. If the bangles fit and you want to wear them you may do so. 	Don’t leave anything from fear of me. Sacrifice without 	renunciation cannot endure. You should only give up things for which 	you no longer feel attachment. 
      CHI. 	SUMITRA GANDHI 	C/O 	HEAD 	MISTRESS 	BIRLA 	HIGH 	SCHOOL 	PILANI, 	RAJPUTANA  Blessings 	from  BAPU 
  From 	the Gujarati original: Sumitra Gandhi Papers. Courtesy: Nehru 	Memorial Museum and Library 
  "
43,,LETTER TO MUNNALAL G. SHAH,"
  
 Match 9, 1945
 CHI. MUNNALAL,
 You seem to have written the above in haste. Try and see if you can steady your mind. Read The Hound of Heavenlibtech_41_footnote, think over it and understand its meaning. You will not be happy anywhere if you turn your back upon the “Hound”libtech_42_footnote.
 Blessings from
 BAPU
 From a photostat of the Gujarati: C.W. 5845. Courtesy: Munnalal G. Shah
 "
44,"March 9, 1945",LETTER TO MUNNALAL G. SHAH,"
  
 March 9, 1945
 I suggest only this in this connection.libtech_43_footnoteIn the interest of work you may relieve anybody and accept whoever may be available as substitute. I am asking them to change the arrangement regarding milk.libtech_44_footnotePlease do not lose patience if I proceed slowly.
 Blessings from
 BAPU
 From a photostat of the Gujarati: G.N. 8462. Also C.W. 5572. Courtesy: Munnalal G. Shah
 
 
 
 
 
 
 
 
 
 
  "
45,"March 9, 1945",LETTER TO JANAKDHARI PRASAD,"
  
 March 9, 1945
 BHAI JANAKDHARI BABU,
 I read your letter to Pyarelal. He has gone to Simla. My health is all right. You can ask me whatever you want to. I will answer as best I can. I trust you are in good health."
46,"March 	9, 1945",NOTE TO KRISHNACHANDRA,"
       From 	a photostat of the Hindi: G.N. 57       Blessings 	from  BAPU          March 	9, 1945 
  	If you have the slightest doubt you should consult an authority and 	when in doubt abstain. "
