chapter_no,date,title,content
11,"July 9, 1926",LETTER TO MRS. R. ARMSTRONG AND MRS. P. R. HOWARD,"
                  DEAR 	FRIEND[S],           THE 	ASHRAM, 	SABARMATI , 	July 9, 1926 
 I 	have your letter.libtech_10_footnotelibtech_11_footnoteTruth is not so simple as it appears to you.    
 You know the story of the elephant and seven blind men who actually touched him. They all touched him at different parts. Their descriptions therefore differed from one another. They were all true from their own points of view and yet each appeared to be untrue from the points of view of the rest. The truth was beyond all the seven. We are all, you will perhaps agree, in the position of these seven sincere observers. And we are blind as they are blind. We must therefore be content with believing the truth as it appears to us. The authenticity and the interpretation of the Biblical record is a thing you will not want me to discuss.
 Yours sincerely,
 MRS. ROBT. ARMSTRONG MRS. PAUL R. HOWARD 2293 E PROSPECT 5 KEWANEE, ILLINOIS
 U.S.A.
 From a photostat: S.N. 10779
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 written: “Since we believe that you consider truthfulness as a necessary characteristic of a good man, we wish to call your attention to the fact that Christ said ‘I and my Father are one’ (John, 10: 30) and He told the Samaritan woman at the well that He was the looked-for Messiah (John, 4: 25,26). So it seems to us that unless you want an untruthful person for an example, you must either accept Him for what He claimed to be or throw Him out entirely as an untruthful impostor.” They stated that they were praying daily asking God to reveal Jesue Christ, the Saviour Of the World, to him until they read in the papers or heard from him that he had found “Him who is life eternal” (S.N. 10743)."
12,"July 9, 1926","LETTER TO C. VIJAYARAGHAVACHARIAR,","
  
 THE ASHRAM,
 July 9, 1926
 DEAR FRIEND,
 Though you have asked me not to write to you if I could not endorse your suggestion about the temple, I cannot help writing a line to tell you that I have discussed it with nobody.libtech_12_footnoteAnasuyabai is like a member of the family. She comes and consults me about everything. She did mention the thing and I discussed it with her. But, you may not know that she herself can give nothing even if she wishes to. And she never interferes with her brother’s dispositions.
 About Mr. Muggeridge, I think I have written to you saying that he will be welcome whenever he comes.libtech_13_footnoteI had a note from him also regarding a lecturelibtech_14_footnotedelivered by him at the Christian College, Alwaye.
    SJT. 	C. VIJAYARAGHAVACHARIAR 	FAIRY 	FALLS 	VIEW  KODAIKANAL 	OBSERVATORY 	P.O.  From 	a Photostat: 	S.N. 10959  Yours 	sincerely, 
   "
13,,A LETTER,"
              DEAR 	FRIENDlibtech_15_footnote,         THE 	ASHRAM, 	SABARMATI,  Friday, 	9, 1926 
  	I have your letter. You have my full sympathy. If the facts are as 	you mention, it is certainly sad. Your proposal to go to Germany to       Young 	India, 22-7-1926.  
 finish your studies, I am afraid, I cannot endorse apart from the fact that I can give you any pecuniary assistance. Students who have non-co-operated need not think only of the medical professions or those things which are generally learnt in the colleges. If they have acquired the real spirit of independence and self-reliance, they would learn many things which are to be learnt from our own countrymen and outside schools and colleges; in other words, we must learn to work with our own hands and feet. We can learn this in our own country from our own artisans and outside schools and colleges.
 So far as veterinary education is concerned, we must be satisfied with what we can get at the present moment from national institutions.
 Yours sincerely,
 From a microfilm: S.N. 19660
 "
14,"July 	9, 1926",LETTER TO PAUL SANDEGREN,"
              DEAR 	FRIEND,     THE 	ASHRAM, SABARMATI,  July 	9, 1926 
  	I have your letter for which I thank you. I shall be prepared to 	give the publishing house you mention the right of publication of 	the autobiography that is now being published in Young India. The 	first part of it will be presently published in India in a revised 	condition. Will the publishers want to publish the translation of 	the first part? And, if so, will they mention the terms they desire 	to offer for the Swedish edition? 
    REV. 	PAUL SANDEGREN 	CHURCH 	OF SWEDEN 	MISSION 	KUNGSTENSGATAN 	5 STOCKHOLM  From 	a copy: S.N. 32257  Yours 	sincerely, 
   "
15,"July 	9, 1926",LETTER TO JOHN HAYNES HOLMES,"
           DEAR 	FRIEND,     THE 	ASHRAM, SABARMATI,  July 	9, 1926 
  	I have your letter with a copy of the terms from the Macmillan 	Company. The offer seems to me to be incomplete. Will you please 
 secure answers to the following questions?
  The 	publishers want 	the right to 	publish the 	English edition 	only and 	that in America?  The 	first part is 	being published 	presently in India 	in book 	form. The 	Macmillan Company, I 	imagine, will publish 	after the 	autobiography is complete or do they want [to] publish in parts? They 	do not 	want to 	control the 	translation rights? How 	will they fix the price? What 	is the method 	of determining 	the sales? How 	will the 	payment be 	made on 	the sale? 
 Yours sincerely,
 REVEREND HOLMES NEW YORK CITY
 From a copy: S.N. 32224
 "
16,"July 9, 1926",LETTER TO MATHURADAS TRIKUMJI,"
    
 ASHRAM, SABARMATI,
 Friday [July 9, 1926]libtech_16_footnote
 
 CHI. MATHURADAS,
 I have your letter. I am very happy that your temperature is now under control. I hope you have made it a rule to keep to your bed when it is raining. Even a slight pain in the stomach is not good. Have you not come across a good doctor there? If not, send all details to Dr. Mehta and have him prescribe treatment. What is the situation about fruit there? Do you get good milk? Persuade Taramati to write to me. She should go for a walk even when it is raining a little. She can carry an umbrella. I shall consider it sinful if she does not gain in physical strength in that climate.
      SJT. 	MATHURADAS TRIKUMJI 	HOMI VILLA  PANCHGANI  Blessings 	from  BAPU 
  From 	the Gujarati original: Pyarelal Papers. Nehru Memorial Museum and 	Library. Courtesy. Beladevi Nayyar and Dr. Sushila Nayyar    "
17,"July 9, 1926",LETTER TO PYARELAL NAYYAR,"
    
 
 
 THE ASHRAM, SABARMATI,
     CHI. 	PYARELAL,  Friday, 	July 9, 1926 "
18,"July 9, 1926",LETTER TO KANTILAL,"
  	I always intend to write to you but fail to do so. Of course, you 	would never assume that my not writing is due to indifference. 	Mathuradas gives you an excellent certificate. But the real 	certificate must come from me. And you will get my certificate only 	when Mathuradas grows as strong as a horse and your health improves 	so that when you return here I have no worry on your account. Just 	as you had undertaken to translate from Gujarati into English, now 	you should do so from English and Gujarati into Hindi and send it to 	me; for the present, only for me to see it.  	How much do you walk about there? Compare the markets at Deolali and 	Panchgani. Likewise, compare the people of Panchgani and Deolali. 	There are four or five high schools in Panchgani. Visit all of them 	and learn something from them. Also study the present circumstances 	of the Gujarati high school recently started there. You must be 	getting news of the people coming here. The German lady is very 	courteous and goodnatured. Krishnadas is happy at present. Satis 	Babu and his father are quite ill. They remain moody and hence we 	have to consider whether they should stay where they are, i.e., in 	Chandpur, or go to Darbhanga. Write to Krishnadas. His address is: 	C/o S. C. Guha, Darbhanga.  	I have received an essay from you which I have not yet been able to 	go through.  From 	a photostat of a copy of the Gujarati: S.N. 12196         THE 	ASHRAM, 	SABARMATI , 
      BHAI 	KANTILAL,  Friday, 	July 9, 1926 
  	Your three letters to hand. From the last one I see you have had 	heavy rains there. The first showers here were quite heavy and we 	had 
 even two floods.
 About your conflicting loyalties I would say that you should endure the pain that your mother is experiencing, regarding it as unavoidable. It is my experience that in the face of their parents’ opposition to any good venture if the children remain as firm as they are humble, their parents give up their opposition. Their opposition as well as their unhappiness increases only when the children waver and the parents hope they will succumb to parental love. Hence if you have not the least doubt about your step and if you are equally confident about your capacity, you should tell your mother of your decision and shake off all anxiety. Ask me anything further if you have to.
 Personally, I do not at all believe khadi will benefit by the publication of its statistics, etc. Nor do I believe that the economy effected at Gariadhar can be practised everywhere. But the work at Gariadhar certainly deserves notice. I noticed two specialities at Gariadhar. One, that all who spin, weave and card are under Shambhu- shanker’s personal supervision. Two, that he himself knows these artisans and those who work along with them and has won their love. He is able to get much of his work done directly. Not everyone can accomplish all this. Others should learn as much from this as they can. It is enough if no cause is provided for the criticism of the Amreli centre. I believe it is easy to meet criticism actuated either by ignor- ance or prejudice. I know it well and I quite appreciate that the present sale of khadi is due to Abbas Saheb’s presence. Once people begin to buy khadi as a matter of duty, it will not take time to spread. It is enough for the present if we diligently and by every possible effort increase the production of khadi and also improve its quality. A sense of duty can be born only out of this.
 From a microfilm of the Gujarati: S.N. 19661
 "
19,"July 9, 1926",LETTER TO NANABHAI BHATT,"
    
 
 THE ASHRAM SABARMATI,
 Friday, July 9, 1926
 BHAISHRI NANABHAI,
 I enclose herewith a list of books which are to be translated. Bhai Munikumar may choose whatever book he likes. I have
 forgotten the rate of payment. We should have a uniform rate. He should deliver the translation to us within the stipulated period. All the rights must be ours. You do know that Kaka is the editor of this series; payment will, therefore, be made after his approval. Please let me know if you consider any changes desirable in these terms. Also let me know if any additions are to be made to them. You should obtain the consent of Shankerlal and Kaka before finally making any agreement, because I have not gone into all details and there is every possibility of my committing an error.
 From a microfilm of the Gujarati: S.N. 19662
 "
20,"July 10, 1926",MESSAGE TO “NAYAK”,"
    
 [On or before July 10, 1926]
 Those wishing to revere Deshbandhu’s memory  cannot  do better than popularize charkha and khadi, and thus secure the boycott of foreign cloth.libtech_17_footnote
 The Bombay Chronicle, 12-7-1926
 "
