footnote_no,footnote
libtech_163_footnote,"1This letter 	appears to have  been  	written  during 	 Chhaganlal  Gandhi’s 	absence from 	South Africa in 1910. 	“Janmashtami”, Lord 	Krishna’s birthday 	(according to 	the Indian calendar the 	8th day of the dark half 	of Shravana) 	mentioned  in 	the second paragraph, 	fell on Sunday, 	August 28, 1910."
libtech_164_footnote,"1Literally, a golden deer. In the  Ramayana,  Ravana’s  maternal  uncle, Maricha, took the form of a golden deer to tempt Sita and entice Rama away so that Ravana could kidnap her."
libtech_165_footnote,"1The report of this meeting held at the Westminster Palace Hotel, to protest against the treatment of British Indians in the Transvaal, was published in Indian Opinion, 3-9-1910."
libtech_166_footnote,2The eleventh day of 	each dark and bright fortnight
libtech_167_footnote,1The first resolution detailing disabilities of the Transvaal British Indians emphatically protested against the deportations to India through Mozambique; the second appealed to Lord Crewe for protection; the third to Lord Morley to prevent further emigration to South Africa until redress of grievances; the fourth conveyed a message of “admiration and encouragement . . . to brave brothers and sisters in the Transvaal . . . in the selfless struggle”; and the fifth directed forwarding of the resolutions to Colonial and India Offices and to the Transvaal British Indian Association.
libtech_168_footnote,"2Wife of Gaurishanker Vyas, a leading Indian of Pretoria and a satyagrahi"
libtech_169_footnote,"2Among the speakers were Major Sayed Hoosen Belgrami, W. P. Byles, M. P., Sir R. K. Wilson, Bepin Chandra Pal and Lala Lajpat Rai."
libtech_170_footnote,1Tolstoy Farm
libtech_171_footnote,2The S.A.B.I. Committee
libtech_172_footnote,"3Vide “Another 	Breach of Faith!”, 30-7-1910."
libtech_173_footnote,"4Vide “Transvaal 	Notes”, Indian 	Opinion, 27-8-1910."
libtech_174_footnote,1This letter was written during the addressee’s absence from South Africa in
libtech_175_footnote,
libtech_176_footnote,"1Maud Polak, sister of H. S. L. Polak, worked as Secretary to the South Africa British Indian Committee, London, during L. W. Ritch’s absence."
libtech_177_footnote,1A bird which is 	supposed to drink only the water that falls from the sky.
libtech_178_footnote,2The figure is missing.
libtech_179_footnote,"1Vide Appendix, ”Transvaal Ministers’ Declaration”, 9-10-1910."
libtech_180_footnote,"2Vide Appendix, 	”Transvaal Ministers’ Declaration”, 9-10-1910."
libtech_181_footnote,"1Vide “Farewell Dinner in Bombay”, Indian Opinion, 3-9-1910."
libtech_182_footnote,2ibid
libtech_183_footnote,3ibid
libtech_184_footnote,3In England
libtech_185_footnote,"1Vide “Indians under the Union”, 13-8-1910"
libtech_186_footnote,1This letter was 	written during the addressee’s absence from South Africa in
libtech_187_footnote,"1Vide “Deported Indians Appeal to the king”, Indian Opinion, 17-9-1910."
libtech_188_footnote,2ibid
libtech_189_footnote,1The Indian South African League
libtech_190_footnote,2Not available
libtech_191_footnote,3Vide the preceding item.
libtech_192_footnote,1At a meeting of Colonial-born Indians.
libtech_193_footnote,"2Vide “The Times Correspondent’s View”, Indian Opinion, 17-9-1910."
libtech_194_footnote,2ibid
libtech_195_footnote,1R.M. Sodha
libtech_196_footnote,"1Polak, who 	had been on 	deputation to 	India, returned by s.  s.  Sultan 	, arriving 	at Durban 	on September 	28, 1910."
libtech_197_footnote,1 This and the letters and the replies referred to herein were published  in
libtech_198_footnote,2Held to consider the giving of receptions to Polak and the deportees
libtech_199_footnote,"1Both telegrams 	were received 	by Ritch 	on October 	4, 1910 	at Cape 	Town and were cited in the Supreme Court in the Deportees’ case on October 7."
libtech_200_footnote,2Tolstoy Farm offered by the addressee for the use of Satyagrahi families;
libtech_201_footnote,3This was published 	under the title “The Passive Resisters”.
libtech_202_footnote,1In honour of Polak
libtech_203_footnote,"2They arrived at 	Durban on September 28 from Bombay by s. s. sultan 	along with Polak but 	were not permitted to disembark and were sent by s. s. Pinzregent 	to Cape Town where, 	too, landing was disallowed."
libtech_204_footnote,2After this Gandhiji spoke in Gujarati; the text of this  speech  is  not  available.
libtech_205_footnote,"1This was published under the title, “Passive Resisters”."
libtech_206_footnote,"3Arranged by the Kathiawad Arya Mandal, at Mr. Parsee Rustomjee’s place,  in honour of Polak and the satyagrahis back from India"
libtech_207_footnote,"2Vide “Interview to Rand Daily Mail”, 4-10-1910"
libtech_208_footnote,"3Vide “Speech at Mass Meeting”, 16-8-1908."
libtech_209_footnote,"1Against Justice 	Wessels’ judgment; 	vide “Judgment 	in Boy’s Case”, 	24-9-1910"
libtech_210_footnote,2This should be 	“1908”.
libtech_211_footnote,"1Presented by 	the British 	Indian Association at a 	meeting to 	welcome Polak. 	Held in 	Fordsburg Mosque, this 	address was read 	out by Sorabji 	and was published 	in Rand 	Daily Mail under 	the title “Indians 	and Indentured Labour” and in  Indian 	Opinion, 	15-10-1910, under the 	title “Mr. Polak’s 	Arrival in Johannesburg”."
libtech_212_footnote,"1Vide “Telegrams 	to L. W. Ritch”, 4-10-1910"
libtech_213_footnote,"1October 15. Polak who had arrived in Johannesburg on October 9, had evidently gone out again during the week."
libtech_214_footnote,"1This was published 	in Rand Daily Mail 	under the title 	“Death of a Deportee”, and in Indian 	Opinion, 22-10-1910, 	as a 	letter to 	the Press. 	It was 	published also 	in The 	Transvaal Leader of 	October 18, 1910."
libtech_215_footnote,"2Vide “Letter 	to Minister of Interior”, 8-10-1910"
libtech_216_footnote,"1From the reference to the memorial meeting regarding Narayansamy, who died on October 16, 1910; vide “Extract from Letter to S.A.B.I. Committee”, After 16-10-1910, . The Wednesday following fell on October 19."
libtech_217_footnote,"2Narayansamy, referred to in the letter, died on 16-10-1910."
libtech_218_footnote,2Gandhiji’s cousin and Narandas’s father
libtech_219_footnote,3The reference is to getting Indian Opinion ready for despatch.
libtech_220_footnote,
libtech_221_footnote,"1This letter appears to have been written during Chhaganlal Gandhi’s absence from South Africa in 1910, in which year Aso Vadi I corresponded to October 19."
libtech_222_footnote,"2Vide “Extract from Letter to S.A.B.I. Committee”, 16-10-1910 and “Letter to the Press”, 17-10-1910"
libtech_223_footnote,"3In reply, the Chief Immigration Officer refused permission for Mrs. Sodha  to enter the Transvaal, saying she would be treated as a prohibited immigrant unless she returned to Natal."
libtech_224_footnote,1On the death of his daughter as “the result of her clothing catching fire from   a stove”. The telegram is not available.
libtech_225_footnote,"1To this Chamney 	replied in the evening that he had received instructions to receive 	applications and, if the same were in order, to grant duplicates."
libtech_226_footnote,"1This appears to have been written immediately after the Gujarati New Year day (Kartak Shud 1) with special reference to the addressee’s vow of brahmcharya; vide “Letter to Maganlal Gandhi”, 27-1-1910"
libtech_227_footnote,2Devotion
libtech_228_footnote,1The second book of the Ramayana by Tulsidas
libtech_229_footnote,"2This telegram was despatched immediately after Mrs. Sodha was charged at Volksrust on November 7; vide “Letter to the Press”, 14-11-1910"
libtech_230_footnote,"1Pragji Khandubhai Desai, a passive resister; often contributed to Indian Opinion in Gujarati"
libtech_231_footnote,"3This telegram, sent by the British Indian Association, was presumably drafted by Gandhiji; vide “Letter to the Press”, 14-11-1910"
libtech_232_footnote,"1Vide “Letter to the Press”, 11-11-1910"
libtech_233_footnote,"1From the reference to Mrs. Ani Desai in paragraph 1, this letter appears to have been written after her husband, Purshottamdas Desai, was sentenced to six weeks’ imprisonment on November 7, 1910."
libtech_234_footnote,"2This telegram, sent by the British Indian Association, was presumably drafted by Gandhiji; vide “Letter to the Press”, 14-11-1910"
libtech_235_footnote,"1The Minister replied on 9-11-1910: “Yours yesterday. As neither Sodha nor his family are entitled to enter Transvaal, the Minister regrets that he cannot interfere with the provisions of the Law, which forbid the entry of prohibited immigrants.”"
libtech_236_footnote,"1The Minister in his telegram of November 12 replied: “Reference your telegram 10th, immigration Officer at Volksrust was instructed to give Mrs. Sodha option of returning to Natal instead of having steps taken against her under Immigration Act. Minister regrets he cannot sanction temporary permit.”"
libtech_237_footnote,"2In Johannesburg, in honour of Messrs Ritch and Polak"
libtech_238_footnote,"2This letter appears to have been written subsequent to “Letter to Narandas Gandhi”, 29-3-1910, in which Gandhiji dealt with the subject of abhaya (fearless- ness), discussed here; in 1910, Kartak Shud 9 corresponded to November 11."
libtech_239_footnote,"4Vide “Telegram to Minister of Interior”, 8-11-1910."
libtech_240_footnote,"1This was published 	in Indian Opinion, 	19-11-1910, as 	a letter 	addressed to the 	South African Press under the title “Mrs. Sodha’s Case”."
libtech_241_footnote,"2Vide “Telegram 	to Chief Immigration Officer”, before 6-11-1910"
libtech_242_footnote,"3Vide “Letter to Narandas Gandhi”, 29-3-1910"
libtech_243_footnote,"1Vide “Telegram to Chief Immigration Officer”, 7-11-1910"
libtech_244_footnote,"2Vide “Telegram to Minister of Interior”, 8-11-1910"
libtech_245_footnote,2Address’s wife
libtech_246_footnote,"1Part of 	this letter 	has appeared in “Fragment 	of Letter  to  Chhaganlal 	 Gandhi”, 15-11-1910."
libtech_247_footnote,"1This letter appears to have  been  written  during  Chhaganlal  Gandhi’s absence from South Africa in 1910, in which year Kartak Shud 13 corresponded to November 15."
libtech_248_footnote,"3Vide “Telegram to Minister of Interior”, 10-11-1910"
libtech_249_footnote,1 Ramdas
libtech_250_footnote,2 Devdas
libtech_251_footnote,"3The addressee who 	was in England, had been suffering from tuberculosis."
libtech_252_footnote,1By Leo Tolstoy
libtech_253_footnote,"2Dr. Anand K. Coomaraswami (1877-1947); an eminent Indologist and art critic; historian of Indian Art; author of several books on Indian nationalism, education, Hinduism, Buddhism, etc. The book referred to here seems to be his Essays  in National Idealism."
libtech_254_footnote,"3This letter, it appears from the reference to Shelat, was written after his release from jail on November 16, 1910."
libtech_255_footnote,"1Vide “Telegram to Minister of Interior”, 8-11-1910"
libtech_256_footnote,"2Vide “Telegram to Minister of Interior”, 10-11-1910"
libtech_257_footnote,"4From the reference 	to Kashi, 	this letter 	appears to have 	been written about 	the same 	period as the following item."
libtech_258_footnote,3The first two pages and what follows page 4 are missing. It is dear from the contents that the letter was addressed to Maganlal Gandhi at Phoenix.
libtech_259_footnote,"1Vide “Letter to the Press”, 14-11-1910"
libtech_260_footnote,"5Wife of Chhaganlal 	Gandhi, who was in India at the time"
libtech_261_footnote,"2The reference is to a Reuter report dated 14-11-1910, reproduced in Indian Opinion, 19-11-1910."
libtech_262_footnote,4Composed by Bankimchandra Chattopadhyaya and adopted as the national anthem during India’s struggle for freedom
libtech_263_footnote,"1In his letter of October 24, 1910, reproduced along with Smuts’ reply dated 12-11-1910 in Indian Opinion, 19-11-1910."
libtech_264_footnote,"1This, along with the following item, was  published  in  The  Star,  19-11-1910, under the title, “The Chhotabhai Case”."
libtech_265_footnote,2Vide the 	preceding item.
libtech_266_footnote,1Vide the preceding item.
libtech_267_footnote,"4This letter, it appears from the reference to Tolstoy’s book, was written after the preceding item."
libtech_268_footnote,2Vide the preceding item.
libtech_269_footnote,"1Replies to 	this were 	received by Gandhiji from Albert Cartwright, Drummond 	Chaplin, Opposition M. P. 	in the South African 	Union Parliament, 	and others, 	who agreed 	that if the 	names of 	the minors 	“had previously been inscribed on 	their father’s 	certificate”, their rights were automatically protected and 	that they were 	entitled to register 	on attaining 	the age of 	16. The replies 	were forwarded by Ritch 	to the 	Colonial Office on 	January 9, 1911."
libtech_270_footnote,"1This letter, 	presumably drafted by Gandhiji, was signed by A. M. Cachalia. The 	first paragraph has been retranslated from the Gujarati translation 	of the full text of the letter published in Indian 	Opinion, 3-12-1910; 	the resolution itself 	is from Indian 	Opinion, 26-11-1910; 	and the last two 	paragraphs from Indian 	Opinion, 3-12-1910."
libtech_271_footnote,"1This letter, presumably drafted by Gandhiji, was sent over the signature of Imam Abdul Kadir Bawazeer, Chairman, Hamidia Islamic Society. The English text is not available."
libtech_272_footnote,2ibid
libtech_273_footnote,"3Vide “Johannesburg”, before 17-11-1910"
libtech_274_footnote,"3Vide Appendix, “ Tolstoy’s letter to Gandhiji”, 7-9-1910."
libtech_275_footnote,"1Vide “Telegram to Minister of Interior”, 8-11-1910 and 10-11-1910."
libtech_276_footnote,"2Replying on 21-11-1910, the Director of Prisons asked to be furnished “with some information as to the ‘improper treatment’ of Indian passive resisters confined in Diepkloof Prison, referred to in your letter”."
libtech_277_footnote,"1This meeting was held on November 19, 1910 to consider the presentation  of an address to the Duke of Connaught then visiting the Transvaal. Being prevented by illness from attending, Gandhiji sent this message to be read out to the meeting."
