chapter_no,date,title,content
14,"July 	11, 1937",LETTER TO BUDDHA GAYA DEFENCE  LEAGUE,"
  	a most cultured young man. The more I see him the more he grows on 	me. He is in Nayakam'slibtech_29_footnoteHigh School here. Do write to her and him, too, if you 	can recall him. You should write to Jamnalal also. You may send her 	a gift, nothing expensive. Better to get something in the khaddar 	line. Kanu 	returned today. He is waiting for the post.libtech_30_footnote  	You write well in Hindi. Your grammar is perhaps more accurate than 	mine. Here we will try to treat the patch near your ear. Can 	you read this much?  BAPU [PPS.]  	Congress Historylibtech_31_footnotelibtech_32_footnotein Hindi is obtainable from Hindustan Times, Delhi.  From 	the original: C.W. 4234. Courtesy: Amrit Kaur. Also G.N. 7867       SEGAON, WARDHA,  July 	11, 1937  DEAR 	FRIEND,  	I have your long letter. I have read it most carefully. I can 	conceive the possibility of one who is without malice, without 	anger, who has behind him a long record of service, whose every act 	is actuated by love, and who is saturated with the spirit of the 	Buddha sitting motionless near the entrance till the temple passes 	to those to      
 whom it should rightly belong. But such is not your scheme. Nor have you such a person in view so far as I am aware. Nor have you done the spade work which alone can warrant the supreme step. Therefore, however much I may be in sympathy with you, I fear I cannot endorse the movement adumbrated by you in your letter.
 Yours sincerely,
 M. K. GANDHI
 Dr. Rajendra Prasad: Correspondence and Select Documents, Vol. 1
 "
15,"July 11, 1937",LETTER TO VALLABHBHAI PATEL,"
  
 July 11, 1937
 BHAI VALLABHBHAI,
 You needn't worry about Nariman at all. The storm will pass. After I receive Nariman's reply to you, I will write more.
 Blessings from
 BAPU"
16,"July 	11, 1937",LETTER TO NIRMALA GANDHI,"
 [From 	Gujarati]  Bapuna 	Patro–2: Sardar Vallabhbhaine, p. 	203          CHI. 	NIMU,          SEGAON,  July 	11, 1937 
  	Yesterday itself I had kept my reply ready but there was some delay 	in posting. Meanwhile I received your second letter and I have met 	Chitaliabhai also.  	It is not worth spending so many years for learning nursing. 	Moreover, a married woman cannot do this job well. Housekeeping and 	nursing cannot go together. One should give all the twenty-four 	hours to nursing. So my advice is, you had better master English, 	Hindi and needlework. This you can do either in Bombay or here.libtech_33_footnote  	This much [was dictated] in a hurry. Whatever I may write, you may 	do as you please.  Blessings 	from  BAPU  From 	the Gujarati original: Nirmala Gandhi Papers. Courtesy: Nehru 	Memorial Museum and Library    
 
 
 
 CHI. SHARMA,"
17,"July 11, 1937",LETTER TO H.L. SHARMA,"
  
 
July 11, 1937
  	I got your letter. Do send me your booklibtech_34_footnote. I shall try to read it. Your work must be getting on 	well. I have an impression that your earlier letter contained 	nothing to call for a reply. Amtul Salaam is here.  Blessings 	from  BAPU   [From 	Hindi]  Bapuki 	Chhayamen Mere Jivanke Solah Varsha, 	p. 261.   "
18,"July 	12, 1937",LETTER TO MIRABEHN,"
            CHI. 	MIRA,        SEGAON,  July 	12, 1937 
  	I have your long letter. You must not worry about coming here. You 	should become proof against the visitations of malaria or other 	illnesses. It is pouring cats and dogs. Of course I am thinking out 	all kinds of things for villages. But you should also think out 	things. Love. 
   [PS.]  BAPU    	Shanta is here. She goes to her mother in a week or so. She is in "
19,"July 	12, 1937",LETTER TO A. KALESWARA RAO,"
 need 	or Shanta's presence. Remember me to Dr. Sen.  From the original: C.W. 6392. Courtesy: Mirabehn. Also G.N. 9858       July 	12, 1937  MY 	DEAR KALESWARA RAO,  	It is good of you to send me fruits without sending me bills. I 	appreciate the thought underlying your gift. But you do make it    
 difficult for me to send regular calls. Anyway, please stop the chikus.
The majority contain maggots."
20,"July 	12, 1937",LETTER TO J.C. KUMARAPPA,"
      SRI 	A. KALESWARA 	RAO 	BEZWADA  From 	a photostat: C.W. 9203. Also G.N. 9246        MY 	DEAR KUMARAPPA,  Yours sincerely,  M.K. GANDHI            July 	12, 1937 
  	Mahadev tells me, Sitalibtech_35_footnotehas come. Hope she is well. He also tells me, you may 	not come till the weather clears. If so what about Rao? All the 	accounts I receive go to show that he is no credit to us. He seems 	to be incurring losses. Please investigate.libtech_36_footnote Read 	the enclosed essay and tell me if it is worth publishing in  Harijan.  	The summary of your address at Bezawadalibtech_37_footnotewill appear in due course.  	You should think how we may guide our . . . libtech_38_footnoteMinisters in the matter of village improvement. "
21,"July 	12, 1937",LETTER TO PRABHAVATI,"
       From 	a photostat: G.N. 10121       Yours 	sincerely,  BAPU          July 	12, 1937 
   CHI. 	PRABHA,  	I got Jayaprakash's telegram yesterday. Both of you are brave in 	this respect. It is really better for an ailing man to die rather 	than go       
 on suffering. From that point of view,I was in a way glad that Fatherlibtech_39_footnotewas released. I had even felt when I got your letter that it would be difficult for him to recover from that illness. Let me know your future
 plans Explain this to Jayaprakash Of course I am writing a brief letter to him.
 Rameshwaribehn Nehru has arrived here. She will stay here for some time. Amtul Salaam has left for Trivandrum. One cannot say her health is good. Kanu has returned from Rajkot. Kusum Desai is here at present.
 Blessings from
 BAPU
 From a photostat of the Gujarati: G.N. 3493
 "
22,"July 	12, 1937",LETTER TO KANTILAL GANDHI,"
         CHI. 	KANTI,      July 	12, 1937 "
23,"July 	13, 1937",LETTER TO N.S. HARDIKAR,"
  	I had your letter. The statement of expenditure is faultless. I have 	nothing to say regarding the expenses. Amtul Salaam has gone to 	Trivandrum with Rajaji. She will stay with Lakshmi for a day or two. 	I am all admiration for her capacity for self-sacrifice. She may 	want to see you on her way back from Trivandrum. I have decided to 	give her permission to do so. I hope you don't have any objection. I 	will not let her disturb your studies. She is pining for you. She 	thinks only about the service she should render and about you. She 	has no other thought except these.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: C.W. 7326. Courtesy: Kantilal Gandhi       SEGAON (WARDHA),  July 	13, 1937  DEAR 	DR. HARDIKER,  	My own opinion is that now that there will be a Congress Ministry in 	the Bombay Presidency it may be well not to publish    
 anything.libtech_40_footnoteBut in this too, it will be better for you to be guided by what Jawaharlal may say.
      DR. 	N. S. HARDIKER HUBLI  (KARNATAK)  Yours sincerely,  M. K.GANDHI "
24,"July 	13, 1937",LETTER TO GANGABEHN VAIDYA,"
  From 	the original: N.S. Hardiker Papers. Courtesy: Nehru Memorial Museum 	and Library       July 	13, 1937  CHI. 	GANGABEHN,  	I got your letter. I was only joking regarding Vasumati. I had asked 	her, ""Why did you run away?"" But I couldn't spare the time 	to force her to reply. I could gather from her letters that your 	temperaments didn't agree. If I had asked her more, she would have 	given details. But why should I do that? After asking her, I would 	have had to write to you. All of us have lived together for quite a 	long time. Nobody has lost anything. Everybody gave his or her best 	to the others. I, therefore, blame nobody for Vasumati's leaving 	Bochasan. Everybody can overcome his or her nature only up to a 	certain limit. That is why at one place the Gita says, 	""Practise self-control,"" but elsewhere it says. ""What 	will self-control avail?"" Rubber also can be stretched only up 	to a certain point. If stretched further, it will snap. Let all of 	us, therefore, practise self-control according to our capacity and 	keep advancing. Kusum is fine. Let me know when something about 	Manju'slibtech_41_footnote[marriage] 	is settled.  Blessings 	from  BAPU [From 	Gujarati]  Bapuna 	Patro-6: G.S. Gangabehnne, p. 	95       "
25,"July 13, 1937",LETTER TO NARANDAS GANDHI,"
  
 July 13, 1937
 CHI. NARANDAS,
 Kanu has reached here safely. I feel as if he had never left. Send me your impression of him.
 I will have to study the letters regarding Chimanlal again. They are lying with me. But I get no time whatever to take them up. There is no hurry of course.
 Read the letter to Chhaganlal and pass it on to him. If you can detain him, certainly do so. I will of course like it.
 It is a good thing that you are giving training to the teachers in Harijan schools. I hope you know that there is a difference between teaching a subject as a science and teaching it as a trade. To teachers it should be taught only as science.
Vijaya's daughterlibtech_42_footnotelibtech_43_footnotemust be fine.
 The State should of course have no right to inspect a private school. But under despotism where is the question of having or not having a right? If, therefore, any officer comes for inspection, show him everything. But ascertain on what authority he comes. We don't wish to make an issue of the thing just now. Keep me informed. If possible, register your protest.
 I see no objection to the use of the numeral 68. If anybody's birthday deserves to be celebrated, use of the number of his years is natural. Will I be completing the 68th year on Bhadarva Vad 12 and entering the 69th, or completing the 67th and entering the 68th? I get confused.
 It has started raining her e in right earnest . The sky has not cleared for four days.
 
     [PS.]  Blessings 	from  BAPU    	I am not writing separately to Jamna. Lilavati tells me that you 
  	have several copies of the annotated Gorakhpur edition of th e Gita. 	If so, give one to Kamalabai.  From 	a microfilm of the Gujarati: M.M.U./II. Also C.W. 8530. Courtesy: 	Narandas Gandhi       18	THE COLLECTED WORKS OF MAHATMA GANDI H 
  "
26,"July 13, 1937",LETTER TO SUMANGAL PRAKASH,"
  
 SEGAON, WARDHA,
 July 13, 1937
 CHI. SUMANGAL,
 I have both your letters. The question is not of your being paid a salary here. The food is indifferent. The accommodation is short. It rains a great deal. Milk can be had in plenty and it is pure. Getting fruit is uncertain. You should bring with you a thali, a lota, two bowls, a tumbler, a spoon, a knife, a mattress, a durrie, a pillow, a blanket, an umbrella and a lantern. You will certainly have an hour every day for pursuit of literature. If you feel like it you may go and visit your parents before coming here. The rains end in September, but there is no hitch from my side.
 Blessings from
 BAPU
 From a photostat of the Hindi : Sumangal Prakash Papers. Courtesy: Nehru Memorial Museum and Library
 
 "
27,"July 	14, 1937",TELEGRAM TO T.S. SHRIPAL,"
       SHRI 	T.S. SHRIPAL 	ORGANIZER 	AND LECTURER  SOUTH 	INDIAN 	HUMANITARIAN LEAGUE 	132 MINT 	ROAD, 	MADRAS 1    July 	14, 1937 
  SACRIFICE	OF	ANIMALS	IN	THE	NAME	OF	RELIGION 	IS REMNANT	OF		BARBARISM. 
   From 	a copy: C.W. 9874  GANDHI 
  "
28,"July 	14, 1937",LETTER TO AMRIT KAUR,"
            MY 	DEAR REBEL,         SEGAON, WARDHA,  July 	14, 1937 
  	I return Dagmers' letter. I do not think the rice-eating parts of 	India suffer because they eat rice but because they are too poor to 	add to the staple what those in the North do. Whether they were 	better off hundreds of years [ago] is a certainty, if we grant that 	they had greater facilities for buying the necessary articles than 	now. But as there were no statistics kept in the old days, our 	conclusions will be based on more or less guess.  	Shriman  will  be  an  ideal  husband  for  herlibtech_44_footnote.   She   is  herself perfectly delighted with the 	choice.  	Every time you notice solvenliness or irregularities about our 	institutions, you should bring these things to the notice of the 	responsible men. Then only will you be able to cope with the 	national evil. You should give your impressions and views about 	Khadi Bhandars to Shankerlal Banker, Ahmedabad, and tell him, too, 	of your plans for the Simla Bhandar in particular, i.e., if you have 	the leisure. The leisure you can have, if you give up what is less 	useful, if not useless.  	If I were you, I would not worry over Muslim co-operation in the 	Hindi work. They will if we are true and have no designs that they 	suspect. Love.  Yours,  ROBBER  From 	the original: C.W. 3796. Courtesy: Amrit Kaur. Also G.N. 6952                    
  "
29,"July 	14, 1937",LETTER TO J. C. KUMARAPPA,"
       MY 	DEAR KUMARAPPA,    July 	14, 1937 
  	I sent you herewith a letter from Nalin. He was  the  most energetic 	complainant. Jhaverbhai backs him. Chhotalal considers Rao to be an 	utter misfit. Fischer considers him to be a thorough discredit. As 	you know, I was prepossessed in his favour. But I can't disregard 	the strong statements that all these workers make. Parnerkar has no 	opinion about his ability. His good report in Andhra is about his 	athletics and nothing else so far as I know. I have just seen Pandit 	Harihar Sharma, and he tells me that he was working some years ago 	under him as Hindi pracharak and he had to be dismissed for 	inattention to duty and even dishonesty. He tells me he is energetic 	when he wants to be but he can't be constant. However, all these 	things are to serve as a warning.libtech_45_footnote  	I hope your sister is now free from fever. I am in no hurry about 	Ministers. Love. "
