chapter_no,date,title,content
11,"January 	10, 1931",LETTER TO SHARDA C. SHAH,"
         CHI. 	SHARDA,     January 	10, 1931 
  	If you get my letters late, is that my fault alone? Are you so busy 	that you have to write in the night and spoil your hand-writing? Why 	should you not stay there if it suits you?  Blessings 	form  BAPU  From 	the Gujarati original : C.W. 9897. Courtesy: Shardabehn Chokhawala   "
12,"January 	10, 1931",LETTER TO ROHINI K. DESAI,"
          CHI. 	ROHINI,     January 	10, 1931 
  	I got your letter.The handwriting was beautiful, but the letter was 	written in pencil.  As far as possible, you should not  write  a  	letter  in pencil. I have also understood that Kanajibhai will be 	released. When he is released, ask him whether the people outside 	have done him any harm that, having up chewing pan during his stay 	in the rest- house, he should resume the practice outside and 	deprive the poor of the money spent on it.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 2656 
  "
13,"January 10, 1931",LETTER TO KUSUM DESAI,"
  
 January 10, 1931
 CHI. KUSUM (SENIOR),
It pains me every time you fail to keep your resolution.
 The books you have sent are not the ones which I meant.  Pyarelal thought that you knew his books and that probably they were with you. Now don’t worry about the matter. The grammar which you have sent will be useful to him. The Gita is not required. We have a good many editions here. You will know about my health from the general letter. Pyarelal’s is good. You must have noted that I have had to give up eating jowar and bajra for the present.
 Blessings from
 BAPU
 From a photostat of the Gujarati: G.N. 1816
 "
14,"January 	10, 1931",LETTER TO GOVIND PATEL,"
        CHI. 	GOVIND,     January 	10, 1931 
  	I got your beautiful letter. The word is not dandvrat but 	dandavat and the phrase means respectful greetings offered by 	prostrating oneself straight like a stick on the ground. In the 	original phrase,     dandavat   is   an   	adjective   and   the   noun,   pranamlibtech_4_footnotelibtech_5_footnote,      is understood. But we have been using the word 	dandavat as a noun too.  Blessing 	from  BAPU  From 	a photostat of the Gujarati: G.N. 3496                  
  "
15,"January 10, 1931",LETTER TO VANAMALA PARIKH,"
  
 YERAVDA MANDIR,
 January 10, 1931
 CHI. VANAMALA,
If you do not know how to do oral sums in arithmetic, you should
 learn 	it. Can you tell me orally how much 2libtech_6_footnote 1b. 	of ghee would cost if "
16,"January 	10, 1931",LETTER TO NARANDAS GANDHI,"
 one 	maund costs Rs. 30? Your 	handwriting is good, but you can make it better still.  Blessings 	from  BAPU  From 	a photostat of the Gujarati : G.N. 5759       YERAVDA MANDIR,  January 	10, 1931  CHI. 	NARANDAS,  	This is the last postcard about health. Today I feel very good. I am 	writing this after the midday meal. The diet today has been the same 	as it was yesterday. For the evening meal yesterday I had almonds 	and dates, stirred in water. Today, too, I had curds for mid-day 	meal.  I had  a normal motion.  	Durga should add potassium permanganate to enema  water, enough to 	turn it into pink. Two or three crystals make the water pink. She 	should also swallow every day 30 grains of soda bicarb with water. 	If gas continues even after this, she should give up oranges for a 	day or two. If it becomes necessary to write to me about her health, 	you may write whenever you wish to.  Blessings 	from  BAPU  From 	a microfilm of the Gujarati : M.M.U./I 
  "
17,"January 10, 1931",LETTER TO GANGABEHN VAIDYA,"
  
 January 10, 1931
 CHI. GANGABEHN,
 You should have no objection to drinking tea as a medicine. Bear the harmful effect which it may have. After all, one must learn to live with a delicate body. There would be pride or obstinacy in not taking tea even if it is necessary for one’s health. One must be humble and take it, as I take dates.
 Shirshasana can certainly be done in the presence of others. Why should a woman mind doing so, since she will have tucked up her skirt!
 Do not worry about me at all. It had become a religious duty to give up papaya. Giving it up has done me no harm. Friends can help each other best by practising self-denial in their own person.
 Are there any quarrels among the women inmates of the Ash- ram? There was a hint about them in Kalavati’s letter. I would not be surprised if that is so. We have not become perfect. As we strive to become so, we shall stumble and fall and rise again.
 Blessings from
 BAPU
 From a copy of the Gujarati : C.W. 8769. Courtesy : Gangabehn Vaidya
 "
18,"January 10, 1931",LETTER TO ISHWARLAL JOSHI,"
  
 January 10, 1931
 CHI. ISHWARLAL,
 I was eagerly awaiting a letter from you. I have met Jagannath. I was glad to learn that Premshankar is all right now. I hope you exer-cise the utmost care in all that you do.
 Blessings from
 BAPU
 From a copy of the Gujarati : C.W. 9288. Courtesy : Ishwarlal Joshi
  "
19,"January 10, 1931",LETTER TO MANIBEHN PATEL,"
  
 YERAVDA MANDIR,
 January 10, 1931
 CHI. MANI (SARDARIJI),
 
 I had guessed what you wrote about Harilal.libtech_7_footnotelibtech_8_footnoteI think there was no harm if the facts had been published. For then perhaps Harilal would have come to his senses. Whether he does, or does not, the path we have to tread is straight. Everyone in the world is our kith and kin, or else everyone is a stranger.
 There is a good improvement in your handwriting. Where will you stay now?
 Blessings from
 BAPU
[From Gujarati]
 Bapuna Patro—4 : Manibehn Patelne, p. 48
 "
20,"January 10, 1931",LETTER TO NIRMALA GANDHI,"
  
 January 10, 1931
 
 CHI. NIMU,
 You just cannot leave Sumitra alone. It will suffice it you do whatever work of public service you can, keeping her with you. It  should be enough for you that Ramdas has gone back to jail. I think all the requirements will be satisfied if you stay on in Vijapur. The atmosphere there is good for Sumitra and also you can do a lot of service from there.
If Sumitra’s nose continues to run, it probably means that she
 
 is troubled by cold. I understand what you mean by saying that a baby girl having been born is nothing but Hari-ichcha. She seems to be keeping well. As for my giving blessings to Sumitra, I will have to think. For the present . . .libtech_9_footnote
 Blessings from
 BAPU
 From the Gujarati original: Mrs. Sumitra Kulkarni Papers. Courtesy: Nehru Memorial Museum and Library
 "
21,"January 10, 1931",LETTER TO HEMPRABHA DAS GUPTA,"
  
 January 10, 1931
 
 CHI. HEMPRABHA,
 
 I have your two letters together. So far I have received no letter from Birla about khadi. What is the harm in his taking over charge of all the khadi stock at the Pratishthan? Let him sell at any price. I want  to understand all this. Do everything with patience. It is for us to perform our duty, the result lies in God’s hands. I have no anxiety as you are already blessed with patience.
 Blessings from
 BAPU
 From a photostat of the Hindi : G.N. 1681
 "
22,"January 11, 1931",LETTER TO GANGABEHN JHAVERI,"
  
 YERAVDA MANDIR,
 January 11, 1931
 CHI. GANGABEHN (JHAVERI),
 Your handwriting has improved considerably. See that you keep up the improvement. Regarding your work, follow your conscience. But first you should examine yourself and decide whether it is your conscience or your ego that speaks. Do not neglect your health and let  it suffer again. You should feel no hesitation in eating what your health demands. No one will grudge your eating what is necessary for your
 
 health, and if anyone does you should not mind. Why should we care if we get no reward for doing our duty?
 No one at present can fully appreciate the value of the work which the women all over the country are doing. But the whole world is watching it.
 Blessings from
 BAPU
 From a photostat of the Gujarati : G.N. 3110.
 "
23,"January 11, 1931",LETTER TO VASUMATI PANDIT,"
  
 January 11, 1931
 CHI. VASUMATI,
 
 Whether a person should be particular about spinning even if he has not taken a vow to do so, should be left to his own inclination. No one rule applicable to all persons can be laid down.
 You must have heard that the dream castle of jowar-bajra which I had built lies shattered. I do not, therefore, write more about it here. If an opportunity occurs, I will try the experiment once again. But perhaps my stomach is no longer strong enough for such experi-ments. There is, however, no cause at all for worry. I have lost a little in weight, too.  It is now 96. But I have resumed milk and curds and, therefore, I shall probably regain the weight lost.
 Blessings from
 BAPU
 
 From a photostat of the Gujarati : S.N. 9317
  "
24,"January 11, 1931",LETTER TO SUSHILA GANDHI,"
  
 January 11, 1931
 CHI. SUSHILA,
 
 I have your letter. You did well in going round and meeting everyone. Surendra was not keeping good health; has it improved now? Since you don’t write anything about Sita, I believe that she  is  improving satisfactorily. Don’t be parsimonious in supplying her fruit. She must not become ill.
 Blessings from
 BAPU
 From a photostat of the Gujarati : G.N. 4782
 "
25,"January 	11, 1931",LETTER TO PREMABEHN KANTAK,"
              CHI. 	PREMA,     YERAVDA MANDIR,  January 	11, 1931 
  	I got your letter. I could once say which verse in the Gita I 	liked most. It was the one beginning, “The impressions of senses, 	O son of Kunti.” Today I cannot be positive about it. Different 	verses appeal at different times according to the state of mind at 	the moment. I feel no interest now in deciding which I like most. 	The entire Gita is dear to me. She is the mother. If anyone 	asks a child which limb of its mother is dear to it, the question 	would be meaningless. That is how I feel in regard to the Gita.  	It was quite cold here for two or three days. It is no longer so 	now. Probably that is because of the wall on the four sides. Of 	course both of us sleep in the open.  	Cannot Kashinath teach Hindi because he has left the Ashram? 	Dharmakumar  should  be   treated  for  his  cough  without  delay. And 	Nayan too.  I remember Kamalabehn.  Send my blessings to her.  I understand 	what you say about Dhiru.  	I was glad that prayers were offered for Rolland. Even apart from 	his relation with me, his sincerity draws one towards him. 
 Try and cure the defect in your throat which persists. How are things with Sarojinidevi? Has Sheela got over her illness?
 Blessings from
 BAPU
 From a photostat of the Gujarati : G.N. 10251
 "
26,"January 11, 1931",LETTER TO MAHALAKSHMI M. THAKKAR,"
  
 January 11, 1931
 CHI. MAHALAKSHMI,
 I got your letter. Patience and single-minded devotion to the service one has undertaken cannot but yield good results. If you cultivate close contacts with drink addicts and share their joys and sorrows, their lives will be transformed. They themselves will then start working, each in his own circle.
 Blessings from
 BAPU
 From a photostat of the Gujarati : G.N. 6810
 "
27,"January 11, 1931",LETTER TO RAOJIBHAI N. PATEL,"
  
 YERAVDA MANDIR,
 January 11, 1931
 CHI;. RAOJIBHAI,
 I hope your asthma has completely left you now. Whenever it is possible, you should take a sun-bath. We should not feel concerned at the arrests of Dahibehn and Sharinabehn. I do feel a little worried about Dahibehn’s health, but I ask myself why we should worry when there is God to worry for us all and then I straight get back my peace of mind.
 Blessings from
 BAPU
 From a photostat of the Gujarati : G.N. 8990
  "
28,"January 	11, 1931",LETTER TO MAHAVIR GIRI,"
            CHI. 	MAHAVIR,     YERAVDA MANDIR,  January 	11, 1931 
  	Your inference, from your experience of carding on a carding- bow 	without the usual leather-strip at the end of the string, about the 	capacity of the string to bear the blows of the rod is correct. If 	we have overcome the fear of death, we shall have progressed very 	far. Write to me and tell me what facilities of boarding and lodging 	you have in Palanpur, who your companions are, and so on.  Blessings 	from  BAPU  From 	a photostat of the Gujarati : G.N. 6225   "
29,"January 	11, 1931",LETTER TO TEHMINA P. JOSHI,"
         DEAR 	SISTER,     January 	11, 1931 
  	You seem to be very greedy. Where is the need to write long letters 	from here? You can write long ones. I can write long ones if I write 	about my speeches to the birds and the talks in silence with the 	stars. But how can I expose to the human race my lectures delivered 	to the birds? And my talks with the stars are after all secret. 	Hence I can write only short letters but must receive long ones from 	you. Perhaps they may not pass on to me the cutting carrying your 	speech. But don’t I know what you would say? I am glad you went to 	 see the Ashram.  Blessings from  MOHANDAS  From 	a photostat of the Gujarati : S.N. 116 
  "
30,"January 11, 1931",LETTER TO SUMANGAL PRAKASH,"
  
 January 11, 1931
 CHI. SUMANGAL PRAKASH,
 I have your letter. It is difficult for me to remember what I wrote. Was the letter long? I do remember having said that you had done no wrong in going back home. I had answered all your questions. I hope you have now fully regained your health, What work are you doing there?
 Blessings from
 BAPU
 From the Gujarati original: Sumangal Prakash Papers. Courtesy: Nehru Memorial Museum and Library
 "
31,"January 11, 1931",LETTER TO CHANDRAKANTA,"
  
 January 11, 1931
 
CHI. CHANDRAKANTA,
 It is now 5 o’clock in  the  morning.  It  is  all  right that  you wrote a long letter. I think it is your duty to go to your parents once for  a fixed period. It will be better if you go there to improve your health or after you have recovered. It is necessary to take Ganga-behn’s permission. If there is much pending work there, it would be better to go after finishing it. That will also be the way to save Brother from further reproaches. Your going will appease your parents’ anger. After all, are they not Sumangal’s elders too? We should put up with our elders’ anger and even their hostility. As your manner and behaviour towards them increase in humility, they will gradually calm down.
 As for your expenses, you should accept the money from them as long as they are willing and in a position to send it. But you should assure them and yourself that you can earn your expenses. You should now consider yourself a daughter of the Ashram. You may rest assured that you will be able to earn your livelihood even outside should such a necessity arise.
 I know that you still have a craving for literary knowledge. You may increase it as and when you get opportunities for it. But do not think that those who have more of literary knowledge serve better. The
 capacity for service depends solely on selflessness and character. How much service Gangabehn renders! And what is her store of literary knowledge—or Mithubehn’s, or Laxmidas’s, or Imam Saheb’s? If you go over such examples from present and ancient times, you will at once see the truth of what I am saying. On the other hand, there are hundreds of highly educated persons in the country. They lack either the ability or the will to make sacrifices, and therefore they live useless lives, if they are not actually a burden on others. All this argument certainly does not mean that I am against that type of knowledge, or that there is nothing more for you to acquire. Do increase your fund of knowledge when you get an oppor-tunity. But consider the present as a time to gain experience, to serve, and therefore, while cherishing the desire  to increase your knowledge, restrain it just now and cheerfully devote yourself to service.
 It was natural that Mother’s grief made you feel unhappy and you cried. But we do wish to train ourselves to control such crying too. Mother’s grief sprang from ignorant attachment.
 About your having been tempted to eat chillies it is not so much that you did something wrong, but that you weakened in your resolve and were therefore guilty of a lapse. We should never depart from our resolutions in matters big or small. But don’t worry. Forget the lapse and start again. No point now remains unanswered.
 Blessings from
 BAPU
[PS.]
I have destroyed your letter to respect your wish. Pyarelal has not
 read it. But you must give up being so sensitive. Let the world know all about us, good or bad. I have no secrets from Pyarelal. How can I have any ?
 BAPU
 From a photostat of the Gujarati: Chandrakanta Papers. Courtesy: Gandhi National Museum and Library
  "
32,"January 	11, 1931",LETTER TO BUDHABHAI,"
          CHI. 	BUDHABHAI,       January 	11, 1931 
  	I received your letter. Your diet is all right. Be very careful how 	you behave towards Parvati. Never be alone with her and never allow 	impure feelings to come anywhere near you. Such feelings towards one 	whom you have accepted as a sister should be unthinkable. Be content 	with whatever she accepts of what you tell her with a detached mind.  Blessings 	from  BAPU  From 	the Gujarati original: S.N. 33126   "
