chapter_no,date,title,content
11,"September 25, 1935",LETTER TO CHHAGANLAL JOSHI,"
  
 September 25, 1935
 CHI. CHHAGANLAL,
 I got your letter. Reading about the things that Balvantrai has tolerated doesn’t lessen my grief. Please tell him so, or convey it in a letter, if you have shown him my previous letter. The news that the houses of Bhangis were satisfactorily completed though after much delay, was welcome.
 Can you not, with the help of Dakshinamurti, find somebody in Bhavnagar who would take up debt-relief work among  Bhangis? Valji’s nephew Rasik is studying in Shamaldas College. College students are often found doing silent social work while studying. See if you can tempt Rasik. If he comes forward, he may also be able to draw his friends into the work. The fact that 15 maunds of bones did not give even a basketful of manure means that they were heated more than necessary. The bones should merely be charred, that is, heated till
 they turn black. They should be heated less than wood is when it is turned into charcoal. There will then be hardly any loss of weight in the bones. I performed the process myself and produced manure. The experiment was demonstrated in Maganwadi. The method is now frequently made use of in Nalvadi. The fuel consists of dried stumps of uprooted hedge-plants. Wood should not be used for the purpose, and dry sticks not at all. The material used for fuel should be such as would burn just a little longer than hay, so that when it is burnt up it will leave the bones unburnt. It should be remembered that our aim is not even to heat the bones till they look like charcoal. Charring bones means merely heating them till they turn black. We have to go just a little further than smoking them. Bones heated in this manner lose nothing besides a little nitrogen, and certainly no phosphorus. If the phosphorus in bones is lost, their essence is lost. Collect a few bones and make the experiment yourself several times till you have mastered the process. Did you by any chance try to heat the 15 maunds of bones together at one time?
 More and more bone-mills and flour-mills will  continue  to come up and people will go in for their products. But wouldn’t a true brahmachari remain unshaken in his vow even in the midst of widespread immorality? Going further than that, don’t we see that, though the threat of death hangs over everybody, the whole world strives, and commendably, to stave off the evil day? If in the same way we regard it our duty to do our best, we would go on doing our work fearlessly and with faith and a cheerful mind no matter how often we fail.
 The success of mills lies in being able to pay dividends, whereas ours lies in doing our duty. One who has dedicated himself to a cause doesn’t hope for the reward of his work. A person who travels to Hardwar in a train does nothing very great, but a pilgrim who travels on foot from Kanyakumari to Jamnotri may be said to have achieved something. I say ‘something’ because after all Jamnotri is only a physical goal. Our effort for the revival of village industries belongs to the same class. But real effort consists in striving for an invisible goal. Despite the coming into vogue of aeroplanes, we shall need our legs. Likewise, despite the numerous mills which have sprung up, there will be need for village industries. Just as it would be foolish to neglect cultivating strength of limbs because of the increasing use of aeroplanes, so it would be foolish to neglect village industries because
 of the multiplication of mills. We are trying to save to country from committing such folly. There can be no room for despair in such effort.
 The description of the condition of the  cultivators  in Samdhiyala proves that I am fully justified in giving the first place in our programme to village sanitation. Even this first step in man’s education has come to be neglected. The reason for that neglect is the unforgivable sin of the higher castes in looking down upon the lower castes.
 If Dhiru has gone to Totaramji to learn agriculture or with the noble desire of serving him, my congratulations to him, Rama and you. I never think about Harilal now.
 I have already written to you about the result of my inquiry concerning . . .’slibtech_9_footnotelibtech_10_footnotecharacter. To me his letter seemed to be perfectly sincere. It seems he is connected with several institutions in Rajkot. He has suggested to me that, if I wish, I might make further inquiries to ascertain the correctness of the facts stated in his letter. Narandas has no doubt regarding that, and Bhai Jethalal has produced before me no definite evidence. I, therefore, have made no further  enquiry. However, I am prepared to do so if you produce definite evidence. I have still kept that door open for you. Personally, I have no bias either way in the matter. My condition is like that of a judge who changes his view from time to time as more and more evidence for or against is brought forward. I have sent Narandas’s letter to Jethalal Joshi. Please tell him that he has not even acknowledged it, and, if he has not received my letter, inform me accordingly. I haven’t even kept a copy of Narandas’s letter. The date of posting of my letter can be ascertained from my register. Jethalal lives in the same house where you live. If, therefore, you feel inclined to take up this matter, by all means do so. You must have seen from Narandas’s letter that he does not accept a single charge. It should be borne in mind that. . .s’ character or whether or not he habitually wears khadi is not the only subject-matter of inquiry. It is possible that Narandas’s attitude on that point is not correct. I have not come to any conclusion even about that. The main complaint is against the whole management of
 
 the school and Narandas’s fitness as a teacher.
 
 
 
 From a photostat of the Gujarati: G.N. 5534
 
 
 Blessings from
 BAPU"
12,"September 	25, 1935",LETTER TO NARANDAS GANDHI,"
       September 	25, 1935  CHI. 	NARANDAS,  	Please find enclosed a letter for Jamnadas. I am also writing one to 	Kusum. Your purse is being filled up fairly well. Some work is being 	done here under Amtussalaam’s inspiration. One charkha will be 	kept working for sixteen hours daily till the 2nd. Yesterday, it was 	kept working 24 hours just by chance. Kanti started spinning late in 	the evening and continued till 4.45 a.m. He rose at the  time  of 	morning prayer, because only he and Mahadev have all the eighteen 	chapters by heart. Kanaiyo cannot but absorb himself in such work 	and Navin also has done the same. It looks as if they really like it 	all. Does Mathew take part in any of the activities?  Blessings 	from  BAPU  From 	a microfilm of the Gujarati: M.M.U./II. Also C.W. 8486. Courtesy: 	Narandas Gandhi   "
13,"September 	25, 1935",LETTER TO K.M. MUNSHI,"
         BHAI 	MUNSHI,     September 	25, 1935 
  	I add the good wishes of you both to those of many others. But isn’t 	it God’s will that prevails in the end? Who can thwart the decrees 	of Fate? Have you considered what kind of figure I would cut in the 	Sahitya Parishad? When my name was suggested on a similar occasion 	years ago, the late Ramanbhai had remarked that I did not know even 	as much Gujarati as a raw matriculate. I had at that time agreed 	whole- heartedly with him when I heard the remark. As my era had 	already commenced then, others who heard that sincerely meant remark 	had felt hurt, but I saw in it nothing but sincerity of purpose and 	regard 
 for propriety. Our people’s love is blind. They believe that a person who is capable in one field must be so in other fields, too. If the person is weak-minded, he would therefore soon come to grief. Ramanbhai’s remark made in 1915-16 holds true literally even today, and I am therefore shaking in my shoes ever since my name was suggested for the forthcoming session of the Parishad. In cherishing the aspiration to make the Parishad a symbol of Gujarat’s unity and culture, don’t you think you are making its field unlimited? And I see no likelihood of that aspiration being realized through my becoming its President. This is precisely the state of my mind. If even after knowing this all the members desire that I must become the President and if the Parishad is to meet next year, you may give me an opportunity   to   think   again   then.libtech_11_footnoteYou   have   approached   me   as advocate of the Reception Committee, but now please become my advocate and reply to the Committee on my behalf that you are personally convinced by my argument and agree that I should be spared from having to become President.
 Regarding the Advisory Committee for Hansa, I thought I had said my say.libtech_12_footnotelibtech_13_footnoteBut Mahadev gave me your message just now. I see that you have enumerated fifteen languages, from out of which you yourself agree to the exclusion of three, leaving twelve. Fixing an upper limit of 20 for twelve languages, you may  select  whatever names you like. I would find it difficult to make the selection, since I do not know everybody. I was concerned only with the size, and if my argument on that point appeals to you, you yourself should select the agreed number of names. I will accept your selection.
 Blessings from
 BAPU
 
From a copy of the Gujarati: C.W. 7592. Courtesy: K. M. Munshi
 
 
 
 
 
 
 
 
  "
14,"September 26, 1935",LETTER TO NARAHARI D. PARIKH,"
  
 AGANWADI, WARDHA,
 September 26, 1935
 CHI. NARAHARI,
 I got your letter. We cannot afford to give way to despair in this manner. I can’t explain much in a letter. Find some time after Parikshitlal returns and come over for a while.
 It is true that we are not able to give the girls as much as we ought to. But it is also true that we do not have the necessary women workers. God creates difficulties so that we might overcome them and not run away from them. You acted rightly in relieving Bhagwanji. Puratan may go to a village if he wishes. We may certainly introduce any reforms that you desire and others also that we can think of. While doing so we should bear only one thing in mind. namely, that we must not abandon anything we have started so long as we see no immorality in it. Think over this while you are waiting to come here. Can Anasuyabehn take charge of the younger girls who give you trouble? If she is short of space, can she shift her Bal Mandir to the Harijan Ashram?
 You can do the tanning and the dairy work even there. Where else will you get the facilities of land, etc., which you have there? Valunjkar has been doing his work here so efficiently and intelligently that I am hopeful that he will soon be able to run tanneries at a number of places. He has even undertaken to start one at Nasik. A building is already under construction there and the work will start as soon as it is completed. You will see that, too, when you come here. Valunjkar has resolved to suffer no loss from the very beginning and all kinds of schemes are being thought out with that end in view. I think from the economic point of view the work here will be more successful than Satisbabu’s project. The latter has  already consumed a lot of money by now. The return has yet to come. In Valunjkar’s project very little money has been invested, the hides are being tanned, there is a sufficient number of cobblers for the work and the trainees, too, are making progress.
 Please remember that a servant of the people must display all the four qualities in proper balance, namely, the Brahmin’s wisdom, the Kshatriya’s fearlessness, the Vaishya’s purity of management and the
 Shudra’s capacity for untiring labour. The greatest shortcoming in us all is the lack of the Kshatriya spirit. We lose heart much too soon. We tremble to stand alone. At sight of the tiger of difficulties, whether we are one or many we start running away. Please do not think that any of these charges is directed against you alone. I am explaining to you what I see all around me and even in myself. As for myself, where can   I run away to? My condition, therefore, is like that of a Bania who had got himself tied on the back of a horse. If you have not heard this story, please ask me some time. I will enjoy telling it to you or, if you cannot come in the near future, will write to you.
 Blessings from
 BAPU
 From a photostat of the Gujarati: S.N. 9089
 "
15,"September 27, 1935",LETTER TO LILAVATI ASAR,"
  
 September 27, 1935 Visma Pathmathi: Tame avsho te pahelan hun maro path
 lakhirahish.libtech_14_footnote
 From the 20th chapter: ‘I shall have written my lesson when you will come’. (‘when you come’ is better.) In the second sentence: ‘The old woman will have finished grinding bajra before the girls  will reach home.’ (‘reach home’ is better.)
 Between two actions which will be happening in future the one that is going to be accomplished will take the Future Perfect. Now do the 20th chapter. We shall think what you may do next after you complete the Pathmala, Part I.
From now onwards I shall not use a pencil.libtech_15_footnote
 Blessings from
 BAPU
 From a photostat of the Gujarati: G. N. 9254. Also C.W. 10106. Courtesy: Lilavati Asar
 
 
 
  "
16,"September 	27, 1935",LETTER TO RASIK DESAI,"
            CHI. 	RASIK,     MAGANWADI, WARDHA,  September 	27, 1935 "
17,"September 	27, 1935",LETTER TO RAOJIBHAI N. PATEL,"
  	I have not preserved your letter, but the language was so clumsy 	that I had to read it twice to take in its meaning. It is natural 	that you two couldn’t have any such meaning in your minds, but the 	letter did mean that you certainly wanted your money to be used for 	relief work but that I should send you an account showing the 	particulars of individuals to whom it was paid. If Kanti has written 	to you and said that the money received by me was not being used, he 	is not right. It is true that some funds that are lying with me are 	not being used as yet, but if Kanti did write what you think he did, 	you ought not to have sent me at all the money for Quetta relief 	work. If, however, you felt it your dharma to send it, you should 	have quoted Kanti’swords and told me that your money should be 	spent immediately and should not lie with me unused.  	I hope you will see that your error in writing in English was still 	more serious. I was surprised to discover that, after having lived 	with me for so many years, you have not been able to understand and 	see that, however well one may know the English language, one should 	write or speak in it only when absolutely necessary. Since there was 	no incivility anywhere in your letter, you need not have apologized 	for it. If, however, you lose all that you have learnt in the 	Ashram, then will be the time for you to apologize.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G. N. 6622. Also C.W. 4354       September 	27, 1935  CHI. 	RAOJIBHAI,  	Even the small quantity of ghee you sent last time turned out to be 	very bad. It had to be boiled again. As soon as he tasted it, Swami 	told me that I ought not to eat it. Even if the ghee comes in a 	goods 
 train, it should remain good. It should be so well packed that there would be no danger of leakage. If you cannot procure really good ghee, you should stop sending any. One of our men should go to the people who prepare the ghee and teach them how to make it and see that they pack only properly boiled ghee and use clean  tins.  It requires great art to boil the ghee properly. Don’t mind having sent the last sample, I will examine it and let you know.
 Read ‘400 yards’ in place of ‘400 rounds’.libtech_16_footnoteYou yourself may fix the rate there, but see that the spinner gets at least one and a half pice per hour. It will be possible to have different rates per yard or rounds from province to province, but everywhere the spinner must get enough to pay for well balanced and nourishing food.
 It is good news that Dahibehn’s eyes could be treated and cured in Anand itself.
 Blessings from
 BAPU
 From a photostat of the Gujarati: G. N. 9007
 "
18,"September 27, 1935",LETTER TO MATHURADAS TRIKUMJI,"
  
 September 27, 1935
 Your replies to . . .’ slibtech_17_footnotequestionslibtech_18_footnoteare perfectly correct. Such questions may be asked at any time. When they are asked by a responsible person, we must reply to them. There can be no time limit for such questions. The people’s memory is always short, but their servants cannot afford to lose patience. They must always be ready to reply. I have, therefore, sent your reply in my name.
 Nothing whatever is going on in Wardha. There was nothing, either, when Vallabhbhai was here. When Ghanshyamdas came, Vallabhbhai, too, came to listen to his stories. There was therefore, nothing in our talks except Ghanshyamdas’s stories of his exploits in England and some gossip. This real fact, fortunately, escaped the attention of reporters altogether, otherwise all kinds of speculation would have followed and Ghanshyamdas would have been upset.
 
 Rajaji’s being here at that time was just an accident. He was returning with Lakshmi and was bound to break journey here on his way. As Ghanshyamdas was coming I detained him for two days. I don’t remember anybody having so much as even mentioned the subject of my re-entry into politics. I do not understand how he gave currency to such a wild story.
I have made an inquiry. Why didn’t you ask him?
[From Gujarati]
 Bapuni Prasadi, p. 159
 "
19,"September 27, 1935",LETTER TO NARANDAS GANDHI,"
  
 September 27, 1935
 CHI. NARANDAS,
I have nothing particular to write about.
 You must have received my letter to Mathew. A spinning-wheel is kept going here continuously for 16 hours.
 Blessings from
 BAPU
 
 From a microfilm of the Gujarati: M.M.U./ II. Also C.W. 8477. Courtesy: Narandas Gandhi
 "
20,,THE HINDI PRACHAR WEEK,"
  
 
 The foregoing noticelibtech_19_footnotehardly needs any recommendation from me. The solid work done by the institution must be its own recommendation. The people of the South should prove their appreciation by giving it adequate financial support.
 Harijan, 28-9-1935
 
 
 also to collect funds	”  The Council had also desired “to enlist as  many  new
 members as possible to the  Sabha during the Week.	”
  "
21,,ABOUT ‘CONVERSION’,"
  
 
 Mr. A. A. Paul of the Federation of International Fellowships asked me the other day to define in these columns my position on ‘conversion’. I told him to frame definite questions on which he would like my answers. The result was the following letter with a list of propositions attached:
 You remember that a little over a month ago, I wrote to you asking you whether you would publish a statement giving your views on ‘conversion’.You wrote back to say that it would be easier for you if we could put them in the form of questions or assertions. At the request of the Executive Committee of the Madras International Fellowship, one of our Christian members has prepared the enclosed statement and the Committee has asked me to pass it on to you with the request that you will kindly find it possible to answer these statements in Harijan. Of course you will notice that the questions are framed from the Christian point of view; but the Committee feels that the questions will apply equally well to other Missionary Religions which are engaged in conversion programme. May I hope that you will find it possible to explain your attitude to these questions?
 
PROPOSITIONS
 
 Conversion 	is a 	change of 	heart from sin 	to God. 	It is the 	work of 	God. Sin is separation 	from God.  The 	Christian believes that 	Jesus is the 	fulfilment of 	God’s revelation 	to mankind, 	that He is our Saviour 	from sin, that He alone 	can bring 	the sinner 	to God and thus 	enable him to live.  The 	Christian, to 	whom God 	has become a 	living reality 	and power through 	Christ, regards it as his 	privilege and 	duty to 	speak about Jesus and 	to proclaim the free 	offer which He came on earth to make.  If 	any man’s 	heart is so moved 	by the 	hearing of 	this message 	as to 	repent and 	wish to 	live a 	new life as 	a disciple of 	Jesus, the 	Christian regards it 	as right 	to admit 	him to 	the company 	of His 	professed believers which 	is called 	the Christian Church.  The 	Christian shall 	do all 	in his 	power to 	sound the 	sincerity of 	conviction in 	all such cases and 	shall point out, as 	he can, the 	consequences of 	such a step, stressing the duty a man owes to his family.  The 	Christian shall 	do everything 	in his 	power to prevent 	any  motives 	of self-seeking 	on his 	part and of material 	considerations on the 	part of 	the convert.  Inasmuch 	as Jesus came to give full life, and that as a matter of history 	conversion has 	often meant an 	enhancing of 	personality, the 	Christian shall 	not be 	accused of 	using material 	inducements if conversion 	results in 	the social 	uplift of the 	convert—it always being 	understood that such 	shall never 	be used as a means to an end.  The 	Christian is 	right in 	accepting as 	his duty the care of 	the sincere 	convert—body, soul and mind.  It 	shall not 	be brought 	against the Christian 	that he 	is using material 	inducements, when certain 	facts in Hindu 	social theory, out of 	his control, 	are in themselves an inducement to the Harijan. (But see points 5 and 6.) 
 In order to understand the background to these propositions, the reader should know that the origin of the main question was a discussion I was carrying on with Mr. A. A. Paul on the so called mass conversion of a village predominantly or wholly composed  of Harijans. The reader may later on read more of this ‘conversion’. For the present purpose it is enough that he understands, that it is the method of mass conversion that has to be tested in the light of these propositions. Indeed the ninth proposition almost says as much.
 I have read the propositions several times, and the more I read them the more I feel that they can be applied only to individual contacts, never to the mass of mankind. Take the very first proposition. Sin is defined to be “separation from God”. “Conversion is a change of heart from sin to God. It is the work of God.” So says the author of the propositions. If conversion is the work of God, why should that work be taken away from Him? And who is man to take away anything from God? He may become a humble instrument in the hands of God. Even so he cannot be a judge of men’s hearts. I often wonder whether we are always true judges of our own hearts. ‘Man, know thyself’ must have been wrung out of a desparate heart. And if we know so little of ourselves, how much less must we know of our neighbours and remote strangers who may  differ from us in a multitude of things, some of which are of the highest moment? The second proposition deals with the  Christian belief handed to the believer from generation to generation, the truth of which thousands of Christians born are never called upon to test for themselves, and rightly not. Surely it is a dangerous thing to present it
 to those who have been brought up to a different belief. And it would appear to me to be impertinent on my part to present my untested belief to the professor of another which for aught I know may be as true as mine. It is highly likely that mine may be good enough for me and his for him. A thick woollen coat would be the thing for one living in the cold region of the earth, as a piece of loincloth for another living near the equatorial regions.
 The third proposition too, like the first, relates to the mysteries of religion which are not understood by the common people who take them in faith. They work well enough among people living in the traditional faith. They will repel those who have been brought up to believe something else.
 The other five propositions deal with the conduct of the missionary among those whom he is seeking to convert. They seemto me to be almost impossible of application in practice. The start being wrong, all that follows must be necessarily so. Thus how is the  Christian to sound the sincerity of the conviction of his hearers? By a show of hands? By personal conversation? By a temporary trial? Any test that can be conceived will fail even to be reasonably conclusive. No one but God knows a man’s heart. Is the Christian so sure of his being so right in body, mind and soul as to feel comfortably “right in accepting as his duty the care of the sincere convert—body, soul and mind”?
 The last proposition—the crown of all the preceding ones— takes one’s breath away. For it makes it clear that the other eight are to be applied in all their fulness to the poor Harijans. And yet the very first proposition has not ceased to puzzle the brains of some of the most intellectual and philosophical persons even in the present generation. Who knows the nature of original sin? What is the meaning of separation from God? What is that of the union with God? What are the signs of him who is united to God? Are all who dare to preach the message of Jesus the Christ sure of their union with God? If they are not, who will test the Harijans’ knowledge of these deep things?
 This is my reaction to the foregoing propositions. I hope no Christian who reads it will be offended by it. I would have been false to my numerous Christian friends, if I had hidden from them my true position on the nine propositions.
My own detached view may now be stated in a few words. I
 believe that there is no such thing as conversion from one faith to another in the accepted sense of the term. It is a highly personal matter for the individual and his God. I may not have any design upon my neighbour as to his faith which I must honour even as I honour my own. For I regard all the great religions of the world as true at any rate for the people professing them as mine is true for me. Having reverently studied the scriptures of the world, I have no difficulty in perceiving the beauties in all of them. I could no more think of asking a Christian or a Mussalman or a Parsi or a Jew to change his faith than I would think of changing my own. This makes me no more oblivious of the limitations of the professors of those faiths, than it makes me of the grave limitations of the professors of mine. And seeing that it takes all my resources in trying to bring my practice to the level of my faith and in preaching the same to my co- religionists, I do not dream of preaching to the followers of other faiths. “Judge not lest ye be judged” is sound maxim for one’s conduct. It is a conviction daily growing upon me that the greatand rich Christian missions will render true service to India, if they can persuade themselves to confine their activities to humanitarian service without the ulterior motive of converting India or at least her unsophisticated villagers to Christianity, and destroying their social superstructure, which notwithstanding its many defects has stood now from time immemorial the onslaughts upon it from within and from without. Whether they—the missionaries—and we wish it or not, what is true in the Hindu faith will abide, what is untrue will fall to pieces. Every living faith must have within itself the power of rejuvenation if it is to live.
 Harijan, 28-9-1935
 "
22,,SOYA BEANS,"
    
 
 As soya beans are claimed to possess high nutritive value, I reproduce the followinglibtech_20_footnotefrom pamphlet No. 7 published by the Bombay Presidency Baby and Health Week Association to enable the food reformer to make experiments.
 Harijan, 28-9-1935
 
  "
23,,"ACHARYA P. C. RAY ON SPINNERS’
WELFARE","
    
 
 In recommending to Khadi Pratishthan, in which he is deeply interested and to which he has made handsome contributions out of his savings, the scheme for raising the wages of spinners and for making self-sufficing khadi, the main activity of the Pratishthan, Acharya P. C. Ray sends me the following nine pointslibtech_21_footnotewhich besides being valuable in themselves show the deep faith he retains in khadi and the active interest he takes in it even at his advanced age.
 Harijan, 28-9-1935
 "
