footnote_no,footnote
libtech_246_footnote,"1Vide “Letter 	to G. D. Birla”, 14-7-1934"
libtech_247_footnote,1From the G. N. Register
libtech_248_footnote,4D. B. Kalelkar
libtech_249_footnote,1The source had reported that this was ‘‘a translation made by Mahadev Desai’’.
libtech_250_footnote,2The rest of the letter is illegible in the source.
libtech_251_footnote,1Gandhiji met the volunteers in the morning at Lajpat Rai Bhavan.
libtech_252_footnote,1What follows is translated from the Hindi report in Khadi Jagat.
libtech_253_footnote,2The report concluded : ‘‘The women volunteers who were present supported Gandhiji’s view and the meeting came to a close.’’
libtech_254_footnote,1The first and the last pragraph have been reproduced from The Tribune.  This and the following item are extracted from ‘‘Weekly Letter’’ in Harijan.
libtech_255_footnote,1Gandhiji then declared the Hospital open amidst cheers and afterwards inspected some of the buildings.
libtech_256_footnote,2Of unveiling the portrait of Gulabdevi and opening of the Hospital
libtech_257_footnote,1At New Delhi station en route to Calcutta
libtech_258_footnote,"5Gandhiji proposed 	to go on a week’s fast from August 7; vide 	“Statement of 	Fast”, 10-7-1934"
libtech_259_footnote,"2The source had reported that just before he left Lahore for Calcutta, Gandhiji attended a meeting in this suburb of Lahore and received an address of welcome and a purse from its citizens."
libtech_260_footnote,1The source has 	‘‘you’’.
libtech_261_footnote,1Shankerlal Banker
libtech_262_footnote,2Vide “Letter 	to Mirabehn”
libtech_263_footnote,6Manibehn Patel
libtech_264_footnote,1The source had 	reported that Gandhiji made this statement ‘‘immediately after 	his arrival in Calcutta’’.
libtech_265_footnote,"3The source had reported that the Frontier  Province  Congressmen, representing the districts of Peshawar, Bannu, Kohat and Hazara, met Gandhiji in the morning. They were led by Pir Shahen Shah, President, Frontier  Congress Committee."
libtech_266_footnote,2Ambalal Sarabhai
libtech_267_footnote,3Ranchhodlal 	Amritlal Shodhan
libtech_268_footnote,"1This is extracted from ‘‘Three Days in Calcutta’’ by Mahadev Desai. Gandhiji left Calcutta for Kanpur on July 21, 1934."
libtech_269_footnote,"1Vide “Speech at Gulabdevi Tuberculosis Hospital, Lahore”, 17-7-1934"
libtech_270_footnote,1Gandhiji laid the foundation-stone of the children’s wing of the Seva Sadan.
libtech_271_footnote,"1Nalini Ranjan Sarkar, the Mayor, presented the civic address in the afternoon. The address was printed in Bengali on white khaddar."
libtech_272_footnote,1Held at Deshbandhu Park; Gandhiji spoke in Hindi.
libtech_273_footnote,2ibid
libtech_274_footnote,"3For a discussion with the sanatanists, vide “Discussion with Sanatanists”, 24-7-1934"
libtech_275_footnote,4What follows is reproduced from The Bombay Chronicle.
libtech_276_footnote,
libtech_277_footnote,
libtech_278_footnote,1What follows is reproduced from Amrita Bazar Patrika.
libtech_279_footnote,"2From Amrita Bazar Patrika, 22-7-1934. The source has ‘‘July 18, 1934’’, which is evidently incorrect."
libtech_280_footnote,1This paragraph is reproduced from Harijan.
libtech_281_footnote,"1According to the source, this is ‘‘a substance of Gandhiji’s speech’’. This appeared under the title ‘‘The Cawnpore Speech’’."
libtech_282_footnote,2Gandhiji was going to Kanpur. A representative travelled with him up to Asansol.
libtech_283_footnote,
libtech_284_footnote,4Chimanlal Shah
libtech_285_footnote,"1Madhavdas Kapadia, brother of Kasturba Gandhi"
libtech_286_footnote,1By Manibhai 	Nabhubhai Dwivedi
libtech_287_footnote,"2The report was published under the date-line, ‘‘Benares, July 22’’, 1934."
libtech_288_footnote,"1From the honourific 	plural used in the Gujarati original, the postscript appears to have 	been written by Mahadev Desai."
libtech_289_footnote,2One who has acquired spiritual power through austerities
libtech_290_footnote,"4In ‘‘Weekly Letter’’, Valji G. Desai had explained that the   civic   bodies"
libtech_291_footnote,1This appeared as “an authorized translation of Gandhiji’s speech”.
libtech_292_footnote,1Gita Rahasya
libtech_293_footnote,"2Ramacharitamanas, 	Balakanda, 117"
libtech_294_footnote,2From The 	Leader
libtech_295_footnote,"1This is 	extracted from 	“Some Misconceptions” 	by Mahadev Desai who 	explains: “The 	organizers of 	the reception 	in Cawnpore 	had set apart 	a certain 	time exclusively 	for the sanatanists 	         There were, 	however, no opposing 	pundist there."
libtech_296_footnote,2From Valji G. Desai’s “Weekly Letter”
