chapter_no,date,title,content
11,"June 4, 1939",STATEMENT ON TRAVANCORE libtech_20_footnote,"
  AM	CONSTANT	TOUCH	OUR	COUNTRYMEN	SOUTH	AFRICA.  GANDHI  From 	a copy: Pyarelal Papers. Courtesy: National Archives of India       BOMBAY  June 4, 1939 I 	have had prolonged conversationslibtech_21_footnotewith Shri Pattom Thanu Pillai, Shri Verghese and Shri 	J. Philipose over the situation in Travan- core. My rich experiences 	in Rajkot show me that civil disobedience in Travancore was 	suspended at the right time. The Rajkot recantation teaches   me   	that   it  is  not  enough  to   have  with-drawn  the charges      
 against Sir C. P. Ramaswami Iyer. But it is necessary to recognize that Travancoreans have not only to reckon with the Maharaja, but also with his Dewan. I also observe that several Travan-corean critics have asserted that suspension has led to greater repression. These critics do not know that suspension was not advised in  order  to  avoid repression, nor even in expectation of its being stopped. It was advised in order to avoid popular violence, no matter how caused or by whom instigated, if it was instigated. It was also advised in order to avoid brutalization of human nature. These two objects may be said to have been attained in a fair measure. It was also advised in order to pave the way for an honourable understanding with the authorities and to educate the people in the true way of ahimsa. These objects have still to be worked for. Here my new light, which I seem to see dimly, enables me to tender advice which, but for the light, I would perhaps not have been able to give with as much confidence as now.
 I am convinced that direct negotiations should be opened with the authorities. Hitherto the State Congress people have talked at the authorities and the latter at them. The result has been a widening of the gulf between the two. It would not do for a satyagrahi to argue that the approach must be mutual. That assumes the existence of the spirit of satyagraha in the authorities, whereas satyagrahia is offered in respect of those who make no claim to be satyagrahis. Hence the first and the last work of a satyagrahi is ever to seek an opportunity for an honourable approach. Now this is impossible so long as the heart is steeled against a belief even in the possibility, let alone advisability, of such approach. And hitherto the impossibility has been unquestion- ably assumed. I have been a tacit party to it. I now know better. If the leaders have active ahimsa in them, they must cultivate a belief in the perfect possibility and necessity of such approach. And if they have that belief, the way will surely be open to them. In my own person, it is well known, I have always acted on that principle. In making such an approach it would be necessary to lower the key of our note. Our aim must remain what it is, but we must be prepared to negotiate for less than the whole so long as it is unmistakably of the same kind and has in it inherent possibility of expansion. I have found that nowhere, with the only exception of Aundh libtech_22_footnotelibtech_23_footnote, are the Princes ready to part with
 
 all the power in favour of the people. Nor is the Paramount Power anxious for the people in the States to receive full responsible govern- ment. If I interpret its mind correctly, assuming that an institution can have a mind, it would be sorry if any State of importance copied the example of Aundh. But, what is most important of all, the States people themselves, as a mass, are nowhere prepared to pay the price. There is no mistaking the awakening that has taken place in the States. But it is not enough for the great purpose to be attained. It will be well to recognize this fact. In aiming beyond our capacity we are likely to lose all. I would give much to have in all the States a reign of law instead of the reign of a person or persons, however well-meaning they may be. I can then see my way to build up responsible govern- ment on the solid foundation. But responsible government, which is only a gift without the will and the power of the people behind it, will be a mere paper responsibility, hardly worth the paper on which it may be printed.
 The second object of suspension is closely related to the foregoing. If it is a fact that the atmosphere for immediate responsible government among the States is not propitious and that the people are not ready to pay the price, it follows that they should have the proper training for it. I am not likely, lightly and in the near future, to advise mass satyagraha anywhere. There is neither adequate training nor discipline among the people. I have not the shadow of a doubt that the people at large should pass one or more positive tests. Mere abstention from physical violence will not answer our purpose. In the centre of this programme of positive tests I unhesitatingly put the spinning- wheel and all it means. If there is quick response, this can be a short course. But it may well be a long course if the people do not make an enthusiastic response. I know no other programme than the fourfold constructive programme of 1920. If the people do not take it up whole-heartedly, it is proof enough for me that they have no ahimsa in them, or not the ahimsa of my conception, or, say, they have no confidence in the present leadership. For me there is no other test but what I have ever put before the nation since 1920. The new light tells me that I must not weaken as I have done before in exacting the disci- pline I have mentioned. I can quite clearly see my way to advise civil disobedience wherever the conditions mentioned are amply ful-filled. That civil disobedience will be individual but in terms of ahimsa far more effective than any mass civil disobedience of the past. I must own that the past movements have been more or less tainted. I have no
 regret for them. For I knew no better then. I had the sense and humi- lity to retrace my steps whenever I discovered blunders. Hence the nation has gone forward from step to step. But the time has come for a radical change in the direction indicated.
 Thus my opinion on Travancore has resolved itself in the enun- ciation of my present mental condition and its reaction on the Travancore situation.
 To sum up: (1) suspension of mass civil disobedience should be indefinite; (2) there should be the will among the State Congress people to open a way to honourable negotiation with the authorities;
 (3) there should be no anxiety about those satyagrahis who are in prison or new ones. If the spirit of satyagraha is rightly assimilated, these imprisonments and disabilities should hearten the people; (4) the pitch of the immediate demands should be lowered if necessary, in order to quicken the progress towards the final goal; (5) the condition precedent to any civil disobedience is the fulfilment by the general mass of the constructive programme as a test, if nothing more, of their coming under the discipline of the State Congress.
 It is hardly necessary for me to say that it is open to the workers to reject my advice. They should adopt it only if it appeals to their heads and their hearts and tallies with their own reading of the local situation of which I own they must be better judges.libtech_24_footnote
 BOMBAY, June, 4, 1939
 Harijan, 10-6-1939
 "
12,"June 5, 1939",TELEGRAM TO C. P. RAMASWAMI AIYER,"
  
 BIRLA HOUSE, BOMBAY
 June 5, 1939
 SIR C. P. RAMASWAMI TRIVANDRUM
 HOPE    IF    STATE    CONGRESS    ADOPT MY   ADVICElibtech_25_footnoteYOU	WILL MAKE	GENEROUS	RESPONSE.
 From a copy: Pyarelal Papers. Courtesy: Pyarelal
 
 
  "
13,"June 	5, 1939",TELEGRAM TO AMRIT KAUR,"
         RAJKUMARI 	AMRIT 	KAUR 	SIMLA      BOMBAY  June 	5, 1939 
  NOT	EVEN	ABLE	WRITE	THREE	DAYS.	ALL	WELL.	LOVE.     From 	the original: C. W. 3916. Courtesy: Amrit Kaur. Also G.N. 7225   BAPU "
14,"June 	5, 1939",TELEGRAM TO PHIROZSHAH DAMRI,"
       BIRLA 	HOUSE, BOMBAY,  June 	5, 1939  PHIROZSHAH 	DAMRI  BHAVNAGAR  READ	DAILY	PRESS	AND	“HARIJAN”.	DOING	MY	BEST.  From 	a copy: Pyarelal Papers. Courtesy: Pyarelal   "
15,"June 	5, 1939",LETTER TO AKBAR HYDARI,"
            DEAR 	SIR AKBAR,     B IRLA 	HOUSE, BOMBAY  June 	5, 1939 
 Many 	thanks for your letter of 30th ultimo and telegram.  	I am pleading with the Aryasamajists to give up civil disobe- dience 	and with you to grant their minimum request. It is unfortunate that 	the talks with Mr. Hollins broke down.libtech_26_footnoteI would still suggest your making a gesture. Of 	course new constructions should be subject to permission which 	should be governed by fixed rules and times. You alone can end the 	agony. Why wait for the constitutional reform?  Yours sincerely,  M. K. GANDHI  From 	a photostat: G. N. 6844    
  "
16,"June 5, 1939",LETTER TO KUNVAR SIR JAGDISH PRASAD,"
  
 June 5, 1939
 DEAR SIR JAGDISH,
 Many thanks for your full letter of 31st ultimo on the S. A. Indian question. I share the hope with you that H. M.’s Government will make effective representations. The expression Commonwealth of Nations, has no meaning for us if what is going on in S. A., Kenya, etc., is its connotation. I had a full chat with Sir Girjashankerlibtech_27_footnote. . .libtech_28_footnote
 Yours sincerely,
 M. K. GANDHI From a copy: Pyarelal Papers. Courtesy: National Archives of India"
17,"June 	5, 1939",LETTER TO MITHUBEHN PETIT,"
  
      DEAR 	SISTER,  BOMBAY  June 	5, 1939 
  	I have your letter. I wish your function success. You certainly have 	the blessings of us both. 
      MITHUBEHN 	PETIT KASTURBA 	SEVASHRAM MAROLI  From 	a microfilm of the Gujarati: M.M.U./II  Blessings 	from  BAPU "
18,"June 	5, 1939",LETTER TO NIRMALA GANDHI AND SUMITRA GANDHI,"
       BOMBAY,  June 	5, 1939  CHI. 	NIMU,  	I received your letter. I am not sending over Kanam to you. You need 	not therefore wait for the day I leave. You should complete your 	studies there. The figure of expenditure you have put down for your 	books is correct. You may take charge of Kanam after you are free 	from there. Do not worry about him. You may send for Usha.     
 CHI. SUMI,
 I got your letter. Improve your handwriting, but however indifferent it may be, do keep writing to me.
      SHRI 	NIRMALABEHN 	GANDHI 	KANYA 	GURUKULA  DEHRA 	DUN 	U.P.  Blessings 	from  BAPU 
  From 	the Gujarati original: Mrs. Sumitra Kulkarni Papers. Courtesy: Nehru 	Memorial Museum and Library   "
19,"June 	5, 1939",LETTER TO BHOLANATH,"
          BHAI 	BHOLANATH,         BOMBAY,  June 	5, 1939 
 I 	got your letter. The aims should not be changed now. Developments 	in Jaipur and other places may be awaited. "
20,"June 	6, 1939",TELEGRAM TO AMRIT KAUR,"
        From 	a photostat of the Hindi: G.N. 1376           RAJKUMARI 	AMRIT 	KAUR 	MANORVILLE  SIMLA 	W.  Blessings 	from  BAPU          BOMBAY,  June 	6, 1939 
   
         FRONTIER   VISIT   POSTPONED.   REACHING   SEGAON   EIGHTH     MORNING.   EXPECT   YOU	THERE.               
     From 	the original: C.W. 3917. Courtesy: Amrit Kaur. Also G.N. 7226  BAPU 
  "
21,"June 	6, 1939",TELEGRAM TO MIRABEHN,"
        MIRABEHN  CARE 	POSTMASTER  MANSEHRA         BOMBAY,  June 	6, 1939 
  AGAIN	HELD	UPlibtech_29_footnote	TILL	END	MONTH.    From 	the original: C.W. 6444. Courtesy: Mirabehn. Also G.N. 10039.   BAPU "
22,"June 	6, 1939","INTERVIEW TO KOLHAPUR STATE PRAJA PARISHAD
		DEPUTATION","
       BOMBAY,  June 	6, 1939  That 	he would not object to any State, which is really ready for it, 	resorting to the direct step of civil resistance towards achieving 	responsible government and that he always recommended it to such 	States but that he would not be willing to allow any State to launch 	satyagraha unless he was satisfied that the State was fully prepared 	for it, was the view expressed by Gandhiji. The deputation asked 	Gandhiji several questions to which he gave answers. The following 	are some of the questions and answers :  Q. 	Even in 	spite of 	the fact that at 	present the 	Kolhapur State 	authorities are 	not in 	a mood to negotiate 	with the Parishad 	workers, in 	view of your  latest  	statementlibtech_30_footnoteon the 	Travancore State 	should negotiations be 	started with 	the State authorities?  A . My 	statement is meant only for the Travancore State. I know more than 	anyone that the State authorities in any state are never willing to 	have negotiations with their people. This I have realized from the 	talks I had with Mr. Virawala in Rajkot. Negotiations should always 	be started in an honourable way and for such negotiations there 	should be a suitable and proper atmosphere. If that is not possi- 	ble in your State, it is far better for you not to start 	negotiations at an immature time. I found that opportunity and I 	have issued that statement concerning Travancore only.     the 	preceding item.  
 Q. What should the workers do on whom notices have been served by the Durbar to be present before the court failing which their properties will be confiscated?
 A . There is no objection in being present before a court. But it would be noble to lose the properties remaining outside the State and to work for ideals, like Garibaldi, Mazzini, etc. It is a sin even to hold properties in a State where no law prevails. Here you may think that the people will think in a different way about your staying outside the State and they will get demoralized. But if you really lose your property and if the people are convinced that you work sincerely for them, you need not fear demoralization of any kind in them. You should always be sure that self-sacrifice carries public support.
 The Hindu, 10-6-1939
 "
23,"June 7, 1939",NOTES,"
  
 LEADERS MUST LEAD
A Cutch worker came in yesterday and said  :
 Some leaders in Cutch are telling the people there that but for your stopping civil disobedience they would today be enjoying responsible government or something near it.
 I must deny having stopped civil disobedience in Cutch or for the matter elsewhere. All I gave was my opinion. I had told Shri Mulraj who had come to consult me that the workers should weigh my opinion in the light of their own personal experience of things and adopt it only if it coincided with their own experience. I should be noted that my opinion was not given publicly. If it was not acceptable to the local leaders, it need never have been published. Even now in Cutch as elsewhere responsible leaders are free to act according to their own judgment. We should never develop the requisite qualities of leadership, unless leaders shoulder responsibility and even dare to commit mistakes in acting contrary to the advice of persons like me. Here there would be no question of indiscipline, for I am not in active command anywhere. I give advice as an expert when reference is made to me. Those who seek my advice will wrong themselves and those whom they lead, if they will suppress their own judgment when it seems contrary to mine, especially when mine is not based on direct local knowledge.
 JAIPUR AGAIN
 Things are moving much too slow in Jaipur. The papers repor- ted that a settlement between the Durbar and the people was imminent
 and that Seth Jamnalalji and his co-workers would  be  free.  The matters in dispute seem to be incredibly simple. Civil disobe-dience was decided upon only to vindicate civil liberty. It was resorted to when even the right of the Praja Mandal to function for the purpose of educating the people in a constitutional manner to agitate for local responsible government in the State was questioned. Some time ago a communique was issued by the Durbar setting forth the conditions for the recognition of the Praja Mandal. Surely the Durbar could easily have adjusted the conditions to suit the civil disobedience leaders. Thus, for instance, the condition that “no office-holder of the local association shall be also an office-holder of any political association outside the State” seems to be vexatious. Why should Seth Jamnalalji be disqualified from being President of the Praja Mandal by reason of his being a member of the Working Committee of the National Con- gress? Or is the condition specially aimed at him? An explana-tion is necessary. There are other conditions which too require eluci-dation. The last two are :
  That 	the Association shall 	undertake to represent 	aspirations and 	grievances of 	the people of 	the Jaipur State through 	the proper 	channel as they 	develop from time to time 	under the constitution 	established by His 	Highness the 	Maharaja Saheb Bahadur, and  That 	membership shall 	be restricted 	to persons 	domiciled in 	Jaipur State. 
 Both are vague. Why should the people not be free to advocate reforms in advance of what the State is prepared to grant? But the meaning of the penultimate condition seems to restrict this natural right. And the term ‘domicile’ is a risky legal term of little political use. Why should not the homely word ‘resident’ be used instead?
 BOMBAY, June 7, 1939
 Harijan, 10-6-1939
 "
