footnote_no,footnote
libtech_80_footnote,"1Dated May 5, the 	addressee’s telegram read: “Your letter. What can I say about 	matters 1 do not understand? I feel lost in strange country where 	you are the only familiar landmark and I try to grope my way in dark 	but I stumble. Whatever happens my love and thoughts will be with 	you” (Gandhi-Nehru Papers, 1933). For Jawaharlal Nehru’s letter 	of the same date, vide 	Appendix “Letter 	from Jawaharlal Nehru”, 5-5-1933."
libtech_81_footnote,2Narandas Gandhi
libtech_82_footnote,"1Gandhiji was 	to commence 	the fast 	for purification of 	himself and 	his associates 	on the 	noon of May 	8 and 	end it on the 	noon of May 	29; vide “Statement 	 on Fast”, 30-4-1933"
libtech_83_footnote,1The addressee had 	under Gandhiji’s instruction sent a report ailing Ashram inmates. 	He had also expressed surprise over the sceptical attitude of the 	members of Gandhiji’s family towards nature cure.
libtech_84_footnote,1Ramabehn Joshi
libtech_85_footnote,2Gandhiji’s 	experiment of subsisting on raw and uncooked food war conducted 	during the summer of 1929. He frequently wrote about it in Young 	India.
libtech_86_footnote,"1Beginning “Uth jag musafir bhor bhai”; “arise, awake, O traveller, it is morning now.”"
libtech_87_footnote,2Jamnabehn Gandhi
libtech_88_footnote,3Amina G. Qureshi
libtech_89_footnote,1The addressee had 	pointed out at the Bombay Conference that the workers for 	anti-untouchability could accomplish more by welcoming Harijans to 	their houses than by collecting or giving donations for the fund. 	This remark followed the announcement of Madan Mohan Malaviya to 	collect Rs. 25 lacs for the anti-untouchability fund.
libtech_90_footnote,"2From the similarity in contents of this and the other letters of May 2, it appears that this was written some time between May 2 and May 8."
libtech_91_footnote,"1Vide “Letter 	to Narandas Gandhi”, 1/2-5-1933."
libtech_92_footnote,"2This was in reply 	to the addressee’s letter (S.N. 21088) dated April 30, 1933, 	appealing to Gandhiji to give up civil disobedience and to 	co-operate with the Government in order to work out the constitution 	outlined in the White Paper published on March 17, 1933."
libtech_93_footnote,"3Vide “Letter 	to J. D. Jenkins”, 27-4-1933."
libtech_94_footnote,"1The telegram 	was in 	reply to 	the addressee’s, 	which read: “As 	old friend, fellow-worker 	and medical 	man your grave decision 	has shaken 	me deeply. 	Having read 	statement my difference with you on moral issue persists but you are 	best judge of  it. I 	do not ask you give 	up decision 	but consider 	unfit to bear 	strain. Your statement 	refers  to  your  desire  	not   to 	  die   and   on   basis  	 of   its 	  implication   I 	  want your promise 	to break 	your fast if and 	when medical 	attendants regard your 	life in danger.”"
libtech_95_footnote,"1Vide “Letter to Narandas Gandhi”, 1/2-5-1933 and “Letter to Narandas Gandhi”, 3-5-1933.."
libtech_96_footnote,"2From Mahadevbhaini 	Diary, Vol. III, p. 	284"
libtech_97_footnote,3Ansaris are the 	descendants of the Sheikhs who succoured the Prophet in Medina after 	his flight from Mecca.
libtech_98_footnote,"4Vide 1st 	footnote to “Telegram to Mirabehn”, 2-5-1933."
libtech_99_footnote,1From the postmark
libtech_100_footnote,1Pyarelal Nayyar
libtech_101_footnote,"1This appeared under 	the title, “Sparks from the Sacred Fire-II (Another Interview with 	Mahadev Desai)”."
libtech_102_footnote,"1As given in Bapuna Patro-9: Shri Narandas Gandhine, Pt. II. Also from the reference in the letter to Gandhiji’s talks with C. Rajagopalachari and Shankerlal Banker on May 4, 1933."
libtech_103_footnote,"2For Gandhiji’s 	talk with C. Rajagopalachari, vide 	Appendix “Talk with 	C. Rajagopalachari”, 4-5-1933."
libtech_104_footnote,"3The report in 	Harijan adds: 	“The next day, however, C. R. came laughing and said ‘there was 	no occasion for the apology, the irritation was more on our side 	than yours, and we have now decided to have no examination’ ”"
libtech_105_footnote,"1R. V. Shastri, 	Editor, Harijan"
libtech_106_footnote,"2Vide “Letter to Narandas Gandhi”, 26-4-1933.."
libtech_107_footnote,"1Vide “Telegram 	to Narandas Gandhi”, 5-5-1933.."
libtech_108_footnote,1As given in an 	unknown hand at the end of the letter in the source
libtech_109_footnote,2The addressee was 	planning to go back to Delhi and had undertaken a fast in accordance 	with his practice to fast for a day or two before commencing a 	journey which involved change of climate.
libtech_110_footnote,"3Vide “Letter 	to Hiralal Sharma”, 2-5-1933."
libtech_111_footnote,"1Vide “Human Manufacture [-I]”, 29-4-1933."
libtech_112_footnote,2The addressee had 	requested Gandhiji to call a meeting of Harijan leaders to. consider 	Ambedkar’s proposals regarding the Poona Pact and had suggested 	that joint meetings and bhajans 	by caste Hindus and 	Harijans should be held in temples thrown open to Harijans.
libtech_113_footnote,"3Held in Delhi under 	the presidentship of Dr. B. S. Moonje. Among others, the conference 	passed a resolution expressing concern over Gandhiji’s proposed 	fast and appealed to every individual to eradicate untouchability."
libtech_114_footnote,"4The massage was 	reported under the date-line: “New Delhi, May 6, 1933”."
libtech_115_footnote,1The source has “contention”.
libtech_116_footnote,"1For the telegram from Kunwar Maharaj Singh, India’s Agent General on South Africa, vide “A Confession and a Warning”, 6-5-1933."
libtech_117_footnote,"1Vide “Telegram to Dr. M. A. Ansari”, 4-5-1933."
libtech_118_footnote,1Gandhiji’s comments were preceded by a letter from her intended for publication in newspapers.
libtech_119_footnote,"1May 6, 1933"
libtech_120_footnote,2Shaukat Ali and Mahomed Ali
libtech_121_footnote,"3Vide “Statement on Fast”, 30-4-1933."
libtech_122_footnote,1Monster-like
libtech_123_footnote,"1In reply to his 	letter dated May 5, 1933, which read: “Your fast has posed a 	question for all, ‘what is my dharma?’ I undertake to do 	anything you would ask me to, but please do give up the fast” 	(S.N. 21175)."
libtech_124_footnote,"1Vide “Statement 	on Fast”, 30-4-1933 and “His Will be Done”, 6-5-1933."
libtech_125_footnote,2Imperious
libtech_126_footnote,"1Vide “Letter to Narandas Gandhi”,27-4-1933."
libtech_127_footnote,"1As given in the source. However there appears to be some doubt as to its correctness. According to Mahadevbhaini Diary, Vol. III, p. 255 the idea of the fast mentioned in the letter came to Gandhiji on April 30."
libtech_128_footnote,"2For letters to 	Gomatibehn Mashruwala, Ramji G. Badhia, Anasuyabehn Sarabhai and 	Lakshmibehn M. Sharma, presumably written on May 6, 1933."
libtech_129_footnote,"1Vide 1st footnote to “An Example to Copy”, 29-7-1933."
libtech_130_footnote,2Mridula Sarabhai
libtech_131_footnote,"1Vide 1st footnote to “An Example to Copy”, 29-7-1933."
libtech_132_footnote,"2This was to commence on May 8, 1933"
libtech_133_footnote,"3Kedarnath Kulkarni, Kishorelal Mashruwala’s guru"
libtech_134_footnote,1This sentence is translated from the manuscript of Mahadev Desai’s Diary.
libtech_135_footnote,"1In the source, the superscription is in Devanagari."
libtech_136_footnote,2To numerous friends and admirers who called on him from 8 a.m. till sunset
libtech_137_footnote,3Extracted from “Sparks from the Sacred Fire-II (Another Interview with Mahadev Desai)”. On being asked how far this fast inaugurated “a new era in the socio-religious movement’” Mahadev Desai explained that he would only repeat “what Gandhiji said in a compact little Press interview”.
libtech_138_footnote,"4From Mahadevbhaini Diary, Vol. III, PP.  293-4"
libtech_139_footnote,1Polak and his wife 	had sent their prayers.
libtech_140_footnote,1Wife and daughter 	of the addressee
libtech_141_footnote,"1Vide “The 	Beginning of the Yajna”, 7-5-1933."
libtech_142_footnote,1Brother and sister-in-law of Kasturba Gandhi
libtech_143_footnote,2ibid.
libtech_144_footnote,"1Vide “Letter 	to Narandas Gandhi”, 5/6-5-1933.."
libtech_145_footnote,"1Vide also 	“Letter to Narandas Gandhi”, 7-5-1933."
libtech_146_footnote,"1Vide “Letter 	to Kasturba Gandhi”, 7-5-1933."
libtech_147_footnote,1The name has been omitted.
libtech_148_footnote,"2 In the source, this and the preceding telegram have been drafted on the same"
libtech_149_footnote,"3 The source has “7”, but the letter was written on “Monday”, which was May"
libtech_150_footnote,4The cable from 	London read: “Accept your decision. Understand. Lone. Charlie.”
libtech_151_footnote,4As in the source
libtech_152_footnote,"1Vide “Telegram to G. D. Birla”, 2-5-1933."
libtech_153_footnote,"2Vide “Letter 	to Mirabehn”, 6-5-1933."
libtech_154_footnote,"3The addressee 	had invited 	Gandhiji to stay 	in her 	bungalow in 	the event 	of his 	release, Vide 	also “Interview to 	Associated Press of 	India”, 8-5-1933."
libtech_155_footnote,
libtech_156_footnote,"5Vide “Letter 	to Manibehn Patel”, 6-5-1933."
libtech_157_footnote,"1The source had reported: “At Lady Thackersey’s house, Gandhiji told the Associated Press representative that he was informed of his release only at quarter to seven by Col. Doyle, Inspector-General of Prisons. Asked if he will be staying at Lady Vithaldas Thackersey’s house throughout the fast, Gandhiji said that he was not now sure about this.”"
libtech_158_footnote,"1The statement, as desired by Gandhiji, was released at 11.30 p.m. after its approval by M. S. Aney, Acting President of the Indian National Congress. For Aney’s statement suspending the civil disobedience movement, vide Appendix “M."
libtech_159_footnote,"2The statement was issued at 12 noon, soon after Gandhiji had commenced his fast."
libtech_160_footnote,"1The telegram was in reply to the addressee’s received on May 8, 1933, which read: “Long to be with you. Will await your message. Love from me and Ranjit”."
libtech_161_footnote,"1Totaram Sanadhya, an Ashram inmate"
libtech_162_footnote,1Vide the following two items.
libtech_163_footnote,"2From the reference to the suspension of civil disobedience, which was announced on this date"
libtech_164_footnote,1Vide the 	preceding item.
libtech_165_footnote,"1On May 6; vide 	“Letter to Narandas 	Gandhi”, 7-5-1933.."
libtech_166_footnote,2ibid
libtech_167_footnote,1The telegram was in 	reply to the addressee’s from Sabarmati Jail received on this 	date. It read: “It appears from papers prisoners not to be 	released. I therefore ask your permission to apply Government for 	two months leave that I may come to you. Very anxious. Wire reply. 	Mira sends love. She is finding peace courage in prayer.”
libtech_168_footnote,"2In the source, what 	follows is in Gandhiji’s hand."
libtech_169_footnote,"3In the source, the 	superscription is in Devanagari."
libtech_170_footnote,4Gandhiji had sent 	him a note suggesting that he should return to Delhi; vide
libtech_171_footnote,"1Vide “Letter 	to Narandas Gandhi”, 8-5-1933."
libtech_172_footnote,"2In the source, this 	sentence is in Hindi."
libtech_173_footnote,"1According to The 	Bombay Chronicle, 13-5-1933, 	this was “dictated” by Gandhiji on May 11, 1933."
libtech_174_footnote,"2In the source, the 	sheet containing the draft of Gandhiji’s telegram bears also the 	following remark in Gujarati: “Do not now stoop to cracking coal 	with the mouth which you have always used for chewing pan. Have 	trust in God. Overcome your delusion that we are the body. Repeat 	Ramanama. Bapu.”"
libtech_175_footnote,"3In Bapu’s 	Letters to Mira, Mirabehn 	explains that this was “written by Bapu himself on the letters 	reporting the progress of his fast”. This was added to a letter of 	even date from Mathuradas Trikumji from “‘Parnakuti’, Poona”, 	which read: “Bapuji enters today the third day of his fast. on the 	first day after his release towards night, he dictated his statement 	on the situation which meant a considerable expenditure of energy 	but it was inevitable. Yesterday he worked less and today I hope he 	will exert still less. The relieving feature is that he himself has 	made up his mind to conserve energy as much as possible. He sleeps 	well and remains in bed. Devdas, Brijkishan and myself and other 	friends do our best to lighten his ordeal as much as is possible for 	us. I am fully confident that he will successfully go through the 	ordeal.”"
libtech_176_footnote,"1Under the date-line 	“Poona, May 11, 1933”, The 	Bombay Chronicle, 12-5-1933, 	had reported: “ ‘I would love to tie with my head on the lap of 	Doctor Ansari’, said Gandhiji, who, though in weak condition, felt 	extremely happy when he was told by Mrs. Sarojini Naidu of Dr. 	Ansari’s willingness to come over to Poona and asked whether Dr. 	Ansari should be sent for. When he was informed of the above, Dr. 	Ansari replied from Delhi on phone: ‘I will never allow Bapu to 	die on my lap. I will never allow him to die at all. I will be with 	Bapu as soon as possible.’ ”"
libtech_177_footnote,"1The letter was in 	reply to the addressee’s (S.N. 21231) dated May 8, 1933."
libtech_178_footnote,"1This was added to a 	letter of even date from Mathuradas Trikumji to Mirabehn, which 	read: “Bapuji gets your letter regularly. He completes today six 	days of his fast during which time his condition on the whole has 	been satisfactory. Yesterday was held a consultation of doctors who 	have issued their bulletin which must have appeared in today’s 	Press. They are not pessimistic. A very useful suggestion came from 	Dr. Deshmukh; he recommended the Vichy water in lieu of ordinary 	water. Bapuji after ascertaining facts about it readily agreed to 	take it and it has wonderfully suited him. It is expected to keep 	acidity under check. From yesterday the full text of the Gita 	is being recited to 	him. In the evening he has music. He remains cheerful.”"
libtech_179_footnote,"2Vide “Letter 	to Madan Mohan Malaviya”, 2-5-1933."
libtech_180_footnote,"3These were 	published under the title “Swarna-Sutra”, that is, golden 	sayings."
libtech_181_footnote,"1Malaviyaji in his telegram (S.N. 21302) of May 15 to Devdas Gandhi had suggested that “‘Dhruva Katha’ (Bhagavata: fourth skandha-eighth, ninth adhyayas) also ‘Gajendra Stuti’ (Bhagavata: eighth skandha-second, third, fourth adhyayas)” should be read out to Gandhiji."
libtech_182_footnote,2As supplied by the 	addressee
libtech_183_footnote,"3Mirabehn explains: 	“In the letter reporting the progress of the fast which 	accompanied this, the following is written by Mathuradas: ‘The 	lines at the back Bapu penned at about 2 p.m. on Friday. He wrote 	them without using specs, and hence that incomplete sentence.’ ”"
libtech_184_footnote,"1Dated May 19, it 	read: “We both brothers congratulate you Mahatmaji on your noble 	fast for a noble cause. Our daily prayers for your long life to ever 	serve the depressed of India.”"
libtech_185_footnote,"2Kasturba Gandhi was 	released from Sabarmati Jail on May 13, 1933."
libtech_186_footnote,3The letter is not 	translated here. The correspondent had reported that three Harijan 	sevaks of his village had invited Harijans to dinner on the 	Ramanavami Day and served them drinking water in their own lotas. 	As a result of this the orthodox sections of the village had 	ostracized them and the barber and the washerman had refused to 	serve them. He hat sought Gandhiji’s advice about taking the 	matter to the court.
libtech_187_footnote,"1Gandhiji had 	added this 	to the 	letter dated May 	21, 1933, from 	Mathuradas Trikumji 	to Mirabehn 	which read: “. . 	. It is not 	yet 7 a.m. 	Bapu is fast 	asleep in 	the porch 	facing the Yeravda 	Central Prison. And I 	am writing 	these lines from a 	corner from where I 	constantly have 	a look 	at him. 	He lies 	in his 	cot like a 	sweet child; 	beaming with 	brightness. None 	who looks merely at 	his face can believe 	that he 	has not 	touched food 	all these 	13 days. 	All is 	going on 	smoothly. He 	is now taking 	Sinhagad water—a place 	famous in the history 	of Maharashtra. 	He himself 	stayed for   a 	few days in 	that fortress in 	1920. He 	likes it 	very much and 	the historic associations 	of the 	place have drawn him 	towards it 	and its water. 	Dr. Dinshaw 	Mehta who nurses 	him has a 	branch of 	his clinic 	there and it 	is he who is 	responsible for 	securing water 	from there. He 	with his fiancee 	is rendering 	splendid service to Bapu. 	Bapu enjoys peace 	of mind 	and is 	attaining more and 	more the 	spirit of 	detachment. Mahadevbhai 	has gone 	yesterday to the 	Ashram. Bapu has 	added himself these lines 	without specs and 	hence duplication of 	letters. The 	letter was 	about to 	be posted when he 	asked for 	it. N.B. I am writing you 	daily without fail, and Mahadev wrote to you yesterday. Your last 	letter is dated 	May 19, 1933.”"
libtech_188_footnote,"1For Mahadev Desai’s account describing the breaking of the 21-day fast, vide"
libtech_189_footnote,"2From The 	Bombay Chronicle, 	22-5-1933"
libtech_190_footnote,"3Bapat who was on a 	sympathetic fast from May 8 in Ratnagiri Jail had replied: “Deeply 	grateful. I am in God’s hands as you are. Please don’t worry. 	Death or life, let God decide.”"
libtech_191_footnote,"1In the source, the 	superscription is in Devanagari."
libtech_192_footnote,"1For his talks with 	Gandhiji on June I and 2, vide 	Appendix “Talks 	with C. Rajagopalachari”, 1-6-1933."
libtech_193_footnote,"2Extracted from Mahadev Desai’s “Sparks from the Sacred Fire-IV”. Gandhiji had dictated the message to Mahadev Desai, who read it out."
libtech_194_footnote,"1Narayan Desai, 	Mahadev Desai’s son"
libtech_195_footnote,"2This was 	supplemented by an account by Mahadev Desai of the breaking of the 	fast; vide Appendix 	“Breaking the Fast”, 3-6-1933."
libtech_196_footnote,"3From the reference 	to the milk treatment 	(vide “Letter 	to Mirabehn”, 	21-6-1933) and 	the proposal to 	meet the 	addressee in June"
libtech_197_footnote,"4Dinshaw Mehta, a 	well-known naturopath of Poona"
libtech_198_footnote,"5Bal Kalelkar, 	addressee’s son"
libtech_199_footnote,6In the source some 	portion is scored out.
libtech_200_footnote,"1The cable was in 	reply to the addressee’s received on June 4, 1933, which read: “My 	dearest love Ansari. Take absolute rest. Doing utmost obtain release 	prisoners. Hope issue remains unprecipitated. Time essential this 	end.”"
libtech_201_footnote,"1In the source, 	this was followed by Mahadev Desai’s note, which read: “Bapu   	is getting on very well indeed. The weight accurate to an ounce taken today was 88 Ib."
libtech_202_footnote,"2Brijkrishna 	Chandiwala, a Congress worker of Delhi"
libtech_203_footnote,"3Secretary, Dakshina 	Bharat Hindi Prachar Sabha, Madras"
libtech_204_footnote,1Addressee’s 	daughter
libtech_205_footnote,1The printed 	source has “Love. Bapu”.
libtech_206_footnote,"1 Professor Manekrao, well-known bone-setter and founder of a gymnasium at"
libtech_207_footnote,"2Vide “Letter 	to Mirabehn”, 3-6-1933."
libtech_208_footnote,"1Dr. Motibhai D. 	Patel, an eminent surgeon of Ahmedabad"
libtech_209_footnote,"2Vide “Letter 	to Mirabehn”, 7-6-1933."
libtech_210_footnote,"1Vide “Letter 	to Manu Gandhi”, 7-6-1933"
libtech_211_footnote,"2The telegram was in reply to the addressee’s received on June 8, 1933, which"
libtech_212_footnote,"1With Lakshmi, daughter of C. Rajagopalachari"
libtech_213_footnote,"1The cable was in 	reply to the addressees’ received on June 10, 1933, which read: 	“Rejoice you have been spared to continue work for Indian 	untouchables and social and national freedom. Fenner Brockway, James 	Maxton, John McGovern, Members Parliament, Girdharilal Puri, 	Gurditsingh Dara, Secretary, 33 Staldates oxford.”"
libtech_214_footnote,"1The telegram was in reply to the addressee’s dated June 13, 1933, which read: “Thanks attack short lived. Am quite well. Only weak. Hope to meet you twenty-second. Praying you may soon regain full strength.”"
libtech_215_footnote,2Gandhiji was at this time staying at Lady Premlila Thakersey’s residence ‘Parnakuti’.
libtech_216_footnote,1Mahadev Desai’s 	postscript to this 	letter read “There is 	just a 	minute to 	add a postscript. The 	milk treatment consists 	of feeds 	of 6 to 8 ounces 	every three quarters of 	an hour. The 	milk is 	unboiled. Goats are 	milked early morning 	after the udders 	are properly 	washed with permanganate of 	potash and 	the milkman’s hands 	washed with hot 	water. The 	milk is 	then kept in 	a nice refrigerator and 	keeps wonderfully cool 	and tastes 	very nice. From today Bapu has been allowed to add two dates to each 	feet. 6 Ib. each day.”
libtech_217_footnote,"1Meerut Conspiracy Case, in which Justice Yorke found the Communist lnternational in Russia responsible for armed risings with a view to overthrowing existing Governments for establishing Soviet Republics by means of inciting antagonism between capital and labour, conducting strikes, etc. The judgment pronounced the accused guilty of taking part in this conspiracy, which aimed at depriving the King of the Sovereignty of British India and convicted 27 out of the 30 accused to sentences ranging from transportation for life to rigorous imprisonment for three years."
libtech_218_footnote,"2Malaviya had sent a telegraphic reply which read: “Though I do not approve the sambandh, I wish Devdas and his spouse all happiness.”"
