chapter_no,date,title,content
11,"March 	1, 1937",LETTER TO S. AMBUJAMMAL,"
            CHI. 	AMBUJAM,         SEGAON,  March 	1, 1937 "
12,"March 	2, 1937",LETTER TO RABINDRANATH TAGORE,"
  	I have your letter. What is this—first you are lazy about writing 	to me and then you apologize. We should apologize only if in spite 	of our best efforts we fail to do anything. Yes, it is a different 	thing if you were not able to write because of measles. Hope Mother 	is well now. I do intend to come to Madras for the conference. We 	shall meet then. Kanu tries to play on the vina occasionally.  Blessings 	from  BAPU  From 	the Hindi original. Ambujammal Papers. Courtesy: Nehru Memorial 	Museum and Library       SEGAON, WARDHA,  March 	2, 1937  DEAR 	GURUDEV,  	Your letterlibtech_13_footnotehas 	caused me much distress. That a letterlibtech_14_footnotewhich was written out of love and reverence should 	have been so misunderstood is a revelation. There was no question of 	suspicion and, therefore, no question of misjudging you. I simply 	put before you my meaning of trusteeship. I have been trustee before 	now of several institutions and I have worn myself out to see that 	they were properly financed. Acceptance of the burden by me of 	Visvabharati could      
 mean nothing to me unless it at least meant that I would be able to discharge the financial burden. As to the breach of promise, I thought myself to be so near you that I could dare playfully to accuse you of  a contemplated breach of promise. My motive was absolutely plain. I wanted, somehow or other, to wean you from any further beggingexpedition—a phrase which you and I used often enough in Delhi. Of course I know your religion and all India is proud of it. Let us have as much of it as you can give but never with the burden hanging over your head of collecting money for Visvabharati against the expression of yourself before the public.
 I hope this letter will undo the grief that has been caused to you by my previous letter.
With love and reverence,
 Yours,
 M. K. GANDHI
 From a photostat: G.N. 8749.
 "
13,"March 	2, 1937",LETTER TO KRAUSE,"
           MY 	DEAR KRAUSE,     SEGAON, 	WARDHA, 	  C.P.,  March 	2, 1937 
  	You are kind—giving me so many letters. I shall never forgive 	myself for my letter to you in Bombay not being in time. I see that 	you cannot come to Wardha. I shall await your fuller letter giving 	me your impressions. I will not discuss the preliminary opinion that 	you have given about the situation here. I hope you will have a 	pleasant voyage.  Yours sincerely,  M. K. GANDHI  From 	the original: C.W.10859   "
14,"March 	2, 1937",LETTER TO NAVINCHANDRA N. DESAI,"
        CHI. 	NAVIN,     March 	2, 1937 
  	I got your letter. You seem to be doing good work. May you succeed 	in your effort. The boys and girls always have my blessings. Guard 	their character. May they ever grow in body, mind and sprit.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 2171 "
15,"March 	2, 1937",LETTER TO TARABEHN N. MASHRUWALA,"
  
 
 
SEGAON,
    CHI. 	TARI,  March 	2, 1937 "
16,"March 	2, 1937",LETTER TO BHAGWANJI P. PANDYA,"
  	You never adhere to your dates. Nine times you yourself fail to 	stick to them and the tenth time Providence prevents you. Thinking 	that you must certainly have left for Ahmednagar, I wrote to you 	there. Perhaps the letter will reach you after wandering from place 	to place, for now your going to Ammednagar is uncertain and even 	after going there who knows for how many days you will stay there. 	Bachu must have recovered.  Blessings 	from  BAPU  Form 	a photostat of the Gujarati: G.N. 6701. Also C.W. 4346. Courtesy: 	Kanubhai N. Mashruwala       March 	2, 1937  CHI. 	BHAGWANJI,  	I got your letter. You should do whatever little service comes 	naturally to you and be satisfied. Let [the mind] wander if it will. 	If you do not worry unduly, in course of time it will calm down or 	the body will fall. About the body, whether one’s own or 	another’s, beyond a limit one should not worry.  Blessings 	from  BAPU  From 	Gjarati: C.W. 393. Courtesy: Bhagwanji P. Pandya   "
17,"March 	2, 1937",LETTER TO SHARDABEHN C. SHAH,"
           CHI. 	SHARDA,     SEGAON, WARDHA,  March 	2, 1937 
 Received your letter.  	There is no reason at all to be scared of hip-baths. The secret is 	that you should not feel cold while sitting in the tub and the body 	should be sufficiently warm after coming out of the tub. For this, 	you should bring warmth to the body either by walking or by covering 	yourself up in bed or by pouring over yourself a few mugs of hot 	water after the hip-bath. 
 Friction-bath can be taken	libtech_15_footnoteThe bather should perch on a
 stool, with the private parts kept away from the edge of the stool. They should then be rubbed with a piece of cloth repeatedly soaked in the tub-water. This is what is called friction-bath. The idea behind it is as follows: there is a complex of nerves at the opening of the organ. The effect on them spreads throughout the body with lightning speed. This effect is quite the opposite of that produced by masturbation and other bad habits. And this checks many diseases and cures many others.
 Garlic should not be chewed. It should be ground and mixed with vegetables like a sauce. Some people take it with curds. If youcan get fresh garlic it is better than dry garlic. If sweet limes and oranges are available no other fruits are required. If you can get good palm gur, you can carry on well with it. You must get good milk. A person like you cannot stay where good milk is not available. Garlic never gives a cold, rather it cures a cold.
 I can say without hesitation that the increase in Chimanlal’s weight is due to his taking earth treatment.
 Blessings from
 BAPU
 From the Gujarati original: C.W. 9972. Courtesy: Shardabehn G. Chokhawala
 "
18,"March 3, 1937",LETTER TO D.B. KALELKARlibtech_16_footnote,"
  
 [Before March 3, 1937]libtech_17_footnoteYou are going to the Dharma sabha—the Parliament of Religions. It is associated with the holy name of Shri Ramakrishna.libtech_18_footnotelibtech_19_footnoteI
do hope that the Sabha will do something that will give a lead and will
 guide the followers of all faiths. What will the Parliament  say  in respect of all the religions? Are all the religions equal as we hold or is there any one particular religion which is in the sole possession of truth, the rest being either untrue or a mixture of truth and error as
 
 1-3-1937
 many believe? The opinion of the Parliament in such matters must prove helpful guidance for us.
 The Religions of the World, p. 123
 "
19,"March 	3, 1937",LETTER TO NARANDAS GANDHI,"
           CHI. 	NARANDAS,     SEGAON, WARDHA,  March 	3, 1937 
  	I got your letter. I also read your statement. As is your wont, you 	have made it brief and simple. No sentence in it could be omitted.  	If Chi. Kamu asks you for money, give it to her. I will of course 	write to her.  	Chi. Radha barely writes to me once in a year. I don’t know 	anything regarding her scholarship. For the present go on sending 	her what you have been doing. If I feel the urge, I will write to 	her some time.  	I don’t know anything regarding Keshu’s betrothal. Do you want 	me to keep that in mind, or do you want to know whether I am aware 	that you know about it?  	Chi. Mira is living with me in Segaon. She teaches spinning and 	carding to five or six children in the village. She will most 	probably write to you today.  	Chi. Balkoba’s health is, one may say, fairly good. I meet him 	every day.  	I don’t like it at all that Chi. Purushottam keeps bad health. He 	must make a determined effort to improve it, within the limits 	voluntarily accepted by him. In the matter of improving one’s 	health, lethargy is a sin. The human body is both a Kurukshetra 	and a dharmakshetra. In so far as it is a dharmakshetra, 	it is one’s duty to keep it in good shape.  Blessings 	from  BAPU  From 	a microfilm of the Gujarati: M.M.U./II. Also C.W. 8515. Courtesy: 	Narandas Gandhi. "
20,"March 3, 1937",INTERVIEW TO AN EGYPTIAN DEPUTATIONlibtech_20_footnote,"
  
 March 3, 1937
 “It was impossible to come to India and go away without seeing you”, they said to Gandhiji, to which Gandhiji jokingly said:
And yet you come here at the fag end of your visit.
 With Gandhiji the only topic they discussed was that of cementing the relation between India and Egypt.
GANDHIJI: I should heartily welcome the co-operation.
 SHEIKH IBRAHIM EL GIBALI: We hope the day will not be far off when India regains her past glory and revives her ancient civilization. We have many things in common, climate, colour, food, and we are orientals. The time has come for us to come closer together.
 PROF. HABIB AHMED : We have discovered it is not good fot both the countries to rely on their older generations. They should rely more on the younger generations. Our youths should go to India and yours should come to Egypt as sportsmen.
G. Not only may we have an exchange and a mixing together in
 the field of sport but we should have it in the field of education. We should invite professors from Egypt and you should invite those from India, so that we may develop cultural contacts.
 SHEIKH IBRAHIM EL GIBALI: This end can be attained if there is an intellectual fusion of blood between both countries.
G.  That is  true, and to  reach some  kind  of  solution  I  would
 suggest your making a public declaration of this kind. I make an offer. If you kindly send an Egyptian lad of intelligence and resourcefulness, we will welcome him and adopt him here. You will see the maker of this place, Jamnalal Bajaj. There is not a public institution here which does not owe its existence to him. He has had no college education, but he has a heart of gold and he has lavishly given of his gold for the welfare of the country. He has a school here where he has Hindu and Mussalman boys. There is provisionthere for Urdu teaching for Mussalman boys. He has secured a Principal who is an ideal teacher. So if you will send a promising lad, we will adopt him here and he will be like a seed which will grow into a mighty tree. Then there is the Jamia Millia in Delhi where there are fine men like Dr. Zakir Husain, Prof. Mujeeb; and you can exchange boys and professors with the Jamia. Make our boys Egyptian and we will make
 
 yours Indian. Our different religions should not matter. If you will respect our religion and we respect yours, there should be no bar to a healthy development of these relations. Identity of hearts is what is wanted, and if that is there everything will follow.
 Harijan, 13-3-1937
 "
21,"March 	4, 1937",LETTER TO AMTUSSALAAM,"
      CHI. 	AMTUL SALAAM,    March 	4, 1937 "
