chapter_no,date,title,content
11,"May 18, 1936",LETTER TO DR. GOPICHAND BHARGAVA,"
  
 NANDI HILL,
 May 18, 1936
 
DEAR DR. GOPICHAND,
 The people in Maganwadi report that they have not yet got cow-milk ghee. They will be presently out of stock. Please see to the supply.
      DR. 	GOPICHAND 	BHARGAVA 	LAHORE, 	PUNJAB  Yours,  BAPU 
    From 	a copy: Dr. Gopichand Bhargava Papers. Courtesy: Nehru Memorial 	Museum and Library   "
12,"May 	18, 1936",LETTER TO GOVIND V. GURJALE,"
          DEAR 	GURJALE,        May 	18, 1936 
  	I have your letter. Much as I should like to visit you, I cannot do 	it. I have come here for Sardar’s health. I have other patients, 	too, with me. And I must keep time.  	My advice to you is for you simply and solely to live like a 	villager. Therefore your own expenses can only be under Rs. 10 per 	month. If there is any productive work to be done, get it done by 	paid labour. Labour combined with intelligence must always be self- 	supporting.  Yours,  BAPU    From 	a photostat: G.N. 1399 
  "
13,"May 18, 1936",LETTER TO AMRITLAL V. THAKKAR,"
          BHAI 	BAPA,     May [18, 1936]libtech_16_footnote 
  	I see the point about Amtussalaam. Her silliness we can afford to 	suffer, but Rukmini’s hurts.  	I do not see how Rajaji’s suggestion can be acted upon. We may 	procure ten thousand acres of land right now, but who will put it to 	use? How can it be colonized? Supposing we get the land in 	Dharampurlibtech_17_footnotelibtech_18_footnotewould it be of any 	use? I think, therefore, the idea is not worth consideration. We 	have no remedy but that of exposing the missionaries’ tactics and 	rendering more and more service if possible to Harijans.  	Now about the Rs. 3, 000. He has left it to me and hence I have not 	sent the sum on to you. I would soon spend it all if I came across a 	place suffering from acute scarcity of water. I understand that the 	sum is not such as could be included in our current fund. Do you 	know of any cause for which you can spend it right now? If so I 	shall send the sum for it or to you if you ask for it. Otherwise my 	idea is to spend the sum on the repair of wells for Harijans, which 	comes under my purview. Would it not be right to spend it that way 	rather than ask for money from you when such need arises? All the 	same, I am prepared to act according to your wishes.  	Now the fourth thing, which is a new one. Hardly could we persuade 	Surajbehnlibtech_19_footnoteto 	quit when a demand for the building has come on behalf of the 	Women’s Servants of India. For my part, I think that these women’s 	idea is quite different. It smells of Western polish. These women do 	not with to go along the lines that I have all along followed in the 	course of my work among women. There may well need for their work, 	but I think we should not use this income for such a purpose. You 	should however give your opinion with a free mind, and explain to me 	if I am making any mistake. While you are roasting there, we are 	enjoying the coolness of this place. What can be done? I envy you.    From 	a photostat of the Gujarati: G.N. 1157        
  "
14,"May 	18, 1936",LETTER TO PRABHAVATI,"
          CHI. 	PRABHA,       May 	18, 1936 
  	You have been causing some anxiety. It is over 12 days since I got 	your little note. There was a wire from you, to which also I have 	replied.libtech_20_footnoteHow 	are you keeping now? Have you started taking milk? How much milk do 	you take? What is your decision?  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 3469   "
15,"May 	18, 1936",LETTER TO PYARELAL,"
            CHI. 	PYARELAL,         NANDI DURG,  May 	18, 1936 
  	I have read both your letters carefully. Why do you write in 	English? You ought to write either in Gujarati or Hindi. We must 	take a vow not to talk or write in English except when it is 	unavoidable. Is this habit of conversing and writing in English not 	a great drawback? You 	must also cultivate writing a neat hand.  	Your impression of Yashodhara is not wholly correct. I found 	Akshaychandra’s behaviour faultless. Yashodhara will be seeing me. 	I had a long lucid letter from Akshaychandra. I know Yashodhara very 	well.  	Hence your case must be examined independently. Haribhau’s letters 	to me give an altogether different impression. I do not think Yoga 	has gone to the length you imagine. Yoga is not just repeating what 	she is tutored to speak. But your case is not related to your like 	or dislike of her. I find your case amazing. Your love did not need 	a response.  	Your getting her or the desirability of your getting her was not, is 	not, and should not be a necessity in your life. That is one sign of 	pure love. Your love was extraordinary, yet it had certain ordinary 	features, such as the need for Haribhau’s mediation. It would have  
 been better without it. But what even if it was brought in? The idea occurred to you too. Perhaps it was inevitable. You are not perfect, are you? You can say that perfect love was born in an imperfect man and that made love imperfect. I shall act on your suggestion if there is an occasion. But I know that you would not find anyone who would pass the test you have suggested.
I must stop here or I shall miss the post.
 Blessings from
 BAPU
 From the Gujarati original: Pyarelal Papers. Nehru Memorial Museum and Library. Courtesy: Beladevi Nayyar and Dr. Sushila Nayyar
 "
16,"May 18, 1936",LETTER TO PRABHUDAYAL VIDYARTHI,"
  
 NANDI DURG,
 May 18, 1936
 
CHI. PRABHUDAYAL,
 If your nose bleeds, clean it with cold water every morning and also inhale water through the nose. Keep a wet cloth on your head throughout the day as I am doing. Otherwise, consult a doctor. There is no need to go to Sind. Tell Nanavatiji that I have given instructions about ghee. Tell Bhanu Bapa that I have sent a letter to Nasik. Pursue your studies diligently.
      SHRI 	PRABHUDAYAL 	MAGANWADI  From 	a photostat of the Hindi: G. N. 11670  Blessings 	from  BAPU "
17,"May 	18, 1936",LETTER TO BRIJKRISHNA CHANDIWALA,"
       May 	18, 1936  CHI. 	BRAJKISAN,  	Only today have I reached your letter of May 1. It was received 	during the days of our preparation for Nandi and it remained 	unattended to. Now Dr. Ansari is no more. I had such faith in his 	treatment that whenever a patient was under his care I used to rest 
 fully assured. But I do not know what you will do now. Illness seems to be your constant companion. Now give me all the details.
 It was the right thing to close down the Bhandar. Your helath would not permit you to cope with this work. And it becomes dificult to carry on such an enterprise solely depending on others. I understand what you say about Nairlibtech_21_footnotelibtech_22_footnote. If no one will stay with him the Ashram may be closed down. Nair may return to Malabar or work under the Harijan Sangh or come over to me. Coming to me implies that I shall post him anywhere. It will not be possible to keep him at Segaon where I am going to live. You may show this letter to him, so that I need not write separately to him. If not the whole of it, give him  a copy of this paragraph.
 If you have a balance or Rs. 50 or whatever the amount, please send it to me. I shall utilize it as I wish. You should keep with you only the amont required for your maintenance.
 You have of course my permission to come to Wardha whenever you wish. You must not take up any work involving permanent responsibility. You may take up only such work as  can  be relinquished whenever you have to, or none at all. Your primary duty is to improve your helath which you must somehow improve. It appears that the Delhi climate suits you best; therefore you should live there most of the time and engage yourself if you can in the kind of work I have suggested. It will be good if you live in a rented place in the Harijan Nivas. Kshama had offered to erect a room if some land near the colony could be acquired. You could live there paying rent if she accepts it. I have made all the suggestions I could, except one. Gadodiajilibtech_23_footnotelibtech_24_footnotehas come across a hakim practising nature cure. Please see him. His treatment might prove beneficial to you.
 Blessings from
 BAPU
 
 From a photostat of the Hindi: G.N. 2447
 
 
 
 
 
 
 
  "
18,"May 	18, 1936",LETTER TO AMTUSSALAAM,"
          DEAR 	DAUGHTER,       May 	18, 1936 
  	Why are you quarrelling with Bapa? Was not whatever he wrote meant 	for your own good, to protect you from Rukmini? Is he to blame? Bapa 	asks me to explain it to you. Tell me what there is to explain. "
19,"May 	19, 1936",LETTER TO AMRIT KAUR,"
        From 	a photostat of the Urdu: G.N. 336          DEAR 	TEACHER OF SLANG,  Blessings 	from  BAPU          NANDI HILL,  May 	19, 1936 
  	You are adding to your titles. Your breast won’t hold them all. 	Then perhaps you will shed some or better still select one and 	reject the rest.  	Terrible lightning has just now burnt up all the fuses and we are in 	utter darkness. A little light has been made up for me with cotton 	wicks and eating oil. This bungalow seems to have no substitute for 	electric lights. It 	was good you got the Tr.libtech_25_footnotelibtech_26_footnoteMaharani to give you Rs. 500. I 	do hope they will accept your terms about Urdu broadcast. You 	certainly deserve congratualtions.  	Mrs. Marsden will be supplied with Mahadev’s fine yarn. His is the 	finest.  	I must trace the lace. It must not be lost. I hope you are quite 	restored now.  	Ku. and Shanta are flourishing. Love.  BAPU  From 	the oiginal: C.W. 3574. Courtesy: Amrit Kaur. Also G.N. 6383    
  "
20,"May 19, 1936",A LETTER,"
  
 May 19, 1936
 My search is not outward, it is inward. Perhaps the search is its own reward. If an embodied guru is a necessity in my case, God will send him to me.libtech_27_footnote
 Yours sincerely,
 M. K. GANDHI From the manuscript of Mahdev Desai’s Diary. Courtesy: Narayan Desai
 "
21,"May 	19, 1936",LETTER TO PRABHAVATI,"
          CHI. 	PRABHAVATI,       May 	19, 1936 
  	After many days I have your letter today. Apart from the letters I 	wrote to you in April, I wrote on May 1, 12libtech_28_footnotelibtech_29_footnoteand 	18. Whose fault could it be if you got none of them? You must take 	it that I do write in reply to yours and, in the absence of any 	letter from you, would certainly write a reminder card. I shall ask 	Kanti why he has not been writing.  	You miscalculate the dates. Yours was [received] not on the 17th but 	on the 19th and was written on the 14th, and on that basis this 	should reach you on the 24th, and if you do not get my letters by 	then wire receipt of this. I shall await your wire on the 24th and 	the 25th unless I hear fom you in the mean while. Yes, Jayaprakash 	saw me and spoke to me. Patwardhan had accompanied him. He said 	nothing in reply to the letter I had written. I understood that he 	did not want to reply. He spoke to me only of your future, proposing 	that you should undergo Montessorie training for three months at 	Kashi and then he wants you to live in Patna. He sought my consent, 	which I readily gave. There can be no harm in your learning the 	Montessorie method, though I don't fancy it. You should, however, 	follow his wish and train yourself in the Montessorie method. I 	expect you will then be staying in Patna or some such place. I 	believe you will decide this     
 point with him in a personal talk. This is the substance of our talk. Your things have gone with Jayaprakash.
 How very foolish of you that you did not write to me to say that you were unwell. Do you have the fainting fits now? What about taking milk? Why did you have to go to Banaras? And again why to Sitab Diyara? What is your routine at Srinagar?
 I have already told you about our party. All are fine. Sardar is daily having walks for four hours, Mani and Mahadev accompanying. Kumarappa and Shanta have benefited much. Kaka arrived the day before yesterday. Ba and I are well. Tari and Kusum continue to be weak. Ramayana recitation and the prayers go on as usual. I expect the Ayodhyakanda will be over tomorrow. The address is given in my letter of the 1st of 12th.
     From 	a photostat of the Gujarati: G.N. 3470  BAPU 
   "
22,"May 	19, 1936",LETTER TO RAMIBEHN K. PAREKH,"
          CHI. 	RAMI,     May 	19, 1936 
  	I have your letter. You did well in writing to me. I shall send for 	Manu after I have reached Wardha, although, if Manu so wishes, she 	might even now go to Wardha since Nimu has taken up her stay at 	Maganwadi. I trust you and the children are keeping well. I hope 	Kunvarji is well enough.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: S.N. 9726   "
23,"May 	19, 1936",LETTER TO MANU GANDHI,"
          CHI. 	MANUDI,       May 	19, 1936 
  	You managed all right to escape. You know that Taribehn is here, 	don't you? All are well and happy.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: S.N. 9726 "
24,"May 20, 1936",LETTER TO FATAH-ULLA-KHAN,"
  
 NANDI,
 May 20, 1936
 The holy Koran I regard as a book of spiritual experiences, the same as, say, the Bible or the Zend-Avesta. I do not know the Quran offers more real solution to the modern problems than the other scriptures of the world. The competition today is not between the different scriptures of the world but between the representatives thereof and then between the latter on the one hand and those who reject the authority of the scriptures altogether.
 From the manuscript of Mahadev Desai’s Diary. Courtesy: Narayan Desai
 
 "
25,"May 20, 1936",LETTER TO BRIJKRISHNA CHANDIWALA,"
  
 May 20, 1936
 
 CHI. BRAJKISAN,
 I read your letter about the Union. Taking into consideration all the circumstances, I feel that you should dissociate yourself from this affair of the workers. You must put it out of your mind; it is beyond your strength. Your word will not carry weight. Hence your presence is in the long run likely to harm the workers instead of benefiting them. Your duty at present is only to recover your health. Who can come over from Ahmedabad? Whoever comes, can he succeed? We must content ourselves with the tasks within our capacity. There is therefore no need to offer any opinion about the scheme. Tell me all the details regarding Dr. Ansari.
You must have got my earlier letter.
 Blessings from
 BAPU
 
 From a photostat of the Hindi: G. N. 2446
  "
26,"May 	21, 1936",LETTER TO ASAF ALI,"
            DEAR 	ASAF ALI,     NANDI 	HILL, BANGALORE,  May 	21, 1936 "
27,"May 	21, 1936",LETTER TO JAWAHARLAL NEHRU,"
  	You have done well in writing to me. I can drink in all the news you 	can give me about the deceased brother. He was nothing less to me. I 	have already  written  to  Zohra  and  Zakir  Husainlibtech_30_footnoteabout  the details. I should receive their replies 	tomorrow or the day after. But you will now send me what they may 	not be able to.  	As to the memorial, I fear we can get nothing worthy just now. Even 	the little thing about Kamala is causing difficulty. Since Lalajilibtech_31_footnotememeorial I have discountenanced any memorials for big 	people like Dr. Ansari. I should wait for better times not 	materially but politically. Sardar who is here joins me in this 	view. But let me know what G. and  	R. have to say.  Yours 	sincerely,  M. K. GANDHI  From 	a copy: Pyarelal Papers. Courtesy: Pyarelal       May 	21, 1936  MY 	DEAR JAWAHARLAL,  	Here are two cuttings from The Hindu.libtech_32_footnoteI have refused to believe that you are correctly 	represented by the reporter. But I would like the     He 	continued, “The 	responsibility of 	choosing the 	Working Committee 	members rests with the 	President, and 	you all know what the situation 	was at Lucknow. You know 	the price I had to pay for my views and I will have to continue to 	pay such 	price. Choosing the 	Working Committee members 	was not so 	easy. You 	are also 	aware, I, 	as President, encountered 	many odds at 	Lucknow and 	my wishes 	were not carried 	out. Possibly, another man 	in my place would have 	resigned but I propose to do my utmost.”  The 	other cutting read: 	Bombay, May 18—Mr. 	Nehru when he 	visited the 	Khadi Bhandar today 	expressed doubts as to whether hand-spinning and weaving were  an 	economic proposition. 	From his experiences 	in the 	united Provinces, he 	could say 	that it was not so. He, therefore, favoured development of machinery. 
 correct version, if you can send me one on both the subjects.libtech_33_footnoteThe exclusion of women was entirely your own act. Indeed, nobody else had even thought it possible to exclude a woman from the cabinet. As to khadi I have understood you to say that it is indispensable in the present economy of the nation and that when the nation came to its own, hand-made cloth might have to give place to the mill-made.
Love.
 BAPU
 
Gandhi-Nehru Papers, 1936. Courtesy: Nehru Memorial Museum and Library
 "
28,"May 	21, 1936",LETTER TO MIRABEHN,"
         CHI. 	MIRA,       May 	21, 1936 
  	This fever I do not like at all. I hope you have given yourself 	adequate rest. If your hut cannot be ready at the expected time, it 	does not matter, nor for that matter my hut. You must not put an 	undue strain on yourself and should take all the fruit you may need. 	I am glad  both  B.libtech_34_footnoteand  M.libtech_35_footnotewere  with  you  in  the  nick  of  time.  I   am 	impatient to be with you. But it cannot be before 17th or 18th.  	Tara’s death has disturbed me much. She was an extraordinarily 	good woman, possessing great strength of mind. Her love was amazing. 	I have a graphic description of her death. Brave Mahadevilibtech_36_footnotewas by her side all the time. Love. 
   [PS.]     Do you know the price 	paid for your plot in Varoda?   From 	the original: C.W. 6336. Courtesy: Mirabehn. Also G.N. 9802  BAPU 
             
  "
29,"May 	21, 1936",LETTER TO JAMNALAL BAJAJ,"
         CHI. 	JAMNALAL,       May 	21, 1936 "
