chapter_no,date,title,content
11,"July 3, 1931","LETTER TO SIR
ERNEST HOTSONlibtech_25_footnote","
  
 BORSAD,
 July 3, 1931
 I  thank  you  for  your  letterlibtech_26_footnoteof  the  30th  ultimo,  which   was redirected to me at Borsad. I would gladly serve on the Federal Structure Committee of the Round Table Conference, if the way is open for me to sail for England in time. Will you please inform His Excellency the Viceroy that the working of the Delhi Settlement is causing me great anxiety and is taking up practically the whole of my time to the exclusion of many other important things I would gladly attend to if I was free? I am inundated with complaints from fellow-workers, which go to show that the Settlement is not being satisfactorily implemented by local officials. I shall treat this correspondence as confidential.
 Young India, 27-8-1931
 "
12,,LETTER TO G. FINDLAY SHIRRAS,"
  
 
       DEAR 	PRINCIPAL SHIRRAS,  BORSAD,  Ju1y 	3, 1931 
  	I thank you for your prompt reply to my letter of 30th ultimo as 	also for the correction about non-admission of students. I have now 	seen two of them and they tell me that they are not aware of their 	having created any disturbance in the work of the college unless you 	have in mind the strikelibtech_27_footnotethat took place in the college and in which practically 	the whole college was involved. They tell me that if they have been 	guilty of any conduct which would be considered dishonourable or 	which would amount to insubordination they are prepared to make 	proper amends. They assure me that they have never desired or 	promoted any indiscipline in the college. They have undoubtedly held 	strong nationalistic views as they do even  now.  They took an 	energetic part in the national movement. What they tell me is that 	so far as their conduct in the college is concerned it was free      
 from any reproach. I understand too that there is nothing to be said against their private character, which I personally, as one having had a great deal to do with students during the past nearly 40 years of public life, attach the greatest importance to. They tell me too that they have issued no notice to which any exception can be taken. I would therefore thank you to let me know the definite charges which you have in mind and which impelled you to refuse them admission. I would also thank you to furnish me with copies of the notices you hold to be objectionable.
 Yours sincerely,
 M. K. GANDHI
 From a photostat G. N. 821
 "
13,"July 3, 1931",LETTER TO C. F. ANDREWS,"
  
 Private	AS AT SABARMATI
 July 3, 1931
 MY DEAR CHARLIE,
I have your long letter of 17th June.
 First about the Gallway incident. I have not the autobiography with me. But there is no conflict between the two statements. The healthy rivalry between Europeans and Indians took place during the day on our way to Chieveley camp which we reached at night and immediately received orders from Col. Gallway to remove Lieut. Roberts’s remains.libtech_28_footnoteSo you see, there is no contradiction between the reference to the sultry day and the removal of the remains at night. Lady Robertslibtech_29_footnoteis certainly not the Field Marshal’s wife, but the wife of Charles Roberts. There undoubtedly you have got mixed up. The late Field Marshal’s wife never corresponded with me.
 I have not seen the Times report of my article on the Working Committee resolutionlibtech_30_footnote. I hope that long before this reaches you, you will have seen the full article and found your doubts answered. My position is this: The general mass of the population will never be members of legislatures but they will affect the legislatures when they feel their power. They can do so if there is adult suffrage. Exercise of the suffrage in favour of those who will carry out their will will be one
 
 form of direct action. But they may not have adult suffrage. They may not be exercising any influence over the legislatures so far as the constitutional position may be concerned, but if they have imbibed the spirit of non-violence and suffering, i. e., satyagrah, their influence on the legislatures will be more direct and more effective than that exerted through adult suffrage, by simply refusing to assist the Government in the shape of payment of taxes or in various other ways. They can bring the existing Government to book and either get their demands fulfilled or bring it to a standstill. Is this not clear?
 Now for the boycott. It is being constantly dinned into the ears of the public that the boycott has ceased to be used as a political weapon, i. e., for exerting political pressure but that it is being now used as an effective economic weapon. There is a statement reported to have been made by Jawaharlal appearing in today’s papers. I send you herewith a cutting from the daily press. But even as an economic weapon it certainly requires intensification. Just after the Settlement there was a lull, that is to say, we were all purposely not doing anything to egg the people on to picketing. All the Congress committees were left alone even when we, members of the Working Committee, knew that the provincial committees were not keeping picketing up to the mark. When the aggressive form ceased all the zest seemed to have disappeared and several committees left off picketing in sullen discontent. This state of things could not be permitted to continue, for if this laxity was long overlooked the organization would become inefficient. What is more, the Committee could not afford, through it own negligence to see foreign cloth coming in and competing both with khadi and indigenous mill cloth. A resolution therefore was absolutely necessary to warn the people that because of the Settlement they were not to neglect their duty of warning the people against buying foreign cloth. I see nothing inconsistent with ahimsa in this or with the terms of the Settlement. Even an economic boycott requires strict vigilance, if the people are to be weaned from a habit of practically a century. They have to be repeatedly reminded that it is a bad habit. The test that the boycott now is purely economic lies in this, that there is not boycott of British cloth or British goods as such. That boycott was most effectively used during the campaign frankly as a political weapon and stopped as if by magic immediately
 the Settlement was announced. This can be proved by producing conclusive evidence that almost the day after the Settlement orders for British machinery, British drugs and the like were despatched. Have I made the position clear? I can assure you that there is no desire on the part of any member of the Working Committee to use the economic boycott as a political weapon. That it has political consequences is not to be denied. The fact was before both Lord Irwin and myself during our talks and he recognized that it was inevitable. But  you  can examine the position in this way also. Supposing that Lancashire withdrew its trade in piece-goods from India which is after all 12%, boycott of foreign cloth will still continue although the competitor will be chiefly Japan. To complete the case I am sending you the correspondence bearing on the question between the Central Government and myself.
 Much as I should like to have you by my side here, I would not think of dragging you here from England. You are doing great work there and I think you are in the right place. If I do not come to England at all it might then be necessary for you to come here if only for a short time. But the contingency we need not discuss just now.
Love.
 MOHAN
 From a copy: Horace Alexander Papers. Courtesy: Nehru Memorial Museum and Library
 
 "
14,"July 3, 1931",LETTER TO PADMA,"
  
 
       CHI. 	PADMA,  BORSAD,  Silence Day [July 3, 1931]libtech_31_footnote "
15,"July 	4, 1931",LETTER TO G. FINDLAY SHIRRAS,"
  	I got both your letters. In one you ask for coloured paper and in 	the other a little piece from your letter paper. Why do you fall ill 	repeatedly? Can you not discover the cause?  	Are there any irregularities in your diet? Let me know when you get 	a reply from the U.P.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 6126        
        DEAR 	PRINCIPAL SHIRRAS,  BORSAD,  July 	4, 1931 
  	I thank you for your further letter of 3rd instant. It was good of 	you to have taken in Syt. C. H. Desai and I would like you to extend 	the same liberal treatment to the other students.  Yours sincerely,  M. K. GANDHI  From 	a photostat: G. N. 824                     July 	3. 
  "
16,"July 	4, 1931",LETTER TO ANAND T. HINGORANI,"
         BORSAD, 
     DEAR 	ANAND,  July 	4, 1931 "
17,"July 	4, 1931",LETTER TO MOTILAL ROY,"
  	If I am to write, for the time being you must be satisfied with 	dictated letters.  	I have yours of 23rd June. I met Jairamdas yesterday and he told me 	that Vidya was worse and that milk was not agreeing with her. That 	was quite likely and I had, I think, in Karachi suggested that she 	might live on fruit alone for some time. But the very best thing is 	for her to put herself under the treatment of the nature-cure 	physician of Poona about whom I talked to Jairamdas and about whom 	Jairamdas has already written to you. I do not know him personally 	but I have great faith in Dr. Khambattalibtech_32_footnote, whom the Poona physician treated for suspected 	cancer. You must not lose time over Vidya’s treatment. Love 	to you both.  BAPU    SJT. 	ANAND HINGORANI 	C/O 	“HINDU” 	OFFICE HYDERABAD 	SIND  From 	a microfilm. Courtesy: 	National Archives of 	India and Anand T. Hingorani       BORSAD,  July 	4, 1931  DEAR 	MOTI BABU,  	I was delighted to receive your letter. Let not that editorial in 	Young Indialibtech_33_footnotedisturb you.  It is, I have no doubt, the correct 	position and if you have not come to it already I have no doubt that 	you will do so in course of time.     
 Your other question in far more important. I have implicit faith that Hindus and Mussalmans will one day come together and that faith is derived from my faith in Hinduism and ultimately in human nature. If Hinduism deserves to live it must disarm all opposition. Going a step further, I believe that all mankind will never possess one faith but all the faiths that deserve to live will tolerate one another and they will be like flowers of the same plant all beautifully scented, all looking similar and yet each having a distinct individuality. Nature abhors lifeless unity. She conceals unity behind sympathetic diversity.
 Yours sincerely,
 M. K. GANDHI
 SJT. MOTILAL ROY PRABARTAK SANGHA CHANDERNAGORE
 From a photostat: G. N. 11038
 "
18,"July 	4, 1931",LETTER TO K. M. MUNSHI,"
            BHAISHRI 	MUNSHI,        BORSAD,  July 	4, 1931 
 It 	is good you wrote the letter. I am writing to Sir Cowasji.  	I believe in the saying, “Take care of the pence and the pounds 	will take care of themselves.” However, what preparations need I 	make? As a servant, I have only to deliver the Master’s message. 	If those to whom the message will be addressed listen to it, all 	will be well in the end. But shall we ever see such a fortunate day? 	How can there be rains without thunder and lightning? There is yet 	neither thunder nor lightning, nor even a cloud. Tell me, now, what 	I should study. Just now I cannot give my mind to problems of the 	constitution. Tell Lilavati that it is fixed on the lace of the 	Madura sari. Rajagopalachari has now become her advocate. After 	writing a long essay to him on the subject of the lace, I am writing 	this to you. Lilavati should show me the lace when I come there. 	Rajaji has raised a nice question and asked for my verdict in the 	matter.  Vandemataram 	from  MOHANDAS  From 	a copy of the Gujarati: C.W. 7516. Courtesy: K. M. Munshi 
  "
19,"July 5, 1931",LETTER TO MURIEL LESTER,"
  
 [Before July 5, 1931]libtech_34_footnote
 I would rather stay at your settlementlibtech_35_footnotelibtech_36_footnotethan anywhere else, for there I will be living among the same sort of people as those for whom I have spent my life.
 The Hindu, 6-7-1931
 "
20,,KATHIAWAR POLITICAL CONFERENCE,"
  
 At its Bhavnagar session this Conference imposed on itself a restriction not to criticize the affairs of one State in the territory of another State.libtech_37_footnoteSome had not quite liked this self-restraint, but all had willingly or unwillingly accepted it. There are now rumours of a move for the removal of the restriction.
 The argument in favour of the removal is this: When we accepted the restriction, we did so because of the people’s weakness; but the time has now changed and hence the restriction should go.
 If the Kathiawar Political Conference wishes to remove the restriction, it has a full right to do so. I think either the Conference should be convened to lift it or the Executive Committee should run the risk of exceeding its constitutional authority and rescind the Resolution passed at the Conference. It would become the duty of the Executive Committee to act in that manner when its members definitely feel that public opinion demands such a step and that it must be taken immediately.
 Here, however, I wish to discuss only the necessity or otherwise of that self-restraint. I think that the restraint was not a sign of weakness, but was, and even today is, a mark of civility. It was certainly inspired by a recognition of the condition of the Princes. It is the duty of the Conference to take account of their condition and the fact that it did so was a sign of its practical wisdom. It stands to lose nothing through that restraint and much to gain.
 
 Anyone following the path of non-violence and truth would willingly observe the restriction. I would, therefore, go so far as to say that a satyagrahi would observe it not merely because such is the Resolution of the Kathiawar Political Conference but also because it is necessary in itself.
 It is malicious propaganda to criticize the evils of State A in the territory of State B. It is cowardice to do so. Bravery lies in going to State A and exposing its evils there. As A and B are on friendly terms, B would be in a difficult position if A is criticized in B’s territory. Without sufficient reason, a satyagrahi would not put any person into an embarrassing position. It may, however, be argued that when it is not possible to go to A’s State to criticize him, there should be some place where it could be done. The reply to this is simple. As the Indian States are subject to the authority of the British Government, all such subject States can be criticized, and are criticized,  in  British Indian territory.
 Hence, even after the experience of so many years, I cling to my view: The self-restraint imposed at Bhavnagar is just as necessary now as it was then. To a satyagrahi it is binding whether or not he belongs to the Conference. If the time has truly changed, we ought to be strong enough to go to the State concerned and compel it to remedy the evils. What courage do we show by criticizing the evils of a State outside its borders?
[From Gujarati]
 Navajivan, 5-7-1931
 "
