chapter_no,date,title,content
11,,GOD’S TEMPLE,"
  
 
 Here in Ceylon where I am writing for Young India amid surroundings where Nature has bountifully poured her richest treasures, I recall a letter written by a poetically inclined friend from similar scenes. I share with the reader a paragraph from that letter.
 A lovely morning! Cool and cloudy, with a drowsy sun whose rays are as soft velvet. It is a strangely quiet morning—there is a hush upon it, as of prayer. And the mists are like incense, and the trees worshippers in a trance, and the birds and insects pilgrims come to chant bhajans. Oh! how I wish one could learn true abandonment from Nature! We seem to have forgotten our birthright to worship where and when and how we please. We build temples and mosques and churches to keep our worship safe from prying eyes and away from outside influences, but we forget that walls have eyes and ears, and the roofs might be swarming with ghosts—who know!
 Good Gracious, I shall find myself preaching next! How foolish, on a lovely morning like this? A little child in the garden adjoining is singing as unconsciously and joyously as a bird. I feel inclined to go and take the dust of its little feet. And since I cannot pour out my heart in sound as simply as that little one, my only refuge is in silence!
Churches, mosques and temples, which cover so much hypocrisy
 and humbug and shut the poorest out of them, seem but a mockery of God and His worship, when one sees the eternally renewed temple of worship under the vast blue canopy inviting every one of us to real worship, instead of abusing His name by quarrelling in the name of religion.
 Young India, 8-12-1927"
12,"December 8, 1927",LETTER TO MATHURADAS TRIKUMJI,"
  
 December 8, 1927
 CHI. MATHURADAS,
 I am having such a hectic time that I have no leisure at all. Your letter has come to me here at an obscure place. Now you must leave Pattani Saheb’s bungalow, and that without intimating him. You must inform him only after you have left. Isn’t that what we decided in Bombay? If you must stay in Panchgani you must take whatever other accommodation you can get. My advice is that you should only go to Almora or some place that side. If Taramati refuses to go along, she must be left at Bombay. As for Dilip, now he can be taken even without her.
 The fact that you got temperature again suggests that you are still in a delicate state of health.
I am all right.
     [PS.]  Blessings 	from  BAPU   My 	address is uncertain at the moment. Hence the best thing is "
13,"December 	8, 1927",SPEECH AT BANPUR,"
 to 	write at Berhampur.  From 	the Gujarati original: Pyarelal Papers. Nehru Memorial Museum and 	Library. Courtesy: Beladevi Nayyar and Dr. Sushila Nayyar       December 	8, 1927  	I thank you for your address and the purse you have presented.  I 	had given up the idea of visiting Banpur, considering the advice of 	my doctors. But, when I learnt that the Police were threatening the 	villagers and warning that if they come to the meeting they would be 	trampled upon by horses and shot down by soldiers, I resolved to 	come to Banpur.  	Why should you fear? A man who is innocent of crime need not fear. 	And remember that there would be no one to frighten you if you 	refused to be afraid. After all the policemen are our kith and kin. 	When they come to intimidate you, ask them what they want to achieve 	thereby. If they take you to jail do not resist them. If they abuse 	you don’t abuse you don’t abuse them but laugh away. If they 	belabour you, don’t return blow for blow, but go and report the 	matter to the nearest representative of the people. I would warn you 
 against going to law for after all we do not want the police to be punished but to repent. But if you feel that you must go to law you may. Do not in any case be cowed down. For fear is worse than disease. The man who fears man falls from the state of man. Fear God alone. I am here until two o’clock tomorrow. You can come and tell me all you have to say.libtech_14_footnote
 Your address mentions that you have got no khadi work here. Consult the khadi workers of other parts in your district, and till you can produce khadi locally, buy khadi made in Orissa.
 The Hindu, 12-12-1927 and Young India, 22-12-1927
 "
14,"December 10, 1927",LETTER TO C. F. ANDREWS,"
       [BOLGARH, 
    MY 	DEAR CHARLIE,  December 10, 1927]libtech_15_footnote 
  	I am now going through the whole programme. Sambalpore will be 	dropped. I am thankful you are not sending me to Jamshedpur. I am 	here till Monday. I reach Sakhigopal Monday night and Balasore 	Wednesday. The rest is uncertain. Yes, indeed, the Kharagpur victory 	was God’s gift.libtech_16_footnote With 	love, 
   [PS.]     I am better.  MOHAN 
  C. F. ANDREWS 	BALASORE  From 	a photostat: G.N. 2625             Young 	India.   "
15,"December 	10, 1927",LETTER TO C. RAJAGOPALACHARI,"
  
 
 BOLGARH,
    MY 	DEAR C.R.,  December 	10, 1927 
  	You will be surprised to know that at least I have three days of 	quiet in a beautiful little village. Before that the Ganjam 	programme was worse if possible even than the Ceylon programme, 	though it yielded twenty thousand. Then a doctor came to take my 	blood- pressure. Niranjan Babu has made the same arrangements for 	examination of blood-pressure that you had. And when the doctor read 	190, he got frightened and the whole of the programme has been 	rearranged. Hence the rest. Personally I am inclined to disbelieve 	the doctor’s reading. However, even if it was wrong reading, it 	has done good. A new doctor who has come today from Cuttack has read 	anything between 155 and 165. His own reading is between 155 and  	160. Mahadev and Pyarelal read 165. The diastolic is 90-100. If 	these readings are correct, the blood-pressure is the same as 	before, and there is nothing to worry. However I am not writing this 	to tell you about the blood-pressure. Enough for you to now that I 	am all right.  	I am dictating this in order to send you the enclosed. If you can 	send someone to inspect the village and find out whether we can take 	up the proposition, please do so. In any case correspond with the 	writer Mr. G. Subramaniam yourself. I am sending him a postcard 	telling him that he may expect to hear from you.  	I send you also Dr. Joseph’s letter. His suggestion commends 	itself to me. I think we must do some wor in Nagercoil, and unless 	you have anything to the contrary, please enter into correspondence 	with him telling him that his suggestion is acceptable and that it 	will be put before the Council of the Associationlibtech_17_footnoteand you will let him know at an early date. Meanwhile 	you may send the sample of yarn he wants. We ought to be able to 	take up the yarn, and if there are local weavers, we may be able to 	get it woven there. Please write to Dr. Joseph early. I have told 	him that his suggestion commends itself to me and that I have 	forwarded his letter to you for consideration.  	I hope you have fixed up the quarters in Madras. Satis Babu was with 	me for a day. He will be in Madras and stay with us. You should    
 have ready a moderate amount, no more than one pound at the  outside, of goat’s milk butter.
Here is a letter from	libtech_18_footnotePlease ack. to him. I am not writing to
 him. His proposal seems to be quite good. Of course we will be with you.
    From 	a photostat: S.N. 12647  BAPU "
16,"December 10, 1927","SPEECH AT PUBLIC MEETING, BOLGARH","
       December 10, 1927 Fear is more deadly 	than disease, such as cholera, smallpox or malaria. Disease wastes 	only the body, while fear destroys the soul; and men of fear cannot 	understand God. He who is godfearing, takes the name of God, cannot 	fear men. I cannot dismiss as untrue reports of friends who have 	informed me that you have been frightened by the Police and others 	who have told you that Government would arrest all those who came to 	me. I am aware of nothing for which Government should make arrests 	and for aught I know Government has not till now asked people not to 	contribute to funds raised by me. I understand that Orissa being 	poor, zamindars and officials want to keep people under fear for 	their own selfish interests. I have found something striking in the 	atmosphere since Banpur. I cannot make out how it will satisfy 	Government if people are kept off from me, or khadi work is 	interfered with, I cannot bear the thought that anyone should 	oppress another and feel ashamed that such poor unsophi- sticated 	people receive such treatment. I feel humiliated that whereas I 	cannot put up with oppression from foreigners, my own country’s 	zamindars or officials have been frightening people. If the names of 	those who have been frightened are given to me I propose visiting 	them and if the names of the zamindars are also given I shall go and 	discuss the subject with them. Fear is more deadly than diseases, 	and I ask them to give up fear, so that the work of those who 	frighten might automatically cease. Give up drink, gambling and 	prostitution, so that you can be pure enough to attain God. Though I 	have not come to raise purses in Orissa I do not hesitate to beg 	even from the poor for the 	sake of khadi. May God bless you.  Orissa 	Government Records    
 
 
 
 
 
 
 DEAR FRIEND,"
17,"December 11, 1927",LETTER TO ADA ROSENGREEN,"
  
 AS AT THE ASHRAM,
 SABARMATI
 December 11, 1927
  	I have your letterlibtech_19_footnotefor 	which I thank you. You may translate the book Self-restraint v. 	Self-indulgence. As to the terms, I leave them to you. 	Whatever is given will be devoted to public use.  	What you say about the women of the West is only partly true and 	true also perhaps to an extent for the women of India. But these are 	society women and very few. So far as the vast majority of women are 	concerned, they are too engrossed in their own occupations even to 	think of animal passions. It is reserved for man to become 	aggressive when animal passion forces him. What you say about 	passivity is unfortunately too true all the world over, and I do not 	know that the majority of women will ever be able to overcome that 	passivity. Perhaps the very construction of their bodies prevents 	the development of active resistance except under certain 	well-defined circumstances which are created by special culture. And 	it is because woman is passive that I have contended that it is man 	who is the more to blame than woman. And even the society woman of 	the West does not go beyond subtle attraction and blandishments. I 	have not known many cases of violence done by women to men. She has 	a remarkable capacity for controlling herself and pining away rather 	than be aggressive even under raging passion within her breast.  Your 	sincerely,  M. ADA 	ROSENGREEN 	LIDINGO, 	SWEDEN  From 	a photostat: S.N. 12541                  
 
 
 
 
 
 
 DEAR FRIEND,"
18,"December 11, 1927",LETTER TO HENRY NEIL,"
  
 AS AT THE ASHRAM,
 SABARMATI,
 December 11, 1927"
19,"December 	11, 1927","LETTER TO THE SECRETARY, SOCIETY FOR THE
		PROTECTION OF MINORS, COCHIN","
  	I have your kind letterlibtech_20_footnoteand enclosures. I do not feel that I can really write 	anything that would suit you. You will therefore excuse me for not 	complying with your request.  	So far as the question of child welfare is concerned, it is quite 	true to say that in the sense Lord Lytton means I have not 	interested myself in the problem, but in a sense, which I consider 	higher and which takes in not a few thousand children but millions 	of children, I am continually occupied in attending to their 	welfare. For, the hand- spinning movement is designed to affect the 	starving millions of this land including little children. And if I 	succeed, I know that the child welfare of the type known to you and 	Lord Lytton is assured.  	With reference to the printed sheet by you, it is difficult to reply 	to it because the writer has seen the same thing from a different 	angle of vision. I have no desire therefore to enter upon a 	criticism of the writing which in accordance with your wish I return 	herewith.  Your 	sincerely,  JUDGE 	HENRY 	NEIL  From 	a photostat: S.N. 12545       AS 	AT THE ASHRAM,  SABARMATI,  December 	11, 1927  DEAR 	FRIEND,  	Owing to continuous travelling I have been able to reach your letter 	only today. Whilst I have no hesitation about condemning the 	Devadasi institution, it would not be proper on my part to 	say    
 anything about your appeal seeing that I do not personally know any member of your society. If you are unknown there, you are still more unknown to me. Your duty therefore is to make yourselves known by your honest and strenuous work. And I am sure that there will be benevolent men enough in Cochin to take up your cause.
 Yours sincerely,
 THE SECRETARY
 SOCIETY FOR THE PROTECTION OF MINORS COCHIN
 From a microfilm: S.N. 12642
 "
20,"December 	11, 1927",LETTER TO D. R. BHANDARKAR,"
              DEAR 	FRIEND,     AS 	AT THE ASHRAM,  SABARMATI,  December 	11, 1927 
  	Owing to my continuous wanderings I have not been able to reply to 	your letter earlier. The time-limit you have given me makes it well 	nigh impossible for me to overtake the task imposed by you on me. 	Only Mahadev Desai can cope with the work, if I don’t do it 	myself, but I have not the heart to add to the strain already put 	upon him. Neither he nor I have a moment to spare till February.  Yours 	sincerely,  PROF. 	D. R. BHANDARKAR  35, BALLYGUNGE, 	CIRCULAR 	ROAD 	CALCUTTA  From 	a microfilm: S.N. 12643   "
21,"December 	11, 1927",LETTER TO J. N. JINENDRADAS,"
              DEAR 	FRIEND,     AS 	AT THE ASHRAM,  SABARMATI,  December 	11, 1927 
  	I had your long letter. It is not possible to prevent or regulate by 	pressure of public opinion the emigration of people in distress from 	one place to another, and it would be wrong to prevent it  by 	legislation. But wise ameliorative legislation in Ceylon can 	certainly 
 do a great deal to check evils inseparable from the immigration of poor labourers no matter to what race they belong. You should create a public opinion in Ceylon which would demand from the employers of labour a humane treatment, payment of adequate wages and construction of sanitary and commodious dwellings. Instead of regarding Indian labourers as foreigners, you should treat them as your own. After all the labourers go to Ceylon because they are wanted.
   J. 	N. JINENDRADAS  45, PARANAWADIYA 	ROAD 	MARADANA, 	COLOMBO  From 	a microfilm: S.N. 12644  Yours 	sincerely, 
   "
22,"December 	11, 1927",A LETTER,"
              DEAR 	FRIEND,       AS 	AT THE ASHRAM,  SABARMATI,  December 	11, 1927 "
