chapter_no,date,title,content
11,"November 17, 1932",LETTER TO E. E. DOYLE,"
    
 YERAVDA  CENTRAL PRISON,libtech_19_footnote
 November 17, 1932
  	I thank you for your letter of the 15th instant in answer to my 	letterlibtech_20_footnotelibtech_21_footnoteregarding Shrimati Manibehn Patel. As the request made 	in that letter had reference to a very urgent matter, I had expected 	an imme- diate reply to be of value. Fortunately her brother’s 	illness has not yet reached the danger point but it is serious 	enough to cause anxiety to those who are deeply interested in the 	patientlibtech_22_footnotelibtech_23_footnote. A request on behalf of a near relative as Manibehn 	Patel that she should be informed of the progress of her brother’s 	illness from day to day, I do not regard as one for a concession. I 	venture to submit that it is a human right belonging to every person 	although he or she may be a prisoner. I would therefore like the 	Government to consider my request from that human standpoint. I have 	no desire whatsoever to ask for a concession which being such may 	not be expected to be granted to every other prisoner in similar 	circumstances. And lest Government  may  not know, as you do, why I 	have made the request rather than her father, I may state that it is 	simply because Manibehn has been an inmate of the Ashram and has 	been placed by her father under my guidance since 1924. To complete 	the relevant information that should be put at the disposal of 	Government I may add that I wrote my letter to you with the consent 	and approval of Sardar Vallabhbhai Patel. Will you kindly place this 	letter before the Government if their orders have not been already 	received ere this reaches you?  Yours sincerely,  M. K. GANDHI  Bombay 	  Secret   Abstracts, 	  Home   Department, 	  Special   Branch,   File No.  800(40) 	(4), Pt. II, p. 61            "
12,"November 17, 1932",LETTER TO PADMAJA NAIDU,"
    
 November 17, 1932
 
DEAR PLAYMATE AND SLAVE,
 Many happy returns of the day. This trite wish requires modi- fication in your case. I do not want a return of the day to find you in the same state of suspended animation you are in now. I want the day to return to see you hale and hearty. And you have a whole year to do that very simple thing. Be good and do it.
 Sardar did justice to your oranges yesterday, I did it this  morning and Mahadev says I leave him no time think of such meaties. But he says he is going to taste them. It certainly pays to be  a Mahatma. I get fruit and flowers from slaves like you when it is their birthday and also when it is mine.libtech_24_footnote
 I am sorry to tell you that the Urdu dictionary you sent is not of much use. It has phrases but not a good vocabularly. What I want is a good vocabularly so that I can easily get spellings of words. If you can easily get hold of such a dictionary, I should like it. But do not put yourself to trouble about it.
 I read today your translation of the bhajan with which I started the fast. I liked it very much.
Much love.
 BAPU
 
 SHRI PADMAJA NAIDU 21 SASOON ROAD POONA
 From the original: Padmaja Naidu Papers. Courtesy: Nehru Memorial Museum and Library
 
 
 
 
 
 
 
 
 
 
 
 CHI. BHAU,"
13,"November 17, 1932",LETTER TO BHAU PANSElibtech_25_footnote,"
    
 November 17, 1932
  	I liked your question about cow-protection. Giving up milk 	altogether is no doubt our ideal; but I do not think that we can act 	upon it now. Hence, at present, our ideal should be to maintain in 	the Ashram as many cows as possible, and to provide as much milk as 	we can. We do not have the necessary stability in the Ashram for 	that, but when conditions become stable, I am eager to do a good 	deal of work in that field. God willing, I shall be able to do it. I 	certainly think it morally wrong to get milk from weak cows. At 	present we cannot escape that. In India, we get milk from really 	healthy cows at very few places. The fact is that Hinduism is in a 	state of utter confusion. Though cow-protection is one of the 	pillars on which  Hinduism stands, nowhere in the world is the 	condition of cows more wretched than in India. But you need not 	think too much about this and worry. If you do your present duty, 	you will have done everything that is possible for you.  	That your constipation is not yet cured indicates that your 	intestines have become very weak. The disease has struck deep roots. 	Whenever you do not pass stool and get headache, eat only vegetables 	if fruits are not available. You will not get fever or headache 	then, will get some nourishment at least and will probably be able 	to pass stool.  I am sure that you can get many varieties of leafy 	vegetables in the Ashram just now. If, however, you find that the 	place does not suit you, you may even go and stay in Rajkot for a 	while after consulting Chhaganlal. The experience will be useful to 	you and the water of Rajkot may even suit you.  Blessings 	from  BAPU    From 	a photostat of the Gujarati: G.N. 6743. Also C.W. 4486. Courtesy: 	Bhau  Panse          "
14,"November 17, 1932",LETTER TO S. D. SATAVLEKAR,"
    
 November 17, 1932
 BHAI SATAVLEKAR,
 You have sent me a most encouraging reply.libtech_26_footnotelibtech_27_footnoteBut  I  hope  you did not think that I was unaware of your past activities in regard to the removal of untouchability. Earlier I had read your article too. I only wanted to ascertain what your contribution is to be now in this  powerful movement. I am immensely reassured now on this count. Please convey my deepest thanks to Shrimant Maharaj and Rani Saheba. I shall at the right time make good use of your beautiful account of the work going on there.libtech_28_footnote
      SHRI 	S. D. SATAVLEKAR 	SVADHYAYA 	MANDAL AUNDH  (DIST. 	SATARA)  From 	Hindi: C.W. 4769. Courtesy: S. D. Satavlekar  Yours,  MOHANDAS "
15,"November 	17, 1932",LETTER TO DR. RAGHUVIR SINGH AGRAWAL,"
         November 	17, 1932  BHAI 	RAGHUVIRJI,  	I have your letter and the booklibtech_29_footnotelibtech_30_footnote. I have no time at present being totally immersed in 	the service of Harijans. But I shall try to follow the treament you 	prescribe. Moreover, all three of us here are condemned to 	spectacles. It is hoped that we all will make anexperiment. I would 	not bother you to come over here and there is no difficulty in 	following your instructions.  MOHANDAS 	GANDHI  DR. 	R.  S.  AGRAWAL EYE 	AND EAR 	SPECIALIST 	BULANDSHAHR, 	U.P.  From 	Hindi: C.W. 9664. Courtesy: M. S. Agrawal        under 	the title, “Aundh State and Untouchability”.  "
16,"November 18, 1932",TELEGRAM TO JAGANNATHlibtech_31_footnote,"
    
 [November 18, 1932]libtech_32_footnoteOUR    CONDOLENCES     TO     YOU     AND     YOUR     FAMILY     THOUGH     WE MUST     NOT     SUPPRESS     OUR     PERSONAL     HAPPINESS      OVER      THE FORTUNE THAT FAVOURED THE NOBLE WIDOW.
 The Hindustan Times, 20-11-1932
 "
17,"November 18, 1932",TELEGRAM TO GOVIND MALAVIYA,"
    
 November 18, 1932
 [GOVIND MALAVIVA]libtech_33_footnoteALLAHABAD
 THANK GOD. HOPE FATHERlibtech_34_footnote NONE THE WORSE FOR STRAIN.
 BAPU
 Bombay   Secret   Abstracts,   Home   Department,   Special   Branch,    File No. 800 (40)(3), Pt. III, p. 373
 "
18,"November 18, 1932",TELEGRAM TO MADHUSUDAN DAS,"
    
 [November 18, 1932]libtech_35_footnoteLONG     LIVE     MADHUSUDANDAS.     I      HAD      GATHERED      THE      IMPRES- SION THAT YOU WERE NO MORE. THIS IS PROOF POSITIVE OF MY STUPIDITY BUT
          LET   IT   ALSO   BE   PROOF   THAT   GOD     STILL    HAS    SERVICE   TO   TAKE   FROM	YOU   FOR   
 MANY A LONG YEAR TO COME.
 The Bombay Chronicle, 19-11-1932
 
 
 
 "
19,"November 18, 1932",STATEMENT 0N MADHUSUDAN DAS,"
    
 November 18, 1932
 An Ashram inmate living in Orissa has telegraphed to me saying that Babu Madhusudandas to whose good work for the tanners I refer- red in my fifth statementlibtech_36_footnoteis not dead. I cannot account for my stupi- dity in having imagined Madhusudan Babu was no more. On receipt of the telegram I sent the following telegramlibtech_37_footnoteto Madhusudan Babu:
 I tender my humble apology to Madhusudan Babu and his family for my stupid blunder.
 The Bombay Chronicle, 19-11-1932
 "
20,"November 	18, 1932",LETTER TO E. E. DOYLE,"
         DEAR 	COL. DOYLE,       November 	18, 1932 
  	Knowing that Sheth Jamnalal Bajaj was suffering from cough for some 	time and knowing also that he had ear trouble which was suspected to 	be tubercular, I had telegraphed to him suggesting that he should 	send for his special adviser Dr. Modi, the ear and throat specialist 	of Bombay.libtech_38_footnoteHe 	telegraphs as follows:  Received 	General condition same. Cough and pus discharge persistent. Have 	today wired Inspector General of Prisons requesting to arrange X-ray 	examination by specialist in Bombay or Poona wherever convenient to 	Government. This 	was received on the 15th instant. Since then I have received  	his usual letter also in which he gives me more information about 	his illness and his diet. I know what a serious view Dr. Modi takes 	of the ear trouble. He wants Jamnalalji to take a liberal diet. 	Jamnalalji is himself used to fruit. He has lost nearly 40 lb. in 	weightsince his admission. I venture to think therefore that he 	should he transferred where he can have better climate and prompt 	expert medical assis- tance, that he should have frequent access to 	his special medical ad- visers, and that meanwhile there should be 	no restriction as to the choice of food, all extras being paid for 	by Jamnalalji if the Govern-      
 ment so desire. May I request urgent attention to this matter?
 Yours sincerely,
 M. K. GANDHI
 Bombay Secret Abstracts, Home Department, Special Branch, File No. 800 (40) (2), Pt. I, p. 383
 "
21,"November 18, 1932",LETTER TO PADMAJA NAIDU,"
    
 November 18, 1932
 It certainly pays to be a Mahatma. I get fruit and flowers from slaves like you when it is their birthdaylibtech_39_footnoteand also when it is mine.
 Mahadevbhaini Diary, Vol. II, p. 253
 "
22,"November 	19, 1932",TELEGRAM TO MANIBEHN PATEL,"
       MANIBEHN       November 	19, 1932 "
