chapter_no,date,title,content
16,"September 	9, 1932",LETTER TO GANGABEHN VAIDYA,"
  	Do not brood over the deeper meaning of the Gita. As you try 	to put into practice its teaching about non-attachment, its deeper 	meaning will automatically reveal itself to you, and, when you 	understand it, you will be perfectly satisfied. Meanwhile, you 	should have faith in the meaning explained by Vinoba. Mostly my 	explanations are his. Wherever you find a difference between us, you 	should tentatively accept the meaning which appeals to you. There is 	no doubt at all that if you can spin with ease with a bamboo takli. 	it is most suitable for the purpose. You should also learn how to 	make such a takli. If you have not tried enema for 	constipation, you should do so. Sometimes it seems to help very 	much. I get a little news about Wardha, but you also should give me 	in your letters whatever news you get there. Do not lose hope about 	overcoming your constipation.  BAPU  From a photostat of the Gujarati: G.N. 6736. Also C.W. 4479. Courtesy: Bhau  Panse       September 	9, 1932  CHI. 	GANGABEHN, This 	time you wrote to me a long and beautiful letter.  	I know, of course, that to you Hakimji is not merely a physician but 	is a brother, one of your family, a friend, a counsellor and a 	respected elder too. It is, therefore, quite right that you take as 	much help from him as he can give. You did well in visiting the 	homes of    
 Muslims. Such work will bear fruit in future. If our hearts are pure and filled with love, we shall succeed in getting rid of all prejudices.
 The Inspector-General gave me news about Kakasaheb. He is in good health. I had also a letter from him. Though it is true that he has lost weight, he is not suffering from any disease. There is, therefore, no cause for worry.
Lakshmi, it seems, is enjoying the benefit of good company.
 It was good  that  you  paid  a  visit  to  Noorbanulibtech_14_footnote.  Look  after Qureshi as long as you are there. I am happy that Ramibehn is still with you.
 If  you  feel  comfortable  staying  with  Shamalbhailibtech_15_footnoteyou   may certainly do so. Do what keeps you cheerful. My mind is at rest since Nath is there always to help you.
 My advice regarding Babulibtech_16_footnoteis that, for the present, he should study, that is, he should become proficient in Gujarati, Sanskrit, Hindi, arithmetic, history, geography, all the processes through which cotton passes till it is woven into khadi, and carpentry, and learn a little music. He will then know what line to take up. His intellect must blossom and his heart must expand.
 Sardar and Mahadev of course read your letters. All of us often think of you.
 Blessings from
 BAPU
[From Gujarati]
 Bapuna Patro—6: G.S. Gangabehnne, pp. 65-6. Also C.W. 8795. Courtesy: Gangabehn Vaidya
 
 
 
 
 
 
 
 
 
 "
17,"September 	10, 1932",LETTER TO JOHN HAYNES HOLMES,"
  
 
 
Y. C. P.,
    DEAR 	FRIEND,  September 	10, 1932 
  	Just one line to thank you for your kind letter of 7th August. I 	have not received Bishop Fisher’slibtech_17_footnotebook  yet.  As  you   know  Sardar Vallabhbhai and 	Mahadev Desai are with me. We are turning the time at our disposal 	to good account. We are just now concentrating upon drawing from the 	quality of cotton at our disposal as fine a thread as possible. The 	experiment is deeply interesting and even exciting if there can be 	excitement about such a humdrum process as hand-spinning. For us it 	is a demand of Indian humanity. With 	kindest regards from us all. 
      THE 	REV. 	J. H. HOLMES  From 	a photost at: C. W. 10963. Courtesy: S. P. K. Gupta  Yours sincerely,  M. K. GANDHI 
   "
18,"September 	10, 1932",LETTER TO MATHURI N. KHARE,"
        CHI. 	MATHURI libtech_18_footnote,     September 	10, 1932 
  	This time your handwriting was bad. There were quite a few mistakes 	in the language too. You should try and avoid such mistakes as far 	as you can. And one can always improve one’s handwriting if one 	takes sufficient care. 
   From 	Gujarati: C.W. 268. Courtesy: Lakshmibehn N. Khare  BAPU 
                   
 
 
 
 
 CHI. BABAL,"
19,"September 10, 1932",LETTER TO BABALBHAI MEHTA,"
  
 September 10, 1932
  	I got your letter. Once you have decided that it is good to do a 	certain thing, you should not wait for even one second. For death 	may come at any time, and therefore, delay in beginning a good thing 	may result in our inability to do it at all. For when the soul 	leaves the body, it takes with it its deeds. Its intentions which 	are not acted upon are merely credited to its account. Suppose I 	decide to take five rupees with me when going on a journey by train, 	but through carelessness, forget to take the money. In the train, I 	cannot cash my intention and the fact will make me uneasy and 	torment me. Any person who does not join in bhajans, etc., 	though attending the prayer, is guilty of untruth. We may or may not 	be at fault if somebody deceives us into giving him what he wants.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: S.N. 944850.   "
20,"September 	10, 1932",LETTER TO VASUMATI PANDIT,"
         CHI. 	VASUMATI,     September 	10, 1932 
  	Indeed! You could barely find time to write to me! What indolence! 	And the letter also is as good as no letter. What about your 	experiences during all these months?  	I hope you will go and see Qureshi. Did you see Pyare Ali’s 	Ashram? Did 	you visit Amina’s children?  Blessings 	from  BAPU  From 	a photostat of the Gujarati: C.W. 577. Courtesy: Vasumati Pandit "
21,"September 10, 1932",LETTER TO NARMADABEHN RANA,"
  
 September 10, 1932
 CHI. NARMADA,
 You may go on hoping to receive a long letter from me even at the risk of being called greedy. One day I may think of writing such a letter to you.
 Your Gujarati is not good. You should get your letters corrected by someone. But do not bother if that cannot be done. In any case, you should continue to write to me whatever you wish to.
 I should like you to learn in time everything that is  worth learning in the Ashram.
Who teaches you Gujarati? What other languages are you
learning?
 BAPU
 From a photostat of   the   Gujarati:   C.W.   2763.  Courtesy:  Ramnarayan   N.
 Pathak
 "
22,"September 10, 1932",LETTER TO RAIHANA TYABJI,"
  
 September 10, 1932
 BELOVED DAUGHTER RAIHANA,
 I got your letter and bhajan. The bhajan is very good. I do not have time to write much today. I hope all of you approve of my decision to fast. Father, at any rate, should have no difficulty in understanding my step. I have taken it in God’s name and for His work and He will bring me to the goal. I seek blessings from both Father and Mother. What will you send? You should indeed dance with joy that God has given me an opportunity to offer such a holy sacrifice. When is Hamidalibtech_19_footnotearriving? Is Bhaiji still there? Convey my vandemataram to him. All of us are well here.
 Blessings from
 BAPU
 From a photostat of the Urdu: S.N. 9670
 
 
 
 "
23,"September 11, 1932",LETTER TO ASHRAM BOYS AND GIRLS,"
  
 September 11, 1932
 DEAR BOYS AND GIRLS,
 I have your letter. As you could easily save many hours in doing the work in the store-room and cleaning, so also, with some thought, you can save time in other work as well. For that, sincerity and co-operation on the part of everybody are required. If all of you work as a team, each doing his best, a lot more work can be done.
 This holds true for all living creatures. If you watch the ants and other insects, you will learn the same lesson from their activities.
 BAPU
 From a microfilm of the Gujarati: M.M.U./II
 "
24,"September 	11, 1932",LETTER TO GULAB,"
          CHI. 	GULAB,       September 	11, 1932 
  	With practice, you can increase your speed at spinning. What is it 	at present? The slivers must be good and the spindle straight.  	There is much scope for improvement in your handwriting. If 	possible, you should practise writing with a reed-pen with  model 	letters of the alphabet in front of you. 
     From 	a photostat of the Gujarati: G.N. 1724  BAPU "
25,"September 	11, 1932",LETTER TO CHHAGANLAL JOSHI,"
       September 	11, 1932  CHI. 	CHHAGANLAL (JOSHI),  	Though I am not sure you will get this letter, I am writing it. I 	would have been glad if you had written to me giving me your 	impressions about the Ashram. If you get this letter, you may write 	to me even now. I must know everything, though of course there is 	nothing I can do.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 5508 
 
 
 
 
 CHI. PREMA,"
26,"September 11, 1932",LETTER TO PREMABEHN KANTAK,"
  
 September 11, 1932
  	If you have patience and faith, all the pages of the “book of 	nature” will be open to you. It is the promise of the God of Truth 	that “to those who worship Me (Truth) with love, I grant the yoga 	of understanding”.libtech_20_footnoteMeditation on this verse  opens  up  to  me  all  the 	pages of my nature. When the book is lying before you, whosefault is 	it if you cannot read it or do not take the trouble to read it? But 	I think I have said too much. In any case, I have explained to you 	the method of reading that book. You will say that you knew it. If 	you do, would it not prove me right in describing you as omniscient?  	I can have no objection at all to your sending all my letter to . . 	. The last letter was about her and, therefore, I particularly 	wished that you should send it to her. You may now write and tell me 	how the matter stands. . . .libtech_21_footnotelibtech_22_footnotesays 	that I   could  not  find  the  correct  remedy for . . . and she is 	right, but only partly. I have discovered the remedy, but I am not 	in a position to apply it. How can I help that? The remedy which he 	needs is a woman—either a woman whom he could love and would 	marry, or one who would be more than a sister to him. I had my eyes 	on . . . ever since I saw her and . . .’s affection for her and 	hers for him. I have always believed in the innocence of their love. 	But how could I burden . . . with a responsibility till an 	opportunity arose? Your letter gave me the required opportunity. I 	do not know whether my diagnosis is correct and whether . . . is the 	remedy for him. Perhaps . . . herself does not know it. We  can  	discover the truth only if we try the remedy which I have suggested. 	All that I desire is . . .’s peace of mind. In the absence of such 	peace, his abilities remain unused and his health is wasting away. 	He does not even know whether he feels interested in the work which 	he does.  	You seem to have collected from somewhere a good many stories about 	my childhood.  	Do you know that Ramabehn is ill? You should at least go and talk to 	her. In actual fact there is often no cause for the fear which we 	entertain in our imagination. The saying, “A ghost is the 	projection     
 of our fancies and a witch of our fears” is literally true. It is  a  hundred per cent true.
 I hope you are properly looking after the new arrivals among women. You may reduce your other work, but attend to this carefully.
 I read about Kisanlibtech_23_footnotein the paper. Dhurandhar has been doing fine work. But he should take care and make his body strong. What is his weight?
 What did I write about you in my letter to Anandilibtech_24_footnotelibtech_25_footnote? What did I tell Lilavatilibtech_26_footnotelibtech_27_footnote? I don’t remember. I have no doubt at all about your observing brahmacharya at present. I don’t know what may happen in the future. If you can tell, you know more than Narad and Rama did. However, I have always admired your resolution. I don’t believe that anyone can easily tempt you. But I have seen women  as determined as you get married. How can anyone blame them for that? Hence, at present I can only wish that you will remain faithful to your resolution, and bless you that you may. I may help you as much as I can, and give you blows as often as necessary. The result lies in God’s hands.
 I want your letters to be in no way different from what they are. If you cease to be natural, I will take no interest in you. You are full of complexes. I can try to remove them only as and when I observe them. However, who am I to remove them? It does not lie in man’s power to do so. I should like to be an instrument in removing them to the extent that He permits me to be so. It is in my interest to do this, since I hope to take much work from you. If I believed that what I was trying to inculcate in you would bear no fruit, do you think I would take the trouble to write these long letters?
 I do not know any instance of the cause of an individual’s or society’s fall having been discovered. Many guesses, of course, have been made. The immediate cause is sometimes discovered, but in all cases there is not one such cause only. Generally speaking, however, it may be said that a fall can be traced to lack of dharma. Political subjection can never be the root cause, for it is itself the result of other causes, other weaknesses.
 
 One’s duty as a neighbour is always to help a neighbour in a manner consistent with dharma.
 The seed of ego is destroyed only when one feels oneself to be a cipher. If anyone looks inward and ponders deeply over the matter, he cannot but realize his total insignificance. As we count an insect insignificant relatively to the earth, so is man insignificant in relation to this universe which is millions of times vaster than the earth. That he is endowed with reason makes no difference to this fact. His greatness lies in realizing his insignificance, for simultaneously with such realization, he realizes that, insignificant in himself, he is an insignificant aspect of God and that, when he merges in Him, he becomes God, that this microscopic atom which he is contains the infinite power of God.
 I believe in the theory of maya in my own way. In the cycle of Time this universe is maya, but, during the moment of time it exists, it is real enough. I believe in the theory of the many-sidedness of truth.
 If there is anything in this world which faces man as a certainty, it is death. And yet we fear that inescapable certainty; that is the greatest wonder of life, that is real attachment and that is atheism. It is possibe only for man to rise above it.
 One’s good and evil deeds do accompany the soul after the death of the body. The soul, as soul, suffers their consequences, whether in another physical body or in a subtle body.
Isn’t this enough?
 BAPU
 From a photostat of the Gujarati: G.N. 10302. Also C.W. 5753. Courtesy: Premabehn Kantak
 "
27,"September 	11, 1932",LETTER TO MANGALA S. PATEL,"
          CHI. 	MANGALA,     September 	11, 1932 
  	I forgive you for not writing to me. But do not repeat it. It is 	good that you went to Baroda. Does Baroda suit your health better? 	Where is Kanu staying and with whom? Did you see Moti’slibtech_28_footnotehouse at Baroda?    
 Consult Premabehn about the pain in your back.
 
 From the Gujara ti origin al: G. W. 111022 . Courte sy: Pushpa Naik
 
 BAPU
   "
28,"September 	71, 1932",LETTER TO PUSHPA S. PATEL,"
            CHI. 	PUSHPA,     YERAVDA MANDIR,  September 	71, 1932 
  	Should not people living together give presents to one another? What 	about the presents given by parents to their children on their 	birthdays or on festivals? Besides, in the Ashram all live together. 	But no one can take something belonging to another without his 	permission. I do not say that presents have to be given. But the 	argument you advance is not valid. Supposing you had  simply plucked 	a flower and presented it to Mangala that morning, it would have 	been a token of love. But your argument is: if Mangala is given a 	present, why not the other girls? Real love is not in giving the 	present. Love expresses itself spontaneously when the moment comes. 
     From 	the Gujara ti origin al: C. W. 11084. Courte sy: Pushpa Naik  BAPU "
29,"September 	11, 1932",A LETTER,"
       September 	11, 1932  	It is our actions which count. Thoughts, however good in themselves, 	are like false pearls unless they are translated into action.  	We should always see our neighbour’s virtues and our own defects. 	A man like Tulsidas described himself as a crooked man despite all 	his goodness. [From 	Gujarati]  Mahadevbhaini 	Diary, Vol. II, p. 15 "
30,"September 11, 1932",A LETTER,"
  
 September 11, 1932
 You say that you are mentally disturbed and that, therefore, you will not write to me. This too is a sign of vikar. It is necessary to understand the exact meaning of this word. Even being angry is vikar. To feel all kinds of desires is also vikar. To think of wearing this or that, eating or not eating this or that is vikar. Similarly to wish to marry, or, even without wishing to marry, to feel pleasure in the company of boys of one’s own age, in talking with a boy in private and in touching him, or in unbecoming joking with him, that also is vikar. This last is looked upon as a very serious vikar. So long as a woman is subject to any of these vikars, she will be subject to menstruation. In the case of man it is not menstruation, but something else. In this sense even Mirabehn cannot be considered to be free from vikar. So she still has menstruation. She does not sin in this. She has indeed risen very high. She is continually striving to overcome all her vikars. The vikar of desire for man has completely disappeared from within her. But she still has anger and attachment, and desires. All these too she strives to control. If a woman attains a state free from vikars,such as I have described, she will not get monthly periods. I would be happy if all of you girls were to strive to attain such a state. Even if you do not succeed in your present life, what does it matter? The first lesson for you to learn is to keep nothing secret. You should have no secret relations with anyone. You should cling to the vow of truth.
[From Gujarati]
 Mahadevbhaini Diary, Vol. II, pp. 17-8
 "
31,"September 11, 1932",LETTER TO BRIJKRISHNA CHANDIWALA,"
  
 September 11, 1932
 CHI. BRIJKRISHNA,
 I have your letter. Your letters from Banaras and Delhi have not reached me. You have not acknowledged the letters I addressed to Deolali. It is good that you have now given me detailed news.
 First of all about your health. The benefit Mira has derived from salt is largely psychological. It cannot all be attributed to salt; salt does not possess all that virtue. No article of diet or medicine can affect
 brahmacharya to that extent because ultimately brahmacharya is a state of mind; a disturbed mind affects the body. As long as the mind is not firm and rid of passions how can diet alone help? Admittedly, improper or excessive food can be harmful. Salt, taken in small quantities can do no harm. In the same way, it does not appear that you have lost much by giving up salt. Salt does not have enough strength to affect one either way. I have written to you earlier  regarding a suitable diet for you. Ultimately you must find out by experiment what food suits you. Go to Deolali if you have found the climate there agreeable. It may also be a good thing otherwise, for you will be of help to Radha and Damodardas. True, there are only a few days left if they are to leave Deolali at the end of the month. But however short the period it will benefit you to go there. And even if they a have to vacate the sanatorium there is nothing wrong in your staying on at Deolali for your health’s sake. It ought to be easy to find another place. What happened to your  plan of going to Kuvalayanand? What did Dr. Talwalkar say? You must build up your health.
 Now for the Ashram. It is true that the Ashram inmates are not what they ought to be, they are full of short-comings. That is why the public have the right to criticize and condemn the Ashram inmates who must not only tolerate the criticism but take a lesson from it. I am not surprised to learn that you too have been similarly affected  because that is the truth. But in spite of all that the total result is not bad; that is my belief. People residing in the Ashram have certainly changed for the better. The fact is that much remains to be done while little has been accomplished, but that was to be expected. And who can be defined as Ashram inmates? If you have not discussed this matter with Narandas, open your heart to him and listen to what he has to say. I have no hope of finding a more steadfast, wise, sensible and conscientious man than Narandas and I consider it God’s grace that it was granted me to have him. It is also true that Ashram people are not free from diseases but they do not really catch illness in the Ashram; the malady is already with them. In short we try to bring about fulfilment amid deficiency. God has ordained that we go on making efforts till we die but has reserved unto Himself the fruit. Thus I shall be content if it can be said that there is no tardiness of effort in our Ashram. I shall even admit that there is scope for improvement in the effort.
 Is anybody doing something for Pandit Jagatramlibtech_29_footnotelibtech_30_footnote?
 
 
 From a photostat of the Hindi: G.N. 2394
 
 
 Blessings from
 BAPU"
