chapter_no,date,title,content
11,,"[SflÁSÃ
¬˝¡ÊÈŸ— ¬Á⁄¬Ê‹ŸÃÃÊ◊˜]","
 Blessed be the people; may the rulers protect their kingdoms by just means, may it be always well with the cowlibtech_249_footnoteand the Brahminlibtech_250_footnote; may all the peoples be happy.
 16-5-1930
 12"
12,,"[Ÿ◊SÃ
‚Ã Ã ¡ªà∑ Ê⁄áÊÊÿ]","
 I bow to Thee the sat (see first verse), the cause of the universe, I bow to Thee the chit (1st verse), the refuge of the world, I bow to Thee the one without a second, the giver of salvation, I bow to Thee the Brahman, the all-pervading, the eternal.
 17-5-1935
 13"
13,,"[àfl◊∑¢
 ≥Ê⁄áÿ¢ àfl◊∑¢  fl⁄áÿ◊˜]","
 Thou art the only refuge, Thou art the only one to be desired, Thou art the sole protector of the universe, Thou art self-revealed, Thou art the sole creator, preserver and destroyer of the universe, Thou alone art supreme, immovable, unchangeable.
 18-5-1930
 
 
 14"
14,,[èÊÿÊŸÊ¢ èÊÿ¢ èÊËcÊáÊ¢ èÊËcÊáÊÊŸÊ◊˜],"
 Of all the fears, Thou art the chief, of all that is terrible Thou art the most terrible, Thou art the motion of all life, Thou art the holy of holies, Thou art the sole regulator of the mightiest places, Thou art the greatest among the great. Thou art the chief among all protections.
 19-5-1930
 15"
15,,[flÿ¢ àflÊ¢ S◊⁄Ê◊Ê flÿ¢ àflÊ¢ èÊ¡Ê◊Ê],"
 We think of Thee, we worship Thee, we bow to Thee as the witness of this universe, we seek refuge in Thee the sat, our only support, yet Thyself needing none, the ruler, the barque in the midst of this ocean of endless birth and death.
 20-5-1930
 16
 "
16,,"[Áfl¬ŒÊ
ŸÒfl Áfl¬Œ— ‚¢¬ŒÊ ŸÒfl ‚¢¬Œ—]","
 
 That which goes by the name of adversity is not such; nor is that prosperity which goes by that name. To forget God is adversity; ever to think of Him is prosperity.
 21-5-1930
 17
 "
17,,"[ÁflcáÊÈflÊ¸ ÁòÊ¬È⁄ÊãÃ∑ Ê èÊflÃÈ flÊ ’˝sÊ
‚È⁄ãº˝Ê˘âÊflÊ]","
 Let him be whosoever he may be whether Vishnu or Mahadev, Brahma or Indra, Sun or Moon, Lord Buddha or Mahavir, obeisance be ever only to him who is free from the poisonous effect of desire and anger, who is filled with compassion for all life and  who  is purified by a perfectly virtuous life.
 22-5-1930
  
18"
18,,[Á„⁄á◊ÿŸ ¬ÊòÊáÊ ‚àÿSÿÊÁ¬Á„Ã¢ ◊Èπ◊˜]libtech_251_footnote,"
 The face of truth is overlaid with a golden lid, O God, remove it so that I may see the true light.
 23-5-1930
 19"
19,,"[•ÇŸ
Ÿÿ ‚È¬âÊÊ ⁄Êÿ •S◊ÊŸ˜]libtech_252_footnote","
 
 O God, the Knower of all the ways, lead us along the right path so as to enable us to reach the goal; wrestle with our dark sins; we make obeisance to Thee again and again.
 24-5-1930
 20"
20,,"[üÊÿ≥ø
¬˝ÿ≥ø ◊ŸÈcÿ◊Ã—]libtech_253_footnote","
 
 Both that which is good and that which is pleasing face man. A wise man will discriminate and will certainly prefer the good to the pleasing whereas the foolish one will prefer the pleasing thinking it to be profitable.
 25-5-1930
 21"
21,,"[‚fl¢¸
flŒÊ ÿà¬Œ¢ •Ê◊ŸÁãÃ]libtech_254_footnote","
 
 I shall tell thee in one word that state which all the Vedas establish, to which all the austerities are dedicated and desiring which devotees observe brahmacharya. It is Om.libtech_255_footnote
 26-5-1930
 
 
 22"
22,,[Ÿ ÃòÊ ‚ÍÿÊ¸ èÊÊÁÃ Ÿ øãº˝ÃÊ⁄∑ ◊˜]libtech_256_footnote,"
 The sun does not carry its light there, nor the moon, nor the stars, not even lightning can penetrate there, how then can this fire? All of them derive their light from It and all this (universe) is lighted by Its splendour.libtech_257_footnote
 27-5-1930
 23
 "
23,,"[Ã¬—üÊf
ÿ sÈ¬fl‚ãàÿ⁄áÿ]libtech_258_footnote","
 
 Those knowing ones who with austerities and faith live the forest life in peace begging for their food becoming sinless enter through the sunny gate that abode where dwells that well-known immortal changeless Being.libtech_259_footnote
 28-5-1930
 24
 "
24,,"[•Êà◊ÊŸ¢ ⁄ÁâÊŸ¢ ÁflÁf ‡Ê⁄Ë⁄¢ ⁄âÊ◊fl
ÃÈ]libtech_260_footnote","
 
 Regard the soul as the warrior, body as his chariot, reason as the charioteer, mind as the reins; they call senses horses, sense-objects meadows; wise men have said that the soul acts through the mind and the senses. libtech_261_footnote
 29-5-1930
 
 
  
25"
25,,[ÁflôÊÊŸ‚Ê⁄ÁâÊÿ¸SÃÈ ◊Ÿ—¬˝ª˝„flÊãŸ⁄—]libtech_262_footnote,"
 He whose reason is like an experienced charioteer and whose mind is under control like the reins crosses over safely and safely comes to the journey’s end, the excellent abode of Vishnu.
 30-5-1930
 26"
26,,"[©ÁûÊc∆Ã
¡Êª˝Ã ¬˝Êåÿ fl⁄ÊÁãŸ’ÊäÊÃ]libtech_263_footnote","
 Awake, arise, and learn wisdom from the wise. The sages say to traverse this way (through life) is as difficult as it is to walk along the edge of a razor.
 31-5-1930
 
 27"
27,,[•ÁÇŸÿ¸âÊÒ∑ Ê èÊÈflŸ¢ ¬˝Áflc≈Ê]libtech_264_footnote,"
 Even as fire though always the same assumes different forms as it passes through different media, so does the indwelling spritt, though essentially always the same, appear different passing through different media
 1-5-1930
 28"
28,,"[flÊÿÈÿ¸âÊÒ∑
Ê èÊÈflŸ¢ ¬˝Áflc≈Ê ]libtech_265_footnote","
 
 Even as the air though always the same assumes different forms as it passes through different media so does the indwelling spirit, though essentially always the same, appear different passing through different media.
 2-6-1930
 
 
 
 29"
29,,[‚ÍÿÊ¸ ÿâÊÊ ‚fl¸‹Ê∑ Sÿ øˇÊÈ⁄˜]libtech_266_footnote,"
 Even as the sun which gives light to all the eyes remains un- affected by the external defects of these eyes so is the  oversoul dwelling in all that lives not affected by the, external woes of mankind.
 3-6-1930
 30"
30,,"[∞∑
Ê fl‡ÊË ‚fl¸èÊÍÃÊãÃ⁄Êà◊Ê]libtech_267_footnote","
 
 Those wise men alone, not others, attain eternal happiness who feel  dwelling  in  themselves  that   one   all-controlling   power   whichlibtech_268_footnotepervades all life and though one appears as many.
 4-6-1930
 31"
31,,"[ÁŸàÿÊ˘ÁŸàÿÊŸÊ¢
øÃŸ‡øÃŸÊŸÊ◊˜]libtech_269_footnote","
 Those wise men alone, not others, attain eternal peace who feel dwelling in themselves that God who is the permanent essence among the impermanent, who is the life in all that lives and who though one fulfils the desires of many.libtech_270_footnote
 5-6-1930
 32"
32,,"[¬⁄Ëˇÿ
‹Ê∑ ÊŸ˜ ∑ ◊¸ÁøÃÊŸ˜]libtech_271_footnote","
 Having realized (the impermanence of) the status to be obtained by works, a Brahmin should cultivate detachment. Stability cannot come from activity. To know that he should reverently approach a teacher who knows the Vedas and is intent on God.
 6-6-1930
 
 
 33"
33,,[ÃS◊Ò ‚ ÁflmÊŸ˜ ©¬‚ãŸÊÿ ‚êÿ∑ ˜]libtech_272_footnote,"
 To him thus come with due reverence, calm of mind brought under control, the wise teacher imparts divine knowledge whereby one really knows that permanent Being who is truth incarnate.
 7-6-1930
 34"
34,,"[¬˝áÊflÊ
äÊŸÈ— ‡Ê⁄ÊsÊà◊Ê ’˝sÃÀ‹ˇÿ◊ÈëÿÃ]libtech_273_footnote","
 
 Pranav (Om) is the bow, the spirit is the arrow and Brahm[an] is the target; therefore one must shoot unerringly so that the spirit becomes one with Brahm[an] like the arrow (with the target).
 8-6-1930
 35
 "
35,,[ÁèÊlÃ qŒÿª˝ÁãâÊ Á¿lãÃ ‚fl¸‚¢‡ÊÿÊ—]libtech_274_footnote,"
 When one realizes Godhead one’slibtech_275_footnoteheart is rid of difficulties, doubts vanish and works do not bind.
 9-6-1930
 36
 "
36,,"[’˝rÊÒflŒ¢
•◊ÎÃ¢ ¬È⁄SÃÊÃ˜]libtech_276_footnote","
 
 This eternal Brahm[an] is before and behind, is in the right and the left, is below and above, pervades everywhere, is the universe, is above all.
 10-6-1930
 
 
 
 37"
37,,[‚àÿŸ ‹èÿSÃ¬‚Ê scÊ •Êà◊Ê]libtech_277_footnote,"
 Self-realization comes always through truth, tapas (austerity), true knowledge and brahmacharya. Seekers who have become free from sins realize the immaculate refulgent spirit within themselves.
 11-6-1930
 38"
38,,"[‚àÿ◊fl
¡ÿÃ ŸÊŸÎÃ◊˜]libtech_278_footnote","
 Truth alone triumphs, never untruth. That way which the sages whose purpose is fulfilled traverse, which is the way of the gods and where is the great abode of truth opens (for us) through truth.
 12-6-1930
 39"
39,,[ŸÊÿ◊Êà◊Ê ¬˝fløŸŸ ‹èÿÊ]libtech_279_footnote,"
 This spirit is not attainable by the Vedic study or by feats of intellect or by attending discourses. It is attainable only by him who woos it. It reveals itself to such a one.
 13-6-1930
 40"
40,,"[ŸÊÿ◊Êà◊Ê
fl‹„ËŸŸ ‹èÿÊ]libtech_280_footnote","
 
 This realization is not possible for the weak or the indolent or those who resort to unmeaning austerities. But the soul of the wise man who remedies these defects enters the abode of Brahm[an].
 13-6-1930
 
 
 
 41"
41,,[‚ê¬˝ÊåÿÒŸ¢ ´ cÊÿÊ ôÊÊŸÃÎåÃÊ—]libtech_281_footnote,"
 
 All those who have well understood the meaning of life through Vedant and science, whose hearts are purified through sannyasa, being intent on the immortal, on death enter Brahmaloka and become free.
 15-6-1930
 42"
42,,[flŒÊãÃÁflôÊÊŸ‚ÈÁŸÁ‡øÃÊâÊÊ¸—]libtech_282_footnote,"
 
 All those who have well understood the meaning of life through Vedant and science, whose hearts are purified through sannyasa, being intent on the immortal, on death enter Brahmaloka and become free.
 15-6-1930
 43"
43,,[ÿâÊÊ Ÿl— SÿãŒ◊ÊŸÊ— ‚◊Èº˝]libtech_283_footnote,"
 Just as rivers rushing towards the sea leave their names and forms and merge in the sea, even so do wise men leave their names and forms and merge in the paramount divine Being.
 16-6-1930
 44"
44,,"[‚
ÿÊ „ flÒ ÃÃ˜. ¬⁄◊¢ ’˝s flŒ, ’˝sÒfl èÊflÁÃ]libtech_284_footnote","
 He who knows that great Brahm[an] I becomes It. In his family no one ignorant of Brahm[an] is possible. He passes grief and sin. He becomes free from the bonds of the heart and becomes immortal.
 17-6-1930
 
 
 45"
45,,"[ÿÃÊ flÊøÊ ÁŸflÃ¸ãÃ •¬˝Êåÿ ◊ÊŸ‚Ê
‚„]libtech_285_footnote","
 He who knows that Brahm[an] which not reaching both speech and mind return, fears nothing. He does not burn thinking, ‘Why have  I not done this good thing? Why have I committed that sin?
 18-6-1930
 46"
46,,"[ÿÈflÊ SÿÊÃ˜ ‚ÊäÊÈ ÿÈflÊäÿÊÿ∑ — •ÊÁ‡Êc∆Ê
º˝Á…cÉ∆Ê ’Á‹c∆—]libtech_286_footnote","
 A young man should have character, should be studious, full of hope, determination and strength. For him all this earth should be full of riches.
 19-6-1930
 47
 
 He may not witness dances, he may not attend meetings, gatherings and revel, he may not gossip, he should cultivate a love for solitude, he may not resent incorrect conduct by the teacher and his family, he may not engage in talks with women except as may be necessary, he should be gentle, calm, modest and determined, he  should shun idleness, anger, envy; he should fetch a pitcherful of water for the teacher both morning and evening and fetch wood from the forest.
 20-6-1930
 48"
47,,"[’‹¢
flÊfl ÁflôÊÊŸÊjÿÊ˘Á¬ „]libtech_287_footnote","
 Soul-force is superior even to science, for one man having soul-force will shake one hundred learned men. When one has that force he is ready to go to a teacher, he serves him, then he becomes fit to sit near him, he ponders over what he has heard; he becomes wise, he does his duty, he has experience. The earth keeps its place through
 
 that force, the heavens retain their place through it, the mountains, the gods, mankind, the brute creation, birds, grass, plants, game, insects, moths, ants, etc., all life are sustained by that force. Therefore cultivate that force.
 21-6-1930
 49"
48,,"[◊äÊÈflÊÃÊ
´ ÃÊÿÃ]libtech_288_footnote","
 May the winds, the waters, the plant life, the evening and the dawn, the dust of the earth, the heavenly vault which is like father, the trees, the sun and the cows be a blessing to us.
 22-6-1930
 50"
49,,"[¡
¡ÊÃÈ ∑ Ê◊ÊÃ˜ Ÿ èÊÿÊÃ˜ Ÿ ‹ÊèÊÊÃ˜]","
 One may not abandon one’s faith for the satisfaction of a desire, or from fear or ambition, not even for saving one’s life. Faith is permanent, happiness and unhappiness are fleeting things. The spirit is immortal, the result of its actions—the body—is evanescent.
 23-6-1930
 
 51"
50,,"[ÿŒfl ÁfllÿÊ ∑ ⁄ÊÁÃ üÊfÿÊ¬Á⁄cÊŒÊ ÃŒŒ
flËÿ¸flûÊ⁄ èÊflÁÃ]libtech_289_footnote","
 Work done with knowledge and faith and in a prayerful spirit becomes most effective strength.
 24-6-1930
 52"
51,,"[ÿ¢ ’˝sÊL º˝◊L Ã— SÃÈãflÁãÃ ÁŒ√ÿÒ— SÃflÒ
—]","
 I bow to that God whom Brahma, Varuna, Indra and the Maruts adore with divine hymns, of whom the Vedic singers sing in the Vedas with the angas, the padas, the kramas and the Upanishads, whom the yogis see in their meditations with minds fixed on Him and whose end the devas and the asuras do not see.
 25-6-1930
 
 
 
 53
 KUMAR MANDIR PRAYER"
52,,[ ˙ ‚„ ŸÊflflÃÈ – ‚„ ŸÊÒ èÊÈŸÄÃÈ]libtech_290_footnote,"
 Om! may God protect us, may He support us, may we make joint progress, may our studies be fruitful, may we never harbour ill will against one another. Om shanti, shanti, shanti.
 26-6-1930
 54"
53,,"[˙
•‚ÃÊ ◊Ê ‚Œ˜ª◊ÿ – ‚◊‚Ê ◊Ê
ÖÿÊÁÃª¸◊ÿ–]libtech_291_footnote","
 Om! From untruth lead me unto truth, from darkness lead me unto light, from death lead me unto life everlasting.
 27-6-1930
 55"
54,,"[ÿÊ˘ãÃ—
¬˝Áfl‡ÿ ◊◊ flÊøÁ◊◊Ê¢ ¬˝‚ÈåÃÊ◊˜ ]","
 I bow to thee, O God, who being almighty and having entered my heart, gives by His power life to the silent tongue, the hands, feet, ears, skin and other members of the body.
 28-6-1930
 56
 WOMEN’S PRAYER"
55,,"[ªÊÁflãŒ
mÊÁ⁄∑ ÊflÊÁ‚Ÿ˜ . . . ∑È L ◊äÿ˘fl‚ËŒÃË◊˜
]","
 O Govind, dweller of Dwarika, Krishna, Thou beloved of the Gopis, O Keshav, dost Thou not know that the Kauravas have surrounded me?
 O Lord, Thou Lord of Lakshmi, protector of Vraja, deliverer from affliction, O Janardana, save me [from] the ocean of misery in the shape of the Kauravas.
 O Krishna, Thou great Yogi, soul and protector of the universe, O Govind, deliver me lying hopeless in the midst of the Kauravas and seeking thy support.
 29-6-1930
 
 
 57"
56,,"[œ◊¸ ø⁄Ã ◊Ê˘äÊ◊¸◊˜  v ‚àÿ¢ flŒÃ ŸÊŸÎÃ◊˜
]","
 Act righteously, never unrighteously; speak truth, never untruth; look far ahead, never shortsightedly; look above; never below.
 30-6-1930
 58"
57,,[•Á„¢‚Ê‚àÿ◊SÃÿ¢ ‡ÊÊÒøÁ◊Áãº˝ÿÁŸª˝„—],"
 Ahimsa, truth, non-stealing, purity and self-control, these, said Manu, are the common duty of all the four divisions.
 1-7-1930
 59"
58,,"[•Á„¢‚Ê
‚àÿ◊SÃÿ¢ •∑ Ê◊∑ Êœ‹ÊèÊÃÊ]","
 Ahimsa, truth, non-stealing, freedom from passion, anger and greed, wishing the well-being and good of all that lives is the duty common to all the divisions.
 2-7-1930
 60"
59,,"[ÁflmÊÁj— ‚ÁflÃ—
‚ÁjÁ¸Ÿàÿ◊mcÊ⁄ÁªÁèÊ—]","
 Understand that to be religion which the wise, the good and those that are free from likes and dislikes follow and which is I felt in the heart.
 3-7-1930
 61"
60,,"[üÊÍÿÃÊ¢ äÊ◊¸‚fl¸¸Sfl . . . ¬Ê¬Êÿ ¬⁄¬Ë«Ÿ◊˜
]","
 Listen to the essence of religion and assimilate it through the heart: one should never do to others which one would not wish done to oneself.
 That which has been said in countless books I shall say in half a verse: service of others is virtue, injury to others is sin.
 4-7-1930
 62"
61,,[•ÊÁŒàÿøãº˝ÊflÁŸ‹Ê˘Ÿ‹‡ø],"
 The sun, the moon, the wind, the fire, the sky, the earth, the waters, the heart, the god of judgment, the day, the night, the evening,
 the morning and dharma itself are witnesses to man’s actions, i.e., he can conceal nothing.
 5-7-1930
 63
 
 FROM “DWADASHAPANJARIKA [-STOTRA”]
 "
62,,"[◊Í…
¡„ËÁ„ œŸÊª◊ÃÎcáÊÊ◊˜]","
 O foolish one, give up the desire for amassing wealth, make thy mind pure and free from desire, .satisfy thy mind with what thou may’st obtain through thy own labour.
 6-7-1930
 64
 "
63,,"[•âÊ¸◊ŸâÊ¸
èÊflÿ ÁŸàÿ◊˜]","
 Always believe that wealth is illth. It is simple truth to say that there is no happiness coming from its possession. It is known to all that rich people fear even their own children.
 7-7-1930
 65
 "
64,,"[∑
Ê◊¢ ¢R ÊäÊ¢ ‹ÊèÊ¢ ◊Ê„◊˜]","
 Shun desire, anger, greed, possession and ask thyself ‘who am I’. Those foolish ones who don’t strive for self-realization go to perdition.
 8-7-1930
 66
 "
65,,"[àflÁÿ ◊Áÿ
øÊãÿòÊÒ∑ Ê ÁflcáÊÈ—]","
 In thee, me and others there is but one God who suffers us all; thou art angered for nothing. See thyself in all and everywhere, give up thy ignorance in the shape of differentiation.
 9-7-1930
 67"
66,,"[ŸÁ‹ŸËŒ‹ªÃ‚Á‹‹¢
Ã⁄‹◊˜]","
 Like the precarious drops on a lotus leaf this life is fleeting.
Know this world to be full of disease, egotism and affliction.
 10-7-1930
 68
 FROM “PANDAVAGITA”"
67,,[¬˝t⁄ÊŒŸÊ⁄Œ⁄Ê‡Ê⁄¬Èá«⁄Ë∑ ],"
 PANDAV: I think reverently of the holy ones: Prahlad, Narad, Parashar Pundarika, Vyasa, Ambarisha, Shuka, Shaunaka, Bhima, Dalbhya, Rukmangada, Arjuna, Vasishtha, Bibhishana and other great saints.
 11-7-1930
 69"
68,,"[Sfl∑
◊¸» ‹ÁŸÁŒ¸c≈Ê¢ ÿÊ¢ ÿÊ¢ ÿÊÁŸ¢ ’˝¡Êèÿ„◊˜]","
 KUNTI: O Krishna, no matter in what species I am born due o my actions, may my devotion to you grow in strength.
 12-7-1930
 70"
69,,"[ÿ
ÿ „ÃÊ‡øòÊäÊ⁄áÊ ⁄Ê¡Ÿ˜]","
 DRONA: O King, those who were killed by the Wielder of the Discus, the Lord of the three worlds, Janardana, have gone to the abode of Vishnu. For even the wrath of God is like his boon.
 13-7-1930
 71"
70,,[ àfl◊fl ◊ÊÃÊ ø Á¬ÃÊ àfl◊fl],"
 GANDHARI: O Thou God of gods, Thou alone art my all, mother, father, brother, friend, knowledge, wealth.
 14-7-1930
 72"
71,,"[Ÿ◊Ê
’˝sáÿŒflÊÿ . . . ∑ ‡Êfl¢ ¬˝ÁÃªë«¿ÁÃ]","
 VIRATA: Ten thousand ten obeisances to the great God Krishna, Govind the benefactor of the cow, the Brahmin, the whole universe.
 PRAHLAD: O Lord ! O Changeless One ! may my devotion unto Thee remain for ever constant, no matter where among the thousands
 
 of species I may take birth. May my love for Thee be pure and even as intense as the love of the worldly man for his sensepursuits and may it never fade from my heart ever intent upon Thee.
 BHARADWAJA: Good fortune and victory, never defeat, attend upon those whose hearts are ruled by lotus-like Janardana.
 MARKANDEYA: That moment or occasion when one does not think of Vasudeva means as much waste, loss, ignorance, folly, stupidity.
 SHAUNAKA: Devotees of Vishnu needlessly worry over food and clothing. Surely He who sustains the whole universe is not going to neglect His devotees.
 SANATKUMAR: Even as the waters dropping from the heavens are received into the ocean, so is the worship of the different gods received unto Keshav.
 15-7-1930
 73
SELECTIONS FROM “MUKUNDAMALA”"
72,,[üÊËflÀ‹èÊÁÃ fl⁄ŒÁÃ ŒÿÊ¬⁄ÁÃ],"
 O Mukunda, grant that I may always say: O Vallabh, O Giver of boons, O Fount of Mercy, O Lover of devotees, O Destroyerof the wheel of birth and death, O Lord, O Thou with a serpentine bed, O Thou Refuge of the Universe.
 15-7-1930
 74"
73,,"[◊È∑È ãŒ
◊ÍÉŸÊ¸ . . . ◊⁄áÊ˘Á¬ ÁøãÃÿÊÁ◊]","
 O Mukunda! With head bowed down I ask of Thee only this that by Thy grace I may never from birth to birth lose sight of Thy lotus feet.
 O God! I have no relish for dharma, nor for wealth nor yet for worldly enjoyments; let whatever is to happen happen as a result of my past actions; only this prayer I regard as of utmost importance: may my attachment to Thy lotus feet be unshakable.
 O Thou Destroyer of hell! I do not care where my lot is to be cast, whether in heaven or on earth or in hell; only grant that I may ever think of Thy feet more beautiful than the lotus during the rains."
74,,[èÊfl¡‹ÁœªÃÊŸÊ¢ mÀmflÊÃÊ„ÃÊŸÊ◊˜],"
 Vishnu becomes like a ship protecting men sailing on the ocean of birth and death, tossed to and fro as by the wind, by the pairs of opposites such as happiness and misery, borne down by the weight of guarding sons, daughters, wives and the like and sinking in the storms of violent passions.
 16-7-1930
 75"
75,,"[èÊfl¡‹ÁäÊ◊ªÊœ¢
. . . ∑Î cáÊ⁄‚ÊÿŸ¢ Á¬’]","
 O, my heart, you need not be afraid that you cannot cross this unfathomable and difficult ocean of birth and death; thy single-minded devotion to the lotus-eyed, hell-destroying God will surely save thee.
 O Lotus-eyed One! with hands folded, head bowed,  body moved, throat choked, eyes bathed in hot tears, may our life close ever drinking in the nectar in the form of the meditation of Thy lotus-like feet. O Cupid! Get thee gone from my heart which is the seat of the lotus-like feet of Mukunda; thou art already scorched by the fire from Siva’s eyes; why will you not remember the might of Vishnu’s discus?
 O thou wrong-headed fool ! Why dost thou afflict with drugs this body which has hundreds of weak joints, which is liable to certain decay and which is subject to constant change? Drink in the one life-giving potion—the name of Krishna.
 17-7-1930
 76"
76,,"[Ÿ◊ÊÁ◊ ŸÊ⁄ÊÿáÊ¬ÊŒ¬æ˜∑ ¡◊˜ . . . ¡ŸÊŸÊ¢
√ÿ‚ŸÊÁèÊ◊ÈÅÿ◊˜]","
 I touch the lotus feet of Narayana, I worship Narayana always; I take the holy name of Narayana, I remember the changeless essence called Narayana.
 O how passion deadens man’s senses; for though he can take, he never does take any of the many names of God such as Ananta, Vaikuntha, Mukunda, Krishna, Govind, Damodar, Madhav.
 18-7-1930
 
 77
 BHAJANS"
77,,"[¡Á„ ‚ÈÁ◊⁄Ã Á‚ÁäÊ „Êß, ªáÊŸÊÿ∑  ∑
Á⁄fl⁄flŒŸ]","
 O elephant-mouthed one, the chief of ganas by thinking on whom one attains salvation and who is a storehouse of knowledge and virtues, may Thy grace descend upon me; O merciful one by whose mercy the dumb speak, the lame ascend steep hills and who washes off all the scorching dirt of Kali—shower thy blessings upon me.
 19-7-1930
 78"
