chapter_no,date,title,content
11,"January 	17, 1929",LETTER TO DR. M. A. ANSARI,"
                 DEAR 	MR. ANSARI,     SATYAGRAHA 	ASHRAM, SABARMATI,  January 	17, 1929 
  	I have your letter. I hope you have now got rid of your influ- enza. 	It was a marvel to me how some of us could get through the terrific 	strain of the work in Calcutta without coming to grief. I often 	exclaimed to myself, ‘God is great’!  	What you tell me about the Muslim Conferencelibtech_17_footnotein Delhi makes distressful reading. We have to live 	it down. And if we will but keep our heads cool, retain our patience 	in spite of irritation and not swerve from what we may consider to 	be the true path, I know that all will be well in the end.  	I was able to see Dr. Zakirlibtech_18_footnotewhen I passed through Delhi. He was with me the whole 	time. I agree with you that a bulk of the collections      
 of the Ajmal Fund should be transferred to the Jamia so as to relieve Dr. Zakir of anxiety at least to a certain extent. I shall be writing to Jamnalalji or perhaps he will be coming here. I do not leave for Sind before the 31st instant and I have asked Jamnalalji before he goes to Madras to come to Sabarmati even if it is for a day. He may be here any time this week. If he does not come, I shall write to him.
 I hope that you are still working over the Hindu-Muslim question.
 I note what you say about the Lalaji’s Society and I agree with you entirely that, if there are members in it with a communal bias, it should be purged of that then. I shall be writing to the Secretary as also to Purushottamdas Tandon.
 Yours sincerely,
 From a photostat: S.N. 15287
  "
12,"January 17, 1929",LETTER TO JAGANNATH,"
  
 SATYAGRAHA ASHRAM, SABARMATI,
 January 17, 1929
 DEAR LALA JAGANNATH,
 This is what Dr. Ansari writes in  his  letterlibtech_19_footnoteto  me  signifying his assent to the notice about the Memorial which I sent to himlibtech_20_footnoteand which referred to the allocation of the Fund for the Society. I would like you to put Dr. Ansari at ease altogether on this score. Please show this letter to Purushottamdas Tandon and it will be better perhaps for him to write to Dr. Ansari. If there is any member whom you think Dr. Ansari has in view, he should also write.
 The Sind programme, of which I wrote to you the other day, stands and I leave here on the 31st instant.
 Yours sincerely,
 Enclosure: Extract from Dr. Ansari’s letter
 From a photostat: S.N. 15290
  
  "
13,"January 17, 1929",LETTER TO MRS. GIDWANI,"
  
 SATYAGRAHA ASHRAM, SABARMATI,
 January 17, 1929
 I have your letter. Why do you write to me in English? Surely you know Hindi well. You know Gujarati also. But if you could not write in Gujarati or in Hindi, you might have written even in Sindhi and I would have got someone to decipher it for me. After all Sindhi is written in the Persian script. However, you will have to render an account of these things when I come to Karachi.
 Of course, I should like to be with you whilst I am in Karachi. But I shan’t go to Sind as a free agent. I shall be in the custody of the Reception Committee of each place. So you must manage the Reception Committee in Karachi.
    MRS. 	GIDWANI  6 QUEENS 	ROAD, 	KARACHI  From 	a photostat: S.N. 15291  Yours 	sincerely, 
    "
14,"January 	17, 1929",LETTER TO DR. B. C. ROY,"
                 DEAR 	DR. BIDHAN,     SATYAGRAHA 	ASHRAM, SABARMATI,  January 	17, 1929 
  	What is the  truth  about  Mukerjee’s  claimlibtech_21_footnotelibtech_22_footnoteabout 	 the  tent?  I enquired of Rengaswami and he thinks that his claim 	is well made. If it is so, should not the Reception Committee make 	amends for its inability to carry out the contract?  Yours 	sincerely,  	Enclosure 1  DR. 	BIDHAN CHANDRA 	ROY  36 WELLINGTON 	STREET, 	CALCUTTA  From 	a microfilm: S.N. 15292        
  "
15,"January 17, 1929","LETTER TO THE SECRETARY, ALL-INDIA SPINNERS’ ASSOCIATION","
  
 SATYAGRAHA ASHRAM, SABARMATI,
 January 17, 1929
 THE SECRETARY
 A. I. S. A. AHMEDABAD DEAR SIR,
 With reference to the matters referred to me for opinion
 regarding the constitution of the A.I.S.A., I am of opinion that no one is entitled to be enlisted as voter for the election of members of the Council who has not been a paid-up member of the ‘A’ class for full two years at the time of the preparation of the voters’ list and, secondly, no one can be nominated as candidate for election who is not at the date of such nomination a fully-paid member of the ‘A’ class.
 Yours faithfully,
 From a microfilm: S.N. 15293
  "
16,"January 	17, 1929",LETTER TO N. R. MALKANI,"
                 MY 	DEAR MALKANI,     SATYAGRAHA 	ASHRAM, SABARMATI,  January 	17, 1929 
  	I have your letter. I had your telegram also about your dau- ghter. 	I did not quite understand the significance of one sari. There- fore 	I sent you nothing. I read the telegram to either Kripalani or 	Choithram whoever was by me and he also could not understand it and 	could not believe that you could have done with one sari only. And 	now I see that you have not. Why was the expense of Rs. 700 	incurred? The thing is finished, but I would like to know.  	With reference to yourself, you may make your own choice either to 	remain there whilst I am in Sind or come here as soon as you are 	free, in which case you will be with me for about a week. This 	letter will be in your hands before the 20th instant. Supposing that 	you are relieved on the 20th and you leave immediately, you will be 
 able to reach Sabarmati on the 21st and from the 21st to the 30th you will be in the Ashram during my presence. 31st does not count bec- ause I have to leave Sabarmati on the morning.
 Of course, I shall give you a room all to yourself. I quite recog- nize that you will want a separate room for yourself.
        SJT. 	N. R. MALKANI  CENTRAL 	FLOOD 	RELIEF 	COMMITTEE, 	HYDERABAD  From 	a photostat: G.N. 891  Yours 	sincerely  BAPU 
    "
17,,LETTER TO MIRABEHN,"
                   CHI. 	MIRA,     SATYAGRAHA 	ASHRAM, SABARMATI,  January[18 ,]libtech_23_footnotelibtech_24_footnote1929 
  	I return the charts prepared by you. They are quite all right I have 	made two corrections which you will note. And I see no harm in the 	reference to swaraj. With more figures graphically given, the charts 	can be made to be more telling. I hope the figures about the daily 	income for various countries are accurate. In all your chart you 	will insist upon absolute accuracy and as few words as possible.  	I don’t think that it is necessary to publish them in English also 	in Bihar. English may be necessary for some in the South, but never 	in the North. However, you will decide in consultation with the 	local people.  	I sent you a wirelibtech_25_footnotein 	reply to yours though I had written to you already that I was not 	leaving till 31st instant and that the detailed programme would be 	sent to you later.  	You should shake off the cold by vigorous walking. And Why need you 	wait for milk? Prepare hot water and drink it with or without lemon, 	and you will get temporary warmth. The rest you get by walk- ing 	even if it be for 15 minutes.      
 This was dictated last night. Now I have your wire about your illness. Never mind. You will soon be well. I have wired full instruc- tions yesterday.libtech_26_footnoteYou will have two cards weekly about my health and a wire if I am ill.
 God be with you.
 Love.
     From 	the original: C.W. 5333. Courtesy: Mirabehn; also G. N. 9388  BAPU 
    "
18,"January 	18, 1929",LETTER TO HAROLD F. BING,"
                DEAR 	FRIEND,     SATYAGRAHA 	ASHRAM, SABARMATI,  January 	18, 1929 "
19,"January 18, 1929",LETTER TO RICHARD B. GREGG,"
  	I had your letter, but I am able to reach it only today. I see that 	the date you have given me for my messagelibtech_27_footnoteto reach is   the  15th instant, and I am dictating 	this on the 18th. I am therefore writing to express to you my regret 	that I was unable to send you the message.  Yours 	sincerely,  HAROLD 	F. BING 	ESQ. 	ORGANIZING SECRETARY  THE 	BRITISH 	FEDERATION 	OF YOUTH 	LONDON 	W.C. I.  From 	a photostat: S.N. 1libtech_28_footnote988        SATYAGRAHA 	ASHRAM, SABARMATI,  January 18, 1929 I have 	been receiving your letters regularly. But I have not hitherto 	written to you as I was waiting for your reaching New York  	before I commenced writing. This is to tell you that the 	preparations  	are now being made to print your scientific handbook or whatever it 	should be called. I have not fixed upon the name by which it will be      
 called. I am ashamed to confess to you that I have not yet finished reading the book. But the publication has been decided upon and as it has been decided upon, I am trying to finish reading it quickly.
 I am now again trying my milkless experiment, confining my- self to almond milk, tomatoes, some other vegetable and bread that has become the principal diet. You will therefore send me all the latest information about diet.
 Mirabehn is in Bihar organizing self-carding in the Bihar villages.
 We have at the Mandir at the present moment many European guests. Two Danish sisters have been here for some days now and three friends came today, two men and one woman. Common kitchen is making steady progress.
 Yours sincerely,
 RICHARD B. GREGG, ESQ.
 From a photostat: S.N. 151libtech_29_footnote3
  
  "
20,"January 18, 1929","LETTER TO FRANCISCA
AND FREDERIC STANDENATHlibtech_30_footnote","
  
 SATYAGRAHA ASHRAM, SABARMATI,
 January 18, 1929
 I have your letters and I know from your letters to others also how you feel the separation from the Ashram. I want you however to compose yourselves and go on steadily with your mission.
 I am quite well even after the Calcutta strain and I am now going on with my experiment in milkless diet confining myself to almond milk, tomatoes, another vegetable and bread. Up to now there has been no difficulty.
 Mirabehn is doing charkha work in Bihar. The others  are  getting on well. At present we have many European guests in the Ashram. I must not try to write more. I am afraid that, owing to the
  
 new developments at the Congress, I may not be able to visit Europe this year. I shall know more definitely next week.
    SAVITRI 	libtech_31_footnote  FREDERIC 	STANDENATH  From 	a photostat: S.N. 151libtech_32_footnote  Yours 	sincerely, 
    "
21,"January 	18, 1929",LETTER TO SHAUKAT ALI,"
                 DEAR 	BROTHER,     SATYAGRAHA 	ASHRAM, SABARMATI,  January 	18, 1929 
  	I have your note. I await your promised letter. But I still more 	eagerly await your promised visits.  	I have the invitation, but I am afraid I won’t be able to attend. 	Mahadev is in Bardoli, helping Vallabhbhai about the Inquirylibtech_33_footnote.  Yours 	sincerely  MAULANA 	SHAUKAT 	ALI  THE 	CENTRAL 	KHILAFAT 	COMMITTEE  THE 	SULTAN 	MANSION, 	DONGRI, 	BOMBAY  From 	a photostat: S. N. 15285    "
22,"January 	19, 1929",TELEGRAM TO MIRABEHN,"
          MIRABAI     January 	19, 1929 
  CARE 	KHADIBHANDAR 	MUZAFFARPUR  YOUR	WIRE.	SUBJECT	RAJENDRABABU’S	ADVICE	SUGGEST	TRANSFER 	NEAREST	WARM	PLACE.	LOVE.  BAPU  From 	the original: C.W. 533libtech_34_footnote. Courtesy: 	Mirabehn; also G. N. 9389         
  "
23,"January 19, 1929",LETTER TO SHANKARAN,"
  
 SATYAGRAHA ASHRAM, SABARMATI,
 January 19, 1929
 MY DEAR SHANKARAN,
 I have your letter. I am forwarding it to Mathuradas. I want you to talk to him and you may go as soon as you are disengaged. On no account will you leave abruptly. Mathuradas will give you what you need. You ought not to have kept this thing from me for such a long time. I expect you to return as early as you can. And don’t spend more than is absolutely necessary.
 Your sincerely,
 SJT. SHANKARAN
 EVERGREEN, MATHERAN
 From a microfilm: S.N. 1libtech_35_footnote985
  "
24,"January 19, 1929",LETTER TO DEWAN OF TRAVANCORE,"
  
 SATYAGRAHA ASHRAM, SABARMATI,
 January 19, 1929
 DEAR FRIEND,
 Correspondents from Travancore continue to write to me about the use by the so-called untouchables of roads surrounding the Suchindram temple. I was led to expect when I was in Travancorelibtech_36_footnotethat the roads would be thrown open to them within a short time. Consi- derable time has now elapsed and nothing apparently has been done. May I know whether there is any likelihood of these roads being thrown open to the so-called untouchables in the near future?
 Yours sincerely,
 THE DEWAN OF TRAVANCORE TRIVANDRUM
 From a microfilm: S.N. 15296
  
  
  
  "
25,"January 19, 1929",LETTER TO V. L. PHADKE,"
                 BHAI 	MAMA,     ASHRAM, SABARMATI,  Saturday, 	January 19, 1929 "
26,"January 	19, 1929",LETTER TO MATHURADAS TRIKUMJI,"
  	I got your letter and that of Maneklal Gandhi. I approve of 	Jaishukhlal Mehta’s name. We can add Lakshmidas’s. But it would 	be good if Jaishukhlal joins. I cannot think of any other name.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 3823        ASHRAM, SABARMATI,  January 	19, 1929  CHI. 	MATHURADAS,  	I enclose Shankaran’s letter.libtech_37_footnoteIt does   not  appear  that  he  has spoken to you. 	Can you spare him for a month or two? If you can spare him, and if 	you need a substitute, would you like someone of your choice to be 	sent from here, or would anyone I can send do? If Shankaran goes, 	give him the money he is asking for. I shall ask Revashankarbhailibtech_38_footnoteto reimburse the amount by draft.  	Chhotalal has given me news about the health of all of you. My visit 	to Europe is likely to be put off even this year.libtech_39_footnote  Blessings 	from  BAPU  From 	the Gujarati original: Pyarelal Papers. Nehru Memorial Museum and 	Library. Courtesy: Beladevi Nayyar and Dr. Sushila Nayyar          
    1929.       
  Apologies”, 	31-1-1929. "
27,,"“PRAN JAAYI ARU
VACHAN NA JAAYI”libtech_40_footnote","
  
 Tulsidas has put this vow in Ramachandra’s mouth. Indian tradition abounds in examples where one’s pledge is held as dear as one’s life. I hope the students of Gujarat College will add another example by keeping their pledge. The conditions on which the Principal would permit them to study do not enhance his prestige nor do they ennoble the students if they agree to them. In this there is an attempt to get a confession from the students as if they had committed an error instead of the Principal admitting his own. The students deserve congratulations on not agreeing to such conditions. It was their dharma not to agree to conditions. They will be considered truly educated if they keep their pledge till the end. And they will be regarded as having made a great contribution towards taking the country forward. One need not doubt that such action by the students will have far-reaching consequences. The students’ victory does not consist in their returning to the college somehow, but in observing their pledge till their last breath. If they thus learn the first lesson of honouring their pledge, they will in future be able to serve the country well, because they will have greater self-confidence. Moreover, to one who has cultivated self-confidence, everything else in this world becomes easy.
 [From Gujarati]
 Navajivan, 20-1-1929
  "
28,"January 20, 1929",LETTER TO VASUMATI PANDIT,"
             CHI. 	VASUMATI,     [January 20, 1929]libtech_41_footnote 
  	I got your letter. It is good that you left Wardha. You have not 	disobeyed. Come here whenever you feel like doing so. Keep yourself 	in good health and keep your mind free from worry. My programme of 	leaving for Sind on the 31st stands.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: C.W. 50libtech_42_footnote. Courtesy: 	Vasumati Pandit      
  "
