footnote_no,footnote
libtech_160_footnote,2 Cobblers
libtech_161_footnote,
libtech_162_footnote,"1The gujarati original appeared in Harijanbandhu, 30-9-1934."
libtech_163_footnote,
libtech_164_footnote,1This letter is not available.
libtech_165_footnote,2Dahyabhai M. Patel
libtech_166_footnote,2Addressee’s younger son
libtech_167_footnote,1Addressee’s brother’s daughter
libtech_168_footnote,1Found among the 	letters to Gopinath Bardoloi
libtech_169_footnote,"1Since the letter is incomplete, the addressee’s name cannot be ascertained. However, from the contents, the letter appears to have been written to Ramdas."
libtech_170_footnote,1The name has been 	omitted.
libtech_171_footnote,"1Gandhiji was at 	Kashi on August 1 and 2, 1934."
libtech_172_footnote,2Omission as in the 	source
libtech_173_footnote,1This is in English.
libtech_174_footnote,"2Indira, addressee’s 	daughter"
libtech_175_footnote,3Vide the 	preceding item.
libtech_176_footnote,"1Vide “Gandhi-Aney Statement”, 20-9-1934."
libtech_177_footnote,2A Parsi advocate of Bombay
libtech_178_footnote,"1Vide “Letter 	to Harilal Gandhi”, 3-10-1934."
libtech_179_footnote,
libtech_180_footnote,1Vitthal L. Phadke
libtech_181_footnote,2Vide the 	preceding item.
libtech_182_footnote,1The name has been omitted.
libtech_183_footnote,1Harijan Sevak Sangh
libtech_184_footnote,2Illegible in the 	source
libtech_185_footnote,"1Kanti Gandhi was 	staying with the addressee; vide 	“Letter to to Kanti 	Gandhi”, 25-9-1934."
libtech_186_footnote,
libtech_187_footnote,1Feroz Gandhi
libtech_188_footnote,
libtech_189_footnote,1Addressee’s 	sister-in-law Balibehn Adalja
libtech_190_footnote,1Gandhiji uses the English word.
libtech_191_footnote,"1Vide “Letter 	to Sham Lal”, 3-10-1934."
libtech_192_footnote,"1Literally, ‘age’. 	The analogy is of the four yugas of Hindu mythology representing 	progressive physical and moral deterioration in the people during 	each succeeding age."
libtech_193_footnote,"2Dated October 5, 1934"
libtech_194_footnote,"1Kedarnath Kulkarni, 	Kishorelal Mashruwala’s guru"
libtech_195_footnote,"1Wife of Chhaganlal 	Mehta, eldest son of Dr. Pranjivan Mehta"
libtech_196_footnote,1Vide 4-10-1934.
libtech_197_footnote,1Addressee’s daughter
libtech_198_footnote,1 The addressee had wished Gandhiji a life of 116 years like Mahidasa of the
libtech_199_footnote,1Sushila Gandhi’s 	father
libtech_200_footnote,"1The Gujarati original appeared in Harijanbandhu, 7-10-1934."
libtech_201_footnote,1This is illegible in the source.
libtech_202_footnote,1The one proposing 	to reduce the strength of the A. I. C. C. to 1000
libtech_203_footnote,2Addressee’s son
libtech_204_footnote,3Tej Bahadur Sapru
libtech_205_footnote,"1The addressee, a 	nationalist Harijan leader of Bombay, had in a letter raised doubts 	about the permanency of the Poona Pact, in view of the agitation for 	its modification by a section of Hindus particularly of Bengal and 	the Punjab. He had also requested Gandhiji to reconsider his views 	on the question of putting up Harijan candidates to contest the 	Assembly elections."
libtech_206_footnote,1The postscript is 	in Gujarati.
libtech_207_footnote,2Addressee’s 	daughter
libtech_208_footnote,3Addressee’s wife
libtech_209_footnote,"1Munshi Ishwar 	Sharan, a Harijan worker of Allahabad"
libtech_210_footnote,2Only extracts are reproduced here.
libtech_211_footnote,1From the manuscript 	of Mahadev Desai’s Diary
libtech_212_footnote,"2Vide “Letter to K. Krishnamoorthy Iyer”, 6-10-1934."
libtech_213_footnote,1The message was sent through S. Satyamurthi.
libtech_214_footnote,"1Vide “Letter to Devibabu”, 3-10-1934."
libtech_215_footnote,"1Addressee’s daughter, S. Ambujamma1"
libtech_216_footnote,1Dr. Bhagwandas
libtech_217_footnote,2Krishnakant 	Malaviya
libtech_218_footnote,1This appeared under “Notes”.
libtech_219_footnote,2Gandhiji was in 	Banaras from July 27 to August 2.
libtech_220_footnote,"3Vide “Introduction to Varnavyavastha”, 23-9-1934."
libtech_221_footnote,1Manshankar J. Trivedi
libtech_222_footnote,"2George William Russel (1867-1935), Irish poet, philosopher and painter."
libtech_223_footnote,"1Vide “Letter 	to Prefulla Chandra Ghosh”, 7-10-1934."
libtech_224_footnote,2Of Maharaj Nathuram
libtech_225_footnote,"3C. Y. Chintamani, 	Editor, The Leader"
libtech_226_footnote,"1Editor, National 	Call"
libtech_227_footnote,2The source is 	illegible here and a few other places
libtech_228_footnote,"1Vide “Letter to Anand T. Hingorani”, 23-8-1934 and “Silence-day note to Jairamdas Doulatram”, 3-9-1934."
libtech_229_footnote,1Anne Marie Petersen
libtech_230_footnote,"1Vide “Statement 	to the Press”, 17-9-1934."
libtech_231_footnote,"1For   the   constitution  as   passed   at   the   Nagpur   session   in   1920, vide"
libtech_232_footnote,2Presumably prepared 	and sent by the addressee
libtech_233_footnote,3Addressee’s daughter
libtech_234_footnote,4This is not 	available.
libtech_235_footnote,"5Vide “Letter 	to Prafulla Chandra Ghosh”, 7-10-1934."
libtech_236_footnote,"1The Bombay Chronicle, 16-l0-1934, here adds: “Roughly this means a 20 per cent addition to their annual earning.”"
libtech_237_footnote,1Ramdas Gandhi’s 	daughter
libtech_238_footnote,1The letter was 	written below Prabhavati’s letter to the addressee of this date.
libtech_239_footnote,"1Addressee’s 	father, Harilal Gandhi"
libtech_240_footnote,"1Vide “Letter 	to R. A. Richardson”, 14-11-1934."
libtech_241_footnote,2President of the C. 	P. (Marathi) Congress Committee
libtech_242_footnote,"1Vide “Statement 	to the press”, 15-10-1934."
libtech_243_footnote,2Shankerlal Banker
libtech_244_footnote,1Vide the following item.
libtech_245_footnote,"1Vide “Will they do it?”, 25-5-1934."
libtech_246_footnote,1G. D. Birla
libtech_247_footnote,1Addressee’s wife
libtech_248_footnote,2C. Rajagopalachari
libtech_249_footnote,3Addressee’s 	daughter
libtech_250_footnote,1Omission as in the source
libtech_251_footnote,2The source has the English word ‘pump’.
libtech_252_footnote,1Presumably 	addressed to Dr. John Haynes Holmes
libtech_253_footnote,1This is a summary 	of a discussion with some khadi workers about the need to reorganize 	khadi work.
libtech_254_footnote,1Material welfare
libtech_255_footnote,"1Vide “Notes”, 	24-8-1934."
libtech_256_footnote,1The meeting was held at Azad Maidan under the presidentship of Dr. M. A. Ansari.
libtech_257_footnote,"2The date-line 	is in Gandhi’s 	hand at 	the end of the letter; 	at the  top, 	however, is 	written “Wardha, 	19-10-1934” in Mahadev 	Desai’s hand. Vide 	“Cable to 	Mirabehn”, 14-9-1934."
libtech_258_footnote,3Dr. B. C. Roy
libtech_259_footnote,1Presided over by Rajendra Prasad. Gandhiji spoke in Hindi.
libtech_260_footnote,
libtech_261_footnote,
libtech_262_footnote,2Spiritual welfare
libtech_263_footnote,"1Sarojini Naidu then suggested that for the sake of those who did not understand Hindustani, Gandhiji might summarize his statement in English."
libtech_264_footnote,
libtech_265_footnote,"2Vide “Speech at Antyaj conference, Godhra”, 5-11-1917."
libtech_266_footnote,"1In December 1921; vide “Speech at subjects committee  meeting, Ahmedabad”, 27-12-1921 and “Speech on Hasrat Mohani’s Motion-I”, 28-12-1921."
libtech_267_footnote,"2Vide “Statement to the press”, 17-9-1934 and “Statement to the press”, 15-10-1934."
libtech_268_footnote,3ibid.
libtech_269_footnote,4Satis Chandra Das Gupta
libtech_270_footnote,5Acharya Jugal Kishore
libtech_271_footnote,1The following three 	paragraphs are from The 	Bombay Chronicle. Gandhiji 	then invited the members to ask questions.
libtech_272_footnote,1The following paragraph is from The Bombay Chronicle.
libtech_273_footnote,2What follows is from The Hindu.
libtech_274_footnote,"1In 1922; vide “Letter to Viceroy”, 1-2-1922."
libtech_275_footnote,2The following three 	paragraphs are from The 	Hindu.
libtech_276_footnote,3A loose shirt without collar and cuffs
libtech_277_footnote,4Up to this 	the letter 	is in Mahadev Desai’s 	hand; what follows  is 	 in Gandhiji’s hand.
libtech_278_footnote,"5Vide “Cable 	to Mirabehn”, 14-9-1934."
libtech_279_footnote,"1At the request of 	Rajendra Prasad, who was in the Chair, Gandhiji moved the resolution 	on the All-India Village Industries Association"
libtech_280_footnote,"1Vide also “Statement to the press”, 16-10-1934."
libtech_281_footnote,2The following paragraph is from The Bombay Chronicle.
libtech_282_footnote,1The following two paragraphs are from The Hindu.
libtech_283_footnote,1What follows is translated from the Gujarati in Harijanbandhu.
libtech_284_footnote,2This and the following paragraph are from The Bombay Chronicle.
libtech_285_footnote,3The following 	paragraph is from The 	Bombay Chronicle.
libtech_286_footnote,1Khan Abdul Ghaffar Khan seconded the resolution. What follows is from The Bombay Chronicle.
libtech_287_footnote,2What follows is translated from the Gujarati in Harijanbandhu.
libtech_288_footnote,2Dr. Sanyal in his second amendment wanted the words “the said industries and for the moral and physical advancement of the villages” to be replaced by “such village industries as after due enquiry are found to possess sufficient economic vitality and are likely to bring permanent economic relief to the people”.
libtech_289_footnote,1Basant Kumar Muzumdar wanted the House to decide whether the activities of the organization should be outside the scope of the Congress.
libtech_290_footnote,2The following paragraph is from The Hindu.
libtech_291_footnote,1The following paragraph is translated from the Gujarati in Harijanbandhu.
libtech_292_footnote,1The following is from .The Bombay Chronicle.
libtech_293_footnote,"2Govind Sahai was ‘opposed to the principle underlying the resolution” “not because he grudged seven crores of rupees being distributed among the villagers”, but because, according to him, real economic freedom for the masses of India could be attained only when they were educated and taught how they were being exploited. He appealed to Gandhiji to change his methods and programme."
libtech_294_footnote,3What follows is translated from the Gujarati in Harijanhandhu.
libtech_295_footnote,1Only extracts are reproduced here.
libtech_296_footnote,2All the amendments were lost and the resolution was passed by an overwhelming majority.
libtech_297_footnote,1Earlier the Subjects Committee had unanimously passed a resolution expressing the country’s confidence in Gandhiji and requesting him to revise his decision to retire
libtech_298_footnote,"2The Bombay Chronicle here has: I have abundant faith in my programme. In the apparent darkness that envelops us, I see millions of rays of light, but. I cannot show you that light."
libtech_299_footnote,"1A report in The Bombay Chronicle, 27-10-1934, here has: The very pursuit  of truth is its own victory."
libtech_300_footnote,"1The Bombay Chronicle here has: In moving the amendments to the Congress constitution as adumbrated in his Press statements, Gandhiji congratulated the House on its frankness in rejecting the Working Committee’s proposal to  substitute  ‘truthful’ and ‘non-violent’ in place of ‘peaceful and legitimate’ “But I cannot say that you acted wisely,” he added."
libtech_301_footnote,"2 The Bombay Chronicle here has: If I was cent per cent truthful, every word of"
libtech_302_footnote,1The   Bombay 	 Chronicle  here 	  has:  I 	 have   never   dared  to 	  make   such a
libtech_303_footnote,"1This appeared in The Bombay Sentinel, 27-10-1934, extracts from which are found in the National Archives of India."
libtech_304_footnote,"1Gandhiji then accepted M. S. Aney’s resolution which read: “The Subjects Committee accepts the principle underlying the proposed amendments to the constitution and appoints a sub-committee of the following 15 members to examine the details thereof and place its recommendations before the Subjects Committee for approval by the morning of the 28th.” For the report of the sub-committee, vide “Speech at Subjects Committee Meeting, A. I. C. C.” , 28-10-1934."
libtech_305_footnote,
libtech_306_footnote,1Gandhiji presided 	over the third anniversary celebration of the Shoorji Vallabhdas 	Swadeshi Bazaar in the morning.
libtech_307_footnote,
libtech_308_footnote,"3Vide “Swadeshi”, 6-8-1934."
libtech_309_footnote,4The March 1931
libtech_310_footnote,5The following paragraph is from The Bombay Chronicle.
libtech_311_footnote,1At this stage the loudspeakers failed. Gandhiji continued after the current was restored.
libtech_312_footnote,2This was given in 	an exclusive interview to the Associated Press on Sunday
libtech_313_footnote,1Passed at Bombay on June 17 and 18
libtech_314_footnote,2To proceed to South 	Africa
libtech_315_footnote,
libtech_316_footnote,4Not reproduced here
libtech_317_footnote,"1Gandhiji moved the 	resolution embodying the amended constitution at the Congress 	session on this date, vide 	the following item."
libtech_318_footnote,"1Gandhiji first spoke in Hindi at the 48th session of the Indian National Congress, presided over by Rajendra Prasad"
libtech_319_footnote,"1K. M. Munshi 	seconded the resolution, 	which was passed  by  a  	large majority."
libtech_320_footnote,"2In July, 1934"
libtech_321_footnote,"1Vide “Letter to Anand T. Hingorani”, 16-10-1934."
libtech_322_footnote,1The addressee had 	lost a shawl and was doing without it.
libtech_323_footnote,"2 This was written on a copy of the letter to Dr. B. C. Roy dated October 30,"
libtech_324_footnote,"1Vide “Note to Rajendera Prasad”, 30-10-1934 and “Letter to  Rajendra  Prasad”, 30-10-1934."
libtech_325_footnote,1Abul Kalam Azad
libtech_326_footnote,1A copy 	 of   the   letter 	 was  sent 	 to   Rajendra   Prasad;  	 vide   the 	 following
libtech_327_footnote,1Omission as in the 	source
libtech_328_footnote,1Swami Anand adds 	here: “As per instructions from Bapuji”.
libtech_329_footnote,1Agatha Harrison
libtech_330_footnote,"1Moghe,. Manager of 	the Ashram"
libtech_331_footnote,"1Vide “Speech at subjects committee meeting, A.I.C.C”, 24-10-1934."
libtech_332_footnote,"2The addressee, 	who had been undergoing 	allopathic treatment at a 	hospital  in 	Ahmedabad, had returned to the Sabarmati Ashram and sought 	Gandhiji’s  permission 	to go over 	to Wardha."
libtech_333_footnote,1This was conveyed by Swami Anand in a letter to the addressee in which he wrote: “Bapu has both the drafts of the constitution along with your notes and has gone through the changes suggested by you. He now returns the lot  with  the following suggestions.”
libtech_334_footnote,"1Vide “Constitution of the Indian National Congress”, 28-10-1934."
libtech_335_footnote,"2The addressee was 	reluctant to stay in the Sabarmati Ashram and had written   to 	Gandhiji, saying that 	it would 	be like 	imprisoning him 	there, in 	view of 	his strained 	relations with the management."
libtech_336_footnote,1Up to this the 	letter is in Gujarati.
libtech_337_footnote,1R. V. Sastri
libtech_338_footnote,2Gandhiji had invited the addressee to discuss ways and means of making the All-India Village Industries Association an effective organization.
libtech_339_footnote,"1Premlila, wife of Vithaldas Damodar Thackersey"
libtech_340_footnote,2Portions within quotes in this letter are in English.
libtech_341_footnote,"1Vide “Letter 	to Brijkrishna Chandiwala”, 11-10-1934."
libtech_342_footnote,"1Vide “Letter 	to K.M.Munshi”, 3-11-1934."
libtech_343_footnote,2Brijkrishna Chandiwala’s brother
libtech_344_footnote,1The subscription is 	in Gujarati.
libtech_345_footnote,"1Vide “Statement to the press”, 8-11-1934."
libtech_346_footnote,2Addressee’s 	friends Kisan Ghumatkar
libtech_347_footnote,"3A sadhu from 	Khurja, whom some Ashram inmates had invited to seek information 	about the addressee"
libtech_348_footnote,"4Vide “Telegram 	to Ramdas Gandhi”, 2-11-1934."
libtech_349_footnote,1Addressee’s 	friends Sushila Pai
libtech_350_footnote,2Jaggery
libtech_351_footnote,1Manually operated grinding-stone
libtech_352_footnote,"2Vide “Letter to Ambalal Sarabhai”, 19-10-1934."
libtech_353_footnote,"1Literally, ‘oil-presses’, here cane-crushing units"
libtech_354_footnote,1Kartak Sud 1 of the Vikram Era
libtech_355_footnote,"1On July 29; 	vide “Speech at 	central board meeting of Harjan sevak sangh, Benares”, 29-7-1934."
libtech_356_footnote,1Only extracts are reproduced here.
libtech_357_footnote,"2Vide “Speech at women’s meeting, Mangalore”, 24-2-1934."
libtech_358_footnote,1Slippers
libtech_359_footnote,"1Vide “Statement to the press”, 8-11-1934."
libtech_360_footnote,"1According to the source, Nirmal Kumar Bose met Gandhiji on November 9 and 10. The report was published after correction by Gandhiji."
libtech_361_footnote,"1Vide “Extract from proceedings of the federal structure committee meeting”, 19-11-1931."
libtech_362_footnote,1The source reproduced this from The Modem Review.
libtech_363_footnote,2ibid.
libtech_364_footnote,"3From the contents; 	vide “Letter 	to Sharda C. Shah”, 15-3-1934. The new year, according to the 	Gujarati Calendar, begins from Diwali 	which in 1934 fell on 	this date."
libtech_365_footnote,1Propaganda
libtech_366_footnote,"2On this the addressee has recorded: “This is a rejoinder to my criticism against ‘fast, and the khadi clause in the Congress constitution.”"
libtech_367_footnote,1Omissions in this 	letter are as in the source.
libtech_368_footnote,1Shrikrishnadas Jaju
libtech_369_footnote,"2Vide “Lettes to B. Shiva Rao”, 3-11-1934."
libtech_370_footnote,"1The addressee 	received this letter on November 12, 1934."
libtech_371_footnote,1These are written on two slip
libtech_372_footnote,2All-India Village 	Industries Association
libtech_373_footnote,1Omission as in the 	source. Clarifying this letter Pyarelal wrote another letter to the 	addressee the same day which read: “Bapuji has written to you 	today in connection with Prabhavati. What he meant to say was that 	if Jayaprakash wanted to call over Prabhavati to Bombay and if you 	agreed she could leave for Bombay with Vinobaji’s permission after 	hearing from you. But this was not so in the case of going to 	Ahmednagar. If his letter conveys a different meaning it needs to be 	corrected. His intention is exactly what I have written to you.”
libtech_374_footnote,1The addressee was seeking election to the Central Legislative Assembly.
libtech_375_footnote,"1Vide “Letter 	to Sir George Schuster”, 28-3-1934 and “Letter to Sir George 	Schuster”, 14-4-1934."
libtech_376_footnote,2Supplied by the addressee
libtech_377_footnote,"1Vide “A.I.S.A. Prize”, 1-8-1929."
libtech_378_footnote,"1The addressee, 	referring to Rhys Jones’s letter to him written at Gandhiji’s 	request about sheep-breeding in India, had asked whether the object 	was more milk, more meat or improved wool."
libtech_379_footnote,"2The printed source, 	however, has “12-12-34”."
libtech_380_footnote,1Vide the preceding item.
libtech_381_footnote,1This is not available.
libtech_382_footnote,1Not available
libtech_383_footnote,"2The addressee 	replied on November 22: “There is no objection to the publication 	of the correspondence. . . .” It was published in Harijan, 	30-11-1934, under the 	heading “Free Salt for the Salt of the Earth”."
