chapter_no,date,title,content
11,"December 30, 1940","LETTER TO MOHAMMAD
DILAWAR KHANlibtech_21_footnote","
  
 December 30, 1940
 
DEAR FRIEND,
 Yes, Shri Khurshedbehnlibtech_22_footnotelibtech_23_footnotetalked a great deal about you and your kindness. May I send a Copy of your letterlibtech_24_footnotelibtech_25_footnoteto your friends?
 Yours sincerely,
 M. K. GANDHI
 From a copy: Pyarelal Papers. Courtesy: Pyarelal
 "
12,,LETTER TO MANILAL GANDHI,"
            CHI. 	MANILAL,     SEVAGRAM, WARDHA,  1940libtech_26_footnote 
  	Sister Mary Barr is one of our hard working co-workers. Take her 	home. Give her whatever help she needs. 
      From 	a photostat of the Gujarati: G.N. 4916  Blessings 	from  BAPU "
13,,LETTER TO CHIMANLAL N. SHAH,"
       Silence Day [l940]libtech_27_footnote  CHI. 	CHIMANLAL,  	Did you send for Mathuradaslibtech_28_footnoteto explain to him his work? If not, when do you 	intend to send for him?  Blessings 	from  BAPU    From 	a photostat of the Gujarati: G.N. 10662         
  "
14,,LETTER TO KRISHNA CHANDRA,"
       CHI. 	KRISHNACHANDRA,    [1940]libtech_29_footnote 
  	A measuring-tape is a good thing. We do not want to give up 	everything modern. The tape needs some improvement. Assign the work  	 to   Bharatanandjilibtech_30_footnote[for   making]   improvements   in   order   to 	facilitate its use by the rural folk. The rest will be done by 	Sushilabehn. If it is possible it might perhaps be better to have 	all water boiled. It is good to follow the rule to the extent 	possible. According to the analysis of the experts the wells here 	remain polluted throughout the year. That is another reason why 	there has been no case of typhoid ever since boiled water began to 	be used. 
    From 	a photostat of the Hindi : G.N. 4409  BAPU "
15,,LETTER TO KASHINATH TRIVEDI,"
       Tuesday, [1940]libtech_31_footnote   BHAI 	KASHINATH,  	Received your letter. I am sending this much today. The booklet is 	all right but the absence of the table of contents is a great fault. 	Let Ramnarayan look after the Hindi Navajivan and you join 	the Ajmer struggle. I would like that arrangement. You should not go 	till it becomes absolutely necessary. At present, men are required 	there also. Mahadev has gone.  Blessings 	from  BAPU  From 	a copy of the Gujarati : G.N. 5287              
  "
16,"January 2, 1941","LETTER TO ARUN
CHANDRA GUHAlibtech_32_footnote","
  
 [On or before January 2, 1941]libtech_33_footnote
No quantity please. I can assure victory, if the quality is assured.
 The battle has just begun, and it will be a long and arduous affair.
 The Hindu, 4-1-1941
 "
17,"January 2, 1941",LETTER TO K. SURYAPRAKASA RAO,"
  
 January 2, 1941
 You need not join the Society referred to in your letter. You can remain independent and do some constructive work without joining any society.libtech_34_footnote
With blessings.
 Yours sincerely,
 M. K. GANDHI
 From a copy: C.W. 10384. Courtesy: K. Suryaprakasa Rao
 "
18,"January 2, 1941",LETTER TO KUNVARJI K. PAREKH,"
  
 SEVAGRAM, via WARDHA,
 January 2, 1941
 CHI. KUNVARJI,
 I was very happy to read your letter. Be careful about your diet and safeguard your health. I am certain you will pay the money.libtech_35_footnoteHow is Kanti?
 Blessings from
 BAPU
 From a photostat of the Gujarati: S. N. 9744. Also C. W. 724. Courtesy: Navajivan Trust
 "
19,"January 2, 1941","LETTER TO MANILAL AND SUSHILA
GANDHI","
  
 January 2, 1941
 
 CHI. MANILAL AND SUSHILA,
 I got your two quite lengthy letters together. It is of course commendable that you two are holding out by yourselves. He who is on the side of truth, though alone, is in company, and those who oppose truth, though millions in number, count for little.
 Tari is with me for the last three days. She is pretty ill. She will leave for Delhi on the 5th, the fourth day from now. She will go with Dr. Sushila, who is here. Most probably Tara’s friend will also go with her. Manudi is still here. Her daughterlibtech_36_footnoteis a very active and playful child. With Sharda’s son and Nirmala’s daughter, thus there are three children.
Ba is fairly well. She keeps on working.
 There is hardly standing room in the Ashram, so to say. It remains overcrowded.
 Yesterday I called over Janakidevi here. She has got piles. She has started fasting from today.
 Kishorelal is all right at present. What need I say about myself?
 There was a letter from Schlesinlibtech_37_footnotelibtech_38_footnote. There has been none from Kallenbachlibtech_39_footnotelibtech_40_footnotefor some time.
 Blessings from
 BAPU
 From a photostat of the Gujarati: G.N. 4919
 "
20,"January 	4, 1941",LETTER TO SATHYE,"
         DEAR 	DR. SATHYE,       January 	4, 1941 
  	Your yarn [is] excellent. I hope you will keep good health in the 	Liberty Hall.  Yours sincerely,  M. K. GANDHI  From 	a photostat: G.N. 7919      
  "
21,"January 	4, 1941",LETTER TO S. AMBUJAMMAL,"
          CHI. 	AMBUJAMlibtech_41_footnote,     SEVAGRAM, 	via WARDHA,  January 	4, 1941 
  	I got your letter and the book. The book is fine. It is good you are 	continuing Hindi and spinning. You have to give up grief. Leave all 	joys and sorrows to God. Ranganayaki is all right.  Blessings 	from  BAPU  From 	the Hindi original: Ambujammal Papers. Courtesy: Nehru Memorial 	Museum and Library. Also C.W. 9616. Courtesy: S. Ambujammal   "
22,"January 5, 1941",LETTER TO S. AMBUJAMMAL,"
         WARDHA, 
    CHI. 	AMBUJAM,  [January 5, 1941]libtech_42_footnote 
  	Your letter. I am getting a regular supply of fruit from you. You 	must let me know the price. If the fruit is dear, must get it from 	where it is cheap even when it is a gift. I have three sick beds 	just now.  	Your argument is both sound and unsound. I would have the hospital 	in preference to superstition. But there is a middle way—to have 	intelligent home treatment and then await the result with 	confidence. Even kings have to die. Thousands die in hospitals. It 	is all a toss. The key to life is in God’s hands. We can but 	explore His laws and obey them. And I do not expect a time when 	every villager who wishes can have good hospital treatment. But I do 	expect a time when he can have at his door competent advice. But 	even that time is far off.  	I hope you are all well. Love.  BAPU  SRI 	AMBUJAM 	AMMAL 	AMJADBAG  LUZ, 	MYLAPORE MADRAS  From 	a photostat: C.W. 9615. Courtesy: S. Ambujammal     
  "
23,"January 5, 1941",INSTRUCTIONS TO SATYAGRAHISlibtech_43_footnote,"
  
 [On or after January 5, 1941]libtech_44_footnote
 A satyagrahi, man or woman, once started on satyagraha, if unarrested, shall not return home but shall go from village to village reciting anti-war slogans and addressing anti-war meetings where necessary and doing constructive propaganda.
 If, on any account, he feels obliged to return home, he must seek special permission for offering satyagraha again.
 Satyagrahi once unarrested need not issue a fresh notice to the District Magistrate.
 Satyagrahi shall not use any conveyance on his campaign. He need not be in a hurry. He may proceed slowly and travel a short distance. He may, if necessary, stay more than one day at one place.
 Satyagrahi must not stop any person or conveyance against their wishes nor must he enter anyone’s compound to recite slogans unless invited to do so.
 A satyagrahi shall not recite slogans in an authoritative tone but in a  persuasive way.
 The Bombay Chronicle, 8-1-1941
 "
24,"January 6, 1941",LETTER TO PURUSHOTTMDAS TANDON,"
  
 SEVAGRAM,
 January 6, 1941
 
BHAI TANDONJI,
 I am writing this letter early in the morning before four o’clock prayer. Yesterday I had a talk with Shriman, Nanavatilibtech_45_footnote,  Perinbehnlibtech_46_footnote, Dikshitlibtech_47_footnoteand Kakasaheb. Now Maulana is not coming. I feel that now I should get out of the Sammelan. A policy which I got accepted has been practically destroyed in Poona. The Sammelan had full powers to change it. The only question that remains is that of my duty. I am
 
 in a dilemma. Please come and help me in arriving at a decision. I do not want to run away from the Sammelan. But how do I stay in? I am for a composite language. The name does not matter. To me work is everything. If I stay in the Sammelan, I become a partner in retrogression. If I leave I may probably become the root cause of dissension. Come over soon, if you can.
Come, but take care of your health.
    From 	a photostat of the Hindi: G.N. 10997  BAPU 
   "
25,"January 	6, 1941",LETTER TO DR. S. K. VAIDYA,"
          BHAI 	VAIDYAlibtech_48_footnote,     January 	6, 1941 
  	Why do you worry? Rajkumari had a talk with me. You need feel no 	shame in returning, nor will that do you any harm. It is folly to 	cling to a mistake after realizing it. Wisdom lies in rectifying it 	as soon as it is discovered. To one who loves a quiet life, the type 	of motley crowd we have here can be unbearable. You may prepare 	yourself better in Bombay and then come over. If, having realized 	your mistake you immediately go back to Bombay, you may be able to 	come back after some months or after a year. In the mean time, 	whenever you wish to come for a few days, you will always be 	welcome. After hearing everything, I feel that you should leave 	right now and not let your health suffer. I want you to attain 	complete peace of mind so that you can serve to the best of your 	ability. You will be doing my work even in Bombay.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 5742                    
  "
26,"January 6, 1941","LETTER TO DR.
S. K. VAIDYAlibtech_49_footnote","
  
 
 [After January 6, 1941]libtech_50_footnote
 I am in no hurry at all. If and get well and come back after some time with the whole family. But this is only by  way  of suggestion. Your wish will be my wish.
 From a photostat of the Gujarati: G.N. 5743
 "
27,"January 7, 1941",LETTER TO SIR ROBERT E. HOLLAND,"
  
 SEVAGRAM, WARDHA,
 January 7, 1941
 DEAR MR. HOLLAND,
 I thank you for your letter and the important information contained therein. You may depend upon my taking the necessary steps.
 I shall be very happy to meet you, should you find it convenient to alight at Wardha on your way northward.
You will be sorry to learn that Manilal Kotharilibtech_51_footnotelibtech_52_footnotelibtech_53_footnoteis no more.
 Yours sincerely,
 M. K. GANDHI
 From a photostat: G.N. 5666
 "
28,"January 8, 1941",LETTER TO SATIS CHANDRA DAS GUPTA,"
  
 SEVAGRAM,
 January 8, 1941
 BHAI SATIS BABU,
 I have your letter Jajujilibtech_54_footnotehas written something. I have not read it. Whenever Annadaji wants to see it, show it to him without
 
 hesitation. I am sending these two slips of paper for perusal. They are not to be returned.
 Blessings from
 BAPU
 From a photostat of the Hindi: G.N. 2738
 "
29,"January 10, 1941",INSTRUCTIONS TO SATYAGRAHIS,"
  
 SEVAGRAM,
 January 10, 1941
 A very serious question confronts me in connection with the struggle. In many places magistrates; have been imposing heavy fines on civil resisters, in some cases without option of imprisonment. Civil resisters must not and cannot complain of whatever penalty is imposed on them, and Government will always take advantage of weaknesses of human nature. Hitherto I have advised that fines should not be voluntarily paid but that authorities must be left to collect fines by distraint.  The result  during  the   last   struggle   was   a   great   deal of heart-burning and bitterness. Those who bought movables or immovables for a song incurred popular ill will. I hope that if Government wish to touch immovable property, they will not sell but confiscate it. For, whenever the struggle ends, immovable  property  is bound to be restored to the original owners—the resisters. The late Bombay Government knew how difficult it was for them to restore to the resisters the immovable properties that had changed hands. I have, however, discovered what may be termed a flaw in the reasoning that I had applied to the infliction of fines. I now feel that even as a resister courts imprisonment, he is expected to court any other form of punishment, i.e., fines. Punishment courted has to be joyfully suffered. Therefore when fines are imposed and the person fined is able to pay he must do so willingly. The result may naturally be that such a person will be fined again and again. If he persists in his resistance, he may have no property left. This is nothing to be wondered at. As a matter of fact it is the essence of civil disobedience that the resister becomes indifferent whether the authorities take away all his property or not. Therefore all propertied persons who wish to join the struggle should do so well knowing that the whole of their property may be taken up by the Government. This is a struggle which has no ending except in success. Therefore those who may be
 fined should pay cash if they have it. If they have no cash and the Government attach their property, it should be open to their friends to buy the same. This will be an effective check on the cupidity of those who would profit by exploiting others’ loss and there will be no bad blood. One corrollary to this reasoning is that even as I had declared that every inch of immovable property sold or confiscated by the Government would have to be returned to the resisters, so will every rupee taken in fines have to be returned to them on the struggle ending. It follows of course that those who pay the fines will have to offer civil disobedience till they are safely lodged in jail. It follows also that those propertied persons who do not wish to run the risk of losing their property must not join this struggle. I hope however that patriotic people who believe in the efficacy of civil resistance will not fight shy of losing all their possessions. Let them remember the words of Sheth Jamnalal:
 I have long since come to realize that much too heavy a price has been and is being paid by the few for the enjoyment of wealth and for the apparent safety of life. The price paid is the blood of the famishing millions and the manliness of those who should be ready to shed their blood for the defence of themselves, their families and their country.
 Congress Bulletin, No. 6, 1942. Pile No.  3/42/41-Poll.  (I).  Courtesy: National Archives of India
 "
30,"January 10, 1941",LETTER TO JAGANNATHlibtech_55_footnote,"
  
 January 10, 1941
 I note your name. When your time comes I shall certainly send you. For the time being I want you to do constructive work.
    From 	a photostat: C. W. 986. Courtesy: Jagannath  BAPU 
                
  "
31,"January 10, 1941","MESSAGE TO THE
PUNJAB CONGRESSMENlibtech_56_footnote","
  
 [On or after January 10, 1941]libtech_57_footnote
 Surely there is no cause for depression. I have never condemned Punjab Congressmen. I have faith that the average Congressman in the Punjab is as good as the average in the other provinces. Let the Punjab Congressmen take heart and qualify themselves by spinning, and regarding Harijans and other Hindus, Muslims, Sikhs, etc., as blood-brothers. Let them have a living faith in the virtue of non-violence, and they will all be chosen for civil disobedience.
    From 	a photostat: C.W. 988. Courtesy: Jagannath  BAPU "
32,"January 	11, 1941","INSTRUCTIONS FOR INDEPENDENCE
DAYlibtech_58_footnote","
       January 	11, 1941  	I hope that every man and woman in India,  whether  Congressman or 	other, will realize the gravity of the struggle and will resolve on 	the forthcoming Independence Day upon dedicating himself or herself 	to the service of the country in  terms  of the millions. Swaraj 	based on non-violence does not mean mere transfer of power. It 	should mean complete deliverance of the toiling yet starving 	millions from the dreadful evil of economic serfdom. This can only 	be attained by the propertied few identifying themselves with the 	millions and by their readiness to sacrifice their all for the 	latter’s sake. It must be a day of fraternization, abolition of 	untouchability from our hearts, giving up spirituous liquors, 	self-spinning, and sale and spread of khadi and village industries. 	There is to be no civil disobedience that day. For, we  must   not  	invite  disturbance  of   our      
 meetings, processions and prabhat pherieslibtech_59_footnotelibtech_60_footnoteon that day. The day may begin with prabhat pheries, followed by flag-hoisting and flag-salutation. In the evening there may be processions terminating in public meetings where the pledgelibtech_61_footnotelibtech_62_footnotemay   be  explained  clause  by clause and administered by the Chairman and solemnly accepted by the audience. Where there are already restrictions they must  be  obeyed. From such voluntary obedience comes the strength for the right of civil resistance.
 PLEDGE libtech_63_footnote
 In view of the fact that individual civil disobedience has already commenced and that a large number of Congressmen have already been imprisoned all over India, it becomes the special duty of every Indian to concentrate with redoubled zeal on the constructive programme, without the fulfilment of which no civil disobedience, mass or individual, can help us to win and retain swaraj. Concretely expressed, constructive programme means the universalization of hand-spinning and khadi and popularization of village industries and village products. We recognize that effective spread of non-violence must bring communal harmony  and complete eradication of untouchability in every shape and form.
 Congress Bulletin, No. 6, 1942. File No.  3/42/41-Poll.  (I).  Courtesy: National Archives of India
 "
33,"January 11, 1941",LETTER TO AMRIT KAUR,"
  
 SEVAGRAM, WARDHA,
 January 11, 1941
 MY DEAR IDIOT,
 Your wire has come in. I had fully intended to write yesterday. But it was no use. The interviews which began at 3 p.m. ended after the second dinner bell. So you were crowded out. But you had some
 
 letters redirected to you. That must have been some consolation.
 I hope you are having a profitable time therelibtech_64_footnote. You will insist on seeing Ambujam and on going to the Hindi Prachar Office.
 Ascertain the prices of the fruit you bring. You will bring coconut of course. But bring lemons (sour) too. They are scarce in the Wardha market. Das’s experiment is spreading. I have joined it with greater zeal than when you were here. I have given up cooked vegetables and the blood-pressure has dropped in a phenomenal manner. All the three times near or under 150 systolic and 100 diastolic. The reason is absence of gases.
 The notelibtech_65_footnoteI was drafting was finished today. You  may  see  it there or on your return journey.
 Shastriji is better. Remember me to your hostess. Love.
 BAPU
 From the original: C. W. 3996. Courtesy: Amrit Kaur. Also G.N. 7305
 
 "
34,"January 12, 1941",INSTRUCTIONS TO SATYAGRAHIS,"
  
 
 SEVAGRAM, WARDHA,
 January 12, 1941
 Long   before   his   unexpected   arrestlibtech_66_footnotelibtech_67_footnoteMaulana   Saheb   had announced that before offering civil disobedience he would visit Sevagram and discuss with me important matters affecting the communal questions as also such other matters. But it was not to be. Non-popular rulers do not disclose their intentions to the  people. They allow them to be inferred from their acts. Perhaps it is a legitimate inference to draw from Maulana Saheb’s premature (from the Congress standpoint) arrest that they did not want him to meet me. There can be no cause for complaint in this. They  may  not  be expected to consult Congress convenience. But it is proper for Congressmen to realize that the rulers have no faith in Congress non-violence. Probably they do not consider me to be a knave, but they do consider me to be a fool. In so doing they only follow many others  who  think  that   Congressmen  fool  me   and  that   the  latter’s
 
 non-violence is but a cloak for hiding their violence, if it is not a preparation for it. Our struggle, therefore, consists in showing that our non-violence is neither a cloak to hide our violence or hatred, nor a preparation for violence in the near or distant future. Therefore our success depends not upon numbers going to jail but on the sum total of the purity and non-violence we are able to show in all our activities. Numbers can count only when they are of the right type. They will positively harm the movement, if they are of the wrong type.
 For me there is no turning back, whether I have many or very few satyagrahis. I would far rather be regarded as a fool but strong, than as a knave and a coward. Though the whole world may repudiate my claim, I must repeat that the struggle is God-guided. I am but a humble instrument in His hand. Without His guidance, real or imaginary, I should feel utterly impotent to shoulder the burden I am supposed to be carrying.
 Let me now say how I visualize the struggle. Maulana Saheb having gone, there is to be no successor appointed. Every acting President in a province must be approved by me. It is not necessary that there should be one. All representative Congressmen from members of village to provincial Committees are expected to be in jail if they are fit and approved by me. If they are not, by reason of health or otherwise, they cannot be expected to function except in rare cases and that too under my approval. No fresh elections are to take place to replace those who will have gone. The idea is ultimately for every Congressman to act on his own and be his own president but nobody else’s. That is the conception of a completely non-violent institution or society. Not much direction is required by those who have learnt the art of suffering. Everybody knows the conditions he has to fulfil for acquiring fitness for offering civil disobedience. They can be easily complied with by any adult who is sound in body and mind. No difficulty as to action arises so long as I am left free. For nobody can resort to direct action without my consent. My intention not to court arrest abides, but the rulers may have a different plan. If it comes, it will be the real time of freedom from external control be it ever so non-violent as also of true test for everyone. I am not to appoint a successor. Thus if I am arrested, everyone will be under the discipline of his or her own conscience. In theory, therefore, a time may come when millions will be judges of their own fitness to offer civil disobedience.
 This is not a struggle which can be ended quickly. We are resisting an authority that is in itself struggling to fight for life against a stubborn foe. The authority is related to a nation which knows no defeat. Those whose life is in danger either readily yield on what they regard as non-essential, or fight to the end on what they regard as essential. Its refusal to concede our demand shows that they think that our struggle comes under the latter category. Therefore our struggle must be coterminous at least with the European. Hence everyone who offers civil disobedience and gets a short term should know that on every release he has to repeat civil disobedience till the end of the struggle.
 There are two tactics demanding attention. I have already issued a notelibtech_68_footnotelibtech_69_footnoteabout fines without the option of imprisonment.
 The other is that of not arresting civil resisters at all. In each case the resisters should march on foot in easy stages in the direction of Delhi. It may be even two or three miles per day. The resister will march taking such food as the villagers may provide.
 Congress Bulletin, No. 6, 1942. File No.  3/42/41-Poll.  (I).  Courtesy: National Archives of India
 "
35,"January 12, 1941",LETTER TO KRISHNANATH SARMA,"
  
 SEVAGRAM,  Via WARDHA,
 January 12, 1941
 
MY DEAR SARMA,
 Please give my blessings to your bereaved daughter and tell her not to grieve over the inevitable. I am glad you are bearing the loss bravely. You should delay offering civil disobedience till your daughter has cal[med] down.
      SHRI 	K. N. SARMA, 	M.L.A. 	BAR ASSOCIATION  JORHAT, 	ASSAM  From 	a photostat: G.N. 8233         Yours sincerely,  M. K. GANDHI "
36,"January 13, 1941",LETTER TO KRISNACHANDRA,"
  
 January 13, 1941
 
CHI. KRISHNACHANDRA.
 As I sat down to reply to your letter of the 9th, I saw your letter of today. You have replied in this to your own previous letter. Ahimsa does not work in any other way. The defects that you have pointed out are there, but our Sangh is a mixed crowd. All sorts of people are there. If we can put up with them, we can bear with the world. If by keeping them with us we live happily, we can then some day hope for  a complete non-violent order.
But there are certain rules we have to observe. The question is
 how to put these rules into practice. As long as I live, the way I put them into practice becomes our rule. Look, patience will solve all problems. Don’t take to heart our shortcomings. It is enough if you know that they exist. You are trying to remove them. You are bound to succeed.
Even then speak out your mind.
 Blessings from
 BAPU
 From a photostat of the Hindi: G. N. 4368
 "
