footnote_no,footnote
libtech_58_footnote,"2This was the issue of 17-7-1909, which reproduced from The Transvaal Leader of 8-7-1909 a dispatch from its Pretoria correspondent reporting the official enquiry into Sammy Nagappen’s death. It was conducted by Mr. Bateman, Governor of the Johannesburg Fort. Indian Opinion published the Leader’s critical editorial of July 10 on the prevailing prison system and the character of the enquiry, demanding a fresh judicial investigation of the case. The issue also contained similar comments by the Pretoria News and the Jewish Chronicle and letters addressed by a number of influential European ministers of religion to the Transvaal Press. The Government had to yield to public opinion, and commissioned Major F. J. Dixon, Assistant Resident Magistrate, Pretoria, to hold a public enquiry. Vide “Letter to South Africa”, Before 16-10-1909."
libtech_59_footnote,1Vide the preceding item.
libtech_60_footnote,3Ritch forwarded a copy of the report of the official inquiry to the Colonial Office on August 16.
libtech_61_footnote,1The meeting took 	place on August 21.
libtech_62_footnote,2This was dated August 16.
libtech_63_footnote,3This is not available.
libtech_64_footnote,"1These were on the Transvaal problem and on Indian grievances in South Africa in general. Polak wrote to Gandhiji on August 21: “I have written a pamphlet on the Transvaal trouble and had hoped to send you advance copies by this mail. But that has not been possible. Mr. Gokhale has read it, thinks it good and, whilst, he considers it much too strong in parts (I have since toned it down somewhat), has passed it. Mr. Jehangir Petit has personally undertaken to charge himself with the cost of printing and publishing 20,000 copies. I have illustrated it from my own photos. There will be a block of Volksrust Gaol and another of Pretoria Gaol, with suitable letter press . . .” The pamphlet was entitled A Tragedy of Empire: The treatment of British Indians in the Transvaal. For the other pamphlet, vide “Letter to  H. S. L. Polak”,6-8-1909"
libtech_65_footnote,1This is not available.
libtech_66_footnote,"1Kaliandas 	Jagmohandas Mehta; vide 	“Kalyandas 	Jagmohandas [Mehta], 	11-5-1907. In 	his letter 	of September 	4, Polak 	reported: “Kaliandas is 	working best 	of all. 	… [He] 	is doing 	fairly well. He is a 	little more sober than 	before, but the same 	good-hearted shrewd 	youngster. I love him …”"
libtech_67_footnote,"2Revashanker J. Jhaveri, brother of Dr. P. J. Mehta"
libtech_68_footnote,"3For Gandhiji’s views on insurance, vide”Letter to Lakshnidas Gandhi”, About 20-4-1907."
libtech_69_footnote,1This meeting was to take place on August 21; vide “Letter to H. S. L. Polak” 20-8-1909.
libtech_70_footnote,4Members of the Natal delegation
libtech_71_footnote,"1The colonial 	Office, acknowledging the 	letter on 	September 2, 	informed Gandhiji 	that a 	copy of 	it was being 	forwarded to the 	Governor of 	the Transvaal 	for the 	attention of 	the Ministers. 	In a 	reply dated September 	29, Smuts 	denied the deportation 	to India, 	and pointed 	out that 	“Mr. Gandhi does not 	state whether the 	person claims (1) 	to have 	been resident here for 	three years prior to 	the 11th 	October 1899, 	(2) to 	have been in 	lawful possession 	of a 	permit to 	enter the 	Colony or 	(3) that 	he was 	resident and 	actually in 	the Transvaal 	on the 	31st May, 1902.” He 	added that, 	if Gandhiji would furnish 	the names of the Indians 	regarding whom his 	 complaints were 	made, full particulars of 	the facts about their 	deportation could 	be supplied."
libtech_72_footnote,"2The original has 	“Rama” which, in Gujarati, figuratively means courage."
libtech_73_footnote,"3Vide “Statement 	of Natal Indian Grievances”, 10-8-1909"
libtech_74_footnote,2Vide the 	preceding item.
libtech_75_footnote,
libtech_76_footnote,1The draft shows that the words “continues very” were added later; vide also the following item.
libtech_77_footnote,"3Lord Ampthill, 	acknowledging this letter on August 25, observed that he had written 	to Lord Crewe an that, as soon as he had received a reply, he would 	be “in a better position to say whether the moment has arrived for 	abandoning our present attitude of reticence and expectation”."
libtech_78_footnote,2This evidently is a slip for Jehangir Bomanjee Petit; vide 1st footnote
libtech_79_footnote,"3Vide “Cable to H. S. L. Polak”,25-8-1909"
libtech_80_footnote,"1In his letter of September 4, Polak informed Gandhiji that a resolution would be adopted at the public meeting on September 14 to set up a committee, presided over by Sir Pherozeshah Mehta, to collect subscription for the deportees. Writing on September 10, he reported, however, that Gokhale considered the suggestion impracticable, though a resolution could nominally be passed."
libtech_81_footnote,"2Formerly British Agent in the Porbunder State; vide “London Diary”, 12-11-1888 and “Indian Vegetarians—II”, 14-2-1891."
libtech_82_footnote,"1This was dated 	August 27, 1909. The English text of the letter is reproduced here 	from Indian Opinion, 	25-9-1909, with some 	changes needed to bring it into conformity with the Gujarati 	version."
libtech_83_footnote,
libtech_84_footnote,"1This letter appeared in The Times, 27-8-1909. The text is reproduced here from Indian Opinion, 25-9-1909, with some changes needed to bring it into conformity with the Gujarati version."
libtech_85_footnote,1Vide Appendix XXI.
libtech_86_footnote,2Maganlal Gandhi’s 	wife
libtech_87_footnote,3A line is missing 	here.
libtech_88_footnote,1Chhaganlal Gandhi’s 	wife
libtech_89_footnote,"1In his 	letter of 	August 24, Lord 	Ampthill had 	expressed himself as 	disconcerted at 	the unexpected 	departure of General 	Smuts for South 	Africa without replying 	to his 	suggestions. He 	had also 	referred to 	a leading 	article in The 	Times, which 	gave a “distinct 	hint that there would be 	some settlement of 	the British 	Indian question”. 	In his 	letter of 	August 26, 	he referred 	to Lord 	Crewe’s reply that “the 	negotiations are 	still going on, 	so that 	there is 	yet hope of 	something being settled”. 	Lord Ampthill 	decided not 	to raise 	the question 	in the 	House of 	Lords, as 	he had intended 	to. “I 	cannot think of 	anything,” he 	added, “which we 	are leaving 	undone or which 	we could do with advantage at the present 	moment; we must still 	wait  patiently.”"
libtech_90_footnote,2Vide the 	following item.
libtech_91_footnote,1The Indian question
libtech_92_footnote,1Vide Appendix 	“Ampthill’s Letters to Gandhiji and Crewe”..
libtech_93_footnote,"1The Government of 	Bombay considered it undesirable for the Sheriff to convene the 	meeting in his official capacity, after the passing of the South 	Africa Union Bill."
libtech_94_footnote,2The original is 	damaged and some words are missing.
libtech_95_footnote,"3Acknowledging this 	letter the following day, Lord Ampthill wrote : “Your"
libtech_96_footnote,"1Though the draft 	does not bear Polak’s name, it is clear from the contents that it 	was addressed to him."
libtech_97_footnote,"2A question on the 	subject was asked by James O’Grady, a member of South Africa 	British Indian Committee, in the House of Commons on September 7. 	Another question on the subject was asked by Sir Henry Cotton on 	September 9. On both occasions, the Under Secretary of State replied 	that the Imperial Government had not received any official 	information in the matter."
libtech_98_footnote,1Vide the 	preceding item.
libtech_99_footnote,"2Vide “Cable 	to H. S. L. Polak”, 10-8-1909"
libtech_100_footnote,1This is not available.
libtech_101_footnote,"1In his letter of 	August 14, Polak had furnished a diary-wise report of his meetings 	with a host of prominent people and their favourable reactions."
libtech_102_footnote,"4Presumably, an 	acquaintance of Gandhiji from student days in England; vide"
libtech_103_footnote,"1Vide “Deputation’s Voyage [-I]”, Afterr 23-6--1909"
libtech_104_footnote,"2Vide “London”,After 27-8-1909."
libtech_105_footnote,"3Vide “Cable 	to H. S. L. Polak”, 2-9-1909"
libtech_106_footnote,
libtech_107_footnote,5This letter is not 	available.
libtech_108_footnote,1The meeting was actually held on September 14.
libtech_109_footnote,"1Louis Bleriot (1872-1936); French pilot, the first to fly across the English Channel."
libtech_110_footnote,"2Apropos of this 	letter, the Colonial Office minute of September 8 recorded that: 	“Colonial Secretary should see Mr. Gandhi and his colleague, and 	indicate the scope of the proposals of Mr. Smuts in general terms. 	If they are unwilling to abate their demands, the Transvaal 	Government may be less willing to push through the amendment of the 	law this year: but if the India Office accept the compromise, it 	would be politic to press the Transvaal Government to do so, 	irrespective of Mr. Gandhi.” Gandhiji and Hajee Habib were given 	an appointment with Lord Crewe on September 16."
libtech_111_footnote,"3Elder brother’s 	wife; here, the addressee’s"
libtech_112_footnote,1This was conveyed 	in his letter to Gandhiji of September 5.
libtech_113_footnote,"1This was dated 	August 30; vide 	“Letter to Ameer 	Ali”,30-8-1909."
libtech_114_footnote,2Ameer Ali had 	written: “…they 	can and ought 	to work on a  common 	platform in 	endeavouring to 	secure justice 	to their 	countrymen who 	have taken up 	their abode in 	South Africa. And 	I do 	not think 	it can 	be difficult 	to devise 	some method 	of constitutional 	cooperation to attain 	that end.”
libtech_115_footnote,"3D. B. Shukla, a 	barrister of Rajkot and Gandhiji’s friend"
libtech_116_footnote,1Chhaganlal and 	Maganlal Gandhi
libtech_117_footnote,2Gandhiji’s nephew 	and addressee’s third son.
libtech_118_footnote,1The reference 	is to the 	collection of 	funds undertaken by 	the addressee 	for the 	satyagrahis in 	South Africa.
libtech_119_footnote,"2Sitaram Pandit, a 	barrister of Rajkot."
libtech_120_footnote,"1Vide “Letter 	to Kashi Gandhi”, 28-8-1909"
libtech_121_footnote,"2The original being damaged, words in square  brackets  have  been conjectured."
libtech_122_footnote,"1L. E. Neame, author of The Asiatic Danger in the Colonies, a reply to which was published by the editor of indian Opinion in the form of a pamphlet."
libtech_123_footnote,2Some words are missing in the original.
libtech_124_footnote,1Polak had reported : “Mr. Gokhale is killing himself with overwork. His medical adviser has given him a most depressing report.”
libtech_125_footnote,3A few words are missing here.
libtech_126_footnote,2This letter is not 	available.
libtech_127_footnote,1Some words are missing here. Polak had observed: “. . . the passage of the  Act of Union handicaps you immensely now. It is one weapon the less in your armoury.”
libtech_128_footnote,2Mother-in-law of A. 	H. West
libtech_129_footnote,4Polak had written in his letter of August 21 : “I am tugging away at the mass meeting. Sir P[herozeshah] M[ehta] is the stumbling block. He will not do anything except delay matters.”
libtech_130_footnote,3ibid
libtech_131_footnote,"1In his 	letter of 	September 3, 	Lord Ampthill 	had written 	to Gandhiji 	: “You 	should ask 	to see 	Lord Morley or 	his representative 	at the 	India Office. Lord Morley 	does not 	understand the 	question yet, 	but if 	there is 	anyone to 	whom this question 	ought to 	appeal, it 	is he. . 	.  You might let fall a 	hint that you are 	thinking of 	going  to India to explain it [the question of ‘theoretical right’] there.”"
libtech_132_footnote,"2Lord Ampthill 	wrote back on 	September 11 	: “I 	cannot think 	that you will have to 	wait much longer for your answer from Lord Crewe and I should be 	very much surprised as 	well as 	pained if 	he declined to 	give you 	another hearing. If 	you have not 	received an answer by the 	time this reaches you, you could with perfect propriety send    a 	reminder pointing out 	that your time is 	valuable and 	that you 	are anxious to 	arrange for 	your return to South Africa.”"
libtech_133_footnote,"5Vide “Statement of Transvaal Indian Case”,16-7-1909"
libtech_134_footnote,"3This letter 	was actually 	sent on 	Monday, September 	6; vide “Letter 	 to Private Secretary to Lord Crewe”, 6-9-1909."
libtech_135_footnote,4The original has “you”.
libtech_136_footnote,"1Indian name given 	to Miss Ada West, sister of A. H. West"
libtech_137_footnote,1Vide the 	preceding item.
libtech_138_footnote,2Vide Appendix 	Lord Ampthill’s Letter to Gandhiji”.
libtech_139_footnote,"3The English text of 	the letter is reproduced here from Indian 	Opinion,"
libtech_140_footnote,"4Harilal Gandhi, who 	was released on August 9 after serving six months’ imprisonment, 	did go to Durban to see Manilal who was ill, but returned to the 	Transvaal soon after in connection with the struggle. Vide 	also “Cable to 	British Indian Association”,10-8-1909."
libtech_141_footnote,"1Vide “Letter 	to Private Secretary to Lord Crewe”, 20-7-1909"
libtech_142_footnote,
libtech_143_footnote,1Gandhiji had 	  expected   the   	meeting  to 	  be   held   on   September 11;  vide
libtech_144_footnote,1 The letter was sent on September 16 after making a few changes in the draft;
libtech_145_footnote,2Vide the 	preceding item.
libtech_146_footnote,3This is not 	available. It was dated September 6.
libtech_147_footnote,
libtech_148_footnote,1This is not 	available.
libtech_149_footnote,"1This paragraph was substituted by Lord Ampthill for the second paragraph  in the draft Gandhiji had sent him on September 13. In his letter of September 15, Lord Ampthill observed : “The above is rather strong, but I want you to emphasize the startling nature of the illiberal and reactionary policy of the Transvaal Government. Your draft does not quite do this and your reference to the unprecedented nature of the deprivation of right is buried in the last paragraph where it might well escape notice. Keep all the details for an interview or for a further possible letter. The thing you want to do at present is to make Lord Morley aware that his Government are responsible for the most illiberal step that has ever disfigured Imperial policy. If you get scolded for the letter, it will be open to you to publish it eventually and to let the world judge of it and of the further proofs of your contention.” Vide also the following item."
libtech_150_footnote,"1Acknowledging this 	letter on 	September  18,  Lord 	 Morley’s  Private 	Secretary wrote : 	“. . . the point which 	you wish 	to press 	upon Lord Morley is not 	new to 	him, and that while, 	on abstract 	and general 	grounds, his sympathies 	are with you 	in regard to 	it, he does not 	feel that any 	practical purpose would 	be served 	by a further elaboration 	of it to him, 	and he therefore 	regrets that 	he is unable 	to accord 	you another 	interview. But he 	presumes that 	you have laid your views fully before 	the Secretary 	of State 	for the Colonies.”"
libtech_151_footnote,"3Lord Ampthill had 	written : “I hope that, when you see Lord Crewe, you will  lay 	stress on 	the real point in 	the manner 	which I 	have here suggested. 	Be ready 	to prove 	that the theoretical 	right does in fact 	exist everywhere else, for 	that is 	the point 	on which he will question you. Do not mention me more than you can help.”"
libtech_152_footnote,"2Acknowledging this 	letter from Madras, Polak wrote: “I have heard all about"
libtech_153_footnote,"1After the interview, Gandhiji himself wrote down its substance;  vide “Letter to H. S. L. Polak”, 16-9-1909. For Lord Crewe’s minute on the interview, vide Appendix Lord Crewe’s Minute”."
libtech_154_footnote,3This is not 	available.
libtech_155_footnote,"1For Lord Ampthill’s 	reply, vide Appendix 	“Lord Ampthill’s  	letter  to 	Gandhij."
libtech_156_footnote,4Polak in his reply informed Gandhiji : “The Anjumans are certainly working independently and I have been laying special stress on Mahomedan grievances and interests. They have protested to the Viceroy re[garding] the Transvaal Prison authorities and Ramzan.”
libtech_157_footnote,1The reference is to the public meeting at Bombay.
libtech_158_footnote,"2Manji Nathubhai Ghelani, a passive resister"
libtech_159_footnote,2Vide the preceding item.
libtech_160_footnote,1This is not available.
libtech_161_footnote,"1Vide   “Letter to Private Secretary to Lord Crewe”,  10-9-1909"
libtech_162_footnote,"2Vide   “Letter to Private Secretary to Lord Crewe”,  18-9-1909"
libtech_163_footnote,3Original has “them”.
libtech_164_footnote,1Vide “A prize of £ 1”. 1-6-1907.
libtech_165_footnote,"2Polak replied : “Natesan will take 250 copies for distribution here among booksellers for sale. When Chhaganlal comes here, he will make enquiries in Bombay. You may be sure that no credit will be given to unreliable booksellers.”"
libtech_166_footnote,3This cable is not available.
libtech_167_footnote,
libtech_168_footnote,"1The reference is to 	Kasturba’s serious-illness when Dr. Nanji gave her beef tea; vide 	An Autobiography, Part 	IV, Ch. XXVIII."
libtech_169_footnote,1Vide Appendix “M.C.Anglia’s Letter to under Secretary for Colonies”.
libtech_170_footnote,"1Vide “Letter 	to Private Secretary to Lord Crewe”, 10-9-1909 a Colonial Office 	minute of September 23 recorded that copies of this correspondence 	needed to be sent to the Transvaal Governor to invite his opinion on 	the provisions regarding treatment of Muslim prisoners."
libtech_171_footnote,"1Vide “Letter 	to Private Secretary to Lord Crewe”, 18-9-1909"
libtech_172_footnote,"1This was published in Indian Opinion, 8-1-1910, with the prefatory remarks that these paragraphs had been omitted for want of space from an earlier dispatch from London."
libtech_173_footnote,2This is not 	available.
libtech_174_footnote,
libtech_175_footnote,1The translation has been collated with the original article.
libtech_176_footnote,"1(1820-1903); English philosopher; author of Principles of Psychology, Synthetic Philosophy and Principles of Sociology"
libtech_177_footnote,2New Year
libtech_178_footnote,2Vide the 	preceding item.
libtech_179_footnote,3This read: “Indian 	deputation received cablegram Transvaal Mahomedan passive resistance 	prisoners not allowed facilities Ramzan. 	Advise instant 	action.”
libtech_180_footnote,"1Though the 	letter bears the 	signature of 	M. C. Anglia, there is 	evidence that 	the draft 	was Gandhiji’s. 	In his letter 	of October 	14, 1909, 	Polak wrote : “Your 	letter (through 	one of the Natal 	delegates) re: the PM 	Burg Moulvi is 	strong and 	excellent— but 	pardon me 	if I say 	the construction is 	wretched. They 	say lawyers 	write bad grammar. 	I hope 	I don’t 	catch the complaint 	from you! I 	am appending 	the letter 	to my 	forthcoming book. 	It seems 	to be intended 	for publication, 	and no 	secrets are 	divulged . 	. . ” Polak reproduced 	the letter 	as Appendix 	D to his pamphlet 	: A 	Tregedy  of Empire. 	Vide also “Letter 	to Ameer 	Ali”, 27-9-1909."
libtech_181_footnote,"2Vide “Substance 	of Interview with Lord Crewe”, 16-9-1909"
libtech_182_footnote,2Prince Hirobumi Ito (1841-1909); Japanese statesman and reformer; was four times Prime Minister between 1886 and 1901. He was appointed Resident General in Korea in 1905 and in 1909 became President of the Privy Council of Japan. He was assassinated during a visit to Harbin.
libtech_183_footnote,3Vide the preceding item.
libtech_184_footnote,"1Lord Crewe had 	promised to cable to General Smuts the  result  of  his 	interview with 	Gandhiji and 	Hajee Habib and 	press upon 	him acceptance of the 	amendment submitted by 	Gandhiji through Lord 	Ampthill; vide 	“Substance of Interview with Lord 	Crewe”, 16-9-1909; and Appendix “Lord Crewe’s Minute”."
libtech_185_footnote,"4Polak’s comment on this, in his letter of October 14, was: “You take the opening of Millie’s letters more philosophically than she and I do. I see that your days of writing love-letters are over! I am sorry for you! I haven’t yet authorised Millie to start classes in marital devotion!”"
libtech_186_footnote,"1In his letter of September 4, Polak wrote: “The cancelled meeting has done much good to the cause. It has focussed attention on the Transvaal, brought round a number of half-hearted people, cleared the ground generally and brought over Sir P."
libtech_187_footnote,"2To this 	Gandhiji received a 	reply from the 	Colonial Office 	on October 	4, that, 	“. . 	. there is 	no prospect of 	his being 	able to 	give you any further 	information for the present 	with regard 	to the 	negotiations respecting 	the British 	Indian question in 	the Transvaal. 	The Colonial 	Government must first 	decide, with the 	information before them, 	as to your 	attitude after 	your interview with 	His Lordship on 	the 16th 	ultimo, whether they 	are prepared to 	introduce legislation on 	the lines proposed 	by Mr. Smuts.”"
libtech_188_footnote,"2In regard to this, Polak had written to Gandhiji on September 4, “Mr. Gokhale has cleared up a misunderstanding in the Governor’s mind about myself. You will see it voiced in the personal attack on me by Gordon in The Advocate of India.  It   is particularly unfair as I had a personal letter to him from the G(eneral) M(anager) of"
libtech_189_footnote,"1A letter from Ram Kumari Dube appeared in Indian Opinion, 11-9-1909."
libtech_190_footnote,"2The original has “oved”, an obvious typing error."
libtech_191_footnote,"3A letter from Khurshedbai Kekobad Cawasji Dinshaw appeared in Indian Opinion, 23-10-1909."
libtech_192_footnote,1About this Polak wanted to consult Gokhale. He wondered if Prof. Bhandarkar would act as judge.
libtech_193_footnote,"2Madanjit Vyavaharik, a co-worker of Gandhiji. He set up the International Printing Press in Durban, in 1898, at Gandhiji’s suggestion and with his help started Indian Opinion in 1903, which Gandhiji took over in 1904. Vide “Letter to"
libtech_194_footnote,"3Polak’s rejoinder to this was: “I am looking forward to ‘seeing the freest women on earth’. I shall discuss them afterwards with Millie, as I did briefly yesterday  at Adyar with Leadbeater. I shall try to go over to Malabar before I leave here, in order to see the Nair women, who, I am told, take one husband after another. That beats you all who take one wife after another ! I am inclined to think the women are right!”"
libtech_195_footnote,"4A letter from Miss Florence Winterbottom was published in Indian Opinion, 25-12-1909, under the heading: “Message to the Wives of Passive Resisters”. Another letter from Hilda Margaret Howsin was published in the issue of 11-12-1909, under the heading: “An English Women’s Letter to the Wives of Passive Resisters”."
libtech_196_footnote,1Indian Opinion published a weekly dispatch from London by Observer.
