chapter_no,date,title,content
11,"December 	8, 1945",LETTER TO G. E. B. ABELL,"
              DEAR 	MR. ABELL,     CAMP: 	KHADI 	PRATISHTHAN, 	SODEPUR 	(NEAR CALCUTTA),  December 	8, 1945 
  	I have your letter of 26th November about Shri Yajee.libtech_7_footnoteI  am thankful for the considered reply. I am now 	trying to put myself in touch with the gentleman and see what he has 	to say. 
     G. 	E. B. ABELL, 	ESQ.  PRIVATE 	SECRETARY 	TO THE 	VICEROY  Yours sincerely,  M. K. GANDHI 
  Gandhiji’s 	Correspondence with the Government, 1944-47, 	p. 61            
 
 
 
 
 
 
 
 DEAR MR. ABELL,"
12,"December 8, 1945",LETTER TO G. E. B. ABELL,"
  
 CAMP: KHADI PRATISHTHAN SODEPUR (NEAR CALCUTTA),
 December 8, 1945"
13,"December 	8, 1945",LETTER TO R. G. CASEY,"
  	I thank you for yours of 1st instant.libtech_8_footnoteI  shall  send  you  in  due course fuller details 	about Dr. Ram Manohar Lohia and have written to Shri Prabhu Dayal 	Vidyarthi to proceed to New Dehli and report himself.libtech_9_footnote  Yours sincerely,  M. K. GANDHI  Gandhiji’s 	Correspondence with the Government, 1944-47, 	pp. 63-4          Immediate	KHADI 	PRATISHTHAN, SODEPUR,  December 	8, 1945  DEAR 	FRIEND,  	I write this with the greatest hesitation. The more I see and hear, 	the greater is the grief over the happenings in Bengal. Here is a 	sam- ple demanding immediate attention.  	Satish Babu brings me the story that potato-growers cannot get seed 	potatoes and the planting season will be over in a week’s time. 	Seed potatoes are there in the market under Government control. But 	the grower cannot get them.  	There is evidently something radically wrong if  the  news brought 	by Satish Babu is true. I wonder if you can do anything. You were 	telling me about the clever Mr. Dey whose services you have enlisted 	for such matters. Can you make him over to me or some other officer 	who can attend to this immediate affair? I 	am having this letter delivered at once. The question is small     
 enough on the large Bengal canvas but is all in all to the poor growers whose livelihood is at stake.libtech_10_footnote
 Yours sincerely,
 M. K. GANDHI
 From a photostat: G.N. 813; also Gandhiji’s Correspondence with the Government, 1944-47, p. 113
 "
14,"December 	8, 1945",LETTER TO R. G. CASEY,"
           DEAR 	FRIEND,     KHADI 	PRATISHTHAN, SODEPUR,  December 	8, 1945 
  	I have just finished reading your broadcast to be  delivered  today. 	It makes interesting and informative reading. If the waters of the 	rivers can be captured and utilized by the people  of  Bengal,  	instead of being wasted in the Bay, it would be a great gain. But it 	is a long-term proposition. The millions, meanwhile, must be taught 	to utilize every minute of the working hours for their own benefit. 	If they learn this art they will make good use of the captured 	waters. You have well said :  The 	tens of millions of farmers of Bengal are idle more than half the 	time. They constitute the biggest problem of unemployment in the 	world and the biggest waste of potential human effort.  	I have provided you with a complete answer which can  be worked out 	today with a very little outlay on the part of the Govern- ment. 	Regard human labour more even than money and you have an untapped 	and inexhaustible source of income which ever increases with use. If 	I had been your adviser, before the speech was printed I would have 	suggested the insertion immediately after, “Let us exa- mine the 	problem”, of a paragraph or two, showing the way of imme- diate 	utilization of human effort. You could then have followed it up with 	your entrancing scheme as a long-range proposition. Is 	your peroration right? You say :  The 	answer to my mind lies not in our politics, our religion or our 	individual ambition, but in the abiding factors of our environment, 	i.e., the land and water of Bengal.    
 This is a gross error or thought and consequent action, handed down from generation to generation by the British official element. Your gigantic project will come to nothing until the whole mass of the people of Bengal is interested in the Government of the province. Therefore, religion and even individual  ambition  are  intermixed. They are as much abiding factors of our environment as the land and water of Bengal, and they are equally shifting.
 You asked me for my reaction to your thoughtful speech and I have given it as it has come to me.
 Very many thanks for your prompt actionlibtech_11_footnoteon my letter of this morning on seed potatoes.
 Yours sincerely,
 M. K. GANDHI From   a  photostat:   G.N.   812;   also   Gandhiji’s   Correspondence   with the
 Government, 1944-47, pp. 107-8
 "
15,"December 	8, 1945",LETTER TO THE AGA KHAN,"
             DEAR 	FRIEND,     CAMP: 	KHADI 	PRATISHTHAN, 	SODEPUR 	(NR. CALCUTTA)  December 	8, 1945 
 I 	had your long wire to which I have repliedlibtech_12_footnotelibtech_13_footnoteas 	follows :  	Of course, I shall be glad to receive your suggestions. It does not 	matter to me in the least that in this matter  you  will  be 	representing nobody but yourself. The only question is how we shall 	meet, when and where. I have a fixed programme for Bengal, Assam and 	Madras, which is calculated to take me up to almost the middle of 	February before I return to Sevagram. If, therefore, I know your 	movements about February, I shall try to see what I can do.  	Maulana Saheb has interrupted his rest for the sake of the Working 	Committee. He is none too well, but I have no doubt he will be in 	communication with you himself. 
      H. H. THE 	AGA 	KHAN 	BOMBAY  From 	a copy: Pyarelal Papers. Courtesy: Pyarelal        Yours sincerely,  M. K. GANDHI "
16,"December 	8, 1945",LETTER TO SATYANAND,"
  
 SODEPUR,
     DEAR 	SATYANAND BABU,  December 	8, 1945 "
17,"December 	8, 1945",LETTER TO NOEL BARWELL,"
  	It was a delight to receive your postcard. I am doing all I am 	capable of for the alleviation of distress. I do not know what God 	will do through the effort. I 	hope you are keeping well.  Yours sincerely,  M. K. GANDHI  From 	a copy: Pyarelal Papers. Courtesy: Pyarelal       SODEPUR, 
     DEAR 	MR. BARWELL,  December 	8, 1945 
  	I thank you for your cordial note. I am so much fixed up and  so 	embarrassingly besieged wherever I go that I dare not promise my- 	self the pleasure of visiting the society you mention. But I shall 	cer- tainly be pleased to see you for a few minutes at this place if 	you and Mrs. Barwell can conveniently come. There is not a moment 	left open till Monday, but I shall know more fully on Monday where I 	stand.  	Could you please phone on Tuesday next or send a messenger?  Yours 	sincerely,  NOEL 	BARWELL 	ESQ. 	6 MIDDLETON 	ST. 	CALCUTTA  From 	a copy: Pyarelal Papers. Courtesy: Pyarelal "
18,"December 8, 1945",LETTER TO BALWANTBHAI D. DESAI,"
  
 SODEPUR,
 December 8, 1945
 CHI. BALWANTBHAI,
 I got your postcard.  I am really very glad. Get  rid of alldoubts.
 Blessings from
 BAPU
 SJT. BALWANTBHAI DADUBHAI DESAI DAKOR
 From a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal
 "
19,"December 8, 1945",LETTER TO KISHORELAL G. MASHRUWALA,"
  
 SODEPUR,
 December 8, 1945
 CHI. KISHORELAL,
 I have your letter.  I am certainly going to …libtech_14_footnoteTara.  Her letter reflects her character. The work which she is doing now will not clash with the work of K. G. N. M. Trust. She will also have some help from Sushilabai.libtech_15_footnoteIf she would rather not stay at the Mahila Ashram, she can live in Akola and there can be no hitch even if she has to be paid a salary. I am passing on Chi. Tara’s letter to Bapa. I strongly feel that you two should go and stay at Bombay for a time.
 How strange that I myself never knew that my car had met with an accident. Still it made a story. People might be escaping hun- dreds of such accidents daily. It the papers were to take note of them we would have to stop travelling by cars, etc. If Prabhu Dayal is there please ask him to stay on.
      SJT. 	KISHORELAL 	MASHRUWALA 	SEVAGRAM  Blessings 	from  BAPU 
  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal           "
20,"December 	8, 1945",LETTER TO NARAHARI D. PARIKH,"
  
 SODEPUR,
      CHI. 	NARAHARI,  December 	8, 1945 "
21,"December 	8, 1945",LETTER TO SHANTILAL TRIVEDI,"
  	I have your letter. I think the kind of questions asked by 	Vishnudatta’s friend ought not to be encouraged. Had I been 	conducting Harijan I might occasionally answer such 	questions. Generally those who ask such questions are idlers.  Blessings 	from  BAPU  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal       SODEPUR, 
      CHI. 	SHANTILAL,  December 	8, 1945 
  	I have your letter. Saralabehn spoke at great length of your courage 	and service. I am glad.  	I am pleased with what you write about wool. It may be useful if you 	have your experiences during the journey published. You should be 	concise and to the point.  SJT. 	SHANTILAL 	TRIVEDI 	GOVIND 	NIWAS 	ALMORA  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal   "
22,"December 	8, 1945",LETTER TO TARA N. MASHRUWALA,"
           CHI. 	TARI,     SODEPUR,  December 	8, 1945 
  	I read your letter to Kishorelal. How will you continue to be so 	diffident? Your name will be announced as an Agent. Thakkar Bapa 	will write to you the details. You will no doubt take all the help 	you can from Sushilabai. It would certainly be better if she could  	be spared from the Mahila Ashram and stay with you in Akola. I think 	her salary can be paid from the K. G. N. M. Trust. Write to me at 
 length, or write to Bapa.
 I take it you are all well. Sushilabehn and the children are not with me; Manilal is.
 Blessings from
 BAPU
 From a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal
 "
23,"December 	8, 1945",LETTER TO ATMARAM,"
  
 SODEPUR,
      BHAI 	ATMARAM,  December 	8, 1945 "
24,"December 	8, 1945",LETTER TO KHUSHIRAM,"
  	It is certainly a bad thing that during prayer undesirable thoughts 	come. But you should not worry. Take any sloka of the prayer 	and concentrate on it. If even this is not possible repeat Ramanama 	from the depths of your heart with such concentration that there is 	no room for any other thought. It is no doubt difficult but it can 	be done. Such has been my experience and the experience of other 	people as well. That is why Ramanama is said to be the panacea for 	all ills.  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal       SODEPUR, 
     BHAI 	KHUSHIRAM,  December 	8, 1945 "
25,"December 	8, 1945",LETTER TO MRS. S. R. DAS,"
  	Bhai Jairamdas has told me how generous you are. It is good to give 	whatever you want to give without laying down unnecessary con- 	ditions. And the trust is being made. All this makes me very happy.  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal       SODEPUR, 
     DEAR 	SISTER,  December 	8, 1945 
  	I was happy to see you, but it also made me unhappy. I was not 	prepared to see you in such broken health. Urmiladevi has given me 
 a cheque for Rs. 500. I will spend that money on the Adivasis. You know who the Adivasis are, don’t you? Thakkar Bapa and Khersaheb are working among the Adivasis."
26,"December 	8, 1945",LETTER TO UDDHAV,"
      MRS. 	S. R. DAS  1 AUCKLAND 	PLACE 	CALCUTTA  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal       Blessings 	from  BAPU                SODEPUR, 
     BHAI 	UDDHAV,  December 	8, 1945 "
27,"December 	8, 1945",LETTER TO V. V. SAXENA,"
  	On the death of your brother you performed only the yarn sacrifice 	and no religious rites. I liked it very much. It will bring great 	benefit if all do so.  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal       SODEPUR, 
     BHAI 	SAXENA,  December 	8, 1945 
  	Kishorelalji has forwarded here your letter addressed to him. I 	shall not be able to reach Sevagram before February in any case. It 	will be best if you write to me what you want to discuss with me. In 	this way both of us will save time—and money of course. 
      PROF. 	V. V. SAXENA 	VANASTHALI 	VIDYAPITH 	VANASTHALI 	(JAIPUR)  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal  Yours,  M. K. GANDHI "
28,"December 8, 1945",SPEECH AT PRAYER MEETING,"
  
 SODEPUR,
 December 8, 1945 Congratulating the congregation on its maintaining an ideal condition for proceeding  with the prayer straight away as soon as he reached the place, Gandhiji
 explained the significance and gradual development of the system of mass-prayer at
 Sodepur Ashram.
 In 1936 about a dozen Japanese monks paid him a visit when he was staying at Maganwadi, Wardha.  The leading monk suggested to him that he intended to send one  or two of his disciples to the Ashram, a proposal which he approved. First came one and later on another. Of the two, one was staying with him till the war with Japan broke out and as a result he was taken into custody. This Buddhist monk used to do all the tasks he was given very punctually and methodically. In between his work he used to spend the time at his disposal in singing religious songs in the Japanese language all the time beating a little drum. This he did while taking his rounds. This was a Buddhist religious song in praise of the Infinite. Gandhiji said that he incor- porated the song in his prayer. This was the first item of the prayer.
 The second item of the prayer was a Sanskrit sloka and was, according to him, universal in its appeal. This was an invocation to Mother Earth, sustainer of man. If there was any objection to it on any score he would plead that he was helpless. To him all faiths were welcome. He believed in all faiths but he saw no reason to give up his own faith. Possibly, said Gandhiji, this Sanskrit sloka was symbolic, but, according to him, many noble thoughts and ideas were couched in symbolic language.
 Thirdly, there was the prayer quoted from the Koran. It was incorporated at the instance of daughterlibtech_16_footnoteof Abbas Tyabji, the well-known Congress  leader.  She possessed a gifted voice. When on a visit to the Ashram she expressed the desire to propagate the teachings of the Koran to the Ashramites, he readily agreed. She suggested a verse from the Koran for inclusion in the prayer and it was done.
 The fourth item of the prayer was taken from the Zend-Avesta written in the Pahlavi language. When he was fasting in the Aga Khan’s Palace, Dr. Gilder was there as were also Dr. Bidhan Roy and some other medical men. Dr. Gilder was a Parsi and from him the verse from the Zend-Avesta was taken and included.
 So far as bhajan songs were concerned, said Gandhiji, there was no hard and fast rule. It all depended upon the time and place of the prayer. As the prayer was for the moment being held in Bengal and Bengalees in larger numbers were present, Bengali songs had to be included in the prayer daily.
 It was Gandhiji’s desire to get all the prayers included in a booklet with their meanings given in Hindustani. He wished it to be printed both in Devanagari and
 
 Urdu scripts and, if possible, in Bengali too.
 He asked the assembled people to follow the prayer in a proper spirit and to live up to the lofty ideals it inculcated.
 Amrita Bazar Patrika, 9-12-1945
 "
29,"December 9, 1945",TELEGRAM TO PRABHU DAYAL VIDYARTHI,"
  
 CALCUTTA,
 December 9, 1945
 PRABHU DAYAL ASHRAM
 SEVAGRAM, WARDHA
 PROCEED	NEW	DELHI	AND	SEE	DEVDAS	WHO	HAS INSTRUCTIONS.
   From 	a photostat G.N. 11673  BAPU "
30,"December 	9, 1945",LETTER TO SAMARENDRANATH ROY,"
       SODEPUR,  December 	9, 1945  DEAR 	SAMARENDRA  	It grieved me to learn from Satis Babu that your great fatherlibtech_17_footnotewas no more. You may know that your father and I were 	friends. We often met and exchanged views. My condolences to you 	all.  Yours sincerely,  M. K. GANDHI  SHRI 	SAMARENDRANATH 	ROY 	33/2 BEADEN 	ST.  CALCUTTA  From 	a copy: Pyarelal Papers. Courtesy: Pyarelal                  "
31,"December 	9, 1945",LETTER TO SUSHILA GANDHI,"
  
 SODEPUR,
     CHI. 	SUSHILA,  December 	9, 1945 
  	I got your letter. It is enough that your aspiration is pure. I 	don’t think there is anything special in staying with me. When you 	serve people wherever you are, I shall take it that you are with me. 	I do not feel that you are losing anything by not being with me. The 	air is humid and it is cold, too. "
32,"December 	9, 1945",LETTER TO SITA GANDHI,"
      From 	a photostat of the Gujarati: G.N. 4967       Blessings 	from  BAPU         SODEPUR, 
     CHI. 	SITA,  December 	9, 1945 "
33,"December 	9, 1945",LETTER TO SHRIMAN NARAYAN,"
  	You seem to be demanding too much. How can you expect a letter from 	me unless you write to me? I know that you are keeping well and are 	working hard. Pass the examination. Come to me when you can. I am 	glad to know that you do rowing. It is a good exer- cise. Row the 	boat of India, too.  	Take care of your health while studying. Blessings to all.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 4968       SODEPUR, 
      CHI. 	SHRIMAN,  December 	9, 1945 
  	I got your letter today. I made very few changes.  I am sending  it 	back.  	I am happy to hear that Madalasa is all right. Tell her that I think 	of her every day. 
 Do not give any importance to my cold. I did have a touch of it but am I not a “mahatma” after all ?
 Blessings from
 BAPU
[From Hindi]
 Panchven Putrako Bapuke Ashirvad, pp. 307-8
 "
34,"December 	9, 1945",LETTER TO BHAGWATI PRASAD,"
  
 SODEPUR,
     CHI. 	BHAGWATI,  December 	9, 1945 
  	How will the marriage be performed in Gondia? You have not said 	whether there will be any rites or it will be a civil marriage 	before a magistrate. I wish both of you well. I cannot have any 	objection to marriages which are intended not for indulgence but for 	observance of self-control, for enhancing the spirit of service and 	widening its sphere. On the contrary I encourage such marriages. And 	therefore I would like to have your reply to the above question.  	What is the girl’s brother doing? Why doesn’t the girl write to 	me? What has she been doing these years since she visited the 	Ashram? I am keen to know all these things. 
      SHRI 	BHAGWATI 	PRASAD 	C/O 	DEVIPRASAD 	DAMOHE  RANGE 	OFFICER, 	GENTRAL 	EXCISE 	GONDIA  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal  Blessings 	from  BAPU "
35,"December 	9, 1945",LETTER TO LAKSHMI NARAYAN GADODIA,"
       SODEPUR,  December 	9, 1945  BHAI 	LAKSHMI NARAYAN,  	I have your letter. Personally I liked it very much. I intend to 	show it to Sharmaji.  You have not asked me not to do so. Similarly, 	if it becomes necessary I shall also want to show it to Jajuji and 	Vichi-tra Narayan. The whole episode seems strange to me. 
 I will find out more about khadi because I have received com- plaints from other people also it this regard.
 SHRI LAKSHMI NARAYAN GADODIA
 P. O. BOX NO. 17 DELHI
 From a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal
 "
36,"December 	9, 1945",LETTER TO H. L. SHARMA,"
  
 SODEPUR,
      CHI. 	SHARMA,  December 	9, 1945 
  	I had sent a copy of your letter to Gadodiaji. I have a long reply 	from him, saying that whatever you have said is all fabrication and 	where it has any truth it has never been hidden nor is it a matter 	of shame. I only hope that you have not done anything improper and 	if  you  have  you  must  frankly  confess  it.    I   enclose   a   	copylibtech_18_footnoteof 	Gadodiaji’s letter. 
      SHRI 	H. L. SHARMA 	KHURJA  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal  Blessings 	from  BAPU "
37,"December 	9, 1945",LETTER TO SARASWATI GADODIA,"
       SODEPUR, 
     CHI. 	SARASWATI,  December 	9, 1945 
  	What is there in your letter that makes it confidential? Still, 	since you want it, I shall treat it as such. Of course I shall not 	take it to mean that it is to remain confidential from those who 	work for me. For instance, I did not read the letter, but Kanu read 	it out to me while  I ate.  	You would want me to show it to Sharmaji, wouldn’t you? If I don’t 	do that, the letter, which I like and which I find clean and pure 	will become useless. Even then I shall wait for your reply. My 	advice    
 is that not only the above-mentioned letter but anything we do or write should not be kept secret. We should do nothing which has to be kept secret or hidden. That is the main thing.
     C/O 	SHRI 	LAKSHMI 	NARAYAN 	GADODIA  P. B. NO. 	17, DELHI  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal  Blessings 	from  BAPU "
38,"December 	9, 1945",LETTER TO RADHAKANT MALAVIYA,"
       SODEPUR,  December 	9, 1945  BHAI 	RADHAKANT,  	I have gone through your letter. I do not take any interest in the 	elections. I know that the Congress must win.  	Babuji has formed a separate association. I did not like it. But who 	was I to prevent him from doing so? I think it is improper for you 	to run it. It is a different thing if Babuji does so. Have a talk 	with the Working Committee about the role of the Hindu Mahasabha. I 	personally do not like it. I am returning the two letters. "
39,"December 	9, 1945",LETTER TO SHYAMLAL,"
      From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal       Blessings from  M. K. GANDHI        SODEPUR, 
    CHI. 	SHYAMLAL libtech_19_footnote,  December 	9, 1945 
  	You are going ahead very fast. If it is in keeping with your 	strength, it is good. The work of Kasturba Memorial can progress 	only with such self-sacrifice. We cannot always measure the strength 	of self-sacrifice.What does it matter? May God preserve your 	strength.  Blessings 	from  BAPU  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal      "
40,"December 	9, 1945",LETTER TO VASUDEV,"
  
 SODEPUR,
     BHAISHRI,  December 	9, 1945 
  	Your letter is written in a very bad hand. And that too in  English. 	Can’t you express your views in Hindustani?  	I have gone through the printed statement. I did not like it. Its  	is pompous and lacking in humility. There is also exaggeration in 	it. Read what I have written about students. Writing will not help. 	Only work will. Constructive work is easy as well as difficult. Meet 	Rajen- dra Babu. Do what he says. "
41,"December 	9, 1945",LETTER TO MOTILAL ROY,"
      VASUDEV 	YOUTH 	LEAGUE 	PATNA  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal       Yours,  M. K. GANDHI               SODEPUR, 
     BHAI 	MOTI BABU,  December 	9, 1945 
  	How long should I go on writing to you in English? These days, as 	far as possible, I write to everybody in the national language or 	the mother tongue. Perhaps you may not be having anyone who can read 	the national language, so I am enclosing a Bengali translation of 	the letter also. Amtul Salaam will deliver this letter to you and 	also have a talk with you. She has complained a lot to me about the 	khadi policy of the Pravartak Sangh. Amtul Salaam has stayed with me 	for years as  a daughter. She is very industrious and very 	knowledgeable. Hence, she has been doing the khadi work at Borkamta 	for the last few years. Now the Pravartak Sangh is also functioning 	there. Amtul Salaam’s work is purely altruistic and for service of 	the people.libtech_20_footnotelibtech_21_footnoteAmtul Salaam says that the [Pravartak Sangh]libtech_22_footnotelibtech_23_footnoteis 	not for selfless service but . . .libtech_24_footnote      
 ends. She also says that its work is against the policy of the Charkha Sangh and may cause harm to it. I refuse to believe that you are aware of these things and allow them to continue. And so I am sending Amtul Salaam to understand the situation. She will ex-plain things in greater detail.
 It is a matter of regret that the money advanced by the Charkha Sangh has not been returned so far. They should get it back now. It belongs to the Trust. And how can the Trust write it off ?
 Blessings from
 BAPU
 From a photostat of the Hindi: G.N. 11058
 "
