chapter_no,date,title,content
11,"November 	6, 1906",LETTER TO F. H. BROWN,"
     [3 enclosures]  ALBERT 	CARTWRIGHT, 	ESQ. 	62, LONDON WALL, 	E.C.  From 	a photostat of the type written office copy: S. N. 4491         I 	am, Yours faithfully,                   [HOTEL CECIL,  LONDON,] 
  November 	6, 1906  DEAR 	MR. BROWN,  	I thank you for your letter of the 5th instant. I send you the last 	two copies of Indian Opinion, which will give you some 	more information about the Ordinance, and also on the general 	movements of the Indian community in South Africa. You will also see 	that the last number contains photographs of the Delegates.  	It was very kind of you to introduce Mr. Ritch and me to Sir Curzon 	Wyllielibtech_8_footnote, 	though at the time you introduced us I did not know that Sir Curzon 	was the Political A.D.C. to Mr. Morley.     
 I have shown your letter to Mr. Ritch, who will let you have a copy of his paperlibtech_9_footnotesome time previous to the Friday preceding the date of its delivery.
 Enclosed you will find a complete list of the members of the deputation."
12,"November 	6, 1906",LETTER TO SIR CHARLES DILKE,"
   3 enclosures  F. H. BROWN, 	ESQ. 	“DILKUSHA” 	WESTBOURNE ROAD 	FOREST 	HILL, 	S.E.  From 	a photostat of the typewritten office copy: S.N. 4492       Yours truly,                        [HOTEL CECIL,  LONDON,] 
     DEAR 	SIR,  November 	6, 1906 
  	I am extremely obliged to you for your letter of the 5th instant. As 	suggested therein, I will not make use of the letterlibtech_10_footnotebefore Lord Elgin. 
        THE 	RIGHT 	HON’BLE 	SIR 	CHARLES 	DILKE, 	BART., 	M.P. 76, SLOANE STREET, 	W.  From 	a photostat of the typewritten office copy: S. N. 4493  I 	beg to remain. Yours faithfully 
                   "
13,"November 	6, 1906",LETTER TO MESSRS A. BONNER,"
  
 
 
[HOTEL CECIL.
 LONDON,]
    MESSRS 	A. BONNER 	PRINTERS  I & 2, TOOK’S 	COURT, 	E.C.  DEAR 	SIRS,  November 	6, 1906 "
14,"November 	6, 1906",LETTER TO PRIVATE SECRETARY TO LORD ELGIN,"
  	I have your letter. I now enclose further cheque for One Pound and 	your amended bill, which please return duly discharged.  Yours 	faithfully,  enclosures     From 	the typewritten office copy: S.N. 4494       [HOTEL CECIL,  LONDON,]  November 	6, 1906  TO  THE 	RIGHT 	HON’BLE 	THE 	EARL 	OF ELGIN  HIS 	MAJESTY’S 	PRINCIPAL 	SECRETARY 	OF STATE 	FOR THE COLONIES  COLONIAL 	OFFICE 	LONDON  SIR,  	The list of members of the deputation is now completed. I beg to 	enclose same herewith. Including the two Delegates from the 	Transvaal, the number has reached fourteen, but I hope that Lord 	Elgin will be graciously pleased to excuse my having exceeded the 	number, as Sir Charles Dilke has written saying that although he 	will try to be present it may not be possible for him to do so as 	there is a Committee Meeting of the House of Commons on, at about 	the same time, which Sir Charles has to attend.  I 	have the honour to be, Sir,  Your 	obedient servant, 
 Enclosure
 List of gentlemen who, together with the two Delegates from the British Indians of the Transvaal, will form the deputation to wait on Lord Elgin on Thursday the 8th November, 1906.
 
 Lord Stanley of Alderley      Sir George Birdwood  Sir Charles Dilke	Mr. Harold Cox
 Sir Lepel Griffin	Mr. Ameer Ali
 Sir Henry Cotton	Mr. T. [H.] Thornton Sir M. M. Bhownaggree	Sir Charles Schwann Mr. Dadabhai Naoroji	Mr. J. D. Reeslibtech_11_footnotelibtech_12_footnote.
 
 From a photostat of the typewritten office copy: S. N. 4495-6
 
 "
15,"November 6, 1906",LETTER TO J. D. REES,"
  
 
[HOTEL CECIL,
 LONDON,]
 November 6, 1906
 
DEAR SIR,
 
 Mr. Ally and I are greatly obliged for your letter of even date. We have indeed watched your advocacy of the cause of the British Indians in the Transvaal, and in due course we would have waited on you. We are now sending your name to Lord Elgin as a member of the deputation. As you know, the deputation will meet Lord Elgin on Thursday next at 3 p.m. at the Colonial Office. All the members of the deputation have been requested to attend at the Colonial Office at
 2.30 p.m., so that a short conference may be held. Sir Lepel Griffin will  head  the   deputation.  I  beg  to  enclose  herewith   a   list   of the
 
 members forming the deputation, as also a copy of the Representation to Lord Elgin which will form the basis of submission to him on Thursday, and copy of the precis of the Asiatic Law Amendment Ordinancelibtech_13_footnote.
 I hope you have received the Circular issued  by  several members of the House of Commons, convening a meeting of the Liberal, Nationalist, and Labour Members of Parliament. I venture to trust that you will find time to attend the meeting. If possible, Mr. Ally and I will take an opportunity of sending in a card to you at the House, so that we may be able to place the position before you more fully than we could at the conference on Thursday.
        enclosures   J. D. REES, 	ESQ. 	HOUSE OF COMMONS 	LONDON  From 	a photostat of the typewritten office copy: S.N. 4497                                             I 	remain, Yours faithfully, 
 [ENCLOSURE]
 Precis of Asiatic Law Amendment Ordinance, 1906libtech_14_footnote
 [LONDON,]
 November 2, 1906
 DEFINITION: The term “Asiatic” shall mean any such person as is described in Article 1 of Law [3] of 1885.
 The term “Asiatic” under Law 3 of 1885 includes the so called coolies, Arabs, Malays, Mohammedan subjects of the Turkish Dominions.
 This Ordinance however excepts the Malays from  its operation.
 Registration: Section 3 requires every lawfully resident Asiatic in the Transvaal to be registered, for which no charges shall be made, and in accordance with the section, an Asiatic lawfully resident is one who has received, or may receive, a permanent permit to enter and reside in the. Transvaal, unless such permit is fraudulently obtained, or any Asiatic resident and actually in the Transvaal on the 31st day of May 1902.
 SECTION 4: Requires every such Asiatic to make an application for registration, such application to be made in the case of children under 16 years of age by their parents or guardians.
 SECTION 5: Lays down that, if the application for  registration  is  refused, the applicant shall be directed to leave  the  Colony,  under the process described in the section.
 SECTION 6: Says that any Asiatic who is the guardian of any Asiatic child under the age of eight years shall upon  making application for registration on his own behalf supply such particulars and furnish such means of identification in respect of such child as may be prescribed by regulation, and if such guardian is himself registered, the particulars aforesaid which he has supplied shall be provisionally noted on the Register, and such guardian shall within one year make application for registration on such child’s behalf at the office of the Resident Magistrate of the district in which he himself resides.
 The section then proceeds to lay down the procedure for the separate registration of such child after he has attained the age of eight years.
 
 SECTION 7: Deals further with the registration of children.
 SECTION 8: Provides that any person who shall fail to make application for registration. . .either on his own behalf or as guardian shall be liable on conviction to a fine not excee-ding One Hundred
 Pounds, and in default of payment to imprisonment with or without hard labour for a period not exceeding three months.
 SECTION 9: Provides that every Asiatic of the age of 16 years and upwards entering or residing in the Transvaal shall upon demand made upon him by any member of the Police Force lawfully established in this Colony, or any other person authorized thereto by the Colonial Secretary, produce  the certificate of registrationlibtech_15_footnotelibtech_16_footnoteof which he is the lawful holder, and shall also on like demand supply such means of identification as may be prescribed by regulation.
 In the case of children under 16 years, the  guardians or parents have to produce a certificate and supply particulars of identification.
 SECTION 10: Makes certificates of registration conclusive evidence as to the right of the lawful holder to remain in the Colony. (N.B. To-day every Asiatic in possession of his permit has such right by law.)
SECTION[S] 11 & 12: Lay down the procedure for lost certificates.
 SECTION 13: Provides that no Asiatic shall obtain a license to trade without production of certificate of registration.
 SECTION 14: Makes the Registrar practically the arbiter as to the age of an Asiatic.
 SECTION 15: Exempts declarations made for the purposes of the Ordinance from stamp duty.
 SECTION 16: Imposes a fine of £500 or in default imprisonment with or without hard labour for a term not exceeding two years, or both fine and imprisonment, for the following acts:
  Any 	fraudulent or 	false statement 	or incitement 	to make 	such statement in 	connection with registration. Forgery 	of registration certificate. 
 
 
  Use of such certificate by a person not the lawful holder. Incitement 	to any 	person to 	use such certificate. 
 
 SECTION 17: Authorizes the issue of temporary permits, and authorizes the Lieutenant-Governor at his discretion to order that any Asiatic in possession of a temporary permit “shall not during the currency of such permit be deemed to be a Coloured person for the purpose of the provision of the Liquor Ordinance”.
 SECTION 18: Gives the Lieutenant-Governor power to frame regulations under the Ordinance.
 SECTION 19: Generally provides that any Asiatic failing to comply with any requirement of the Ordinance shall be liable to a fine not exceeding £100, or in default to imprisonment with or without hard labour for a period not exceeding three months.
 The other Sections provide a heavy penalty for any Asiatic bringing without a permit a child under 16 years of age into the Colony, and among other things cancels [sic] such person’s permit and certificate of registration, and renders him liable to expulsion, and makes it lawful for the heirs of the late Aboo Baker Ahmed to hold a piece of land bought by the late Aboo Baker Ahmed before 1885, and left under his will to the heirs.libtech_17_footnote
 From a photostat of the typewritten office copy: S. N. 4447
 "
16,"November 	6, 1906",LETTER TO DR. J. OLDFIELD,"
  
 HOTEL CECIL, [LONDON,]
    MY 	DEAR OLDFIELD,  November 	6, 1906 
  	Will you kindly take the bearer’s case in hand. His name is A. 	Tanzi. He is working as a waiter in this Hotel. He has evidently 	been suffering from rheumatism for three months in the left hand. I 	shall    
 thank you to charge him the poor fee, and let me know it.
 Yours sincerely,
 DR. JOSIAH OLDFIELD 2A, HARLEY STREET PORTLAND PLACE CAVENDISH SQUARE, W.
 From the typewritten office copy: S. N. 4498
 "
17,"November 	6, 1906",LETTER TO MISS E. ROSENBERG,"
         HOTEL CECIL,  LONDON, 
      DEAR 	MADAM,  November 	6, 1906 "
18,"November 	6, 1906",LETTER TO J. ROYEPPEN,"
  	You have been massaging Mr. Ally at the Lady Margaret Hospital. Mr. 	Ally is now staying with me at the Hotel. Do you mind calling 	tomorrow and giving a massage to Mr. Ally at 3.30 p.m. precisely, 	and as it takes some time before your card will arrive thr- ough the 	page at the Hotel, if you will be at the Hotel at 3.15 you will be 	able to commence the massage at 3.30. Mr. Ally has to fulfil an 	important engagement at half past five, if not a little earlier.  Yours 	faithfully,  MISS 	EBBA 	ROSENBERG 	5, CHESTNUT 	ROAD 	ENFIELD  WASH    From 	the typewritten office copy: S. N. 4499       [HOTEL CECIL,  LONDON,]  November 	6, 1906  MY 	DEAR JOSEPH,  	Please call here if you can tomorrow at 5 o’clock p.m. I would 	like you to attend the House of Commons meeting and to distribute 
 the Representation by the Delegates, as also the personal representationlibtech_18_footnoteby you and others. I shall endeavour   to  have  your representation printed. If you can come do not fail.
 "
19,"November 	6, 1906",LETTER TO A . CARTWRIGHT,"
     JOSEPH 	ROYEPPEN, 	ESQ.  36, STAPLETON 	HALL 	ROAD 	STROUD 	GREEN, 	N.   From 	the typewritten office copy: S. N. 4501         Yours sincerely,                     [HOTEL CECIL,  LONDON,] 
  November 	6, 1906   DEAR 	SIR,    	I thank you for your note. It will give Mr. Ally and me very great 	pleasure to have you for breakfast on Friday at 9 o’clock. I do 	not know whether the interview with Lord Elgin is open to the 	Members, but as many enquiries have been made I am asking his 	Private Secretary. However, will it not perhaps be as well for you 	to enquire at the Colonial Office? I have suggested this to Mr. 	Brown. I very much value your advice about the meeting being public. 	 I  entirely agree with you in thinking that we have everything to 	gain by all our movements being open to the public, so just, I feel, 	is our cause. If however the meeting  is  not public,  I  should  be 	 at  the Hotel immediately after the interview and if it is not 	inconvenient to you, you may await me at the Hotel after this. I do 	not think the interview is likely to last beyond half past five. 	Would you care to attend the meeting of the Members of the House of 	Commons tomorrow at 6 p.m. in the Grand Committee Roomlibtech_19_footnotelibtech_20_footnoteI 	 think  I   sent you  a  copy  of  the  Circular  Letterlibtech_21_footnotelibtech_22_footnoteyesterday. 	 I,  however,  enclose     
 another copy.
 
 
[Enclosure]
 ALBERT CARTWRIGHT, ESQ. 62, LONDON WALL, E.C.
 From a photostat of the typewritten office copy: S. N. 4502
 
 
 I am, Yours faithfully,"
20,"November 	6, 1906",LETTER TO S. HOLLICK,"
       [HOTEL CECIL,  LONDON,]  November 	6, 1906    DEAR 	MR. HOLLICK,  	I now enclose a copy of the Memoriallibtech_23_footnoteabout which we had a that this morning. You will find 	it at page 8 of the copylibtech_24_footnoteI am sending. I shall thank you to let me have the copy 	back after perusal. "
21,"November 	6, 1906",COVERING LETTERlibtech_25_footnote,"
   Enclosure  S. HOLLICK, 	ESQ.  62, LONDON 	WALL, 	E.C.    From 	the typewritten office copy: S.N. 4503         Yours truly,                    HOTEL 	CECIL, 	LONDON, W.C.,  November 	6, 1906 
    DEAR 	SIR,   I 	beg to enclose herewith complete list of members who are to        
 form the deputation that is to wait on Lord Elgin at 3 o'clock on Thursday next the 8th instant at the Colonial Office in connection with the Asiatic Law Amendment Ordinance.
 
     [Enclosure]  From 	the typewritten office copy: S. N. 4504  I 	remain, Yours faithfully, 
   "
22,"November 	7, 1906",LETTER TO SIR CHARLES SCHWANN,"
               DEAR 	SIR,     [HOTEL CECIL,  LONDON,]  November 	7, 1906 
  	I apologize for the incorrect spelling of your name in the Circular 	Letter.libtech_26_footnotelibtech_27_footnoteYou will readily excuse the mistake when I inform you 	that I received instructions from Mr. Scott at 8 p.m. on Monday, and 	that I had to have these Circular Letters printed and posted the 	same night. It was with difficulty that I was able to find a 	printer, and it would have been impossible to do the thing but for 	assistance that was volunteered. However, there was no time left for 	examining the proof copy; hence the error. 
      SIR 	CHAS. 	SCHWANN   From 	a photostat of the typewritten office copy: S. N. 4505  I 	remain, Yours faithfully "
23,"November 7,1906",LETTER TO PRIVATE SECRETARY TO LORD ELGIN,"
  
 [HOTEL CECIL,
 LONDON,]
 November 7,1906
 
 THE PRIVATE SECRETARY TO
 THE RIGHT HON’BLE THE EARL OF ELGIN
 HIS MAJESTY’S PRINCIPAL SECRETARY OF STATE FOR THE COLONIES
 COLONIAL OFFICE LONDON
 SIR,
 
 I have the honour to acknowledge your letter of the 6th instant, with reference to my request for an interview with Lord Elgin on the position of British Indians in Natal. I have no desire to open the whole position, but if His Lordship would be graciously pleased to grant me an interview, I shall be able to show the inner working of the Natal legislation. I was privileged to come into very close contact with the late Sir John Robinsonlibtech_28_footnoteand the late Mr. Harry Escombe, who were the joint authors of the Immigration Restriction Act and the Dealers' Licenses Act. These two, and especially the latter, are the cause of very great and constant irritation. Very serious injustice, in my humble opinion, has often been done in the administration of the Licenses Act.
 I invite His Lordship's attention to the fact that even after the Act was passed, there was a confidential despatch from Mr. Chamberlain to the Natal Ministry as to the operation of the Act. The despatch was partly published, and it stated that unless the municipal bodies exercised the arbitrary powers given to them in virtue of the Licenses Act in a reasonable manner, it might become necessary to amend the Act. I am aware that His Lordship's intervention as to these Acts can only be diplomatic, and it is such intervention I would like to invoke. The object of the interview is to the best of my ability to place the position so before His Lordship as to enlist His Lordship's active
 
 intervention so far as it may be consistent with the traditional policy of the Colonial Office. The new Billlibtech_29_footnoteintroduced by Mr. Ralph Tatham in the Legislative Assembly makes it all the more imperative for me to approach His Lordship.
 I regret exceedingly that the Authority referred to in my letter was not enclosed with it: it was an oversight, for which I beg to be excused. I have now sent it through Mr. Ritch, the Secretary to the Transvaal Deputation. As I have not kept a copy of the Authority, may  I ask you to let me have one.
 I have the honour to remain, Sir,
 Your obedient servant,
 M. K. GANDHI
 Colonial Office Records: C. O. 179, Vol. 239/Ind.; also a photostat of the office copy: S. N. 4506
 
 "
24,"November 	7, 1906",LETTER TO SIR WILLIAM WEDDERBURN,"
               DEAR 	SIR,     [HOTEL CECIL,  LONDON,]  November 	7, 1906 
  	Sir Lepel Griffin was very strongly of opinion that you should join 	the deputation that waits on Lord Elgin tomorrow at 3 p.m. I forgot 	at the time to tell him of the objection you raised to your joining 	the deputation. However, as I promised Sir Lepel that would let you 	know, I am writing this. I beg to enclose herewith copy of the 	Representation and precis of the Ordinance for your information.  Yours 	faithfully,  enclosures   SIR 	WILLIAM 	WEDDERBURN, 	BART. 	MEREDITH  GLOUCESTER  From 	a photostat of the typewritten office copy: S. N. 4507        
 
 
 
 
 
 
 
 DEAR MR. POLAK,"
25,"November 7, 1906",LETTER TO J. H. POLAK,"
  
 
 
[HOTEL CECIL,
 LONDON,]
November 7, 1906"
26,"November 	7, 1906",MEETING AT HOUSE OF COMMONSlibtech_30_footnote,"
  	This introduces to you Mr. Ruthnam. You can make your appointment 	with him for taking him to the City of London College, as also for 	putting him into the boarding house, and you may enter into a long 	chat with him to enable you to see his capabilities.  J. H. POLAK, 	ESQ.  28, GROSVENOR 	ROAD 	CANONBURY, 	N.  From 	the typewritten office copy: S. N. 4508         A 	meeting of 	more than a 	hundred Members 	of the 	House of 	Commons, drawn 	from the Liberal, 	Labour and 	Nationalist 	Parties, was 	addressed by 	Gandhiji and 	Mr. Ally 	in the  Grand  	Committee Room 	of the House.  LONDON,  November 	7, 1906]  ...Mr. Gandhi said 	that  in 1885 	British Indians were 	described in documents    
 which passed between the Republican Government and the British Government as ‘filthy vermin and persons without souls’. They were then under great disabilities; they could not hold landed property, except in Locations that might be set apart for them for sanitary purposes, and they were required to register themselves and pay a fee  to the Transvaal Government. Lord Derby tried to mitigate their grievances, and Mr. Chamberlain afterwards wrote a strong despatch to the Boer Government  about British Indians, whom he described as honourable men and an asset of great importance to the Transvaal. The result of this was that British Indians went about the country as free citizens, and there was absolutely no restriction upon their  movements. Recently a new Ordinance had been passed and British Indian subjects were classed with Asiatics and were treated in a most degrading manner....
 The Times, 8-11-1906
 "
27,"November 8, 1906",DRAFT PETITION TO LORD ELGINlibtech_31_footnote,"
        LONDON 
     TO  THE 	RIGHT 	HON’BLE 	THE 	EARL 	OF ELGIN  [Before 	November 8, 1906] 
  HIS 	MAJESTY’S 	PRINCIPAL 	SECRETARY 	OF STATE 	FOR THE COLONIES  COLONIAL 	OFFICE 	LONDON  THE PETITION OF 	THE UNDERSIGNED, RESIDING IN THE UNITED KINGDOM, REPRESENTING 	WHOLESALE HOUSES IN SOUTH AFRICA  HUMBLY 	SHEWETH  	That your Petitioners are all London wholesale Shipping Firms and 	Merchants, having branches in, or in connection with, South Africa.  	Most of your Petitioners have come into direct contact with British 	Indian Merchants in South Africa, including the Transvaal.  	From their experience of British Indian Merchants in the Transvaal 	your Petitioners are in a position to state that the British Indian 	Merchants in the Transvaal are on the whole an honest and honourable 	body of men, and their connection with them has always    
 been of a most satisfactory nature.
 In your Petitioners’ opinion their presence in the Transvaal is a distinct gain to the Transvaal community in general. At the very least their presence there tends to the distinct benefit of the Transvaal community by reducing the cost of living expenses to those who can least afford to pay the exorbitantly high prices and profits demanded by the European firms.
 Your Petitioners have read the Asiatic Law Amendment Ordinance, and in your Petitioners’ opinion the Ordinance will submit British Indians in the Transvaal to totally unnecessary indignity and hardship.
 Your Petitioners desire to associate themselves entirely with the sentiments expressed in the Memorial submitted to His Excellency the Governor of the Transvaal by Mr. William Hosken and other notable European residents in the Transvaal in the month of April, 1903.libtech_32_footnote
 In your Petitioners’ humble opinion, while it is desirable that immigration of British Indians should be regulated in order to allay popular prejudice, they think that it should be along the Cape or Natal lines, and should not savour of class distinction.
 Your Petitioners therefore pray that Your Lordship will  be pleased to advise His Majesty to disallow the Ordinance above mentioned, or to grant such relief as will adequately protect the British Indians who have settled in the Transvaal.
 And for this act of justice and mercy, your Petitioners shall ever pray, etc.
 
From a photostat of the typewritten office copy: S. N. 4510
 
 "
