footnote_no,footnote
libtech_92_footnote,"1A copy of this was forwarded by L. W. Ritch to the Under-Secretary of State for the Colonies on August 14. It was also appended to the “Petition to Secretary of State for Colonies”, 23-8-1907"
libtech_93_footnote,2This was published under the title “Latest News by Special Telegram”.
libtech_94_footnote,1Posters bearing this message appeared in Pretoria during the Passive Resistance campaign. The Government had them removed from prominent places and made inquiries as to their authorship. Gandhiji accepted responsibility for them. Vide the following item.
libtech_95_footnote,1Vide the preceding item.
libtech_96_footnote,"2(1825-1904), President of the Transvaal, 1883-1900."
libtech_97_footnote,"1Invaded India 17 times since his succession to the throne of Ghazni in 997 A.D., but could not consolidate his victories; vide “Petition to Natal Council”, 11-7-1903."
libtech_98_footnote,2Leading Indian merchant of Natal
libtech_99_footnote,"2Caliph, 680-3. Hussein revolted against him, but was defeated and killed at Karbala."
libtech_100_footnote,1Vide also the following item.
libtech_101_footnote,"2(1853-1902), Prime Minister of Cape Colony, 1890-6."
libtech_102_footnote,
libtech_103_footnote,
libtech_104_footnote,1This is at variance with the preceding item which has “20th”.
libtech_105_footnote,"1Sons of Ali by his wife Fatima, daughter of Prophet."
libtech_106_footnote,1Afrikander Bond.
libtech_107_footnote,"1Established in 1905, consisting of representatives elected on a restricted franchise. It was abolished in 1917."
libtech_108_footnote,1This was presumably 	drafted by Gandhiji.
libtech_109_footnote,1Here follows in the original the text of the letter. Vide the preceding item.
libtech_110_footnote,"2A couplet by the Hindi poet, Tulsidas."
libtech_111_footnote,"1On July 31, the last day for filing applications under the Asiatic Registration Act, a meeting of British Indians from all over the Transvaal was held at Pretoria. A telegraphic report of the speech appeared in Indian Opinion, 3-8-1907. This is a fuller report."
libtech_112_footnote,"1Though the resolutions were moved and supported by other spokesmen of the Indian community, they were presumably drawn up by Gandhiji."
libtech_113_footnote,"2Attending the meeting at the instance of General Botha, Hosken had"
libtech_114_footnote,"1At the close of the 	meeting, Gandhiji gave an interview of which this is a brief report."
libtech_115_footnote,"1Vide “Johannesburg Letter”, 29-7-1907"
libtech_116_footnote,2The Gujarati phrase literally means: to exchange sleep for wakefulness.
libtech_117_footnote,"1Private Secretary 	to the Colonial Secretary, Transvaal."
libtech_118_footnote,2Pietermaritzburg.
libtech_119_footnote,"3Vide “Mr. Hosken’s Inevitable”, 10-8-1907"
libtech_120_footnote,"1In the Gujarati columns of Indian Opinion, 24-8-1907, a translation of the correspondence appeared under the title “Exchange of Letters”, along with the following summary of the proposal:"
libtech_121_footnote,3Not reproduced here.
libtech_122_footnote,"2Vide “Ally’s Mistake”, 27-7-1907"
libtech_123_footnote,1This was sent by the British Indian Association and was presumably drafted by Gandhiji.
libtech_124_footnote,"1Vide “Ally’s Letter”, 10-8-1907"
libtech_125_footnote,"1Vide “Speech at Pretoria”, 31-7-1907"
libtech_126_footnote,"1Member of British Parliament. Vide “Telegram to Ameer Ali”, 25-10-1906"
libtech_127_footnote,"2Former Joint Honorary Secretary, Natal Indian Congress. Vide “Omar Haji Amod Zaveri”, 11-5-1907"
libtech_128_footnote,"1Vide “Indians in Cape”, 27-7-1907"
libtech_129_footnote,3Companionship of 	St. Michael and St. George.
libtech_130_footnote,2This has been referred to as Permit Office also.
libtech_131_footnote,1A Gujarati journal published from Bombay.
libtech_132_footnote,"1At a meeting of the Hamidia Islamic Society, Gandhiji gave an account of the struggle against the Registration Act. This is a report of his speech."
libtech_133_footnote,"1Gandhiji addressed 	a meeting of the Hamidia Islamic Society held on August 11 at which 	it was decided to send telegrams to Pietersburg and Potchefstroom 	Indians. Presumably, he was responsible for the drafting of these 	telegrams."
libtech_134_footnote,"1The Private Secretary to General Smuts had written, inter alias: “. . . I instructed to inform you that Mr. Smuts is unable to entertain the amendments put forward by you to the Immigrants’ Restriction Bill, as such amendments of that Bill would, if they were possible, altogether nullify the provisions of the Asiatic Law Amendment Act, 1907, and further because their adoption at this stage of the Bill is impossible.      The Colonial Secretary will carry out in full the provisions of the"
libtech_135_footnote,2Nine names given in the original are not reproduced here.
libtech_136_footnote,"1This appeared in Indian Opinion, 24-8-1907; vide “Letter to Indian Opinion”,17-8-1907"
libtech_137_footnote,"2For the text, vide “Telegram to Potchefstroom Indians”, 11-8-1907"
libtech_138_footnote,"3Here followed “Letter to Rand Daily Mail”, 12-8-1907"
libtech_139_footnote,"1According to the Ramayana, his tail became longer and longer."
libtech_140_footnote,"1Vide “Our Duty”, 10-8-1907"
libtech_141_footnote,"1For the text, vide “Telegram to Pietersburg Indians”, 11-8-1907"
libtech_142_footnote,"2Vide footnote 	to “Letter to Private Secretary to General Smuts”, 15-8-1907"
libtech_143_footnote,"3Presumably, this was drafted by Gandhiji who wanted it to be circulated in India; vide “Suggestion to Readers”, 24-8-1907 and “Hamidia Islamic Society’s Letter”, 24-8-1907."
libtech_144_footnote,1The text is reproduced from the English section of Indian Opinion.
libtech_145_footnote,"2The reference is to 	the proposal submitted with “Letter to Private Secretary to 	General Smuts”, 8-8-1907"
libtech_146_footnote,"3Vide “The 	British Indian Association and Lord Milner”, 11-6-1903."
libtech_147_footnote,"1This appears to be quoted from one of the poems submitted for the prize competition, vide “Prize Poem on New Law”, 22-6-1907"
libtech_148_footnote,"1Vide letters 	to Private Secretary to General Smuts, 8-8-1907 ; 15-8-1907"
libtech_149_footnote,"1This was reproduced 	in Indian Opinion, 24-8-1907."
libtech_150_footnote,"1This read: “. . . The grave blunder that Mr. Gandhi and his fellow-leaders have made has been in supposing that there was no limit to the length to which British Liberals could be induced to go in support of tactics borrowed from the English Radical Nonconformists. Now that he has discovered his mistake, we trust he will retire from an untenable position, or at any rate leave the uncultured section of his countrymen to determine their future course of action according to their own common sense. Should the majority of them decide to set the law at defiance and bear the consequence—including the surrender of their trading rights—the Transvaal Government will be legally and morally guiltless. ”"
libtech_151_footnote,"1This was reproduced 	in Indian Opinion, 	24-8-1907."
libtech_152_footnote,"2This is in the Indian Opinion version, obviously an omission here."
libtech_153_footnote,"1This was published in Indian Opinion, 31-8-1907 and a Gujarati version of it in the issue of 24-8-1907."
libtech_154_footnote,"2Vide “Letter 	to Private Secretary to General Smuts”, 8-8-1907"
libtech_155_footnote,1This was forwarded 	to the Colonial Office by L. W. Ritch on August 31.
libtech_156_footnote,"1Not reproduced here. Vide also “True Friend”, 24-8-1907."
libtech_157_footnote,"2Vide “Petition to Transvaal Legislative Assembly”, 9-7-1907 and “Petition"
libtech_158_footnote,2Vide the 	preceding item.
libtech_159_footnote,"3Vide Appendix C to the petition, 23-8-1907"
libtech_160_footnote,"1Vide “Appeal to Indian Muslims”, 19-8-1907"
libtech_161_footnote,"2Vide letters to Private Secretary to General Smuts, 8-8-1907 and ; 15-8-1907"
libtech_162_footnote,"3Vide letters 	to Private Secretary to General Smuts, 8-8-1907 and ; 15-8-1907"
libtech_163_footnote,"1Vide “Letter to Rand Daily Mail”, 20-8-1907"
libtech_164_footnote,"1Vide “Outspoken Sympathy”, 24-8-1907"
libtech_165_footnote,"1Vide “Appeal to Indian Muslims”, 19-8-1907"
libtech_166_footnote,"1Vide telegrams to Pietersburg and Potchefstroom Indians, 11-8-1907"
libtech_167_footnote,1A Gujarati saying.
libtech_168_footnote,"2Vide “Estcourt Appeal”,10-8-1907"
libtech_169_footnote,"1Vide “Petition to Secretary of State for Colonies”, 23-8-1907"
libtech_170_footnote,"1For the text, vide “Letter to The Star”,19-8-1907"
libtech_171_footnote,"2Vide “Letter to The Star”, 20-8-1907."
libtech_172_footnote,"1Vide “Petition to Secretary of State for Colonies”, 23-8-1907"
libtech_173_footnote,"2Vide “Johannesburg Letter”, 4-8-1906"
libtech_174_footnote,"3Vide “Cable to S.A.B.I. Committee”, 23-8-1907"
libtech_175_footnote,"1Vide “Cape Town Indians”, 31-8-1907"
libtech_176_footnote,"1Vide also “Licences in Ladysmith”, 31-8-1907"
libtech_177_footnote,"1Mahadev Desai, Gandhiji’s Secretary, records in his Diary, under July 29, 1932: “Bapu . . . described his own experience in South Africa. He read Washington Irving’s Life of the Prophet and began to publish a simple translation of it in lndian Opinion for the benefit of its Muslim readers. Hardly a chapter or two had appeared when the Muslims entered an emphatic protest against the publication. The offending chapters only dealt with the idol-worship, superstition and evil customs prevalent in Arabia before the Prophet was born. Even this was too much for them. Bapu tried to explain that this was only prefatory and intended to show the gigantic evils which the Prophet was born to combat and vanquish, but no one would listen. `We do not want any such life of the Prophet,’ said the Muslims. The later chapters had been written and set in type but had to be cancelled.” (The Diary of Mahadev Desai, Navajivan Publishing House, Ahmedabad, 1953, Vol. “Letter to The Natal Mercury”, 30-9-1895.) Vide also “Prophet Mahomed and His Caliphs”,22-6-1907"
libtech_178_footnote,"1Vide “Letter 	to Johannesburg Municipality”, 28-8-1907"
libtech_179_footnote,2The reference to 	the “letter of the 28th instant” shows that this letter was 	written in August.
libtech_180_footnote,2A meeting of the 	Natal Indian Congress was specially convened during
libtech_181_footnote,"3Vide “Letter 	to Johannesburg Municipality”, 28-8-1907"
libtech_182_footnote,"1This was sent on 	Dadabhai Naoroji’s 83rd birthday; vide 	“Speech at Congress 	Meeting”,4-9-1907"
libtech_183_footnote,2The exact word used by Gandhiji is not decipherable in the copy of Indian Opinion available.
libtech_184_footnote,3Vide the 	following item for a more comprehensive report from Gujarati.
libtech_185_footnote,"1Vide “Licences in Ladysmith”, 31-8-1907"
libtech_186_footnote,"2The reference is to the letter addressed by Messrs Stegmann, Esselen and Roos; vide “Monster Petition”,Before 21-9-1907"
libtech_187_footnote,3In this and the second article dated 14-9-1907 Gandhiji has presented a simplified version of Thoreau’s ideas. The words in square brackets have  been supplied from Thoreau’s essay.
libtech_188_footnote,"1Vide “Cable 	to Dadabhai Naoroji”,4-9-1907"
libtech_189_footnote,"2Vide “Letter to Johannesburg Municipality”, Before 1-9-1907"
libtech_190_footnote,"4This was published 	under the title, “Further Elucidations”."
libtech_191_footnote,
libtech_192_footnote,"1In writing this and subsequent articles on the subject, Gandhiji drew on the essay “On the Duty of Civil Disobedience” by Henry David Thoreau (1817-62), the American philosopher, naturalist and writer. The essay first appeared in 1849 under the title “Resistance to Civil Government”."
libtech_193_footnote,"1Irish for “ourselves alone”. It was an Irish nationalist movement founded in 1905 which developed into a mass republican party and succeeded in establishing the Irish Free State,"
libtech_194_footnote,2To this the 	Registrar replied that the men were permitted to use the police cell
libtech_195_footnote,
libtech_196_footnote,"1Vide “Letter to Dr. E. Nundy”, 26-9-1906 ; 27-9-1907."
libtech_197_footnote,"1In the original Gujarati, Gandhiji has used a proverb which refers to the dilemma of a snake trying to swallow a shrew-mouse. Whether it swallows or ejects the shrew-mouse, it comes to grief."
libtech_198_footnote,2Vide Appendix V.
libtech_199_footnote,
libtech_200_footnote,1A Gujarati proverb.
libtech_201_footnote,"1Vide “Letter to Johannesburg Municipality”, 28-8-1907"
libtech_202_footnote,1This was published 	in Indian Opinion 	14-9-1907. A copy of 	the letter was forwarded by L. W. Ritch on October 7 to the 	Under-Secretary of State for India.
libtech_203_footnote,1Vide the preceding item.
libtech_204_footnote,"2Vide “Johannesburg Letter”,7-9-1907"
libtech_205_footnote,1Not reproduced here.
libtech_206_footnote,1Not reproduced here.
libtech_207_footnote,"1Vide “Duty of Disobeying Laws[1]”, 7-9-1907"
libtech_208_footnote,"2Vide “Letter to Registrar of Asiatics”, 11-9-1907"
libtech_209_footnote,2The translation given here has been collated with the original in English.
libtech_210_footnote,"1This was followed by the editorial note: “This article, published in the last and the current issues, will be brought out next week in the form of a pamphlet priced 6d, with postage 7d.”"
libtech_211_footnote,"1The actual proverb is, “The potter, unable to punish his wife, twists the ears  of his donkey.”"
libtech_212_footnote,"1Residents of Surat, town in Gujarat."
libtech_213_footnote,"1(1866-1915), 	distinguished Indian statesman"
libtech_214_footnote,"1It appears the 	petition was circulated for signatures in Hindi, Gujarati, Tamil and 	English. It was actually presented on November 1 after the 	signatures of 4,522 Indians were obtained; vide 	“Letter to Colonial 	Secretary”, 1-11-1907"
libtech_215_footnote,"2(1847-1933), Theosophist leader, President of the Indian National Congress, 1917, author of The Religious Problem in India (1902) and other books."
libtech_216_footnote,"2Vide “Help 	from India”, 21-9-1907"
libtech_217_footnote,
libtech_218_footnote,"1The reference is to the letter of Messrs Stegmann, Esselen and Roos; vide the preceding item."
libtech_219_footnote,"1Vide   “an Important Permit Case” 23-6-1906& “Johannesburg Letter”, 23-6-"
libtech_220_footnote,"2Here follows in the original a translation of “Cable to G. K. Gokhale”, vide"
libtech_221_footnote,"1Vide “The Weenen Licensing Appeal”, 21-9-1907"
libtech_222_footnote,"1Vide “Cable to G. K. Gokhale”, Before 21-9-1907"
libtech_223_footnote,"1Gandhiji made this observation while reproducing the following from Sanj Vartman, a Gujarati daily evening newspaper of Bombay:"
libtech_224_footnote,1The Gujarati idiom used here means: “Inevitable is the coming of nemesis when the evil accumulates beyond a limit.”
libtech_225_footnote,"1Vide “Speech at Pretoria”, 31-7-1907"
libtech_226_footnote,"1Vide “The Punia Case”, 29-9-1906 and   “Deputation to Lord Elgin”,  8-11-"
libtech_227_footnote,"2Vide “Mass Meeting of Transvaal Indians”, 6-4-1907."
libtech_228_footnote,"3The Gujarati proverb literally says, “ When the buffalo is still in the fields, how can there be any talk of striking a deal?”"
libtech_229_footnote,1In December 1895
libtech_230_footnote,"2The Boer War, 1899-1902"
libtech_231_footnote,"3Vide “Monster Petition”,Before 21-9-1907"
libtech_232_footnote,4The Gujarati proverb speaks of men “who beat the drum on both sides”.
libtech_233_footnote,"1Vide “Guide to London” (Appendix-A), [1893-94]."
libtech_234_footnote,5Here followed in the original four names.
libtech_235_footnote,1Vide the 	preceding item.
libtech_236_footnote,"1Vide “Cable 	to Surendranath Banerjea”, After 25-9-1907"
libtech_237_footnote,1The original has “Nawabdakh”.
libtech_238_footnote,2Florence Winterbottom.
libtech_239_footnote,"1Here follows in the original a translation of “Letter to Prime Minister’s Secretary”, 21-9-1907"
libtech_240_footnote,"2(1848-1925), orator 	and politician, 	President of the Indian  	National Congress, 1895 	and 1902."
libtech_241_footnote,2Here followed in the original five names.
libtech_242_footnote,"1Here follows in the 	original a translation of “Letter to J. A. Neser”, 	24-9-"
libtech_243_footnote,
libtech_244_footnote,"2For the original 	vide “Letter 	to W. V. Hulsteyn”, 17-9-1907"
libtech_245_footnote,"1This was in reply to Surendranath Banerjea’s cable; “Johannesburg Letter”, 25-9-1907."
libtech_246_footnote,"1Vide “Letter to Prime Minister’s Secretary”, 21-9-1907"
libtech_247_footnote,"2A caste in Gujarat, consisting mostly of farmers"
libtech_248_footnote,1Natal Government Railway
libtech_249_footnote,1Vide “India’s Help” 28-9-1907
libtech_250_footnote,"1(1874-1908), who, 	in December 1907, founded the Nationalist Party in"
libtech_251_footnote,"2For the text, vide 	“Representation to 	Turkish Consul-General”, Before 5-10-"
libtech_252_footnote,1was presumably 	drafted by Gandhiji.
libtech_253_footnote,2The translation given here has been collated with the original in English;
libtech_254_footnote,"1This was 	presumably drafted by Gandhiji;  vide 	 “Johannesburg 	Letter”, 5-10-"
libtech_255_footnote,"2A client of Gandhiji; vide “Letter to Kalyandas Mehta”, 23-4-1907."
libtech_256_footnote,"1Vide “Address to G.V. Godfrey”, 18-3-1898."
libtech_257_footnote,1Not reproduced here
libtech_258_footnote,1A weekly published in Bombay
libtech_259_footnote,2ibid.
libtech_260_footnote,"1Vide “Letter 	to Registrar of Asiatics”,11-9-1907"
libtech_261_footnote,"2It was formed in November 1906; vide “Letter to Lord Reay”, (Enclosure), 24- 11-1906.,"
libtech_262_footnote,"1The matter in square brackets has been supplied from the original in English which appeared in Indian Opinion, 5-10-1907."
libtech_263_footnote,"1Vide “Johannesburg Letter”, 12-10-1907"
libtech_264_footnote,2Vide “Indians at the Cape” 12-10-1907.
libtech_265_footnote,"1Vide “Letter 	to Chhaganlal Gandhi”, 5-2-1903 and “Indian Position in New 	Colonies”, 16-3-1903."
libtech_266_footnote,1Not reproduced here
libtech_267_footnote,"1In June 1903; vide ”Ourselves”, 4-6-1903."
libtech_268_footnote,"2The text given here is from the report in English as reproduced in Indian Opinion, 12-10-1907, with some changes needed to bring it into conformity with the Gujarati version."
libtech_269_footnote,1Not reproduced here
libtech_270_footnote,"1The translation given here has been collated with the original in English which appeared in Indian Opinion, 5-10-1907."
libtech_271_footnote,1A Gujarati proverb implying that one gets what one deserves
libtech_272_footnote,"1Vide “Smuts’ Speech”, 12-10-1907"
libtech_273_footnote,
libtech_274_footnote,"1For the text, vide “Letter to Colonial Secretary”, 7-10-1907"
libtech_275_footnote,"1In regard to the Asiatic Registration Act, L.W. Ritch, Secretary, South Africa British Indian Committee, had addressed a letter on August 14 to the British Prime Minister, Sir Henry Campbell-Bannerman, vide Appendix V. The official reply, interalia, stated: “The Prime Minister does not know whether the position taken up by the British Indians of the Transvaal themselves is exactly represented by these propositions.” Evidently, this was communicated to Gandhiji. Ritch in his letter of October 14 to the Prime Minister quoted the above as “a communication from the Honorary Secretary, the Transvaal British Indian Association”. The original is not available."
libtech_276_footnote,"1This was first published in The Star, 16-10-1907."
libtech_277_footnote,"1This was reproduced 	in Indian Opinion, 	26-10-1907."
libtech_278_footnote,"1Vide “Monster Petition”,Before 21-9-1907"
libtech_279_footnote,"1Vide “Letter to Commissioner of Police”, 15-10-1907"
libtech_280_footnote,"1This was reproduced 	in lndian Opinion, 	2-11-1907."
libtech_281_footnote,"2For the original, vide “Letter to The Star”,18-10-1907. In what follows, the text has been altered at some places so as to bring it into conformity with the Gujarati version."
libtech_282_footnote,"1Vide “Superintendent Alexander”, 5-1-1907 and “Ex-Superintendent Alex- ander”, 13-4-1907"
libtech_283_footnote,"1Gandhiji’s interest in the concept of Passive Resistance found expression in  a subsequent announcement in Indian Opinion inviting essays on the subject, Vide Appendix VI."
libtech_284_footnote,"1From a poem by the medieval Gujarati poet, Narsinh Mehta. One of his poems “Vaishnav Jana to”, describing the character of the true devotee of God, was Gandhiji’s favourite hymn."
libtech_285_footnote,"2The Gujarati proverb used by Gandhiji means literally: The procession will soon reach the place of reception, accompanied by music and drums."
libtech_286_footnote,"3The original literally translated means, “feed on empty  air”."
libtech_287_footnote,
libtech_288_footnote,
libtech_289_footnote,1“Dada” in Gujarati means grandfather.
libtech_290_footnote,1Muslim priest
libtech_291_footnote,"1For the original, vide “Letter to The Transvaal Leader”, pp. 302-4. In what follows, the text has been altered at some places so as to bring it into conformity with the Gujarati version."
libtech_292_footnote,"1What follows is the original letter published in the English section of Indian Opinion, 26-10-1907."
libtech_293_footnote,"2Vide “Monster Petition”,Before 21-9-1907"
libtech_294_footnote,
libtech_295_footnote,"1Vide also “German East Africa Line”, 14-12-1907"
libtech_296_footnote,2Vide the following item.
libtech_297_footnote,"1The original letter was published in the English section of Indian Opinion, 26-10-1907. It is reproduced here with some changes to bring it into conformity with the Gujarati version."
libtech_298_footnote,1Here followed in the original a list of 46 names.
libtech_299_footnote,1Here followed in the original a list of 74 names.
libtech_300_footnote,
