chapter_no,date,title,content
11,"May 	29, 1945",LETTER TO SHAMALDAS GANDHI,"
  	shottamdas’s opinion. The office should never be in Bombay. How- 	ever, I do not insist on anything. It is you who have to think over 	it.   It 		will be 		very good if 		some concrete work is 		taken up. 		I have 		welcomed Devdas’s 		suggestion. I 		have also said that he should 		demonstrate it 		in practice. I 		have already 		expressed my opinion 		that “impatience dose not make a mango tree bear fruit’’libtech_8_footnotelibtech_9_footnote. The work is new. 		It is like 		injecting life into a corpse.  The 		farther the money 		is kept 		from the 		shadow of the 		Government, the 		better. I 		have no 		objection if 		you keep it 		with some good firm.  I 		do not 		want to 		interfere in 		small things 		and also 		in the schemes. In fact 		I should have 		bothered myself 		only with 		the principles.  What 		you write 		about Kamle is correct.   BAPU  SHRI 	THAKKAR 	BAPA  SERVANTS 	OF 	INDIA 	SOCIETY 	POONA 	CITY  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal         MAHABALESHWAR,  May 	29, 1945  CHI. 	SHAMALDAS,  	I have received both of your letters. It is all right that you wrote 	to me a long letter. If the hopes you entertain are fulfilled, then 	mine also will be fulfilled. Your fatherlibtech_10_footnotein his last letter had entrusted all of you to me. He 	had especially high hopes of Ranchhodlibtech_11_footnotebut he wrote      
 quite a lot about you and Shantilibtech_12_footnote. I never met Ranchhod. Let us see how Shanti ultimately fares. For the present I have pinned my hopes on you.
 B1essings from
 BAPU
 From a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal
 "
12,"May 	29, 1945",LETTER TO B. JAGANNATHDAS,"
        BHAI 	JAGANNATHDAS,    May 	29, 1945 
  	I have your letter. Come over to Panchgani any time you want. It 	will give me even greater pleasure if Diwan Bahadur also comes. You 	should understand of course that I shall  be  staying  in somebody’s 	house at Panchgani. The house is not big. You will therefore have to 	make arrangements for your lodging somewhere else. Continue the 	practice of writing in Hindustani.  Blessings from  M. K. GANDHI  From 	a photostat of the Hindi: C.W. 9760. Courtesy: B. Jagannathdas   "
13,"May 	29, 1945",LETTER TO PIR ILAHIBUKSH,"
          BHAI 	PIR SAHEB,        May 	29, 1945 
  	I have your letterlibtech_13_footnotelibtech_14_footnote. Perhaps you know that I   know  the  Urdu script. 	There is very little difference between Sindhi and Urdu scripts. You 	must also be knowing that I call Hindustani that language which 	rural Hindus and Muslims of North India speak and which they write 	in the Nagari or Urdu scripts. So, if I may advise you, I would 	suggest that you teach Hindustani to Hindu and Muslim boys in  all  	the schools in both the scripts. It is an old thing but did not make 	much progress. Now an association has come into being which 	propagates this scheme.libtech_15_footnote  Yours,  From 	the Hindi original: Pyarelal Papers. Courtesy: Pyarelal      
  "
14,"May 	29, 1945",LETTER TO SUSHILA,"
            CHI. 	SUSHILA,           MAHABALESHWAR,  May 	29, 1945 
  	You must firmly refuse to marry the person whom your parents want 	you to marry.  	Marry the man with whom you are so much in love after informing your 	parents. Do not seek my blessings. My advice and hope would be that 	both of you should devote yourselves to service and forget each 	other. I know it is difficult. 
     [C/O] 	SHRI GURUPRASAD 	SRIVASTAVA  R. M. S. OFFICE 	CHARBAGH 	JUNCTION 	LUCKNOW  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal  Blessings from  M. K. GANDHI 
   "
15,"May 	29, 1945",LETTER TO SHYAMLAL,"
            BHAI 	SHYAMLAL,           MAHABALESHWAR,  May 	29, 1945 
  	I have received your letter about the office. I agree. I understand 	Wardha to mean Wardha proper or places around it. The reason is 	clear.  M. K. GANDHI  SHYAMLAL  KASTURBA 	TRUST 	OFFICE 	BOMBAY  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal 
  "
16,"May 29, 1945",LETTER TO MOHAMMED HAMID-UD-DIN,"
    
 MAHABALESHWAR,
 May 29, 1945
 BHAI MOHAMMED HAMID-UD-DIN,
 I have your letter. I am very sorry to know that out of your eight children only one, Masud, now four years old, is alive. May Cod give him a long life. May your wish that your son Masud should render service to the country and devote his life to furthering Hindu-Muslim unity bear fruit. Why do you write to one like me in English? And why does your printed address on the letter-paper have to be in English?
      SHRI 	HAMID-UD-DIN 	KHAN 	MAHARAJA’S 	COLLEGE 	JAIPUR  From 	a copy of the Urdu: Pyarelal Papers. Courtesy: Pyarelal  Yours,  M. K. GANDHI "
17,"May 30, 1945","INTERVIEW TO DENTON
J. BROOKS JR.libtech_16_footnote","
         MAHABALESHWAR,  [On  or before May 30, 1945]libtech_17_footnote  QUESTION: 	Gandhiji, is there any special message you would care to send to the 	Negro people of America? ANSWER: 	My life is its own message. If it is not, then nothing I can 	now write will fulfil the purpose.  When 	asked to comment on the probable trend of the race relations, Mr.  Gandhi 	said: My 	faith burns brighter today, even brighter than it has in the     . 	. . Morarjee Castle, 	Mahabaleshwar . . . 	Gandhiji was 	observing silence, with 	the exception 	of an hour 	after  evening prayers.	I 	 asked questions 	and he hurriedly  jotted 	down his answers.”   Gandhiji 	reached Panchgani on May 31, 1945, in the evening. 
 past; we are fast approaching a solution to roublesome race problems.
 This he feels will be accomplished in spite of present-day discouraging symptoms. And he still feels that the best weapon for use by underprivileged peoples is non-violence.
 Pointing to his recent statementlibtech_18_footnotemade at the beginning of the San Francisco Conference, he indicated that India’s freedom was closely identified with the welfare of all other under-privileged peoples. At that time he had said:
 The freedom of India will demonstrate to all exploited races of the earth that their freedom is very near and that in no case will they be exploited.
 The Hindu, 15-6-1945
 "
18,"May 30, 1945",DRAFT FOREWORD TO “GITA ANI GITAI”,"
    
 I have quite a few co-workers who are more or less exclusively engaged in doing my work and who, therefore, have a claim on me. However, such a claim should not be made in so many words; otherwise I would not be able to do the work which I ought to do. Kundarji asked me to write a Foreword for Gitai ani Gitai and Gitadhyayasangati. How could I say ‘No’ to him? I agreed and so it became my duty to read Gitadhyayasangati and Kundarji’s Preface. This took away one hour of my time. The work will suffer if I let my hours go thus and the Gita will cease to be my spiritual dictionary.libtech_19_footnote
 The beauty of Gitai is that its meaning and music are renderedlibtech_20_footnotein Marathi in such a way that those who do not know the original Gita can enjoy reading it as they would the original.
 M. K. GANDHI
 MAHABALESHWAR, May 30, 1945
 From a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal
 
 
 
 
 
 
 
 
 Gitadhyayasangati; the following item.
  "
19,"May 30, 1945",FOREWORD TO “GITADHYAYASANGATI”,"
    
 Vinoba has been my co-worker ever since the Ashram at Kochrablibtech_21_footnotelibtech_22_footnotewas set up. He has done plenty of work that I wanted him to do or that which was dear to me. Take for instance Gitadhyay- asangati. I had asked for a little, Vinoba gave me much. The readers should know that the idea of reciting the Gita in fourteen days and then in seven days first occurred to me in Yeravda Prison. I told Vinoba of what I had in mind and asked for his approval and also his suggestions. In reply he sent me Gitadhyayasangati. By having this before him the reader who wants to concentrate on the Gita and put its teaching into practice willlibtech_23_footnotelibtech_24_footnotebe benefited.
 MAHABALESHWAR, May 30, 1945
[From Hindi]
 Gitadhyayasangati
 "
20,"May 	30, 1945",TELEGRAM TO ASAF ALI,"
          BARRISTER ASAF ALI 	KUCHA 	CHELLAN 	DELHI       MAHABALESHWAR,  May 	30, 1945 
  WIRE	EXACT	CONDITION.	SORRY	YOU	ARE	ILL.      From 	a copy: Pyarelal Papers. Courtesy: Pyarelal                            GANDHI 
  "
21,"May 	30, 1945",LETTER TO SUDHIR GHOSH,"
            MY 	DEAR SUDHIR,       MAHABALESHWAR,  May 	30, 1945 
  	I have your interesting letter. I am in Panchgani till the end of 	June. Dr. John Everton will certainly be able to see me in Panchgani 	during June, any afternoon. Of course I am silent but that should 	not matter. Of course he will give me previous information.  	Love to you both. 
   SHRI 	SUDHIR 	GHOSH  I UPPER 	WOOD 	STREET 	CALCUTTA  From 	a copy: Pyarelal Papers. Courtesy: Pyarelal  BAPU 
   "
22,"May 	30, 1945",LETTER TO MIRABEHN,"
            CHI. 	MIRA,           MAHABALESHWAR,  May 	30, 1945 
  	This is just to ask you not to worry about help. Bapa says he won’t 	find the man to suit you. Balvantsinha can come only after I reach 	Sevagram. Ramprasad won’t leave you till B. can join you. 	Meanwhile do as you sing “Rock of ages, cleft for me, let me hide 	myself in Thee”libtech_25_footnote. Love.  BAPU  SHRI 	MIRABEHN 	KISAN 	ASHRAM 	BAHADARABAD 	P. O. JWALAPUR  NEAR 	HARDWAR  From 	a copy: Pyarelal Papers. Courtesy: Pyarelal        
  "
23,"May 	30, 1945",LETTER TO VALJI G. DESAI,"
          CHI. 	VALJI,         May 	30, 1945 
  	Bapa is very busy. He is not like me. If I don’t get a man, I can 	beg for services. His eyes are weak. He would need someone to write 	in Gujarati and Hindi. If you or some boys or anybody else can help 	him, go and meet him and tell him so. At present he is in the 	Servants of India Society of Poona. The help is to be given there. 	It would be better if someone who is known was available.  	Please let me know if there is any book in Marathi or Gujarati on 	veterinary science. Tomorrow 	[we leave for] Panchgani. 
      PROF. 	VALJI G. 	DESAI  GANESH 	VADI  FERGUSSON 	COLLEGE 	ROAD 	POONA  Blessings 	from  BAPU "
24,"May 	30, 1945",LETTER TO JAISUKHLAL GANDHI,"
  From 	a photostat of the Gujarati: C.W. 10227. Courtesy: Valji G. Desai         May 	30, 1945  CHI. 	JAISUKHLAL,  	I saw what you wrote at the bottom of Vinodini’s letter. How did 	you get dysentery? The ideal diet is that which improves one’s 	health day by day. Do you think there is some defect in your diet 	somewhere? You yourself should discover it. I am glad indeed that 	Manu has gone there. She will continue to cause me worry till she 	gets completely well. 
      SHRI 	JAISUKHLAL 	GANDHI 	SIND 	MARKET 	NO. 35 MAHATMA 	GANDHI 	ROAD 	KARACHI  From 	a microfilm of the Gujarati: M.M.U./24  Blessings 	from  BAPU 
  "
25,"May 	30, 1945",LETTER TO NANDLAL PATEL,"
          CHI. 	NANDLAL,         May 	30, 1945 "
26,"May 	30, 1945",LETTER TO CHIMANLAL N. SHAH,"
  	Your letter of the 30th April reached me on the 5th May. I am able   	to   reply   to   it   only   today.   I   get   news  about   	Hari-ichchhalibtech_26_footnotepractically 	every alternate day. She is always in my thoughts. How nice it would 	be if she survives. God’s will shall prevail. The remedy also will 	be found in the same way. Just now I can think of no one except Dr. 	Kelkar. He is a fine man.  	I shall be reaching there only in July. Write to me again. How does 	Hari-ichchha herself feel? Look 	after the houses there.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 9253. Also C.W. 2716. Courtesy: 	Nandlal Patel         May 	30, 1945  CHI. 	CHIMANLAL,  	I have not been able to reply to one of your letters. You did well 	in sending the money to Ramaswami for his parents for the months of 	April and May. I think nothing is left now.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 10635                      
  "
27,"May 30, 1945",LETTER TO BURJORJI F. BHARUCHA,"
    
 MAHABALESHWAR,
 May 30, 1945
 BHAI BHARUCHA,
 I have your postcard. Please understand that it is improper to drag me into such activities.
      BURJORJI 	FARAMJI 	BHARUCHA 	BOMBAY-1  Yours,  M. K. GANDHI 
  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal   "
28,"May 	30, 1945",LETTER TO AMIN,"
           CHI. 	AMIN,           MAHABALESHWAR,  May 	30, 1945 
  	That you make efforts is itself proof of the presence of both the 	virtues in you. Man’s duty is but to endeavour. Success depends on 	the grace of God. We should seek solitude among the multitudes— 	inaction in activity—but such activity should be without desire 	for fruits. That is what you are doing. Remember Ramakrishna 	Paramahansa was not inactive. After all you do not indulge in 	worldly behaviour.  Blessings 	from  BAPU  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal 
  "
29,"May 	30, 1945",LETTER TO VASUMATI PANDIT,"
            CHI. 	VASUMATI,       MAHABALESHWAR,  May 	30, 1945 
  	I could take up your letter only today. What you write is correct. 	Everyone works according to his ability. You and I cannot be 	exceptions. Take care of your health and keep on doing whatever you 	have to do. We should never lose faith that God looks after 	everyone. Ask Akbar. 
     SHRI 	VASUMATIBEHN  C/O 	DAULATRAM 	KASHIRAM 	KARELWADI  THAKURDWAR 	ROAD 	BOMBAY  Blessings 	from  BAPU 
  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal   "
30,"May 	30, 1945",LETTER TO RAMPRASAD VYAS,"
        CHI. 	RAMPRASAD,    May 	30, 1945 
  	I hope you are well. Do not move from there until I send 	Balvantsinha or someone else.libtech_27_footnoteIt is all right even if you have to stay there for 	two months. It would be a different thing if you wished to do no 	more than what I had asked.  Blessings 	from  BAPU  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal                  
  "
31,"May 	30, 1945",LETTER TO SITARAM P. PATWARDHAN,"
            CHI. 	APPA,       MAHABALESHWAR,  May 	30, 1945 
  	I could take up your letter only today. I cannot arrive at any clear 	decision. I know Jajuji’s difficulties. I know the value of your 	work there. Balasaheb and others will only do what I tell them. 	Knowing all this increases my responsibility. Under the 	circumstances, if you also are not able to decide, then draw lots 	and act according to the result. Doing so is not the way of 	ignorance. I believe it to be perfectly a way of knowledge. It 	certainly has its advantages.  Blessings 	from  BAPU  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal   "
32,"May 	30, 1945",LETTER TO SARASWATI GANDHI,"
          CHI. 	SURU,       May 	30, 1945 
  	I am able to answer your letter only today. You and Vali can come 	here any time you want. But I would not like you to incur so much 	expense just for the sake of meeting me. You are doing good work 	there. You are meeting me through letters. If  you  two  can reform 	Harilal, I shall feel that you have accomplished a great thing.  Blessings 	from  BAPU  From 	a photostat 	of the Hindi: G.N. 6186. 	Also C.W. 3460. 	Courtesy:  Kantilal Gandhi 
  "
33,"May 	30, 1945",LETTER TO PRABHAKAR,"
          CHI. 	PRABHAKAR,         May 	30, 1945 
  	The main reason for my not answering your letter was the meetings. I 	am now disposing of the letters. Ask again if something is left out 	in my reply.  	I am not sorry that you fasted. I hope you will regain the weight 	you may have lost. It will increase only gradually. It will be good 	if Madho improves. It is difficult when it is kleptomania. The 	person then does not even know that he is stealing. He deserves 	pity. On such occasions do not show mercy by resorting to a fast. 	Every time he behaves like that he should be warned, gently not 	harshly.  	Tell Balvantsinha that I am on the lookout for books on veterinary 	science.libtech_28_footnotelibtech_29_footnoteI have now gone through the whole letter. I do not see 	you have any particular question.  Blessings 	from  BAPU  From 	a photostat of the Hindi: G.N. 9028. Also C.W. 5883 and 9152.  Courtesy: 	Prabhakar   "
34,"May 	30, 1945",LETTER TO KUNDAR DIWAN,"
           BHAI 	KUNDAR,       MAHABALESHWAR,  May 	30, 1945 
  	Herewith my Forewordlibtech_30_footnote. 	I am no longer fit for such work. If I wish to live, it is in order 	that I can take part in the yajna of freedom by doing 	something original. Writing such prefaces is not that work. You will 	be writing so many things. Please do not ask for anything from me. I 	find the discourses on the Gita interesting. But I cannot say         
 what you can. Where do I have that knowledge? You may reject my Foreword if you find it of no use.
     KUNDAR 	DIWAN  M. S. MANDAL, 	DATTAPUR NALWADI, 	WARDHA  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal  Blessings 	from  BAPU "
35,"May 	30, 1945",LETTER TO RAMESHWARI NEHRU,"
         May 	30, 1945  CHI. 	RAMESHWARIBEHN, Your 	letter about Father is lying with me.  	I will not issue an appeal about a memorial for him.libtech_31_footnotelibtech_32_footnoteIt 	should come from the Punjab and in Punjabi. If someone issues an 	appeal and does not take any responsibility, then he should let 	things follow their own course. After all Father’s services need 	no memorial to make them lasting. One lives on in service. Kaul’s 	name and address will be given below.  	I have received your letter regarding the Balika Ashram. I have sent 	a telegram.libtech_33_footnoteIt 	is enough. Your letter explains your telegram.  Blessings 	from  BAPU [PS.] Shrimati 	Kaul’s address:  	Lady C. Kaul Camp, via Sangrur (Zind State-Punjab)  From 	a photostat of the Hindi: G.N. 8008. Also C.W. 3108. Courtesy: 	Rameshwari Nehru             
  "
36,"May 	30, 1945",LETTER TO DEVPRAKASH NAYYAR,"
          CHI. 	DEV,       May 	30, 1945 "
37,"May 	30, 1945",LETTER TO OM PRAKASH GUPTA,"
  	I have not replied to all your letters. I am taking out the old ones 	today. There is one question in that. Singing certainly has a place 	in Nayee Talim. Singing implies a knowledge of notes and this 	one must have.  Blessings 	from  BAPU  From 	a microfilm of the Hindi original. Courtesy: National Archives of 	India.  Also 	Pyarelal Papers. Courtesy: Pyarelal         May 	30, 1945  CHI. 	OM PRAKASH,  	Your beautiful letter is before me. I am disposing of all the 	pending letters today. You must be getting on well. Let me know what 	I have to do after I return.  Blessings 	from  BAPU  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal "
38,"May 30, 1945",LETTER TO LAKSHMINARAYAN,"
    
 MAHABALESHWAR,
 May 30, 1945
 CHI. LAKSHMI BABU,
 You wrote to me about Shashi’s marriage on the 13th May. I received the letter on the 17th. The wedding was on the 21st. You might have received the letter in time if I had written to you the same day. But I could read the letter only today. There is so much work. However, please do not feel bad. The marriage has been solemnized. Convey my blessings to the couple. I hope that they will lead a life of service and devotion.
     [PS.]       Write to Panchgani.  Blessings 	from  BAPU 
  SHRI 	LAKSHMINARAYAN  KHADI 	BHANDAR, NAYA 	BAZAAR 	MUZAFFARPUR 	(BIHAR)  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal   "
39,"May 	30, 1945",LETTER TO SRIKRISHNADAS JAJU,"
           BHAI 	JAJUJI,       MAHABALESHWAR,  May 	30, 1945 
 I 	could reach your letter of the 15th only today.  	I do not like to borrow money for Kashmir. The condition seems to me 	very strict. They refuse to give it for five years. I do not see any 	harm in having a look at the old yarn. However, it would be better 	if we could manage without a loan. This is my personal view. You can 	take a loan if the conditions are acceptable to you, if our workers 	from Kashmir are also willing and if we cannot give them the money 	in any other way. If it becomes necessary to take the loan, I will 	give my signature when it is required. 
     [PS.]       I return the papers.  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal  Blessings 	from  BAPU 
  "
40,"May 	30, 1945",LETTER TO RAMASWAMI,"
          CHI. 	RAMASWAMI,         May 	30, 1945 
 I 	have not replied to two of your letters. The reason is work.  	The postcard does not call for any reply. You must have received 	money for the months of April and May. I am sorry that there was 	some irregularity in sending the money. I am responsible for that. 	When your continuing became uncertain probably I was not able to 	make up my mind as to what should be the duty of the  Ashram towards 	you. I do not remember it well. I am sorry that your parents were a 	little hurt.  	Only the poor have true and pure ambition. That certainly lifts them 	high and throws them into the hands of the demon. This is the 	translation of “between the devil and the deep sea”. What you 	say is not true. When you feel that you are going to fall into the 	hands of Satan, you should give up that work. I don’t think it 	proper to say more to you in this connection. You must yourself 	realize your duty.  	Do not blame the zemindar if you want the fame which you can acquire 	with your money. Just as among the poor, there are also good and bad 	among them. All poor people are not good and all rich people are not 	bad. Ponder over the basic things while  you  are entering a new 	life.  	I hope there won’t be any difficulty in understanding my language. 	You should learn to speak and write in Hindi. Keep on writing to me. 	Write to me at Panchgani.  Blessings 	from  BAPU  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal 
  "
41,"May 31, 1945",FOREWORD TO “VARNAVYAVASTHA”libtech_34_footnote,"
    
 I do not have the time to read this book again. I do not even wish to. I have many other things to do.
 In my opinion a man daily moves either forward or backward. He never stands still. The whole world is moving. There is no exception to it. I will be making a wrong statement if I say that I am today what I was yesterday and will remain the same in future. In fact  I should not even have such a desire.
 It is right however that my writings and utterances should not be such as to confuse others. I should not write things which can bear two interpretations. That is to say I should always have an eye to truth and non-violence while writing, speaking or doing anything. I can say that I have been doing that ever since I gave my word to my mother.
 In fact I became a devotee of truth ever since I reached the age of understanding.
 This does not mean that I have had or even today have a full vision of truth and ahimsa. But I do believe that my vision of truth and ahimsa is becoming clearer every day. Therefore it would not be correct to say that my views on Varnashrama are the same as they were in the past. I have said that the varnas and the ashramas are the gifts of Hinduism to the world, and I still adhere to that view. But today neither the varnas nor the ashramas of my conception are in existence anywhere. They should form a part of our religion. But it can be said that these days the ashramas have disappeared altogether and varnas are found in the form of privileges. The claim of being a Brahmin, a Kshatriya, a Vaishya connotes pride. How can there be pride where there is religion? And the Shudras are not taken into consideration at all! Shudras are low and the Ati-Shudras are the  lowest of the low. This is not religion but a negation of it.
 Where are the four varnas of the Gita today? Varna is entirely different from caste. There are numerous castes. I know of no authority for caste in the Gita or any other scripture. The Gita has prescribed four varnas and they are based on one’s aptitudes and karma. I am saying four just to give you an example. There can be more or less varnas than that. But there prevails only one varna today,
 
 that is, of Shudras’, or, you may call it, Ati-Shudras’, or Harijans’ or untouchables. I have no doubt about the truth of what I say. If I can bring round the Hindu society to my view, all our internal quarrels will come to an end. That will also put an end to communal riots between Hindus and Muslims, and the people of India will occupy a place of honour in the world. Just as it is not dharma but adharma to believe in the distinctions of high and low, so also colour prejudice is adharma. If a scripture is found to sanction distinctions of high and low, or distinctions of colour, it does not deserve the name of scripture. One should approach the scriptures with the assumption that they would not say anything which is contrary to dharma.
 Caste distinctions have taken such deep roots that they have infected the Muslims, Christians and others. It is true that there are class destinations in more or less degree in all the religions, from which one has to conclude that that failing is inherent in every human being. We can cleanse ourselves of that failing only by pure dharma. I have not found sanction for such distinctions between high and low in any scriptures. In the eyes of religion all men are equal. An educated, intelligent and affluent man is no better than an ignorant, stupid and poor man. If he is cultured, that is to say, if he has been purified by dharma, he will utilise his education, intelligence and money in the service of his illiterate, stupid and poor brethren. And he will strive to give them, that is to say, the whole world, what he has got. If that is true of religion, then in our present condition, devoid of religion our dharma lies in becoming Ati-Shudras voluntarily. A man should consider himself not the owner of his property but its trustee or custodian. He will use it for the service of society. He will accept only that much for himself as he has earned with his labour.  If  that happens, no one will be poor and no one rich. In such a system all religions will naturally be held equal. Therefore all quarrels arising out of religions, caste and economic differences will be ended.
 At this stage it is also necessary to ponder over one further point. It is the foremost dharma of a subject nation to free itself of the bondage at the very first opportunity. A subject is compulsorily an Ati-Shudra. It is immaterial whether he has been given titles, or whether he is made a judge or a peon of a judge or whether he is a king or a pauper. The more titles one has the more abject is one’s condition under alien rule. Thus by correlating freedom with dharma and making the latter widespread, we shall in the natural course of
 things arrive at the state described in the previous paragraph.
 A man who wants to follow his dharma will not bother about the time when this may be realized. If many people do so, it will not only end our subjection but there will not be any anarchy or confusion in our freedom. This is the swaraj of my dreams. I yearn for that. I want to live for the attainment of it. I am devoting every breath of my life to that effort.
 The reader is therefore requested to discard anything in this book which may appear to him incompatible with my views given above.
 In order to save me labour, a friend who has digested my views and has done so with great effort, has sent me a brief note of my present views. Shri Kishorelal thought that I could save time if I could affix my signature to it. I was free to make any corrections I liked. But while going through it I found that Shri Kishorelal has, as is his wont, read through the whole book, has pondered over it and then has drafted a note as a testimony of my present views. Even if I cannot sign it, it should be published along with this. There is no incompatibility between his key and mine. Shri Kishorelal’s note is based on the study of this book and therefore it would be  more helpful to the readers.
May Truth alone triumph.
 MOHANDAS KARAMCHAND GANDHI
 MAHABALESHWAR, May 31, 1945
[From Gujarati]
 Varnavyavastha, pp. 5-8
  "
42,"May 	31, 1945",LETTER TO MANILAL GANDHI,"
          CHI. 	MANILAL,         May 	31, 1945 "
