footnote_no,footnote
libtech_119_footnote,"2February 19, 1929."
libtech_120_footnote,"2Vide “Sind Impressions”, February 21, 1929."
libtech_121_footnote,"1The Gujarati original of this appeared in Navajivan, 24-2-1929. The translation is by Pyarelal."
libtech_122_footnote,"2Vide “Sind Impressions”, February 21, 1929."
libtech_123_footnote,1An opium preparation drunk at social or formal get-together
libtech_124_footnote,1Not translated here.
libtech_125_footnote,2Vide the 	following item.
libtech_126_footnote,"1Vide “What did I do in Delhi”, February 24, 1929."
libtech_127_footnote,"1In this letter dated February 18, 1929, the addressee had written: ""I am dead against personal deification and canonizing of institutions. Personal regard, respect and affection are things apart.  We have had too much of ‘mahantism’ in this country.   It is time that we protest against the revival of this policy. Religious ‘mutts’ abounding all over the country are bad enough. We cannot afford to add to them by creating political mutts now. Anything that savours of this unreal attitude of sacredness or sanctimoniousness will find young men revolting.  For this reason I  am sorry for the change of the name of ‘Satyagraha Ashram’ to ‘Udyoga Mandir’.”"
libtech_128_footnote,"1The two paragraphs 	were added to answers drafted by Mirabehn to the question: “why 	can khadi help us to win swaraj better than Indian millcloth?” For 	Mirabehn’s draft, vide 	Appendix “Khadi and 	Swaraj”, before May 23, 1929."
libtech_129_footnote,2From the postmark of clearance.
libtech_130_footnote,"3Vide “Letter to Jairamdas Doulatram”, February 21, 1929."
libtech_131_footnote,1Vide the 	preceding item.
libtech_132_footnote,1This is not available.
libtech_133_footnote,1Kathiawar Political Conference.
libtech_134_footnote,1From a verse from Tulsidas’s Vinaya Patrika
libtech_135_footnote,"2F. W. Wilson, editor of Pioneer, Allahabad, had in a telegram suggested starting a thanksgiving fund, on the recovery of King Emperor, which would be utilized for the “poor and needy throughout India” and sought Gandhiji’s permission to publish his name in the list of subscribers."
libtech_136_footnote,"2Gandhiji left 	Ahmedabad on March 1, 1929 and was in Delhi on March 2, a Saturday. 	He left for Calcutta on March 3. The Monday, prior to his leaving 	for Ahmedabad, fell on February 25."
libtech_137_footnote,"3The telegram under reply was received at Sabarmati Ashram on February 24,"
libtech_138_footnote,"3The addressee received the letter on February 26, 1929. The  Monday preceding fell on this date."
libtech_139_footnote,4From the reference to the addressee’s health and from Gandhiji’s addressing
libtech_140_footnote,"1The letter appears 	to have been written on the Monday preceding March 1, 1929, that is, 	February 25."
libtech_141_footnote,1Dr. Pranjivandas 	Mehta
libtech_142_footnote,"1In Bapuna Patro—3: Kusumbehn Desaine, this letter is placed between the letters dated February 18 and March 4, 1929. Monday, the silence day, between these two dates fell on February 25."
libtech_143_footnote,2Gandhiji’s 	co-worker in South Africa
libtech_144_footnote,"1Vide “Sunset 	at Morning”, February 24, 1929 and “A Boy of much Promise”, 	February 21, 1929."
libtech_145_footnote,"1From Gandhiji’s recommending of sun-baths to the addressee this letter seems to have been written on the silence day preceding the letter dated March 4, 1929 to Chhaganlal Joshi."
libtech_146_footnote,"2Gangabehn Vaidya, Vasumati Pandit and the addressee"
libtech_147_footnote,"1Vide “My Impending visit to Burma”, February 21, 1929."
libtech_148_footnote,2ibid
libtech_149_footnote,"1In the source, the letter is placed alongside the preceding item which bears the date 25.2.1929. From the contents too, it appears that this was written on the following day as the datelines on the two letters suggest. Also the letter does not bear    a separate S.N. No. and is hence given the same S.N. No. as that of the preceding item."
libtech_150_footnote,2The telegram is not available. Jawaharlal Nehru in his letter dated February
libtech_151_footnote,1N. M. Khare
libtech_152_footnote,"2Vide “Need for Immediate Relief”, February 28, 1929."
libtech_153_footnote,3Addressee’s wife
libtech_154_footnote,4Addresse’s son
libtech_155_footnote,"1Vide “Notes”, February 28, 1929."
libtech_156_footnote,"1A similar not appeared in Navajivan, 24-2-1929."
libtech_157_footnote,"2Presumably to Rangoon for which Gandhiji sailed from Calcutta on March 5,1929"
libtech_158_footnote,1The note in Navajivan here adds: “Babu Hardayal Nag is an optimist. But my optimism surpasses that of his.”
libtech_159_footnote,"2The note in Navajivan here adds: “The cause is the swaraj, we are living for it and we are preparing to die for it.”"
libtech_160_footnote,1Only extracts are reproduced here.
libtech_161_footnote,"2Founder of the 	Kasturba Vidyalaya, Nellore"
libtech_162_footnote,3The telegram is not available.
libtech_163_footnote,
libtech_164_footnote,1The words are 	illegible in the source.
libtech_165_footnote,"4Vide “Letter to Jairamdas Doulatram”, February 21, 1929."
libtech_166_footnote,2The source bears 	the following instructions from Gandhiji: “Post copy of this and 	Dr. Mehta’s wire to Manilal K. Ashram address” from which it is 	evident that the telegram was sent by Gandhiji while he was away 	from the Ashram.
libtech_167_footnote,"1The letter, dated 	February 25,1929, was from Shankarrao Deo and concerned a sum of Rs. 	51 sent by a donor."
libtech_168_footnote,
libtech_169_footnote,3Indulal Yagnik
libtech_170_footnote,"4From the contents 	it is evident that the letter was written before March 1, 1929 when 	Gandhiji left for Burma."
libtech_171_footnote,1The meeting was called to hear V. S. Srinivasa Sastri report on his work in South Africa where he had gone as the Agent of the Government of India. Gandhiji presided at the meeting.
libtech_172_footnote,"2For the declaration 	dated November 26, 1929, vide 	“Declaration of 	Trust”, December 1, 1929."
libtech_173_footnote,"1Vide “The National Flag”, April 13, 1921."
libtech_174_footnote,
libtech_175_footnote,"1The date of this 	telegram is not ascertainable. It was written at the end of C.F. 	Andrews’s letter dated January 15, 1929 written on board s.s.. 	Majestic. 	The letter must have been received by Gandhiji some time in 	February."
libtech_176_footnote,
libtech_177_footnote,"1From the reference 	to the money to be paid to Badrul; vide 	“Letter to 	Chhaganlal Joshi”, February 11, 1929."
libtech_178_footnote,1Based on the report by Pyarelal
libtech_179_footnote,"2The date of the interview, which appears to have taken place at the Ashram on a Monday, is not ascertainable."
libtech_180_footnote,1Based on the report by Pyarelal
libtech_181_footnote,1The two paragraphs 	which follow are not reproduced here. Under the caption “Blessed 	are the Peacemakers” they described the interview with an 	Australian.
libtech_182_footnote,2The dates on which these interviews took place are not ascertainable.
libtech_183_footnote,"1Vide “Forthcoming Andhra Tour”, March 7, 1929."
libtech_184_footnote,"1Bhagavad Gita, II. 59."
libtech_185_footnote,2The letter is not translated here.
libtech_186_footnote,"1Vide “Letter to Jairamdas Doulatram”, February 21, 1929."
libtech_187_footnote,1The letter is not retranslated here. The correspondent had described how he had successfully led a satyagraha movement in Miraj taluk against an unjust increase in land revenue.
libtech_188_footnote,"1The translation used here is from True Education, pp. 133-5."
libtech_189_footnote,1Gandhiji arrived in 	Calcutta en route to 	Burma on March 3.
libtech_190_footnote,1Dr. Harilal Desai.
libtech_191_footnote,1The meeting was 	held in the Shraddhanand Park.
libtech_192_footnote,2The three 	paragraphs above are a translation of Gandhiji’s speech in Hindi 	as reported in Aaj. 	What follows is the report of his speech in English taken from Young 	India.
libtech_193_footnote,2The statement was issued at 2.30 a.m.
libtech_194_footnote,"1Portions in square brackets are taken from Amrita Bazar Patrika, 5-3-1929 and The Hindustan Times, 7-3-1929."
libtech_195_footnote,1The speech was followed by a bonfire of foreign clothes. Shortly afterwards the police entered the scene and put out the fire. Vide also the following item.
libtech_196_footnote,"2The reference is to the Bhagavad Gita, Chapter IV, verse 34."
libtech_197_footnote,"1At about 11.15 p.m. on March 4, Gandhiji was intimated by the Assistant Commissioner of Police that he was required to appear before the Court of the Chief Presidency Magistrate at 10 a.m. on March 5 and was asked to sign a recognizance bond. Gandhiji said he “could not sign such a bond for promising to appear in court on Tuesday as it had been previously arranged that he would leave for Burma on that day . . . he could not disappoint thousands who expected him in Burma. The Police might take the responsibility of preventing him from going there. If the Police liked they could arrest him.” Later in the early hours of March 5, Gandhiji signed a personal recognizance bond of Rs. 50."
libtech_198_footnote,1Gandhiji left Calcutta for Rangoon on the morning of March 5.
libtech_199_footnote,1Khadi Technical School
libtech_200_footnote,"1From the reference 	to Gandhiji’s mentioning the sea journey (last sentence); Gandhiji 	left Calcutta for Rangoon by sea on March 5, 1929, aboard the 	steamship, Akonda. 	Also, March 5 was a Tuesday."
libtech_201_footnote,1A person with attachments
libtech_202_footnote,"2An Autobiography, Pt. V, Ch. XXXVIII."
libtech_203_footnote,1Not reproduced here
libtech_204_footnote,
libtech_205_footnote,"4 But being unable to describe God’s ways, man resorted to words like ‘delusion’ and ‘maya’4, etc., and that seems right. He who acts under a delusion, does not believe that he is deluded. If Arjuna had acted in conformity with his nature, he could not have been described as acting under delusion, but if he had acted contrary to his nature, he could have been so described. Mirabai let herself be ruled by God and therefore sang ‘I let myself be pulled as He wills’. Arjuna resisted [Shri Krishna] for a while and therefore believed that he was being misled. What else could [Shri Krishna] do but threaten him [that he would be lost]?"
libtech_206_footnote,3The practical as well as the spiritual
libtech_207_footnote,4Illusion
libtech_208_footnote,1Pyarelal
libtech_209_footnote,"2The correspondent 	had, among 	other things, written: “. 	. . the biggest 	stumbling-block to 	appreciation of 	the East comes 	from the belief 	that Eastern 	peoples have not 	learnt the 	same reverence for 	women as 	we have now 	begun to 	learn in 	the West” 	(S.N. 15329)."
libtech_210_footnote,"1Vide “Speech at Flag-Hoisting Ceremony, Ahmedabad”, February 28, 1929."
libtech_211_footnote,
libtech_212_footnote,"1Vide “A Mill-Owner on Boycott”, pril 5, 1928 and “More of Mill-Owners’ Greed”, May 10, 1928."
libtech_213_footnote,"1The letter is not reproduced here. The correspondent, referring to “The Inhuman System”, 7-2-1929, had written that the Surgeon-Superintendent and not the Ship’s Master was directly and exclusively responsible for the management of the emigrants; that the ships were unsuitable and the Government was to blame for the inhuman system."
libtech_214_footnote,"2Held at Fytche Square. About 50,000 people attended. The Rangoon Corporation presented Gandhiji an address. Some verbal corrections in the text have been made on the basis of a report in Young India, 28-3-1929."
libtech_215_footnote,1The extracts are not reproduced here.
libtech_216_footnote,"5One who has no devotion to God and one who has, respectively"
libtech_217_footnote,"1In his letter dated 	February 5, the addressee had written that from some books  he had 	read he 	got the impression that 	Gandhiji and Kasturba 	were “not always of one 	mind”."
libtech_218_footnote,"1The addressee and 	her husband Prof. Frederic Standenath had visited the Ashram in 	1928, when Gandhiji named them Savitri and Satyavan."
libtech_219_footnote,1The addressee is 	not known.
libtech_220_footnote,"1Gandhiji arrived in 	Rangoon on March 8, 1929."
libtech_221_footnote,"1Vide also “Conceit and Ignorance”, March 21, 1929."
libtech_222_footnote,6ibid
libtech_223_footnote,1An address on 	behalf of the General Council of the All-Burmese Association was 	presented to Gandhiji.
libtech_224_footnote,1Permanent address
libtech_225_footnote,2Extracted from Mahadev Desai’s account of Gandhiji’s tour in Burma
libtech_226_footnote,"1This sentence is 	extracted from a report in the Amrita 	Bazar Patrika, 	10-3-1929."
libtech_227_footnote,1Gandhiji then spoke in Hindi. Appealing for more funds he pointed out that the bulk of the collection would go to the Khadi Fund and benefit the starving millions of India.
libtech_228_footnote,"2A deputation of 	Saydos, heads of the Buddhist religious orders in Burma, presented 	Gandhiji a long interrogatory. The replies given here are collated 	with a report in The 	Tribune and the 	account by Mahadev Desai and Pyarelal of Gandhiji’s tour In Burma."
libtech_229_footnote,1The letter is not translated here. The writer had asked Gandhiji to set an example to society by arranging marriages of the young widows among his associates.
libtech_230_footnote,1At this most of the audience raised their hands.
libtech_231_footnote,"1Literally, ‘pure’; here, made of the hide of dead animals"
libtech_232_footnote,"1These  men,  mostly  form  Gorakhpur,  presented  to  Gandhiji  a  purse  of   Rs. 1,811. The report is extracted from Mahadev Desai’s account of Gandhiji’s tour in Burma."
libtech_233_footnote,"1The following paragraph is taken from an account of Gandhiji’s tour in Burma by Mahadev Desai and Pyarelal published in Young India, 28-3-1929."
libtech_234_footnote,"1The meeting was held in the Jubilee Hall. A purse of Rs. 1,000 was presented to Gandhiji."
libtech_235_footnote,"1This paragraph is taken from a report in the Amrita Bazar Patrika, 12-3- 1929. What follows is taken from the account by Mahadev Desai and Pyarelal of Gandhiji’s tour in Burma."
libtech_236_footnote,"2Vide “Letter 	to Edmund Privat”, March 9, 1929."
libtech_237_footnote,1This paragraph is 	taken from the Amrita 	Bazar Patrika report.
libtech_238_footnote,
libtech_239_footnote,1This question and its answer are taken from Young India.
libtech_240_footnote,
libtech_241_footnote,1What follows has been taken from Young India.
libtech_242_footnote,
libtech_243_footnote,"1A theatrical performance had been organized on behalf of the labourers, who had promised to pay the proceeds to Gandhiji. He was under the impression that he was going to a labour demonstration and was amazed to find himself in a theatre. The speech is extracted from the account by Mahadev Desai and Pyarelal of Gandhiji’s tour  in Burma."
libtech_244_footnote,"1It was to be held 	in the court of the Presidency Magistrate, Calcutta, on March 	26,1929."
libtech_245_footnote,"1The source has 	“March 4, 1929” which is evidently a slip."
libtech_246_footnote,1From Gandhiji’s 	presence in Rangoon.
libtech_247_footnote,"2In his letter dated 	February 4, Andrews had asked: “Is it better for me this summer to 	remain in England on my return? I am trying hard to make my 	countrymen realize the immediate necessity of granting Dominion 	Status to India. ”"
libtech_248_footnote,1The telegram is not 	available.
libtech_249_footnote,"1Vide “Conceit 	and Ignorance”, March 21, 1929."
libtech_250_footnote,1Extracted from Mahadev Desai’s account of Gandhiji’s tour in Burma
libtech_251_footnote,1A draft of this 	letter dated March 12 is also available (S.N. 13378). It appears the 	letter was finalized and sent the following day with certain verbal 	variations.
libtech_252_footnote,1This paragraph is extracted from Mahadev Desai’s account of Gandhiji’s tour in Burma.
libtech_253_footnote,"2Rasik Gandhi; vide 	“A Boy of much 	Promise”, February 21, 1929"
libtech_254_footnote,"1Vide “Sind Impressions”, February 21, 1929."
libtech_255_footnote,"1The letter is not reproduced here. The students and teachers had sent a collection of Rs. 101 for Lajpat Rai Memorial Fund. The head master had requested Gandhiji to reduce the price of khadi, for poor student at any rate."
libtech_256_footnote,"1An Autobiography, Pt. IV, Ch. IV."
libtech_257_footnote,1The function was 	organized as part of Ramakrishna Paramahamsa birthday celebrations.
libtech_258_footnote,2This and the following paragraph are from Young India.
libtech_259_footnote,1The meeting was held under the auspices of the Burma Women’s Christian Temperance Union.
libtech_260_footnote,1Gandhiji and Jamnalal Bajaj
libtech_261_footnote,"1This paragraph is taken from Mahadev Desai’s account of Gandhiji’s tour in Burma published in Young India, 11-4-1929."
libtech_262_footnote,1The paragraph which follows is taken from Mahadev Desai’s account of Gandhiji’s tour in Burma.
libtech_263_footnote,1Immediately after the speech Gandhiji addressed a women’s meeting.
libtech_264_footnote,"1In his letter to 	the addressee of March 18, 1929, Gandhiji mentions having sent a 	letter on Saturday. Presumably this is that letter."
libtech_265_footnote,"2Vide “Notes”, 	21-3-1929."
libtech_266_footnote,1Extracted from Mahadev Desai’s account of Gandhiji’s tour in Burma
libtech_267_footnote,"2Gandhiji gave the message while setting out for Mandalay by train. He was in Mandalay on march 18, which was a Silence day."
libtech_268_footnote,"1The letter is not translated here. The correspondent had referred to the article “Good Carding”, in Navajivan, 9-12-1928, and described his own experience in spinning with cotton which had not been dried."
libtech_269_footnote,3C. F. Andrews
libtech_270_footnote,1From the postmark. 	Gandhiji was in Mandalay on this date.
libtech_271_footnote,"1Vide “Letter to Mirabehn”, 16-3-1929."
libtech_272_footnote,1From Mahadev Desai’s account of Gandhiji’s tour in Burma
libtech_273_footnote,1A woman reader of Navajivan had blessed Gandhiji: “Let a single sentence of yours in Navajivan be sufficient to awaken the nation!”
libtech_274_footnote,2The title is from the Gujarati version of a poem by Bharati.
libtech_275_footnote,1An address on behalf of the Muslim Students’ Association was presented to Gandhiji.
libtech_276_footnote,"1The article and the 	letter are not reproduced here. In his article the writer, an 	American painter, had tried to show that Gandhiji’s was a human 	ideal as opposed to 	“the inhuman mechanistic ideal sweeping over the world”."
libtech_277_footnote,1At the end the article contained the following note: “This article was forwarded from Burma and received here before the noble Lord corrected himself.
libtech_278_footnote,1Only extracts are reproduced here.
libtech_279_footnote,"3The letter is not translated here. The correspondent had said he was getting training under the Bombay Municipality as a Sanitary Inspector and was shocked to find that large numbers of cows, oxen, pigs, goats and sheep were killed in the various slaugter-houses of the town."
libtech_280_footnote,"2Gandhiji was 	to stand trial in 	the court of 	the Presidency 	Magistrate, Calcutta on 	March 26, 	1929; for 	details, vide 	“Statement in 	the Court”, 	26-3-1929 and “That 	Test Case”, 4-4-1929."
libtech_281_footnote,"1Vide “That Test Case”, 4-4-1929."
libtech_282_footnote,1Not clear in the photostat source. The printed source has “Kaka”.
libtech_283_footnote,2Extracted from Mahadev Desai’s account of Gandhiji’s tour in Burma
libtech_284_footnote,"1Vide “Deck Passengers”, 11-4-1929."
libtech_285_footnote,"1The letter is not translated here. The correspondent had said that in spite of all the work that had been done for the eradiction of untouchability, the untouchables were still looked down upon and insulted. He had also described his meeting with an educated Harijan youth who had said that he did not like to live with other members of his community because they refused to reform their habits and ways of living despite all his attempts to educate them and complained that even Gandhiji had relaxed in his efforts."
libtech_286_footnote,"2Vide “Speech 	at Public Meeting, Calcutta”, 4-3-1929."
libtech_287_footnote,1The letter seems to have been written on the day on which Gandhiji returned to Calcutta. He returned on this date.
libtech_288_footnote,3Not retranslated here
libtech_289_footnote,1Treating as 	polluted the food and water in the homes of the relatives of the 	deceased
libtech_290_footnote,
libtech_291_footnote,
libtech_292_footnote,"2The appeal, not reproduce here, sought moral support and material help for the campaign for disarmament."
libtech_293_footnote,"1In Bapuna 	Patro—3: Kusumbehn Desaine, this 	letter is placed between the letters dated March 18 and April 5, 	1929. The Monday between these dates fell on March 25."
libtech_294_footnote,1This letter appears 	to have been written from Calcutta after Gandhiji’s return from 	Burma. The presence of Rajendrababu is mentioned in the letter of 	this date to Mirabehn.
libtech_295_footnote,
libtech_296_footnote,
libtech_297_footnote,
libtech_298_footnote,
libtech_299_footnote,
libtech_300_footnote,
libtech_301_footnote,
libtech_302_footnote,
libtech_303_footnote,2Perhaps a slip for “palpably”
libtech_304_footnote,3Sarojini Naidu and C. F. Andrews
