footnote_no,footnote
libtech_57_footnote,7 abid
libtech_58_footnote,1Material welfare
libtech_59_footnote,"2G. V. Mavlankar, 	(1888-1956); a political worker of Gujarat, the first Speaker of the 	Lok Sabha after independence"
libtech_60_footnote,8 abid
libtech_61_footnote,2In the Himalayas
libtech_62_footnote,"1Vide “Uses of Khadi”, 25-4-1920."
libtech_63_footnote,"3During the first week of April, 1920. For Gandhiji’s appeal for contributions, vide “Notes”, 28-3-1920."
libtech_64_footnote,"9Dattatreya 	Balkrishna Kalelkar (1885); educationist, writer and constructive 	worker; was awarded Padma Vibhushan"
libtech_65_footnote,"41858-1922; Christian missionary, scholar of Sanskrit, social reformer and educationist."
libtech_66_footnote,"5Son of King Dhritarashtra and eldest of the Kaurava princes in the Mahabharata, who, at a game of dice, tricked Yudhishthira out of  all  his possessions."
libtech_67_footnote,
libtech_68_footnote,"1Charles Freer Andrews (1871-1940); British missionary, co-worker of  Tagore and Gandhiji; honoured as “Deenabandhu” (brother of the poor)"
libtech_69_footnote,
libtech_70_footnote,
libtech_71_footnote,"2Rabindranath Tagore (1861-1941); awarded Nobel Prize for Literature in 1913; founder of Visva Bharati at Shantiniketan, now a university"
libtech_72_footnote,
libtech_73_footnote,1In Saurashtra
libtech_74_footnote,
libtech_75_footnote,1Such action is the 	central teaching of the Gita 	.
libtech_76_footnote,"1The letter seems to have been written from Bombay, evidently before the announcement in Navajivan, 18-7-1920, that a spinning-wheel had been invented by Ganesh Bhasker Kale, which would meet the requirements of the prize offered by"
libtech_77_footnote,1Social reformer and judge of the Bombay High Court; presided over the Congress session at Lahore in 1900
libtech_78_footnote,"2According to 	Gujarati, 	18-7-1920, Gandhiji issued the letter on this date."
libtech_79_footnote,"2Son of Khushalchand Gandhi, Gandhiji’s cousin; manager of Phoenix Settlement and later of the Satyagraha Ashram, Sabarmati"
libtech_80_footnote,"3This telegram was 	intercepted by the police on July 12, 1920."
libtech_81_footnote,4Round thin cake of unloavened bread
libtech_82_footnote,
libtech_83_footnote,"3Raliatbehn, Gandhiji’s sister; Gokibehn was her familiar name."
libtech_84_footnote,"1Son-in-law of Dr. Pranjivan Mehta, an old associate of Gandhiji.  He went to  Fiji in 1912 to take up public work there; vide “Letter to Dr. Pranjivan Mehta”, 24-9-1911."
libtech_85_footnote,1A big financier and business magnate of the Punjab
libtech_86_footnote,2Not reproduced here
libtech_87_footnote,"11862-1919; Boer general and statesman; Prime Minister of the Transvaal, 1907, and of South Africa Union, 1910-19"
libtech_88_footnote,"2Gopal Krishna Gokhale (1866-1915); distinguished leader, educationist and politician; founder, Servants of India Society, Poona"
libtech_89_footnote,"1Annie Besant (1847-1933); president of the Theosophical Society; founder of the Central Hindu College at Benares; president, Indian National Congress, 1917"
libtech_90_footnote,"31861-1946; founder of the Benares Hindu University; member, Imperial Legislative Council; twice president of the Indian National Congress"
libtech_91_footnote,"1E. S. Montagu (1879-1924); Secretary of State for India, 1917-22; co- sponsor of Montagu-Chelmsford reforms"
libtech_92_footnote,21861-1931; lawyer and politician; twice president of the Indian National Congress
libtech_93_footnote,"3A leader of the Punjab and a poet, who along with his wife, Saraladevi Chaudhrani, took a leading part in the public affairs of the Punjab"
libtech_94_footnote,"4The reference here is to Reginald Edward Harry Dyer (1864-1927); Officer Commanding, Amritsar Area, who ordered firing on a peaceful assembly of people gathered at the Jallianwala Bagh for a meeting; vide “Congress Report on the Punjab Disorders”, 25-3-1920."
libtech_95_footnote,"21854-1925; Governor of the Transvaal and Orange River Colony, 1901-5; High Commissioner for South Africa, 1897-1905; Secretary of  State  for  the Colonies, 1919-21"
libtech_96_footnote,"1Vide “Letter to the Press on Repatriation of South  African  Indians”, 1-7-1920."
libtech_97_footnote,"1This appeared as a letter to the Press in The Bombay Chronicle, 15-7-1920."
libtech_98_footnote,"2V. S. Srinivasa Sastri (1868-1946); scholar and statesman; president, Servants of India Society, 1915-27"
libtech_99_footnote,3Section 6
libtech_100_footnote,1Policemen in civilian dress
libtech_101_footnote,"2He was in command of the Lahore Martial Law Area during April-May, 1919;"
libtech_102_footnote,3Consideration
libtech_103_footnote,"4Reproduced in Young India, 14-7-1920"
libtech_104_footnote,"1At Anjuman Park under the auspices of the local Khilafat  Committee, Shaukat Ali and Dr. Kitchlew being the other speakers"
libtech_105_footnote,"2Vide “The Indian’s Relief Act, 1914”, before 30-6-1914."
libtech_106_footnote,"1Imam and a deed-writer who took part in organizing the Ramnavami festival. He was arrested on April 16, 1919, and was badly tortured; vide “Congress Report on the Punjab Disorders”, 25-3-1920."
libtech_107_footnote,2Letter
libtech_108_footnote,"3The reference is to the “crawling” order issued by Gen.  Dyer  on  April  20, 1919."
libtech_109_footnote,"4Set up by the Government of India on October 14, 1919, to investigate the  April  disturbances  in  the  provinces  of   Bombay,   Delhi   and   the   Punjab.  The Committee presented its report on March 8 and it was published on May 28, 1920"
libtech_110_footnote,1Emigrants
libtech_111_footnote,"2April 13, the day of firing at Jallianwala Bagh"
libtech_112_footnote,3A prominent character in the Ramayana lieutenent of Rama and God of strength
libtech_113_footnote,"2Self-imposed exile, from the Prophet’s flight from Mecca to Medina,"
libtech_114_footnote,"11873-1938; nationalist Muslim politician who along with his brother, Maulana Mahomed Ali, took a leading part in the khilafat movement"
libtech_115_footnote,"2Editor and proprietor of Zamindar of Lahore; vide “Repression in  the  Punjab”, 29-9-1920."
libtech_116_footnote,"2Of the Mahabharata, admired for her dauntless spirit"
libtech_117_footnote,1A Congress leader of the Punjab
libtech_118_footnote,"1Of the Ramayana, held in reverence as the ideal wife"
libtech_119_footnote,"1Vide “Pure Swadeshi,” 11-7-1920."
libtech_120_footnote,"2About the invention of a new spinning-wheel by Kale; vide footnote 1, “Letter to Maganlal Gandhi”, before July 12, 1920. It was, however, stated later, in Navajivan, 10-10-1920, that the model was found unsatisfactory in some ways."
libtech_121_footnote,3Madan Mohan Malaviya
libtech_122_footnote,"1Atia Begum Rahman, sister of the Begum of Janjira"
libtech_123_footnote,2Kanchanlal M. Khandwala
libtech_124_footnote,"2Vide “Hijrat and Its Meaning”, 21-7-1920."
libtech_125_footnote,"3Not given here. Referring to Gandhiji’s comments in “Shantiniketan”, 11-7-1920, it said that the criticism of Gujarat was underserved and that Bengal never contributed to public cause outside the province."
libtech_126_footnote,"1This and the letter which follows were probably written some time after the announcement about the spinning-wheel in Navajivan, 18-7-1920; vide footnote 2, “Swadeshi”, 18-7-1920."
libtech_127_footnote,1This and similar items which follow are extracted from Mahadev Desai’s account of Gandhiji’s tour.
libtech_128_footnote,2Sir Tej Bahadur Sapru (1875-1949); statesman and lawyer
libtech_129_footnote,31618-1707; Mogul Emperor of India; noted for his austerity
libtech_130_footnote,4ystic-poet and saint of medieval India; disciple of Ramananda
libtech_131_footnote,"1Medical practitioner and Congress leader of the Punjab; deported on April 10, 1919"
libtech_132_footnote,1At a public meeting
libtech_133_footnote,"2Vide, “Montagu’s Reply to Government of India Despatch”, 26-5-1920."
libtech_134_footnote,"3As in The Bombay Chronicle, 22-7-1920"
libtech_135_footnote,"1Waiters, attendants at table"
libtech_136_footnote,"1Vide, “Government of India Despatch on Hunter Committee Report”, 3-5-1920."
libtech_137_footnote,"2A leader of the khilafat movement who insisted on the boycott of British goods and was Gandhiji’s chief opponent at the Khilafat Conference held on  November 24, 1919"
libtech_138_footnote,"3Nehru (1889-1964); statesman and writer; India’s first Prime Minister, 1947-64"
libtech_139_footnote,
libtech_140_footnote,"1A social service institution, founded by Dayaram Gidumal (1857-1939) to provide training and work for women"
libtech_141_footnote,2Intercepted by the 	censor on this date
libtech_142_footnote,"1Vide “Speech on Fiji Affairs, Bombay”, 13-7-1920."
libtech_143_footnote,"2Social worker and labour leader of Ahmedabad; was also associated with The Bombay Chronicle and Satyagraha Sabha, Bombay"
libtech_144_footnote,"11889-1958; Congress leader and scholar of Koranic theology; twice elected presi-dent of the Indian National Congress; Education Minister, Government of India"
libtech_145_footnote,"1T. L. Vaswani (1879); sage from Sind; author and founder of Mira educational institutions, Poona"
libtech_146_footnote,"1An identical 	telegram was sent 	to Kewal Kishin, secretary,  Congress, 	Multan."
libtech_147_footnote,1Intercepted by the censor on this date
libtech_148_footnote,"1A member of the Servants of India Society and a leading worker in the cause of depressed classes and aboriginal tribes. He was at that time the secretary of the People’s Famine Relief Committee, Puri."
libtech_149_footnote,21870-1958; historian; author of A Short History of Aurangzeb and Fall of the
libtech_150_footnote,"2This telegram was 	intercepted on July 27 but Gandhiji was in Hyderabad (Sind) on July 	23, 24 and 25"
libtech_151_footnote,3Henry Sidgwick (1838-1900); English moral and social philosopher
libtech_152_footnote,1Regarding the 	extension of the application of Seditious Meetings Act
libtech_153_footnote,1As given in the 	source
libtech_154_footnote,2Not given here. The part quoted by Gandhiji described the near starvation conditions prevailing among the residents of Piplithana.
libtech_155_footnote,"1Vide Speech on Reforms Resolution at Amritsar Congress”, 1-1-1920"
libtech_156_footnote,3In 1915.
libtech_157_footnote,1Of Abbotabad
libtech_158_footnote,2From the reference 	to inauguration of non-co-operation in connection with
libtech_159_footnote,
libtech_160_footnote,"1Vide “Hijrat and Its Meaning”, 21-7-1920."
libtech_161_footnote,1This was sent by Gandhiji and Shaukat Ali as a message to  Madras  Presidency.
libtech_162_footnote,1From Gandhiji and Shaukat Ali
libtech_163_footnote,"1Montagu had declared in the House of Commons that “if Mr. Gandhi persisted in ‘non-co-operation’, it would be absolutely impossible to take the same view of his action as was taken last year”."
libtech_164_footnote,"1Bal Gangadhar Tilak (1856-1920); patriot, politician and scholar. This note was obviously written before his death."
libtech_165_footnote,2Political Secretary
libtech_166_footnote,"1This also 	appeared in Young 	India, 	4-8-1920, under the 	caption “Renunciation of Medals”."
libtech_167_footnote,
libtech_168_footnote,"1An English woman who served in the Mission School, Amritsar. She  was brutally attacked on April 10, 1919, while cycling and was rescued by  an  Indian"
libtech_169_footnote,4Lord Hardinge
libtech_170_footnote,2The very soul of dharma
libtech_171_footnote,"3Vide “Passing 	away of the Lokamanya”, 8-8-1920."
libtech_172_footnote,1Private Secretary 	to the Viceroy
libtech_173_footnote,"4Devotee of Vishnu, was persecuted by his disbelieving father, the demon"
libtech_174_footnote,"1At Mastanshah Tank, under the auspices of the Central Khilafat Committee; Mia Mohmed Chotani presided."
libtech_175_footnote,"1Vide “Speech at Bombay”, 29-7-1920."
libtech_176_footnote,"1From the reference to “the endless procession of yesterday”, this appears to have been written on August 2."
libtech_177_footnote,1This obituary appeared on the first page of Young India.
libtech_178_footnote,1The source here has : “of India and the Empire”.
libtech_179_footnote,2Sons of King Dhritarashtra and cousins of the Pandavas
libtech_180_footnote,"3The great Hindi poet; author of Ramacharitamanasa, a Hindi version of the"
libtech_181_footnote,"1 Signned by Sir Narayan Chandavarkar, Gokuldas K. Parekh, Phiroze Sethna,"
libtech_182_footnote,"1A medieval saint-poetess of Rajasthan; queen of Mewar, she spent her days  in devotions to Krishna incurring her husband’s displeasure."
libtech_183_footnote,"2The virtuous brother of Ravana. He tried long and hard to convert Ravana but, failing in his attempts, went over to Rama before the great battle began."
libtech_184_footnote,"3“Spirit-wrestlers”, a non-conformist Russian sect which emigrated to Canada in 1898"
libtech_185_footnote,1Institutions for care of disabled cattle
libtech_186_footnote,"21865-1927; Muslim physician and politician who took leading part in the khilafat movement; president, Indian National Congress, 1921"
libtech_187_footnote,4Tenants
libtech_188_footnote,"31845-1915; one of the founders of the Indian National Congress; twice elected its president, in 1890 and 1909"
libtech_189_footnote,1Natinalist Muslim divine of Lucknow who took part in  the  khilafat  movement and urged his followers to refrain from cow-slaughter
libtech_190_footnote,1Reported on August 	5
libtech_191_footnote,2Devotional songs
libtech_192_footnote,
libtech_193_footnote,1Intercepted on August 8
libtech_194_footnote,"2Naoroji (1825-1917); statesman and patriot called “the Grand Old Man of India”; presided over Congress sessions in 1886, 1893 and 1906"
libtech_195_footnote,"1Literally, “Victory to Tilak Maharaj”"
libtech_196_footnote,"1Vide “Letter to Dayalji”, 1-8-1920."
libtech_197_footnote,"4Phrase with magical efficacy, accompanying rituals; here, an inspiring"
libtech_198_footnote,11414-1479; saint-poet of Gujarat and devotee of Krishna; freely mixed with the so-called untouchables in devotional gatherings
libtech_199_footnote,1From Ramacharitamanasa of Tulsidas
libtech_200_footnote,1 A German architect; devoted friend and co-worker of Gandhiji in South Africa
libtech_201_footnote,1Kasturba Gandhi (1869-1942)
libtech_202_footnote,
libtech_203_footnote,"2 Florence Winterbottom, secretary of the Union of Ethical Societies, London;"
libtech_204_footnote,
libtech_205_footnote,"3H. S. L. Polak, friend and co-worker of Gandhiji; editor of Indian Opinion; vide “Speech at Meeting of British Indian Association”, 2-2-1908."
libtech_206_footnote,2Gandhiji’s second son
libtech_207_footnote,
libtech_208_footnote,
libtech_209_footnote,3Gandhiji’s third son
libtech_210_footnote,"4P. K. Naidu, secretary to the British Indian Association, Transvaal"
libtech_211_footnote,4Gandhiji’s eldest son
libtech_212_footnote,"5Dr. Pranjivan Mehta, M.D., Bar-at-Law and jeweller; his association with Gandhiji began when he received Gandhiji on his arrival in England for the first time as a student. He rendered financial help to Gandhiji in his activities from the days of the Phoenix Settlement till his death in 1933."
libtech_213_footnote,
libtech_214_footnote,"6Youngest son of Khushalchand Gandhi, cousin of Gandhiji"
libtech_215_footnote,"1Vide “Johannesburg Letter”, 16-5-1908."
libtech_216_footnote,
libtech_217_footnote,
libtech_218_footnote,71900-1956; youngest son of Gandhiji
libtech_219_footnote,1In 1909.
libtech_220_footnote,1The five sons of Pandu and heroes of the Mahabharata
libtech_221_footnote,"1This appeared in The Madras Mail, 13-8-1920, under the captions : “A Talk with Mr. Gandhi/Non-co-operation Explained”, and, along with these and the introductory paragraph, was reproduced in Young India."
libtech_222_footnote,"1At a public meeting, on the beach opposite the Presidency College"
libtech_223_footnote,"1Up to this, the report is from The Hindu."
libtech_224_footnote,8Saraladevi Chaudhrani
libtech_225_footnote,2The Madras Mail
libtech_226_footnote,5Eldest son of Khushalchand Gandhi
libtech_227_footnote,1Sacrifice
libtech_228_footnote,2ibid
libtech_229_footnote,"6Surendrarai Medh, a satyagrahi"
libtech_230_footnote,
libtech_231_footnote,"7Pragji Khandubhai Desai, a satyagrahi in the South African campaign; he often contributed to Indian Opinion in Gujarati."
libtech_232_footnote,
libtech_233_footnote,"8Abdul Kadir Bawazeer; Muslim priest; chairman, Hamidia Islamic Society; courted jail in 1910 as a satyagrahi in South Africa; succeeded Mahadev Desai in 1930  on the latter’s arrest during Salt Satyagraha"
libtech_234_footnote,"1At Juma Mosque, Triplicane"
libtech_235_footnote,"2One who observes brahmacharya.  Literally,  brahmacharya   means living in the Brahman, the Absolute, In ordinary usage, the term has come to signify celibacy, which is considered essential for attainment of that state; vide also “In Confidence”, 13-10-1920."
libtech_236_footnote,
libtech_237_footnote,
libtech_238_footnote,9Abdul Kadir Bawazeer’s daughter whose marriage was celebrated in the Ashram.
libtech_239_footnote,1Gandhiji was in 	Ambur on this date which fell on a Saturday.
libtech_240_footnote,"10Son of Amritlal Gandhi, a cousin of Gandhiji"
libtech_241_footnote,1Harilal Gandhi
libtech_242_footnote,1The Self
libtech_243_footnote,2During 1918
libtech_244_footnote,"1Literally, “the five”; here a board of arbitrators"
libtech_245_footnote,1During 1917
libtech_246_footnote,"2Editor, The Hindu, Madras"
libtech_247_footnote,"1 At a meeting at Madras Beach under the auspices of the Central Labour Board,"
libtech_248_footnote,2Priests
libtech_249_footnote,
libtech_250_footnote,
libtech_251_footnote,"1The source has August 18 but Gandhiji visited Trichinipoly the provious day; vide “Madras Tour”, 29-8-1920."
libtech_252_footnote,"1Of July 21, 1920"
libtech_253_footnote,1At Idgah
libtech_254_footnote,"1Vide “Our Duty”, 29-8-1920."
libtech_255_footnote,"1This speech is 	obviously in continuation of the one given on August 15, 1920; vide 	“Speech on Rights 	and Duties of Labour, Madras”, 15-8-1920. Gandhiji must have 	delivered this speech either on August 21, 1920, when he returned to 	Madras from Bangalore or on the 22nd when he left Madras."
libtech_256_footnote,"1Mathuradas Trikumji (1894-1951); grandson of Gandhiji’s  sister, occasionally his secreatary; secretary, Bombay Congress Committee, 1922-3; Mayor, Bombay Municipal Corporation"
libtech_257_footnote,2Some words are 	missing here.
libtech_258_footnote,
libtech_259_footnote,2Law-giver
libtech_260_footnote,
libtech_261_footnote,1Fourth Gujarat Political Conference
libtech_262_footnote,
libtech_263_footnote,1On the second day of the Conference; Gandhiji moved the resolution on non- co-operation.
libtech_264_footnote,
libtech_265_footnote,11919
libtech_266_footnote,
libtech_267_footnote,"1Sentenced for sedition in Sind; vide “Speech at Calicut”, 18-8-1920."
libtech_268_footnote,
libtech_269_footnote,"1B. N. Sharma; member, Viceroy’s Executive"
libtech_270_footnote,1A community of Gujarat
libtech_271_footnote,2S. P. Sinha (1864-1928); presided over Bombay session of the Indian National Congress in 1915
libtech_272_footnote,3Auspicious red powder
libtech_273_footnote,
libtech_274_footnote,
libtech_275_footnote,
libtech_276_footnote,
libtech_277_footnote,
libtech_278_footnote,
libtech_279_footnote,"2A bhakti cult; also a follower of it or devotee of Vishnu, one of the Hindu Trinity, and His incarnation, Krishna"
libtech_280_footnote,
libtech_281_footnote,"1Mark on the forehead, made with kumkum, sandal paste or saffron"
libtech_282_footnote,2Mathuradas Trikumdas
libtech_283_footnote,1A resolution advocating boycott of British goods was moved by G. V. Mavlankar on the third day of the Conference.
libtech_284_footnote,3A community in Gujarat
libtech_285_footnote,1Barrister; a public worker of Ahmedabad who had helped Gandhiji in establishing the Satyagraha Ashram in 1915
libtech_286_footnote,2A Congress leader of Karnatak
libtech_287_footnote,1The resolution was put to the vote and declared lost.
libtech_288_footnote,"2The text of the vow is in Gandhiji’s hand both in English and in Hindi. Below this appear the following signatures; in Sindhi, 1. Chimandas Isardas 2. Kundansing Gangasing Makhijani 3. Ramchand Tarachand Murjani 4. Pohumal Hassomal Butani 5. Hariram Mohandas Relwani 6. Alimchand Udharam Jiandani, in Gurumukhi, 7. Rukminibai."
libtech_289_footnote,"1 The partition of Bengal took place in 1905 and was annulled in December,"
libtech_290_footnote,"1They were published in Young India, 1-9-1920."
libtech_291_footnote,1A Danish missionary who came to India in 1916 and later joined Sabarmati Ashram; Gandhiji treated her as his daughter.
libtech_292_footnote,"1The Gujarat Political Conference held on August 27, 28 and 29"
libtech_293_footnote,"2 Madan Lal Dhingra, a Punjabi student who shot dead Sir Curzon Wyllie,"
libtech_294_footnote,"2The date given in the original is August 2, but Gandhiji was in Bombay on that date. He was on his way to Calcutta on September 2, reaching there on the 3rd."
libtech_295_footnote,3In Ireland
libtech_296_footnote,1This appeared in Young India with the additional caption : “Mr. Gandhi’s Resolution”.
libtech_297_footnote,1On non-co-operation
libtech_298_footnote,1C. R. Das (1870-1925); eminent lawyer and Congress leader; orator and author; elected president of the Congress in 1921
libtech_299_footnote,"3The original has “case”, evidently a slip."
libtech_300_footnote,"21852-1943; leading lawyer and active Congressman; presided over  the Nagpur Congress session, 1920"
libtech_301_footnote,1The source is damaged and some words are missing here.
libtech_302_footnote,4A member of the Danish Missionary Society in South India
libtech_303_footnote,1Thomas Woodrow Wilson (1856-1924); 28th President of the United States  of America
libtech_304_footnote,3Mahatma Munshiram (1856-1926); later known as Shraddhanand; nationalist leader of Arya Samaj who took prominent part in public activities in Delhi and the Punjab
libtech_305_footnote,"1The reference is to Alexander, who saved Gandhiji in this manner from an attack by the mob."
libtech_306_footnote,41890- ; Congress leader and freedom fighter; India’s first High Commissioner
libtech_307_footnote,"2Bipin Chandra Pal (1858-1932); educationist, journalist, orator and political leader of Bengal"
libtech_308_footnote,"1Vide “Some Illustrations”, 22-9-1920."
libtech_309_footnote,1A leading member of the Home Rule League
libtech_310_footnote,"2Lala Girdhari Lal; deputy chairman, Punjab Chamber of Commerce; managing director, Amritsar Flour and General Mills"
libtech_311_footnote,"1Vide “Terrorism in Fiji”, 22-9-1920."
libtech_312_footnote,5Mohammed Ali Jinnah (1876-1948); Muslim leader; founder and first Governor-General of Pakistan
libtech_313_footnote,"1The words that follow are from The Hindu, 13-9-1920."
libtech_314_footnote,"1This was in reply to the addressee’s letter of September 9, 1920."
libtech_315_footnote,2According to Benarsidas Chaturvedi this foreword was written during Gandhiji’s visit to Santiniketan after the Congress session at Calcutta in September 1920 .
libtech_316_footnote,"1Editor, Amrita Bazar Patrika, Calcutta"
libtech_317_footnote,2Gandhiji stayed at 	Shantiniketan from September 13 to 17.
libtech_318_footnote,1Repression
libtech_319_footnote,1This was written by Gandhiji for a proposed biography of C. F. Andrews by Benarsidas Chaturvedi.
libtech_320_footnote,"2Vide “Talk 	at Law College, Madras”, 22-8-1920."
libtech_321_footnote,1In reply to the 	addressee’s letter regarding suspension of practice by lawyers
libtech_322_footnote,"1This letter was in 	reply to the addressee’s letter of September 13, 1920."
libtech_323_footnote,1The year has been 	inferred from the contents of the letter.
libtech_324_footnote,"1This was in reply 	to Shaukat Ali’s telegram of September 21, 1920, from Bombay 	regarding the trial of the editor of Zamindar. 	It read : “Khilafat Lahore wires trial begins today, Section 124-A 	153-A Special Magistrate Maulana cheerful offence Hazro speeches. 	Zafar Ali Khan case fixed 27 Prosecution evidence about twenty 	witnesses including Pirgolra. Wire advice about Defence. Kindly wire 	Khilafat Lahore direct send me copy.”"
libtech_325_footnote,"1A Vedantic concept, seeking to explain phenomenal existence describing it as illusion"
libtech_326_footnote,3A vakil of the 	Patna High Court
libtech_327_footnote,"2One of the members 	of the Sub-Committee appointed by the Congress to revise the 	Congress constitution in December, 1919; vide 	“The Congress”, 	7-1-1920."
libtech_328_footnote,2The draft is in 	Gandhiji’s hand.
libtech_329_footnote,"3On 	non-co-operation; vide 	“The 	Non-co-operation Resolution”, 5-9-1920."
libtech_330_footnote,"1Of September 8, 1920"
libtech_331_footnote,"4Stating the objects 	of the Congress; vide 	“Congress 	Constitution Adopted at Nagpur Session”, December 1920."
libtech_332_footnote,2Store
libtech_333_footnote,3Vide the 	preceding item.
libtech_334_footnote,
libtech_335_footnote,"1Vide “Swadeshi”, 8-9-1920."
libtech_336_footnote,"1The People’s Famine Relief Committee, Puri"
libtech_337_footnote,2 1879-	; statesman and first Indian Governor-General
libtech_338_footnote,
