footnote_no,footnote
libtech_67_footnote,"3This should be 	Prabhu Singh; vide 	“Letter to Dadabhai 	Naoroji”, 8-10-1900"
libtech_68_footnote,4This is not available.
libtech_69_footnote,
libtech_70_footnote,"1On October 4, Gandhiji had wired the Private Secretary to the Governor of Madras to facilitate Esther Faering’s early departure for Ahmedabad."
libtech_71_footnote,"1On October 18, Gandhiji received a letter from the Registrar of the Bombay High Court as follows: “I am directed by the Hon’ble the Chief Justice to request you to attend His Lordship’s Chamber on Monday the 20th instant at 11 a.m. so that you may have opportunity of giving an explanation regarding the publication in Young India on the 6th August of a private letter addressed by Mr. Kennedy, District Judge of Ahmedabad, to the Registrar, Bombay High Court, together with certain comments thereon.” Gandhiji appears to have sent a telegraphic reply saying in substance that “he was unable to attend as he was going to the Punjab and asked whether an explanation in writing would do.” The actual text of the telegram is not available. The Registrar wrote in reply: “With reference to your telegram of the 20th instant, I am directed by the Hon’ble the Chief Justice to say that His Lordship does not want to interfere with your preparations for going to the Punjab. His Lordship is therefore willing, for the present, to receive a written explanation. The point I am directed to state is that the letter and the comments thereon were published without  the permission of this Court at a time when proceedings were pending in the court in connection with the said letter.” To this communication the above was Gandhiji’s rejoinder."
libtech_72_footnote,"1The Registrar replied on October 31 informing Gandhiji that the Chief Justice did not consider his explanation satisfactory, and forwarding the text of an apology to be submitted by Gandhiji; vide “Telegram to Registrar, High Court, Bombay,” 7-11-1919."
libtech_73_footnote,"2The letter appears to have been written after Gandhiji left Ahmedabad on his tour of the Punjab, soon after Esther Faering had arrived at the Ashram."
libtech_74_footnote,"1Presumably, this was the preceding item."
libtech_75_footnote,
libtech_76_footnote,1The reference 	apparently is to the 	reception accorded to 	Gandhiji on 	arrival  at Lahore.
libtech_77_footnote,"1Vidyagouri Nilkanth, a social worker"
libtech_78_footnote,2The year has been inferred from the contents. In 1919 Diwali fell on October
libtech_79_footnote,"1The original of this article appeared in two parts in Navajivan, 26-10-1919. The occasion was the new year’s day according to the Vikram Era."
libtech_80_footnote,1Gandhiji was 	expected to visit Amritsar on the afternoon of October 27. This 	teleprinter message was sent at 8 p.m.
libtech_81_footnote,"1 The Committee held its first sitting, however, on October 31 at Delhi."
libtech_82_footnote,"2Gandhiji’s 	interview with the Lt.-Governor mentioned in the last paragraph took 	place on this date. It was Monday, and some of the subsequent 	instalments in the series were also written on Mondays."
libtech_83_footnote,"1From the contents of the letter. Monday, during Gandhiji’s five-day stay at Lahore in October, 1919 was the 27th."
libtech_84_footnote,"2 C.R. Das and Madan Mohan Malaviya were, however, later permitted."
libtech_85_footnote,"1From the reference 	to the meeting with the Governor, which took place on October 27, 	1919. Gandhiji left Lahore for Delhi on October 28, a Tuesday."
libtech_86_footnote,1It is not known if Tagore sent this.
libtech_87_footnote,2Before the Punjab Disorders Inquiry Committee which was to start meeting form October 29
libtech_88_footnote,1The year has been 	inferred form  Gandhiji’s 	 meeting  the 	 Governor  in  Lahore.
libtech_89_footnote,"1A public meeting 	under Swami Shraddhanand’s chairmanship passed resolutions urging 	the Hunter Committee to allow representation of various interests 	before it through Counsel. It urged the release of principal 	leaders, undergoing imprisonment in the Punjab, for the duration of 	the Committee’s sittings, and the revision of sentences passed by 	the Punjab courts by two judges with power to admit fresh evidence 	where records were insufficient. Due to indisposition, the report 	stated, Gandhiji addressed the gathering seated."
libtech_90_footnote,"2For Gandhiji’s 	earlier telegram in this connection, vide 	“Telegram to P.S. 	to"
libtech_91_footnote,1In the Ashram
libtech_92_footnote,3Saraladevi Chowdharani
libtech_93_footnote,2Member of the 	Viceroy’s Executive Council
libtech_94_footnote,3On October 27
libtech_95_footnote,1Motilal Nehru
libtech_96_footnote,2C. R. Das who was 	one of the counsel to review the cases before the Punjab Committee
libtech_97_footnote,3The reference is to the Commission appointed by the Union Government to  go into the question of Asiatics trading and holding lands in South Africa.
libtech_98_footnote,1From the contents. 	Gandhiji had reached Delhi on Oct. 29. The Friday following was 	October 31.
libtech_99_footnote,"1This was published in several leading newspapers and also in  Young  India,"
libtech_100_footnote,1The year 	has been 	inferred from the 	contents. Gandhiji left 	Delhi for Lahore 	 on November 1.
libtech_101_footnote,"2It is not clear 	which the meetings referred to in the letter are, the date cannot 	therefore be fixed"
libtech_102_footnote,"3Heads of Vaishnava temples, here used in a special sense"
libtech_103_footnote,"1For the series of reports about Punjab, vide “Punjab Letter”, 27-10-1919, “Punjab Letter”, 3-11-1919. ; 17-11-1919, ; 25-11-1919, ; About 1-12-1919, ; 7-12- 1919, ; About 15-12-1919, ; 27-1-1920"
libtech_104_footnote,2This was published in several leading newspapers.
libtech_105_footnote,"1Vide Appendix “Rowlatt Petition”, 13-11-1919."
libtech_106_footnote,"1Worshippers of Vishnu, the Preserver in the Hindu Trinity"
libtech_107_footnote,"2Vide”Telegram to P.S. to Viceroy”, 3-10-1919"
libtech_108_footnote,2The deity in the Dakorji temple.
libtech_109_footnote,1Name of a community in Cutch. Its members used to attend the temple as volunteers to keep order.
libtech_110_footnote,"1Vide “Notes”, 5-10-1919."
libtech_111_footnote,2ibid
libtech_112_footnote,1Localities in Ahmedabad
libtech_113_footnote,2A community of tanners
libtech_114_footnote,3A community of shoe-makers
libtech_115_footnote,4Devotees
libtech_116_footnote,1Gandhiji uses the English word.
libtech_117_footnote,"1Rev. E. 	Stanley Jones, a 	Christian missionary, 	appears to have 	interviewed Gandhiji 	at Delhi 	prior to 	November 3, 	on which date he 	sent Gandhiji 	a copy 	of Moffatt’s 	translation of some 	verses from the 13th 	Chapter of 	1 Corinthians. 	The text 	of Gandhiji’s 	message is extracted 	from a letter 	dated November 7 in which 	Rev. Jones 	wrote to Gandhiji: “When I had a talk with you the other day and 	asked you what we might 	do to make 	Christianity naturalized 	and a 	part of 	the national 	life of 	India, you 	replied: [Here followed the message.] I would like to ask permission 	of you to use the above 	statements. I am sure 	they would be a means 	of blessing 	to us Christians 	to have this message from you, but I do not want to use it without your permission. ”"
libtech_118_footnote,2This should be 10
libtech_119_footnote,"1This is evidently Sir George Barnes’ report of the interview Gandhiji had had with him in connection with the South African Commission; vide “Letter to Sir George Barnes”, 7-11-1919."
libtech_120_footnote,"1The draft reply 	was scribbled on a letter dated October 29 from the addressee,  in 	which he 	had said that if 	they were permitted to 	buy yarn packed in 	boxes and 	get it woven, 	they could get yarn 	of excellent 	quality on order."
libtech_121_footnote,1No separate report of the speeches is available.
libtech_122_footnote,2November 3
libtech_123_footnote,"3Sight of a person, 	place or thing considered holy"
libtech_124_footnote,"1Year according to the Vikram era, corresponding to 1900 A .D."
libtech_125_footnote,
libtech_126_footnote,1The Tibbia College
libtech_127_footnote,"1This letter appears 	to have been written after Gandhiji’s visit to Amritsar in 	November, where the people greeted him with great affection."
libtech_128_footnote,"2The meeting was 	held at the house of Lala Girdhari Lal, a Congress leader of 	Amritsar."
libtech_129_footnote,"2From the contents. 	Gandhiji was in 	Lahore from 	November 5 	to November 	16 and then 	again from December 12 to 	December 22, 1919."
libtech_130_footnote,"1The letter ran as follows: “I am directed to acknowledge the receipt of your letter of the 22nd instant, and to inform you that the Hon’ble the Chief Justice regrets that he cannot regard your explanation as satisfactory. However, His Lordship is willing to concede that you were unaware that you were exceeding the privilege of a journalist provided that you publish in the next issue of Young India an apology in the accompanying form.”"
libtech_131_footnote,"1The year 	has been 	inferred form 	the contents. 	The letter 	appears to have 	been written 	about the 	same time as 	the letter 	to the 	addressee dated 	November 1, 	1919. The 	Friday following 	fell on November 7. 	Gandhiji’s notes 	on  Khilafat 	appeared in Navajivan, 	9-11-1919 and 	7-12-1919; vide 	“Notes”, Before 	12-11-1919 and 	“Punjab Letter”, 	About 1-12-1919."
libtech_132_footnote,"2Gandhiji sought Vallabhbhai Patel’s advice. On November 16, Mahadev Desai wired to Gandhiji at Lahore: “Saw Vallabhbhai. He thinks publication letter within rights. However case being subjudice clearly contempt of court.”"
libtech_133_footnote,"3Vide “Note of Interview on South Africa”, 3-11-1919."
libtech_134_footnote,"2Scheduled to be 	held form December 29, 1919 to January 1, 1920"
libtech_135_footnote,1The telegram is not available.
libtech_136_footnote,"1The report stated 	inter alia: 	“Some time ago the Congress Sub-committee requested the Government 	to concede three things in connection with the enquiry.” That 	Gandhiji wrote a letter on the above lines is indicated in the 	“Punjab Letter”, 17- 11-1919."
libtech_137_footnote,"1Vide also 	“Letter to Narahari Parikh”, After 25-1-1920"
libtech_138_footnote,2The report stated 	inter alia: 	“Some time ago the Congress Sub-committee
libtech_139_footnote,"1For this letter, vide Appendix “Letter fro Secretary, Hunter Committee, to Malaviya”, 19-11-1919."
libtech_140_footnote,3The reference 	is to the 	Commission of 	Enquiry appointed 	by the 	Union Government. Andrews 	had mentioned 	that it was 	to start 	its sittings 	about the middle 	of February 1920.
libtech_141_footnote,"1Young 	India prefaced 	authorized versions of 	Gandhiji’s and 	Andrews’ speeches as 	follows: “A 	most impressive and 	touching function was 	the meeting held 	at Lahore 	in the 	Bradlaugh Hall 	on the 	15th instant to 	bid farewell 	to Mr. 	Andrews who was leaving for South Africa Mr. Gandhi, on being called upon to propose"
libtech_142_footnote,"2For the Congress Sub-committee’s Statement in this regard, vide “Statement"
libtech_143_footnote,2Gandhiji then moved 	the following 	resolution: “This meeting of 	the citizens 	of Lahore hereby places 	on record 	its grateful 	appreciation of the 	very valuable services 	rendered to the Punjab in its hour of distress by Mr. C.F. Andrews 	and wishes him 	success in 	his humanitarian 	mission to South 	Africa.” C.R. 	Das supported 	the resolution.
libtech_144_footnote,1This should be 10.
libtech_145_footnote,1Spiritual counsel or advice
libtech_146_footnote,"1This read as 	follows: “I am instructed to inform you that Government has not 	 yet selected 	the witnesses 	to be cited 	by them 	before the 	coming Commission. Will 	you please 	consider this 	office Notice No. 	P.O.L.I., dated 	28th October 1919 as 	cancelled? I am sorry to have troubled you unnecessarily in the 	matter. If you desire to tender 	evidence, will you 	kindly apply to 	the Committee direct 	in the  manner  indicated 	in the Press Communique 	issued by it?”"
libtech_147_footnote,"2In his letter of 	November 17, Andrews had written: “I should propose to wait  for 	Shastri, explain, then, 	everything to 	him as 	far as 	I could 	and go 	to England to 	report there and then come back to you here as soon as possible.”"
libtech_148_footnote,"2Gandhiji left 	Gujranwala for Delhi on this date and arrived in Lahore on November 	25, which was a Tuesday."
libtech_149_footnote,"1Editor of The Indian Sociologist; vide “An Indian Philanthropist”,  3-6-1905"
libtech_150_footnote,"2Gandhiji presided 	over the joint 	session of   the 	  conference,   attended 	  by"
libtech_151_footnote,1He was later 	released in 1920.
libtech_152_footnote,"2What follows is the 	English report of the speech found in Young 	India,"
libtech_153_footnote,3Hakim Ajmal Khan
libtech_154_footnote,1 Gandhiji was asked to speak on the resolution calling for boycott of British
libtech_155_footnote,"2St. Matthew, V, 45, 48."
libtech_156_footnote,1This called upon the people not to participate in the Peace Celebrations.
libtech_157_footnote,"1At the conclusion 	of the  address,  the  following  resolution  was  adopted: “That 	this meeting of Muslim 	  and   non-Muslim 	  representatives   of India"
libtech_158_footnote,1The Gujarati version has “who loved Indians”.
libtech_159_footnote,1In December 1913
libtech_160_footnote,"2Sunderji Govindji 	Desai, the addressee’s 	elder brother, died 	 sometime  between November 8 and November 22, 1919. This letter was written soon after."
libtech_161_footnote,"1Two Indians 	were beaten 	by Marsden, 	the Sub-Divisional 	Officer, at Kasur 	for displaying 	Khilafat notices. Marsden later 	realized that 	the notices 	were quite 	inoffensive. He 	apologized and 	paid Rs. 10/- to one 	of the 	injured as 	compensation. Gandhiji 	discussed the incident 	with Marsden 	and declared 	at the 	meeting that 	the officer had apologized in a “handsome manner” for the error committed by him."
libtech_162_footnote,"1The letter is most 	likely to have been written in November 1919 about the time 	Gandhiji’s article on Fiji appeared in the Navajivan 	( vide 	“Fiji”, 	9-11-1919), wherein he says “fresh news has arrived removing our 	fear of the prolongation of this slavery,” namely, the system of 	indenture."
libtech_163_footnote,"2Totaram Sanadhya, 	who had lived twenty-one years in Fiji and written a book on his 	life there"
libtech_164_footnote,"1Gandhiji visited Kasur and the other places mentioned in the letter on November 26, 1919. Probably he wrote this letter on the Monday of the following week, which fell on this date."
libtech_165_footnote,2Member of the Legislative Council of the United Provinces; one of the three Indian members of the Hunter Committee.
libtech_166_footnote,1Dr. Choithram Gidwani
libtech_167_footnote,"1Vide “Telegram to Maharaja of Kasimbazar”, 4-3-1917."
libtech_168_footnote,"1From the reference to the letter reaching its destination on the 17th and from ‘Monday’ and ‘Lahore’ in the dateline. 15th December, 1919 was a Monday and Gandhiji was in Lahore. This date is further confirmed by reference to Gandhiji’s reaching Ahmedabad by the 1st of the following month. He reached Ahmedabad from Lahore on January 4, 1920."
libtech_169_footnote,"1The year and month 	are from the postmark, and Magsar 	Sud 14  corresponded  	to December 	6 in 1919."
libtech_170_footnote,1The date has been 	inferred from the fact that the letter was received by the addressee 	on December 10.
libtech_171_footnote,2Gandhiji gives the 	names in English
libtech_172_footnote,3ibid
libtech_173_footnote,"1The Government of India Act, 1919, embodying the Montagu-Chelmsford proposals for constitutional reforms"
libtech_174_footnote,"1From the reference 	to Harilal being with Gandhiji, it appears the letter was written on 	the Wednesday following December 7. Vide 	“Letter to Maganlal 	Gandhi”, 7-12-1919."
libtech_175_footnote,1A page is missing here.
libtech_176_footnote,2Vide “The Congress-League Scheme”.
libtech_177_footnote,"1From the 	post-script to this letter, it seems likely that it was written on 	the same day as the letter to Maganlal Gandhi; vide 	the preceding item."
libtech_178_footnote,"1This was published also in Young India, 10-3-1920."
libtech_179_footnote,2Member of 	the Legislative 	Council of 	the United 	Provinces; one 	of the 	three Indian members of 	the Hunter Committee.
libtech_180_footnote,"3The reference is to the several deputations which visited Britain to represent the reactions of different schools of political thought to the Government of India Bill, which was introduced in the House of Commons in July, 1919. These were: the Congress deputation, among whose members were Vithalbhai Patel, Lokamanya Tilak, B.C. Pal and V.P. Madhava Rao, the Moderate deputation, the Justice Party deputation and two Home Rule deputations representing the division of opinion in the All-India Home Rule League."
libtech_181_footnote,"1Before however this letter reached the Registrar, he had, on the same day,   “ suo moto applied for a rule nisi calling upon Messrs Gandhi and Desai to show cause why they should not be committed or otherwise dealt with according to law for contempt of court in respect of the publication of the said letter”. The application was granted by Justices Shah and Crump on that day, but the rule itself was not actually issued till December 19."
libtech_182_footnote,"1Bhagavad Gita, IV, 40"
libtech_183_footnote,"2Abbas Tayabji, Gandhiji’s friend and lieutenant in the earlier civil disobedience campaigns in India"
libtech_184_footnote,"1Vide “Swaraj in Swadeshi”, 10-12-1919."
libtech_185_footnote,
libtech_186_footnote,"1Vide “Swaraj in Swadeshi”, 10-12-1919."
libtech_187_footnote,"1From the reference 	to the letter reaching its destination on the 17th and from ‘Monday’ 	and ‘Lahore’ in the dateline. 15th December, 1919 was a Monday 	and Gandhiji was in Lahore. This date is further confirmed by 	reference to Gandhiji’s reaching Ahmedabad by the 1st of the 	following month. He reached Ahmedabad from Lahore on January 4, 	1920."
libtech_188_footnote,"2For Gandhiji’s statement to the Disorders Inquiry Committee,"
libtech_189_footnote,1Vaishnava temples
libtech_190_footnote,2The letter was 	evidently written on the Sunday preceding the Congress session.
libtech_191_footnote,4Gandhiji uses the 	Latin term.
libtech_192_footnote,"1Sir Charles James Lyall (1845-1920); English orientalist; served in Bengal Civil Service, Chief Commissioner of Central Provinces,  1895-98;  Secretary, Judicial and Public Department, India Office, 1898-1910"
libtech_193_footnote,"1Dr. Mukund R. Jayakar; Barrister; Member, Bombay Legislative Council; worked with Gandhiji in 1919 on Congress inquiry into Punjab repression; Federal Court Judge, 1937-9; Vice-Chancellor, Poona University"
libtech_194_footnote,"3Gandhiji’s visit 	to Delhi, referred to in the letter, took place on December"
libtech_195_footnote,"1This was Gandhiji’s 	explanatory note 	with reference to  the  	following message 	received from C.F. 	Andrews, from Nairobi: 	“The East African 	Indian  situation 	is most 	critically dangerous 	because a 	united attempt is 	being made 	by European 	Associations to close 	the door 	against future immigration 	and to stop 	Indian franchise. 	The chief 	reason is stated 	to be that 	through the 	Indian contact depravity 	is the result, 	but advance under 	Christian Western 	civilization. The 	Government Economic 	Commission report recently published takes the 	same attitude 	mentioning specifically 	the Indian 	moral depravity and 	approving the 	South African 	exclusion policy. 	Intense indignation 	was expressed here by the 	local Indian Congress gathering which 	was remarkable 	for its weight 	and numbers. 	I have 	decided, on 	urgent request, to 	stay till January 	here. The Congress 	Committee decided on my 	suggestion to 	abandon the 	claim for 	preferential treatment in 	German East Africa 	while demanding 	complete continuance of 	all existing 	rights. Circulate and 	explain the situation.” 	The statement 	appears to have 	been released generally 	to the 	Press as 	an Associated 	Press message and was 	published in 	several newspapers. The 	text of 	the cable 	quoted here has verbal 	variations from that quoted by 	Gandhiji in 	the following item."
libtech_196_footnote,"1From the reference to the article “Indians Abroad”, published in Young India,"
libtech_197_footnote,2Gandhiji was reported to have made the speech seated because  of indisposition.
libtech_198_footnote,"1Vide Appendix “General Smuts’ Reply to Deputation”, 24-12-1919"
libtech_199_footnote,1It is not clear 	whether this formed part of a letter or other writing. It was 	written at the back of “Letter to Sir George Barnes”; vide 	the preceding item. 	The reference to Shastri is to V.S. Srinivasa Sastri.
libtech_200_footnote,"1The year has been 	inferred from the contents. Monday prior to December 29, 1919, when 	the Congress session was scheduled to begin, was December 22."
libtech_201_footnote,"1Held under the auspices of the Bombay Humanitarian League, it drew such a vast concourse of people that it was difficult to address them. After the resolution had been adopted, Gandhiji spoke briefly."
libtech_202_footnote,"1The Indian National Congress held its session at Amritsar during December 27, 1919 and January 1, 1920. Gandhiji first spoke in Hindi."
libtech_203_footnote,"1Perhaps, this should be ‘intervene’."
libtech_204_footnote,"1The resolution was seconded by Nadirshah Cama from South Africa and supported by K. Natarajan, editor of The Indian Social Reformer, and others."
libtech_205_footnote,"1From the reference 	to Gandhiji’s talk with the judges, presumably of the Hunter 	Committee; also from the reference to Gandhiji’s reaching 	Ahmedabad on Sunday. Gandhiji reached Ahmedabad on January 4, 1920, 	which was a Sunday and the Wednesday preceding this date fell on 	December 31, 1919."
libtech_206_footnote,"2This was published in The Indian Review, January 1920. Verbal discrepancies in this version, extracted from the Congress Report, have been corrected in the light of the text in the Review."
libtech_207_footnote,3This was on Indian settlers in South Africa. The second part of the resolution dealt with conditions in East Africa.
libtech_208_footnote,"4According to reports in The Leader, The Tribuns and New India, Gandhiji"
