footnote_no,footnote
libtech_45_footnote,2Dudhabhai’s daughter adopted by Gandhiji
libtech_46_footnote,
libtech_47_footnote,1Gangabehn Vaidya
libtech_48_footnote,"2Literally, ‘at 	the lotus feet’"
libtech_49_footnote,"1Vide also 	“Notes” sub-title A Cry in The Wilderness”, 14-5-1931"
libtech_50_footnote,1The source has “Would you not coincide”.
libtech_51_footnote,2Given to an Indian 	film company first in Hindi and then in English
libtech_52_footnote,"1Vide “An Englishman’s Dilemma”, 16-4-1931"
libtech_53_footnote,"1Wife of Pannalal 	Jhaveri, manager of the dairy in the Ashram"
libtech_54_footnote,1It was given in 	Hindi when the brother of the Kind of Bhutan presented Gandhiji with 	two small boxes of gold and silver and a few pieces of hand-woven 	cloth.
libtech_55_footnote,1In reply 	to the 	addressee’s telegram 	which read : “Sorry 	nothing can be 	done in the matter. Behaviour of people even after negotiations most harassing.”
libtech_56_footnote,1Revenue 	Commissioner of Udaipur State
libtech_57_footnote,1A form of greeting 	used between Gandhiji and the addressee whenever they met or wrote 	to each other
libtech_58_footnote,2Vide the 	preceding item
libtech_59_footnote,1Maganti Bapi Needu; 	vide the 	following item.
libtech_60_footnote,"2Needu’s wife who 	had died in 1927; vide 	“A Good Servant 	Fone”, 27-10-1927"
libtech_61_footnote,1Names of certain 	beckward communities in Gujarat
libtech_62_footnote,"2Vide “Speech 	at Public Meeting, Vadtal”, 19-1-1921"
libtech_63_footnote,"3Vide “Letter 	to Haribhau Upadhyaya”, 2-5-1931"
libtech_64_footnote,1A Scheduled Tribe in Gujarat
libtech_65_footnote,"1A similar note also appeared in Navajivan, 3-5-1931"
libtech_66_footnote,1The paragraph that follows is from Navajivan.
libtech_67_footnote,"1A similar article also appeared in Navajivan, 3-5-1931 under the heading “Why Did Not Their Blood Boil?”"
libtech_68_footnote,2Only extracts are reproduced here.
libtech_69_footnote,"1Navajivan, 3-5-1931; also published an article on the same subject, under the title “A House Divided Cannot Stand”."
libtech_70_footnote,2Not reproduced here
libtech_71_footnote,"2Vide “Foreign 	Missionaries”, 23-4-1931"
libtech_72_footnote,1Of which only 	excerpts have been reproduced here.
libtech_73_footnote,"1Vide “Letter 	from H. W. Emerson”, 30-4-1931"
libtech_74_footnote,"1Which had been forfeited during the Civil Disobedience Movement of 1930 for non-payment of security under an ordinance of 27th April, reviving the powers of the Press Act of 1910. Vide also “Letter to H. W. Emerson”, 2-6-1931."
libtech_75_footnote,"2Vide “Letter 	to R. M. Maxwell”, 22-4-1931"
libtech_76_footnote,"1In his reply dated May 13, Maxwell stated : “You have suggested that the word “returned” in clause 16(a) of the Agreement should be interpreted to mean “taken back to the place where the property was seized”. In the absence, however, of any such explana-tion in the terms of the Settlement itself, the Government are unable to attach to the word in question any but its ordinary meaning, viz., “given back”, and, while they are ready at any time to carry out the agreement in this sense, they do not feel justified in throwing On the taxpayers the expense of transporting the articles from the places where they now are. I am to say that your further contention that the Government are responsible for delivering such articles in the same condition in which they were seized, does not appear to be warranted by anything in the terms of the Settlement. On the contrary clause 16(c) of the Settlement expressly says that “compensation will not be given for deterioration”. I am to add that under section 4(3) of Ordinance IX of 1930 even property seized but not forfeited may be used in such manner as the Magistrate may direct. The motor-car and cycle now in question were, however, actually forfeited and had they been sold or destroyed, the original owners would have had no further claim to them, since clause 16(a) of the Settlement agrees to the return of seized moveable property only if it is still in the possession of Government. I am therefore to express the hope that you will now make arrangements to take delivery of these forfeited articles without more delay, since it will not be possible for Government to be responsible for their custody indefinitely if those interested do not choose to avail themselves of clause 16(a) of the Settlement."
libtech_77_footnote,2Grandson (daughter’s son) of Lokamanya Tilak
libtech_78_footnote,1Responsivists and 	Non-co-operationists
libtech_79_footnote,"1Vide 	“Anglo-Indians”, 	14-5-1931"
libtech_80_footnote,"1From Vatan G. 	Gidwani, President, 	District  Congress  	Committee, Mirpurkhas 	(Sind). He had 	mentioned that one 	Thakurdas, who 	had styled himself as 	Secretary of the 	Congress Committee, was 	inciting cloth merchants 	to revolt 	against the Congress 	decision to boycott 	foreign cloth."
libtech_81_footnote,"2Acting Chairman, 	Master Cotton Spinners and Manufacturers’ Association"
libtech_82_footnote,1This read : “Garda complains harassment since Agreement. On twenty- seventh his men abused while taking cotton vakharias gin. On tweny-eighth Babla people scared away labourers threatened to burn huts and inmates. On twenty-ninth stones thrown from back of his bungalow Navsari same time lorry full of men threw stones from front proving concerted action. His son jeered hooted at  Sabsorn  showing militant attitude. Wiring Garda to send further specific instances. Earnestly request that if allegations true such harassment should immediately stop. Letter follows.”
libtech_83_footnote,2From the reference in the last paragraph to his forthcoming visit to Simla
libtech_84_footnote,1Omission as in the source
libtech_85_footnote,"3Purushottam D. Saraiya, addressee’s grandson"
libtech_86_footnote,"1Vide “Letter to Dr. Syed Mahmud”, 4-5-1931"
libtech_87_footnote,"2Rukmini, Maganlal 	Gandhi’s daughter"
libtech_88_footnote,"1Vide “Resolution 	on Bhagat Singh and Comrades”, 29-3-1931"
libtech_89_footnote,1Physician 	practising the Ayurvedic system of medicine
libtech_90_footnote,1Dudabhai M. Dafda
libtech_91_footnote,"2Lakshmidas P. Asar. 	The marriage of Lakshmi and Marutidas, a South Indian orphan boy, 	took place on March 14, 1933; vide 	also “Message on 	Wedding of Lakshmi And Maruti”, 8-3-1933"
libtech_92_footnote,"1Manu Damodar 	Saraiya, Gangabehn 	Vaidya’s grandson; 	 vide  also 	 “Statement to 	T. B. Sapru and 	M. R. Jayakar”, 5-9-1930."
libtech_93_footnote,"2The sixth Karnatak 	Provincial Conference commenced on May 26, 1931 at"
libtech_94_footnote,"3Benarsilal Bazaj, 	Rukmini’s husband"
libtech_95_footnote,"1Vide “Telegram 	to Sir Cowasji Jehangir”, 6-5-1931"
libtech_96_footnote,"1Vide also 	“Danger Looming”, 14-5-1931"
libtech_97_footnote,2The report was 	published on this date.
libtech_98_footnote,1Not translated here
libtech_99_footnote,"2The source consistently has “Thakars”, which is evidently a misprint."
libtech_100_footnote,"1Vide “Speech at Bochasan”, 6-5-1931"
libtech_101_footnote,"2The letter is not translated here. It denied the accusation in Gandhiji’s note on “Women Volunteers and Khadi”, 26-4-1931"
libtech_102_footnote,
libtech_103_footnote,1The letter is not translated here. It had described how voters wore borrowed khadi clothes at the time of elections.
libtech_104_footnote,1A seventeenth-eighteenth-century Gujarati poet
libtech_105_footnote,"2Vide also “Letter to Boyd Tucker”, 5-5-1931."
libtech_106_footnote,1The letters are not translated here.
libtech_107_footnote,1The letters are not translated here.
libtech_108_footnote,"2Vide “Resolution on Fundamental Rights and Economic Changes”,"
libtech_109_footnote,"1From the 	reference to 	Gandhiji taking 	Purushottam with him, most probably 	to Simla"
libtech_110_footnote,
libtech_111_footnote,1On May 10 and 11. The Nawab of Bhopal had invited the leaders of the All- India Nationalist Muslim Party and the All-India Muslim Conference to work out an agreed formula on the question of electorates.
libtech_112_footnote,1Of which only extracts are reproduced here
libtech_113_footnote,"2Judge Henry Neil, 	founder of the Centenarian Club"
libtech_114_footnote,"1Vide also “Messagge to Hindustani Seva Dal”, 9-5-1931"
libtech_115_footnote,"1Not reproduced here. The correspondent had complained that the old love for foreign cloth was still alive and blamed Gandhiji for having a soft corner for the mill- owners. Vide also “Foreign Cloth and Other British Goods”, 23-4-1931"
libtech_116_footnote,1The letter is not reproduced here. The correspondent wanted to know what the position of the Anglo-Indian community would be under the new constitution for India.
libtech_117_footnote,
libtech_118_footnote,1Of which only extracts are reproduced above
libtech_119_footnote,"1Vide “Persons who Accompanied Gandhiji on the Dandi March”, 12-3-1930“Letter to Malcolm Hailey”, 23-5-1931"
libtech_120_footnote,1Only extracts are reproduced here.
libtech_121_footnote,1The report is not reproduced here. It described how a Negro was lynched.
libtech_122_footnote,"1The addressee had 	written : “If only you make it known to the Muslims that you would 	accept the other thirteen points of Mr. Jinnah, if separate 	electorates are given up, I assure you the Muslims would adopt a 	more accommodating attitude and agree to joint electorates. ”"
libtech_123_footnote,"1Vide “Letter to Haribhau Upadhyaya”, 6-5-1931."
libtech_124_footnote,1Volunteer
libtech_125_footnote,"2Literally, “monkey-army”—name given to  volunteer  bands  of  children during the Civil Disobedience Movement."
libtech_126_footnote,1Reported from London on this date
libtech_127_footnote,"1For the report of the interview with H. W. Emerson, vide “Note by H. W. Emberson on Interview Between Himeself and Gandhiji”, 18-5-1931"
libtech_128_footnote,"1Between Subhas 	Chandra Bose and J. M. Sen Gupta over the affairs of Bengal 	Provincial Congress Committee; vide 	footnote to “Telegram 	to J. M. Sen Gupta”,"
libtech_129_footnote,2Ibid
libtech_130_footnote,"1Vide “Speech 	at Prayer Meeting, Sabarmati Ashram”, 11-3-1930"
libtech_131_footnote,3The addressee had 	written : “I would like to be of service to your campaign for 	freedom. Especially if you should come here.”
libtech_132_footnote,1The letter is not translated here. It had complained that the people continued to be ignorant in spite of a year of struggle.
libtech_133_footnote,1These excerpts are not translated here.
libtech_134_footnote,1The original Gujarati of this was published in Navajivan  on May 17. This is a translation by Pyarelal.
libtech_135_footnote,1Emigration enjoined on Muslims when faced with religious persecution
libtech_136_footnote,1What follows is from The Statesman.
libtech_137_footnote,"2Vide “A Woman’s Sacrifice”, 21-5-1931"
libtech_138_footnote,3 Ibid
libtech_139_footnote,"1Vide also “Letter to Jamnalal Bajaj”, 8-5-1931"
libtech_140_footnote,1In reply to the 	addressee’s telegram which read : “Harassment peasants Valod 	Mahal continues. Pending cases not withdrawn still. Confiscated 	lands not returned in spite offer current year revenue. Yesterday 	police posted several places prevent peasants entering their fields. 	Wire programme.”
libtech_141_footnote,"4Vide “A Twentieth Century Sati (?)”, 21-5-1931."
libtech_142_footnote,1A bill of exchange 	or draft
libtech_143_footnote,"1In reply to the 	addressee’s telegram in which he had described how in Mirpurkhas 	seals had been broken and fresh foreign cloth had been 	surreptitiously introduced and had asked for telegraphic 	instructions whether “under above circumstances original shops may 	be picketed also if picketing permissible for recovery fines”. 	Vide also 	“Letter to Jairamdas Doulatram”, 7-5-1931"
libtech_144_footnote,1The name of the 	addressee is supplied from the G. N. register.
libtech_145_footnote,5The letter is not translated here. It had described and justified the action of the woman who had burnt herself on the pyre of her husband.
libtech_146_footnote,"1The addressee 	had written 	to Gandhiji 	for “directions 	as to the best 	course the poor 	Bengali merechants 	should adopt in 	their utter helplessness 	so far 	as their 	position is 	concerned in 	relation to the ensuring 	Indian Constitutional 	Reform measures, 	Franchise Committee and 	the Second Round Table 	Conference. . . .”  He 	felt that “the absence 	of a 	competent representative 	from Bengal. 	. . has 	put the Bengali 	mercantile community in a 	sad plight. ”"
libtech_147_footnote,"1The addressee had 	passed on to Gandhiji the information received from the manager of 	Peshawar Khadi Bhandar that in 1930 the Government had confiscated 	all the goods, cash registers and cash box containing Rs. 198 and 	personal effects of the manager and that even after the Settlement 	only onefourth of the goods and the broken cash box had been 	returned. He had requested Gandhiji to take up this matter with 	Emerson."
libtech_148_footnote,"2According to Mahadev Desai, Gandhiji wrote this message “last Monday”. May 18 was a Monday."
libtech_149_footnote,"1Vide also 	“Notes”, sub-title A Cry in the Wilderness”, 14-5-1931"
libtech_150_footnote,"2Professor of 	Education and Psychology, State College, Pennsylvannia,"
libtech_151_footnote,"3The year is 	inferred from the contents of the addressee’s letter in which he 	had written: “What America may mean to the coming negotiations 	between you and the British Premier will be understood by you only 	when you will come to this country. The importance of America can be 	judged from the fact that all the biggest guns of the 	British—Churchill, Baldwin and a host of lesser figures will be 	coming to this country next fall to speak on India. For the success 	of your negotiations—for the"
libtech_152_footnote,
libtech_153_footnote,
libtech_154_footnote,"1On May 16, 1931; 	vide, 	“Is It Crumbling ?”, 9-7-1931."
libtech_155_footnote,1This was added on 	May 19.
libtech_156_footnote,2The year is 	inferred from the addressee’s letter which is dated 15-5-1931.
libtech_157_footnote,"2President, Congress 	Committee, Multan city"
libtech_158_footnote,"1Vide “My Notes”, sub-title To Workers"
libtech_159_footnote,"1Vide “Salt”, 28-5-1931"
libtech_160_footnote,"2Vide “Christian 	Missions”, 28-5-1931"
libtech_161_footnote,"1Only extracts are reproduced here. Concerning a doubt raised as to the authenticity of the letter, vide “Letter to Satis Chandra Das Gupta”, 2-6-1931"
libtech_162_footnote,"1Vide “Letter to Bhupendra Narayan Sen”, 17-5-1931."
libtech_163_footnote,"3The addressee 	had enclosed 	for Gandhiji’s 	perusal his articles 	published in The 	Tribune on 	the separation 	of Burma, 	Dismemberment of 	the Punjab, 	and the 	Minority or 	Communal Problem. He 	had written. 	“It is 	my conviction that 	the communal 	problem in the 	Punjab and 	Bengal will 	never be solved 	unless effective majority 	is assured 	to the 	Muslims in 	these two 	provinces. It 	would be 	better under 	the circumstances 	to constitute 	Chittagong, Dacca, and 	Rajshahi Divisions 	of Bengal 	in to a 	separate province. In 	that ase 	Muslims will 	be about 	70% in 	East Bengal, 	and Hindus 	will predominate in West 	Bengal. Similarly if 	Ambala Division is separated 	from the Punjab, 	the Muslims 	population in the 	rest of 	the Punjab 	would be raised 	from 56% to 	65%. If 	the Muslims 	got effective 	majority in 	the newly 	constituted provinces of 	Punjab and 	East Bengal, I 	am sure they will 	have no difficulty in 	accepting joint electrorates.”"
libtech_164_footnote,"1From the Hindu, 	21-5-1931"
libtech_165_footnote,"1The telegram was 	quoted by the addressee in his telegram of May 22, 1931 to the 	Secretary of State for India."
libtech_166_footnote,"2Vide “Sir 	Malcolm Hailey’s Note on discussions with Gandhiji”, 20-5-1931"
libtech_167_footnote,3The addressee had 	informed Gandhiji about the continued in carceration of Lok Nath of 	Multan who had refused to give a bond of good behaviour while Sham 	Dass convicted in an identical case had been released after the 	Settlement.
libtech_168_footnote,"1The other 	delegates, including the princes, had agreed to sail on 13-6-1931."
libtech_169_footnote,"2Vide also “Notes” sub-title Remoured American Visit”, 14-5-1931"
libtech_170_footnote,3Peasants
libtech_171_footnote,"1This was 	 in  reply 	to  a 	 joint cable from 	V.S.S. Sastri, C.F. 	Andrews and"
libtech_172_footnote,2Foreign
libtech_173_footnote,"3From the Hindustan Times, 25-5-1931"
libtech_174_footnote,1Vide the 	following item.
libtech_175_footnote,2Omission as in the 	source
libtech_176_footnote,2Telegraphic address 	of H.S.L. Polak
libtech_177_footnote,"1A slip for ‘twelve’; vide “A Correction”,11-6-1931"
libtech_178_footnote,"1In his reply dated 29-5-1931, Hailey confirmed these facts and regretted the inconvenience caused by his wrong report."
libtech_179_footnote,"2For the addressee’s 	reply, vide “Letter 	from Sir Malcolm Hailey”, 23-5-1931"
libtech_180_footnote,"1Vide “Speech at Benares Hindu University”, 6-2-1916"
libtech_181_footnote,1Squatting and fasting for the redress of a grievance
libtech_182_footnote,2ibid
libtech_183_footnote,1Thin variety of plain muslim
libtech_184_footnote,2Extracted from Mahadev Desai’s “Weekly Letter”
libtech_185_footnote,"1Vide also 	“Letter to H. W. Emerson”, 19-5-1931"
libtech_186_footnote,1A book-seller who 	was murdered in Calcutta on 7-5-1931 for selling the book Prachin 	Kahani.
libtech_187_footnote,"1Vide also 	“Letter to Captain Barnes”, 19-6-1931."
libtech_188_footnote,"2Vide “Cable to v. S. Srinivasa Sastri”, 23-5-1931"
libtech_189_footnote,2This should perhaps be 3.
libtech_190_footnote,"1Editorial 	Secretary, the Methodist Episcopal Church, Calcutta"
libtech_191_footnote,1A town in West 	Punjab (Pakistan)
libtech_192_footnote,2The letter is not translated here. It reported various ways in which foreign cloth was passed off as Indian cloth.
libtech_193_footnote,3Not translated here. It described the simplicity of women in a particular household.
libtech_194_footnote,"2In which Duni Chand 	had stated “. . . I proceeded to Ludhiana on the afternoon of 18th 	May, 1931, to enquire into the happenings of the 16th May which had 	been reported to you at Kalka, . . . I am sorry to say that most of 	the officials at Ludhiana probably consider the Irwin-Gandhi 	Settlement as a scrap of paper. . . In my opinion there should be an 	independent enquiry by the representatives of the Government and the 	public not only into the happenings at Ludhiana but also into the 	general policy of the local authorities that has been hitherto 	pursued. . .”"
libtech_195_footnote,1J. N. Sahni of The 	Hindustan Times
libtech_196_footnote,2This line is in 	Gandhiji’s hand.
libtech_197_footnote,1In reply to the 	addressee’s letter in which he had mentioned certain specific 	complaints of Sardar Garda and pleaded with Gandhiji that “all 	kind of harassment shall immediately stop . . . ”
libtech_198_footnote,2In reply to the 	addressee’s telegram which read : “Of Vizagapatam Agency State 	prisoners in Rajahmundry jail Narasinha Sahu released rearrested 	interned Bimlipatam Agency Regulation.”
libtech_199_footnote,1Miss. Contractor who had foreign and country liquor shops at Thana and Ghatkopar.
libtech_200_footnote,"2Vide “Letter 	to J. N. Sahni”, 24-5-1931"
libtech_201_footnote,3The draft of letter 	to Lady Willingdon is in English.
libtech_202_footnote,"1Vide also “Letter to Framroze B. Garda”, 6-5-1931"
libtech_203_footnote,4Wife of Sir 	Girijaprasad Chinubhai
libtech_204_footnote,2Vide the 	following item.
libtech_205_footnote,"1Vide “Telegram to Secretary, Congress Committee Chittagong”, 21-5-1931"
libtech_206_footnote,"2Vide “Letter to Secretary, Congress Committee Chittagong”, 21-5-1931"
libtech_207_footnote,1Vide the preceding item.
libtech_208_footnote,
libtech_209_footnote,"1Vide “Cable to V. S. Srinivasa Sastri”, 23-5-1931"
libtech_210_footnote,"1Vide “National 	Universities”, 18-6-1931."
libtech_211_footnote,2Maharashtrian 	saint-poet
libtech_212_footnote,"1Pardeshi Kapadni Same Harifai Kem Karvi, a Gujarati translation by the author of his English work; vide “Preface to “Pardeshi Kapadni Same Harifai Kem Karavi” “, 25-2-1931"
libtech_213_footnote,"2From the contents; 	vide “Letter 	to Mangala S. Patel”, 29-5-1931."
libtech_214_footnote,"1From the reference 	to the discourse on the swadeshi vow, despatched on May 28; vide 	“Letter to Narandas 	Gandhi”,29-5-1931"
libtech_215_footnote,1Vide “To the Kisans of the U. P. 23-5-1931
libtech_216_footnote,
libtech_217_footnote,1A leading nationalist Muslim who died on May 23
libtech_218_footnote,
libtech_219_footnote,1Only extracts are reproduced here.
libtech_220_footnote,"1Jamnalal Bajaj, 	according to Bapuna 	Patro—10: Shri Prabhavatibehnne"
libtech_221_footnote,"1Vide “The 	Law of Swadeshi”, 18-6-1931"
libtech_222_footnote,"2The addressee’s telegram, to which this is a reply is dated May 30."
libtech_223_footnote,"3For Gandhiji’s 	references to Ramdas Swami’s stanzas on the importance of good 	handwriting, vide 	“Letter to 	Hari-Ichchha Desai”, 10-8-1930 and “Letter to Vinodbala”, 	27-9-1930"
libtech_224_footnote,"1Das Bodha, XIX. 	1"
libtech_225_footnote,
libtech_226_footnote,1Omission as in the 	source
libtech_227_footnote,2Violation of dharma
libtech_228_footnote,1A town in 	Saurashtra
libtech_229_footnote,"1Vide “Cable 	to V. S. Srinivasa Sastri”, 23-5-1931"
libtech_230_footnote,1Correspondent of Chicago Tribune
libtech_231_footnote,1III. 35
libtech_232_footnote,"3The Gujarati original of this appeared in Navajivan, 31-5-1931. This is a translation by Pyarelal."
libtech_233_footnote,2A woman volunteer
libtech_234_footnote,"1Literally, those who regard the sky as their garment"
libtech_235_footnote,1Lay followers of Jainism
libtech_236_footnote,1Not  translated here
libtech_237_footnote,3III. 22-24
libtech_238_footnote,1This was written in reply to a correspondent who had observed that picketing was going to prove infructuous from the practical point of view.
libtech_239_footnote,"1This was in reply to a question whether, during the Truce period, since women were assigned the work of boycott of foreign cloth and prohibition of liquor, men were expected to do any other work besides producing khadi."
libtech_240_footnote,3This was in reply to a question how to satisfy a customer who insisted on a particular kind of khadi only.
libtech_241_footnote,1This was in reply to the question whether customers could be asked to abstain totally from buying cloth from shops which sold both foreign and Indian cloth.
libtech_242_footnote,1The addressee had 	asked Gandhiji’s permission to use his photo as their trade mark 	for roofing tiles.
libtech_243_footnote,1The source has “easy minded”.
libtech_244_footnote,"1From the contents. 	Gandhiji was in Simla in May, July and August in 1931;"
libtech_245_footnote,1Which read : 	“Quarrel between Hindus Muslims over Gandhi Seva Samiti signboard. 	Muslims refuse taking procession under it although board too high 	for interference with procession. . . Hindus refuse removing it even 	for few hours. . . panic all city . . .”
libtech_246_footnote,"1For Gandhiji’s 	earlier letter on the subject, vide 	“Letter to R. M. 	Maxwell”, 7-5-1931"
libtech_247_footnote,1Addressee’s son; 	he had died in 1928.
libtech_248_footnote,"1Vide “In 	1828”, 21-5-1931"
libtech_249_footnote,"1Vide “Letter to Cowasji Jehangir”, 26-5-1931"
libtech_250_footnote,"2Vide “Letter 	to Salvation Army, Bombay 14-6-1931"
libtech_251_footnote,"1Emerson replied on 	July 2 	thatt “. 	. . the student cannot be 	regarded solely as an individual. 	He is a 	member of 	a corporate 	institution, and in 	the interests 	of the 	institution, and 	not with the object of 	imposing any 	indignity on 	the individual, 	it is 	often necessary 	to make conditions 	which will secure 	discipline. These 	are considerations to 	which local Governments 	undoubtedly attach great 	weight, and 	it may 	be assumed 	that had the question 	been raised 	twhen the Settlement 	was under 	discussion, they 	would have taken strong 	exception to the 	re-admission of 	students without 	any guarantee for the future and irrespective of the reasons for 	which they had left, 	or been 	expelled from, 	educational institutions. 	In these 	circumstances the 	Government of 	India do 	not consider it 	fair to 	local Governments to 	impose on 	them a 	course of 	action outside the 	Settlement. . .”"
libtech_252_footnote,"2The addressee, 	writting from Simla on 29-5-1931, had referred to Gandhiji’s 	article “A Twentieth Century Sati (?)”, 3-5-1931 and said that 	his assertion about the soul’s immortality was unconvincing."
libtech_253_footnote,"3The reference 	apparently is to his sudden illness in 1927 during a tour, during 	which Dr. Wanless looked after him; vide"
libtech_254_footnote,1Gandhiji’s 	Secretary wrote the following postscript to the letter : “I hope 	you will succeed in finding out working formula—Gandhiji’s reply 	to Shankarrao Deo.” Shakarrao Deo had written to Gandhiji on the 	elections of Congress Committees in Maharashtra.
libtech_255_footnote,"1Presumably Voiceless India, published in 1930"
libtech_256_footnote,"1Stating that the President, Kumbakonam Taluk Congress Committee, had allowed a lawyer member to participate in its deliberations over ruling the objection from other members that he was not a habitual wearer of khadi"
libtech_257_footnote,"2Vide “Letter to Framroze B. Garda”, 26-5-1931"
libtech_258_footnote,3The source has “H. 	Kumarappa.”
libtech_259_footnote,"1Vide “The 	Giant and the Dwarf”, 26-3-1931"
libtech_260_footnote,"1An English 	translation of a series of Gujarati articles on general know-ledge 	about health published in Indian 	Opinion from January 	4, 1913 to August 16, 1913; Vide"
libtech_261_footnote,2H. D. Raja
libtech_262_footnote,"1Vide “Letter 	to Khushalchand Gandhi”, 2-6-1931"
libtech_263_footnote,2In reply to the 	addressee’s letter of May 27 (S. N. 17162)
libtech_264_footnote,"2Vide “Leter to Subhas Chandra Bose”, 26-5-1931"
libtech_265_footnote,"4The addressee had 	enclosed a copy of his article in the Times 	of India dated 	19-5-1931, on the Indian Economic Crisis Wherein he had argued that 	masses of India suffered and only the Indian mills benefited by the 	boycott of foreign cloth."
libtech_266_footnote,
libtech_267_footnote,"5Vide “Is 	it An Economic Necessity”, 4-6-1931"
libtech_268_footnote,1The letter is not reproduced here.
libtech_269_footnote,1Only an extract is reproduced here.
libtech_270_footnote,"2Vide “Foreign Missionaries”, 23-4-1931 & “Foreign Missionaries Again”, 7-5-1931"
