chapter_no,date,title,content
11,"March 10, 1933",LETTER TO SATCOURIPATI RAI,"
  
 March 10, 1933
 DEAR SATCOURIBABU,
 I was glad to have your letter and report of the work in January last. Your report was too late for the ensuing issue. Please send everything so as to reach me on Wednesdays at the latest. By all means
 
 send anything you wish to write for the Harijan. I would love to have fresh and suitable ideas.
 In your report I see you say that the Kali Temple was opened. I have heard reports to the contrary, namely, that the Kali Temple was always open to Harijans in a way and that even now it is open only in  a way. You will therefore please enquire about this and let me know. I have had reports from other places also about the opening of temples and then the information was challenged.
 Yours sincerely,
 From a microfilm: S. N. 20534
 "
12,"March 10, 1933",LETTER TO LEONARD N. SCHIFF,"
  
 March 10, 1933
 MY DEAR LEONARD,
 I have another charming letter from you. Your letters are always inside the line. Verrier is quite free from malaria now and his work seems to be steadily going forward. I suppose you know all about his intended marriage with Mary Gillett and their joint decision afterwards not to marry each other but for each to be married to the service to which they have dedicated their lives. It must have been a very bitter cup for them to drink, but they have drunk it courageously. I have not been able quite to follow the latest developments arising out of the Oxford Union resolution on the Pacifism debate.libtech_5_footnote
 I hope you are getting your copy of the Harijan regularly. With love from us all.
 Yours sincerely,
 LEONARD N. SCHIFF, ESQ. 9 GT. WILSON ST.
 LEEDS 11
 From a photostat: S.N. 20522
 
 
 
 
 
 
 
  "
13,"March 10, 1933",LETTER TO S. V. SONAVANE,"
  
 March 10, 1933
 MY DEAR SONAVANElibtech_6_footnote,
 I have your letter. I would like you to See Jajuji at Sheth Jamnalalji’s residence in Wardha and let him investigate your case and report to me. Show him this letter. You will give him all the particulars about yourself, your age, the members of your family and any other information that he may need.
     SJT. 	S. V. SONAVANE  PULFILE 	WARDHA  From 	a microfilm: S.N. 20520  Yours 	sincerely,  K. GANDHI  "
14,"March 	10, 1933",LETTER TO MARGARETE SPIEGEL,"
       March 	10, 1933  MY 	DEAR MARGARETElibtech_7_footnote,  	I receive your letters regularly and I have now your notes from your 	pupils’ papers. They make very interesting reading. What  worries 	me is the time you have spent over the translation and copy- ing. Is 	it not stealing time from your pupils? I hope you have had my 	letters that I have been sending you not quite every week but fairly 	regularly. I hope you are now satisfied that the work you may be 	doing there is also my work inasmuch as you are observing the rules 	of the Ashram and doing your work purely from a spirit of service, 	and I have no doubt that so long as your mother lives your duty is 	to be by her side.  	Mahadev has all your letters. You don’t expect him to reply to all 	of them. Do you? He can write but once a month, but he will deal 	with your letters as soon as he is released in a couple of months.libtech_8_footnote  Yours 	sincerely,  Spiegel 	Papers. Courtesy: Nehru Memorial Museum and Library      
  "
15,"March 	10, 1933",LETTER TO SOPHIA WADIA,"
          DEAR 	SISTER,       March 	10, 1933 "
16,"March 10, 1933",LETTER TO NRISINHPRASAD K. BHATT,"
  	I thank you very much for your letter and a typed copy of your 	lecture given on the 2nd instant at the Cowasji Jehangir Hall.  	Yes, I was looking forward to your visit, and whenever you have the 	time, do please both of you come, and I shall be delighted to see 	you and know more fully your ideas on untouchability and caste than  	I can from your interesting lecture.  Yours 	sincerely,  MADAM 	SOPHIA 	WADLA 	HILL 	CREST  PEDDER 	ROAD 	BOMBAY  From 	a microfilm: S.N. 20524       March 10, 1933 If	the	Hindus	of	Bhavnagar	pass	a	resolution	by	an overwhelming 	majority asserting that there are no classes among Hindus 	who are descendants of the original Shudras or who should be  	regarded as untouchable, I would see no moral objection to the 	admission of Antyajas despite the particular clause in the 	agreement being against their being admitted. For, if such a 	resolution were passed, there would be no community which could be 	described as Antyajas.  	We often find contradictory rules being followed in the diffe- rent 	branches of the same institution. Since the prohibition applies to 	residence, I see no moral objection to the admission of Antyajas 	to the school. On the contrary, it would show disregard for 	dharma to deny admission to them. 
    From 	a microfilm of the Gujarati: S.N. 20533  BAPU 
 
 
 
 
 CHI. NARAHARI,"
17,"March 10, 1933",LETTER TO NARAHARI PARIKH,"
  
 March 10, 1933
  	I could read your letter of the 4th only today. Your question is 	good. One who is convinced that there is no other way but 	brahmacharya should know that the right thing for him is to 	strive exclusively to discover the means of perfecting it and should 	continue his experiments to that end in the faith that large numbers 	of people will adopt it one day. He should also be convinced at the 	same time that artificial means of birth-control are dangerous from 	every point of view and are bound to loosen morals. Even if we 	assume that people will have to suffer during the interval before 	brahmacharya comes to be widely accepted, I see nothing wrong 	in that. Like an individual, a society also will reap as it sows. 	But God is merciful. There is mercy even in those of His acts which 	we regard as punishment. When the birth-rate is high, the death-rate 	also will be proportionately high. Mankind, therefore, will live on. 	It is true that such life will not be happy, and it is best that it 	should be so. This knowledge also will persuade people to adopt 	brahmacharya, for even a little experience of it will show 	that, when it has become habitual, it is  a source of much greater 	happiness than indulgence can  give.  In order that the world may go 	on satisfactorily, isn’t it also necessary to obey the other laws 	of God? One such law is that nobody has a right to take more than 	the minimum he needs for his  physical  maintenance. If everyone 	obeyed this law, there would be no starvation even if brahmacharya 	was not observed by large numbers. Physical labour is not 	confined to work in the fields. Every farmer ought to use his hands 	and feet fully, especially the hands.  In  a country where the 	farmers have no subsidiary industry, they become almost like 	animals. If the company of animals is necessary, the experience of 	using tools is equally necessary. If all men cultivated manual 	skill, then even if the population went on increasing, within 	limits, everybody would have enough food to eat, cloth to cover his 	or her body with and protection against heat and cold in a home. 	Remember the meaning of varnadharma which I have been explaining 	these days.  	I think I have answered all your questions, but write to me again if 	I have not.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: S.N. 9056 
  "
18,"March 10, 1933",LETTER TO NARANDAS GANDHI,"
  
 March 10, 1933
 
CHI. NARANDAS,
 I enclose with this letters for Narahari, Moolchand and Champa. I just received your wire about Parachure Shastri. I had been waiting for it before asking him to go there. In reply to a letter which I had written to him, he wrote me a beautiful letter. I am enclosing it. Preserve it there. I have, however, informed him that, if you consent he must go to the Ashram but that he should see his wife, and if she and the children are fit and are willing to stay in the Ashram, all of them should go. I will now let you know what he decides as soon as he informs me. Parachure Shastri also will keep you informed. The final decision will be based wholly on considerations of dharma. All of us, therefore, may rest assured that it will be for our good. I hope you got my previous letters in which I wrote to you about Lakshmi. I wrote one yesterday and one the day before.
 Blessings from
 BAPU
 From a microfilm of the Gujarati: M.M.U./I. Also C.W. 8331. Courtesy: Narandas Gandhi
 "
19,"March 10, 1933",LETTER TO CHHOTUBHAI K. MEHTA,"
  
 March 10, 1933
 CHI. NAPOLEON,
 I got your letter after a long time. A letter from me is as good as one from Sardar. You do not improve your handwriting. The letters should be like pearls. It was you that paid a visit to Visapur. Write to me from time to time. Try and do some Harijan work there also.
 Blessings from
 CHI. NAPOLEON
 C/O DR. NATHABHAI PATEL
 From a photostat of the Gujarati: G.N. 2697
  "
20,"March 10, 1933",LETTER TO MOOLCHAND AGRAWAL,"
  
 March 10, 1933
 BHAI MOOLCHAND,
Your query has already been answered in Harijan.libtech_9_footnote
 The exercise of the tongue and the pen cannot be regarded physical activity. In this context it means only labour by hands and feet.
 If people do not labour on the land and then starve, what can the brain do? At that time whosoever cultivates even a little will be the saviour. What is the use of a speech when the house is on fire? You will need water to fight the fire, and so on. It does not mean that brain work has no utility. It only means that ideas of those alone will bear fruit who appreciate the significance of manual labour and themselves undertake it. Both types of work should proceed side by side and the best principle is to earn one’s bread from manual labour and to employ the intellect for service only. That will secure a perfect  balance. You may take it that the Ashram was founded with the same objective. You have to grasp this fact if you wish to benefit from a stay in the Ashram.
    From 	a photostat of the Hindi: G.N. 770  BAPU "
21,,NOTES,"
       WHAT 	 THEY 	TEACH  	The reader should study the tell-tale figures, collected by the 	Editor and published in another column, of the ‘depressed 	classes’, otherwise called the ‘exterior castes’ of the Madras 	Presidency. They have eighty-six sub-divisions among them. The 	sanatanists  would claim that they are all untouchables by birth!!! 	What were they before they were so classified in the census? It is 	interesting, too, to note that the criterion of untouchability has 	not been the same for all the Provinces, nor the same in every part 	of the same Province, nor is the untouchable of Madras necessarily 	untouchable  in  Bombay  or Bengal. The more one studies these 	figures, the stronger will grow the conviction that this 	untouchability is purely man-made. The census superintendents have 	been the sole judges. The reader will note also that the various 	Governments have differed in their views as to the    
 classification. If the untouchables are God-made, why all these differences? The time is coming when there will be a bid on the part of caste Hindus for being classified as ‘untouchables’. Signs have already begun to appear on the horizon. If untouchables were God- made, we should be able unfailingly to distinguish them without effort from the rest, as we distinguish one species from another.
 And who will answer for these sub-divisions if not caste Hindus? If they will give up untouchability, there is every  hope  of untouchables giving up the sub-untouchability among themselves.
 A GRADUATE’S DIFFICULTY
 A graduate correspondent wants to know why I say that the practice of untouchability is common to all mankind and religions and that it is a necessary institution.
 When we perform natural functions involving uncleanness or have unclean diseases, we are untouchable till we have become clean. The extent of untouchability and the methods of becoming clean no doubt vary among the nations, but the practice of such untouchability, be its extent ever so small, is common to all, including the so-called savage nations. It is a sound hygienic rule when it is intelligently observed. But it was reserved to modern Hinduism to brand a person asuntouchable by birth and call him an offspring of sin. It is a most tragic spectacle that a religion which boasts that ahimsa is the highest thing in life should carry vindictiveness into the other world. It is against this insane untouchability that I have invited all Hindus who are proud of their faith and jealous of its purity to wage relentless war.
 The same correspondent further asks, “Does not your varnadh- arma deprive people of all chances of rise in the social scale? Should not everyone have the permission to follow what  occupation  he likes?”
 According to my conception of varna, all inequality is ruled out of life. Inequality of intellect or in material possessions ought not to mean inequality of social status. I do most emphatically maintain that man is not made to choose his occupation for ‘rising in the social scale’. He is made to serve his fellow-men and earn his bread by the sweat of his brow. And since the primary wants of all are the same, all labour should carry the same value.
 This law Hinduism discovered and called the law of varna, and carried it out in practice more or less perfectly with amazing success. What we see today in Hinduism is its caricature. It is my certain conviction that obedience to that law alone can save the perishing world. Its conscious recognition means contentment and consequent freeing Of human energy for the moral uplift. Its disregard spells
 unhealthy discontent, greed, cut-throat competition and moral stagna- tion ending in spiritual suicide. This law, as I understand it, is not and never has been a mere ceremonial rule regulating the restrictions on eating and marrying.
 WHAT IS SPIRITUAL PROGRESS?
 “When you write about the spirit, the spiritual progress of Harijans, what do you mean? And why is such progress of the world retarded because that of Harijans is? Why is the spiritual progress of Harijans retarded if they are not admitted to temples? “ —asks a persistent correspondent who has many other questions which need not engage us just now.
 Spirit is that moral being which informs the human body and which is imperishable. Spiritual progress is that which promotes the realization of that imperishable essence. What retards the progress of my neighbour must retard mine. India is a big neighbour of other parts of the world. India’s spiritual progress cannot but be retarded if that of forty million Harijans and, therefore, of the two hundred and thirty million Hindus is.
 As to temples, I have discussed elsewherelibtech_10_footnotein this issue what a large part they play in the life of mankind. Spirit itself is capable of intellectual dissection only up to a point. It transcends reason, hence it is a matter of faith. Even so are places of worship matters of faith in the last resort.
 THE BENGALI “HARIJAN”
 Two issues of the Bengali Harijan are already out. It is publis- hed in the form of a magazine with an attractive cover with a Harijan woman carrying a basket of refuse on her head. It is published under the auspices of the Khadi Pratishthan, College Square, Calcutta, and the annual subscription is Rs. 4 including postage, and Rs. 3 without.
 The first and second issues contain either full translations or substance of all the articles that have hitherto appeared in the English edition. It contains also translations of some of my previous writings on Hindu religion and editorials or editorial notes from Satisbabu’s pen, such as, “Result of Neglect”, “Solution of Some Problems of Untouchability”, “The Sanatanists’ Prayer”, “Responsibility of Municipality”, “Depressed Classes and Untouchability”.
 It came out with 2,000 copies the first week, all of which were sold out. It came out with 3,000 the second week. I hope that it will receive generous support from the Bengali public.
 Harijan, 11-3-1933
 
  "
22,,A TRUE SERVANT,"
  
 Experience that is being daily gained shows that the service of Harijans is perhaps the hardest of all services. There are to my know- ledge many girls and grown-up women performing daily personal service. One of them gives a graphic account of her experience in scavengers’ quarters. It was with the greatest difficulty that she could restrain herself from vomiting when she first went to these quarters. I am glad women are taking their due share in the movement.
 How are the Harijans living in hideous filth to be served? They have no will to be served. They curse those who go to their quarters. Some even stone workers out of their streets. Still they must be served, if we will serve ourselves. They must be raised out of this state, if we will raise ourselves. We have pressed them down and in so doing wehave gone down ourselves. Not everyone can perform this high service. Let me sum up the qualities that I have found to be indispen- sable in a Harijan servant:
 He must have true love for Harijans as if they were members of his own family.
 He must have great patience and courage to bear physical injury and insults.
He must have a character above suspicion and reproach.
He must be prepared to live on the barest possible sustenance.
 To go through all my correspondence and to have interviews with Harijans, sanatanists and workers is to pass through a raging fire. Harijans who have at all become vocal are naturally suspicious and often exacting. They are impatient. The sanatanists think that the Hinduism of their belief is in danger. They have money which they are using freely. New organs are daily coming into being.  They impute motives, make the wildest statements about the reformers and distort the whole movement. The workers are not all an ideal team. I have seen how one worker can poison the whole atmosphere around him unless he is thoroughly trustworthy and is pure in mind and body.
 If the worker is to satisfy both the Harijans and the sanatanists, he will do so only by showing the highest character, deep humility and great charity. In other words, he will have to be a man of religion. This is a movement for the purification of religion. No religion has ever been purified by brag and bluster or by men with a loose character.
Workers will have to be most circumspect. Sanatanists are
 reported to be resorting to goondaism and not to hesitate to resort to force to break up meetings. This is no wonder. Evil has its own vested interests. These are undoubtedly in danger. And they will put up a fight for existence. Where, therefore, there is any danger of disturbance, the workers must avoid it, even if they have to give up public meetings and the like. In such cases they must take the message of deliverance from house to house. They must not engage in vain disputations or interpretation of Shastras. They must rely upon the unfailing ability of Truth to protect itself. Truth is life and it propagates itself the moment it has got a habitation in some human personality. Mute conduct is often the most effective speech. Workers, therefore, need to have a living faith in themselves and the cause. But they know that by themselves they are nothing. Therefore, faith in themselves means faith in God. Those who empty themselves of all pride and all egotism have the greatest help from God.
 Hinduism will be purified of the evil of untouchability only by the willing sacrifice of thousands of such true servants.
 Harijan, 11-3-1933
 "
23,,ARE TEMPLES NECESSARY?,"
  
 An American correspondentlibtech_11_footnotelibtech_12_footnotewrites:libtech_13_footnote
 . . . The great religious truths which the prophets of religion have apprehended and proclaimed have always been lost when their disciples have tried to localize them in priestcraft and temples. Truth is too universal to be confined and made sectarian. Therefore, I consider temples, mosques and churches to be a prostitution of religion. . . . When religion is made a monopoly by the priesthood and temples become vested interests, the great mass of mankind becomes isolated from truth. . . .
 Therefore, I can see no advantage in gaining permission for  the  Harijans to enter the temples. I know that justice demands that they shall have the liberty even to do wrong. But if they are to learn the lessons of self-respect which will enable them to take an equal place with caste people in the development of the future of our civilization, I think they must learn an independence of all priests and temples.       When you spoke in Europe that
 you “formerly considered that God is Truth but now you realized that Truth is God”, you struck a responsive chord in the hearts of all of us, whatever our traditions may have been. But when you become a defender of the faith of temple Hinduism, even though it be a purified type, we feel that you have lost
 
 your universal appeal, an appeal which I consider you to have made not as a Hindu, but as one of that large body of spiritual-minded Hindus who do not look to the temples for the spiritual sustenance of their lives. I do not believe that such men are outside the best traditions of Hinduism but are rather in the line of the creators of the religious spirit which has made the spirituality of India her greatest contribution to humanity.
 Nor do I believe that this higher Hinduism is too high for the Harijans, whose spiritual intuitions have never been dulled by our modern type of education. Buddha, Chaitanya and Kabir all made a large appeal to this class, and the teachings of Jesus were most appreciated, not by the high and mighty, but by publicans and fishermen, who were outside the pale of respectable society. . . .
 This considered opinion representing a large body of people throughout the world deserves respectful consideration. Such an opinion, however, does not appear before me for the first time. I have had the privilege and opportunity of discussing this subject with many friends in the light it is presented. I can appreciate much of the argument, but I venture to think that it is inconclusive, because it has omitted material facts. Some priests are bad. Temples, churches and mosques very often show corruption, more often deterioration. Nevertheless, it would be impossible to prove that all priests are bad or have been bad and that all churches, temples and mosques are hotbeds of corruption and superstition. Nor does the argument take note of this fundamental fact that no faith has done without a habitation; and I go further that in the very nature of things it cannot exist, so long as man remains as he is constituted. His very body has been rightly called the temple of the Holy Ghost, though innumerable  such  temples belie the fact and are hotbeds of corruption, used for dissoluteness. And I presume that it will be accepted as a conclusive answer to a sweeping suggestion that all bodies should be destroyed for the corruption of many, if it can be shown, as it can be, that there are some bodies which are proper temples of the Holy Ghost. The cause for the corruption of many bodies will have to be sought elsewhere. Temples of stone and mortar are nothing else  than a natural extension of these human temples and though they were in their conception undoubtedly habitations of God like human temples, they have been subject to the same law of decay as the latter.
 I know of no religion or sect that has done or is doing without its house of God, variously described as a temple, mosque, church, synagogue or agiarilibtech_14_footnote. Nor is it certain that any of the great reformers including Jesus destroyed or discarded temples altogether. All of them
 
 sought to banish corruption from temples as well as from society. Some of them, if not all, appear to have preached from temples. I have ceased to visit temples for years, but I do not regard myself on that account as a better person than before. My mother  never  missed going to the temple when she was in a fit state to go there. Probably her faith was far greater than mine, though I do not visit temples. There are millions whose faith is sustained through these temples, churches and mosques. They are not all blind followers of a superstition, nor are they fanatics. Superstition and fanaticism are not their monopoly. These vices have their root in our hearts and minds.
 My advocacy of temple-entry I hold to be perfectly consistent with the declaration which I often made in Europe that Truth is God. It is that belief which makes it possible, at the risk  of losing friendships, popularity and prestige, to advocate temple-entry for Harijans. The Truth that I know or I feel I know demands  that  advocacy from me. Hinduism loses its right to  make a  universal appeal if it closes its temples to the Harijans.
 That temples and temple-worship are in need of radical reform must be admitted. But all reform without temple-entry will be to  tamper with the disease. I am aware that the American friend’s objection is not based upon the corruption or impurity of the temples. His objection is much more radical. He does not believe in them at all. I have endeavoured to show that his position is untenable in the light of facts which can be verified from everyday experience. To reject the necessity of temples is to reject the necessity of God, religion and earthly existence.
 Harijan, 11-3-1933
 "
24,,WHY N0T SIMPLE ‘HINDU’?,"
  
In the course of a letter, a caste Hindu correspondent writes:
 If these depressed classes are finally to be merged in the Hindus, was it not better that instead of ‘Harijans’ they should have been given the name ‘Hindus’ which would have applied to both the caste Hindus and the depressed classes? It is still time that the word ‘Harijan’ is given up in favour of the ‘Hindu’, so that the caste Hindus and the Hindu depressed classes are known in common parley as well as in Government papers as only Hindus.
 The correspondent is too late with his suggestion. If a separate register of untouchable classes had not come to stay, at least for the time being, the common name might have answered the purpose. But the separate register makes it absolutely necessary to know the untouchable classes by some name, and if such is the case, why not
 give them a name that truly befits them and has no ill-flavour about it. I regard ‘Harijan’ as a fitting name, because the caste Hindus cannot be properly considered God’s children, but the untouchables certainly can.
 I have suggested the real method of abolishing the distinction between caste Hindus and Harijans, namely, by caste Hindus perform- ing the purification ceremony of ridding themselves of untouchability and becoming Harijans themselves. And if it was open to anyone to be classified as untouchables in the register for untouchables, I should most decidedly advise caste Hindus to declare themselves as such and to live also as such. That will be a substantial and organic method of amalgamating the two into one body.
 This is the proper place for referring to the same suggestion made by a Harijan friend but from a different standpoint. He says that the best way of getting rid of untouchability is to advise Harijans to adopt names that will never signify an untouchable and to declare themselves also as mere Hindus or as Brahmins, Kshatriyas or Vaishyas. This suggestion was made to me even as early as 1915 when I began the crusade against untouchability. This Harijan had his own experiences and told me that he had travelled from one end of India to the other, that he had freely entered all the principal places of pilgrimage without let or hindrance and that he had taken with him a party.
 When he was introduced to me, I saw no mark about him of being a Harijan. He was dressed like a Brahmin, had a tilak on his forehead, a mala of tulsi or rudraksh—I forget which—and his speech was that of an ordinary Gujarati. He and his party took up their abode in dharmsalas and never had the slightest difficulty, having unhesi- tatingly proclaimed themselves as belonging to one varna or the other.
 My visitor told me that this practice of untouchables hiding their identity was quite a common thing amongst them and that it was growing. He unfortunately received no encouragement from me. I told him that that practice might be convenient for him and the few who could afford the means and had sufficient training to be able to shed some of the habits which marked out an untouchable from the rest, but that the practice of a few, apart from its being dishonest and, therefore, tending to deterioration of manhood, would make no impression upon the tens of thousands of untouchables who could not even stir out of their villages.
 The reply that I then gave applies with equal force even today. The straightest and the quickest method, therefore, is to conduct the movement openly, to know the untouchables as such and yet for caste
 Hindus to treat them on terms of absolute equality with themselves; and as the movement has begun on a very large scale and the declara- tion was made on behalf of caste Hindus in September last that untou- chability was gone, it surely became necessary to know untouchables by an inoffensive name whilst the process of amalgamation was going on. ‘Harijan’ in my opinion was the best name to know them by.
 Harijan, 11-3-1933
 "
25,,A GROUNDLESS FEAR,"
  
A sanatanist correspondent writes:
 Suppose a sanatanist builds a new temple and appoints trustees for its management; suppose he throws it open to all Hindus of the four castes, but not to untouchables. According to the Anti-untouchability Bill, the disqualification of the untouchables will be inoperative. According to the Temple-entry Bill, if the reformers are in the majority, they will be able to secure the admission of untouchables. Thus, although the person who dedicates the temple may be of opinion that the temple will be polluted by the admission of untouchables, although he may be of opinion that he, and persons who are of his way of thinking, cannot worship properly if untouchables are admitted, yet untouchables will be allowed inside the temple and his express desire will be violated.
 If, however, a sanatanist builds such a temple in, say, Tibet or China or Afghanistan, his desire will no doubt be respected, as there is no Anti-untouchability Law or Temple-entry Law in any of those countries. Thus  a sanatanist cannot worship as he likes in a temple built by him in India if he desires that his brother sanatanists of the higher castes should have the right of entry into that temple. But he will enjoy this privilege if he builds the temple in any other country except India.
 Do you think that this position is satisfactory?
 If I was a believer in untouchability, I should not dread the Bills as my correspondent does. So far as the supposed greater freedom in Tibet, China or Afghanistan is concerned, the correspondent forgets that there is no such thing as untouchability in these three countries, so far as I am aware, and he certainly will not be able there, as he is in this country, to prevent the entry of a single person merely on the ground of untouchability. But even when untouchability ceases to be recog-nized by the law, that fact will not necessarily entitle the untouchables to enter any temple they choose. Thus, a sanatanist who builds a temple for certain persons exclusively builds a private temple and he will have the perfect right to exclude any person he likes, whether untouchable or touchable. All he will not be able to do is to
 exclude a person purely on the ground of untouchability and secure the assis-tance of the law in order to compass his purpose. And even public temples will successfully prevent the entry of untouchables if public opinion is against their entry. All that the first Bill does is to refuse legal sanction to the cult of untouchability. No Hindu temple will, however, be opened to the Harijans till caste Hindus have been converted. Under the second Bill, private temples are uninterfered with and public temples can only be regulated according to public usage, which is always subject to change from time to time. And when a sanatanist builds a public temple for the four varnas, it is only by implication that untouchables are excluded; but if untouchables are merged in the four varnas, surely there is no violence to  the sanatanist’s will, because he could not regulate the religious belief of posterity nor stop its growth.
 The only objection of the correspondent, therefore, that needs consideration is the right of the minority under the second Bill. I have ventured to suggest a compromise which jealously guards the rights of a minority even of one. For, I have no desire personally to interfere with the religious right of a single individual.
 But what the correspondent hopelessly fails to do is to recognize the right of the reformers which he insists upon their recognizing in respect of himself and his co-sanatanists.
 Harijan, 11-3-1933
 "
26,"March 	11,1933",TELEGRAM TO BACHHRAJ,"
        BACHHRAJ 	WARDHA       March 	11,1933 
  JAJUJI		SHOULD	SEE	POONAMCHAND libtech_15_footnote	DISSUADE	FROM 	FAST	MY	BEHALF. 
   Government 	of Bombay, Home Department, I.G.P. File No. 20-X  GANDHI 
              
  "
