footnote_no,footnote
libtech_25_footnote,"1Publication of 	Hindi and Tamil columns was suspended in 1906 owing to difficulty in 	securing the “services of the necessary editors and compositors”; 	vide “Our 	Tamil and Hindi Columns”, 3-2-1906."
libtech_26_footnote,"1In his letter dated December 30, Marshall Campbell had written,  inter alia,  “. . . I may add that they [indentured labourers] were only induced to come out by grave threats of personal violence made by persons whom I believe to be your agents, two of whom were arrested and fined.”"
libtech_27_footnote,"2This was 	in response to 	a cable Gandhiji had 	received earlier in 	the day from Gokhale: “I 	have promised Ramsay MacDonald that 	Polak would send him 	immediately full 	statement on 	indenture system 	and three 	pounds tax, also fairly 	detailed account of our 	strike and methods adopted suppress it. MacDonald hopes raise 	questions debate address, 	so Polak 	must send statement 	earliest possible. You 	have not 	replied my 	suggestion about Polak 	going England beginning February. Strongly 	think it indispensable.” 	Vide also 	footnote I 	to “Cable to G. K. Gokhale”, 22-12-1913"
libtech_28_footnote,"2This had reference to Marshall Campbell’s remarks in his letter: “Mr. Gokhale and your Committee accepted my hospitality, and ate of my salt less than 12 months ago, and between 10,000 and 15,000 Victoria County Indians did the same.”"
libtech_29_footnote,"1Campbell had observed: “If anything, it, in my opinion, aggravates the unfortunate blunder of your policy. More than this, no movement can be successful, however high the ideals of its founders, if it involves the suffering of innocent and guilty alike; the inherent injustice of such an effect must work its ruin, and you will pardon me if I say quite frankly, though as a friend, that many of those you lead are realizing the weakness of your policy more and more every day, and are coming to the conclusion that to use a large body of, in the main, contented but ignorant people, namely, the indentured labourers, by inflaming their passions with high words, false hopes incapable of realization, and violent threats, as a tool for procuring political rights by which most of them will never benefit, even if they are ever attained, to put  it very mildly, is not a policy dictated by wisdom and far-sightedness.”"
libtech_30_footnote,"1This was evidently 	in reply to Gokhale’s cable of December 31, 1913, inquiring if C. 	F. Andrews and W. W. Pearson had arrived."
libtech_31_footnote,"2S.S. 	Umtali was 	due to arrive on December 28; but it had encountered stormy weather 	and actually reached Durban harbour five days later, on January 2."
libtech_32_footnote,"1This cable was reportedly sent after a meeting of Andrews and the Indian leaders. He had asked Gandhiji: “Isn’t it simply a question of Indians’ honour? Gandhi’s eyes flashed. ‘Yes!’ he said vehemently, ‘That is it, that is it. That is the real point at issue.’ ‘Then’, said Andrews, ‘I am sure you are right to stand out. There must be no sacrifice of honour.’ He and Gandhi were friends from that hour; within two or three days they were ‘Mohan’ and ‘Charlie’ to one another.” Charles Freer Andrews,."
libtech_33_footnote,"1This was in reply 	to the following cable dated January 2 from Gokhale: “Robertson 	started yesterday. Communicated your intention giving reception 	arrival. He, however, thinks best plan small deputation meet him 	demonstration might cause misunderstanding. He has sent message he 	will do his best for community. Papers announce Godfrey arrived 	Bombay cable how far he is trustworthy. Am suffering accumulation 	fluid cavity heart result extreme exhaustion system. Must lie bed 	several days. Your statement published yesterday made up of various 	cables and elaborated to nearly two thousand words. Bringing public 	opinion strongly round your side. Has Reuter cabled summary.”"
libtech_34_footnote,"2On Sunday morning, 	Andrews and Pearson were given a reception by the Indian Hawkers’ 	Association at the Surat Hindu Association Dharmashala in Victoria 	Street. Gandhiji was given a purse of £60 as donation to passive 	resistance funds."
libtech_35_footnote,"3William Winstanley 	Pearson; had worked in Bengal as a missionary and collaborated with 	Andrews in Y.M.C.A. work; for some time, teacher at Santiniketan; in 	South Africa, studied the conditions of Indian labour on Natal Sugar 	estates."
libtech_36_footnote,"4At the Wharf 	were Gandhiji, several Indian associates, H. 	S. L. Polak, A. 	H. West and 	a number 	of European 	clergymen including the 	Rev. Archdeacon Gregson. 	On landing, Andrews 	greeted Polak and asked: “Where is Mr. Gandhi?” Polak turned to  	a slight ascetic figure, dressed in a white dhoti 	and kurta 	of such 	coarse material as 	an indentured 	labourer might wear. Andrews bent swiftly down and touched Gandhi’s 	feet. Charles Freer 	Andrews,."
libtech_37_footnote,1Manilal Gandhi was 	serving a 	three months’ 	sentence for 	participating in 	the passive 	resistance movement.
libtech_38_footnote,"1Vide “Letter to Marshall Campbell”, 1-1-1914."
libtech_39_footnote,"2Of December 27, 1913, which read: “Kindly postpone the rally by fifteen days on the plea of an humble woman like me.” Vide also “Cable to G.K. Gokhale”, 17-12-1913."
libtech_40_footnote,"1Miss Emily Hobhouse, the daughter of Lord Hobhouse, who at the time of the Boer War, moved among the Boer women and encouraged them to stand up against the concentration camps ; vide “Speech at Antyaj Conference, Nagpur”, 25-12-1920 and “Speech at Commonwealth of India League”, 12-11-1931."
libtech_41_footnote,"3Elizabeth Mari (Betty) Molteno (1852-1927); eldest daughter of Sir John Charles Molteno, the first Prime Minister of Cape Colony; she did her best for the Indians in South Africa."
libtech_42_footnote,1A Weekly published by Gandhiji
libtech_43_footnote,"1Emmeline Pankhurst 	(1858–1928), leader of the suffragette movement in England; vide 	“Mrs. Pankhurst’s 	sacrifice”, 19-4-1913"
libtech_44_footnote,2Indian Grievances Commission; ibid
libtech_45_footnote,"4Alice Greene, sister of Graham Greene, was a friend and companion of Miss Molteno."
libtech_46_footnote,3ibid
libtech_47_footnote,2Hurbatsingh died on 	January 5. Vide also 	the following item.
libtech_48_footnote,
libtech_49_footnote,"1Voluntary suffering as a means of self-purification, penance"
libtech_50_footnote,1The funeral procession on January 8 included Europeans and Indians of different faiths.
libtech_51_footnote,2Sacrifice
libtech_52_footnote,"2Vide also Satyagraha in South Africa, Ch. XLV."
libtech_53_footnote,"1Gandhiji, 	accompanied by C. F. 	Andrews, arrived in 	Pretoria on 	the morning  of January 	9, for 	negotiations with 	Smuts. A brief 	summary of 	those observations 	appeared in 	Indian Opinion, 	14-1-1914. The 	Governor-General, Lord Gladstone, 	forwarded to 	the Colonial Office, a 	clipping of 	the interview “in 	which”, he 	observed, “Mr. 	Gandhi gave a personal 	assurance that he 	and his friends 	would refrain 	from resuming 	operations until the 	railway strike was 	settled.” In 	Charles Freer Andrews, 	pp. 95-6, 	there appears a report 	of this 	interview which puts 	it in its 	proper context: 	“At Pretoria, the 	Editor of the Pretoria 	News greeted Gandhi 	in friendly 	fashion. ‘Are the 	Indians going 	to join 	the General Strike?’ he 	asked. ‘No, 	certainly not,’ 	replied Gandhi. 	‘We are out for a 	clean fight. Passive 	resistance will be 	suspended.’ ‘May 	I publish 	that?’ ‘No—there 	is no need 	to do so.’ 	The Editor 	turned to Andrews. 	‘Do persuade him, Mr. 	Andrews,’ he said. ‘There will be Martial Law within twelve 	hours.’ Andrews took 	his meaning; 	up and 	down they walked, 	outside the Editor’s 	office, while he 	argued the 	point with 	Gandhi. ‘Of 	course, you 	are right to 	suspend the 	struggle,’ he 	said, ‘but if 	no one knows 	till afterwards, all 	the good effect will be 	lost—people will say you did it out of fear?’ At last Gandhi 	yielded: the message went out, 	with all its power 	for good, 	to Cape 	Town and the world. 	A few minutes 	later the strikers 	cut the telegraph 	wires.” In Satyagraha 	in South 	Africa, Ch. 	XLVII, Gandhiji 	has this to 	say on 	his refusal 	to embarrass 	the Government: 	“This decision 	of ours 	created a deep 	impression, and was cabled to England by Reuter. Lord Ampthill 	cabled his 	congratulations from 	England. English friends in 	South Africa too 	appreciated our 	decision. One 	of the 	secretaries of 	General Smuts jocularly 	said: ‘I do not 	like your people, 	and do 	not care 	to assist 	them at all. 	But what 	am I to do? 	You help us 	in our days 	of need. 	How can we lay hands 	upon you? I often 	wish you took 	to violence 	like the 	English strikers, and 	then we 	would know at 	once how 	to dispose of 	you. But 	you will not injure 	even the enemy. 	You desire 	victory by self-suffering 	alone and never 	transgress your 	self-imposed limit of 	courtesy and 	chivalry. And 	that is 	what reduces 	us to sheer 	helplessness.’ General 	Smuts also gave expression to  similar 	sentiments.”"
libtech_54_footnote,"3Sir Benjamin Robertson, who had been deputed to give evidence before the Indian Enquiry Commission set up by the Union Government on December 11, 1913, to inquire into the causes of the strike and consequent disturbances"
libtech_55_footnote,"1Vide “Riot in Johannesburg”, 12-7-1913."
libtech_56_footnote,1Charles Freer Andrews (1871-1940); British missionary who shared a deep friendship with Gandhiji; devoted many years of service in the cause of Indian people.
libtech_57_footnote,"2A Hindi translation of this also appeared in Indian Opinion, 14-1-1914."
libtech_58_footnote,"1This official 	version of what 	took place at 	the interview 	between Gandhiji and 	General Smuts on 	January 16 	is extracted from 	a confidential 	despatch dated January 22 	which the Governor-General, Lord Gladstone, addressed to the 	Secretary of State for 	the Colonies. The 	Governor-General, 	referring to the 	developments, wrote: 	“I am glad to 	be able to 	report that 	the prospects 	of an early 	settlement of 	the principal 	points at issue 	between my 	Government and 	the Indian community in 	this country 	have distinctly 	improved during the past 	week. Obstacles which it 	would be 	imprudent to disregard 	still exist, and 	others, either 	unforeseen  or  only 	 dimly foreseen 	at present, 	may yet arise 	before mutually 	acceptable legislation 	can be passed. 	But on 	the whole 	the situation 	is more 	hopeful now 	than at any 	previous period 	of my term of office."
libtech_59_footnote,2Sir Herbert John Gladstone
libtech_60_footnote,"2For the rest of the despatch covering the subsequent course of negotiations, vide”Extract from Governor-General’s Despatch”, 22-1-1914. During the last days of the negotiations, news reached Gandhiji that Kasturba was seriously ill in Durban. At   a moment, on January 21, when the talks had reached a deadlock over a phrase which General Smuts had wanted to insert in the proposed agreement, an urgent telegram summoned Gandhiji to Durban; but Gandhiji refused to leave till the deadlock had been removed. Andrews recorded what happened during that critical night in these words: “That night we talked till 1 a.m. Finally, an alternative phrase occurred to me. The difference seemed to be very slight, but Gandhi found it acceptable. ‘If General Smuts will accept your phrase,’ he said as we went to bed, ‘then everything is finished.’ In the morning, saying nothing to Gandhi, I went to Smuts and at eight o’clock found him alone. I told him Gandhi’s personal anxiety, and showed him the suggested wording. ‘I don’t mind a bit,’ he said, ‘it makes no difference as far as I am concerned.’ ‘Would you make the change and sign on the spot?’ ‘Certainly.”’ Charles Freer Andrews, pp. 96-7. The settlement reached, Gandhiji and Andrews left for Durban, by the 11 o’clock train, on January 22. According to the Governor-General’s observations at the end of his despatch of January 22, 1914, the sentence inserted at Gandhiji’s suggestion was: “He also recognizes the motive which makes you  unwilling to revive old sores by courting libel proceedings before another tribunal.” Vide Appendix “Letter from Minister of Interior”, 21-1-1914, paragraph 1. Vide also the following item."
libtech_61_footnote,1Lord Gladstone here observed: “It will be seen that only the first two of Mr. Gandhi’s points would involve fresh legislation.”
libtech_62_footnote,"1In Satyagraha in South Africa, Ch. XLVIII, Gandhiji has reported Smuts’ observations as follows: “The Indians had demanded that a member should  be  co-opted to the Commission to represent Indian interests. But on this point General Smuts would not give in. ‘That cannot be done,’ said he, ‘as it would be derogatory to the Government’s prestige and I would be unable to carry out the desired reforms. You must understand that Mr. Esselen is our man, and would fall in with, not oppose, the Government’s wishes as regards reform. Colonel Wylie is a man of position in Natal and might even be considered anti-Indian. If therefore even he agrees to a repeal   of the £3 tax, the Government will have an easy task before them. Our troubles are manifold; we have not a moment to spare and therefore wish to set the Indian question at rest. We have decided to grant your demands, but for this we must have a recommendation from the Commission. I understand your position too. You have solemnly declared that you will not lead evidence before it so long as there is no representative of the Indians sitting on the Commission. I do not mind if you do not tender evidence, but you should not organize any active propaganda to prevent anyone who wishes to give evidence from doing so, and should suspend Satyagraha in the interval. I believe that by so doing you will be serving your own interests as well as giving me a respite. As you will not tender evidence, you will not be able to prove your allegations as regards ill treatment accorded to the Indian strikers. But that is for you to think Over.”"
libtech_63_footnote,"2harles Freer Andrews (1871-1940); his services in the cause of the Indian people, especially those in distress won him the name “Deenabandhu”, a friend of the poor."
libtech_64_footnote,"1From the reference to the interview with Smuts, which took place on Friday. January 16; vide “Interview with General Smuts”, 16-1-1914."
libtech_65_footnote,1From the contents; vide also the preceding item.
libtech_66_footnote,"1From the contents it appears that this letter was written on the same Sunday  as the one on which the letter to Hermann Kallenbach dated January 18, 1914 was written. Vide “Letter to Dr. J. Oldfield”, 13-11-1906"
libtech_67_footnote,2A word here is illegible in the source.
libtech_68_footnote,"1Paush vad 8 in the Vikram Era 1970, i.e., the year 1914, corresponded to January 19 and was a Monday."
libtech_69_footnote,"2Since all the passive resisters could not be accommodated in the gaols, the Government resorted to use of mine compounds for the purpose."
libtech_70_footnote,"3For Gandhiji’s speech at reception to C.F. Andrews, who arrived in South"
libtech_71_footnote,"1This was reproduced in Indian Opinion, 28-1-1914; also, a summary is found in Satyagraha in South Africa, Ch. XLIX."
libtech_72_footnote,"1Vide Satyagraha in South Africa, Ch. XLVIII."
libtech_73_footnote,"1For   the   	Minister   of 	  the   Interior’s   	reply,   vide 	  Appendix   XXI;  	also,"
libtech_74_footnote,"2For details of the 	proposals regarding the constitution of the Commission,"
libtech_75_footnote,"1An extended version 	of this was published in The 	Hindu and The 	Times of India of 	January 24, 1914."
libtech_76_footnote,"1For the official version of the implications of the Provisional Settlement, vide Appendix XX; for Gandhiji’s explanation of the spirit behind it, vide Satyagraha in South Africa, Ch. XLIX."
libtech_77_footnote,"1Bhavani Dayal 	was released on Saturday 	January 17, 1914; 	 this  letter 	appears to 	have been written 	on the 	following Friday. He 	took over as 	Editor of 	the Hindi 	section of Indian 	Opinion from 	its issue dated January 28."
libtech_78_footnote,"2Gandhiji 	explained the provisional 	agreement, soon after it 	was reached, 	at  a 	mass meeting on 	January 25; 	vide the 	following item. It 	is likely that this cable 	was sent 	on or before 	January 25."
libtech_79_footnote,3Sonja Schlesin; a Jewish girl who joined Gandhiji as a steno-typist at the age of 16 and was his private secretary for many years; made herself useful to Indian Opinion; was ardently interested in the Indian cause
libtech_80_footnote,"4Hermann Kallenbach, a prosperous German architect of Johannesburg"
libtech_81_footnote,"1A mass 	meeting of 	Indians numbering over 	3,000 was 	held under the  auspices 	of the 	Natal Indian Association 	to discuss 	the details 	of the 	provisional agreement 	between Gandhiji and Smuts, and to take action thereon. Imam Abdul 	Cadir Bawazeer presided."
libtech_82_footnote,"2Vide “Letter 	to Secretary for Interior”, 12-9-1913."
libtech_83_footnote,"3Andrews had held 	talks with Smuts and Sir Benjamin Robertson. On January  13, 	he had 	met the Governor-General 	in a 	private interview, a 	report of 	which the 	latter forwarded to 	the Colonial 	Office in the 	course of 	a despatch. 	Vide “Andrew’s 	Interview with 	Governor-General”, 13-1-1914."
libtech_84_footnote,"4Albert H. West, Manager of the International Printing Press, Phoenix you make the change and sign on the spot?’ ‘Certainly.”’ Charles Freer Andrews, pp. 96-7. The settlement reached, Gandhiji and Andrews left for Durban, by the 11 o’clock train, on January 22. According to the Governor-General’s observations at the end of his despatch of January 22, 1914, the sentence inserted at Gandhiji’s suggestion was: “He also recognizes the motive which makes you unwilling to revive old sores by courting libel proceedings before another tribunal.” Vide “Letter from Minister of Interior”, 21-1-1914, paragraph 1. Vide also the following item."
libtech_85_footnote,
libtech_86_footnote,"1After Polak, C.F. 	Andrews and Kallenbach had spoken, the following resolu-tion was 	moved by Parsee Rustomjee and unanimously passed: “This mass 	meeting of British Indians, held under the auspices of the Natal 	Indian Association, after having heard the terms of the provisional 	agreement arrived at between the Government and Mr. Gandhi, hereby 	endorses Mr. Gandhiji’s action, and earnestly and respectfully 	hopes that the prayer of the Indian community, as set forth in Mr. 	Gandhi’s letter, will be granted.”"
libtech_87_footnote,1Vide the following item.
libtech_88_footnote,"2The Reuter-South 	Africa Press Agency released on January 28 the following news report 	about the Durban meeting: “At a meeting of the Natal Indian 	Congress tonight, it was decided to give evidence before the Indian 	Enquiry Commission. This body does not support Gandhi.”"
libtech_89_footnote,1This was sent 	jointly by Gandhiji and C. F. Andrews.
libtech_90_footnote,"1From the reference 	to Andrews in the letter, it appears to have been written when 	Manilal Gandhi accompanied Andrews as secretary on the latter’ 	tour of Natal between January 30 and February 5, 1914."
libtech_91_footnote,1Fight for untruth
libtech_92_footnote,"2Spicy, salted food; 	liable to stimulate the qualities of tamas 	or darkness, 	animality."
libtech_93_footnote,3The typescript 	of this 	item bears the heading 	“Mr. Gandhi’s Position” and 	is evidently the 	gist of 	Gandhiji’s views 	presumably recorded 	by himself after 	a discussion or 	an interview.
libtech_94_footnote,1A note at the top of the letter by the addressee reads: “In the train on the way between Johannesburg and Cape Town. Mr. and Mrs. Gandhi left Johannesburg 14-2-1914.”
libtech_95_footnote,"1A Phoenix teacher, 	had committed a breach of Ashram discipline by eating pakodas along 	with some students. Though she denied this lapse when questioned by 	Gandhiji, she confessed it the day after he had decided to go on an 	indefinite fast of atonement."
libtech_96_footnote,"2The sources has “January”, which is a slip. Sir Benjamin Robertson visited Phoenix on February 4, 1914."
libtech_97_footnote,"1From the reference to Gandhiji’s being in train (vide fn. to preceding item),  it appears he reached Cape Town on the morning of February 16. This letter was written the next day and C. F. Andrews left for England on February 21, a Saturday."
libtech_98_footnote,2Some portions have 	been omitted here in the sources.
libtech_99_footnote,"1C.F. Andrews had addressed the university students on February 17 on Rabindranath Tagore; vide also “Anglia’s Evidence”, 18-2-1914 to “Letter to Raojibhai Patel”, 24-2-1914."
libtech_100_footnote,"1Valliamma Moonsamy Mudaliar, who died after a long illness on February 22, 1914; vide In Memoriam”, 25-2-1914"
libtech_101_footnote,3ibid
libtech_102_footnote,1Rabindranath Tagore
libtech_103_footnote,"2Vide “Cable to G.K. Gokhale”, 18-2-1914."
libtech_104_footnote,3Dr. J. H. Gool
libtech_105_footnote,1From the 	reference in 	the letter 	written the 	next day;  vide 	 the 	 following
libtech_106_footnote,2The    Indian   	 Enquiry   Commission; 	  vide	“Observations 	   Regarding
libtech_107_footnote,4Wife of Gen. Louis Botha
libtech_108_footnote,1This appears to 	have been written in 	1914 when Gandhiji was 	in Cape Town 	for negotiations with Smuts.
libtech_109_footnote,5As in the source
libtech_110_footnote,2Lakshmidas Gandhi.
libtech_111_footnote,1 The letter was later traced and sent to the addressee with one dated March 19;
libtech_112_footnote,1Some words are 	missing here in the source.
libtech_113_footnote,"1This letter, 	evidently addressed to Manilal Gandhi, appears to have been written 	about the same time as “Letter to Jamnadas Gandhi”, the 	preceding item."
libtech_114_footnote,2Fabled to have the 	gift of separating milk from water
libtech_115_footnote,3 ibid
libtech_116_footnote,"1Vide “On 	Marriages”, 11-2-1914."
libtech_117_footnote,1Some words appear 	to have been omitted here in the source.
libtech_118_footnote,2Some words are 	missing here in the source.
libtech_119_footnote,1Third son of the addressee
libtech_120_footnote,"1Chhaganlal, 	Maganlal and Narandas"
libtech_121_footnote,"2From the 	reference to 	Andrews in 	the letter, 	it appears 	to have 	been written   in 	1914 after his departure from South Africa on February 21."
libtech_122_footnote,"3Lakshmidas, 	Gandhiji’s eldest brother"
libtech_123_footnote,4 ibid
libtech_124_footnote,5 ibid
libtech_125_footnote,"1The Creator, Supreme Being"
libtech_126_footnote,"2Acts or deeds, here meritorious"
libtech_127_footnote,1Only the second 	page of the letter is available.
libtech_128_footnote,1From Gandhiji’s 	reference to his being 	in Cape 	Town with Kasturba Gandhi. 	 it appears this letter 	was written 	in 1914.
libtech_129_footnote,2Accumulated merit 	or demerit of past lives
libtech_130_footnote,"2This appears 	to have been written 	about the  same  time  as 	 “Letter  to Raojibhai 	Patel”, the preceding 	item, in which 	Gandhiji has referred 	to the 	death of 	Nepal."
libtech_131_footnote,"1The great battlefield of the Mahabharata, figuratively used for turmoil or conflict."
libtech_132_footnote,"4Vide “Letter 	to Harilal Gandhi”, 2-3-1914."
libtech_133_footnote,2A few words are missing here.
libtech_134_footnote,"5An indentured 	Indian who had lived near the Phoenix Settlement with his wife, also 	indentured. Lying ill in bed, he was burnt to death when his hut 	caught fire. His wife had ill-treated him because he was of a lower 	caste."
libtech_135_footnote,"1Vide “Letter to Narandas Gandhi”, 29-3-1910"
libtech_136_footnote,"2The Gujarati word 	is an abstract noun from sadhu, which in Sanskrit means “good”, 	but in popular usage has come to mean an “ascetic”."
libtech_137_footnote,"3This portion of the 	word, at the end of the line, is damaged in the source."
libtech_138_footnote,4For the Valliamma Memorial
libtech_139_footnote,
libtech_140_footnote,"1Sir Harry Escombe (1838-99); leading advocate, who pleaded for Gandhiji’s admission to the Bar of the Natal Supreme Court; was Prime Minister of Natal for a few months in 1897."
libtech_141_footnote,"1Vide “Letter to Secretary for Interior”, 12-9-1913"
libtech_142_footnote,3ibid
libtech_143_footnote,2Typewritten copies of these were later sent by Sir Benjamin.
libtech_144_footnote,1Gandhiji’s fourth 	and youngest son
libtech_145_footnote,"1The case of immigration Officer v. Mahomed Hasan reported in Indian Opinion, 11-2-1914 & 11-3-1914, decided that a child of a polygamous marriage celebrated outside the Union was not exempted under Section 5(g) of Act 23, 1913, and, as such, was a prohibited immigrant."
libtech_146_footnote,2From the contents
libtech_147_footnote,3From the contents
libtech_148_footnote,"1Mystic poet 	of the 17th 	century, famed 	for his satire; vedantist and rationalist"
libtech_149_footnote,"2This was written after the departure of Andrews from South Africa. Phagan Sud 10 was on Saturday. But since Sunday is mentioned, the date given is that which corresponds to the day and not to the tithi."
libtech_150_footnote,"3On Rabindranath Tagore, addressed to University students on February 17 in  the Capetown City Hall; Vide also “Anglia’s Evidence”, 18-2-1914 and “Letter to"
libtech_151_footnote,
libtech_152_footnote,1In the source this has been quoted in Sanskrit.
libtech_153_footnote,
libtech_154_footnote,1A traditional phrase meaning “as easy as a myrobalan in the grip of hand”
libtech_155_footnote,1The last four paragraphs have been taken from Jivannu Parodh where the letter is given in two parts under different dates.
libtech_156_footnote,"2Vide “General Knowledge about Health [—XXXIV]”, 16-8-1913"
libtech_157_footnote,3Widow of Karsandas
libtech_158_footnote,1From the contents
libtech_159_footnote,1Chooharmal P. Lucheram
libtech_160_footnote,1Umiashankar Manchharam Shelat
libtech_161_footnote,2Widow of Lakshmidas 	Gandhi
libtech_162_footnote,"1Lakshmidas Gandhi; vide also “Letter to C.F. Andrews”, 13-3-1914"
libtech_163_footnote,3Lakshmidas Gandhi passed away on March 9.
libtech_164_footnote,"1Raliyatbehn, 	Ghandhiji’s sister"
libtech_165_footnote,"1Son of Lakshmidas Gandhi, Gandhiji’s elder brother"
