footnote_no,footnote
libtech_108_footnote,1There is 	no clear evidence to 	establish the 	date of 	this letter but 	it is likely to 	have been written on 	the morning of 	March 25 	from Delhi where Gandhiji 	spent three days before 	reaching Sinhgadh on 	March 26. 	Moreover in 	My Dear child this 	letter has 	been serially placed 	before that of March 	30.
libtech_109_footnote,"1Inferred from the 	contents of the letter. Gandhiji left Delhi on March 25, and reached 	Sinhgarh on the 26th."
libtech_110_footnote,"1This was reproduced 	in Profiles of Gandhi 	from New 	Yorker. The 	addressee, a boy of 9, had met Gandhiji at Sinhgarh and asked him 	about the spinning-wheel. Gandhiji made the boy sit by his side, but 	while he was talking to somebody else the boy’s courage failed him 	and he ran away. The next day Gandhiji sent him a large 	spinning-wheel with this note."
libtech_111_footnote,"1Hakim Ajmal Khan 	(1865-1927); eminent 	Muslim physician and 	politician who 	took a 	leading part 	in the Khilafat movement; 	president, Indian 	National Congress, 1921-2"
libtech_112_footnote,"2Dr. E. K. Menon, 	Esther Faering's prospective husband"
libtech_113_footnote,3Ambalal Sarabhai
libtech_114_footnote,"1Visva-Bharati. Its foundation was laid on December 23, 1918, and it started functioning in July 1919."
libtech_115_footnote,"2To be delivered at 	Ahmedabad on April 18, 1920; vide 	“Speech at Meeting 	of"
libtech_116_footnote,"1The article was obviously written at Sinhgadh, where Gandhiji stayed from March 26 to March 30."
libtech_117_footnote,
libtech_118_footnote,"2Although this 	letter was written on Gandhiji’s personal letter-paper bearing his 	Sabarmati address, it must, in fact, have been written from Sinhgadh 	where he had arrived on March 26."
libtech_119_footnote,
libtech_120_footnote,
libtech_121_footnote,
libtech_122_footnote,
libtech_123_footnote,"3Dr. Mukhtar Ahmed 	Ansari (1880-1936); nationalist Muslim leader; Presi- dent, Indian 	Muslim League, 1920; President, Indian National Congress, 1927-8"
libtech_124_footnote,
libtech_125_footnote,
libtech_126_footnote,
libtech_127_footnote,"2N.M. Samarth, a 	member of the 1914 Congress Deputation to England"
libtech_128_footnote,"1In the story of Gajendra Moksha, Vishnu descends from Vaikunth and rescues the elephant from the clutches of a crocodile."
libtech_129_footnote,
libtech_130_footnote,
libtech_131_footnote,2Debendranath Tagore
libtech_132_footnote,"3This letter was evidently written after the publication on March 25, 1920, of the Congress report on the Punjab disorders, but owing to Jayakar's illness the idea  of a visit to England had to be dropped."
libtech_133_footnote,"1On March 25, 1920"
libtech_134_footnote,"4A leader of the 	Khilafat movement, who insisted on the boycott of British goods and 	was Gandhiji's chief opponent at the All-India Khilafat Conference 	held on November 24, 1919"
libtech_135_footnote,"2Literally, brother"
libtech_136_footnote,"1Vide “The 6th of April and the 13th”, 10-3-1920."
libtech_137_footnote,2Lord Krishna who drove the chariot of Arjuna
libtech_138_footnote,"1Vide “Congress Report on the Punjab Disorders”, 25-3-1920."
libtech_139_footnote,2Gandhiji could go 	back to Sinhgadh only on April 29.
libtech_140_footnote,1As noted by the addressee
libtech_141_footnote,
libtech_142_footnote,
libtech_143_footnote,
libtech_144_footnote,
libtech_145_footnote,
libtech_146_footnote,
libtech_147_footnote,4Not available
libtech_148_footnote,"2For the Report of the Commissioners Appointed by the Punjab  Sub- committee of the Indian National Congress published on March 25, 1920, vide “Congress Report on the Punjab Disorders”, 25-3-1920."
libtech_149_footnote,"5Presumably March 30, as Gandhiji was in Bombay on this date"
libtech_150_footnote,1A fourteenth-century poet and saint who had Hindu as well as Muslim followers
libtech_151_footnote,2A Gujarati poet of the seventeenth century
libtech_152_footnote,3Probably at Santiniketan
libtech_153_footnote,1Dr. G. U. Pope. He translated Tirukkural and Tiruvachakam into English.
libtech_154_footnote,"2A village on the outskirts of Ahmedabad, now within its municipal limits. The Ashram, established in May 1915, was first housed in a private building in this village."
libtech_155_footnote,4In 1919
libtech_156_footnote,"3Bhagavad Gita, VI, 5"
libtech_157_footnote,4Literary conference held at Ahmedabad on April 2 and 3 under the presid- entship of Hargovinddas Kantawala
libtech_158_footnote,"1Lewis Carrol, 	author of Alice's 	Adventures in Wonderland"
libtech_159_footnote,2A long prose 	romance in Sanskrit written in the seventh century A.D.
libtech_160_footnote,"3For Gandhiji’s preface to the Gujarati translation of the Report, vide “Preface to the Gujarati Translation of Congress Report on the Punjab Disorders”, 31-12- 1920."
libtech_161_footnote,"4Anandshankar Dhruva, Sanskrit scholar and man of letters; Vice-Chancellor of Banaras Hindu University, 1920-37"
libtech_162_footnote,1Released as a letter to the Press
libtech_163_footnote,5Rabindranath Tagore who had spoken earlier at the Conference. “The search after gold must be subservient to the search after God” was his message.
libtech_164_footnote,2Elections to the Central Legislative Assembly under the Reforms Act of 1919 were to be held in November 1920.
libtech_165_footnote,1At its Amritsar session held in December 1919
libtech_166_footnote,2Of December 1919
libtech_167_footnote,"3Narasinhrao Bholanath Divetia; Gujarati poet and men of letters; professor of Gujarati, Elphinstone College, Bombay"
libtech_168_footnote,"3Round, flat 	unleavened bread"
libtech_169_footnote,"4For the text of the 	resolutions, vide “The 	Satyagraha Week”, 31-3-1920."
libtech_170_footnote,"5At Banaras, where Devdas Gandhi was engaged in an advanced study of Hindi"
libtech_171_footnote,"1Vide “The Amritsar Appeals”, 3-3-1920."
libtech_172_footnote,2In the first week of April 1920l.
libtech_173_footnote,1The draft of the article in Gandhiji's hand is available at the Gandhi Smarak Nidhi. The opening sentence in the draft reads: “It is no small event—the visit of the greatest poet of the age to Gujarat.“
libtech_174_footnote,3Delivered on April 2
libtech_175_footnote,4The date is mentioned in a note to Devdas Gandhi which Sarladevi Chowd hrani wrote on this letter.
libtech_176_footnote,1Self
libtech_177_footnote,2Wife of Mahadev Desai
libtech_178_footnote,"2The holy places of Hedjaj. The Government of India affirmed on March 29, 1920, that the holy places of Hedjaj would remain under independent Muslim control."
libtech_179_footnote,3Gandhiji reached Sinhgadh on April  29.
libtech_180_footnote,"1On March 17, 1920"
libtech_181_footnote,"2Gandhiji was in 	Bombay from April 6 to April 13, 1920."
libtech_182_footnote,"1This letter, not reproduced here, complained about school-children tearing out and disfiguring pictures of King Emperor George V in their books and about the widespread use of foul language among workers."
libtech_183_footnote,"1A word of abuse; 	literally, brother of one’s wife"
libtech_184_footnote,4A nationalist Muslim leader of  Bombay
libtech_185_footnote,"1Before Gandhiji moved the resolution, C. F. Andrews read out a message from Rabindranath Tagore condemning the Jallianwala Bagh massacre."
libtech_186_footnote,
libtech_187_footnote,3Rambhuj Dutt 	Chowdhari
libtech_188_footnote,"4Rabindranath 	Tagore, who was in Bombay during the National Week"
libtech_189_footnote,"5The report in The Times of India, 10-4-1920 adds that the proceedings were in vernacular."
libtech_190_footnote,"1The National Week, 	April 6 to April 13"
libtech_191_footnote,"1The events 	mentioned the test relate to 1920. In that year, Thursday fell on 	April 15, Chaitra Vad 	12. The figure “11” 	seems to be a slip for “12”."
libtech_192_footnote,"5Revashankar Zaveri 	of Bombay, a 	business man 	and great admirer  of  Gandhiji"
libtech_193_footnote,2ibid
libtech_194_footnote,1Sons of Gandhiji
libtech_195_footnote,2The reference to 	writing the report on the Punjab disorders suggests that the letter 	was written in 1920.
libtech_196_footnote,6For Jallianwala 	Bagh Memorial Fund
libtech_197_footnote,"3From a note in 	addressee’s hand which says this was written while he and Balkoba 	were at Sinhagad in Samvat 1976. Chaitra 	Vad 12 in Samvat 1976 	corresponded to April 15, 1920 and is further confirmed by the 	contents. Gandhiji reached Sinhagad where the addressees were living 	at the time, on April 29 after his proposed visit to England was 	cancelled."
libtech_198_footnote,"7The addressee’s 	aunt, Gandhiji’s sister; Nirmala was her daughter-in-law."
libtech_199_footnote,4Self-suffering as moral discipline
libtech_200_footnote,"1This was evidently 	sent after the Viceroy’s reply to Gandhiji’s telegram of April 	13, 1920. The reply was not received till April 15; vide 	“Letter to Esther 	Faering”, 15-4-1920."
libtech_201_footnote,"11853-1936 	nationalist Muslim leader of Gujarat; formerly, a judge of the High 	Court, Baroda. He was one of the Commissioners appointed by the 	Punjab Sub- committee of the Congress to report on the Punjab 	disorders."
libtech_202_footnote,2During 1918
libtech_203_footnote,3This was a peculiar 	form of greeting used by the addressee and Gandhiji whenever they 	met.
libtech_204_footnote,
libtech_205_footnote,1A Gujarati poet of the eighteenth century
libtech_206_footnote,1During 1917
libtech_207_footnote,1Mia Mahomed Haji Jan Mahomed Chhotani
libtech_208_footnote,2For going to England in connection with Khilafat movement
libtech_209_footnote,1Dr. Bhagwan Das
libtech_210_footnote,3During 1919
libtech_211_footnote,2The speech was 	delivered in Gujarati.
libtech_212_footnote,5For the Jallianwala Bagh Memorial Fund
libtech_213_footnote,1The source has “civil” which is evidently a misprint.
libtech_214_footnote,2The references in the letter to Malaviya and the mill workers’ dispute at Ahmedabad suggest this date.
libtech_215_footnote,"6Women’s Association , at Bombay"
libtech_216_footnote,3The reference is to 	the successful conclusion of the strike of mill-hands in
libtech_217_footnote,7Members of the depressed classes whom Gandhiji later described as Harijans.
libtech_218_footnote,
libtech_219_footnote,
libtech_220_footnote,1Demon
libtech_221_footnote,8ibid
libtech_222_footnote,"2To England, in connection with the Khilafat Deputation"
libtech_223_footnote,3Gandhiji’s nephew who worked with him in South Africa and later in the Sabarmati Ashram
libtech_224_footnote,"4Formely chairman of 	Hamidia Islamic Society, Johannesburg"
libtech_225_footnote,5The auspicious 	recitation of the life of the Prophet
libtech_226_footnote,"1Fatima’s wedding, mentioned in the text, took place on April 26, 1920 (vide “Invitation to Wedding”, 20-4-1920). In 1920, Gandhiji arrived in Bombay on April 20, as he says in the letter he would."
libtech_227_footnote,"2The figure stands 	for Bismillahir-al-Rahamanir-al-Rahim 	which means “to 	begin with the name of Allah, the God Mercy, the Merciful”."
libtech_228_footnote,1The source 	for this 	item is a printed 	invitation  card.
libtech_229_footnote,1In connection with 	the Khilafat question
libtech_230_footnote,3Illegible
libtech_231_footnote,1This and the following two articles have been identified as Gandhiji’s from the draft in his hand preserved in the Gandhi Smarak Nidhi.
libtech_232_footnote,1A mythical cow that gave whatever one asked of her
libtech_233_footnote,"1Son-in-law of Dr. Pranjivan Mehta, an old associate of Gandhiji. He went to Fiji in 1912 to take up public work there."
libtech_234_footnote,"2From the contents; 	Gandhiji reached Bombay on April 20, 1920, a Tuesday, and attended 	Fatima’s marriage on April 26, at Ahmedabad."
libtech_235_footnote,3Here the source has 	“Chi. Devdas Gandhi” written in hand.
libtech_236_footnote,
libtech_237_footnote,"6Gandhiji’s speech 	to the workers, mentioned in letter, was delivered on April 18, 1920 	which was a Sunday; “yesterday” in the text was evidently a slip 	for ”day before yesterday”."
libtech_238_footnote,
libtech_239_footnote,"7Aurobindo Ghosh 	(1872-1950); mystic, poet and philosopher; settled at Pondicherry in 	1910"
libtech_240_footnote,
libtech_241_footnote,2ibid
libtech_242_footnote,
libtech_243_footnote,1The Commission of Enquiry which sat from March 1920 to July 1920. It was appointed by the Union Government of South Africa to enquire into the question of Asiatics trading and holding land in several provinces of South Africa.
libtech_244_footnote,2Jayakunvar
libtech_245_footnote,2Raja Ram Mohan Roy (1772-1833); socio-religious reformer of Bengal; the pioner of English education in India
libtech_246_footnote,1Literary conferences
libtech_247_footnote,"3Vide “Telegram 	to Private Secretary to Viceroy”, 13-4-1920."
libtech_248_footnote,1Shrimati Nathibai Damodardas Thakersey University
libtech_249_footnote,"1The letter is 	written in Gandhiji’s hand on the back of a postcard dated April 	21, 1920 from Mataji, i.e., Sarladevi Chowdhrani, to the addressee."
libtech_250_footnote,2Pandit Rambhuj Dutt 	Chowdhari
libtech_251_footnote,
libtech_252_footnote,"1Rabindranath Tagore, who was in Bombay during the National Week"
libtech_253_footnote,4ibid
libtech_254_footnote,1Member of a community of dyers
libtech_255_footnote,"1On April 2, 1920"
libtech_256_footnote,"2On December 23, 1919"
libtech_257_footnote,1A nineteenth-century Gujarati writer
libtech_258_footnote,3Joseph J. Doke (1861-1913); minister of Johannesburg Baptist Church; edited Indian Opinion during Gandhiji’s and Polak’s incarceration in 1911
libtech_259_footnote,"1The first Khilafat Deputation, which had reached England on February 26, was still there."
libtech_260_footnote,
libtech_261_footnote,
libtech_262_footnote,"1This was on April 28, 1920."
libtech_263_footnote,
libtech_264_footnote,1The All-India Home Rule League was affiliated to the Indian National Congress.
libtech_265_footnote,"2In September 1920, Gandhiji assembled Home Rule Leaguers at Calcutta and changed the creed of the League into a form later adopted by the Congress at"
libtech_266_footnote,
libtech_267_footnote,"1For the peace terms presented by the Allies to Turkey, vide “Turkish Peace Terms”, before 3-6-1920."
libtech_268_footnote,
libtech_269_footnote,3Not traceable
libtech_270_footnote,1Sarladevi Chowdhrani
libtech_271_footnote,"2Bhagavad Gita, 	II, 14:"
libtech_272_footnote,"1Gandhiji left 	Ahmedabad for Bombay 	on April 	27, 1920, 	and probably 	wrote this letter on 	the 28th, 	which fell on Vaishakh 	sud 11. According 	to the 	Vikram Era, 	the tenth day in the bright half of this Vaishakh was omitted in reckoning."
libtech_273_footnote,"2Of the Allies on April 26, 1920 to finalize the terms of peace to be offered to Turkey. As per its resolutions, Smyrna and Thrace were to be given to the Greeks, Mesopotamia and Palestine were to be British “Mandates”, Syria and Cilicia French “Mandates”, etc. Vide also Appendix “Turkish Peace Terms”, before 3-6-1920."
libtech_274_footnote,3Devotional song
libtech_275_footnote,"1This statement was published also in The Times of India, 29-4-1920 and in"
libtech_276_footnote,1Son of Sarladevi 	Chowdhrani
libtech_277_footnote,"1Gandhiji was in 	Sinhgadh on April 29, 1920."
libtech_278_footnote,2Associated Press. 	Here Gandhiji presumably refers to the statement to the
libtech_279_footnote,"2Vide “Cable 	to Secretary of State for India”, after 13-4-1920"
libtech_280_footnote,3Pandit Rambhuj Dutt Chowdhari
libtech_281_footnote,"1As they, along with Gandhiji, were members of the sub-committee appointed by the All-India Khilafat Committee to decide when the movement on the Khilafat issue was to be started"
libtech_282_footnote,"2Gandhiji presumably refers to “Letter to Sarladevi Chowdhrani”, 29-4-1920; he left Poona for Sinhgadh on April 29, 1920."
libtech_283_footnote,4Mira Bai:
libtech_284_footnote,3Lazarus Gabriel of 	South Africa
libtech_285_footnote,4Eldest son of Sarladevi Chowdhrani
libtech_286_footnote,1Jallianwala Bagh Memorial Fund
libtech_287_footnote,2Shankarlal Banker
libtech_288_footnote,3Ambalal Sarabhai
libtech_289_footnote,"4Manilal and Ramdas, 	who were sent by Gandhiji in 1916 to manage Indian 	Opinion at Phoenix"
libtech_290_footnote,1Rev. Gillespie of 	Ahmedabad
libtech_291_footnote,
libtech_292_footnote,"2Wife of M. A. 	Jinnah, formerly a nationalist Muslim leader who later became the 	founder of Pakistan"
libtech_293_footnote,
libtech_294_footnote,
libtech_295_footnote,"1Widow of Gokuldas, son of Gandhiji’s sister, Raliatbehn. She had become an inmate of the Ashram at Sabarmati as desired by Gandhiji; vide “Letter to"
libtech_296_footnote,1A mill-owner of 	Ahmedabad. He had helped Gandhiji to establish the Ashram  in Kochrab.
libtech_297_footnote,"2Gandhiji was 	in Sinhgadh on 	April 30, 	1920. The 	dispute between the 	mill- owners 	and the workers 	which is the subject 	of this 	letter took place in 	April and 	May of 	this year."
libtech_298_footnote,"1On March 31, Gandhiji had written to mill-owners  to  give  certain concessions to their workers."
libtech_299_footnote,"2Board of arbitrators; literally, “five”"
libtech_300_footnote,"1Sister of A. H. 	West, an intimate associate of Gandhiji in South Africa, she had 	assumed the Indian name Devi."
libtech_301_footnote,"1Surendrarai Medh of Ahmedabad, an associate of Gandhiji in South Africa"
libtech_302_footnote,"2Sinhgadh. Gandhiji 	stayed there from April 29 	to May 4. So, “today” 	in the 	text is obviously 	a slip 	for “yesterday”."
libtech_303_footnote,"1If you aspire after deliverance, my child, give up sense pleasures like poison and enjoy forgiveness, straight forwardness, compassion contentment and"
libtech_304_footnote,3Son of Chhaganlal 	Gandhi
libtech_305_footnote,2Son of Chhaganlal Gandhi
libtech_306_footnote,"4Evidently a slip 	for “26th”, vide 	“Invitation to 	Wedding”, 20-4-1920."
libtech_307_footnote,"3His marriage was solemnized on May 19, 1920."
libtech_308_footnote,5A German architect 	and devoted friend and co-worker of Gandhiji in South
libtech_309_footnote,1A Parsi business man and public worker of Karachi
libtech_310_footnote,"4The source, however, has “up”."
libtech_311_footnote,2The letter was written from Sinhgadh where Gandhiji was resting as he had some leg trouble.
libtech_312_footnote,"1At Madras, as president of the Khilafat Conference, on April 17.  In his letter  to Gandhiji, Jamshedji Mehta had complained that Shaukat Ali’s loose interpretation of “non-co-operation” and “non-violence” was rather alarming."
libtech_313_footnote,"2The letter was in reply to one from Jamshedji Mehta dated April 24, 1920. The source assigns this letter to may 19, which is evidently an error, Gandhiji was in Sinhgadh only till May . Probably “19” was a misprint for “1”."
libtech_314_footnote,2The Amritsar Session of December 1919
libtech_315_footnote,1The policy of non-co-operation did not appeal to Annie Besant and she tried todissuade the Muslims from adopting it.
libtech_316_footnote,1Not reproduced here
libtech_317_footnote,"1The printed report contained, in all, 19 illustrations depicting the Bagh, the public flogging and the wounded persons."
libtech_318_footnote,2The merchant class
libtech_319_footnote,"3Sturdy, sea-faring Hindu agriculturists inhabiting the sea coast of Gujarat"
libtech_320_footnote,3Village peon
libtech_321_footnote,
libtech_322_footnote,"1A dialogue between King Janaka of Videha and Raikva, the low-born, ugly- looking philosopher"
libtech_323_footnote,2Woman of the Dubla cxommunity which supplies farm-labour and menial services in South Guja
libtech_324_footnote,"1A female demon, 	daughter of Bali. She attempted to kill the infant Lord Krishna by 	suckling him, but was herself sucked to death by the child."
libtech_325_footnote,2Pandit Rambhuj Dutt Chowdhari
libtech_326_footnote,1Father of J. B. 	Kripalani
libtech_327_footnote,"1Vide “The Uses of Khaddar”, 28-4-1920."
libtech_328_footnote,"2This letter was 	evidently written from Sinhgadh where Gandhiji stayed from April 29 	to May 4, and the only Sunday between these dates was on May 2."
libtech_329_footnote,3Embodiment of life-force
libtech_330_footnote,1Yadwarkar Patwardhan of Amraoti who worked as sub-editor on the staff ofYoung India for over a year without any honorarium
libtech_331_footnote,1Gandhiji presumably 	refers to suggestions 	made in the early 	summer of 1920 	by some Khilafat workers 	that the 	migration of 	pious Muslims 	from India to Afghanistan 	might well be considered.
libtech_332_footnote,3In Bombay; vide 	the preceding item.
libtech_333_footnote,
libtech_334_footnote,"2Girdhari, nephew of 	J. B. Kripalani"
libtech_335_footnote,"2Vide “Non-co-operation”, 28-4-1920."
libtech_336_footnote,3An employee on the 	editorial staff of Young 	India
libtech_337_footnote,"1Having known the atman to be in truth the Imperishable One without a second,"
libtech_338_footnote,"3Presumbaly Gandhiji here refers to “To Members of the All-India Home Rule League”, 28-4-1920."
libtech_339_footnote,"2For another letter to the addressee, vide Addenda, “Letter to Syed Fazlur Rahman”, 11-5-1920."
libtech_340_footnote,"1It is strange that a man unattached both to this world and the other, able to dicriminate between the transient and the eternal and aspiring after moksha, should be afraid of moksha itself. III, 8"
libtech_341_footnote,"3Advocated by some Khilafat workers, particularly Hasrat Mohani."
libtech_342_footnote,"1There can be no 	comparison, indeed, between the man, self-realized and steady o 	intellect, who enjoys things as sport, and the beclouded man 	carrying on his back, the burden of this world. IV, 1The yogi, 	firmly established on that plane, which Indra and the other gods 	weakly yearn to attain, is never moved to joy. IV, 2"
libtech_343_footnote,2Age of strife
libtech_344_footnote,1A missionary who taught English in the Ashram school
libtech_345_footnote,"2The letter also 	appears in Mahadevbhaini 	Diary,  Vol. V, under 	May 3. May 4  is the more likely date since Gandhiji left Sinhgadh on that day."
libtech_346_footnote,3Residential 	institution of learning founded by the addressee near Hardwar
libtech_347_footnote,1As her parents were full-time workers in the Ashram
libtech_348_footnote,2Liberation as the final end of life
