footnote_no,footnote
libtech_142_footnote,Average rates.	Vide 		Statement C 		and page 		26 & 		28 of Appendix B.
libtech_143_footnote,1This is given as an 	enclosure to the following letter:
libtech_144_footnote,"2Months in the Indian calendar, corresponding roughly to July and December, respectively."
libtech_145_footnote,
libtech_146_footnote,"1At the meeting under the auspices of the Swadeshi Sabha, with Gandhiji in the chair. A summary of the speech appeared in Young India, 2-7-1919."
libtech_147_footnote,1Of the Poona Agricultural College; author of Land and Labour in a Deccan Village
libtech_148_footnote,"2Gandhiji then proceeded to reply to an argument which had appeared in The Leader. This part of the speech is not available,"
libtech_149_footnote,1A kind of silk
libtech_150_footnote,"1A measure of weight, 21 /2 tolas making an ounce avoirdupois"
libtech_151_footnote,"2In his message, he had said:"
libtech_152_footnote,"1Gandhiji laid the foundation stone of an independent building for the Vanita Vishram, a school for girls."
libtech_153_footnote,"1In a verse attributed to him, the poet welcomes his wife’s death as it has set him free to devote himself entirely to worship of God."
libtech_154_footnote,1The date of this 	item appears to be the same as that of the preceding item.
libtech_155_footnote,"1Deputy 	Superintendent of Police, Ahmedabad"
libtech_156_footnote,1Omissions in the 	letter are as in the source.
libtech_157_footnote,2Presumably to the 	Viceroy
libtech_158_footnote,"2From the contents; 	vide “Letter 	to Ranchhodlal Patwari”, 9-9-1918 and “Speech on Swadeshi, 	Ahmedabad”, 29-6-1919."
libtech_159_footnote,1Presumably drafted by Gandhiji
libtech_160_footnote,"1Vide “The Swadeshi Vow”, 13-5-l919."
libtech_161_footnote,"2The Central Swadeshi Sabha was inaugurated at Bombay on July 1, 1919."
libtech_162_footnote,"1This was made during Gandhiji’s interview with Griffith, Commissioner of Police, Bombay, on July 1, 1919; vide Griffith’s report of the interview, which read: “In conclusion Gandhi made a statement which was reduced to writing of which I attach a copy. His plans for the future are detailed in that statement.” Source Material for a History of the Freedom Movement in India."
libtech_163_footnote,1Volume of Transvaal Laws
libtech_164_footnote,"1This was 	published also in  New 	India, 	 4-7-l919.  Young 	India, 5-7-1919 and"
libtech_165_footnote,1Member of the Viceroy’s Executive Council in charge of the Department of Commerce and Industry
libtech_166_footnote,2ibid
libtech_167_footnote,"1Registrar of 	Co-operative Societies, Bombay"
libtech_168_footnote,"1It appears from the first sentence that Gandhiji wrote this letter soon after he had left Ahmedabad, which he did on June 30. July 3 fell on a Thursday."
libtech_169_footnote,1The meeting was held under the auspices of the Swadahi Sabha. Gandhiji was  in the chair.
libtech_170_footnote,"2L. Robertson, Inspector General of Police, Bombay Presidency"
libtech_171_footnote,"3Vide “Letter to S. R. Hignell”, 28-6-1919."
libtech_172_footnote,1July 8
libtech_173_footnote,"4Vide “Cable to E. S, Montagu”, 24-6-1919."
libtech_174_footnote,"2The Associated 	Press of India released it on July 3, from Bombay."
libtech_175_footnote,1The Gujarati report is not clear at this point.
libtech_176_footnote,1A sect of mendicants following very harsh practices
libtech_177_footnote,"2Vide Appendix 	“Sir Stanley Reed’s Letter to Gandhiji”, 2-5-1919."
libtech_178_footnote,5July 8
libtech_179_footnote,"1Eleventh day of the bright half of Ashadh , roughly corresponding to July"
libtech_180_footnote,"1From the reference 	to Gandhiji’s 	proposed visit to Gondal, 	which he visited 	in September 	1919; also from reference to 	civil disobedience which 	was suspended 	by Gandhiji 	in that 	year. The 	source has 	Ashadh Sud 	9, which 	seems to be a 	slip for 	Ashadh Sud 10, which was a Monday and corresponded to July 7."
libtech_181_footnote,1Of July 8 conveying the Governor’s desire to meet Gandhiji at Poona on Saturday
libtech_182_footnote,2Men learned in the shastras
libtech_183_footnote,1Dated 12-7-1919
libtech_184_footnote,"2Name of month in the Indian calendar, roughly corresponding to March"
libtech_185_footnote,"1Under the auspices of the Philosophical Club, R. P. Paranjapye, the Principal of the College presiding"
libtech_186_footnote,"2Literally, a period of four months; the term signifies a vow of fasting and semi-fasting during the four monsoon months."
libtech_187_footnote,"1Here followed a few remarks by Gandhiji as editor, Young India, while publi- shing the report of his speech; vide “Note on Principal Paranjapye’s Observations”, 16-7-1919."
libtech_188_footnote,2Editor of Pratap
libtech_189_footnote,1Vide “Swadeshi Sabha Rules’ before 1-7-1919.
libtech_190_footnote,2Of  Uttar Pradesh
libtech_191_footnote,3Chakravarti 	Rajagopalachari (b.1879); statesman and first Indian Governor- 	General
libtech_192_footnote,"3The Central Swadeshi Sabha which was inaugurated on July 1, 1919; vide"
libtech_193_footnote,"21840-l900; historian, an authority on Indian affairs;  author  of  Indian  Empire; served in India for 25 years, and was sympathetic to Indian aspirations; member of the British Committee of the Indian National Congress in London"
libtech_194_footnote,4Gandhiji had met the Governor of Bombay on July 12.
libtech_195_footnote,"1The letter acknowledges the addressee’s letter dated July 12. For an earlier letter dated July 3 to the addressee, vide “Letter to R.B. Ewbank”, 3-7-1919"
libtech_196_footnote,
libtech_197_footnote,"2Registrar of Co-operative Societies, Bombay"
libtech_198_footnote,"1Under the auspices of the Home Rule League with Faiz B, Tyabji in the chair"
libtech_199_footnote,"1The resolutions are supplied from New India, 14-7-1919."
libtech_200_footnote,2Associated Press of 	India
libtech_201_footnote,1This read:
libtech_202_footnote,"1Vide “Speech on Swadeshi at Fergusson College, Poona”, 12-7-1919."
libtech_203_footnote,"2This letter seems 	to have followed the letter to him dated July 13, but preceded the 	letter to Mama dated July 15, in which Gandhiji says he would be in 	Ahmedabad on Tuesday or Wednesday of the following week."
libtech_204_footnote,"3Also in “Letter to Jehangir B. Petit”, 2-7-1919, Gandhiji says “I want to send them a long cable today.” This cable, however, is not available."
libtech_205_footnote,1From addressee’s 	reply dated 10-8-1919 to Gandhiji. S.N. 6795
libtech_206_footnote,"1A teacher of the 	Ganganath Bharati Vidyalaya, Baroda, who joined Gandhiji."
libtech_207_footnote,"1From the reference to the meeting with the Governor, which was expected to take place “at the latest on Saturday”, July 19; vide “Letter to F. C. Griffth”, 18-7-1919."
libtech_208_footnote,"2Published as 	editor’s remarks along with the report of the function held at 	Fergusson College, Poona, on July 12; vide 	“Speech on Swadeshi 	at Fergusson College, Poona”, 12-7-1919."
libtech_209_footnote,"1L. W. Ritch, an articled clerk under Gandhiji in South Africa and secretary, South Africa British Indian Committee, London."
libtech_210_footnote,"2Vide “Letter to the Press on South African Situation”, 25-2-1919."
libtech_211_footnote,2The source has 	“his”.
libtech_212_footnote,"1In the letter to 	Chhaganlal Gandhi, dated July 13, 1919, Gandhiji said he would be 	leaving for Ahmedabad on Saturday next, i.e., on 19-7-1919. This 	letter was evidently written on Friday, the 18th."
libtech_213_footnote,"4Wife of Rev. Joseph J. Doke (1861-1913), minister of Johannesburg Baptist Church."
libtech_214_footnote,2This was as 	follows:
libtech_215_footnote,"1From the contents; 	ibid., p. 467 Vide also p. 269-70."
libtech_216_footnote,2The Governor-General-in-Council reduced on July 6 Kalinath Roy’s term of imprisonment from 2 years to 3 months.
libtech_217_footnote,1This letter was 	published also in New 	India and The 	Bombay Chronicle both 	dated 22-7-1919.
libtech_218_footnote,"1Vide “Letter to S. R. Hignell”, 18-6-1919"
libtech_219_footnote,"5Rev. Charles Philips, Congregational minister"
libtech_220_footnote,"2Editor of The Tribune, who had been sentenced to 2 years’ imprisonment. His petition for mercy had earlier been rejected but the sentence had been reduced to 3 months on July 6. For details vide”Babu Kalinath Roy”, 11-6-1919, “Memorial to Viceroy”, 11-6-1919, “Memorial to Chelmsford”, 11-6-1919 and “Cable to E.S. Montagu”, 24-6-1919."
libtech_221_footnote,6Mother-in-law of A. H. West
libtech_222_footnote,"1Editor of Pratap who had been sentenced to 18 months’ imprisonment. For details vide “Lala Radha Krishna’s Case”, 12-7-1919."
libtech_223_footnote,"2Vide “Letter 	to the Press on Suspension of Civil Disobedience”, 21-7-1919."
libtech_224_footnote,"1Radhakrishna’s 	sentence was subsequently reduced to 2 months by the Lt. Governor on 	July 25, 1919."
libtech_225_footnote,"2The postmark, however, bears the date July 26, 1919."
libtech_226_footnote,1The Punjab Disorders Inquiry Committee
libtech_227_footnote,"1Vide “Letter to the Press on Satyagraha Pledged”, 26-2-1919."
libtech_228_footnote,
libtech_229_footnote,2Community kitchens or places of congregation of the poorer people to have their frugal daily meals
libtech_230_footnote,"3Vide “Speech 	on Gandhi-Smuts Agreement, Bombay”, 18-7-1919."
libtech_231_footnote,4Member of the 	Viceroy’s Executive Council in charge of the Department of 	Commerce and Industry
libtech_232_footnote,1“Damn the Rowlatt Bill”
libtech_233_footnote,1This letter 	reviewed at length the position in South Africa and regretted that 	protests from the Indian Government had been unavailing. It also 	gave assurance that the Government would consider further action to 	be taken when the full text of the new statute was received.
libtech_234_footnote,
libtech_235_footnote,2“Damn George; he is dead”.
libtech_236_footnote,1From the contents
libtech_237_footnote,
libtech_238_footnote,"2 “Of course, you are welcome to make any use you may think fit of this letter.”"
libtech_239_footnote,"1Vide “Letter to the Press on suspension of Civil Disobedience”, 21-7-1919."
libtech_240_footnote,
libtech_241_footnote,
libtech_242_footnote,"7Govindswami, machine foreman in the International Printing Press, Phoenix"
libtech_243_footnote,"2Vide “Letter 	to the Press on suspension of Civil Disobedience”, 21-7-1919."
libtech_244_footnote,5The post-script has 	been struck out.
libtech_245_footnote,3The letter is 	damaged at places.
libtech_246_footnote,4Vide the 	preceding item.
libtech_247_footnote,4Vide “Letter to N.P.Cowie”
libtech_248_footnote,"5Vide “The 	Lahore Judgment”, 23-7-1919"
libtech_249_footnote,3The addressee had been trying to persuade people to we carts for removing bodies of the dead.
libtech_250_footnote,
libtech_251_footnote,"3Published also in 	The Bombay 	Chronicle and New 	India, both of 	 29-7-1919."
libtech_252_footnote,
libtech_253_footnote,2ibid .
libtech_254_footnote,1Vide “Letter 	to N.P.Cowie”
libtech_255_footnote,"1Vide Appendix “Satyagraha Leaflet No. 1”, March 1919."
libtech_256_footnote,2The letter to The 	Mahratta was 	published on this date.
libtech_257_footnote,"3This sentence, occuring at the end of a page, is left incomplete in the source"
libtech_258_footnote,
libtech_259_footnote,
libtech_260_footnote,"1Jethmal Parasram, editor of Hindwasi, a Sindhi periodical"
libtech_261_footnote,2This paragraph is from Gujarat Mitra ane Gujarat Darpan.
libtech_262_footnote,1The notice has not 	been reproduced here.
libtech_263_footnote,1This was 	intercepted.
libtech_264_footnote,2ibid
libtech_265_footnote,1Gandhiji uses the English expression.
libtech_266_footnote,2The war of 1840 between China and Great Britain caused by the import of opium into China by foreign traders. Fifteen years later another war broke out owing to the huge smuggling trade in opium whereafter the cultivation of opium in China was permitted and import from India was made legal.
libtech_267_footnote,1Gandhi uses the English words
libtech_268_footnote,"21856- 1926; earlier known as Mahatma Munshiram; nationalist leader, Arya Samajist and educationist. He the founder of Gurukul Kangri, near Hardwar."
libtech_269_footnote,1Moneylender
libtech_270_footnote,3The reference is to the disturbance and the martial law atrocities in the Punjab.
libtech_271_footnote,"4Madan Mohan Malaviya (1861-19460; nationalist leader, educationist and founder of Banaras Hindu University"
libtech_272_footnote,1Young India 	referred to in this 	letter was dated 30-7-1919.
libtech_273_footnote,
libtech_274_footnote,"1“An appeal from the Punjab” was published in  Young India, 2-8-1919;  vide"
libtech_275_footnote,"1This was published as by “C.R.S.” and was preceded by the following remarks: “. . . I went in and found Mr.Gandhi seated cross-legged on his couch, dressed in his usual coarse hand-woven clothes and with his spectacles on, busy writing a letter to some friend of his in Gujarati. The letter-paper, pencil and envelope were apparently of the more common swadeshi type, for I noticed the paper was none too fine, the pencil had to be pressed hard to make an impression, and the envelope would not easily open in the prevailing weather . I noticed also that one of the curls of his spectacles had broken midway and was being held in position by a piece of thread knotted round his head. I was wondering why a fresh curl had not been put in, but soon found a broken curl was not without its uses, as it served well enough for a toothpick on occasions. Well, when Mr. Gandhi looked up from his writing and saw me, his thin asetic face lighted up with a charming smile as he recognized me, and bade me sit down and excuse him for a few minutes as he finised his letter.”"
libtech_276_footnote,"2This was one of the two Bills recommended by the Rowlatt Committee in 1918 ostensibly for curbing seditious activity and was passed in 1919, in the face of public opposition. It gave occasion for the Rowlatt Act Satyagraha in April"
libtech_277_footnote,"2 Wife of J. B. Petit, Parsi philanthropist of Bombay, Gandhiji’s friend and"
libtech_278_footnote,"3Anasuyabehn 	Sarabhai, social worker and 	educationist; sister of 	 Ambalal"
libtech_279_footnote,"1Wife of Shankarlal 	Banker, associate of Gandhiji"
libtech_280_footnote,"1Thid was in reply 	to his letter of July 26, appealing to Gandhiji that since civil 	disobedience had been suspended, he should join in working the 	Montagu- Chelmsford Constitutional Reforms."
libtech_281_footnote,"2Theosophist, and 	editor of New India"
libtech_282_footnote,"11866-1941; Governor of Bombay; later Viceroy of India, 1931-6"
libtech_283_footnote,4At this 	point Madan Mohan Malaviya called on 	Gandhiji. The 	latter part of 	the report which covers the writer’s interview with the former is not reproduced here.
libtech_284_footnote,"2The Government demanded a security of Rs. 2,000 from each of these Madras newspapers and banned The Hindu in the Punjab and in Burma."
libtech_285_footnote,"3Vide Appendix 	“Letter from G.S. Arundale”, 26-7-1919"
libtech_286_footnote,"1In the source, 	below Monhay appear the dates: 3 August 1919, 	 Shravan   Sud 	7, 1975, 	in a 	handwriting other 	than Gandhiji’s In 	August 1919, however, 	the first 	Monday fell on the 4th, which corresponds to Shravan Sud 8 in the Indian calendar."
libtech_287_footnote,2Gandhiji’s 	newphew and associate
libtech_288_footnote,3Gandhiji’s second 	son
libtech_289_footnote,"1Gandhiji was in Bombay On August 4, 1919, after having visited Vijapur, and later in the day left for Ahmedabad."
libtech_290_footnote,"2It is to her that Gandhiji ascribes the discovery of the spinning-wheel in Vijapur; vide and Autobiography, part V, Ch. XL."
libtech_291_footnote,"1Manager, 	International Printing Press, Phoenix; a 	close friend and 	associate of 	Gandhiji in South Africa; vide 	“Our Trial”, 31-12-1904"
libtech_292_footnote,"1C. F. Andrews (1871-1940); British missionary whose humanitarian work in India won him the name “Deenabandhu”, i.e.; friend of the poor; vide “Speech at Maritzburg”, 27-12-1913"
libtech_293_footnote,"2Vide “Letter 	to A.H. West”, 17-7-1919"
libtech_294_footnote,2Gandhiji’s eldest son
libtech_295_footnote,3His fourth and youngest son
libtech_296_footnote,4Chhaganlal Gandhi’s brother
libtech_297_footnote,1Burma became an independent state in 1935.
libtech_298_footnote,2The Associated Press of India
libtech_299_footnote,"1A body formed in ahmedabad on March 3, 1919, with Gandhiji as President,  to organize satyagraha against the Rowlatt Act."
libtech_300_footnote,"1This article became, later, a cause for action against Gandhiji for “ Contempt of Court”; vide “Letter to the Registar, Bombay High Court”, 22-10-1919."
libtech_301_footnote,"1The date is derived 	from the addressee’s acknowledgement dated September 5,"
libtech_302_footnote,11825-1923; judge of 	the Bombay High Court
libtech_303_footnote,"5Son of Amritlal Gandhi, a cousin of Gandhiji"
