chapter_no,date,title,content
11,"February 11, 1942",LETTER TO MAGANLAL P. MEHTA,"
  
 February 11, 1942
 
CHI. MAGANLAL,
 I have your letter. You may not take charge of Ratilal, but you must go there, see him, and make whatever arrangement you can for him.
 I could not read correctly the name you have mentioned, but take whomever you can get and save a dying brother.
 Manjula may come over whenever she wishes. One part is occupied by Champa. Is it necessary to shift her from there? But I will consider after Manju arrives. I am not shifting her till then1.
 Blessings from
 BAPU
 From a photostat of the Gujarati: C.W. 1029. Courtesy: Manjula M. Mehta
 "
12,"February 11, 1942",SPEECH AT PRAYER MEETING,"
  
 February 11, 1942
 We wondered where we should perform the cremation rites—at the Sevagram hillock, the public cremation ground or Gopuri. And it was decided to perform the rites at Gopuri where Jamnalalji  had finally settled and for which work he had finally dedicated himself by renouncing his all. I was neutral in the matter but I welcomed the decision.
 Thousands of people converged on Gopuri to bid farewell to the body. After the cremation Vinoba recited the full text of the Ishavasyopanishad in his sweet voice. Then I asked him to recite Chapter XII from  Gitailibtech_11_footnoteso that all those who were assembled could understand. He recited the 9th. I had suggested the 12th because it is short. But Vinoba has everything committed to memory. Hence he recited the 9th. But I was not to be satisfied with that. I asked him to
 
 recite an abhanga.libtech_12_footnoteHe recited one from Tukaram. Lastly I requested him to sing ‘Vaishnavajana’. He then sang this bhajan too. Parachure Shastri had of course arrived there. He recited hymns from the Vedas and, at my request, explained their gist to the assembly. The hymns selected conveyed, as was proper, the most solemn thoughts. Their purport was to this effect:
 The light that was confined within Jamnalalji has now merged in the Cosmic Light [present] in us all. The body is reduced to ashes but what was enduring and yet confined within certain bounds has now come to us all. Jamnalalji belonged to a few, now he belongs to the universe. The body has been cast off, but his vows, his pledges, his goseva, his khadi work, his devotion to truth and non-violence, these have merged in us all; they have become our legacy. Whatever he has done in pursuance of all his vows belongs to us no doubt, but what remains to be done is for us to complete. Today he hands it over to us to learn and practise.
 What message could have been more proper? How can I say that I am not grieved over his passing away? It is but natural. I may say he was for me a Kamadhenu cow. If I was in a quandary, I would send for Jamnalalji; if I wanted to undertake anything I would consult Jamnalalji. He always responded to my call. How can I then help being grieved? But I forget my grief when I think of the work he has done and the message he has left for us.
 What we have to bear in mind today is that we are occupying what he built. I know his love for Sevagram. He was concerned how every cowrie in Sevagram was spent and how it was accounted for, because in his life he kept account of every pie. And he  always insisted that the conduct and behaviour of anyone who went out of Sevagram were worthy of its fair name.
 And what a life he himself lived! Once he came to me saying: “You love me well enough, but I want to be a son to you just as Devdas is.” How could I make a son of that mountain of a man? But I gave in to his love and insistence and granted his request. One adopts another as a son but here the son adopted the father. And having
 
 adopted me mark what he said to me: “Now I have to entrust my heart as well as my outward [life] to you. Impure thoughts persist in my mind but I shall speak them out before you so that I may be pure and have peace.” He kept his word to the last. [Government] had conferred the title of Rai Bahadur on him. My association with him is as old as the conferment of this title. I let him accept it assuming it would be of some use. When the question of giving it up arose he discarded it in a moment. His fearlessness had hardly any parallel. Since he became my son he made it a practice to discuss with me every activity of his. And his act of final renunciation was also backed by my advice after he had fully discussed it with me. Having once undertaken a task he would not mind dying for it. When he was earning money he did earn a lot of it. But I can say that never to my knowledge did he earn a single pice by unfair means. And his money he used for the public benefit.
 We can all imaging Janakidevi’s agony. She had almost gone mad. She said she wanted to commit sati; she could not live without him. I said to her, “Don’t think that people will worship you if you committed sati. On the contrary, they will criticize you.libtech_13_footnotelibtech_14_footnoteBut neither I nor anyone else will restrain you, if you kindle the fire of yoga and consign yourself to its flames. But this is not possible. That is why I say you can now prove yourself a devoted wife only by becoming a yogi, i.e., by pursuing his ideals. You can become a true sati by renouncing your all for the sake of his work.” Ghanshyamdasji who was present said, “We have a custom of taking a pious vow on such occasions. Advise Janakidevi to take one.” Janakidevi spontaneously said, “Here is my vow: I dedicate for his ideals everything that he has left me.” She showed me her accounts also. The amount was more than two lacs. All this she has devoted to goseva and vowed to bury herself in the work at Gopuri. In this way she became the sati. But who can say whether all this is a result of pure renunciation or of momentary impulse? She herself wondered if God would grant her the strength to do all this . Vinoba who was present there told her that if there was a pious wish God was sure to give the strength to realize it. This reminds me of Queen Victoria. She was just nineteen when she
 
 succeeded to the throne. When the elderly Prime Minister came to pay her his obeisance as the Queen she left the throne and came down to bow to him. When it was announced that she was to be the Queen she simply said: “I will be good.”libtech_15_footnoteThat was all. It was a pious pledge and was fulfilled with the help of her ministers and others. We were under her rule. It is not that we never suffered during her reign but history stands testimony to the fact that she did mean to serve her subjects when she took the solemn vow. Janakidevi can achieve complete success in keeping her vow, as Queen Victoria did, by taking up the task of goseva.libtech_16_footnote
 Later as she stood in the glow of the pyre I said to her again: “This is not enough. You have now become penniless  by surrendering your all to the Lord. You shall now eat only if your sons feed you, otherwise you will come to me and share my beggar’s bowl. But besides this, you shall now dedicate yourself too to this cause, with the pyre as witness. Henceforth, you shall live not for your own sake, but for Jamnalalji’s work of goseva.”
 Let me say it again. We must always bear in mind that we stand on Jamnalalji’s ground. We have to exalt his good name. May we never do anything that might tarnish it. Let us make thoughtful use of the wealth he built up through fair dealings. May our hands never misuse it and may we follow the example of self-restraint he set.
[From Gujarati]
 Harijanbandhu, 22-2-1942 and Harijan Sevak, 22-2-1942
 
 
 
 
 
 
 
 
 
 
 
 
 
  "
13,"February 11, 1942",LETTER TO JAWAHARLAL NEHRU,"
  
 SEVAGRAM, WARDHA,
 February 11, 19[42 ]libtech_17_footnote
 
CHI. JAWAHARLAL,
 Why should I not write to you too in the national language after my Kashi speechlibtech_18_footnote? I write to Sarup in the national language and to Ranjit in Gujarati. Why should I write to you in English?
 Here are the two letterslibtech_19_footnote. Pass them on if you approve of them. I shall send a telegramlibtech_20_footnotealso to the Generalissimo. I am writing this letter at night after returning from the cremation ground so that it may be cleared in the morning.
What should I write about Jamnalalji?
 Chandra  Singhlibtech_21_footnotehas  settled  down  here.  He   is  happy.   He   is learning khadi work on his own initiative. His wife cannot remain calm at the Vikasgriha. She writes letters to Chandra Singh. I have written to Mridulibtech_22_footnotethat she may send her when she likes.
 The office of the States’ People’s Conference is being shifted here. Should Jamnalalji’s death make any difference? The office can, of course, work here with the help of Amrit. But you have to think this over. Now it is getting late and I shall not write more.
 Blessings from
 BAPU
 From the Hindi original: Gandhi-Nehru Papers. Courtesy: Nehru Memorial Museum and Library
 
 
 
  "
14,"February 12, 1942",TALK WITH BAJAJ FAMILY,"
  
 February 12, 1942
 To Kamalnayan Bajaj, the eldest son of Jamnalal Bajaj, Gandhiji said :
 According to Hinduism the eldest son like the other sons does inherit the father’s wealth but along with it he also becomes the trustee of the family’s traditions and his father’s ethics and principles. Hence  I would say to you that if you are already engaged in  business, continue to do so; earn wealth if you want, but like Jamnalalji all your earnings should be fair earnings. Again, bear in mind that for the good of the people you too have to be a trustee of your wealth. you shall spend what you earn not for your own self but to serve the people. Only then will your trusteeship have meaning.
 Then explaining things to the younger brother, Ramakrishna, he said:
 Now, I expect you to dedicate your whole life to service and completing whatever work Jamnalal left incomplete. But I don’t want to compel you to do it. Pledge yourself to it, if you have the strength.
 Remember God always grants us the strength to carry out all our pious vows. And there will be no harm even if we do not succeed.
 According to the Gita even one who has fallen from yoga does not meet with a sad end.
 Then he spoke to Jamnalalji’s brother’s son, Radhakrishnaji :
 You very well know the vow that Janakidevi has taken. I think if she comes by a right adviser, as Queen Victoria had in Melbourne, she is sure to add prestige to the Presidentship of the Goseva Sangh. She is a daughter to Mother Cow, she can therefore render the best service to her own ‘mother’. I don’t want to lay greater burden on her in her present failing health. But I know the strength born of resolve makes the body of an ‘incarnation of sacrifice’ strong as the thunderbolt. You will remember that after all the responsibilities are shared what remains shall rest on your shoulders.
 Finally, talking to Jamnalalji’s daughterslibtech_23_footnoteGandhiji said:
You have heard all that I have just spoken to Kamalnayan and
 
 Ramakrishna and the others. Remember you too have to do likewise. I shall expect from you too sacrifice according to your own strength. Never forget, whatever Jamnalalji had earned he had surren-dered to Lord Krishna. If you have any share from it know that you have it subject to the conditions of trusteeship. It is not for your personal comforts and luxuries but only so that you too like Jamnalalji should act as its trustees.
[From Hindi]
 Harijan Sevak, 22-2-1942
 "
15,,TELEGRAM TO CHIANG KAI-SHEK,"
  
 WARDHAGANJ,
 February 13,libtech_24_footnotelibtech_25_footnote1942
 GENERALISSIMO CHIANG KAI-SHEK DELHI
 
         IT   HAS   CAUSED   ME	GREATEST	GRIEF   TO   LEARN     YOU   AND   YOUR   PARTNER	CANNOT	VISIT       SEVAGRAM   
 WHERE		MY			WIFE			AND			THE			LITTLE			SETTLEMENT WERE				LOOKING		FORWARD				TO			RECEIVING		YOU. FAILING					THIS		I   WOULD	HAVE		GONE			ANYWHERE			TO SEE	Y OU		WHILST		YOU		WERE			ON		INDIAN		SOIL. BUT	I			UNDERSTAND		FROM				PANDIT				NEHRU		THAT				IT COULD			NOT         BE.          I     MUST          BE          SATISFIED          WITH BEING           IN           SPIRIT      WITH    YOU.          ALL           GOOD           WISHES FOR          YOURSELVES          AND         YOUR          COUNTRY          FOLLOW YOU.
 GANDHI
 From a copy: Gandhi-Nehru Papers, 1942. Courtesy: Nehru Memorial Museum and Library
 
 
 
 
 
 
  "
16,"February 13, 1942",LETTER TO AMRITA LAL CHATTERJEE,"
  
 February 13, 1942
 
MY DEAR AMRITLAL,
Your letter,
 You can send Vina when you like. She will be well kept in Rajkot.
Sailen will send you at least Rs. 25 per month.
 As for yourself I am not sure of your being happy here, less sure of your wife. Then the Ashram is crowded. Where to put you is also a question. If you come, how many will you be? Will you be where I put you and do the work that may be entrusted to you? You will see that I am anxious to help you to the best of my ability.
Love.
   From 	a photostat: C.W. 10336. Courtesy: Amrita Lal Chatterjee  BAPU 
   "
17,"February 	14, 1942",LETTER TO AMRIT KAUR,"
         CHI. 	AMRIT,     February 	14, 1942 
  	Your letter and wire. I am keeping quite fit. B.P. is under 	restraint, therefore don’t worry.  	I am still engrossed in looking after J’slibtech_26_footnoteaffairs. He is growing on me. I can’t think of 	anything outside him. The meeting of friends comes of on 19th.libtech_27_footnoteThe invitation goes as from me.libtech_28_footnote Love.  BAPU  SHRI 	RAJKUMARI 	AMRIT 	KAUR  C/O 	COLONEL 	DEENANATH 	PRADHANJI 	INDORE  From 	the original: C.W. 4117. Courtesy: Amrit Kaur. Also G.N. 7426      
  
 "
18,"February 	14, 1942",LETTER TO MARGARETE SPIEGEL,"
          CHI. 	AMALA,     February 	14, 1942 
  	It seems I have not written to you. If I have not, it is not through 	any negligence on my part but because I forgot about it owing to 	pressure of work.  	You may come whenever you wish.libtech_29_footnoteCome when you wish. Love.  BAPU  From 	the Gujarati original: 	Spiegel Papers. 	Courtesy: Nehru  Memorial 	Museum and Library   "
19,"February 	14, 1942",A LETTER libtech_30_footnote,"
          DEAR 	BROTHER/SISTER,        SEVAGRAM,  February 	14, 1942 
  	You know how close Jamnalal and I were. I seldom undertook an 	activity in which he did not co-operate with body, mind and wealth. 	I never fancied what goes by the name of politics, nor did he.He 	came into it because I was involved in it. But my real political 	activity was confined to the constructive programme. So was his. I 	had hoped that after me he would completely take over all those 	activities which are regarded as peculiarly mine. He had even 	assured me to this effect. But man’s wish is fulfilled only by 	God. Our wish could not bear fruit. My faith teaches me that 	fulfilment will be found in this disappointment. Whatever it be, now 	I have to decide who  would attend to Jamnalalji’s work in his 	absence, and how. I am giving you this trouble so that this question 	can be further discussed and a  solution found out. In this 	connection no one can be prevailed upon   
 to come. A list, in chronological order, of all those activities in which Jamnalalji had a special interest is attached herewith. Do come and take up these activities if you want to participate in these and if you can. It is not that you should come just for the sake of courtesy although you cannot participate.
 If, in spite of your interest, you cannot take up an activity for any reason, you may write to me in what activity and in what way you would like to take active part. A discussion and deliberation will be held at 2 p.m. on Friday, February 20, 1942. It would be convenient if you inform by wire whether you can attend. A list of the invitees is also enclosed. I have mentioned all those names that occurred to us. If any have been left out such persons can ask for the invitation,  regarding the omission as nothing more than a slip.
 Yours,
 M. K. GANDHI
Jamnalalji’s activities—in chronological order
 Goseva Nayee Talim Village Industries Women’s Service Service 	of Harijans Gandhi 	Seva [Sangh] Khadi States’ 	People’s [Conference] Propagation 	of Rashtrabhasha 	Hindi as well 	as of Urdu Satyagraha 	Ashram and Service 	of the Villages  Marwari 	Education Society, 1910—Navabharat Vidyalaya 	and College. 
[From Hindi]
 Panchven Putrako Bapuke Ashirvad, pp. 261-2
  
 "
20,"February 	14, 1942",LETTER TO SHAMLAL,"
          BHAI 	SHAMLAL,        February 	14, 1942 "
21,"February 	14, 1942",TESTIMONIAL TO GANESHRAM,"
  	Consider this letter to be for you, for Bapalibtech_31_footnoteand for Viyogijilibtech_32_footnote. Balkoba is a saintly person. Mojubhai will no doubt 	do all his work but give him whatever facilities he wants. Give him 	whatever he needs for his expenses and put it down to my account.  Blessings 	from  BAPU  From 	a photostat of the Hindi: G.N. 1190       February 	14, 1942  	Bhai Ganeshram the barber had come to Sevagram to serve. He lived 	here for many months and shaved the Harijans free and with great 	love. He has vowed that wherever he might be he would serve the 	Harijans. May God increase Bhai Ganeshram’s spirit of service day 	by day. 
    From 	a photostat of the Hindi: G.N. 3092  M. K. GANDHI "
22,"February 15, 1942",LIMBDI EXODUS ANNIVERSARYlibtech_33_footnote,"
       	The  Limbdi  exodus  has  entered  upon  its  fourth   year.libtech_34_footnoteThe hijratislibtech_35_footnotewho  took   part   in   it   deserve   	congratulations.   Some   have dropped out, out of weakness, as 	happens in all movements. Not all that are born into this world 	live. Quite a lot die at birth. Many survive their childhood. Only a 	few cover the full span of life. Even so it is        
 with human endeavour. Many rally to the call, but only a few  persevere till the end. But those who do, vindicate the sacrifice of those who have dropped by the wayside, and serve as beacon-lights to subsequent generations. The hijratis must be prepared to prove their mettle in the final heat. Success will be theirs, only if they show themselves to be capable of making full sacrifice for the cause which they hold dear and to which they have dedicated themselves.
 SEVAGRAM, February 15, 1942
 Harijan, 22-2-1942
 "
23,"February 	15, 1942",LETTER TO PRABHAVATI,"
         CHI. 	PRABHA,     February 	15, 1942 
  	I have your letter. You should write to the sisters and to 	Janakibehn. A meeting will of course be held here on the 20th. I 	myself have called it.libtech_36_footnoteI 	have asked Rajen Babu to attend. I do not have the courage to ask 	you. I had a letter from Jayaprakash. It is good. They have struck 	out three lines from it.libtech_37_footnoteA  full  account  of Jamnalalji’s passing away has 	appeared [in the newspapers] and, therefore, I am not writing about 	it here.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 3567   "
24,"February 	15, 1942",LETTER TO DEVDAS GANDHI,"
          CHI. 	DEVDAS,     February 	15, 1942 
  	I have your letter, together the matter enclosed. I have gone 	through everything. I liked your reply. Others also gave you good 	help. You could have taken up a stronger attitude. This is not a 	time for gentleness. A very heavy responsibility rests on you, not 	the least     
 to the country. If you fail to treat with it [the Government] to some plain speaking, who else can be expected to do so? It is the duty of journalists to guide the Government as much as the people. If the Government does not permit you to do so, it will be their responsibility. If the journalists, however, lead the people astray, would  it not be their responsibility? Broadly that is our plight, for everybody is concerned about his own stomach. You have no such problem. This is not by way of criticism of you, but is intended to make you alert. Manilal is fighting in South Africa, and that is a matter of credit for us. You will get a detailed letter from him. I have asked him to write. Ba is better today.
 Blessings from
 BAPU
 From a photostat of the Gujarati: G.N. 2150
 "
25,"February 	15, 1942",LETTER TO AMRIT KAUR,"
         CHI. 	AMRIT,     February 	15, 1942 
  	Your letter. I expect you have the letter I wrote yesterday. 	Everything is all right. Ba is well. I am not taking on any  great 	burden. 
        SMT. 	RAJKUMARI 	AMRIT 	KAUR 	C/O 	PRINCIPAL 	SECRETARY 	INDORE  Blessings 	from  BAPU 
  From 	the Hindi original: C.W. 4260. Courtesy: Amrit Kaur. Also G.N. 7892 
  "
26,"February 16, 1942","OASIS IN A
DESERTlibtech_38_footnote","
  
 In the midst of the desert of adverse but ill-thought criticism of Government officials of basic education it is refreshing to find the following appreciation of the basic schools of Bihar from the pen of Mr. E. R. J. R. Cousins, Adviser to H.E. the Governor of Bihar, received by Shri Aryanayakum, Secretary of the Hindustani Talimi Sangh.libtech_39_footnote
 . . . I was able to meet the teachers and pupils of 18 out of the 27 schools
 . . . I was impressed with the cleanliness, intelligence and obvious pleasure of the pupils in their work, and I am confident that we are proceeding on the right lines, and that children of 14 who have gone through the entire basic curriculum will not fail in comparison with those who have gone through the ordinary school course up to the same age.
 A particularly encouraging feature, and one upon which I place the greatest emphasis, is that the schools have undoubtedly succeeded in capturing the goodwill and interest of the village people, and as long as this can be retained it is impossible for the system to fail of being  a  success.       I  feel
 confident that       in addition to education in the ordinary sense the village
 boys of the future will acquire at the school such attributes of mental alertness, manual dexterity, health and cleanliness as will make the villages in future more healthy, attractive and enlightened places than they have been in the past.
 SEVAGRAM, February 16, 1942
 Harijan, 22-2-1942
 
 
 
 
 
 
 
 
 
  "
