chapter_no,date,title,content
11,"October 17, 1939",LETTER TO NARANDAS GANDHI,"
  
 SEGAON, WARDHA,
 October 17, 1939
 CHI. NARANDAS,
 Please find with this a letter from Chhaganlal. Please read it and send me your suggestion. Chhaganlal’s suggestion about the money collected appeals to me. But all the same, let me know your view.
 Blessings from
 BAPU
 From a microfilm of the Gujarati: M. M. U./II. Also C.W. 8568. Courtesy: Narandas Gandhi
 
 
 
 
 
  "
12,"October 18, 1939","STATEMENT TO THE
PRESSlibtech_14_footnote","
  
 The   Viceregal   declarationlibtech_15_footnoteis   profoundly   disappointing.   It would have been better if the British Government had declined to make any declaration whatsoever. The long statement made by the Viceroy simply shows that the old policy of divide and rule is to continue. So far as I can see the Congress will be no party to it, nor can the India of Congress conception be a partner with Britain in her war with Herr Hitler. The Indian declarationlibtech_16_footnoteshows clearly that there is to be no democracy for India if Britain can prevent it. Another Round Table Conference is promised at the end of the war. Like its predecessor it is bound to fail. The Congress asked for bread and it has got a stone. What the future has in store for India I dare not foretell. I do not blame the Viceroy or the leaders of Britain for the unfortunate result. The Congress will have to go into the wilderness again before it becomes strong and pure enough  to reach its objectives. I have no doubt that Congressmen will await the Working Committee’s decisionlibtech_17_footnote.
 SEGAON, October 18, 1939
 Harijan, 21-10-1939
 "
13,"October 18, 1939",LETTER TO LORD LINLITHGOW,"
  
 SEGAON, WARDHA,
 October 18, 1939
 
DEAR LORD LINLITHGOW,
 I must thank you for your kind letter enclosing an advance copy of your pronouncementlibtech_18_footnotelibtech_19_footnote.  I  suppose  it  had  to  be.  I   have  just
 
 
 
 issued a Press statementlibtech_20_footnotelibtech_21_footnoteof which a copy is enclosed herewith.
 Yours sincerely,
 M. K. GANDHI From a microfilm: Lord Linlithgow Papers. Courtesy: National Archives of
 India
 "
14,"October 	18, 1939",LETTER TO M. R. MASANI,"
            MY 	DEAR MASANI,     SEGAON, WARDHA,  October 	18, 1939 
  	I want the co-operation of everyone. But the question is whether our 	agreement is superficial or solid. The Viceregal declarationlibtech_22_footnotewill soon show where we are.  Yours 	sincerely,  M. K. GANDHI 	From a photostat: G.N. 4131. Also C.W. 4889. Courtesy: M. R. Masani   "
15,"October 	18, 1939",LETTER TO G. V. GURJALE,"
            MY 	DEAR BHIKSHU,     SEGAON, WARDHA,  October 	18, 1939 "
16,"October 	18, 1939",LETTER TO HARISHCHANDRA,"
  	I had your wire and now have your letter. I hope things will shape 	themselves as you expect.libtech_23_footnote  Yours,  BAPU  From 	a photostat: G.N. 1388       SEGAON, WARDHA,  October 	18, 1939 
  BHAI 	HARISHCHANDRA, I 	got your letter of good wishes. Thank you.   From 	a photostat of the Gujarati: G. N. 5679         M. 	K. GANDHI 
  "
17,"October 	18, 1939",LETTER TO PRABHAVATI,"
            CHI. 	PRABHA,         SEGAON,  October 	18, 1939 "
18,"October 	18, 1939","LETTER TO SURENDRA AND MANUBEHN
		MASHRUWALA","
  	I did write to you. How is it that you did not get the letter? 	Jayaprakash came and saw me afterwards. We have decided that you 	should come and stay with me. I am eagerly waiting for you. 	Saraswati has gone to Trivandrum, and Kanti also will go. Rajkumari 	has come here. Vijaya and Sharda are here. Sharda is pregnant; it is 	the seventh month. Radha also is here at present and so is 	Krishnadas Gandhi. Ba is all right.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G. N. 3529      
       CHI. 	SURENDRA AND MANUDI,  SEGAON, WARDHA,  October 	18, 1939 
  	I have your letter. I am in correspondence with Kunvarji. I have 	writtenlibtech_24_footnoteto 	him and advised him to stay there as long as he feels some 	improvement. Otherwise he may come over here. There is no facility 	for staying in Nagpur. The doctor is competent. If he comes, I shall 	make some arrangement for him to stay either at Segaon or Wardha. 	Manudi must be fine. I hope she is taking care of her health. Does 	she read the books prescribed for her? 
      SHRI 	SURENDRA 	MASHRUWALA 	BALKIRAN, 	SOUTH 	AVENUE, 	SANTACRUZ  Blessings 	from  BAPU 
  From 	a photostat of the Gujarati: C.W. 2672. Courtesy: Manubehn  S. 	Mashruwala    
  "
19,"October 18, 1939",LETTER TO KANCHANBEHN M. SHAH,"
  
 SEGAON, WARDHA,
 October 18, 1939
 CHI. KANCHAN,
 I have your letter. What a girl you are! In your letter you have mentioned Segaon as your address, and have not given your correct address there. I got it from Munnalal. I did not even know that you were unwell. But thank God you have reached there safely. Now stay there in peace. Write to me regularly.
      SHRI 	KANCHANBEHN  C/O 	SHRI 	MAGANLAL 	KALIDAS 	SHAH 	VALOD, 	via MADHI  Blessings 	from  BAPU "
20,"October 	18, 1939",LETTER TO NAJUKLAL N. CHOKSI,"
  From 	a photostat of the Gujarati: G.N. 8290. Also C.W. 7060. Courtesy: 	Munnalal G. Shah       SEGAON, WARDHA,  October 	18, 1939  CHI. 	NAJUKLAL, I 	was glad to have your letter after a long time. Motilibtech_25_footnotelibtech_26_footnoteshould 	get well. There 	is no question of violence or non-violence on the part of  	God. Prahlada’s non-violence, however, remained inviolate. If the 	whole world were non-violent there would be no Hiranyakashipulibtech_27_footnotelibtech_28_footnoteor 	his like. But if there should be any, then there would be many more 	like him. God will always use them. However, they do not cease to be 	violent. How do we know for whose destruction Hitler was born? But 	will Hitler’s violence ever count as non-violence?  Blessings 	from  BAPU  From 	a photostat of the Gujarati: S.N. 12153     
 "
21,"October 	19, 1939","LETTER TO B.
P. RUSTOGIlibtech_29_footnote","
              DEAR 	SIR,       SEGAON, WARDHA,  October 	19, 1939 
  	Please give me the Dewan’s name, his salary, etc. What is your 	occupation? Are the previous dictators in jail? If they are, what is 	their sentence? How many are in prison?  Yours 	sincerely,  From 	a copy: Pyarelal Papers. Courtesy: Pyarelal   "
22,"October 	19, 1939",LETTER TO KANTI N. PAREKH,"
           CHI. 	KANTI,     SEGAON, WARDHA,  October 	19, 1939 "
23,"October 	19, 1939",LETTER TO JAISUKHLAL GANDHI,"
  	You have taken a great many pledges before and broken many of them. 	May God grant you the strength to keep the latest one.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G. N. 6274           SEGAON, WARDHA,  October 	19, 1939  CHI. 	JAISUKHLAL,  	I read your letter to Mahadev. Will the work you have done ever be 	undone? There is no need for newspaper publicity. What do you intend 	to do now ?  Blessings 	from  BAPU  From 	a microfilm of the Gujarati: M. M. U./III    
  "
24,"October 	19, 1939",LETTER TO KANU GANDHI,"
         SEGAON, 
     CHI. 	KANAIYO,  October 	19, 1939 
  	Your birthday note is lying in front of me. May you rise higher 	every day and grow stronger in body  and mind. May  your 	angularities get smoothed out in the course of time.  Blessings 	from  BAPU  From 	a microfilm of the Gujarati: M.M.U./II   "
25,"October 	19, 1939",LETTER TO TARA JASANI,"
             CHI. 	TARA,     SEGAON, WARDHA,  October 	19, 1939 
  	You have made no mistake. Being dubbed a ‘mahatma’, I have two 	birthdays. Greater ones still may have three birthdays. You must 	find out a nd let me know how I have two and others may have three 	or more birthdays. 
        SMT. 	TARABEHN 	JASANI 	ANANDKUNJ  RAJKOT, 	KATHIAWAR  Blessings 	from  BAPU 
  From 	a photostat of the Gujarati: C.W. 9833. Courtesy: Tarabehn Pratap 
  "
26,"October 19, 1939",SPEECH AT CONFERENCE OF LOCAL BODIES’,"
  
 REPRESENTATIVES, WARDHAlibtech_30_footnote
 [October 19, 1939]libtech_31_footnoteI am glad that you have asked me this question. I had better answer it by saying that the present system of primary education was
 devised without any thought of the economic advancement of the country. The State gets no return whatsoever for the money it is spending on primary education. That we get a few administrators like Shuklajilibtech_32_footnoteas products of the so-called higher education is  no  justi- fication for the waste on primary education. It only  brings  into painful relief the pathetic superstition that we cannot carry on the affairs of India except through men with English degrees or possessing a knowledge of English. Directors of Public Instruction have admitted that the present system of primary education is a colossal waste, that a very small percentage of the pupils reach the higher classes, that there is nothing like permanency in the literacy imparted and that, even as it is, it touches but a small fraction of the vast rural areas. What a small fraction of the C.P. villages, for instance, have even these primary schools? And the few schools that there are in the villages bring no kind of return to them.
 The question that you have asked me, therefore, really does not arise. But the new scheme is claimed to be based on sound economics, for all education will be through the medium of a craft. It is not education plus training in a craft, but it is all education by means of a craft. Therefore a boy who receives education, say, through weaving, will surely and must be better than a weaver as a mere craftsman. And nobody can say that a weaver is an economic waste. This weaver will know the various tools and the technique of all the processes and will produce better results than a weaver-craftsman. The economic results of the system as it has been carried out during the past few months had better be studied in the facts and figures collected by Shrimati
 
 
 Ashadevilibtech_33_footnote. They have gone far beyond our expectations. That is what I mean by self-supporting education. When I used the word ‘self- supporting’ I did not mean that all the capital expenditure would be defrayed from it, but that at least the salary of the teacher would be found out of the proceeds of the articles made by the pupils. The economic aspect of the basic system of education is thus self-evident.
 Then there is another aspect, viz., that of the  national awakening. I wonder if you have read the Kumarappa Committee’s reportlibtech_34_footnotelibtech_35_footnoteon  rural  industries.   The   traditional   figure   of   the   average income per capita is Rs. 70, but he has proved that the per capita income in the C.P. villages does not exceed Rs. 12 to Rs. 14 per year. Spinning and other village industries for basic education have been so selected that they answer village wants. Therefore the boys who receive their education through village crafts must spread their knowledge in their homes. Now you will see that the average income of the villager can be easily doubled by the village crafts being  revived. Most of the bickerings in the district boards will also cease if you will become servants of the people and interest yourselves actively in the new system. As I was coming to the meeting I had a letter from a school where the children had earned out of a four hours’ spinning for 30 days Rs. 75 odd. If 30 children earned Rs. 75 in a month, you can easily work out how much would be the earning of crores of primary school children in India.
 And imagine the result of the self-confidence and resour- cefulness fostered among these children, as also of the consciousness that they are adding to the income of the land and  solving  the problem of unequal distribution. This would lead to an automatic political awakening. I would expect the children to know everything about the local affairs, about our corruption and how it can be ended. This kind of political education I would wish every one  of  our children to have. That would surely add a cubit to their stature.
 I think I have more than proved that the system of basic education is sure to promote the economic and political advancement of the country.
 Having said this I would make an appeal to you. Now that you have come here I would ask you to study this system of education and
 
 
 to tell Shuklaji and Aryanayakamjilibtech_36_footnotewhether you are going away with faith in it or not. I am sure that if you give it a fair trial, in three months’ time you will be able to report that you have revivified the schools, and put new energy and new life into the children. A seed may take years before it grows into a tree, but the limited results of the educational seed you will sow will be seen in the course of a few months. I have placed the simplest things before the people of India, simplest things calculated to bring about revolutionary changes. e.g., khadi, prohibition, revival of handicrafts, education through crafts. But unless you can get over the intoxication of the existing regime you will not see the simple things.
 Whatever you do, do not deceive yourselves and us. If you do not feel enthused over the system, you will please plainly say so.
 A word about capital expenditure. The capital expenditure that you will incur will be no dead loss like the expenditure on buildings. You will have to expend on tools and stock which will be  of  productive use for years. The spinning-wheels and the looms and the carding-bows you will invest in should be useful to numerous batches of students. Industrialization involves heavy capital expenditure and plenty of wear and tear and depreciation. The present scheme involves nothing like it, as indeed nothing like it is required in a well-planned rural economy.
 One last thing. I want you not to be disturbed by the impending changes in our political system. The Ministries may go as they came. They came on the understanding that they would have to go at the shortest possible notice. They knew that they would have to march from the secretariat to the prison if the occasion came, and they would do so with a smile on their lips. But your work and your programme need not depend on the Ministries. If the work that you have planned is based on solid foundations, it will endure, no matter how many Ministries come and go. But it depends on the faith you have in your work. The Congress and its work will endure so long as it remains true to its creed of truth and non-violence. I have criticized the Congress severely and mercilessly exposed its failings, but I also know that it has still got a fair credit balance.
 Above all let me tell you that everything will depend on your faith and your determination. If you have the will, there is sure to be
 
 the way. Every difficulty will dissolve, if you make up your minds that this is a scheme that has to be put through. Only the faith has got to be a living faith. Thousands profess to have faith in God, but if they fly in terror at the slightest alarm, their faith is a dead faith, no living faith. A living faith endows one with the requisite knowledge and resources to put one’s plan through. I am glad that every one of you claims to have that faith. If that is really so, your province will have set a noble example to other provinces.libtech_37_footnote
 Harijan, 28-10-1939
 "
