chapter_no,date,title,content
11,"June 	7, 1915",LETTER TO HERMANN KALLENBACH,"
  	I have your letter. Read the enclosure and you will have the answers 	to your three questions. I place Mr. Gokhale in the front rank. I 	cannot judge about others. Come over here when you are free.  I am 	leaving for Poona on the 10th. I shall return by the 15th.  Vandemataram 	from  MOHANDAS  From 	a photostat of the Gujarati original in Gandhiji’s hand: G.N. 2661           AHMEDABAD,  June 	7, 1915  MY 	DEAR FRIEND,  	I am writing this early in the week as I may not be able at all to 	write at a later time. Mrs. Gandhi is again very bad with her 	swelling and has almost become a child. She has no restraint on 	herself. Then I have to go to Poona and attend to several other 	things. Distraction is very great. And I am hardly able to give you 	long letters.     
 I do not fear your internment. You will simply enjoy it. You will be able to make the best of it.
 I understand that the Kaisar-i-Hind Gold Medal has been awarded to me. I have no official intimation as yet.
 My difficulties here are of a different type altogether and some of them most trying. When I have greater leisure, I shall describe them to you.
 For the time being, if I do not give you long letters, you will know that my whole time is given to organizing the Institution and looking after pat[ients].
 I do wish you w[ould] try to take up the course we had jointly devised.libtech_16_footnotelibtech_17_footnoteWhere is  Imitation of Christ? What about the rosary? What about the Song Celestial? And why not Gujarati?
With love,
 Yours,
 OLD FRIEND
 From the original: Gandhi-Kallenbach Correspondence. Courtesy: National Archives of India
 "
12,"June 8, 1915",LETTER TO PURSHOTTAMDAS THAKURDAS,"
      
 AHMEDABAD
 Vaishakh Vad 11 [June 8, 1915]libtech_18_footnote
 DEAR SHRI PURSHOTTAMDASJIlibtech_19_footnote,
I saw your letter on Revashankerbhai. Thanks for your views.
 You will know something about my activities if you go through the  accompanying  draft  [constitution  of  the  Ashram]libtech_20_footnote.  I   shall   be obliged to have your comments.
 Vandemataram from
 MOHANDAS
 From the Gujarati original in Gandhiji’s hand:  C.W.  5700.  Courtesy: Ramanlal Saraiya
 
  "
13,"June 9, 1915",LETTER TO RANCHHODLAL PATWARI,"
      
 
AHMEDABAD
 Vaishakh Vad 12 [June 9, 1915]libtech_21_footnote
 RESPECTED SHRI RANCHHODBHAI,
 I have your letter. Thanks for your criticism. The portion concerning parents is written with the best intentions but I shall make changes in it all the same. As for the other points, instead of carrying on a discussion in letters, I hope to have a full talk about them when we meet. I will sacrifice this life itself to uphold the sanatana dharma as I understand it.
 I want coarse cloth as well as fine hand-woven cloth. I shall be glad, therefore, if you send it from there as well as from Palanpur. Please send the loom and the man who will teach how to operate it, as soon as they can possibly arrive.
 Respectful greetings from
 MOHANDAS
 From   the   Gujarati   original   in    Gandhiji’s    hand:    C.W.    2798;    also G. N. 4114
 "
14,"June 10, 1915",LETTER TO VIRCHAND SHAH,"
      
 Thursday [On or about June 10, 1915]libtech_22_footnote
 
BHAI SHRI VIRCHAND libtech_23_footnote,
 I have your letter. I send herewith a copy of the scheme [of the Ashram]. Return it after you have gone through it You may also send any comments you feel like making. If, moreover, there are any men of learning in Bhavnagar to whom copies should be sent, give me their names.
 
 
 Mr. Deepchand is still here.
 Vandemataram from
 MOHANDAS GANDHI
 From the Gujarati original in Gandhiji’s hand: C.W. 5701. Courtesy: Pramod Virchand Shah
 "
15,"June 10, 1915",LETTER TO RANCHHODLAL PATWARI,"
      
 AHMEDABAD,
 Vaishakh Vad 13 [June 10, 1915]libtech_24_footnote
 
RESPECTED SHRI RANCHHODBHAI,
 I wrote to you yesterday in the midst of many preoccupations. I think some of your questions I should answer right now. I have a little time on hand today and, since I leave for Poona in the evening, I set down a few things this very moment.
 There need be no congratulations on [the award of] the Kaiseri-Hind medal.libtech_25_footnoteOne  may  get  it  and  also  lose  it.  I   do  want  a medal, but of a different kind altogether. There is no knowing when I shall get it, if ever.
 The English article which is sold as flour is often no flour but a mixture of other things. There is fraud in [the sale of] this article. The retailer, being a third party, may not perhaps be involved in it. Handloom cloth is only an example. The vow of swadeshi implies that every article should be swadeshi. Kindly permit me to say that the observance of this vow has a subtle moral bearing.
 Arithmetic will certainly include oral sums and Indian accountancy.
 It cannot be that Gujaratis will never look outside Gujarat. They will go everywhere in India. They are to serve the nation. If they do not know the languages of Madras, they can have no contact with the people there. As for English, it can be of service only to those who know   English.   Shankarlibtech_26_footnotehad   learnt   all   the   languages   of   India. Vallabhlibtech_27_footnote, who belonged to the land of the Dravids, had learnt Gujarati.
 
 There are at present hundreds of Gujaratis in Madras  who  know Tamil. [In] Europe, people in the various countries know four or five European languages. It is very easy to acquire such proficiency in languages. The time wasted over English will, if saved, be sufficient for the purpose of these other languages.
 Pupils are to receive education which will incline them to do nothing but national service when their studies are over. If, on growing up, they leave the Ashram, the education will have failed to that extent. Should any occasion of the kind arise, the student will be free [to follow his inclination]. It is not the aim, however, that the students should return to their parents and get lost in the sea  of practical affairs.
 I have had bitter experience that, when provision is made for exceptional circumstances, parents conveniently fall ill. While they are still in the stage of brahmacharya, students must not go to attend marriages. They are to be surrounded with a new kind of atmosphere and I always feel that, if there is frequent breaking away from this, building of character is impossible.
 As for dress, a single uniform is prescribed for the present, it being necessary to do this for several reasons.
 I think I have given very deep thought to the subject of milk. It is a legacy of our non-vegetarian past. It is objectionable from so many points of view that it ought to be avoided altogether. Quite a number of boys have gone through the experiment for several years and I have observed no ill-effects on their health. More [about this] when we meet.
 I shall try to respect people’s sentiments in every way I can without compromising the aims of the Ashram.
 We have secured four teachers. One of them will stay with us. Others live in the neighbourhood and come over daily for teaching. If a teacher is not a man of character, he will be of no use to us.
 Respectful greetings from
 MOHANDAS
 For washing clothes, I use for the present an Indian soap which is free from fat. I am looking out for a substitute.
 From the Gujarati original in Gandhiji’s hand: C.W. 2792; also G. N. 4117
  "
16,"June 13, 1915",LETTER TO KOTWAL,"
             AHMEDABAD, 
  Jeth Sud 1 [June 13, 1915]libtech_28_footnote  BHAISHRI 	KOTWAL,  	You seem to have forgotten me. I send herewith a draft of the 	constitution for the Ashram. Please go through it and let me have 	your considered comments. Annalibtech_29_footnotehas arrived at Ahmedabad.  You may also come when you 	have time and take a look at the Ashram.  Vandemataram 	from  MOHANDAS  From 	a photostat of the Gujarati original in Gandhiji’s hand: G.N. 3607   "
17,"June 14, 1915",LETTER TO MAHATMA MUNSHIRAM,"
            AHMEDABAD 
     MAHATMAJI,  Jeth Shukla 2 [June 14, 1915]libtech_30_footnote 
  	As I was preoccupied with making all sorts of arrangements after the 	boys’ arrival from Gurukul, I could not write to you earlier. The 	boys can never forget the love you showered on them, I am highly 	obliged to you for giving shelter to my boys and colleagues.  	I have started an Ashram at Ahmedabad at any rate for the time 	being. A Hindi version of its rules and regulations is being 	prepared, When ready, it will be sent to you for your opinion. I 	have not at all forgotten my promise to go to Hardwar again and 	spend a few      
 dayswith you. I will certainly come when I get the time.
Looking forward to your kindness,
 Yours
 MOHANDAS GANDHI
 From a photostat of the Hindi original in Gandhiji’s hand: G.N. 2208
 "
18,,LETTER TO HERMANN KALLENBACH,"
      
 AHMEDABAD,
 June 15 [1915]libtech_31_footnote
 
 MY DEAR FRIEND,
 I have your letter. The omission of your dairy altogether is, I feel, a retrogression. It was a good measure of discipline. Your diary gave me an insight into yourself for that particular week as nothing else could. Do please therefore resume your diary if you can.
 This has been a sad week. Bombay has so weighed me down that I am in a most melancholy mood. If I had to live in Bombay for one year, I would die. I am glad just now you are not with me. I go about barefoot. There is hardly a road clean enough to make you feel safe about your tread. This has not got on my nerves so much hitherto because I have not had the opportunity of walking much. And the closets! I know you would vomit eternally if you merely looked at them. Now what is the duty of a reformer in this position? Can the city life be mended? If not, can he by working in a city perpetuate the life? Suppose he succeeded in getting clean roads and clean closets, not by any means an easy task, what will he have gained? How is he to deal with the filth within? How will he regulate the morality of the people? These are awful questions and I have to answer them, you have to answer them.
 The enclosed is a partial or complete answer. Read it carefully and criticize freely and fully.libtech_32_footnoteI will send you more copies later. I have a limited number by me here.
 The life at Ahmedabad is good. There you would be perfectly at home. The boys are making progress. Only Mrs. Gandhi causes
 
 trouble sometimes by her temper and sometimes by her sickness. You have known her in all her temperaments. So I do not need to describe her to you.
 Andrews had a severe attack of cholera. He has survived it. He will take care of his health.
 I can understand your liking for carpentry. You can be at home with your tools if you have full time given to you for your work. I envy you your occupation it would be perfect if only you could add some studies. Will you? Do please.
With love,
 OLD FRIEND
 From the original: Gandhi-Kallenbach Correspondence. Courtesy: National Archives of India
 "
19,"April 6, 1912","LETTER TO J. B.
			PETITlibtech_33_footnote","
      
 AHMEDABAD,
 June [16 ]libtech_34_footnotelibtech_35_footnote, 1915
 
 DEAR MR. PETIT,
 I beg to submit herewith an account of the income and expenditure as up to the 31st January 1915 in connection with the passive resistance movement in South Africa.
 Publication of the account has been delayed beyond my desire and expectation. It was Mr. Gokhale’s intention that the accounts should be published along with a statement about the disposal of the balance in hand. As he was the prime mover in India and remained in closest touch with the movement to the end, I never did anything without consultation with him, and through him with your Committee. It was his intention that before the accounts were finally published, I should confer with your Committee. The cruel hand of Death having removed him from us, the matter of publication has been further delayed, and it is only now that it has become possible to submit the accounts to the public.
 
 The income includes not only the monies received through you but includes also those received from Madras, Rangoon, London and various parts of Africa, Passive Resistance School, etc. Thus, of the
 £27,324.0.7, £8,424.0.7 were monies other than those  received through you.
 As   to    expenditure,   there   are   some   items	which	require explanation. Relief which takes up nearly £3,000/- means assistance given to Passive Resisters or their families,  and  it  is  a  recurring  item. There are widows of Passive Resisters who died during the struggle without leaving anything for those left behind them. There are children of Passive Resisters and Passive Resisters themselves who require  support.libtech_36_footnotelibtech_37_footnoteFarm  upkeep  and  improvements  mean  expenses  in connection with the Phoenix Settlement which became the Passive Resistance Farm after the transference to Phoenix of Passive Resisters from Tolstoy Farm belonging to Mr. Kallenbach. Phoenix Settlement consists of 100 acres of land originally bought by me for locating the printing works of Indian Opinion . Though the legal title vested in me for some years, I never made personal use of the property. During the struggle, however, I divested myself of the legal title and it is now held by  Trustees for public purposes defined in a registered Trust deed.libtech_38_footnoteThis property is still being used for housing Passive Resisters or their families. Settlers who are living on the land receive no wages but take out of the income from Indian Opinion, and other  sources  just enough for their maintenance. The journal has never been and can never become an entirely self-supporting proposition. The English portion of it is mainly of an educative character for the European public amongst whom it is distributed gratis. It was a powerful weapon in the armoury of Passive Resistance and continues to be the only recorder of accurately sifted facts about our countrymen in South Africa and of Passive Resistance movement. It is in no sense a commercial enterprise. This settlement will still need assistance.libtech_39_footnote
 The third item is Valiama Hall. This is an institution founded in the memory of the late Valiama, a girl of 17 who died shortly after her discharge from prison of fever contracted therein. Its use will be
 
   made.”      
  assistance 	has been given to the extent mentioned in the account.” 
 chiefly educational. The Tamil portion of our countrymen have suffered most. Johannesburg is one of the largest Indian centres. It gave the largest number of Passive Resisters, and the Tamils were the foremost among them. The late sister belonged to Johannesburg. No better use of the Passive Resistance funds could be conceived than to have a permanent hall in Johannesburg for the public needs of the community. The institution will be registered in the name of Messrs Kachalia, the Chairman of the British Indian Association, Thambi Naidoo and Polak for the purposes mentioned above. This will cost probably £4,000. I hope that this disposal of the funds will commend itself to your Committee as being strictly in accordance with the purposes for whichthe monies were sent to South Africa, namely, relief of Passive Resisters and furtherance of the struggle. The available balance should, in my opinion, remain as it has done, in the names of Messrs
 A. H. West and Maganlal K. Gandhi as a trust with instructions to utilize the funds from time to time for furtherance of measures being adopted to secure just administration of local laws and the removal of the remaining disabilities and for relief of Passive Resisters, if further relief than what I have already adverted to is necessary. Co-operation of Messrs Cachalia, Parsee Rustomjee and other Passive Resisters is sought whenever extraordinary expenditure has to be incurred.libtech_40_footnote
 Whilst the actual courting of imprisonment has ceased, the struggle for removal of the remaining disabilities itself has by no means ceased and this brings me to a brief statement of its results.libtech_41_footnotelibtech_42_footnoteIn its last stages, nearly 25,000 Indians actively participated in it, that is, one sixth of the total Indian population in South Africa. The balance of the community practically but with few exceptions supported the struggle whether by contributions in cash or in kind or by holding meetings in supportlibtech_43_footnotelibtech_44_footnote, etc. It began in the Transvaal with the passing of
 
 “Bulk of the unexpended balance, viz., Rs. 215,000 has been cabled to me from Durban. In accordance with the desire of your Committee, I have handed this sum to you. In my opinion, the saving of such a large sum shows that utmost economy has been used in handling the funds.
 It is perhaps necessary at this stage to give in its briefest outline an account of the struggle to the maintenance of which the mother country contributed so generously.”
 the now famous Asiatic Registration Bill in the year 1906, but as year after year the struggle rolled on with temporary settlements,  it included many other things besides the Asiatic Registration Act, and covered the whole of South Africa till at the time of the settlement the points in Passive Resistance were as follows:libtech_45_footnote
 Repeal 	of the Asiatic Act.  Removal 	of the 	racial or colour 	disqualification as 	to immigration from the 	Union legislation. Removal 	of the legal disabilities of Indian wives.  Removal 	of the 	annual Poll 	Tax of £3, 	which was 	payable by 	ex-indentured Indians, 	their wives 	and grown-up 	children.  Just 	administration of existing 	laws with due 	regard to 	vested rights. 
 All these points are covered by the settlement of the last year which are consideredlibtech_46_footnotelibtech_47_footnoteto be a complete vindication of Passive Resistance and I venture to state that if more has not been gained, more was not and  could  not  be  askedlibtech_48_footnotelibtech_49_footnotefor  as  an  item  in  Passive  Resistance,  for  a Passive Resister has to frame his minimum as well as his maximum and he dare not ask for more nor can he be satisfied with less.
 But I do not wish to be understood to mean that nothing further remains to be done in South Africa, or that everything has been gained. We have only fought for removal of legal disabilities as to immigration, but administratively it tells more heavily upon us than other nations. In accepting administrative inequality, we have given due regard to existing conditions and prejudices.libtech_50_footnotelibtech_51_footnoteWe fought to keep the theory of the British Constitution intact so that practice may some day approach the theory as near as possible. There are still certain laws in South Africa, for instance, the Law 3 of 1885, Trade Licence Laws of the Cape and Natal which continue to cause worry.
 
administratively we have taken note of existing conditions and prejudices.”
 Administration of the Immigration Law is not all it should be. For these, however, Passive Resistance [is not] applied and is at present inapplicable, its application being confined to grievances which are generally felt in a community and are known to hurt its self-respect or conscience. Any of ourlibtech_52_footnotegrievances referred to by me may any day advance to that stage. Till then only the ordinary remedies of petition, etc., can be and are at present being appliedlibtech_53_footnotelibtech_54_footnote. Letters received from South Africa show that difficulties are being experienced in some cases acutely by our countrymen and if not much has been heard of them in India just now, it is because of the extraordinary self-restraint of our countrymen in South Africa during the  crisis  that  has overtaken the Empire.
 This struggle has defined principles and removed disabilities which were in the shape of a national insult. The larger question of the treatment of British Indians who came therelibtech_55_footnotefrom outside can only be dealt  with  herelibtech_56_footnoteand  for  the  question  of  the  local  disabilities  still unredressed, your Committee will have to exercise a ceaseless watch and assist as heretofore the efforts of our countrymen in South Africa.
 I feel that I ought to place on record my strong conviction, based upon close personal observation extending over a period of twenty years, that the system of indentured emigration is an evil which cannot be mended but can only be ended. No matter how humane the employers may be, it does not lend itself to the moral well-being of the men affected by it. I therefore feel that your Committee should lose no time in approaching the Government of India with a view to securing entire abolition of the system for every part of the Empire.
 Before closing, I am bound to mention that the struggle would not have ended so soon and even as satisfactorily as it did, but for the generous support rendered by the Motherland under the leadership of the great and saintly patriot whose death we all mourn and but for the very sympathetic and firm attitude taken by the noble man who at present occupies the Viceregal chair.
 M. K. GANDHIlibtech_57_footnoteSOUTH AFRICAN INDIAN PASSIVE RESISTANCE FUND ACCOUNTS
 
       AS 			UP TO JANUARY 			31, 1915libtech_58_footnote  EXPENDITURE             £   s   d     Debit 			balance April 6, 1912 as per statement rendered to Mr. Ratan Tata     43     1     3     Relief   2,868    10   1     Legal 			expenses   235   2   9     Telegrams 			and cables   705    15   10     Bank 			commission   117   4   6     Printing 			& stationery   169    15   0     Travelling   2,258    19   3     Johannesburg 			office   1,070    15   7     Medical 			expenses   92   9   10     Stamps   20    19   3     Railage 			and cartage   118    12   7     Maritzburg 			committee   125   0   0     Farm 			upkeep & improvement (expended)   976    19   2     —do— 			(unexpended)   2,023   0   10     Newspapers   94    19   0     Reporting 			commission sittings   183    10   0     Durban 			office   1,068    11   2     Commissariat   540    16   11     Funeral 			expenses Passive Resisters   67   0   8     Salaries   197    15   6        877   0   0     —do— 			(unexpended)   3,123   0   0     London 			Deputation   400   0   0     London 			Committee   240   5   6     Sundries   4    13	0libtech_59_footnote   
 
         “Grand 				Total   11600   16   10     Balance 				in hand   15723   3   9         27324   0   7 				”    
 Allocations to Valiama Hall, Passive Resistance
         Relief 			and furtherance [of] struggle including support 			to Phoenix Settlement     3 			000     0     0     Allocation 			to Passive Resistance Relief    2 			400   0   0         23,023   17   8     Balance in hand	 4,300	2	11               £ 			27,324   0   7         INCOME                 Funds 			acknowledged in I.O.       1,054    17   6     Bombay       18,901   6   8     Madras       4,035   0   0     Rangoon       2,136   0   6     Nairobi       150   0   0      Zanzibar       33   6   8     London       386    11   10     Farm 			School fees refund       491    10   7     Goods 			sold       67    13   10     Johannesburg       64    17   0     Durban 			office refund       1   1   0     Travelling 			refund       1    15   0             £ 			27,324   0   7   
 From a photostat of the handwritten draft with corrections in Gandhiji’s hand:
 S.N. 6211; published letter: G.N. 8224
 "
20,"June 19, 1915",LETTER TO NARANDAS GANDHI,"
      
 [June 19, 1915]libtech_60_footnote
 CHI. NARANDAS,
 Chi. Shamaldas writes from Porbunder to say that Ba’s copy of the Ramayana, with Gujarati commentary, is lying there at Rajkot. If you come across it, bring it along, as also any Tamil books by Pope I may  have  lent  to  Jamnadas.   Think   over   what  I   have   writtenlibtech_61_footnoteto
 
 The subsequent entries under expenditure are omitted in the published letter.
 respected Khushalbhai concerning you. If you have unshaken faith in the Ashram, take the plunge.
      CHI. 	NARANDAS KHUSHALCHAND 	GANDHI 	OPPOSITE 	MIDDLE 	SCHOOL  PARA 	RAJKOT  Blessings 	from  MOHANDAS "
21,"June 	23,  1915",LETTER TO KHUSHALCHAND GANDHI,"
  From 	the original post card in Gujarati in Gandhiji’s hand: C.W. 5676.  Courtesy: 	Narandas Gandhi           AHMEDABAD,  Jeth 	Sud 11 [June 	23,  1915]libtech_62_footnote  MU. 	BHAISHRI KHUSHALJIVAN GANDHI,  	For some time, 1 have been thinking about Chi. Narandas. That 	ultimately he is to live with me is his own desire as also yours and 	mine. My only purpose in employing Narandas in a job is  that 	thereby he should earn something and contribute to your expenses. I 	feel that you should fix the figure of your needs, and that I should 	meet them and that you should then free Narandas. The Ashram  needs 	one or two persons. If Narandas comes, the need will be met. I am 	looking for someone whom I can engage as a paid assistant. Why 	should I then not give the opportunity to Narandas? Maganlal and 	Manilal are kept fully occupied with the teaching of Sanskrit and 	they are quite engrossed in it. This being so, we are short of 	teachers. On myself also, I have placed an excessive burden, with 	the result that I have to leave undone some other things which 	require my attention. Hence, if Narandas joins me, I will be saved 	from many difficulties.  	Please do not think of the matter from a purely worldly point of 	view. Consider only what is good for Narandas and for us all in 	coming to a decision. Since 	Narandas also will read this letter, I am not writing to him    
 separately. I have assumed that in fact Narandas is eager to join the Ashram and that is why I have written this letter.
 Respectful prostration by
 MOHANDAS
 From the Gujarati original: S.N. 33915
 "
