chapter_no,date,title,content
11,"June 	9, 1942",LETTER TO BHAGWANDAS,"
            BABUJI,        SEVAGRAM,  June 	9, 1942 
  	I was delighted to have your letter. I had also received your book. 	I have even glanced through it. I 	think what I am doing these days is the thing you want. Be it as 
 it may, I feel overwhelmed by your great effort. May God keep you with us for many many years for the sake of India, for the sake of the world.
      BABUJI 	DR. 	BHAGWANDAS  SEVASHRAM 	BANARAS  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal  Yours, 	   M. K. GANDHI "
12,"June 	9, 1942",LETTER TO KRISHNACHNDRA,"
       June 	9, 1942   CHI. KRISHNACHANDRA,  	What kind of a letter have you sent me? I had thought that I could 	fearlessly write to you whatever I felt and you would read the right 	meaning in it. I did not write what I did because I had lost faith 	in you. I only feel that so long as you have no confidence in Chi. 	as manager you should dedicate to God whatever work you do and thus 	you will continue to be happy. In my view this is quite easy to see. 	But if you do not see it this way, you should tell me. There is no 	cause for you to feel unhappy.  Blessings 	from  BAPU  From 	a photostat of the Hindi: G.N. 4424; also S.N. 24478   "
13,"June 	10, 1942",LETTER TO D. B. KALELKAR,"
         CHI. 	KAKA,     June 	10, 1942 
  	I got your note yesterday evening after prayer. I feel that sending 	for Krishna Varmalibtech_7_footnotehere 	will not help. It would be better to give him fifteen days. That 	will pay. You will soon be able to judge whether there was any 	improvement. If no improvement is observed, you need not stay. But 	it does appeal that you will not be able to judge before fifteen 	days. The earlier you go the better. Go today if    
 you can. You will have returned by the time Shriman arrives.
 Blessings from
 BAPU
 [PS.]   A letterlibtech_8_footnotelibtech_9_footnotefor 	Varma is enclosed.  From 	a photostat of the Gujarati: G.N. 10959 
     "
14,"June 	10, 1942",LETTER TO D. B. KALELKAR,"
          CHI. 	KAKA,     June 	10, 1942 "
15,"June 	10, 1942",LETTER TO VALLABHBHAI PATEL,"
  	It is good that you are leaving for Bombay. Remember that you are 	going to Varma not only to gain something from him, if possible, but 	also to give him the benefit of your company. Restrain his bad 	habits. He talks too much. His language also is not always pure. 	Pull him up. He listens to criticism lovingly made and reforms 	himself too. Understand his remedies. If you do not like any of 	them, leave them alone.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 10960       SEVAGRAM, 	WARDHA 	 (C. P.),  June 	10, 1942   BHAI 	VALLABHBHAI,  	I have your letter. I had a long talk with Dhebarbhai. I do not 	think that that gingili will yield any oil. There is no sense in 	your meeting himlibtech_10_footnotenot 	as a Congressman, not as a representative  of  the Prajamandal, but 	only as an old friend. You should not meet him.  	You should issue no statement. We need not go into the question 	whether or not there was a settlement. Those who can stand on their 	own feet may do so and fight on. Let the Rulers, if they desire, 	carry     
 on business among themselves. But the boycott committee should continue and keep up the boycott. Even if one single person remains firm, he will be looked upon as a symbol of the struggle, and it can well be said that it is still carried on although it should not be worth even a pice.
 I am going (to Wardha) to see Maulana Saheb. He has really become weak. I hope you are all right.
      SARDAR 	VALLABHBHAI 	PATEL 	68 MARINE 	DRIVE  BOMBAY [From 	Hindi]  Bapuna 	Patro-2: Sardar Vallabhbhaine, 	p. 278  Blessings 	from  BAPU 
   "
16,"June 	10, 1942",LETTER TO KRISHNACHANDRA,"
        SEVAGRAM, 
    CHI. 	KRISHNACHANDRA,  June 	10, 1942 
  	Why do you feel tired? You are right in saying that you can have no 	cause for enmity or malice towards Chi. or any one else. You should 	therefore cheerfully do what work you have agreed to do. It should 	not be hampered. You have my co-operation and  my  blessings.  Blessings 	from  BAPU  From 	a photostat of the Hindi: G.N. 4431   "
17,"June 	10, 1942",LETTER TO TARACHAND,"
            BHAI 	TARACHANDJI,         SEVAGRAM,  June 	10, 1942 
  	I had your letter. I have sent your reply as it was for being 	published in Harijan.libtech_11_footnote You 	of course have to be in the Hindustani Prachar Sabha. I am      
 trying my best to rope in Maulvi Abdul Huq Saheb. Enclosed is Maulvi Saheb’s reply. Please do what you yourself can.
Kindly return the letter.
 Yours,  
 M. K. GANDHI
 From a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal
 "
18,"June 10, 1942","INTERVIEW TO PRESTON
GROVERlibtech_12_footnote","
  
 WARDHA,
 [June 10, 1942]libtech_13_footnote
 Q. There has been a great deal of questioning in America and India to as to the nature of your activities during the balance of the War. I should like to know what it will be like.
GANDHIJI: But can you tell me when the War will end?
 Q. There is a good deal of speculation that you are planning some new movement. What is the nature of it?
A. It depends on the response made by the Government and the
 people. I am trying to find out public opinion here and also the reaction on the world outside.
 Q. When you speak of the response, you mean response to your new proposal?
 A. Oh yes, I mean response to the proposal that the British Government in India should end today. Are you startled?
 Q. I am not. You have been asking for it and working for it.
 A. That’s right. I have been working for it for years. But now it has taken definite shape and I say that the British power in India should go today for the world peace, for China, for Russia and for the Allied cause. I shall explain to you how it advances the Allied cause. Complete independence frees India’s energies, frees her to make her contribution to the world crisis. Today the Allies are carrying the burden of a huge corpse—a huge nation lying prostrate at the feet of Britain, I would even say at the feet of the Allies. For America is the predominant partner, financing the war, giving her mechanical ability
 
 and her resources which are inexhaustible. America is thus a partner in the guilt.
 Q. Do you see a situation when after full independence is granted American and Allied troops can operate from India?
 I 	do. It 	will be only then 	that you 	will see real co- 
 operation. Otherwise all the effort you put up may fail. Just now Britain is having India’s resources because India is her possession. Tomorrow whatever the help, it will be real help from a free India.
 Q. You think India in control interferes with Allied action to meet Japan’s aggression?
A. It does.
 Q. When I mentioned Allied troops operating I wanted to know whether you contemplated complete shifting of the present troops from India?
A. Not necessarily.
 Q. It is on this that there is a lot of misconception.
 A. You have to study all I am writing. I have discussed the whole question in the current issue of Harijan.libtech_14_footnoteI do not want them to go, on condition that India becomes entirely free. I cannot then insist on their withdrawal, because I want to resist with all my might the charge of inviting Japan to India.
 Q. But suppose your proposal is rejected, what will be your next move?
 A. It will be a move which will be felt by the whole world. It may not interfere with the movement of British troops, but it is sure to engage British attention. It would be wrong of them to reject my proposal and say India should remain a slave in order that Britain may win or be able to defend China. I cannot accept that degrading position. India free and independent will play a prominent part in defending China. Today I do not think she is rendering any real help to China. We have followed the non-embarrassment policy so far. We will follow it even now. But we cannot allow the British Government to exploit it in order to strengthen the stranglehold on India. And today it amounts to that. The way, for instance, in which thousands are being asked to vacate their homes with nowhere to go to, no  land  to cultivate, no resources to fall back upon, is the reward of our non-embarrassment. This should be impossible in any free country. I cannot tolerate India submitting to this kind of treatment. It means greater degradation and servility, and when a whole nation accepts
 
 servility it means good-bye for ever to freedom.
 Q. All you want is the civil grip relaxed. You won’t then hinder military activity?
A. I do not know. I want unadulterated independence. If the
 military activity serves but to strengthen the stranglehold, I must resist that too. I am no philanthropist to go on helping at the expense of my freedom. And what I want you to see is that a corpse cannot give any help to a living body. The Allies have no moral cause for which they are fighting, so long as they are carrying this double sin on their shoulders, the sin of India’s subjection and the subjection of the Negroes and African races.
 Mr. Grover tried to draw a picture of a free India after an Allied victory. Why not wait for the boons of victory? Gandhiji mentioned as the boons of the last World War the Rowlatt Act and martial law and Amritsar. Mr. Grover mentioned more economic and industrial prosperity—by no means due to the grace of  the  Government, but by the force of circumstances, and economic prosperity was a step further forward to swaraj. Gandhiji said the few industrial gains were wrung out of unwilling hands, he set no store by such gains after this war, those gains may be further shackles, and it was a doubtful proposition whether there would be any gains—when one had in mind the industrial policy that was being followed during the war. Mr. Grover did not seriously press the point.
 Q. You don’t expect any assistance from America in persuading Britain to relinquish her hold on India.
A. I do indeed.
 Q. With any possibility of success?
 A. There is every possibility, I should think. I have every right to expect America to throw her full weight on the side of justice, if she is convinced of the justice of the Indian cause.
 Q. You don’t think the American Government is committed to the British remaining in India?
A. I hope not. But British diplomacy is so clever that America,
 even though it may not be committed, and in spite of the desire of President Roosevelt and the people to help India, it may not succeed. British propaganda is so well organized in America against the Indian cause that the few friends India has there have no chance of being effectively heard. And the political system is so rigid that public opinion does not affect the administration.
 Q. It may, slowly.
 A. Slowly? I have waited long, and I can wait no longer. It is a terrible tragedy that 40 crores of people should have no say in this war. If we have the freedom to play our part we can arrest the march  of Japan and save China.
 Mr. Grover, having made himself sure that Gandhiji did not insist on the literal withdrawal of either the British or the troops, now placing himself in the position of the Allies, began to calculate the gains of the bargain. Gandhiji of course does not want independence as a reward of any services, but as a right and in discharge  of a debt long overdue.
 Q. What specific things would be done by India to save China, if India is declared independent?
A. Great things, I can say at once, though I may not be able to
 specify them today. For I do not know what government we shall have. We have various political organizations here which I expect would be able to work out a proper national solution. Just now they are not solid parties, they are often acted upon by the British power, they look up to it and its frown or favour means much to them. The whole atmosphere is corrupt and rotten. Who can foresee the possibilities of a corpse coming to life? At present India is a dead weight to the Allies.
 Q. By dead weight you mean a menace to Britain and to American interests
  here?   A. 	I do. It is a menace in that you never know what sullen India 
 will 	do at a given moment.  Q. 	No, but I want to make myself sure that if genuine pressure was 	brought to bear on Britain by America, there would be solid support 	from yourself? A. 	Myself? I do not count—with the weight of 73 years on my  	shoulders. But you get the co-operation—whatever it can give 	willingly—of a free and mighty nation. My co-operation is of 	course there. I exercise what influence I can by my writings from 	week to week. But India’s is an infinitely greater influence. 	Today because of widespread discontent there is not that active 	hostility to Japanese advance. The moment we are free, we are 	transformed into a nation prizing its liberty and defending it with 	all its might and therefore helping the Allied cause.  Q. 	May I concretely ask—will the difference be the difference that 	there is between what Burma did and what, say, Russia is doing? A. 	 You might put it  that way. They might have given  Burma  	independence after separating it from India. But they did nothing of 
 the kind. They stuck to the same old policy of exploiting her. There was little co-operation from Burmans; on the contrary there was hostility or inertia. They fought neither for their own cause nor for the Allied cause. Now take a possible contingency. If the Japanese compel the Allies to retire from India to a safer base, I cannot say today that the whole of India will be up in arms against the Japanese. I have a fear that they may degrade themselves as some Burmans did. I want India to oppose Japan to a man. If India was free she would do it, it would be a new experience to her, in twenty-four hours her mind would be changed. All parties would then act as one man. If this live independence is declared today I have no doubt India becomes a powerful ally.
 Mr. Grover raised the question of communal disunion as a handicap, and himself added that before the American Independence there was not much unity in the States.
G. I can only say that as soon as the vicious influence of the
 third party is withdrawn, the parties will be face to face with reality and close up ranks. Ten to one my conviction is that the communal  quarrels will disappear as soon as the British power that keeps us apart disappears.
 Q. Would not Dominion Status declared today do equally well?
 A. No good. We will have no half measures, no tinkering with independence. It is not independence that they will give to this party or that party, but to an indefinable India. It was wrong, I say, to possess India. The wrong should be righted by leaving India  to  herself.
 Q. May I finally ask you about your attitude to Rajaji’s move?
 A. I have declared that I will not discuss Rajaji in public. It is ugly to be talking at valued colleagues. My differences with him stand, but there are some things which are too sacred to be discussed in public.
 But Mr. Grover had not so much in mind the Pakistan controversy as C.R.’s crusade for the formation of a national government. Mr. Grover had the discernment to make it clear that C. R. “could not be motivated by British Government. His position happens to harmoizne with them”.
G.  You are  right.  It   is  fear  of  the   Japanese  that   makes him
 tolerate the British rule. He would postpone the question of freedom until after the war. On the contrary I say that if the war is to be decisively won, India must be freed to play her part today. I find no
 flaw in my position. I have arrived at it after considerable debating within myself; I am doing nothing in hurry or anger. There is not the slightest room in me for accommodating the Japanese. No, I am sure that India’s independence is not only essential for India, but for China and the Allied cause.
 Q. What are the exact steps by which you will save China?
 A. The whole of India’s mind would be turned  away  from Japan. Today it is not. C. R. knows it, and it worries him as it should worry any sane patriot. It worried me no less, but it drives me to a contrary conclusion. India lying at the feet of Great Britain may mean China lying at the feet of Japan. I cannot help using this language. I feel it. You may think it startling and big. But why should it be startling? Think of 400 million people hungering for freedom. They want to be left alone. They are not savages. They have an ancient culture, ancient civilization, such variety and richness of languages.
Britain should be ashamed of holding these people as slaves.
 You may say: ‘You deserve it!’ If you do, I will simply say it is not right for any nation to hold another in bondage.
 P. G. I agree.
 G. I say even if a nation should want to be in bondage it should be derogatory to one’s dignity to keep it in bondage. But you have your own difficulties. You have yet to abolish slavery !
 Q. In United States, you mean?
 A. Yes, your racial discrimination, your lynch law and so on. But you don’t want me to remind you of these things.
 Harijan, 21-6-1942
 "
19,"June 11, 1942","INTERVIEW TO “THE
HINDU’’libtech_15_footnote","
  
 [Before June 11, 1942]libtech_16_footnote
 Q. Till the last day you said there can be no swaraj without Hindu-Muslim unity. Now why is it that you say that there will be no unity until India has achieved independence?
 A. Time is a merciless enemy, if it is also a merciful friend and healer. I claim to be amongst the oldest lovers of Hindu-Muslim unity and I remain one even today. I have been asking myself why every
 
 whole-hearted attempt made by all including myself to reach unity has failed, and failed so completely that I have entirely fallen from grace and am described by some Muslim papers as the greatest enemy of Islam in India. It is a phenomenon I can only account for by the fact that the third power, even without deliberately wishing it, will not allow real unity to take place. Therefore I have come to the reluctant conclusion that the two communities will come together almost immediately after the British power comes to a final end in India. If independence is the immediate goal of the Congress and the League then, without needing to come to any terms, all will fight together to be free from bondage. When the bondage is done with, not merely the two organizations but all parties will find it to their interest to come together and make the fullest use of the liberty in order to evolve a national government suited to the genius of India. I do not care what it is called. Whatever it is, in order to be stable, it has to represent the masses in the fullest sense of the term. And, if it is to be broad-based upon the will of the people, it must be predominently non-violent.
Anyway, up to my last breath, I hope I shall be found working
 to that end, for I see no hope for humanity without the acceptance of non-violence. We are witnessing the bankruptcy of violence from day to day. There is no hope for humanity if the senseless fierce mutual slaughter is to continue.
 Harijan, 21-6-1942
 "
20,"June 11, 1942",EDUCATION THROUGH HANDICRAFTSlibtech_17_footnote,"
  
 [On or before June 11, 1942]libtech_18_footnote
Shrimati Ashadevi sends the following interesting figures:
 The 27 basic schools in the small compact area in the Bettiah Thana, Dist. Champaran, Bihar, completed three years of work in April 1942. The annual economic chart of Grade I, II and III of these schools for the year 1941-42 makes encouraging study for all workers of basic education. The chart will be published in detail in ‘Nai Talim ’, the monthly organ of  basic education. Here we give a brief summary of the principal facts for all who are
 
 interested in the progress of basic education. The average attendance for these 27 schools is 70% in Grade I, 76% in Grade II and 79% in Grade III; the average individual earning is 0-11-0 in Grade I, Rs. 2-4-2 in Grade II and Rs. 6-1-1 in Grade III. The total earning of 390 (number based on average attendance) children of 10,264 total hours of work in all the schools is Rs. 267-8-6 in Grade I, of 356 (number based on average attendance) children of 14,082 total hours of work in all the schools is Rs. 804-13-8 in Grade II, and of 319 (number based on average attendance) children of 14,362 total hours of work in all the schools is Rs. 1,935-14-11 in Grade III, i.e., the total earning of 1,065 children is Rs. 3,008-2-1 for the whole year. The average maximum individual earning of these schools is Rs. 15-12-0 in Grade III, Rs. 6-2-0 in Grade II and Rs. 2-10-1 in Grade I. The average maximum speed is 480 rounds per hour on the charkha and 281 rounds per hour on the takli for Grade III; 350 rounds per hour on the charkha and 242 rounds per hour on the takli for Grade II; and 164 rounds per hour on the takli for Grade I.
These figures are not given to show the output and the income,
 important as they are in their place. The output and the income have a secondary place in an education chart. But they are given to demonstrate the high educational value of handicrafts as a means of training the youth. It is clear that without industry, care and attention to detail the work could not have been done.
 Harijan, 21-6-1942
 "
21,"June 12, 1942",QUESTION BOX,"
  
 ITS MEANING
 Q. What is the meaning of your appeal to the British power to withdraw from India? You have written much recently on the subject. But there seems to be confusion   in the public mind about your meaning.
A. So far as my own opinion is concerned, British authority
 should end completely irrespective of the wishes or demand of various parties. But I would recognize their own military necessity. They may need to  remain in  India  for  preventing   Japanese   occupation. That prevention is common cause between them and us. It may be necessary for the sake also of China. Therefore I would tolerate their presence in India not in any sense as rulers but as allies of free India.
 This of course assumes that after the British declaration of withdrawal there will be a stable government established in India.
 Immediately the hindrance in the shape of a foreign power is altogether removed the union of parties should be an easy matter. The terms on which the Allied powers may operate will be purely for the Government of the free State to determine. The existing parties will have dissolved into the National Government. If they survive they will do so for party purposes and not for dealings with the external world.
 WHAT ABOUT NON-VIOLENCE?
 Q. But what about your non-violence? To what extent will you carry out your policy after freedom is gained?
A. The question hardly arises. I am using the first personal
 pronoun for brevity, but I am trying to represent the spirit of India as  I conceive it. It is and will be a mixture. What policy the National Government will adopt I cannot say. I may not even survive it much as  I would love to. If I do, I would advise the adoption of non-violence to the utmost extent possible and that will be  India’s  great contribution to the peace of the world and the establishment of a new world order. I expect that with the existence of so many martial races in India, all of whom will have a voice in the government of the day, the national policy will incline towards militarism of a modified character. I shall certainly hope that all the effort for the last twenty-two years to show the efficiency of non-violence as a political force will not have gone in vain and a strong party representing true non-violence will exist in the country. In every case a free India in alliance with the Allied powers must be of great help to their cause, whereas India held in bondage as she is today must be a drag upon the war-chariot and may prove a source of real danger at the most critical moment.
 WHAT ABOUT RADIO MESSAGES?
 Q. You do not hear the radio messages. I do most assiduously. They interpret your writings as if your leanings were in favour of the Axis powers and you had now veered round to Subhas Babu’s views about receiving outside help to overthrow the British rule. I would like you to clear your position in this matter. Misinterpretation of your known views has reached a dangerous point.
A. I am glad you have asked the  question.  I  have  no  desire
 whatsoever to woo any power to help India in her endeavour to free herself from the foreign yoke. I have no desire to  exchange  the British for any other rule. Better the enemy I know than the one I do not. I have never attached the slightest importance or weight to the friendly professions of the Axis powers. If they come to India they
 will come not as deliverers but as sharers in the spoil. There can therefore be no question of my approval of Subhas Babu’s policy. The old difference of opinion between us persists. This does not mean that I doubt his sacrifice or his patriotism. But my appreciation of his patriotism and sacrifice cannot blind me to the fact that he  is  misguided and that his way can never lead to India’s deliverance. If I am impatient of the British yoke I am so because India’s sullenness and suppressed delight of the man in the street over British reverses are dangerous symptoms which may lead to the success of Japanese designs upon India, if they are not dealt with in the proper manner; whereas India finding herself in possession of complete freedom will never want the Japanese to enter India. India’s sullenness and discontent will be changed as if by magic into joyful and hearty co-operation with the Allies in consolidating and preserving  her  liberty from any and every evil design.
 SEVAGRAM, June 12, 1942
 Harijan, 21-6-1942
 "
22,,LETTER TO AMRIT KAUR,"
          CHI. 	AMRIT,     [June]libtech_19_footnotelibtech_20_footnote12, 1942 
  	I am writing this in Gujarati. I got your letter. The discussions 	with the Maulana and Jawaharlal take up a good deal of my time. They 	will continue for one or two days more. They are carried on 	peacefully. The weather seems to have changed somewhat today. A hot 	wind is still blowing. I 	am keeping good health.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 7899. Also C.W. 4267. Courtesy: 	Amrit Kaur                
  "
23,,LETTER TO SHANTIKUMAR N. MORARJEE,"
  
 June 12, I 942
 
CHI. SHANTIKUMAR,
 You have volunteered to shoulder the responsibility for Lilavatilibtech_21_footnote. Her college reopens on the 20th. I am trying to spare you. But if I fail, will you please see, or have someone see, about her boarding and lodging?
 Blessings from
 BAPU
 From a photostat of the Gujarati: C.W. 4739. Courtesy: Shantikumar
 N. Morarjee
 "
24,"June 12, 1942",LETTER TO KRISHNACHANDRA,"
  
 June 12, 1942
 
CHI. KRISHNACHANDRA,
 Mill sugar should not be bought. But so long as Ba is there it will have to continue. And if it comes others may also take it. Try to prevent this.
 If rice is cooked for Ba and a guest wants it, it is difficult not to serve it to him also. I explained about this. But who listens?
 Asha’s sari is nothing when we have to put up with so many other things.
I understand the utility of Parnerkar’s septic tank. It is all right.
 Lilavati has committed a heinous crime. I consider it unforgivable. I shall write to her.
 From a photostat of the Hindi: G.N. 4432
 "
25,"June 	13, 1942",LETTER TO C. RAJAGOPALACHARI,"
         MY 	DEAR C.R.,     June 	13, 1942 
  	Your letters. The big people will be going in a day or two. You must 	come and have a little rest before you embark on another tour. I    
 want you to come for a little rest, a little fun. But you should try to let me see my error which you see so clearly.
Love.
      From 	a photostat: G.N. 2090  BAPU 
   "
26,"June 	13, 1942",LETTER TO SAROJINI NAIDU,"
            MY 	DEAR SINGER,     SEVAGRAM, 	WARDHA, C.P.,  June 	13, 1942 
  	I had love letters from all of you three. But this is to draw your 	attention to the enclosed. I want you to show the note to your son 	and my friend the Nawab Bahadur Yar Jung. If the facts are as stated 	why should they happen where you and your son live? Love 	to the family.  SPINNER  From 	the original: Padmaja Naidu Papers. Courtesy: Nehru Memorial Museum 	and Library     "
27,"June 	13, 1942",LETTER TO VALJI G. DESAI,"
         CHI. 	VALJI,     June 	13, 1942 
  	I have got your articles. I am returning them. You will get them 	back safe. It is not advisable to publish such articles at present. 	They forget every time to send you the money. I am sending you the 	amount on condition that you will use it only for your family needs 	and not for helping Gopalan or others like him.  	From among the articles that you wanted, one seems to be still 	missing. I will send it when I find it. I 	hope all of you are well.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.W. 7498. Courtesy: Valji G. Desai "
