footnote_no,footnote
libtech_51_footnote,"1Vide “Letter 	to K. M. Munshi”, 2-5-1935"
libtech_52_footnote,"2The addressee, an 	American, is not identified by name in the source."
libtech_53_footnote,1The addressee had 	written to say that since swaraj was not possible without 	Hindu-Muslim unity Gandhiji should concentrate only on this.
libtech_54_footnote,1Vide “Two 	Good Resolutions”
libtech_55_footnote,2The addressee was 	working among Muslim women and used to read out to them from the 	Marathi version of the Koran.
libtech_56_footnote,"1Economist and Vice-Chairman, Indian Central Banking Enquiry Committee."
libtech_57_footnote,1This was a postscript to Mahadev Desai’s letter to the addressee informing him of a bookshop at Lahore and advising him on behalf of Gandhiji to purchase the books he needed through Dr. Gopichand Bhargava so as to get a discount on the price.
libtech_58_footnote,2Amritlal V. Thakkar.
libtech_59_footnote,"3Vide “Foreword 	to “Gujarat and its Literatue”, 2-5-1935"
libtech_60_footnote,3Gandhiji in fact 	left Wardha on May 21 and was in Borsad till the end of the month.
libtech_61_footnote,"1Joint Secretary, 	Harijan Sevak Sangh."
libtech_62_footnote,2Agent-in-General 	of the 	All-India Village 	Industries Association   for 	 the
libtech_63_footnote,3 Omissions in this and other letters to the addressee indicate words that are
libtech_64_footnote,1Vide also 	“Letter to Padmavathi”1-5-1935
libtech_65_footnote,2Borsad
libtech_66_footnote,"1C. Rajagopalachari 	retired temporarily from politics on May 11, 1935."
libtech_67_footnote,"1Vide “Letter 	to Narandas Gandhi”, 26-4-1935"
libtech_68_footnote,"2In his letter 	dated May 2, the addressee had complained of the trouble he had 	  to undergo as one after another the members were leaving the Congress."
libtech_69_footnote,3Addressee’s son
libtech_70_footnote,"4Vide also 	“H. L. Sharma”, 3-5-1935"
libtech_71_footnote,"2Daughter of S. 	Srinivasa Iyengar. She was the head of Vidyalaya Girls High School, 	Madras. The superscription in this and other letters to the 	addressee is in Devanagari."
libtech_72_footnote,1Refusal to treat 	anybody as untouchable
libtech_73_footnote,2The two Sanskrit 	verses of which this is a translation were composed by Vinoba Bhave 	and were recited during prayer in the Ashram.
libtech_74_footnote,1The addressee had 	said that spinning on the takli 	irritated the hair.
libtech_75_footnote,2Of Bodegaon in 	Madhya Pradesh
libtech_76_footnote,1Addressee’s wife
libtech_77_footnote,"2Bhagwanji Anupchand 	Mehta, a lawyer of Rajkot"
libtech_78_footnote,3From G. D. Birla
libtech_79_footnote,"1Vide also 	“Letter to Parikshitlal L. Majmudar”, 29-4-1935"
libtech_80_footnote,"2Of non-violence, 	truth, non-stealing, brahmacharya 	and non-possession"
libtech_81_footnote,"3General Secretary, 	Harijan Sevak Sangh"
libtech_82_footnote,4Omission as in the 	source
libtech_83_footnote,5In November 1927
libtech_84_footnote,1She was treating 	the addressee.
libtech_85_footnote,1Place for disabled 	and weak cattle
libtech_86_footnote,"1Vide “Letter 	to S. Ambujammal”, 5-5-1935"
libtech_87_footnote,1This is extracted from Mahadev Desai’s “Weekly Letter”.
libtech_88_footnote,1Jaggery
libtech_89_footnote,2Here Mahadev Desai had explained that “the visitor next discussed the question of beggary”.
libtech_90_footnote,1Very faint in the 	source
libtech_91_footnote,"2Vide   also 	  “Letter   to   	Amritlal V. 	 Thakkar”,  11-5-1935	and 	“Letter to Jamnalal 	Bajaj”, 13-5-1935"
libtech_92_footnote,1Anand T. Hingorani
libtech_93_footnote,"1In the 	source, the 	addressee had 	mentioned May 	14 as the 	date of 	receipt of 	the letter. 	Kishorelal Mashruwala and 	his wife arrived in 	Wardha on 	May 10, 1935; 	vide also 	“Letter to Manilal 	and Sushila 	Gandhi”, 13-5-1935"
libtech_94_footnote,2Kishorelal 	Mashruwala and his wife.
libtech_95_footnote,"1The photostat 	copy of 	this letter 	in pencil 	is very 	faint and 	many words are 	illegible. This 	translation is 	based on a partial 	reconstruction of the letter, presumably from the 	original, attached to 	the photostat copy."
libtech_96_footnote,2The name has been 	omitted.
libtech_97_footnote,3ibid
libtech_98_footnote,1A poetical work by 	Bhushan praising the exploits of Shivaji
libtech_99_footnote,2 Gujarati weekly published from Saurashtra at the time
libtech_100_footnote,1As suggested in the 	source
libtech_101_footnote,
libtech_102_footnote,
libtech_103_footnote,2The source is 	illegible here and at many other places.
libtech_104_footnote,"4Uma, addressee’s 	daughter"
libtech_105_footnote,"1Vide”Letter 	to S. Ambujammal”, 5-5-1935"
libtech_106_footnote,"2Pierre Ceresole, 	Swiss engineer and president of the International Voluntary Service, 	who in response to C. F. Andrews’s appeal, came to India in 1934 	to do relief work in the earthquake-stricken Bihar"
libtech_107_footnote,"3It was a snake; 	vide “Letter 	to Jairamdas Doulatram”, 11-5-1935"
libtech_108_footnote,"4Vide “ 	Letter to Amritlal V. Thakkar”, 10-5-1935"
libtech_109_footnote,"3Jivanlal Motichand 	Shah, an 	industrialist  of 	 Calcutta,  who 	 rendered financial 	asistance to Gandhiji 	for khadi 	and Harijan activities."
libtech_110_footnote,1Addressee’s 	nephew
libtech_111_footnote,"2Vide “Letter 	to Amritlal V. Thakkar, 11-5-1935"
libtech_112_footnote,3He had returned 	from England on May 9.
libtech_113_footnote,"3Joe Wilkinson, who 	came at the instance of C. F. Andrews"
libtech_114_footnote,"4Harilal’s first 	wife, Gulab alias 	Chanchal, had died 	towards the end of 1918."
libtech_115_footnote,
libtech_116_footnote,1Harilal Gandhi’s 	granddaughter
libtech_117_footnote,5Gandhiji arrived at 	Bombay from Wardha on May 22.
libtech_118_footnote,2Son of Harilal 	Gandhi
libtech_119_footnote,3The name has been 	omitted.
libtech_120_footnote,1Addressee’s 	sister
libtech_121_footnote,2 ibid
libtech_122_footnote,6She was to leave 	for Europe on the 23rd for medical treatement.
libtech_123_footnote,3Son of Narandas 	Gandhi
libtech_124_footnote,4Illegible in the 	source
libtech_125_footnote,
libtech_126_footnote,
libtech_127_footnote,1The addressee’s 	father and grandfather 	wanted to sell 	the ornaments 	left by her 	mother and 	make a 	trust of 	the money so 	that she 	could have regular income 	in the 	form of 	interest on 	it. But the addressee 	wanted to 	give away all 	the money to 	Gandhiji.
libtech_128_footnote,2Kisan Ghumatkar
libtech_129_footnote,3 ibid
libtech_130_footnote,1From the postmark.
libtech_131_footnote,3Sushila Pai
libtech_132_footnote,2The source is 	mutilated.
libtech_133_footnote,3Bhowali
libtech_134_footnote,1Addressee’s wife
libtech_135_footnote,"2Amritlal Seth, 	editor of Janmabhoomi, 	a daily published 	from Bombay"
libtech_136_footnote,3This is extracted 	from “Weekly Letter” by  Mahadev  Desai  who  had 	explained: “Pierre 	Ceresole and Joe Wilkinson	returning 	home after a strenous
libtech_137_footnote,"1Vide also 	“Letter to Jamnalal Bajaj”, 11-5-1935"
libtech_138_footnote,2Satyamurti had 	asked Gandhiji for 	his blessings on 	his becoming 	president  of 	the Tamil Nadu Provincial 	Congress Committee.
libtech_139_footnote,3Addressee’s 	brother
libtech_140_footnote,1The source is very 	faint and illegible at places.
libtech_141_footnote,2Addressee’s 	mother
libtech_142_footnote,"4Vide “Letter 	to Secretary, Hindi Sahitya Sammelan”, 14-5-1935"
libtech_143_footnote,3Addressee’s son
libtech_144_footnote,1Panchgani
libtech_145_footnote,4From Gandhi: 	1915-1948—A Detailed Chronology
libtech_146_footnote,1Very faint in the 	source
libtech_147_footnote,2Rabindranath Tagore
libtech_148_footnote,
libtech_149_footnote,
libtech_150_footnote,"1The appeal is not 	reproduced here; it exhorted the municipalities to provide social 	amenities, such as housing facilities, better service conditions, 	provision for sick, casual and maternity leave, etc., to its 	sweepers and scavengers."
libtech_151_footnote,"2Dhiru Gandhi, son of Vrajlal Gandhi, who was learning painting at Santiniketan"
libtech_152_footnote,1In 1934
libtech_153_footnote,"1Vide also 	“Speech at inauguration of Bal Mandir, Nadiad”, 31-5-1935"
libtech_154_footnote,"2In the 	source, the 	letter is 	written on 	the back of “Letter  to  Kunwarji Parekh”; vide 	the preceding item."
libtech_155_footnote,1Harilal Gandhi’s 	son-in-law and Rami’s husband
libtech_156_footnote,2Yashvant Mahadev Parnerkar
libtech_157_footnote,"3Vanamala Parikh, daughter of the addressee"
libtech_158_footnote,"4Manibehn Parikh, the addressee’s wife"
libtech_159_footnote,"1This was written at 	3 a.m.; vide “Letter 	to H. L. Sharma”, 20-5-1935"
libtech_160_footnote,2As in the source
libtech_161_footnote,
libtech_162_footnote,"1Vide ""Letter to Narahari D. Parikh”, 9-5-1935"
libtech_163_footnote,"1Vide “Letter 	to H. L. Sharma”, 20-5-1935"
libtech_164_footnote,1In a case involving 	an insurance claim
libtech_165_footnote,"2Gandhiji left Wardha on May 21, 1935 for Bombay, en route to Borsad."
libtech_166_footnote,3Mahadev Desai had explained: “Ceresole’s tangible difficulty was how long one should wait in order to carry conviction to the rich man.”
libtech_167_footnote,"1This is extracted from “Weekly Letter” by Mahadev Desai,  who  had  explained: “A Christian student, who is now with us studying things and preparing to qualify himself for village work, asked Gandhiji whether there could be any service without religion.”"
libtech_168_footnote,"1Vide footnote 	2”Interview to A Christian Student”, 21-5-1935"
libtech_169_footnote,1This is extracted from Mahadev  Desai’s  “Weekly  Letter”;  Desai  had explained that the discussion took place in the train on way to Bombay. Ceresole was to return to Europe on May 23.
libtech_170_footnote,2Nanji Kalidas Mehta 	of Porbandar
libtech_171_footnote,"1According to the reporter, the interview took place in Calcutta Mail, which was nearing Bombay early in the morning."
libtech_172_footnote,"1Here the source had reported: “By the time Gandhiji gave the above reply, the train had reached Kalyan and Ramdas Gandhi and others got into the compar- tment. ”"
libtech_173_footnote,2Mahadev Desai had explained that “Pierre was reading a book in which the communist author had suggested that Gandhiji’s sympathy for the poor was only ‘a cover for his real sympathy for the rich’.”
libtech_174_footnote,3Anandi Asar
libtech_175_footnote,4Bal Kalelkar
libtech_176_footnote,"1This is extracted 	from Mahadev Desai’s “Weekly Letter”. The meeting was held in 	the Congress House compound. Thousands of men and women were found 	seated on house-tops, balconies and terraces."
libtech_177_footnote,"1In Bapu’s 	Letters to Mira, Mirabehn 	explains: “On my return from Europe, I joined Bapu at Wardha 	Ashram. Not long after, Bapu took up residence at Maganwadi, where 	the Village Industries Association was then taking root. I had 	remained on there when Bapu wrote the . . . letter . . .”"
libtech_178_footnote,"2The source had reported: “Before the interview commenced, the representa- tive told Gandhiji that he had been instructed not to put him any questions about politics.”"
libtech_179_footnote,"1Harilal Gandhi wanted to start business in watches; vide “Letter to Manilal and Sushila Gandhi”, 24-5-1935"
libtech_180_footnote,"2The reporter had concluded: “After the above question, our representative was asked to take his leave but before leaving his seat Gandhiji asked him to collect his ‘commission’ from the ‘torchers’, meaning the photographers! A certain amount (less than a rupee) was collected and handed over to Gandhiji.”"
libtech_181_footnote,1Khushalchand Gandhi; vide the following item.
libtech_182_footnote,2The source has “22” 	which is obviously a slip. Gandhiji reached Borsad on this date.
libtech_183_footnote,1Addressee’s 	mother
libtech_184_footnote,"2Chimanlal N. Shah, a senior inmate of the Ashram"
libtech_185_footnote,3Dr. Talwalkar of Ahmedabad
libtech_186_footnote,1Daughter-in-law of 	Chand Tyagi
libtech_187_footnote,"2Bhagavad Gita, II. 72."
libtech_188_footnote,"1This is extracted from Mahadev Desai’s  “Weekly  Letter”.  Without mentioning either the date or the place of the meeting or meetings, Mahadev Desai had merely reported that “Gandhiji addressed about ten meetings in these villages and in the course of his speeches asked the people not to go to sleep over the flight of the enemy but to take permanent measures for banishing him.”"
libtech_189_footnote,2Gandhiji reached Borsad on May 23.
libtech_190_footnote,1Permanent address
libtech_191_footnote,1A wooden winder
libtech_192_footnote,2Surendra Medh
libtech_193_footnote,"3Ashram Bhajanavali, verse 10; vide, “Letter to Jayaprakash Narayan”, 11-12-1930"
libtech_194_footnote,"3What follows was reported by Mahadev Desai as said by Gandhiji “in one of his speeches”. Mahadev Desai had explained: “During his eight days’ stay at Borsad, Gandhiji got Dr. Bhaskar to issue a series of leaflets on the elements of rat-proofing of houses and on the disease-proofing of human bodies.”"
libtech_195_footnote,
libtech_196_footnote,1The name has been 	omitted.
libtech_197_footnote,1Addressee’s wife
libtech_198_footnote,1From the reference 	to Mary Barr to whom Gandhiji had written on May 24;
libtech_199_footnote,2Ignorant attachment
libtech_200_footnote,1Satis Chandra Das 	Gupta
libtech_201_footnote,3Mirabehn explains: 	“The inhabitants 	of this 	village . 	. .  used the 	sides of 	the roads 	. . . for easing 	themselves. I happened 	to mention 	this matter to Bapu 	and he 	immediately said: 	‘It is 	our duty 	to teach 	these people sanitation 	and if 	they won’t 	listen . . . we should clean up . . . .’ The villagers proved deaf so Bapu told me to
libtech_202_footnote,1H.N. Kunzru
libtech_203_footnote,"2J. K. Pani Fund was 	started by the Harijan Sevak Sangh in June, 1933 for the improvement 	of water supply in Harijan colonies."
libtech_204_footnote,2The addressee had 	gone to the Wardha railway station to see Gandhiji off when he left 	for Bombay a few days earlier.
libtech_205_footnote,3Wife of 	Rameshwardas Poddar of Dhulia
libtech_206_footnote,1Gangabehn Vaidya
libtech_207_footnote,1Addressee’s son
libtech_208_footnote,1Bhandarkar’s 	manual of Sanskrit grammar for beginners
libtech_209_footnote,"1Vide “Letter 	to H. L. Sharma”, 20-5-1935"
libtech_210_footnote,2The original is 	mutilated.
libtech_211_footnote,"3Vide “Letter 	to Naran das Gandhi”, 23-5-1935"
libtech_212_footnote,"1Ravishankar Vyas, 	popularly known as Ravishankar Maharaj"
libtech_213_footnote,"1Then President 	of the Indian 	National Congress, to 	whom Gandhiji had 	sent  a 	copy of 	this letter."
libtech_214_footnote,1Kanaiyalal Desai
libtech_215_footnote,"4Vide “Letter 	to Amtussalaam”, 23-5-1935"
libtech_216_footnote,2This is extracted 	from Mahadev Desai’s “Weekly Letter”.
libtech_217_footnote,1As in the source
libtech_218_footnote,1Grandson of 	Vallabhbhai Patel
libtech_219_footnote,"1Fulchand Bapuji Shah died on April 19, 1934"
libtech_220_footnote,2Narayan Moreshwar 	Khare
libtech_221_footnote,"1In 1931, when Gandhiji was visiting England for the second Round Table Conference; Vide “Interview with Maria Montessori”, 9-10-1931"
libtech_222_footnote,2Dr. Bhaskar Patel
libtech_223_footnote,"2Vide “Letter 	to H. L. Sharma”, 20-5-1935"
libtech_224_footnote,3 ibid
libtech_225_footnote,1Gopaldas Vithaldas Desai
libtech_226_footnote,"1The questions were asked by members of Jyoti Sangh, an institution for women's welfare."
libtech_227_footnote,"2Mohanlal Kameshvar Pandya died on May 18, 1934."
libtech_228_footnote,3Maganlal Gandhi’s 	son
libtech_229_footnote,4Nephew of V. G. 	Desai
libtech_230_footnote,1Only extracts are reproduced here.
libtech_231_footnote,2Gandhiji issued the statement after meeting Khan Abdul Ghaffar Khan in Sabarmati Jail in the afternoon.
libtech_232_footnote,1The names have been 	omitted.
libtech_233_footnote,"1Vide “Letter 	to Narandas Gandhi” , 3-6-1935"
libtech_234_footnote,2 ibid
libtech_235_footnote,"1Literally, 	‘auspicious thread’; necklace worn by married woman."
libtech_236_footnote,2The name has been 	omitted.
libtech_237_footnote,3Mridula Sarabhai
libtech_238_footnote,1Vithaldas Jerajani
libtech_239_footnote,1Maganlal Gandhi’s 	daughter
libtech_240_footnote,"2Dr. Balwantrai 	Kanuga, a medical practitioner of Ahmedabad"
libtech_241_footnote,1Vrajlal Gandhi’s 	son
libtech_242_footnote,"2Director, Haffkine 	Institute, Bombay"
libtech_243_footnote,"1From The Bombay Chronicle, 7-6-1935"
libtech_244_footnote,"1A copy of this 	letter and a copy each of the enclosures mentioned in it were sent 	to Dr. Rajendra Prasad by Mahadev Desai with a forwarding note dated 	June 7, 1935."
libtech_245_footnote,2Addressee’s elder 	sister
libtech_246_footnote,3Gandhiji’s typist
libtech_247_footnote,"1Harilal Gandhi, 	addressee’s father"
libtech_248_footnote,"2Earthquake on May 31, 1935"
libtech_249_footnote,1Widow of Maganlal 	Gandhi
libtech_250_footnote,"2Quetta had been 	rocked by a severe earthquake on May 31, 1935."
libtech_251_footnote,"1This was 	in reply 	to a joint 	telegram received on June 	6 from 	the addressee 	and J. B. Kripalani. 	It was 	dated June 4 and 	read: “Public relief 	Quetta impossible. 	Military authorities 	disallow entry men. Jamshed Mehta and 	even title-holders 	refused permission 	though prepared own 	arrangements and 	not draw on 	local resources. Much 	life property 	could have been saved. 	Possible danger epidemics avoided if 	adequte labour 	imported and public 	offers co-operation accepted. Whole population including 	injured being evacuated. Rumours rife about abandoning excavated and 	burning city 	with petrol. All 	20,000 lying 	under assumed dead 	after only three days. Public 	feel even 	now life property can 	be saved 	if immediate 	public co-operation Sind 	Punjab India 	accepted. Public meetings Sind condemn attitude authorities. Public 	sent wires Secretary, 	Viceroy. Possible help 	see healthy refugees 	being given by public 	bodies various 	stations Sind [sic].”"
libtech_252_footnote,"1Vide “Let 	us Pray”, 6-6-1935"
libtech_253_footnote,1The names have been 	omitted.
libtech_254_footnote,"2After the 	earthquake, Martial Law was imposed in Quetta and nobody was allowed 	to enter the town; vide 	also the preceding 	item and pp. 151 and 156."
libtech_255_footnote,"3Earthquake on January 15, 1934"
libtech_256_footnote,
libtech_257_footnote,1From a note by the 	addresse at the top of the letter indicating June 9 as the date of 	its receipt
libtech_258_footnote,"3Vide “Draft 	Telegram to Jairamdas Doulatram”, 6-6-1935"
libtech_259_footnote,2Vide the 	preceding item.
libtech_260_footnote,3India and 	Britain
libtech_261_footnote,"3From Shumsher 	Singh; vide “Letter 	to Amrit Kaur”, 20-5-1935"
libtech_262_footnote,2Khan Abdul Ghaffar 	Khan
libtech_263_footnote,1Maganbhai 	Prabhubhai Desai
libtech_264_footnote,2Omission as in the 	source
libtech_265_footnote,"1In the former 	Jaipur State, where a satyagraha had been launched against excesses 	of the State Government"
libtech_266_footnote,3The reference is to 	the appointment of Lord Zetland as Secretary of State for India in 	place of Sir Samuel Hoare.
libtech_267_footnote,"1This was 	in reply to 	a telegram from the 	addressee dated June 9, 	which read: 	“Your letter. Government 	express inability 	grant entry to 	relief parties giving 	 reasons in 	reply my 	telegram. Wishing not 	embarrass Government, 	propose asking people 	organize relief refugees 	as suggested by Government. 	Reply immediate, Posting correspondence.”"
libtech_268_footnote,1The address is 	written in English on the postcard.
libtech_269_footnote,2The addressee’s 	wife was planning to supply him with a stock of dried bitter gourds 	and other vegetables for the trip abroad.
libtech_270_footnote,2The names have been 	omitted.
libtech_271_footnote,"1From the reference 	to Vasumati Pandit, whom the addressee wanted to go to Rajkot; vide 	“Letter to Vasumati 	Pandit”, 11-6-1935"
libtech_272_footnote,"1Vide also 	“Letter to Amrt Kaur”, 7-6-1935"
libtech_273_footnote,"2Vide “Letter 	to N.R. Malkani”, 6-6-1935"
libtech_274_footnote,3Joint Secretary of 	the Reception Committee
libtech_275_footnote,"1Of All-India 	Spinners’ Association, Bombay; vide 	also “An Award”, 	18-6-1935"
libtech_276_footnote,2The name has been 	omitted.
libtech_277_footnote,1Viyogi Hari
libtech_278_footnote,2Lakshmi Marutidas 	Sharma
libtech_279_footnote,3This is extracted 	from Mahadev Desai’s “Weekly Letter”. The Harijan sevak had 	failed to get enought money for his institutions from the Harijan 	Sevak Sangh and was also unable to enlist the sympathies of young 	men during the four years of his service.
libtech_280_footnote,"4American Negro 	educator, founder of the Tuskegee Institute. He had to suffer great 	hardships as a youth."
libtech_281_footnote,1Wearing the sacred 	thread
libtech_282_footnote,"2Vide “ 	Let us Pray”, 6-6-1935"
libtech_283_footnote,"3Vide “Letter to K.M. Munshi”, 9-6-1935"
libtech_284_footnote,1The letter is not reproduced here. The correspondent had drawn attention to the primitive process of oil-pressing which resulted in much wastage. He had mentioned that villagers did not even make use of the cake and those who used “unginned cotton on the adhi system threw away the cotton seeds”. He had suggested to A.I.S.A. workers there to set up a ghani to be made available to the villagers “at no cost or for a part of the cake”.
libtech_285_footnote,1Krishnaswami
libtech_286_footnote,1Balvantrai Mehta
libtech_287_footnote,"1Secretary, Punjab 	Harijan Sevak Sangh"
libtech_288_footnote,2Vide “Letter 	to S. Ambujammal
libtech_289_footnote,
libtech_290_footnote,"1Professor of 	Industrial Chemistry, Banaras Hindu University"
libtech_291_footnote,2Devchand Parekh of Wadhwan
libtech_292_footnote,"2Vide “Speech 	at Hindi Sahitya Sammelan”, 29-3-1918"
libtech_293_footnote,4The addressee was suffering from jaundice.
libtech_294_footnote,
libtech_295_footnote,"5The Memorial, built on Keoratala crematorium, was opened by Nil Ratan Sircar on June 16, which marked the tenth anniversary of the death of C. R. Das."
libtech_296_footnote,"1Of Gosaba Zamindari 	Estate, Sunderbans"
libtech_297_footnote,"1Vide “Wells 	for Harijans”, 22-6-1935"
libtech_298_footnote,"2Vide “An 	Award”, 18-6-1935"
libtech_299_footnote,"1Shivabhai Gokalbhai 	Patel, Principal, Vallabh Vidyalaya, Bochasan"
libtech_300_footnote,1Manibehn Patel
libtech_301_footnote,"1The addressee in 	his letter of June 15 had made out a case for the adoption of 	nudism. Clothing, he had argued, was unnatural and unhealthy and 	ought to be abolished, thus ensuring the exposure of the skin to 	light and air."
libtech_302_footnote,1Vide also 	the following two items.
libtech_303_footnote,1Vide the 	preceding item.
libtech_304_footnote,"2In his 	reply, the Home Secretary 	agreed to Gandhiji’s 	speaking  in 	 Hindustani."
libtech_305_footnote,"3The reference is to 	a news item in a newspaper that an actress had shot her husband, who 	was suffering from cancer, to save him from a painful death."
libtech_306_footnote,"1Vide “Notes 	sub-title Helpless Widows”, 22-6-1935"
libtech_307_footnote,"1Vide “Wells 	for Harijans”, 22-6-1935"
libtech_308_footnote,"2Vide “All 	Life is One”, 22-6-1935"
libtech_309_footnote,"1Vide “Letter 	to Lilavait Asar”, 9-6-1935"
libtech_310_footnote,2Gandhiji was just then spinning.
libtech_311_footnote,"3Vide “Letter 	to L. K. Kirliskar”, 16-6-1935"
libtech_312_footnote,"1Vide 	“Implications of 	Prayer”, 15-6-1935"
libtech_313_footnote,2The subscription is 	in Hindi.
libtech_314_footnote,1Omission as in the 	source
libtech_315_footnote,"1This is extracted 	from “Weekly Letter” by Mahadev Desai, who had reported that 	the visitor 	“had specially 	come to 	give Gandhiji 	an idea 	of the 	ravages of 	the earthquake 	He had read with deep interest Gandhiji’s call to prayer”."
libtech_316_footnote,2Held at Indore from 	April 20 to 23
libtech_317_footnote,"1This is extracted from “Weekly Letter” by Mahadev Desai, who had reported: “A socialist holding a brief for machinery asked Gandhiji if the village industries movement was not meant to oust all machinery.”"
libtech_318_footnote,"1This was in reply 	to a telegram of even date from the addressee, which read: “Passport 	granted. Wire if I bring it for Calcutta.”"
libtech_319_footnote,"2Vide “The 	Evil of Gambling”, 	15-6-1935 and 	“Notes” sub-title “The Gambling 	Evil”, 29-6-1935"
libtech_320_footnote,"1All-India Spinners’ 	Association; vide 	also” Improvement 	in Spinning”, 	29-6-1935"
libtech_321_footnote,
libtech_322_footnote,
libtech_323_footnote,1Vide the 	following item.
libtech_324_footnote,1The correspondent 	had drawn Gandhiji’s attention to the puzzles competi- tions 	started by various literary journals in Tamil Nadu and requested him 	to write an article in Harijan 	condemning the 	practice which was a form of gambling.
libtech_325_footnote,2About the Borsad 	plague-relief work
libtech_326_footnote,"1Vide “Letter 	to C. G. Jagannathdas”, 18-6-1935"
libtech_327_footnote,1The addressee used 	to send weekly exercises in English to Gandhiji which he returned 	with correction and notes. Some of the routine corrections are 	omitted here.
libtech_328_footnote,2Mary Ingham 	had come from England 	at the 	invitation of 	Mary Chesley 	to  do 	village work.
libtech_329_footnote,"1This was published 	under the title “Darudi” in Harijanbandhu, 	30-6-1935."
libtech_330_footnote,1The letter is 	incomplete in the source.
libtech_331_footnote,"2Vide “Notes” 	sub-title Helpless Widows, 22-6-1935"
libtech_332_footnote,
libtech_333_footnote,
libtech_334_footnote,
libtech_335_footnote,1Vide the 	preceding item.
