chapter_no,date,title,content
11,"March 5, 1938",TELEGRAM TO MRS. GEORGE JOSEPH,"
  
 [On or after March 5, 1938]libtech_22_footnoteSTAGGERING     NEWS.     WANT    YOU      TO      BE      BRAVE      AND      TRUST GOD’S     LOVE     IN     EVERYTHING.     SEND     FULL     PARTICULARS.      LOVE  FROM US ALL.
    From 	a copy: Pyarelal Papers. Courtesy: Pyarclal  BAPU "
12,"March 6, 1938",DISCUSSION WITH SUBHAS CHANDRA BOSE,"
       March 6, [1938]libtech_23_footnote  SUBHAS BOSE: 	Bapu, may I 	ask you a 	question? What is 	the future 	programme of 	the Board?libtech_24_footnote  	[GANDHIJI:] The most 	immediate piece of work  before  the Board is the preparation of 	textbooks for teachers.  	Next, the Board must approach the different Congress ministers and 	chalk out the plan of work for each province, with due consi- 	deration for the present limitations and capacity of work.  	Thirdly, the Board must itself conduct an experimental centre to 	test the syllabus it has drawn up, and must revise its own recommen- 	dations at every step in the light of the experience thus gained.  	Fourthly, the Board must organize and conduct as many train- ing 	schools as possible. Every training school serves a double pur- 	pose. It may not only train future teachers, but every training 	school also means a demonstration school of basic education.  SUBHAS BOSE: 	What about the expenses of the Board?  	[G.] We shall have to beg 	for it. I do not think it right to expect any financial 	contributions from the Congress governments, because that would 	provide an opportunity for the criticisms of the opposition party.  SUBHAS BOSE: 	Bapu, this is as regards the problem of rural basic education. What 	is your suggestion as regards the problem of basic education in 	urban areas?        
 Some municipalities, e. g., the municipalities of Calcutta and Bombay, are doing some work in this direction and would like to extend their work in progressive primary education. What is your suggestion as regards the problem of primary education in cities?
 [G.] According to my educational philosophy, there is no fundamental difference between the basic education in a rural and an urban area. The aim in both is the same—the development of the intelligence through a vocation. The system of training that is evolved for rural areas will also be applicable to urban areas.
 I know from personal experience that the products of primary education in urban areas are good-for-nothing, but, for the present, I do not wish to divide the energies of the Board. If it succeeds in solving the problem of rural education, the other problem will also be solved. If ten years of work are devoted to rural education, you may consider that the whole problem of primary education whether rural or urban has been grappled with.
 Subhas Bose next asked whether a representative of a city municipality with some experience of municipal education could not be a member of the Board, so that he could attempt, if he liked, to adapt the findings of the A. I. E. B. for the purpose of urban basic education.
[G.] Certainly. The Board will be a representative body. All the
 members of the Board are representatives of the city. Where shall I find real villagers as members?
 From a copy: Pyarelal Papers. Courtesy: Pyarelal
 "
13,"March 7, 1938",TELEGRAM TO GLADYS OWEN,"
       GLADYS 	OWEN     [March 7, 1938]libtech_25_footnote 
  VINONA 	BUNGALOW 	SHOLAPUR 
  COME 	ANY DAY BEFORE TWELFTH. LOVE.     Panchven 	Putrako Bapuke Ashirvad, p. 	194    BAPU 
        
  "
14,"March 7, 1938",NOTE TO JAMNALAL BAJAJ,"
  
 March 7, 1938
 Subhas Babu can come tomorrow at or any time after 1 o’clock as it suits him. Despatch the enclosed telegramlibtech_26_footnote, the cost to be paid by Mahadev.
   [From Hindi]  Panchven 	Putrako Bapuke Ashirvad, p. 	194  BAPUlibtech_27_footnote 
   "
15,"March 	7, 1938",LETTER TO MAHADEV DESAI,"
         CHI, 	MAHADEV,       March 	7, 1938 
  	I am sending all the matter with this. I hope there will be no 	difficulty in deciphering my revisions. I shall give some time to 	Manilal. In any case, the time given by you I consider as given by 	me.  	Gole’s letter was rather amusing. Do you know that Bhansali has 	resumed eating? Vijava has had several letters from Nanavati. He is 	very much hurt. He may perhaps come some time next week.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: S.N. 11592   "
16,"March 	8, 1938",LETTER TO M. A. JINNAH,"
           DEAR 	MR. JINNAH,        SEGAON, WARDHA,  March 	8, 1938 
  	I thank you for your letterlibtech_28_footnote. I hope you have completely got over your 	indisposition.  	Your letter revives painful memories. I will not discuss at this 	stage, at any rate, the various debatable points raised in your 	letter.      
 Suffice it to say that I am at your disposal. If you cannot come to Segaon and my health permits, I will gladly go to Bombay to meet you when you are there. At present I have to go to Bengal and then for a while to Orissa. This will take me through the whole of this month. The earliest, therefore, that we can meet will be in April.
 Two questions arising from your letter demand a reply. You ask me whether I have now seen the light. Much to my regret I have to say “no”. If I had, I would proclaim the news from the housetops. But that limitation does not debar me from taking advantage of  the slightest opportunity of finding a way out of the present difficulty.
 You expect me to be able to speak on behalf of ‘the Congress and other Hindus throughout the country’. I am afraid I cannot fulfil the test. I cannot represent either the Congress or the Hindus in the sense you mean. But I would exert to the utmost all the moral influ- ence I could have with them in order to secure an honourable settlement.libtech_29_footnote
 Yours sincerely,
 M. K. GANDHI
 The Bombay Chronicle, 16-6-1938
 "
17,"March 	8, 1938",LETTER TO SHARDA C. SHAH,"
         CHI. 	SHARDA,       March 	8, 1938 
  	I intended writing to you earlier but could not. You must stay 	cheerfully in any place where you have got to stay. That is the 	mean- ing of a fusion of shreya, what is good, and preya , 	what is pleasant. You have the power of attaining such a fusion. 	Develop it still further. Now you must not come unless Saraswatidevi 	permits you or when you fear that your health is likely to suffer. 	Did you do anything about the sitar [lessons]?  	I am bound to think about your marriage. Should I not worry about 	you since you have passed the worry on to me? How can it be that 	neither you nor I shall worry? And you do not have to worry at all. 	I mentioned the thing only in jest and to prove that I was not 	forgetting you.    
 You were to tell me about your talk with Hakimji. Why have you not written about it? Do not be lax about your work.
 Blessings from
 BAPU
 From the Gujarati original: C.W. 9990. Courtesy: Shardabehn G. Chokha-wala
 "
18,"March 8, 1938",LETTER TO LAKSHMI NARAIAN GADODIA,"
  
 March 8, 1938
 BHAI LAKSHMI NARAYANJI,
 I have your letter. I shall recall Sharda only when you two relieve her. I certainly have faith in nature cure but it is not always that we come by the proper cures. I have not yet full faith in Hakimji’s knowledge. Of course, I am keeping well.
 How is the dairy going on?
 Blessings from
 BAPU
 From a photostat of the Hindi: G.N. 5626
 "
19,"March 12, 1938",TALK WITH A PACIFISTlibtech_30_footnote,"
  
 [Before March 12, 1938] [GANDHIJI:] For non-violence to permeate as we should have a living faith in God. Non-violence comes to us through doing good
continually  without   the   slightest   expectation  of   return.   It simply
 spends itself and it is its own reward, and done in that spirit it is done not merely for friends but certainly for adversaries. That is the indispensable lesson in non-violence. It was thrown my way by God in South Africa in an atmosphere which was as adverse as it well could be. I was in a country where I knew no European or Indian. I had gone there to make a career as a lawyer. But I succeeded in learning the eternal law of suffering as the only remedy for undoing wrong and injustice. It means positively the law of non-violence. You have to be prepared to suffer cheerfully at the hands of all and sundry, and you will wish ill to no one, not even to those who may have wronged you.
 Just now a good many people are talking of world peace,
 
 
 promoting peace societies and passing resolutions. This is good as far as it goes. But it may not be non-violence. An army of non-violence exposes itself to all the risks that an army of violence does. Only the latter expects to retaliate even when it is not the aggressor. An army of non-violence runs risks without the wish to retaliate.
 [THE PACIFIST:] But the war spirit is creeping slowly over us. How are we to combat it?
 I know how difficult it is for you to combat it in England. You have to approach the problem with faith and determination even though you may be very few. I would recommend the study of Richard  Gregg’s   booklibtech_31_footnoteon   the   practice   of   non-violence.   A   true pacifist refuses to use the fruit of arms—peace and order. So long as we eat a single grain of wheat grown under the protection of arms we participate in violence. When one realizes this one has to be an exile in one’s own country and a rebel. But everything has to be done accor- ding to the measure of one’s strength. A few people with the courage of their convictions can become perfect nuisances to the whole State. How far it is possible to reduce the whole thing to practice is for each individual to judge.
 Our English movement for peace is growing. But shall we simply go on enrolling more and more members?
 I am not enamoured of numbers. A peace army does not rely upon numbers unless they understand the implications of non-vio- lence. I would, therefore, concentrate on a few becoming saturated with the spirit of non-violence and disciplining themselves for the utmost suffering.
 How exactly to act in particular situations is a matter of waiting on God. The answer comes straight in response to prayer from the heart. Such prayer carries with it the anguish of the soul.
 Harijan, 12-3-1938
 "
20,"March 	13, 1938",LETTER TO KANTILAL GANDHI,"
           CHI. 	KANTI,     SEGAON, WARDHA,  March 	13, 1938 
  	I have practically stopped writing these days. I sometimes write a 	couple of lines to someone like you. I have since long been meaning    
 to write to you and I satisfy that desire today. As regards A. S., you have swung from one extreme to the other. This is violence. I can understand your unwillingness to keep up your relations with her. But why should it be that you cannot go to any place where she is? Why this cowardice? I do not see in her the faults that you see. She gives me no trouble. She has a number of good qualities. How can I send her away? When asked, Ramachandran told me that he could not see any defect in her. You should cultivate patience and generosity. She cannot ask me anything about you. Nor do I tell her anything. That does not mean that she doesn’t keep thinking of you. Saraswati also seems to live in fear. Trust me, be calm and give up your unnatu- ralness. Do come to Orissa.
 Prabha cannot go there. I will explain when we meet. The rest you will hear from Mahadev.
 Blessings from
 BAPU
 From a photostat of the Gujarati: C.W. 7333. Courtesy: Kantilal Gandhi
 "
21,"March 	13, 1938",LETTER TO SHIVABHAI G. PATEL,"
  
 SEGAON,
     CHI. 	SHIVABHAI,  March 	13, 1938 
  	I hope you do not expect the customary words of condolence from me. 	Hira has departed after repaying her debt and receiving her due. 	What is there for grief in this? Your duty is clear. You should 	bring up the child and not harbour even the thought of marrying 	again. If you find this beyond your strength, do what is possible 	for you. Do not deceive yourself.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: S.N. 9518. Also C.W. 434. Courtesy: 	Shivabhai G. Patel 
  "
22,"March 	14, 1938",LETTER TO C. RAJAGOPALACHARI,"
          MY 	DEAR C. R.,     March 	14, 1938 
  	Read thislibtech_32_footnote. I 	hardly think you can any longer refuse to release the prisoners. How 	are you? Going to Calcutta tomorrow. Love. 
     From 	a photostat: G.N. 2068  BAPU 
   "
23,"March 	14, 1938",LETTER TO N. R. MALKANI,"
           MY 	DEAR MALKANI,     SEGAON, WARDHA,  March 	14, 1938 
  	Here is what you want.libtech_33_footnoteReturn soon, bringing with you what is best for you and 	the country.  	I shall send your official letter to Mahavir Prasad. Love. 
    From 	a photostat: G.N. 928  BAPU 
                           
  "
24,"March 14, 1938",TESTIMONIAL TO N. R. MALKANI,"
  
 SEGAON, WARDHA,
 March 14, 1938
 Professor Malkani had been teaching in the National College of the Gujarat National University. He is now in charge of the Delhi Industrial Home for the so-called untouchables of India. He is voyaging to travel in Europe for a time. Any assistance rendered to him by friends will be appreciated by the undersigned.
     From 	a photostat: G.N. 929  M. K. GANDHI 
   "
25,"March 	14, 1938",LETTER TO MAHADEV DESAL,"
         CHI. 	MAHADEV,     March 	14, 1938 
  	I have added but little to your article. Is it all right? I had gone 	through yesterday’s articles yesterday itself. I have made 	practically no changes this time in the writings.  	We felt no tremors here. The reason may be that our floor is on 	level with the ground and the walls are of mud. However, such 	tremors are sometimes wholly local. 
     P.S.       Pyarelal and others 	had felt the tremors.  From 	a photostat of the Gujarati: S.N. 11593  Blessings 	from  BAPU "
26,"March 15, 1938",A DISCUSSIONlibtech_34_footnote,"
  
 [On or before March 15, 1938]libtech_35_footnoteGandhiji was discussing with a friend and co-worker his reactions to the Haripura Congress. He said he would make these views known as early as possible for
 the information and benefit of those who would be responsible for the session in
 Mahakoshal.
 The Congress is a striking testimony to the great organizing ability of the Sardar and his lieutenants as also his ability to command financial help from moneyed friends. But the scale cannot be, must not be, repeated. It is wrong to make lavish use of money even when it is plentiful. I am partly responsible for the use of electricity and motors and motor lorries. For Dev and Dastane’s libtech_36_footnoteimportunity had weakened me at Faizpur. Sardar’s thoroughness showed me  the glaring absurdity of the use of these things for a village Congress. They made the Congress camp look like a bit of Bombay instead of the multiplied village it should have looked and was intended to look like.
 Classes were retained at Faizpur. At Haripura the classification was intensified. There were the leaders, ministers, delegates visitors and the villagers. The division was not horizontal but vertical. The Congress is our political Mecca. The annual function is not a tamasha or a fair, but a Haj, a pilgrimage, at which all distinctions as between rich and poor, learned and illiterate, city-dweller and villager disap- pear. Why should Working Committee members have more conveni- ences than others? Why should they have food other than the villa- gers? Should a villager eat different food and be differently housed when he becomes a member of the Working Committee? Or why should a delegate who happens to be a Minister have a much multi- plied hut? It is a wholly different thing when one is ill or is used to special food. Such persons should make their own arrangements or have them made by the Reception Committee by previous appoint- ment. Indeed those who have frail bodies should abstainfrom atten- dance, unless their presence is urgently required in the interest of the
 
 Congress. Vertical division of the camps into different classes sets a pernicious example to the vast number of villagers who attend the Con-gress. The Congress management has to go out of its way to show the villagers that before it there is no prince and no pauper and that all are equal. If these artificial differences disappear next year, much expense will be saved.
 Electric lights are in no way necessary. Visitors should be ex- pected to bring their own lanterns. The Reception Committee will confine itself to the lighting that may be required for the despatch of Congress work and for the safety of the camp. Much work must not be expected to be done after dark.
 Motors and motor lorries are a nuisance, bad education for the villagers, disturbing of peace, a hindrance to the proper despatch of work, and conducive to the raising of dust. The distance of ten miles or less from a railway station must be negotiated on foot or in bullock-carts. None but pedestrian traffic should be permitted inside the camp.
 The site selected for the Congress should be a solid square block as far as possible. This will ensure a compact camp avoiding long distance between one end of the camp and the other. The layout can be round the quadrangle where the open session is to take place.
 There should be one common kitchen from where food should be served at stated prices per course, not to be eaten on the spot but to be taken to the place of residence of the diner.
 If these precautions are not observed, the whole idea of villagers’ Congress for their education and for establishing a living and national contact between the city-dweller and the villager is likely to be frustrated.
 Harijan, 19-3-1938
  "
27,"March 	16, 1938",LETTER TO SHARDA C. SHAH,"
            CHI. 	SHARDA,       CALCUTTA,  March 	16, 1938 
  	We arrived in Calcutta today. Your work must be going on in full 	swing. Is your pain any better? What food do you take? What do you 	read? What about sitar?  	I am quite well. There was much disturbance from the crowds on the 	way.  	My address here is: Care Subhas Babu, Congress President, Woodburn 	Park, Calcutta.  	We shall start from here on the 24th to go to Delang, Orissa, for 	[the convention of] the Gandhi Seva Sangh there. We shall have to 	stay there till the 31st. Pyarelal, Mahadev, Kanu and Sushila are 	with me.  	One letter from you should reach me here and two or three at Delang.  Blessings 	from  BAPU  From 	the Gujarati original: C.W. 9991. Courtesy: Shardabehn G. 	Chokha-wala   "
28,"March 	18, 1938",TALK WITH HARIJANSlibtech_37_footnote,"
       CALCUTTA,  March 	18, 1938 
  	The Congress which is in a minority today must come to power 	tomorrow or the day after in Bengal, as its programme is so broad- 	based as to attract all groups to its fold.  The 	Bombay Chronicle, 	19-3-1938          
  "
