footnote_no,footnote
libtech_47_footnote,"2Vide “Speech at Public Meeting, Bombay”, September 26, 1896, “Speech at Meeting, Madras”, October 26, 1896 & “Speech at Public Meeting,  Poona”, November 16, 1896."
libtech_48_footnote,"2Gandhiji was interviewed by The Statesman and The Englishman; vide “Interview to The Statesman”, November 10, 1896 & “Interview to The Englishman”, on or before November 13, 1896."
libtech_49_footnote,"1Vide “Memorial to Secretary of State for the Colonies (Appendix Y)”, March 15, 1897."
libtech_50_footnote,
libtech_51_footnote,"1December 18, 1896"
libtech_52_footnote,"1Nazar was to become one of Gandhiji’s trusted associates till his death in 1906; vide “Mansukhlal Hiralal Nazar”, Indian Opinion, January 27, 1906."
libtech_53_footnote,1The original has here: “There were no grown-ups among them at all.”
libtech_54_footnote,"2For a report of the interview, vide “Interview to The Natal Advertiser”, January 13, 1897."
libtech_55_footnote,"1R. C. Alexander; vide “Letter to R. C. Alexander”, March 24, 1897."
libtech_56_footnote,"1The entire background to and the incidents relating to this episode were set down by Gandhiji on March 15, 1897; vide “Memorial to the Secretary of State for the Colonies; also An Autobiography, Pt. III, Ch. II & III."
libtech_57_footnote,"1Cf. An Autobiography, Pt. III, Ch. III."
libtech_58_footnote,"2For the functioning of the Ambulance Corps, vide  “Indian  Ambulance  Corps”, December 13, 1899."
libtech_59_footnote,"1Perhaps the first of the periodical letters was written on July 5, 1894 Gandhiji maintained this practice for several years"
libtech_60_footnote,"1This should be 1895; vide Walker’s A History of South Africa, p. 455."
libtech_61_footnote,"2The deputation, which was led by Gandhiji, submitted a petition to the Secretary of State; vide “Petition to Chamberlain”, December 27, 1902."
libtech_62_footnote,"1The offer of voluntary services was conveyed to the Colonial Secretary on October 19, 1899; though the Government welcomed the offer on October 23, the Indian Ambulance Corps could actually move to the front only on December 14."
libtech_63_footnote,"1Vide “The Indian Offer”, October 19, 1899."
libtech_64_footnote,"3Vide “Indian Ambulance Corps”, December 13, 1899."
libtech_65_footnote,2The original adds here: There is even a special name in South America for that principle of punishment which has passed into common parlance in English today as “Lynch law”. “Lynch law” is that principle of meting out punishment  which prescribes punishment before inquiry. It is so called from the name of the man who initiated this practice.
libtech_66_footnote,"1Vide “Indian Ambulance Corps in Natal”, post March 14, 1900, “Indian Ambulance Corps”, April 18, 1900 & “Speech at Calcutta Meeting”, January 27, 1902."
libtech_67_footnote,"1Vide “Letter to D. B. Shukla”, November 8, 1902 & “Letter to G. K.  Gokhale”, November 14, 1902."
libtech_68_footnote,"1Vide “Address to Chamberlain”, January 7, 1903."
libtech_69_footnote,"1Gandhiji led one such deputation to Lord Milner; vide “The British Indian Association and Lord Milner”, June 11, 1903."
libtech_70_footnote,"11858-1915; Negro educationist and author; principal of Tuskegee Institute, Alabama, from 1881 till his death"
libtech_71_footnote,1The original adds: “in 1905-6”.
libtech_72_footnote,"1Vide “Johannesburg Letter”, August 4, 1906, and passim."
libtech_73_footnote,"1Vide “ Letter to Colonial Secretary”, April 25, 1906."
libtech_74_footnote,"2For a detailed account of the Corps’ work, vide “Indian Stretcher-Bearer Corps”, before July 19, 1906."
libtech_75_footnote,1Gandhiji deals at length with this genesis of his concept of  brahmacharya  in
libtech_76_footnote,1The original here has also: “all the ten”.
libtech_77_footnote,"1The original has a paragraph here: “Now the reader will appreciate why the bill has been called the ‘Black Act’, the phrase used as the title to this chapter. I had not intended to use the adjective, but this name had become current in South Africa.”"
libtech_78_footnote,"2Gandhiji discussed this matter with Lord Elgin in November 1906; vide “Deputation to Lord Elgin”, November 8, 1906 & “Those Finger-Impressions”, March 9, 1907."
libtech_79_footnote,"3In “Speech on the ‘Black Cat’ ”, before September 9, 1906, this has been used as an item of text."
libtech_80_footnote,"1In “The Mass Meeting ”, September 11, 1906, this has been used as an item of text."
libtech_81_footnote,1A deputation had met Duncan on September 3
libtech_82_footnote,"1Vide “Some English Terms”, December 28, 1907 & “Gujarati Equivalents for Passive Resistance, Etc.”, March 7, 1908."
libtech_83_footnote,2Mahomed Kassim Camroodeen
libtech_84_footnote,"1The original has: 	“Mr. Hosken, who presided”."
libtech_85_footnote,"3For the text of the resolution, vide “The Mass Meeting - Resolution IV”, September 11, 1906."
libtech_86_footnote,1The Education Act of 1902 abolished school boards and transferred their functions to county councils with authority to charge the parishes for it. Dr. John Clifford and other non-conformists started passive resistance by refusing to pay the education rate to county councils.
libtech_87_footnote,"2The text of the 	speech is not available; vide 	“Speech at 	Germiston”, June 7,"
libtech_88_footnote,2The original adds here: “and also to save unnecessary expenditure”.
libtech_89_footnote,"1For a detailed discussion of passive resistance, vide “Hind Swaraj - Chapter XVII : Passive Resistance”, November 22, 1909."
libtech_90_footnote,"3Vide “Johannesburg Letter”, September 25, 1906."
libtech_91_footnote,"1This was on September 11, 1906; for the text of the resolutions vide “the Mass Meeting”, and for a report of the proceedings of the meeting, vide  “Johannesburg Letter”, September 22, 1906."
libtech_92_footnote,"1On October 20, 1906. The Deputation was in England till December 1. For a record of its work."
libtech_93_footnote,"2Vide “Representation to Lord Elgin”, October 31, 1906."
libtech_94_footnote,"1For the Deputation’s memorial dated November 8 and a report of the  discussion that ensued, vide “Memorial to Lord Elgin”; Gandhiji submitted a further statement vide “Letter to Private Secretary to Lord Elgin”, November 20, 1906 & December 1, 1906."
libtech_95_footnote,"2For details, vide “Deputation to Morley”, November 22, 1906."
libtech_96_footnote,"3Vide “Meeting at House of Commons”, November 7, 1906"
libtech_97_footnote,"1Vide “Letter to Dadabhai Naoroji”, November 16, 1906; also “Deputation Notes - II (Permanent Committee)”, November 17, 1906 and “Letter to Lord Reay (Enclosure)”, November 24, 1906."
libtech_98_footnote,"1Cf. however, “Deputation Notes - IV (Thanks for Help)”, before December 18, 1906, where Gandhiji says Simmonds did receive payment, though he did not work merely as a wage-earner."
libtech_99_footnote,"1On December 18, 1906"
libtech_100_footnote,4The original adds here: “We had gone specially to see him also.”
libtech_101_footnote,"2For the text of Gandhiji's farewell address on November 29, 1906, vide"
libtech_102_footnote,"3Vide “Deputation Notes - IV (Cablegram at Madeira)”, before December 18,"
libtech_103_footnote,"1Cf. “Johannesburg Letter”, March 30, 1907 and “Mass Meeting of Transvaal Indians”, April 6, 1907, where Gandhiji says that the Assembly passed it on the 20th and the Council on the 22nd after having postponed consideration of it for a night."
libtech_104_footnote,2The original adds here: “of five or six months”.
libtech_105_footnote,"1For Gandhiji’s comments at the Pretoria meeting of July 31, 1907, vide “Speech at Pretoria”; for his further observations, vide “Mr. Hosken’s ‘Inevitable’ ”, August 10, 1907."
libtech_106_footnote,3Also spelt ‘Cachalia’
libtech_107_footnote,1The original has: “For some days”.
libtech_108_footnote,"2Vide “Ram Sundar Pundit’s Trial in Court”, November 16, 1907."
libtech_109_footnote,2The original has: “how much”.
libtech_110_footnote,"1Vide “Ram Sunder ‘Pundit’ ”, January 4, 1908 and “Ram Sunder”, before January 10, 1908."
libtech_111_footnote,1The original adds here: “The poor man ceased to be a Pandit and remained merely Rama Sundara.”
libtech_112_footnote,"1The inaugural issue appeared on June 4, 1903; vide “Ourselves”. Gandhiji took over complete responsibility for the journal in October 1904; vide “Letter to G."
libtech_113_footnote,"2Vide “Ourselves”, December 24, 1904."
libtech_114_footnote,"3This was done in February 1906; vide “Letter to M. H. Nazar”, January 5 1906 and “Our Tamil and Hindi Columns”, February 3, 1906. Publication of news in Hindi and Tamil was however resumed in 1914, vide “ Hindi and Tamil”, December 31, 1913."
libtech_115_footnote,"1The decision to stop advertisements was taken in 1912 while job-work had been given up “many years” earlier; vide “Ourselves”, September 14, 1912."
libtech_116_footnote,"2For the identification of Indian Opinion with the Indian struggle in South Africa and the stresses it went through, vide for instance “Letter to Maganlal Gandhi”, November 27, 1909 and “Preface to ‘Indian Home Rule’ ”, March 20, 1910."
libtech_117_footnote,"1Among those who were thus tried were Gandhiji, P. K. Naidoo, C. M. Pillay, Thambi Naidoo, Karwa, Easton, Leung Quinn and John Fortoen, the last three being Chinese; vide “ Trial at Johannesburg” and “Trial of P. K. Naidoo and Others”, December 28, 1907."
libtech_118_footnote,
libtech_119_footnote,"1For a report of the trial, vide “Trial at Johannesburg”, January 10, 1908."
libtech_120_footnote,"1For Gandhiji’s experiences in  Johannesburg jail, vide   “My Gaol Experiences"
libtech_121_footnote,1The original has: “no question of taste for a prisoner”.
libtech_122_footnote,"1On January 21, 1908"
libtech_123_footnote,2This sentence is not to be found in the original.
libtech_124_footnote,1Gandhiji has elsewhere dealt with Cartwright’s efforts for a settlement; vide
libtech_125_footnote,"2For the text of the letter, vide “Letter to Colonial Secretary”, January 28,"
libtech_126_footnote,"2A report in The Transsaal Leader, 31-1-1908, referring to Gandhiji’s unexpected visit to Johannesburg, covered an interview with him on January 30; vide “Interview to The Transvaal Leader”."
libtech_127_footnote,"1For another version of this conversation, vide “Johannesburg Letter”, February 8, 1908."
libtech_128_footnote,1Essop Mia
libtech_129_footnote,"3For the text of Gandhiji’s speech, vide, “Speech at Meeting of British Indian Association”, January 31, 1908."
libtech_130_footnote,"1This word is not to be found in the original,"
libtech_131_footnote,"1The original adds here: “As a result of this telegram Mir Alam and his companions were let off.” The telegram, however, is not available."
libtech_132_footnote,2The original adds here: “I am not angry with them.”
libtech_133_footnote,"2In place of this paragraph, the original has: “The Hindus should not harbour in their hearts the slightest anger. I wish that instead of this incident leading to bitterness between the Hindus and the Muslims, it should make for cordiality. This is what I ask of God.”"
libtech_134_footnote,"3The original adds here: “If the others remain calm, even this incident will prove profitable to us.”"
libtech_135_footnote,3The original has: “ten finger-prints”.
libtech_136_footnote,"1Indian Opinion, 15-2-1908, where this note was first published, has “Mahomedan or Mahomedans” here. Vide “Letter to Friends”, February 10, 1908."
libtech_137_footnote,1The original adds here: “Many Gujaratis know the meaning of this hymn through Narasinhrao’s translation of it.”
libtech_138_footnote,4Instead of this sentence the original has: “In that alone consist the welfare and protection of the poor.”
libtech_139_footnote,"2For an account of the assault and what followed, vide also “My Reward”, February 22, 1908."
libtech_140_footnote,"5Instead of this paragraph, the original has: “If we are true satyagrahis, neither beating nor fear of future betrayal will deter us. I consider those who insist on not giving finger-prints as ignorant.”"
libtech_141_footnote,"1For the text of Gandhiji’s address, vide “Speech at Memorial Service”, August 24, 1913 and for obituary and notes on Doke, “The Late Mr. Joseph J, Doke”, August 23, 1908."
libtech_142_footnote,1The original has: “his big 1100-acre farm”.
libtech_143_footnote,2The original adds: 	“I had taken no steps to defend myself. But I realized that
libtech_144_footnote,1The original adds: “Satyagrahis were to travel only third-class.”
libtech_145_footnote,
libtech_146_footnote,"1The original adds: “which, though prose, may be regarded as poetry.”"
libtech_147_footnote,
libtech_148_footnote,"1On March 5, 1908. 	The text of the speech is not available."
libtech_149_footnote,"1 For the text of this, vide “A Dialogue on the Compromise”, February 15,"
libtech_150_footnote,"2 Speaking on August 21, 1908, in the Legislative Assembly, Smuts admitted"
libtech_151_footnote,
libtech_152_footnote,"1The original adds: “‘Slim’ here means ‘one who slips or escapes’, or ‘one who defies capture’. An appropriate Gujarati word for it which fits in here is khandho (roguish) or if we use a favourable adjective it means in its opposite sense chalak (cunning).”"
libtech_153_footnote,2The original adds: “who would not take long to go back upon his word.”
libtech_154_footnote,"1For the text of this Act, vide “New Bill”, August 15, 1908."
libtech_155_footnote,"1Vide “Representation at Meeting of  Cachalia’s Creditors”, January 22, 1909."
libtech_156_footnote,1The letter quoting extracts from Smuts’ speech is not available.
libtech_157_footnote,"2This is the title of a section in “Johannesburg Letter”, May 16, 1908"
libtech_158_footnote,"3The letter that Gandhiji has in mind here was perhaps that of August 14, 1908; vide “Letter to General Smuts”."
libtech_159_footnote,"1For extracts from this speech, vide Appendix “General Smuts’ Speech in Richmond”, February 5, 1908."
libtech_160_footnote,1This appeared under the caption “Johannesburg Letter”.
libtech_161_footnote,"2Vide “Petition to Transvaal Legislative Assembly”, August 13, 1908."
libtech_162_footnote,"2A report in The Transvaal Leader put the number at about 1,300 registration certificates and 500 trading licenses"
libtech_163_footnote,1The original has: 	“on the grounds as usual”.
libtech_164_footnote,"1For the text of the speech, vide “Speech at Mass Meeting”, August 16, 1908."
libtech_165_footnote,3The original has “me” in place of Yusuf Mian.
libtech_166_footnote,"1This came into force on January 1, 1908."
libtech_167_footnote,1The original has: “Local Government”.
libtech_168_footnote,2Pranjivan Mehta
libtech_169_footnote,"1Vide “Speech at Durban Farewell to Sorabji”, June 16, 1911."
libtech_170_footnote,"1For details, vide “Speech to Indian Field Ambulance Corps”, October 1, 1914 and “Letter to C. Roberts”, October 25, 1914."
libtech_171_footnote,"2This was on June, 24, 1908; vide “Johannesburg Letter- Test Case”, June 24,"
libtech_172_footnote,"1For Gandhiji’s comments on the test case, vide “Letter to Indian Opinion”, July 4, 1908."
libtech_173_footnote,"3Vide “Trial of Sorabji Shapurji- II”, July 10, 1908."
libtech_174_footnote,"1Vide “Trial of Sorabji Shapurji- I”, July 8, 1908."
libtech_175_footnote,"1Vide  “Johannesburg Letter- Natal Businessmen’s Activities”, September 7,"
libtech_176_footnote,"2In place of the sentences “who however . . . with hard labour” in the following paragraph, the original has: “The community went mad with joy. One could even say that there was a good reason for it. How could the Government immediately issue another summons? It dared not do so. Therefore, Sorabji threw himself into public work. But that was not a deliverance for good.”"
libtech_177_footnote,2The original adds: “Even the Government knew it.”
libtech_178_footnote,1The original adds: “They could not have a better opportunity to do so.”
libtech_179_footnote,"1This was under Section 6 of the new Immigration Act; vide “Extracts from Blue Book- De Villiers’s Note on Immigration Act”, March 7, 1908."
libtech_180_footnote,"1Vide “Letter to G. A. Natesan”, July 21, 1910 and December 9, 1910."
libtech_181_footnote,"1Vide “Statement of the Transvaal Indian Case- Footnote to the Statement”, July 16, 1909."
libtech_182_footnote,"4Vide “Trial of Sorabji Shapurji- III”, July 20, 1908 and “Sorabji Shapurji of Adajan”, July 25, 1908."
libtech_183_footnote,"2Vide “Extract from Letter to S. A. B. I. Committee”, after October 16, 1910."
libtech_184_footnote,1The original has: “has perhaps escaped the reader”.
libtech_185_footnote,"1Vide “Hind Swaraj”, November 22, 1909."
libtech_186_footnote,"1Vide “Cable to G. K. Gokhale” & “Interview to Cape Argus”, November 30, 1909 and “Tata’s Gift”, December 11, 1909."
libtech_187_footnote,"2For Gandhiji’s letter conveying to Lord Ampthill his views  on  the nationalist movement, modern civilization, etc., vide “Letter to Lord Ampthill”, October 30, 1909."
libtech_188_footnote,"1A year later Gandhiji had to face the possibility of satyagrahis leaning such a settlement after the struggle; vide “Letter to Maganlal Gandhi”, March 9, 1911."
libtech_189_footnote,"1For the letter making the offer and Gandhiji’s reply, vide “Letter to H. Kallenbach”, May 30, 1910 and “Kallenbach’s Gift”, June 11, 1910."
libtech_190_footnote,3Aspirant for moksha or liberation
libtech_191_footnote,2The original adds: “A particle for the ant and a haro (weight equal to six maunds) for the elephant.”
libtech_192_footnote,"1Even the children readily accepted this vegetarianism; vide An Autobiogra- phy, Pt. IV, Ch. XXXI."
libtech_193_footnote,
libtech_194_footnote,"1This was opened in June, 1910; vide “Johannesburg”, June 27, 1910."
libtech_195_footnote,"1Vide An Autobiography, Pt. IV, Ch. XXXIV."
libtech_196_footnote,"1For a recipe of this wheaten “coffee”, vide “General Knowledge About Health (-X)”, March 8, 1913."
libtech_197_footnote,"2Cf., “Public Letter to Ratan J. Tata”, April  1,  1912,  where  Gandhiji mentions, Me&, Desai and later Jamnadas Gandhi as the people assisting him; vide also An Autobiography, Pt. IV. Ch. XXXII and XXXIII."
libtech_198_footnote,
libtech_199_footnote,"1This appeared as a series of articles in the Gujarati section of Indian Opinion under the title “General Knowledge about Health” from January 4, 1913 to March 29, 1913."
libtech_200_footnote,2Book
libtech_201_footnote,
libtech_202_footnote,
libtech_203_footnote,
libtech_204_footnote,1The original adds: “adjacent to the Farm”.
libtech_205_footnote,"2For details, vide An Autobiography, Pt. IV, Ch. XXXI."
libtech_206_footnote,"2This was in October, 1912."
libtech_207_footnote,"1For a reference to Lutavan, vide  “Fragment of Letter”, about October 2, 1911."
libtech_208_footnote,"1Cf. An Autobiography, Pt. IV, Ch. XXX."
libtech_209_footnote,"1For Gandhiji’s comment on this resolution, vide “The Indian Council and Indentured Labour”, March 5, 1910 and “The Johannesburg Municipality  and  Coloured People”, March 5, 1910."
libtech_210_footnote,"1The steamship company had refused to carry Gokhale unless he paid for a whole cabin, “since there might be no European passenger willing to share the apartment with him”. Vide “Hon. Mr. Gokhale’s Visit”, October 5,  1912  and Appendix “Gokhale’s Letter to Gandhiji”, July 27, 1912."
libtech_211_footnote,"2Gandhiji pleaded that Gokhale’s visit to South Africa would “bring the people here nearer to India, and it would give me the privilege of so nursing you or to restore you to health”; vide “Letter to G. K. Gokhale”, October 30, 1911. The invitation was repeated on December 8, 1911. Gokhale announced his intention to visit South Africa in the summer of 1912. For letters relating to the Gokhale’s tour, vide also “Letter to G. K. Gokhale”, January 12, August 4, December 28, 1912 and Appendix “Gokhale’s Letter to Gandhiji”, July 27, 1912."
libtech_212_footnote,"1Cf. “Speech at Cape Town Reception to Gokhale”, October 22, 1912. Schreiner was perhaps present at the City Hall reception on October 22, but it was Harry Hands, the Mayor, who presided."
libtech_213_footnote,"2On October 28, 1912; vide “British Indian Association’s Address  to Gokhale”. Gandhiji does not here refer to another and prior reception to Gokhale on October 25 and a banquet on October 26 at Kimberley; vide, “Speech at Kimberley Meeting”, and “Speech at Kimberley Banquet to Gokhale”."
libtech_214_footnote,"1Gandhiji proposed the toast at this banquet; ibid , “Speech at Johannesburg Banquet to Gokhale”, October 31, 1912."
libtech_215_footnote,2The original has in place of this word: “Polak and me”.
libtech_216_footnote,"3This was from the British Indian Association. For this and other addresses, vide “British Indian Association’s Address to Gokhale” and “Johannesburg Hindus’ Address to Gokhale”, October 28, 1912."
libtech_217_footnote,"1The original adds: “Bearing all these conditions in mind, I had to prepare notes for him.”"
libtech_218_footnote,1The visit to Natal is not mentioned in the original.
libtech_219_footnote,2This was on November 14.
libtech_220_footnote,1The original adds: “He would communicate his thoughts to me.”
libtech_221_footnote,3The original adds: “The Johannesburg speech was made after the Pretoria interview.”
libtech_222_footnote,"1For the text of the Viceroy’s speech at Madras, actually delivered November 24, vide “Lord Hardinge’s Speech”, December 3, 1912."
libtech_223_footnote,2In January 1914
libtech_224_footnote,"1Vide Appendix “Gladstone’s Minutes on Meeting with Gokhale”, November 16, 1912."
libtech_225_footnote,"1Vide “Letter to G. K. Gokhale”, February 14, 1913."
libtech_226_footnote,"1Vide “Attack on Indian Religions”, March 22, 1913. For the text of the Searle judgment, vide Appendix “Text of the Searle Judgement”, June 21, 1913."
libtech_227_footnote,1The original has: “were living”.
libtech_228_footnote,"2Vide “Letter to G. K. Gokhale”, April 19, 1913 and June 20, 1913."
libtech_229_footnote,1In the original this sentence occurs after the one that follows.
libtech_230_footnote,
libtech_231_footnote,
libtech_232_footnote,"1Indian Opinion 1-10-1913, carried a report of the women’s enthusiasm to join the menfolk in the struggle; vide “Conversation with Kasturba Gandhi”, before April 19, 1913. The Transvaal women banded into an Association and represented to Government against the SearIe judgment; ibid., “Letter to Secretary of Interior”, after May 7, 1913 and “Indian Women as Passive Resisters”, May 10, 1913."
libtech_233_footnote,1Gandhiji visited Newcastle on October 17.
libtech_234_footnote,
libtech_235_footnote,
libtech_236_footnote,"1Vide “Untimely Death of a Young Passive Resister”, February 25, 1914, “Speech at Farewell Banquet”, July 14, 1914, “Tribute to  Passive Resistance Martyrs”, July 15, 1914 and “Speech at London Reception”, August 8, 1914."
libtech_237_footnote,"1At Braamfontein cemetery, however, memorial tablets were raised on July 15, 1914, in honour of Valliamma and Nagappen; vide “Tribute to Passive Resistance Martyrs”."
libtech_238_footnote,"1Some 3,000 Indian miners from Newcastle, Canbrian and Durban Navigation Collieries struck work on October 20, 1913."
libtech_239_footnote,2This sentence is not to be found in the original.
libtech_240_footnote,"1Vide “The Last Satyagraha Campaign: My Experience”, after July 23, 1914."
libtech_241_footnote,2This letter is not available
libtech_242_footnote,"1For an account of this satyagraha of indentured Indians, vide “The Last Satyagraha Campaign: My Experience”, after July 23, 1914."
libtech_243_footnote,"1Vide “Cable to G. A. Natesan”, before October 25, 1913, “Statement to Chamber of Commerce”, and “Interview to The Natal Mercury”, October 25, 1913."
libtech_244_footnote,
libtech_245_footnote,3These six words are not to be found in the original.
libtech_246_footnote,4The original adds: “as in Johannesburg”.
libtech_247_footnote,"1The original has: “4,000 or 5,000”."
libtech_248_footnote,1The original adds: “Into the Transvaal”.
libtech_249_footnote,1The original has: “thinking”.
libtech_250_footnote,"1Vide “News of Struggle”, before November 6, 1913."
libtech_251_footnote,2The original has: “The following day”.
libtech_252_footnote,"1Cf. “The Last Satyagraha Campaign: My Experience”, after July 23, 1914, where the size of the party is put at 3,000."
libtech_253_footnote,2The letter is not available.
libtech_254_footnote,1The original has: “waking up”.
libtech_255_footnote,"1For an account of the subsequent march, vide Appendix “The Great March”, November 8, 1913."
libtech_256_footnote,2The original has in place of this word: “explaining the position to”.
libtech_257_footnote,3The telegram is not available.
libtech_258_footnote,"1Vide “Application for Bail”, November 8, 1913."
libtech_259_footnote,"2Vide “Trial at Dundee”, November 11, 1913."
libtech_260_footnote,"1Vide “Letter to G. K. Gokhale”, June 20, 1913, “Cable to G. K. Gokhale”, June 21, 1913 and “Letter to G. K. Gokhale”, July 12, 1913."
libtech_261_footnote,"1Vide footnote to “Telegram to Minister of Interior”, November 7, 1913 and footnote to “Letter to Indians”, before November 11, 1913."
libtech_262_footnote,1In place of this sentence the original has: “Two special trains were waiting  at Heidelberg to carry away the arrested men.”
libtech_263_footnote,"1For Polak’s account of the circumstances of his arrestvide “Polak’s Letter to Lord Ampthill”, November 12, 1913."
libtech_264_footnote,"4The original has in place of the rest of the sentence: “when we had reached the vicinity of Heidelberg. Here he met us, having walked the distance from a nearby station.”"
libtech_265_footnote,2These four words are not to be found in the original.
