chapter_no,date,title,content
111,,THE LONDON MEETING: II,"
  
 SIR W. WEDDERBURN’S ADDRESS
 We have already dealt with the meeting of the East India Association addressed by Sir William Wedderburn on the position of the British Indians in  the Transvaal.libtech_152_footnoteNow we propose dealing more particularly with the view placed before his distinguished audience by Sir William.
The speaker divided his address into three parts.
 The first part dealt with the position taken up by the Transvaal Government as defined in Notice 356 of this year, known as  the Bazaar Notice, and Sir William had no hesitation in coming to the conclusion that the Bazaar Notice lowered the status of the British Indian far more than what it was before the war; and he rightly con- tended that, as not the “smallest misconduct” has been proved on the part of the Indians, and as “it is universally admitted that throughout the recent troubles, the Indians have shown themselves loyal and useful citizens, rendering the most valuable services to the sick and wounded during the war”, Lord Milner ought, at least, “to have maintained the status quo pending the decision by the Imperial authorities upon what is clearly an Imperial question”.
 Now, on this phase of the question, with all due respect to Mr. Chamberlain’s announcement that the anti-Asiatic laws are being enforced more leniently than ever before, as we have shown in a previous issue, we think conclusively, by quoting facts, that the  position today is far worse than before the war: licences are sparingly given, the Indians are unable to hold landed property, no new licences are granted to trade outside Locations, and permit regulations press most severely upon the Indian community, and serve the purpose of a drastic immigration restriction law. These, and other points too numerous to mention here, we have touched on already in a special article.libtech_153_footnote
 The second portion of the address lays down the principles upon which, in the opinion of the speaker, the decision should be based by the Imperial Government; and here again, we think very
 
 
 rightly, Sir William brushes aside the argument of public  feeling unless it were founded on reason and justice, and quotes chapter and verse to show that, from Mr. Chamberlain downward, every official connected with the question took up, prior to the war, the attitude of sympathy for the British Indians, and declined to be guided by public feeling based on trade jealousy and race prejudice. Sir William takes an Imperial view of the question, and says:
 This question, affecting the rights of British citizens all over the world, is essentially an Imperial one, to be decided by the central authority, in accordance with the established principles of the Empire. Those principles have been well stated in a letter recently Addressed to the Colonial Office by the Manchester Chamber of Commerce, protesting against the legislative exclusion of British Indians from the South African ‘Colonies: ‘This exclusion,’ it says, ‘appears to the Chamber to be unjust to the natives of India, who are considered to be entitled to the same rights as other subjects of the King, of free movement and residence in any part of the Empire, entirely unrestricted by any legislation such as that complained of. It is regarded as impolitic also, and as prejudicial to the interests of the Colonies themselves. The Chamber entertains, not without reason, a high opinion of the qualifications of His Majesty’s Indian-born subjects  for  their  good citizenship, their intelligence, their industry, their peaceful disposition and their commercial aptitudes.’
The third, and the most important, as also the most practical, part
 of the address deals with the suggestion he has made, and therein, in view of the fact that there is conflict of opinion in South Africa, and conflicting opinions are involved, Sir William advocates a full and formal inquiry as to the necessity for any anti-Indian legislation, to he made by an Imperial authority under the direction of the Colonial Office. He adds two conditions, namely, that
 as the measures proposed to be taken against the Indians are of a restrictive character, the burden of proof should lie entirely upon those who desire to impose disabilities upon the Indians, and that the Pretoria notification should be withdrawn so as to place the parties on a fair and equal footing.
Such inquiry has again been asked for by the British Indians in
 several memorials, and Sir William will have deserved very  great thanks if his efforts in that direction are crowned with success. Noth- ing can be fairer than such a procedure to either party. We have always courted full publicity as to the demerits as well as the demerits of the Indians, and we would welcome such inquiry most heartily. It is  a very effective method of   satisfying public feeling. Those who are
 born and bred under the British Constitution naturally love order and justice. At present, there exists a great deal of misunderstanding as well as un-informed opinion, and a large number of the Colonists consider that the presence of the British Indians is an unmixed evil to be guarded against at an risks; but, if the findings of any impartial commission go to show, as we have not the slightest doubt they would, that such opinion is not based on any sound data, and that,  if  anything, the presence of the Indians has contributed, be it ever so little, to the welfare of the community in general, we think the public would accept any such pronouncement, and much of the ill-feeling and prejudice will die a natural death.
 It is to be hoped, therefore, that in the interests of all parties concerned, the very reasonable proposal made by Sir William Wedderburn, and which was accepted by the meeting addressed by him, will find favour with the Colonial and India Offices, and that the otherwise interminable question will be solved once and for all, by the appointment of an impartial commission.
 Indian Opinion, 30-7-1903
 "
112,,ON TRIAL,"
  
 Our countrymen in the Transvaal are at present undergoing trouble and worry which we think are enough to tax the patience of any body of men, but it will be exactly these troubles and worries which would show whether they are able to come out of them with credit to themselves, and whether they possess the virtues of patience and fortitude which have often been claimed by us for British Indians. The Transvaal Government, quite lightheartedly, propose to give away even those rights of the British Indians which they ought to have in terms of the laws passed by Mr. Kruger’s Government. The Colonial Secretary, at the sitting of the Legislative Council on the 22nd instant, moved that a certain resolution passed by the Lieutenant-Governor in Executive Council be confirmed, and the Council, after a declaration from some of the members that the resolution was giving too much to the Indians, passed it with some amendment. Unless we have some positive proof to the contrary, we must reluctantly come to the conclusion that, either the present Law is not to be repealed at all, or that the replacing Law will be no better than the existing Law, and it is highly probable that it would be much worse. The resolution in question reaffirms the principle of Notice 356 of this year—
 commonly known as the Bazaar Notice—and purports to give leases for periods not exceeding 21 years at a fixed rental to British Indians and others in Asiatic Locations which have been mapped out already in 19 townships, and in each case, we are told, the Resident Magistrate or the Assistant Magistrateand Health Board have been consulted and have agreed. Not one word is to be found as to whether those who are to be compelled to reside in these Locations have been  at  all  consulted. We know what the Health Boards and Resident Magistrates are likely to have done, if the action of the Boards at Boksburg and Germiston is an index of that of the others. In Boksburg, an attempt is being made to remove the present Location, and there is a deadlock between the Board and the Colonial Secretary. In Germiston, the Magistrate waxes eloquent over the audacity of the Colonial Secretary in consulting others besides himself as to the suitability of sites for the Locations, as he is pleased to say, “behind his back”. The net result of the resolution is, that everything is cut and dried, and the British
 Indians, when the Stands are ready, will be forced to remove to these places whether they will or not. And be it remembered that their trading rights also will be confined to the Locations. This is a decided improvement on the methods of the Boer Government. Then, at any rate, the Indians had an opportunity of protesting against the selection of sites. When a concession was proposed to be given to Mr. Tobianski in connection with the establishment of a new Location in Johannesburg, the Indian community was able to know the thing before it was done, and was able to make its voice heard effectively. Not a single Indian was removed, nor was concession ultimately granted. The position today is that, in 19 different places, Locations have been established without taking into confidence those who are to be located there. The situation is undoubtedly serious and most aggravating. Leases, contemplated by the resolution, are also a curtailment of the rights to which the Indians would be entitled under the existing Law, for there is nothing therein to show that, within the Locations, they have no right to own fixed property as the community have elsewhere in the Transvaal. In Johannesburg, for instance, full rights were given under the Law to the residents of the Indian Location, and every one of the 96 Stands in that Location is held under a 99 years’ lease, as almost all the Stands in Johannesburg are. And yet, strangely enough, we find Mr. Chamberlain informing his questioners in the House of Commons that the existing Law is being enforced more leniently than before! Comment is superfluous.
 Indian Opinion, 30-7-1903
  "
113,,"LORD MILNER ON HAWKERS, ETC.","
  
 The correspondence, published elsewhere, in connection with the proposed introduction of indentured Indians for the working of the Transvaal Railways, is a most instructive reading. Today  we propose to deal with only one passage in Lord Milner’s despatch to Mr. Chamberlain. His Lordship has allowed himself to make the following remark: “At present, we are in the absurd position of being flooded by petty Indian traders and hawkers who are of no benefit to the community, and not allowed to have Indian labourers whom we greatly need.” If these sentiments had proceeded from a partisan, there would not be much to complain of, although they would be still inconsistent with facts; but bearing the stamp of the high authority of Lord Milner, they are very difficult to understand, and, with due deference to His Lordship, we have no hesitation in saying that it is a very unkind cut. We very much fear that the burden of ever-pressing work left no time to His Lordship for studying the situation, and he has been simply carried away by the prevailing opinion about the Indian trader and hawker. Now let us see what verdict has been pronounced by the populace itself when it did not suffer from the high gold fever which has evidently attacked the  community  at present. We find then that in 1896 nearly 2,000 Europeans, including many late burghers, promoted a petition to Ex-President Kruger assuring him that in their opinion the Indian traders and hawkers were a real benefit to the community in general. Even at the present time, the hawkers are considered to be almost indispensable. It is they who supply the wants of families living in the suburbs where it would not pay storekeepers to open stores, bearing in mind the fact that the houses are very much scattered, except in the principal towns, and then only in business portions. The best proof of the pudding is in the eating; so, the best proof of the usefulness of the hawkers, and indeed the traders also, consists in the indisputable fact that  they  are dependent very largely on the European support, and we are surprised to find that such a patent fact has not struck His Lordship. But, even apart from this incontestable proof, if it is allowable to  adduce evidence given in Natal on the subject, we commend to His Lordship’s attention the voluminous testimony given in favour of the Indian traders before the Commission that sat in Natal to investigate  the  Indian question. After going into the mass of evidence placed before
 that Commission, it has recorded its opinion as follows:
 We are content to place on record our strong opinion, based on much observation, that the presence of these traders has been beneficial to the whole Colony, and that it would be unwise, if not unjust, to legislate to their prejudice.
The chief charge against these traders and hawkers has been that
 they have lowered the prices of the necessaries of life, and much hampered the petty European trader. Now, if Mill’s doctrine of the greatest good of the greatest number still holds good, then according  to that test, we make bold to say, with all respect to Lord Milner, that they are a veritable boon. We are not at all prepared to admit that the petty European trader has been really  the loser by the presence  of the Indian trader, but assuming such to be a fact for the sake of argument, has not the lowering of prices benefited the far  larger number of buyers? Have they, the Indian traders, not been a boon to the poor European householders? The latter, as we have said before, by their invariable support, seem to appreciate the presence of the Indian trader. But His Lordship has not only pronounced judgment against the Indian trader, but he has also indirectly given his sanction to the statement so often made that “the Transvaal is being flooded by Indians.” We should have thought that of all persons, Lord Milner would be the first man to know his own laws. The Peace Preservation Ordinance has effectually prevented the entry of any British Indians unless they are refugees, and in these columns we have shown how difficult it is even for bona fide refugees to enter the Transvaal. But now that Lord Milner has made the statement, it will, we are very much afraid, like the Bazaar Notice, be taken up throughout South Africa, and the Indian trader will come in for a good round of abuse, and we should be very much surprised if he escapes totally unhurt.
 Indian Opinion, 30-7-1903"
114,"August 	1, 1903",LETTER TO COLONIAL SECRETARYlibtech_154_footnote,"
  
 
 
 BOX 57, PRETORIA,
   TO  THE 	HONOURABLE 	THE 	COLONIAL 	SECRETARY 	PRETORIA SIR, August 	1, 1903 
  	I have the honour to acknowledge your letter of the 28th ultimo, and 	I note that you will be pleased to take over the Mosque property in 	your name in trust for the Mahomedan community on  the conditions 	mentioned therein.  	My Committee is grateful to you for the proposal, but it is 	regretfully obliged not to accept it for the reason that it is 	contrary to the Mahomedan religion to have any property for 	religious purposes held in the name of a non-Mahomedan. My 	Committee ventures to draw your attention to the following:   This 		matter of 		the transfer 		has been 		pending for 		several years.  The 		British Agent, prior 		to the 		war, assured my 		Committee that 		if the 		war came, there would 		be no difficulty 		about the 		transfer after 		its termination.  My 		Committee is 		advised that the 		Government have power 		to authorise 		the transfer 		of the 		property by 		setting aside 		that particular portion as one in which British Indians may hold fixed property.  Even 		if, strictly speaking, under 		the existing 		law, the 		Government think they 		have not the power, 		they could, as pointed 		out before, 		graciously relax the 		Law in this respect, as it has been 		 regarding licences.  The 		matter is 		daily becoming serious 		owing to the 		old ageof the gentleman in whose name the property is at present registered.  The 		Government, in 		refusing the 		request of 		my Committee, are 		taking over 		a serious responsibility, in that the Mahomedan 		community may, 		in the 		event of 		the death, 		before transfer, 		of the 		registered owner, lose 		the property 		and thus 		suffer heavy lass. The 		British Indians 		are, in the humble 		opinion of my     
 Committee, entitled to some consideration, if only in regard to their religion, and when there can be no question of the  European  prejudice being in their way.
  It 	grieves my 	Committee to find 	that even the religious 	scruples of 	the Indian 	community are 	disregarded by  the 	 Government.  My 	Committee had 	hope, in 	view of 	His Excellency 	the Governor’s 	assurance that 	new legislation would probably 	be introduced 	during the session 	just closed, 	that relief 	would be granted 	before long, but 	the non-passing of 	such legislation 	has filled my Committee 	with disappointment. 
 For the reasons above mentioned, and as the matter is very urgent, my Committee humbly ventures to trust  the  Government would be pleased to grant the necessary relief.
         Indian 	Opinion, 27-8-1903  I 	have the honour to be, Sir,  your 	obedient servant,  (Signed) HAJEE HABIB 
   "
115,"August 	3, 1903",N0TESlibtech_155_footnote,"
         ON 	THE POSITION 	OF BRITISH 	INDIANS 	IN THE  TRANSVAAL      JOHANNESBURG,  August 	3, 1903 
  	With reference to the prosecutions against British Indians in 	respect of the Location Law, the Government have been pleased to 	withdraw them.  	Another difficulty has, however, cropped up in the township of 	Klerksdorp. The Magistrate there has served Notices on British 	Indian merchants, informing them that, unless they submit to him 	proofs before the 7th instant that they held licences to trade prior 	to the hostilities, they would be expected and compelled to remove 	their businesses to the Locations. This has, naturally, terrorised  	the merchants there. They do not know what their position is. The 	action seems to be very hasty; for Mr. Chamberlain, as well as Lord 	Milner, is considering in what direction the existing Law is to be 	changed. If so    
 there could be no meaning in serving the Notices on the  British  Indians at Klerksdorp. All of them, certainly, did not trade before the war in that locality, although all of them are bona fide refugees and traded in some part or other of the Transvaal; nor did all of them hold licences to trade, prior to hostilities, in the township of Klerksdorp. Ii is necessary here to distinguish between trading and holding licences to trade. It will be remembered that many British Indians were allowed to trade outside Locations in the Transvaal prior to the war, owing to the protection afforded by the British Government, although they did not hold any licences. Very few people, therefore, would be able to show that they held licences to trade prior to the war. It was only in the year 1899 that the Transvaal Government had issued licences to some British Indians for trading outside Locations.
 This, therefore, is the most serious matter demanding early consideration and settlement. The points have been definitely raised in the printed representation to Lord Milner. Mr. Chamberlain, when the complaint was brought before him by the British Indian Deputation at Pretoria, said emphatically that all existing licences issued to British Indians in the Transvaal, whether they were trading, before the war, or not in the localities in respect of which they were issued, were to be respected. It must also be remembered that when, soon after the con- clusion of the war, British officers issued licences to British Indians, absolutely no stipulation was made that they were temporary, and on the strength of their licences, they have built substantial stores and imported largely from England through English agents.  It  would mean complete ruin to such merchants if their licences are to be at all interfered with. In the interests of vested rights, before all other things, the following is absolutely necessary if they are to be really respected:
 First: All existing Indian licences should be renewed without restraint.
Second: That they are to be transferable from place to place.
 Third. That they are to be transferable from man to man, as all ordinary licences are.
 Uniformity of law and procedure is really very necessary in order to enable the British Indians to have even breathing time. At present, the situation is so uncertain and complicated that each Magistrate adopts his own course. The result is utter confusion.
 The plague embargo on British Indian refugees in Natal still continues in spite of the efforts of the British Indian Association and
 
 the offer that the bona fide refugees, intending to return to  their homes in the Transvaal, should undergo quarantine at their own expense.
 Non-refugees are still being prevented from entering the Transvaal whether from the Cape or Delagoa Bay, and  only  70 permits are issued weekly to British Indian refugees.
In	the	telegraphic	dispatch	from	Lord	Milner	to	Mr.
Chamberlain, there occurs the following passage:
 At present, we are in the absurd position of being flooded by petty Indian traders and hawkers who are of no benefit whatever to the community, and not allowed to have Indian labourers whom we greatly need.
With the greatest deference to His Excellency, the expression
 “flooded by petty Indian traders and hawkers” is totally misleading in view of what has been said above. There can be no flooding when even the refugees have not all been permitted to return. The few who had come without permits, during the confusion that ensued after the Peace Preservation Ordinance was passed, have been hounded out of the Transvaal.
 The statement that “the petty Indian traders and hawkers are of no benefit whatever to the community” is inconsistent with facts, as has been shown conclusively by the Natal Commission and in view of the fact that both the traders and hawkers are almost  entirely  dependent on European patronage. Thousands of hawkers supply vegetables cheaply from day to day to the families, scattered all over the country, at their doors, and petty Indian traders act as middlemen between the lordly European merchant and the poor white customer or the Zulu. Their profits, moreover, find their way largely into the pockets of the wholesale European houses and banks controlled by European capital and European landlords.
 The cablegrams lately received show that Lord Milner’s  dispatch to Mr. Chamberlain in connection with the existing legis- lation has been published in England. His Excellency appears to have stated that “compulsory segregation is necessary on sanitary  and moral grounds”. The Indian community bitterly feels the  charge made by His Excellency. It has been refuted over and over again by disinterested, unimpeachable evidence. “Moral grounds” is an ex- pression which has been, probably, for the very first time, used by any British representative. When it was made a basis of a petition to the late Orange Free State Legislature, it was resented by the British autho-
 rities. Not even the bitterest opponents of the British Indians have laid any such charge against them during the present controversy, and it is beyond our comprehension on what proof His Excellency has been pleased to bring such a charge.
 As to “sanitary grounds”, only lately, when the Insanitary Area Commission sat at Johannesburg, in reply to a very highly coloured and imaginative report from the Health Medical Officer for Johann-esburg, two medical gentlemen, one of them a well-known sanitary expert (Dr. Johnston), gave evidence controverting all the points dwelt upon by the Health Medical Officer for Johannesburg. And, in any case, it is not a matter so much for compulsory segregation, as for enforcing of sanitary regulations. It  should  also  be remembered that what we object to is the sting of compulsion. The poorest-class Indians would, of their own accord, avail themselves of any accessible locality that might  be made available  for them by the Government. Such has been the experience during the past twelve years throughout  South Africa, although no compulsion has been used.
 India Office: Judicial and Public Records, 402.
 "
116,"August 4, 1903",CABLE TO BRITISH COMMITTEElibtech_156_footnote,"
  
 JOHANNESBURG,
 August 4, 1903 WHILE           EUROPEANS          GRANTED         PERMITS          ENTER		TRANSVAAL HUNDREDS   INDIAN  REFUGEES  NOT  ALLOWED   ENTER    MORE    THAN SEVENTY   WEEKLY.    NON-REFUGEE    INDIANS    EVEN    THOUGH    EDUCATED NOT   ALLOWED   AT   ALL.   MANY   INDIANS   AT   COAST    THERE-FORE SUFFERING.      THOUGH      EUROPEANS       KAFFIRS       FREELY       ALLOWED ENTER    TRANSVAAL    FROM    NATAL    INDIANS    TOTALLY    PROHIBITED. EXCUSE   PLAGUE   THOUGH   CONFINED   ONLY   DURBAN   NOW    PRACTICALLY AT	AN	END.	INDIANS		OFFER	UNDERGO	QUARANTINE OWN   EXPENSE.   THOUGH    MR.    CHAMBERLAIN    CONSIDERING    EXISTING  LAWS GOVERNMENT HAVE ALREADY LAID OUT NINETEEN LOCATIONS. MAGISTRATE   KLERKSDORP   HAS   SENT   NOTICE   THOSE   WHO   BEFORE SEVENTH      INSTANT      CANNOT	PROVE      POSSESSION       TRADE      LICENSE
 
 
        BEFORE	WAR   MUST	GO    LOCATION.   END    YEAR	STORE-KEEPERS      WHO	HELD    LICENSES    BEGINNING   YEAR    DO	NOT	GET   
 RENEWALS      IF      THERE      WAS      BREAK      DUE       OFFICIALS       REFUSAL.  THIS   CONTRARY    BAZAAR    NOTICE.    ASSURANCE    EXISTING    LICENSES WOULD   REMAIN     UNTOUCHED     IMPERATIVELY     NECESSARY.     INDIAN TRADE    SUFFERING.    SUSPENSE    TERRIBLE.    RESPECTFULLY    PROTEST  AGAINST LORD MILNER’S STATEMENT SEGREGATION NECESSARY SANITARY MORAL	GROUNDS.     MORALITY     PLEA     FIRST      HEARD      FROM BRITISH   REPRESENTATIVE.   SANITATION  CHARGE  REPUTED  BY  TWO DOCTORS      ONE        SANITARY	EXPERT.
   India 	Office: Judicial and Public Records, 402  GANDHI "
117,,MR. CHAMBERLAIN’S DESPATCH,"
       	The despatch of Mr. Chamberlain addressed to Lord Milner on the 	question of indentured Indian labour for the Transvaal is of mo- 	mentous interest to the Indian community. It may be divided into 	three heads:  	First: Mr. Chamberlain refuses to even think of sanctioning 	theintroduction of Asiatic labour into the Transvaal in any shape or 	form until he is clearly satisfied that it is the wish of the 	majority of the white population of the Transvaal.  	Secondly: That even if it is made clear, it is a question whether 	indentured Indian labour with a view ultimately to repatriation of 	the labourers would be sanctioned so far as India was concerned.  	Thirdly: That before he could say yes or no, the conditions laid 	down by the Indian Government would have to be satisfied, namely, 	that the existing legislation should be so modified as to remove the 	special tax of £3 for registration and abrogate the Location 	regulations, except for those for whom they may be necessary on 	sanitary grounds, to include freedom to trade outside Locations, 	freedom to hold property except for speculative purposes, and to 	remove all  special restrictions against the better class of 	Asiatics. Now 	with reference to the first point, every right-minded man 
 must agree that indentured labour from India cannot be thrust upon the Transvaal in the teeth of the opposition of the majority of its European inhabitants, and we can only hope that the majority will always remain opposed to the introduction of indentured labour from Asia, whether it is India or China. On this point, though not for the same reasons as would guide the Europeans, there is complete agreement between European opinion and the Indian. In the long run, indentured labour under the conditions mentioned can do absolutely no good to either party. To the Europeans it would be in the highest degree demoralising, and to the labourers entirely unprofitable.
 As to the second point, we hope that the Indian Government would never listen to the novel proposal, as Mr. Chamberlain terms it, of repatriation. There is no precedent for such a step. So far, the Indian Government have turned a deaf ear to any such advance from other Colonies, and although we are aware that the influences that can be set in motion on behalf of the Transvaal are very weighty and great, we think that they cannot be allowed to outweigh the interests of the Indians, which it is the special duty of the Indian Government to safeguard, and if the condition of repatriation is insisted upon, it cannot by any stretch of imagination be said to be for the benefit of the Indians. Indeed, Lord Milner does not say it is, he only suggests it “in view of public feeling”. And the British Indians in South Africa would be simply selling for a mess of pottage the rights of thousands of their humbler brethren in India if, in a weak moment, they ever accepted the principle of bargaining away the liberties of Indian labourers in exchange for their own.
 It is, however, the third point which is of the greatest importance to the Indian community, especially in the Transvaal, and it is refreshing to find the Indian Government sticking out on behalf of the British Indians who have settled in the Transvaal. Of course, it is very difficult to know what is meant by “better class Asiatics” and “speculative acquisition”. We very much fear that there would not be the same interpretation put upon these two terms by Lord Curzon and Lord Milner. It may be perfectly possible by a process of elimination to refuse to admit any Asiatic as “belonging to the better class”, and there is no knowing that in the term “speculative acquisition” even an ordinary ownership may not be included. But we are dealing with these points before they have assumed a concrete form. It is yet too early to know how far the Transvaal Government would be prepared
 to accept the proposals of the Indian Government. We would only, at this stage, beg the authorities in India to remember that anything that is now done should be plain, unequivocal, and definite. Loopholes of any kind, as we know to our cost, are very dangerous. We, therefore, think that the qualifications ought to be included in any legislation, instead of leaving them to the discretion of an officer. As Lord Milner has said, the chief thing is to define the status of British Indians with certainty, so that everyone would be able to know what it is.
 We are deeply indebted to Lord George Hamilton for including in his proposals the legislation of the Orange River Colony also. It IS high time that the anti-Asiatic activity of the legislators of that Colony was arrested in its progress. As our columns would have shown, hardly a month passes without some disabilities in anticipation being imposed on British Indians in that part of the British dominions.
 Indian Opinion, 6-8-1903
 "
118,,THE LONDON MEETING: III,"
  
 SIR CHARLES DILKE AND THE EAST INDIA ASSOCIATION
 We have already dealt with the proceedings of the East India Association addressed by Sir William Wedderburn on the position of the British Indians in South Africa; but, as we consider that the meeting was of very great importance, and that the speeches made thereat demand very careful attention of the Colonists, we propose to deal with the speech made by Sir Charles Dilke, who presided at the meeting.
 The Honourable baronet has always taken a very sympathetic interest in Indian affairs, and ever since the commencement of the struggle of the British Indians in South Africa, he has followed up his sympathetic attitude and endeavoured to secure justice for us. We, therefore, owe him, as well as the other distinguished friends who have been helping us in our troubles, a deep debt of gratitude. We wish to remind the Colonists that Sir Charles’ opinions ought to carry a great deal of weight with them in view of the fact that he has made a special study of colonial questions. The author of The Problems of Greater Britain knows intimately almost every phase of the Colonial question, and we hope that his opinions will receive the weight that attaches to his ripe experience of the King’s dominions beyond the seas.
This is what Sir Charles Dilke said at the meeting in his
 preliminary remarks:
 The question which brought them together was that of Indians in the Transvaal in particular, but, of course, incidentally, the position of Indian subjects outside India in all parts of the British Empire was one that very naturally produced much feeling in India itself. He was present some time ago at a deputation to the Secretary of State which was introduced by the late Mr. Caine, and on that occasion by none of those who advocated the principle, which brought Sir W. Wedderburn there that afternoon, i.e., the principle of the right of British Indian subjects to live freely and carry on their avocations freely in all parts of the British Empire—was that cause pleaded more strongly than by the Secretary of State himself. It was impossible for any member to be otherwise than satisfied with the Right Hon. Gentleman’s language.
The above quotation shows the sentiments of Sir Charles Dilke.
 The more one studies the question, the more convinced one becomes of the justice of the claims put forward on behalf  of  the  British Indians in South Africa. One reads similar observations on the part of the Indian Government in the correspondence lately published in the Transvaal, and reproduced by us last week. We shall, however, deal with it later on.
 That the meeting was held under the auspices of the East India Association is also a matter of considerable importance. The Asso- ciation is one of the oldest established in the United Kingdom in connection with Indian affairs, and numbers among its members most of the retired Viceroys, Governors, and distinguished Anglo-Indians who have devoted years to the study of Indian problems. That such a body of men should throw the weight of their great influence in  favour of the Indian subjects of His Majesty settled in South Africa cannot but be a matter of very great satisfaction to us. It shows unmistakably that not only are our demands just, but that if we have patience enough, we are bound to win in the end. We have very great faith in the education of public opinion, and it is because we feel strongly that, the more food the Colonists get for consideration of this particular problem, the quicker will be the solution, that we try to keep the proceedings of the East India Association as prominently as possible before them.
 Indian Opinion, 6-8-1903"
119,,IMMIGRATION RESTRICTION BILL,"
  
 In spite of the efforts of the Honourable Mr. Jameson to secure a sympathetic hearing for the British Indian petition to the Legislative Council, the Immigration Restriction Bill has passed without an amendment. Mr. Dan Taylor’s straightforward remark that the prin- ting of the petition was a waste of public money has come true. It seems both the Houses had prejudged the issue and made up their minds about the Bill. We wonder what Sir John Robinson thinks of this latest instance of the local Parliament practically denying the right of the British Indians to be heard with any effect. At the time of introducing the disfranchising Bill. he declared that the rights of the disfranchised would be jealously guarded, as every member would consider himself in a measure a guardian of the rights of the disfranchised. Well may the Indians say: ‘Save us from our guar- dians.’ We hope we have shown conclusively that the prayer of the petitioners was very reasonable. It was something to have their assent to the principle of the measure, and what they suggested was nothing but an experiment. But our legislators thought otherwise. To them the pleasure of insulting their Indian fellow-subjects and their cultivated languages was of far greater value than the performance of a simple duty they owed to India and the Empire. They are satisfied that they can draw upon Indian labour which is so indispensable for the prosperity of the Colony. We are told that the members open their proceedings with a prayer, and that the Bible occupies a conspicuous place on the Speaker’s or the President’s table. We wonder if the followers of the Prophet of Nazareth ever saw a little verse from the lips of their Master: viz., ‘Do unto others as you would be done by’, or is it that the printers have made a mistake and omitted a little ‘not’ after ‘do’? Let us see how Mr. Chamberlain the Imperialist treats the petition.
 Indian Opinion, 6-8-1903
 "
120,,P0TCHEFSTROOM INDIANS,"
  
 We have to congratulate the British Indians in Potchefstroom on having held a very successful meeting in connection with the recent prosecutions regarding Locations  at  that  place.  The  reasonable- ness  of  their  resolution is  undeniable.  It  says  that  no  action should be taken by the Transvaal Government until His Majesty’s
 Government has declared its views on the subject. No exception could possibly be taken to such a request. Mr. Chamberlain has  more than once assured his questioners in the House of Commons that he is going to consider the whole question thoroughly and carefully and advise Lord Milner as to what he is to do. It is, therefore, quite clear that the solution does not rest entirely with the white Colonists of the Transvaal. If, therefore, the Imperial Government is to have a say in the matter, it certainly seems incomprehensible that the Government of the Transvaal should be in such a haste as to override all considerations of justice, and summarily send the Indians to Locations. We draw the attention of the authorities to the following from Mr. Abdool Rahman’slibtech_157_footnotelibtech_158_footnotespeech:
 It grieved him to have to refer to the fact that the local police still visited their houses in the early morning and marched them to the Police Station like a herd of criminals simply for the purpose of exchanging their permits, and he thought that they should protest against this sort of thing to  the  high officials, and he felt sure they would get sympathy.
It is due to all parties concerned that the Government should
 institute a searching enquiry into the allegations made, for, if the statement is true, the proceedings seem to be  insufferably high-handed.
 Indian Opinion, 6-8-1903
 "
121,,RUSHING THINGS,"
  
 Potchefstroom has set the ball rolling with reference to the enforcement of the Bazaar Notice, as will appear from the short report of the magisterial proceedings which we have copied elsewhere. It will be seen that proceedings have already been taken against about a dozen British Indians for residing outside the Location. This is what may fairly be called “rushing things”. Mr. Chamberlain is supposed to be considering Lord Milner’s despatch on this very question; the Government of the Transvaal are supposed to be considering new legislation to replace the existing Law. We wonder whether, before the result of their deliberations is made known, it is the intention to give full effect to the Bazaar Notice irrespective of consequences to those who are affected by it. Even the late Orange Free State, when it passed drastic anti-Asiatic legislation, had the decency to give a year’s time to
 
 those that were already settled under the late Republic. It must be remembered that most Of these people who have been prosecuted are old residents of the Transvaal. They have never before been molested in their occupation. The Bazaar Notice was published in April last. Hardly have the people realised their situation. And while protests against it are still being considered, within three months of the publication, without even a written notice,  summonses  are  sprung upon them. However, the Magistrate has been good enough  to adjourn the case to the 4th of August in order to allow the accused to bring evidence. As, therefore, the matter is sub judice and as we understand an approach has been made to the Government for relief, we hold over further remarks.
 Indian Opinion, 6-8-1903
 "
