chapter_no,date,title,content
11,"August 	11, 1946",LETTER TO MIRZA ISMAIL,"
           DEAR 	SIR M. ISMAIL,     SEVAGRAM, 	WARDHA, 	 C. P.,  August 	11, 1946 
  	Representatives from Hyderabad have seen me. They are Shri Kashinath 	Vaidya and Swami Ramanand Tirth. They have discussed with me the 	so-called reforms contemplated in the State.  I  have studied them 	somewhat as they appeared in the Press. The reforms seem to be only 	so-called. To me they appear to be a step backward rather than 	forward. I do not know that you can do much to alter them but I 	wonder why you cannot scrap them altogether. The least that any 	State can do at this time is to recognize the status and  influence 	of the States’ Peoples’ Conference, of which Pandit Jawaharlal 	Nehru is the President, and secure its endorsement before proceeding 	with any popular measure. This ensures smooth passage for any such 	thing.  	Rajkumari has already drawn your attention to  Shrimati  Padmaja 	Naidu’s pamphlet on police atrocities in some of the Hyderabad 	villages. I would like you to enlighten me on these two 
 points. I am sorry to have to worry you when you have just begun your new career.
 The Hindu, 31-12-1946
 "
12,"August 	11, 1946",LETTER TO SARALADEVI A. SARABHAI,"
  
 
        DEAR 	SISTER,  SEVAGRAM,  August 	11, 1946 
  	Shyamlal has sent me the letter regarding Kamalabehn. This seems a 	rather difficult case but our course is clear. Let her deliver the 	child and if when it is three years old, she still has her heart in 	the work of service we can make full use of her. In the meanwhile 	she will have a lot of spare time which she should utilize to 	increase her knowledge of the art of service, serve women wherever 	she happens to be and adapt her own life to village ways and make it 	becoming of a village woman. And in order to do this she should 	maintain close contact with the activities of the Association. 
      SMT. 	SARALADEVI 	SARABHAI 	AHMEDABAD  Blessings 	from  BAPU "
13,"August 	11, 1946",TESTIMONIAL TO MUKUL CHANDRA DE,"
  From 	a copy of the Gujarati : Pyarelal papers. Courtesy : Pyarelal       SEVAGRAM,  August 	11, 1946  	Shri Mukul De is extremely keen on the development of Indian art. It 	is man’s prerogative to desire that which is good. But God has 	kept the fulfilment of man’s desires in His own hands. Therefore, 	prayerful reliance on God must be Shri Mukul De’s sole support.  M. K. GANDHI 	From a copy of the Hindi : Pyarelal Papers. Courtesy : Pyarelal 
  "
14,"August 12, 1946",HIS GREATEST CHARACTERISTIC,"
  
 The greatest characteristic I can think of about Mahadev Desai was his ability to reduce himself to zero, whenever occasion demanded it.
 SEVAGRAM, August 12, 1946
 Harijan, 18-8-1946
 "
15,"August 12, 1946",NOTES,"
  
 SOUTH AFRICA
 The heroic struggle of the Indian settlers in South Africa continues with unabated zeal. It promises to be prolonged. The longer the resisters are made to suffer, the greater will be their glory and reward. It is true of all long suffering. What the Government of the Union of South Africa has done so deliberately of the going to be changed suddenly, even for the suffering of the brave men  and women. This is said not to damp the zeal of the fighters but to steel them for greater and longer suffering. Their spokesman, when they were in India, were told in plain language that they must not expect the struggle to close quickly. Time runs always in favour of the sufferer, for the simple reason that tyranny becomes more and more exposed as it is continued. In reality it is never long. Sufferers need never lose hope whether their struggle appears to have a longer lease of life or shorter, when the result is a certainty.
 GOA
 The Goan authorities are going on merrily with their ‘humanizing’ activities by gagging the people of Goa. The latest instance is that of their ‘court martial’ sentencing Shri  Braganza Cunha to eight years and deporting him to a far off Portuguese settlement in Africa for the crime of daring to assert his elementary right  of  civil  liberty.libtech_13_footnotelibtech_14_footnoteWell  has  the  Working   Committee   passed   a resolution in condemnation of the policy of the Goan  authorities which stands in striking contrast to the action of the French Governor
 
 who has encouraged the people to throw in their lot with the people in British India.
 SEVAGRAM, August 12, 1946
 Harijan, 18-8-1946
 "
16,"August 	12, 1946",LETTER TO UTTIMCHAND GANGARAM,"
  
 
        DEAR 	UTTIMCHAND,  SEVAGRAM,  August 	12, 1946 
  	Your p. c. is interesting. You should give me the solution to your 	triangles. I admit my failure. I thought I knew geometry fairly 	well. You have demolished my pride. Having performed the act of 	destruction, you should now instruct by teaching me in small doses. 	Nothing of your correspondence is destroyed. Indeed I preserve it 	for days in the hope of giving time to the study of the problems set 	by you. And then it is destroyed. "
17,"August 	12, 1946",LETTER TO LILAVATI ASAR,"
      UTTIMCHAND 	GANGARAM 	BOMBAY 	BAKERY 	HYDERABAD, 	SIND  From 	a copy : Pyarelal Papers. Courtesy : Pyarelal       Yours,  BAPU 
   
       CHI. 	LILY,  SEVAGRAM,  August 	12, 1946 
  	I have your letter. If you cannot get [money] from Jayantilal, tell 	Sumatibehn about it. She will either give you the money or get you 	the book. If there is any difficulty, do let me know. If necessary, 	you may show her this letter. I 	hope your studies are progressing will. 
    SHRI 	LILAVATIBEHN  G. S. MEDICAL 	COLLEGE 	LADIES’ HOSTEL  PAREL, BOMBAY  Blessings 	from  BAPU 
  From 	a photostat of the Gujarati : C. W. 10241. Courtesy : Lilavati Asar 
 "
18,"August 	13, 1946",LETTER TO G. E. B. ABELL,"
  
 
       MY 	DEAR MR. ABELL,  SEVAGRAM,  August 	13, 1946 
  Yours 	of the 	3rd instant (No. 624/3) 	has only 	arrived here today, having gone 	to Panchgani first.  The 	position in Goa has not improved from the news that comes to 	Gandhiji. I  enclose 	a copy 	of a notelibtech_15_footnotehe has 	written for 	the coming Harijan. 	While “intervention 	in the 	affairs of 	a friendly 	foreign country” may 	not be possible, 	surely a 	friendly remonstrance 	against harsh 	and unjust treatment 	of Indians 	should not 	be an impossibility.  At 	Gandhiji’s suggestion 	I also 	enclose a copy 	of the Archbishop of Bombay’s 	letter.libtech_16_footnoteIt 	will give you 	an insight 	into the way things 	are happening 	in Goa. 	Is it not 	an unfriendly 	act to 	regard Indians from this 	part as strangers 	going to 	Goa? 
  With 	kind regards,        ENCL: 	2  G. E. B. ABELL, 	ESQ.  PRIVATE 	SECRETARY 	TO H. 	E. THE VICEROY 	NEW 	DELHI    Yours 	sincerely,  AMRIT 	KAUR 
  Gandhiji’s 	Correspondence with the Government, 1944-47, 	pp. 100-1                   
  "
19,"August 13, 1946",LETTER TO MADHUSOODAN C. PAREKH,"
  
 [August 13, 1946]libtech_17_footnote
 CHI. MADHUSOODAN,
 I have your letter. Having known your father as intimately as I did, the news naturally came as a shock. But who can prevail against death? It will be enough if you all preserve the good name he has left behind and bring glory to it.
      SJT. 	MADHUSOODAN 	CHAMANLAL 	PAREKH  P. 	B. NO. 	40 AHMEDABAD  Blessings 	from  BAPU "
20,"August 	13, 1946",LETTER TO MOHANLAL M. SHAH,"
  From 	a copy of the Gujarati : Pyarelal Papers. Courtesy : Pyarelal        
        BHAI 	MOHANLAL (GADHADAWALA),  SEVAGRAM,  August 	13, 1946 
  	I think we should all be content with whatever Shantilal can do. But 	if Sir Chunnilal wishes to offer something, I would say let us have 	the estate known as Preston and the bungalow so that we can also 	open a sanatorium for the poor. Shantilal’s plot cannot 	accommodate two projects. Therefore, please consider this matter. 
      SJT. 	MOHANLAL 	MOTICHAND 	SHAH 	GADHADA, 	via BHAVNAGAR  Blessing 	from  BAPU 
  From 	a copy of the Gujarati : Pyarelal Papers. Courtesy : Pyarelal            
  "
21,"August 	13, 1946",LETTER TO MOHANLAL RUPANI,"
  
 
        BHAI 	MOHANLAL,  SEVAGRAM,  August 	13, 1946 
  	I got your letter and Rs. 51. The amount has been credited to the 	Harijan account. Vrajlal’s brother is bound to be like him. I can 	therefore understand your not introducing him. Still, if he had come 	to see me I would have spoken to him. I infer from your letter-head 	that you are quite well off. Is there some rule that letter-heads 	must only be printed in English ? Vrajlal has lived his life in such 	a way that we remember him every moment. 
      SHRI 	MOHANLAL 	RUPANI 	MANEKIA 	CHAMBER  1ST 	MARINE 	STREET 	DHOBI 	TALAO, 	BOMBAY  Blessings 	from  BAPU "
22,"August 	13, 1946",LETTER TO DR. S. R. U. SAVUR,"
  From 	a copy of the Gujarati : Pyarelal Papers. Courtesy : Pyarelal        
        BHAI 	DR. SAVUR,  SEVAGRAM,  August 	13, 1946 
  	I got your letter. I am sorry I cannot accept the use of the Roman 	script for learning or teaching Hindustani. I have explained the 	reason in Harijan.libtech_18_footnoteIf we have occasion to meet I shall be able to explain 	to you how the Roman script would be disastrous for us.  Yours,  M. K. GANDHI  DR. 	S. R. U. SAVUR  DIRECTOR 	OF PUBLIC 	INSTRUCTION 	MADRAS  From 	a copy of the Hindi : Pyarelal Papers. Courtesy : Pyarelal    
 
 "
23,"August 	13, 1946",LETTER TO SHAFAAT AHMED KHAN,"
  
 
        BHAI 	SHAFAAT AHMED KHAN SAHEB,  SEVAGRAM,  August 	13, 1946 
  	I was very glad to have your letter. I see that you still take a 	keen interest in the affairs of our people in South Africa.libtech_19_footnote  	You have made many useful suggestions. Can’t they be made public 	with the permission of the viceroy? You may be aware that from 1890 	till the Boer War the British Government had an Agent- General in 	the Transvaal, and the correspondence he carried on with the 	Transvaal Government was published. That is the general practice. May 	I make public use of any part of your letter?  Yours,  M. K. GANDHI  From 	a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal   "
24,"August 	14, 1946",LETTER TO RATANBEHN,"
             CHI. 	RATANBEHN,        SEVAGRAM,  August 	14, 1946 
  	I have your letter to Chhaganlal. I have received Rs. 51 which you 	sent for distributing food-grains among the Harijans. 
     SMT. 	RATANBEHN  C/O 	HASMUKHLAL 	FAUJDAR 	15 LILY 	COURT 	CHURCHGATE, 	BOMBAY  Blessings 	from  BAPU 
  From 	a copy of the Gujarati: Pyarelal papers. Courtesy: Pyarelal      "
25,"August 14, 1946",LETTER TO HAREKRUSHNA MAHTAB,"
  
 SEVAGRAM,
 August 14, 1946
 BHAI MAHTAB,
 I got your letter in English. Why in English ? In the letter I had sent to you, one of the complaints was that you yourself were going to start a mill. If it is so, do you need to ask for my opinion? In any case  I would hardly have appreciated your reasoning that Orissa, because it is poor, needs a mill. For, that would mean that every poor region or village should have mills to remove its poverty. And if such is your view, I can hardly say anything.
      SHRI 	HAREKRUSHNA 	MAHTAB 	CHIEF 	MINISTER  ORISSA  Yours,  M. K. GANDHI 
  From 	a copy of the Hindi : Pyarelal Papers. Courtesy : Pyarelal   "
26,"August 	15, 1946",LETTER TO DINSHAW K. MEHTA,"
        SEVAGRAM, 
     CHI. 	DINSHAW,  August 	15, 1946 
  	I have been planning to write to you but could neither write nor 	dictate a letter till the pressure of the Working Committee 	[meeting] was over. Today all the [members] of the Working Committee 	have left as also the Congress President, hence I am dictating this 	letter early in the morning. I have been thinking all these days 	about what you mentioned to me last time. I don’t feel like making 	for you such arrangements as you desire in connection with the work 	I expected from you. Since you want to serve the villages you should 	appreciate the position and learn to live among and become one with 	all the others in the institution. And if you cannot learn this in 	my company it is going to be very difficult for you to learn it in 	any other place. If  I were to create for you the facilities that 	you desire it would only mean that after all you can practise nature 	cure only under certain conditions, which means only in the towns or 	where urban conditions can be created. I don’t suggest it is a 	failing on your part. I have 
 many friends whose habits are similar to yours. I content myself with whatever I can get out of them but you have yourself said that you want to give me much more and accordingly I hope to take from you a great deal. I shall persuade myself to be content even if I don’t get as much as I hope. In that case both of us, or rather all three of us, will have to understand this. And I for my part do believe that under the present circumstances it does not seem as though you would be able to work here comfortably. But then only after I stay with you for some time and you get more used to me will you be in full flood.
 In case the Gujarati language of this letter is incompre- hensible and if you often come in contact with Valjibhai you may consult him or the boys at his house and they will be able to correctly interpret the letter to you. I would recommend that you should be in frequent contact with him. He is very cultured and is also a man of erudition. It is worth paying a visit to his house. It will not be surprising if I happen to go to Delhi from here. But I don’t know.
 Read out this letter to Gulbai. It will be good if Jehangirji is also made familiar with the ideas expressed herein.
      DR. 	DINSHAW 	MEHTA 	POONA  Blessings 	from  BAPU 
  From 	a copy of the Gujarati : Pyarelal Papers. Courtesy : Pyarelal   "
27,"August 	15, 1946",LETTER TO PADMAJA NAIDU,"
         SEVAGRAM, 
    DEAR 	LOTUS-BORN,  August 	15, 1946 
  	Your sweet letter. Your report is a good and great document. And I 	am making of it the wisest use I know. Have already written to Sir 	Mirza.libtech_20_footnoteHope 	to make still better use if it is necessary.  	You should take care of the obstinate old (with apologies) Singerlibtech_21_footnote. Love 	to you all.  BAPU  From 	a copy : Pyarelal Papers. Courtesy : Pyarelal     "
28,"August 15, 1946",LETTER TO BALWANTRAI K. THAKORE,"
  
 SEVAGRAM,
 August 15, 1946
 BHAI BALWANTRAI,
 I have your letter. I should very much prefer your  hybrid Gujarati to your chaste English. Had you written hybrid Gujarati I could have had some fun at the cost of the man of letters that you are and would have gloated over the fact that I would not write such hybrid Gujarati. Besides, the practice of writing in Gujarati, however hybrid, is likely to result in the writing of chaste Gujarati.
 For my part I like your scheme. But I think it cannot be implemented under the present circumstances. The Working Committee has received many such suggestions. Among them are some like yours. But in history there is no such thing as writing on a clean slate.
I hope you are all right.
 Yours,
 M. K. GANDHI From a copy of the Gujarati : Pyarelal Papers. Courtesy : Pyarelal
 "
29,"August 	15, 1946",LETTER TO HOOSEINBHAI LALJEE,"
        SEVAGRAM, 
     BHAI 	HOOSEINBHAI LALJEE,  August 	15, 1946 
  	I am glad you sent me a copy of your letter to Panditji. You will 	have to go deeper into it. The youngsters who threaten violence if a 	particular thing is not done will either have to conform to 	discipline or go ahead with the violence and face the consequences. 	If you will not show this firmness, I am afraid even those who wish 	to help you will not be able to help you fully. 
      HOOSEINBHAI 	LALJEE 	NAVASARI 	BUILDING 	HORNBY 	ROAD 	BOMBAY  Blessings 	from  BAPU 
  From 	a copy of the Gujarati : Pyarelal Papers, Courtesy : Pyarelal "
30,"August 	15, 1946",LETTER TO MARGARETE SPIEGEL,"
  
 
 
SEVAGRAM,
     CHI. 	AMALA,  August 	15, 1946 
  	I have your letter. I am sorry that nothing materialized  at  	Baroda. If you leave India you not likely to earn more elsewhere. 	Nor can you say that you know Gujarati. Besides, in a city like 	Bombay private tuitions should be easily available. My advice 	therefore is that you should not attempt go abroad in a vain bid to 	earn more but be content with whatever you can get in India. Your 	Semitic origin will be least resented in India. You know that the 	Sassoons have earned millions in India and are still going strong. 	And this is only one instance.  AMALABEHN  31 WODEHOUSE 	ROAD 	FORT  From 	a copy of the Gujarati : Pyarelal Papers. Courtesy : Pyarelal   "
31,"August 	15, 1946",LETTER TO BEGUM LATIF SYED,"
        SEVAGRAM, 
      DEAR 	BEGUM SAHIBA,  August 	15, 1946 
  	I learnt about Dr. Latif only through Sarojini Devi. I  was grieved. 	May God grant you courage and may you always serve the country as 	Doctor Saheb did. 
      BEGUM 	LATIF 	SYED 	HYDERABAD 	(DECCAN)  Yours,  M. K. GANDHI 
  From 	a copy of the Hindi : Pyarelal Papers. Courtesy : Pyarelal 
  "
32,"August 	15, 1946",LETTER TO INDUMATI G. TENDULKAR,"
  
 
        CHI. 	INDU,  SEVAGRAM, WARDHA,  August 	15, 1946 "
