footnote_no,footnote
libtech_55_footnote,1This paragraph is in Hindi
libtech_56_footnote,2Son of Ramdas 	Gandhi; also called “Kana” and “Kano”
libtech_57_footnote,2The resolution which rejected the Wardha Scheme of Basic Education was passed by the Working Committee meeting of the League held in Bombay on July 2 and 3.
libtech_58_footnote,"1Reproducing a part 	of this letter in The 	Life of Mahatma Gandhi, p. 	338, Louis Fischer explains : “Atulanand continued to concentrate 	on the Hindu-Muslim tension and suggested a book about it”. Vide 	also “Letter to 	Atulanand Chakrabarty”,"
libtech_59_footnote,3The name is illegible in the source.
libtech_60_footnote,"2Vide also 	“Notes”, subtitle,“Leaders Must Lead”, 7-6-1939"
libtech_61_footnote,"1Gandhiji returned from a tour of the Frontier Province on July 27, reaching Segaon on the 28th."
libtech_62_footnote,1This was to be held 	in Bombay from June 24 to 27.
libtech_63_footnote,"2Wanda Dynowska, a 	Polish lady."
libtech_64_footnote,"1Congress  	worker   of   Saurashtra  	 and   editor   of   Gujarati   daily, Prabhat,"
libtech_65_footnote,"3Vide “Statement 	on Travancore”, 4-6-1939."
libtech_66_footnote,"1Vide “Lawless Limbdi”, 20-2-1939."
libtech_67_footnote,"1Vide “Letter 	to Amrit Kaur”, 29-6-1939."
libtech_68_footnote,"1Vide 	“Non-violence v. 	Violence”, 	4-7-1939."
libtech_69_footnote,2The resolutions were drafted by Gandhiji on this date; vide the following item. These were passed by the A. I. C. C. at its session held in Bombay from June 24 to 27.
libtech_70_footnote,"3Vide “Sir Habibullah Deputation”, 10-2-1927 and “Honourable Com- promise”, 24-2-1927."
libtech_71_footnote,"1On April 4, 1939"
libtech_72_footnote,"1For Lord 	Linlithgow’s reply to this, vide 	Appendix “Letter 	from Lord Linlithgow”, 1-7-1939."
libtech_73_footnote,"1The reference is to the proposed amendment to Article V (c) of the Congress Constitution. In his Presidential Address at the A. I. C. C. meeting on June 24, Rajendra Prasad said: “With the object of tightening up the Congress organization, attempts have been made to amend the Constitution. The Tripuri Congress gave special authority to the A. I. C. C. for this purpose.       Among the recommendations"
libtech_74_footnote,"1Vide 2nd footnote of “A Letter”, 7-4-1939."
libtech_75_footnote,"1The workers of Assam Oil Company, Digboi, had been on strike since April  3 on account of the discharge of some 63 workers from service."
libtech_76_footnote,"2Vide Appendix “The Indians Relief Act, 1914”, ."
libtech_77_footnote,
libtech_78_footnote,1Vide the 	preceding item.
libtech_79_footnote,4Also called the Transvaal Asiatic Land Tenure Act Commission under the
libtech_80_footnote,1 Balvantsinha did not go to Panchgani as the wire was not dispatched; vide
libtech_81_footnote,"1Of A. I. C. C. on 	the attitude of the Union Government towards Indian settlers; vide 	“A.I.C.C. 	Resolutions”, 23-6-1939."
libtech_82_footnote,"1Jawaharlal Nehru; vide “A.I.C.C. Resolutions”, 23-6-1939."
libtech_83_footnote,"2He was leader of 	the Passive Resistance Committee in South Africa; vide 	also letter to the 	addressee, “Letter to Manilal and Sushila Gandhi”, 19-6-1939."
libtech_84_footnote,1In November 1927.
libtech_85_footnote,"2New title given to 	Amrit Kaur; vide 	“Letter to Amrit 	Kaur”, 19-6-1939."
libtech_86_footnote,"1Vide “A.I.C.C. Resolutions”, 1-7-1939."
libtech_87_footnote,"2This was in 	connection with the Shia-Sunni differences; vide 	also “A Letter”, 	23-5-1939."
libtech_88_footnote,"1Vide “The National Flag”, 13-4-1921; also “My Notes”, 13-1-1929."
libtech_89_footnote,"1The song occurs in Anandmath by Bankim Chandra Chatterjee. In 1937, the Congress Working Committee meeting in Calcutta passed a resolution that “Whenever and wherever Vandemataram is sung only the first two stanzas should be sung, with perfect freedom to the organizers to sing any other song of unobjectionable character in addition to, or in the place of, Vandemataram song.”"
libtech_90_footnote,"2Vide “Letter 	to Munnalal G. Shah”, 27-4-1939."
libtech_91_footnote,3Jawaharlal Nehru 	was Chairman of the National 	Planning Committee 	appointed by 	the Indian 	National Congress in 1938.
libtech_92_footnote,1Addressee’s wife
libtech_93_footnote,
libtech_94_footnote,"1Dated June 22; vide “Letter to Lord Linlithgow”, 22-6-1939."
libtech_95_footnote,"1The addressee’s 	telegraphic reply dated July 2 	read: “Your telegram of 	29th June, and 	my interim 	reply of 30th 	Talcher refugees. 	According to His 	Excellency’s 	information Raja’s latest 	declaration supplementing 	his previous announcement 	fulfils substantially 	all expectations 	held out 	to refugees. 	Position has been 	fully explained 	to a 	responsible Minister of 	Orissa Government who 	has undertaken to 	do his 	best to get 	refugees to 	return on 	these terms. It 	seems to 	His Excellency 	that genuine 	well-wishers of refugees 	should unite in offering 	this advice so that 	they may return to 	their homes before 	weather conditions increase their difficulties. Any 	other course 	means sacrificing their 	interest for 	a purpose which 	it appears clearly 	impossible to justify.”"
libtech_96_footnote,"1This was written by 	Gandhiji on Mirabehn’s letter dated June 30, 1939, to the 	addressee; vide also 	“Letter to F. Mary Barr”, 4-7-1939."
libtech_97_footnote,1For the Frontier 	Province
libtech_98_footnote,1Company of good men
libtech_99_footnote,"1Vide “Meaning of Prohibition”, 11-6-1939."
libtech_100_footnote,"2Narayan Desai, son 	of Mahadev Desai"
libtech_101_footnote,"1Vide “Its Implications”, 20-6-1939."
libtech_102_footnote,"1Vide letter 	to the addressee, 30-6-1939."
libtech_103_footnote,"1The source reported 	that “Gandhiji, accompanied by Vallabhbhai Patel, Devdas Gandhi 	and Dr. Sushila Nayyar, paid a visit to the Chemical and Industrial 	and Pharmaceutical Laboratories (CIPLA) Ltd.”, Bombay, in the 	afternoon."
libtech_104_footnote,"1Vide also 	“Letter to Amrit Kaur”, 29-6-1939."
libtech_105_footnote,"1A group of forty 	Bhandaris, led by the addressee, met Gandhiji on July 5 at Bombay 	Central and gave him a copy of their petition addressed to the 	Premier of Bombay; vide 	also “Bhandaris and 	Prohibition”, 7-7-1939."
libtech_106_footnote,1The source is 	demaged here.
libtech_107_footnote,"3Vide “The 	Tragedy of Talcher”, 18-4-1939 and “Talcher”, 16-5-1939."
libtech_108_footnote,"1The date has been inferred from the sentence “I shall send you a telegram from Abbottabad”. Gandhiji was in Abbottabad from July 7 to 26, 1939."
libtech_109_footnote,"4Vide Appendix- 	“Letter from Lord Linlithgow”, 1-7-1939."
libtech_110_footnote,"1Jan Christiaan Smuts (1870-1950); South African soldier and statesman; Prime Minister, 1919-24 and 1939-48"
libtech_111_footnote,1Only extracts are reproduced here.
libtech_112_footnote,
libtech_113_footnote,"2The addressee 	subseqently sent an explanation; vide 	“An Explanation”, 	7-8-1939."
libtech_114_footnote,3The superscription 	is in Urdu.
libtech_115_footnote,1In Jaipur jail
libtech_116_footnote,"2New Era High 	School, Bombay, which the addressee had joined for studies"
libtech_117_footnote,"5Gandhiji sent a 	brief reply on July 12, 1939."
libtech_118_footnote,"1The source, however, has “constitution”."
libtech_119_footnote,"2Vide “Letter to S. K. Bole”, 6-7-1939."
libtech_120_footnote,"1Vide “Letter 	to Amrit Kaur”, 6-7-1939."
libtech_121_footnote,"2Gandhiji reached Abbottabad on July 7, 1939."
libtech_122_footnote,"2E. W. Aryanayakam, Secretary, Hindustani Talimi Sang."
libtech_123_footnote,"3Vide also “A Letter”, 7-4-1939, “Message to Indians in South Africa”, 23-5-1939 and “A.I.C.C. Resolutions”, 23-6-1939."
libtech_124_footnote,"1Vide 2nd 	footnote of “Letter to Amrit Kaur”, 13-6-1939."
libtech_125_footnote,"1Vide “Letter 	to Amtussalaam”, 6-7-1939."
libtech_126_footnote,
libtech_127_footnote,3Sir Beauchamp St. John
libtech_128_footnote,"1From the reference to Meenakshi Temple, which was thrown open to Harijans  on July 8"
libtech_129_footnote,
libtech_130_footnote,"2Balvantsinha was to 	join Datar Singh’s dairy near Lahore; vide 	letter to the 	addressee, “Letter to Amrit Kaur”, 15-6-1939."
libtech_131_footnote,3She went to Bombay 	for her matriculation.
libtech_132_footnote,4Batches
libtech_133_footnote,"5Vide “South 	Africa Resolution”, “26-6-1939."
libtech_134_footnote,1Premier of the 	Punjab
libtech_135_footnote,"2Vide “Letter 	to Amrit Kaur”, 9-7-1939."
libtech_136_footnote,"1Vide also Letter to Amrit Kaur”, 8-7-1939."
libtech_137_footnote,"2In Harijan, 	this appeared under the title “Bengal Political Prisoners”."
libtech_138_footnote,"3Vide also 	“Statement to the Press”, 14-6-1939, and “Telegram to 	Secretary, Political Prisoners’ Release Sub-Committee”, on or 	before 9-7-1939"
libtech_139_footnote,"1Revenue 	Commissioner, Frontier Province; President, Oxford 	Movement. The 	interview is 	extracted from 	“The Oxford Group and 	Moral Rearmament” by Mahadev 	Desai, who explains 	: “We have 	found them refreshingly frank . 	. . On some of 	the basic principles we 	found ourselves in 	complete agreement . 	. . The friend who 	met Gandhiji 	described the object 	of the 	movement as 	the ‘eradication 	of fear 	by bringing 	people under the guidance of God’.”"
libtech_140_footnote,"2Vide also “Meenakshi Temple Open”, 12-7-1939."
libtech_141_footnote,"1Mahadev Desai explains: “.	President Roosevelt advocated, before four"
libtech_142_footnote,"2Alternative scheme 	for Federation, which was finally published on July 30;"
libtech_143_footnote,3Of the Bengal Provincial Congress Committee
libtech_144_footnote,"1The Bombay 	Chronicle, 13-7-1939, 	reported: “Jardine had a further interview with Gandhiji” on 	July 12."
libtech_145_footnote,2Vide the 	following item.
libtech_146_footnote,
libtech_147_footnote,"4This is extracted 	from “Notes” in Harijan. 	According to The 	Hindu, Gandhiji"
libtech_148_footnote,"4The telegram was reported under the date-line “Calcutta, July 9”."
libtech_149_footnote,1Vide also 	“Letter to Amrit Kaur” 15-6-1939 and 9-7-1939.
libtech_150_footnote,"5Vide also “Statement to the Press”, 8-7-1939."
libtech_151_footnote,1Mrs. Parmanand
libtech_152_footnote,"1The original, in 	Gandhiji’s hand reads “1930”; but Gandhiji was not at 	Abbottabad in that year."
libtech_153_footnote,"2The addressee who 	had had a small incision made under his tongue, could not"
libtech_154_footnote,
libtech_155_footnote,"1Acknowledging  the 	  addressee’s   reply   	dated   July   13, 	  Pyarelal   wrote (G. 	N. 1289): 	“Bapu was very 	glad that you had taken 	to spinning 	regularly and were 	feeling attached to it. He would like you to learn spinning on the takli.”"
libtech_156_footnote,"2In Bapu’s 	Letters to Mira, Mirabehn 	explains: “The long delay in Bapu’s coming to the Frontier had 	told severely on my health and at last I returned to Sevagram. 	Knowing that Bapu wanted me to work independently, I mustered up 	courage and went on to Bihar. In the mean time, Bapu’s 	long-postponed visit to the Frontier materialized, and the sorrow in 	my heart became further accentuated.”"
libtech_157_footnote,"1Vide “Notes”, 7-6-1939."
libtech_158_footnote,"2The source has “700” and “7,000” a misprint; vide also “Notes”, 6-8-1939."
libtech_159_footnote,
libtech_160_footnote,
libtech_161_footnote,
libtech_162_footnote,"1This sentence is from the Gujarati leaflet, “Note on Rentia Baras”, written by Narandas Gandhi (C. W. 8566)."
libtech_163_footnote,2This and the following two sentences are from the Gujarati.
libtech_164_footnote,
libtech_165_footnote,
libtech_166_footnote,
libtech_167_footnote,"1The source has “700” and “7,000” a misprint; vide also “Notes”,    6-8-1939."
libtech_168_footnote,2Datar Singh
libtech_169_footnote,"1Kano, son of 	Nirmala and Ramdas Gandhi"
libtech_170_footnote,"1Vide Appendix 	- “Letter from Lord Linlithgow”, 1-7-1939."
libtech_171_footnote,1Vallabhram Vaidya
libtech_172_footnote,"2Vide “Jaipur”, 	8-7-1939."
libtech_173_footnote,1Only excerpts are 	reproduced here.
libtech_174_footnote,"2Of July 10; for extracts, vide Appendix - “Statement By Subhas Chandra Bose”, 11-7-1939."
libtech_175_footnote,"1This appeared under the title “A Dangerous Game”. The statement was also published in The Hindu, 13-7-1939, and The Hindustan Times, 14-7-1939."
libtech_176_footnote,1Dr. Pheroze C. 	Bharucha.
libtech_177_footnote,1Where the All-India 	Women’s Conference was to be held on July 29
libtech_178_footnote,"1Vide “Message 	to Indians in South Africa”, 23-5-1939."
libtech_179_footnote,2R. P. Masani.
libtech_180_footnote,"1Vide “The National Flag”, 27-6-1939."
libtech_181_footnote,1Vide also 	the following item.
libtech_182_footnote,"1Vide “Letter 	to Amrit Kaur”, 13-7-1939."
libtech_183_footnote,"3On April 30, 1939"
libtech_184_footnote,"2Vide “Letter 	to Balvantsinha”, 12-7-1939."
libtech_185_footnote,3Behram Naorosji 	Karanjia.
libtech_186_footnote,1The notes are not reproduced here.
libtech_187_footnote,2A handwritten note 	by the addressee at the bottom of the letter reads : “This clearly 	means I must go as soon as the monsoon is over.”
libtech_188_footnote,"1Vide also 	“Telegram to Secretary, 	Political Prisoners release Sub- Committee”, 	on or before 9-7-1939."
libtech_189_footnote,1This was in reply 	to the addressee’s telegram which read: “. . . ninety hunger- 	striking political prisoners Bengal appealed to me as President for 	help. Much feeling their favour. Unable find any effective steps. 	Shall appreciate advice.”
libtech_190_footnote,"2The reference is to 	the Meenakshi Temple in Madurai; vide 	“Meenakshi Temple 	Open”, 12-7-1939."
libtech_191_footnote,
libtech_192_footnote,
libtech_193_footnote,"2Vide“Letter 	to Sikandar Hyat Khan”, 17-7-1939."
libtech_194_footnote,1Sukhabhau Chaudhari 	of the Charkha Sangh
libtech_195_footnote,
libtech_196_footnote,"2This is extracted from “Notes”. The statement also appeared in The Hindu, 16-7-1939."
libtech_197_footnote,"3In his telegraphic 	reply dated July 15, the addressee asserted that every word"
libtech_198_footnote,"3The visit was, 	however, “cancelled; vide 	“Statement to the 	Press”, 22-7-1939."
libtech_199_footnote,"2Vide 2nd 	footnote of “Telegram to Natesa Iyer”, 14-7-1939."
libtech_200_footnote,
libtech_201_footnote,"2Of July 15; vide 	“Statement to the 	Press”, 15-7-1939Vide 	also “Statement to 	the Press”, 19-7-1939."
libtech_202_footnote,"3In his reply, the 	Minister denied the charge; vide 	“Telegram to Natesa 	Iyer”, 17-7-1939."
libtech_203_footnote,
libtech_204_footnote,2Bill of exchange
libtech_205_footnote,"1Vide “Telegram 	to Ramanathan”, 15-7-1939."
libtech_206_footnote,3The Prisoners 	agreed on August 3 to suspend their fast for two months in
libtech_207_footnote,2The Karachi 	District Congress 	Committee had 	begun its prohibition 	campaign by 	holding meetings to 	urge the Sind  Government 	 to  introduce 	prohibition.
libtech_208_footnote,1Who cabled his 	reply on July 19 thus: “. . .situation is being carefully examined 	and there is no intention to violate 1914 agreement. . .”
libtech_209_footnote,
libtech_210_footnote,"2This and other 	points raised by Gandhiji were met by the addressee in his letter 	dated July 20; vide 	Appendix- “Letter 	from Sikandar Hyat Khan”, 20-7-1939."
libtech_211_footnote,3Yeshwant Mahadev 	Parnerkar
libtech_212_footnote,"1It was published on July 30, 1939."
libtech_213_footnote,
libtech_214_footnote,"3The addressee, 	President, Travancore State Congress, had a discussion with Gandhiji 	on Travancore Satyagraha; vide 	“Discussion with 	Travancore State Congress Deputation”, 1-6-1939."
libtech_215_footnote,"1Kailash Narain 	Haksar, Personal Adviser to the Maharaja of Jammu and Kashmir."
libtech_216_footnote,"2The visit was, 	however, cancelled; vide 	“Letter to Amrit 	Kaur”, 21-7-1939."
libtech_217_footnote,
libtech_218_footnote,
libtech_219_footnote,"3The Congress 	Working Committee which met at Bardoli on January 11, 1939, had 	discussed Gandhiji’s new draft on the minorities question."
libtech_220_footnote,1The Congress 	Working Committee met at Wardha from August 9 to 12.
libtech_221_footnote,2Wife of Satish D. 	Kalelkar
libtech_222_footnote,3Where the All-India 	Women’s Conference was to be held on July 29.
libtech_223_footnote,"4Gen. Smuts’ cable 	in reply dated July 19, 1939, read:“...Government has whole 	question under careful consideration and will communicate in due 	course with Indian Government. I hope our proposal will remove 	causes of existing friction.”"
libtech_224_footnote,1A few words at the 	two places are illegible in the source.
libtech_225_footnote,2ibid
libtech_226_footnote,3Vijayabehn M. 	Pancholi
libtech_227_footnote,"4Addressee’s 	daughter, Shardabehn G. Chokhawala"
libtech_228_footnote,5Lilavati Asar
libtech_229_footnote,
libtech_230_footnote,6Jaikrishna P. 	Bhansali
libtech_231_footnote,
libtech_232_footnote,7A “senior Prince 	and hereditary trustee of the Tanjore palace Devasthanams”;
libtech_233_footnote,
libtech_234_footnote,"8The Brihadiswara 	Temple in Tanjore was thrown open to Harijans on July 16,"
libtech_235_footnote,1The source has 	these in Gujarati.
libtech_236_footnote,2ibid
libtech_237_footnote,"3Of Dr. Pranjivandas 	Mehta, near the Harijan Ashram, Sabarmati"
libtech_238_footnote,"1The statement 	appeared under “Notes”, sub-title, ”Give up Hunger-strike”. 	It was also published in The 	Hindu, 20-7-1939."
libtech_239_footnote,"2In Bengal; vide 	“Telegram to 	Rajendra Prasad”, 16-7-1939."
libtech_240_footnote,3The source has this 	in English.
libtech_241_footnote,"1A hill State, 22 	kilometres from Simla, where, on July 17, police had opened fire on 	a crowd that attempted to march into the Palace of Rana Saheb to 	present a petition seeking redress of their grievances. Vide 	also “Minority 	Administration”, “Minority Administration”, 22-7-1939, and 	“Lesson of Dhami”, 30-7-1939."
libtech_242_footnote,"1Member, Punjab 	Legislative Assembly"
libtech_243_footnote,2Ramdas Gandhi’s 	wife; also called Nimu
libtech_244_footnote,"4In Bapu’s 	Letters to Mira, the 	addressee explains this as “long letter”."
libtech_245_footnote,"4Vide “A.I.C.C. 	Resolutions”, 23-6-1939."
libtech_246_footnote,"3Vide “Statement 	to the Press”, 29-7-1939."
libtech_247_footnote,
libtech_248_footnote,1Omissions as in the source
libtech_249_footnote,2Ibdi
libtech_250_footnote,3The Government did 	not permit this letter to go.
libtech_251_footnote,"1Vide also 	“Letter to Jawaharlal Nehru”, 29-7-1939."
libtech_252_footnote,2Balkrishna Bhave
libtech_253_footnote,
libtech_254_footnote,"1This is extracted from “Notes” in Harijan, which reported that the message was “in connection with the introduction of prohibition in Bombay on August 1”."
libtech_255_footnote,"2Vide “An 	Explanation”, 7-8-1939."
libtech_256_footnote,
libtech_257_footnote,
libtech_258_footnote,1The reference 	is to the 	Bhandaris’ petition to 	the Bombay 	Premier; vide
libtech_259_footnote,"2Dated July 20, 	which read: “.	owing 	to corruption 	and rise 	of violence 	 in"
libtech_260_footnote,
libtech_261_footnote,1Of the Hindu Maha 	Sabha
libtech_262_footnote,2Vide the 	preceding item.
libtech_263_footnote,"1Vide also 	“Statement to the Press”, 5-9-1939."
libtech_264_footnote,"1From The 	Hindustan Times. Harijan, 	however, has July 24."
libtech_265_footnote,"1Of Dhami; vide 	also letter to the 	addressee, “Letter to Amrit Kaur”, 20-7-1939 and 21-7-1939."
libtech_266_footnote,"2The two earlier 	visits were in May and October-November, 1938."
libtech_267_footnote,"1The telegram sent 	by Mahadev Desai read: “Kindly supply Dr. Gilder, Excise Minister, 	religious directions about Sabbath use of wine by Jews with 	authorities.” Vide 	also “Notes”, 	10-9-1939, sub-title, “Intoxicating Wines and Judaism.”"
libtech_268_footnote,"2Organizing 	Secretary, Hindustani Seva Dal"
libtech_269_footnote,"1This was in reply 	to a cable from Y. M. Dadoo and Manilal Gandhi, dated July 22, 	1939, saying 	that unless 	there were “sound 	reasons for 	postponement  our 	 position with people 	will be precarious”. 	They had further 	requested Gandhiji to 	give them full details of his reasons for postponement of the passive resistance campaign"
libtech_270_footnote,"1M. T. Vyas, Acharya 	of New Era High School"
libtech_271_footnote,"2Vide 	Appendix-“Letter 	from Sikandar Hyat Khan”, 20-7-1939."
libtech_272_footnote,"1This appeared under the title “A Dialogue with a Buddhist” by Mahadev Desai, who explains: “. . . .an archaeologist. . . Dr. Fabri . . . has been in India for many years. He was a pupil of Prof. Sylvain Levi and came out as assistant to the famous archaeologist, Sir Aurel Stein . . . He is a Hungarian and had in the past corresponded with Gandhiji and even sympathetically fasted with him. He had come to Abbottabad specially to see Gandhiji	He was particulary exercised about the"
libtech_273_footnote,"2Gandhiji left Abbottabad on July 26, 1939."
libtech_274_footnote,"3Vide also 	“Statement to the Press”, 19-7-1939."
libtech_275_footnote,1Parachure Shastri
libtech_276_footnote,"2Here, Mahadev Desai explains: “Dr. Fabri got up to go with the parting wish that there may be many more years of helpful activity left for Gandhiji.”"
libtech_277_footnote,"1Education Minister, 	United Provinces"
libtech_278_footnote,"2The addressee had 	just returned from his Ceylon tour. Vide 	also “Letter to 	Jawaharlal Nehru”, 29-7-1939."
libtech_279_footnote,"1This appeared under 	the title “Among Harijan Boys” by Mahadev Desai, who explains 	that Gandhiji presided over the first convocation of the school 	which imparted a system of education-cum-manual training comprising 	carpentry, tailoring, leather work and paper-making. The 	Hindustan Times, 28-7-1939, 	reported that Viyogi Hari, Superintendent of the school, read out 	the report, and that Gandhiji, before his speech, gave away 	certificates to all the 21 students and then presented some 	spinning-wheels made by the institution to those who had 	distinguished themselves in spinning."
libtech_280_footnote,1Son of Jamnalal 	Bajaj’s brother
